date,EURUSD,USDCAD,AUDUSD,NZDUSD,AUDCHF,AUDNZD,empty,sum
2019.05.10,-591.0000000000082,-58.000000000002494,-322.00000000000006,58.99999999999794,-295.0000000000008,-737.9999999999942,,-1945.0000000000077
2019.05.10,-615.00000000001,-96.99999999999153,-392.00000000000347,13.999999999991797,-363.0000000000022,-746.9999999999866,,-2200.000000000002
2019.05.10,-636.9999999999986,-192.99999999999872,-512.9999999999968,-98.0000000000092,-493.99999999999443,-787.9999999999887,,-2722.9999999999864
2019.05.10,-617.0000000000009,-163.9999999999864,-504.00000000000443,-78.00000000000028,-485.0000000000021,-783.0000000000003,,-2630.9999999999945
2019.05.10,-601.000000000007,-78.99999999998464,-424.00000000000216,15.999999999993797,-386.9999999999929,-778.9999999999964,,-2253.999999999989
2019.05.10,-598.0000000000097,39.00000000001125,-361.9999999999957,57.99999999999139,-302.9999999999977,-763.0000000000026,,-1929.0000000000032
2019.05.10,-611.9999999999903,57.00000000001815,-383.99999999999545,-13.00000000000745,-304.9999999999997,-757.999999999992,,-2014.9999999999668
2019.05.10,-607.0000000000019,57.00000000001815,-370.9999999999991,28.999999999990145,-275.000000000003,-709.0000000000041,,-1875.9999999999998
2019.05.10,-607.0000000000019,126.0000000000039,-275.99999999999847,85.99999999999719,-136.00000000000279,-682.9999999999892,,-1489.9999999999914
2019.05.10,-560.0000000000049,163.00000000000205,-224.9999999999974,144.99999999999514,-107.00000000000153,-679.9999999999917,,-1263.9999999999982
2019.05.10,-581.0000000000093,130.0000000000079,-283.99999999999534,112.99999999999643,-156.00000000000057,-723.9999999999914,,-1501.9999999999923
2019.05.10,-581.0000000000093,112.000000000001,-285.9999999999974,122.99999999999534,-183.99999999999528,-740.9999999999917,,-1556.9999999999973
2019.05.10,-581.0000000000093,102.00000000000209,-295.99999999999625,113.99999999999189,-212.99999999999653,-748.9999999999997,,-1623.0000000000077
2019.05.10,-618.9999999999918,4.000000000004,-348.00000000000387,34.000000000000696,-263.0000000000021,-751.9999999999972,,-1943.9999999999905
2019.05.10,-598.999999999994,-4.999999999988347,-341.99999999999784,32.999999999994145,-225.99999999999287,-682.9999999999892,,-1821.9999999999682
2019.05.10,-563.0000000000024,14.000000000002899,-334.00000000000097,63.99999999999739,-239.99999999999577,-717.9999999999964,,-1776.9999999999952
2019.05.10,-612.9999999999969,-14.000000000002899,-334.00000000000097,64.99999999999284,-239.0000000000003,-722.0000000000005,,-1857.0000000000086
2019.05.10,-645.0000000000067,-55.99999999998939,-324.00000000000205,65.99999999999939,-161.99999999999548,-720.9999999999939,,-1841.9999999999882
2019.05.10,-672.9999999999902,-69.9999999999923,-328.0000000000061,71.99999999999429,-190.00000000000128,-713.9999999999924,,-1902.9999999999882
2019.05.10,-629.9999999999973,-29.999999999996696,-307.0000000000017,79.99999999999119,-190.00000000000128,-712.0000000000015,,-1789.0000000000073
2019.05.10,-628.9999999999907,-43.999999999999595,-322.9999999999955,44.99999999999504,-203.99999999999307,-697.9999999999986,,-1852.9999999999823
2019.05.10,-632.9999999999947,66.00000000001049,-312.00000000000114,34.000000000000696,-156.00000000000057,-644.0000000000001,,-1644.9999999999854
2019.05.10,-655.9999999999899,127.00000000001043,-285.9999999999974,52.99999999999194,-112.99999999999643,-626.9999999999998,,-1501.9999999999811
2019.05.10,-631.0000000000038,107.00000000001265,-290.9999999999968,53.999999999998494,-78.99999999999574,-646.9999999999976,,-1486.9999999999827
2019.05.10,-757.999999999992,-652.9999999999925,-392.9999999999989,-57.00000000000705,-119.00000000000244,-676.9999999999943,,-2656.9999999999873
2019.05.10,-740.0000000000073,-710.999999999995,-392.9999999999989,-60.00000000000449,-110.99999999999443,-624.0000000000023,,-2639.0000000000023
2019.05.10,-781.9999999999939,-744.9999999999957,-417.0000000000007,-77.00000000000485,-136.99999999999824,-626.9999999999998,,-2784.9999999999927
2019.05.10,-771.9999999999949,-729.9999999999862,-395.99999999999636,-57.00000000000705,-46.999999999997044,-644.0000000000001,,-2645.999999999982
2019.05.10,-825.0000000000091,-509.00000000000387,-383.0,-36.0000000000027,-22.999999999995246,-648.0000000000041,,-2424.000000000015
2019.05.10,-758.9999999999985,-296.9999999999917,-309.99999999999915,39.00000000000014,19.999999999997797,-649.999999999995,,-1956.9999999999864
2019.05.10,-739.0000000000008,-329.99999999998585,-348.00000000000387,21.999999999999797,-0.999999999995449,-661.9999999999848,,-2057.999999999971
2019.05.10,-703.0000000000092,-293.99999999999426,-317.0000000000006,52.99999999999194,-8.999999999992347,-670.9999999999993,,-1941.0000000000036
2019.05.10,-686.0000000000089,-346.9999999999862,-343.00000000000443,28.999999999990145,-46.00000000000159,-678.0000000000008,,-2071.000000000012
2019.05.10,-655.0000000000056,-381.99999999999346,-338.00000000000495,49.99999999999449,-90.99999999999665,-695.0000000000011,,-2111.0000000000073
2019.05.10,-639.9999999999961,-373.00000000000114,-336.9999999999984,31.999999999998696,-107.99999999999699,-690.9999999999972,,-2116.9999999999914
2019.05.10,-642.9999999999936,-425.99999999999307,-348.00000000000387,32.999999999994145,-104.99999999999955,-693.9999999999947,,-2182.999999999991
2019.05.10,-626.9999999999998,-398.9999999999938,-350.00000000000585,51.99999999999649,-97.9999999999981,-705.9999999999844,,-2127.9999999999854
2019.05.10,-618.9999999999918,-461.0000000000003,-395.0000000000009,11.999999999989797,-151.00000000000114,-727.9999999999953,,-2341.9999999999995
2019.05.10,-641.0000000000027,-431.99999999998795,-378.999999999996,23.999999999990695,-129.9999999999968,-712.0000000000015,,-2269.9999999999945
2019.05.10,-658.0000000000031,-421.99999999998903,-334.00000000000097,57.99999999999139,-32.999999999994145,-709.9999999999884,,-2098.999999999984
2019.05.10,-680.9999999999983,-420.9999999999825,-351.0000000000013,39.00000000000014,-27.999999999994696,-726.9999999999887,,-2168.9999999999654
