date,USDJPY,EURCHF,GBPCAD,EURJPY,AUDJPY,AUDNZD,empty,sum
2016.05.27,-419.9999999999875,185.00000000001293,-353.0000000000033,-587.0000000000033,-221.9999999999942,468.00000000000176,,-928.9999999999736
2016.05.27,-327.99999999998875,184.00000000000637,-570.9999999999882,-492.999999999995,-152.9999999999916,478.0000000000006,,-882.9999999999563
2016.05.27,-263.9999999999958,167.00000000000603,-598.0000000000097,-447.00000000000273,-146.99999999999136,479.0000000000072,,-809.9999999999864
2016.05.27,-256.0000000000002,141.99999999999767,-523.9999999999911,-447.00000000000273,-104.99999999998977,487.99999999999955,,-701.9999999999866
2016.05.27,-241.99999999999022,168.0000000000126,-540.0000000000072,-448.99999999999807,-164.99999999999204,487.99999999999955,,-739.9999999999752
2016.05.27,-208.99999999998897,158.0000000000137,-604.0000000000045,-433.9999999999975,-170.99999999999227,504.9999999999999,,-754.9999999999696
2016.05.27,-227.99999999999443,163.00000000000205,-646.9999999999976,-430.9999999999974,-159.9999999999966,487.99999999999955,,-814.9999999999843
2016.05.27,-220.99999999998943,156.00000000000057,-678.0000000000008,-418.99999999999693,-128.99999999999068,492.0000000000035,,-798.9999999999737
2016.05.27,-265.99999999999113,154.99999999999403,-673.9999999999968,-459.0000000000032,-167.99999999999216,531.9999999999991,,-879.99999999999
2016.05.27,-391.9999999999959,154.0000000000097,-719.000000000003,-551.9999999999925,-191.99999999999307,531.9999999999991,,-1168.999999999976
2016.05.27,-400.99999999999625,137.00000000000932,-736.9999999999877,-584.9999999999937,-197.9999999999933,546.000000000002,,-1237.9999999999598
2016.05.27,-439.9999999999977,95.00000000000064,-695.0000000000011,-635.9999999999957,-229.99999999998977,548.9999999999995,,-1356.999999999984
2016.05.27,-430.9999999999974,107.00000000001265,-666.9999999999953,-628.0000000000001,-262.00000000000045,570.9999999999882,,-1309.9999999999925
2016.05.27,-479.99999999998977,153.00000000000313,-903.0000000000093,-784.9999999999966,-370.9999999999951,661.0000000000005,,-1724.9999999999873
2016.05.27,-381.9999999999908,147.00000000000824,-1204.000000000005,-683.9999999999975,-300.9999999999877,750.0000000000063,,-1673.9999999999663
2016.05.27,-418.99999999999693,158.0000000000137,-1272.0000000000064,-718.0000000000035,-302.99999999999727,760.0000000000051,,-1793.9999999999854
2016.05.27,-431.99999999998795,148.00000000001478,-1106.000000000007,-733.9999999999947,-321.9999999999885,696.0000000000077,,-1749.999999999956
2016.05.27,-444.9999999999932,165.9999999999995,-1065.999999999989,-811.9999999999976,-346.9999999999942,683.9999999999957,,-1819.9999999999789
2016.05.27,-461.9999999999891,127.00000000001043,-1180.0000000000032,-798.9999999999924,-286.9999999999919,601.000000000007,,-1999.9999999999588
2016.05.27,-504.99999999999545,167.00000000000603,-1245.9999999999916,-890.0000000000006,-364.9999999999949,581.0000000000093,,-2257.9999999999673
2016.05.27,-549.9999999999972,154.99999999999403,-1144.999999999996,-936.9999999999976,-463.99999999999864,483.99999999999557,,-2457.0
2016.05.27,-497.99999999999045,151.9999999999966,-1219.9999999999989,-856.9999999999993,-451.9999999999982,503.99999999999335,,-2370.999999999997
2016.05.27,-486.99999999999477,178.99999999999582,-1205.999999999996,-971.0000000000036,-429.9999999999926,585.9999999999976,,-2328.9999999999936
2016.05.27,-478.9999999999992,188.9999999999947,-1112.0000000000018,-927.9999999999973,-422.9999999999876,594.99999999999,,-2158.0000000000014
2016.05.27,-634.0000000000003,192.99999999999872,-1051.0000000000018,-1147.0000000000055,-524.0000000000009,591.0000000000082,,-2572.000000000002
2016.05.27,-503.0000000000001,265.0000000000041,-1133.9999999999907,-1096.0000000000036,-585.9999999999985,611.9999999999903,,-2441.9999999999986
2016.05.27,-435.99999999999284,319.0000000000026,-1157.9999999999923,-1097.999999999999,-536.9999999999919,618.0000000000074,,-2291.9999999999663
2016.05.27,-424.99999999999716,316.0000000000052,-1190.0000000000023,-1079.9999999999982,-540.9999999999968,618.9999999999918,,-2300.9999999999977
2016.05.27,-275.99999999999625,350.00000000000585,-814.999999999988,-1115.9999999999995,-543.9999999999969,574.0000000000078,,-1826.9999999999673
2016.05.27,-260.9999999999957,375.0000000000142,-594.0000000000057,-1108.9999999999945,-503.0000000000001,540.9999999999915,,-1550.9999999999905
2016.05.27,-250.99999999999056,402.9999999999978,-435.0000000000076,-1013.0000000000052,-361.99999999999477,541.9999999999981,,-1116.0000000000023
2016.05.27,-248.99999999999523,422.9999999999956,-472.00000000000574,-1040.0000000000064,-390.00000000000057,546.000000000002,,-1182.0000000000102
2016.05.27,-231.99999999999932,404.0000000000044,-452.99999999999227,-1028.000000000006,-402.000000000001,568.9999999999973,,-1141.9999999999968
2016.05.27,-268.99999999999125,417.0000000000007,-492.0000000000035,-971.0000000000036,-378.0000000000001,556.0000000000009,,-1136.9999999999968
2016.05.27,-232.99999999998988,346.0000000000019,-608.0000000000085,-987.9999999999995,-430.9999999999974,584.9999999999911,,-1329.0000000000025
2016.05.27,52.00000000000671,336.00000000000296,-618.9999999999918,-840.999999999994,-399.0000000000009,679.0000000000074,,-791.9999999999696
2016.05.27,246.00000000000932,370.00000000000364,-503.000000000009,-700.9999999999934,-262.999999999991,648.9999999999885,,-201.99999999999193
2016.05.27,216.99999999999875,387.000000000004,-381.0000000000091,-707.9999999999984,-232.99999999998988,750.9999999999906,,32.99999999999591
2016.05.27,258.0000000000098,361.0000000000113,-478.0000000000006,-703.9999999999935,-200.9999999999934,729.0000000000018,,-34.99999999996453
2016.05.27,200.00000000000284,348.9999999999993,-553.9999999999878,-766.9999999999959,-204.9999999999983,733.9999999999902,,-242.99999999998965
2016.05.27,120.00000000000455,324.9999999999975,-512.0000000000014,-879.0000000000049,-313.99999999999295,710.999999999995,,-549.0000000000023
