date,USDCAD,NZDJPY,empty,sum
2016.03.15,-719.9999999999873,-960.9999999999985,,-1680.999999999986
2016.03.15,-795.9999999999967,-1117.0000000000045,,-1913.0000000000014
2016.03.15,-747.9999999999931,-1031.9999999999964,,-1779.9999999999895
2016.03.15,-725.9999999999823,-1064.9999999999977,,-1790.99999999998
2016.03.15,-702.9999999999869,-950.0000000000028,,-1652.9999999999898
2016.03.15,-712.9999999999859,-1060.0000000000023,,-1772.9999999999882
2016.03.15,-703.9999999999935,-1174.9999999999973,,-1878.999999999991
2016.03.15,-697.9999999999986,-1287.9999999999968,,-1985.9999999999955
2016.03.15,-771.9999999999949,-1233.000000000004,,-2004.999999999999
2016.03.15,-781.9999999999939,-1236.9999999999948,,-2018.9999999999886
2016.03.15,-773.9999999999858,-1236.9999999999948,,-2010.9999999999804
2016.03.15,-756.0000000000011,-1209.0000000000032,,-1965.0000000000043
2016.03.15,-1039.9999999999966,-1591.0000000000082,,-2631.0000000000045
2016.03.15,-1220.9999999999832,-1641.0000000000055,,-2861.9999999999886
2016.03.15,-1247.9999999999825,-1668.9999999999968,,-2916.999999999979
2016.03.15,-1288.0000000000002,-1620.999999999995,,-2908.9999999999955
2016.03.15,-1461.0000000000011,-1549.0000000000066,,-3010.0000000000077
2016.03.15,-1711.9999999999802,-1445.999999999998,,-3157.999999999978
2016.03.15,-1720.9999999999948,-1591.9999999999986,,-3312.9999999999936
2016.03.15,-1589.9999999999802,-1561.9999999999977,,-3151.999999999978
2016.03.15,-1596.9999999999818,-1614.0000000000043,,-3210.9999999999864
2016.03.15,-1505.9999999999852,-1602.9999999999945,,-3108.99999999998
2016.03.15,-1523.999999999992,-1769.0000000000055,,-3292.9999999999973
2016.03.15,-1585.9999999999986,-1903.000000000006,,-3489.0000000000045
2016.03.15,-1279.9999999999923,-1728.999999999999,,-3008.9999999999914
2016.03.15,-1393.999999999984,-1825.0000000000027,,-3218.999999999987
2016.03.15,-1539.999999999986,-2055.9999999999973,,-3595.999999999983
2016.03.15,-1600.0000000000014,-2189.9999999999977,,-3789.999999999999
2016.03.15,-1741.999999999999,-2186.9999999999977,,-3928.999999999997
2016.03.15,-1501.9999999999811,-2176.000000000002,,-3677.9999999999827
2016.03.15,-1451.9999999999866,-2144.999999999996,,-3596.9999999999827
2016.03.15,-1435.9999999999927,-2231.999999999999,,-3667.999999999992
2016.03.15,-1491.9999999999823,-2227.9999999999945,,-3719.999999999977
2016.03.15,-1468.999999999987,-2183.000000000007,,-3651.9999999999936
2016.03.15,-1433.9999999999798,-2185.0000000000023,,-3618.999999999982
2016.03.15,-1372.9999999999798,-2159.9999999999964,,-3532.9999999999764
2016.03.15,-1351.9999999999977,-2094.999999999999,,-3446.999999999997
2016.03.15,-1352.999999999982,-2007.000000000005,,-3359.9999999999873
2016.03.15,-1349.0000000000002,-1972.0000000000084,,-3321.0000000000086
2016.03.15,-1333.9999999999907,-1997.0,,-3330.999999999991
2016.03.15,-1322.9999999999852,-2036.0000000000014,,-3358.9999999999864
2016.03.15,-1249.9999999999955,-1995.999999999995,,-3245.9999999999905
2016.03.16,-1274.9999999999818,-1912.0000000000061,,-3186.999999999988
2016.03.16,-1255.9999999999905,-1909.000000000006,,-3164.9999999999964
2016.03.16,-1278.0000000000014,-1894.0000000000055,,-3172.000000000007
2016.03.16,-1288.9999999999845,-1912.0000000000061,,-3200.999999999991
2016.03.16,-1300.9999999999966,-1980.000000000004,,-3281.000000000001
2016.03.16,-1272.999999999991,-1905.0000000000011,,-3177.999999999992
2016.03.16,-1451.9999999999866,-2043.9999999999968,,-3495.9999999999836
2016.03.16,-1471.9999999999845,-2028.000000000006,,-3499.9999999999905
2016.03.16,-1357.9999999999925,-1974.0000000000036,,-3331.9999999999964
2016.03.16,-1398.9999999999948,-2034.9999999999966,,-3433.9999999999914
2016.03.16,-1396.9999999999816,-1960.000000000008,,-3356.9999999999895
2016.03.16,-1366.999999999985,-1879.9999999999955,,-3246.9999999999804
2016.03.16,-1320.9999999999943,-1855.000000000004,,-3175.999999999998
2016.03.16,-1391.9999999999932,-1807.0000000000023,,-3198.9999999999955
2016.03.16,-1400.0000000000011,-1807.0000000000023,,-3207.0000000000036
2016.03.16,-1325.9999999999827,-1716.0000000000082,,-3041.999999999991
2016.03.16,-1330.9999999999934,-1840.0000000000034,,-3170.999999999997
2016.03.16,-1358.999999999999,-1847.999999999999,,-3206.999999999998
2016.03.16,-1488.0000000000005,-1763.0000000000052,,-3251.0000000000055
2016.03.16,-1572.99999999998,-1680.9999999999973,,-3253.9999999999773
2016.03.16,-1493.9999999999952,-1635.000000000005,,-3129.0
2016.03.16,-1488.0000000000005,-1593.0000000000036,,-3081.000000000004
2016.03.16,-1322.9999999999852,-1588.0000000000082,,-2910.9999999999936
2016.03.16,-1439.9999999999968,-1638.999999999996,,-3078.9999999999927
2016.03.16,-1522.0000000000011,-1635.000000000005,,-3157.0000000000064
2016.03.16,-1462.999999999992,-1602.9999999999945,,-3065.9999999999864
2016.03.16,-1408.9999999999936,-1625.0,,-3033.9999999999936
2016.03.16,-1486.9999999999939,-1694.0000000000027,,-3180.9999999999964
2016.03.16,-1591.9999999999934,-1736.000000000004,,-3327.9999999999973
2016.03.16,-1775.9999999999998,-1924.0000000000066,,-3700.0000000000064
2016.03.16,-1489.9999999999914,-1915.9999999999968,,-3405.999999999988
2016.03.16,-1505.0000000000007,-1852.0000000000039,,-3357.0000000000045
2016.03.16,-1434.9999999999864,-1810.0000000000023,,-3244.9999999999886
2016.03.16,-1471.9999999999845,-1778.9999999999964,,-3250.999999999981
2016.03.16,-1401.999999999992,-1777.000000000001,,-3178.9999999999927
2016.03.16,-1364.999999999994,-1739.0000000000043,,-3103.999999999998
2016.03.16,-1374.999999999993,-1680.9999999999973,,-3055.99999999999
2016.03.16,-1367.9999999999914,-1763.999999999996,,-3131.9999999999873
2016.03.16,-1258.999999999988,-1751.9999999999955,,-3010.9999999999836
2016.03.16,-1192.9999999999995,-1816.0000000000025,,-3009.000000000002
2016.03.16,-1074.9999999999816,-1881.0000000000002,,-2955.999999999982
2016.03.16,329.00000000000153,-1198.9999999999982,,-869.9999999999966
2016.03.16,694.0000000000168,-1123.0000000000045,,-428.9999999999877
2016.03.16,867.0000000000177,-1082.9999999999984,,-215.99999999998067
2016.03.16,914.9999999999991,-1067.0000000000073,,-152.00000000000819
2016.03.16,1103.0000000000095,-996.9999999999999,,106.00000000000966
2016.03.16,1175.9999999999993,-1063.0000000000023,,112.99999999999704
2016.03.16,1095.0000000000016,-846.0000000000036,,248.99999999999795
2016.03.17,964.0000000000093,-706.0000000000031,,258.00000000000625
2016.03.17,954.0000000000103,-775.9999999999962,,178.0000000000141
2016.03.17,985.0000000000136,-796.999999999997,,188.0000000000166
2016.03.17,1027.0000000000002,-742.0000000000044,,284.9999999999958
2016.03.17,1057.000000000019,-704.9999999999983,,352.0000000000208
2016.03.17,1058.0000000000034,-745.9999999999951,,312.0000000000083
2016.03.17,1250.0000000000177,-512.0000000000005,,738.0000000000173
2016.03.17,1206.0000000000182,-664.0000000000015,,542.0000000000167
2016.03.17,1216.000000000017,-643.0000000000007,,573.0000000000164
2016.03.17,1198.0000000000102,-599.0000000000038,,599.0000000000065
2016.03.17,1215.0000000000105,-527.000000000001,,688.0000000000094
2016.03.17,1318.000000000019,-503.0000000000001,,815.000000000019
2016.03.17,1263.9999999999984,-724.9999999999943,,539.0000000000041
2016.03.17,1216.000000000017,-960.9999999999985,,255.00000000001853
2016.03.17,1185.0000000000139,-986.9999999999948,,198.0000000000191
2016.03.17,1270.0000000000155,-832.0000000000078,,438.0000000000076
2016.03.17,1273.000000000013,-745.9999999999951,,527.0000000000178
2016.03.17,1320.00000000001,-822.0000000000027,,498.0000000000073
2016.03.17,1440.000000000019,-823.0000000000075,,617.0000000000116
2016.03.17,1712.0000000000025,-733.9999999999947,,978.0000000000078
2016.03.17,1748.0000000000161,-730.000000000004,,1018.0000000000122
2016.03.17,2396.0000000000205,-641.0000000000053,,1755.000000000015
2016.03.17,2269.00000000001,-661.0000000000014,,1608.0000000000086
2016.03.17,2271.000000000001,-762.0000000000005,,1509.0000000000005
2016.03.17,2280.0000000000155,-745.9999999999951,,1534.0000000000205
2016.03.17,2192.0000000000164,-853.9999999999992,,1338.0000000000173
2016.03.17,2173.0000000000027,-936.000000000007,,1236.9999999999957
2016.03.17,2116.000000000007,-1138.999999999996,,977.0000000000109
2016.03.17,1861.0000000000016,-1216.0000000000082,,644.9999999999934
2016.03.17,1880.9999999999993,-704.9999999999983,,1176.000000000001
2016.03.17,2085.0000000000036,-641.9999999999959,,1443.0000000000077
2016.03.17,1816.0000000000175,-626.0000000000048,,1190.0000000000127
2016.03.17,1929.000000000003,-629.9999999999955,,1299.0000000000075
2016.03.17,1930.0000000000095,-605.9999999999945,,1324.000000000015
2016.03.17,2130.0000000000095,-602.0000000000039,,1528.0000000000057
2016.03.17,2252.0000000000095,-697.0000000000027,,1555.0000000000068
2016.03.17,2412.9999999999986,-653.0000000000058,,1759.9999999999927
2016.03.17,2268.000000000003,-668.9999999999969,,1599.0000000000064
2016.03.17,2171.000000000012,-588.9999999999986,,1582.0000000000132
2016.03.17,2201.0000000000086,-500.0,,1701.0000000000086
2016.03.17,2134.0000000000136,-421.0000000000065,,1713.0000000000073
2016.03.17,2218.0000000000086,-308.00000000000693,,1910.0000000000018
2016.03.17,2317.0000000000136,-308.00000000000693,,2009.0000000000068
2016.03.17,2347.00000000001,-442.0000000000073,,1905.0000000000027
2016.03.17,2380.0000000000045,-421.0000000000065,,1958.9999999999982
2016.03.17,2428.0000000000077,-427.0000000000067,,2001.000000000001
2016.03.17,2412.9999999999986,-475.9999999999991,,1936.9999999999995
2016.03.17,2368.999999999999,-558.0000000000069,,1810.9999999999923
2016.03.18,2297.000000000016,-575.0000000000028,,1722.0000000000132
2016.03.18,2267.000000000019,-626.0000000000048,,1641.0000000000143
2016.03.18,2385.000000000015,-620.0000000000045,,1765.0000000000105
2016.03.18,2388.0000000000123,-599.9999999999943,,1788.000000000018
2016.03.18,2297.000000000016,-671.999999999997,,1625.0000000000189
2016.03.18,2302.000000000004,-838.9999999999986,,1463.0000000000055
2016.03.18,2345.000000000019,-763.0000000000052,,1582.0000000000139
2016.03.18,2463.9999999999995,-677.0000000000067,,1786.9999999999927
2016.03.18,2456.0000000000136,-408.00000000000125,,2048.0000000000123
2016.03.18,2420.0,-489.0000000000043,,1930.9999999999957
2016.03.18,2393.000000000001,-552.9999999999973,,1840.0000000000036
2016.03.18,2412.000000000014,-611.9999999999948,,1800.0000000000193
2016.03.18,2340.0000000000086,-605.9999999999945,,1734.000000000014
2016.03.18,2336.0000000000045,-626.0000000000048,,1709.9999999999998
2016.03.18,2359.0,-611.0000000000042,,1747.999999999996
2016.03.18,2344.0000000000127,-522.9999999999961,,1821.0000000000166
2016.03.18,2343.0000000000064,-515.0000000000006,,1828.000000000006
2016.03.18,2322.000000000002,-743.9999999999998,,1578.000000000002
2016.03.18,2172.000000000018,-756.0000000000002,,1416.000000000018
2016.03.18,2112.0000000000027,-799.0000000000066,,1312.9999999999961
2016.03.18,2038.0000000000064,-862.9999999999995,,1175.0000000000068
2016.03.18,1947.0000000000098,-1085.000000000008,,862.0000000000018
2016.03.18,1953.0000000000048,-1153.000000000006,,799.9999999999989
2016.03.18,2071.0000000000005,-1025.0000000000057,,1045.9999999999948
2016.03.18,2086.00000000001,-1022.0000000000056,,1064.0000000000045
2016.03.18,2237.0,-978.9999999999992,,1258.000000000001
2016.03.18,2280.9999999999995,-930.0000000000068,,1350.9999999999927
2016.03.18,2305.0000000000014,-882.9999999999956,,1422.000000000006
2016.03.18,2425.0000000000105,-891.9999999999959,,1533.0000000000146
2016.03.18,2557.000000000009,-724.0000000000038,,1833.0000000000055
2016.03.18,2450.0000000000186,-760.0000000000051,,1690.0000000000136
2016.03.18,2446.999999999999,-796.999999999997,,1650.000000000002
2016.03.18,2567.000000000008,-832.9999999999984,,1734.0000000000098
2016.03.18,2457.0000000000205,-885.0000000000051,,1572.0000000000155
2016.03.18,2431.0000000000055,-902.000000000001,,1529.0000000000045
2016.03.18,2278.0000000000023,-960.000000000008,,1317.9999999999943
2016.03.18,2402.9999999999995,-835.9999999999985,,1567.000000000001
2016.03.18,2227.0000000000014,-859.9999999999994,,1367.0000000000018
2016.03.18,2032.0000000000116,-924.9999999999972,,1107.0000000000146
2016.03.18,1990.000000000003,-986.9999999999948,,1003.0000000000082
2016.03.18,2001.0000000000084,-939.9999999999977,,1061.0000000000107
2016.03.18,1850.0000000000182,-974.9999999999943,,875.0000000000239
2016.03.18,1870.0000000000161,-926.0000000000019,,944.0000000000142
2016.03.18,1899.0000000000061,-890.0000000000006,,1009.0000000000056
2016.03.18,1859.0000000000107,-975.9999999999991,,883.0000000000116
2016.03.18,2092.000000000005,-984.9999999999994,,1107.0000000000055
2016.03.18,2092.000000000005,-984.9999999999994,,1107.0000000000055
2016.03.18,2092.000000000005,-984.9999999999994,,1107.0000000000055
