date,USDCHF,CADCHF,EURGBP,empty,sum
2020.11.03,-325.99999999999295,-772.000000000006,-85.00000000000173,,-1183.000000000001
2020.11.03,-354.9999999999942,-826.0000000000045,-85.99999999999719,,-1266.999999999996
2020.11.03,-343.9999999999999,-837.00000000001,-59.99999999999339,,-1241.0000000000034
2020.11.03,-370.9999999999991,-843.0000000000049,-49.99999999999449,,-1263.9999999999986
2020.11.03,-369.99999999999255,-855.0000000000058,-53.999999999998494,,-1278.9999999999968
2020.11.03,-368.9999999999971,-848.9999999999998,-80.99999999999774,,-1298.9999999999945
2020.11.03,-356.9999999999962,-848.0000000000043,-86.99999999999264,,-1291.9999999999932
2020.11.03,-336.9999999999984,-873.0000000000016,-63.00000000000195,,-1273.000000000002
2020.11.03,-341.99999999999784,-869.0000000000086,-31.999999999998696,,-1243.000000000005
2020.11.03,-332.99999999999443,-826.0000000000045,-75.9999999999983,,-1234.9999999999973
2020.11.03,-332.99999999999443,-820.0000000000097,-126.99999999999933,,-1280.0000000000034
2020.11.03,-322.9999999999955,-765.0000000000045,-141.99999999999767,,-1229.9999999999977
2020.11.03,-324.9999999999975,-769.0000000000085,-143.9999999999997,,-1238.0000000000057
2020.11.03,-323.99999999999096,-759.0000000000097,-143.9999999999997,,-1227.0000000000005
2020.11.03,-279.99999999999136,-760.0000000000051,-152.99999999999204,,-1192.9999999999884
2020.11.03,-277.99999999998937,-729.0000000000018,-129.9999999999968,,-1136.999999999988
2020.11.03,-259.9999999999936,-709.9999999999995,-166.99999999999494,,-1136.9999999999882
2020.11.03,-272.99999999998994,-772.000000000006,-146.00000000000168,,-1190.9999999999975
2020.11.03,-264.999999999993,-767.0000000000066,-142.99999999999312,,-1174.9999999999927
2020.11.03,-258.9999999999981,-877.0000000000056,-131.99999999999878,,-1268.0000000000025
2020.11.03,-169.99999999999238,-936.0000000000035,-93.99999999999409,,-1199.99999999999
2020.11.03,-155.99999999998948,-966.0000000000002,-102.99999999999754,,-1224.9999999999873
2020.11.03,-73.99999999999629,-1041.000000000003,-59.99999999999339,,-1174.9999999999927
2020.11.03,-72.99999999998974,-1021.0000000000052,-9.999999999998899,,-1103.9999999999939
2020.11.03,-69.9999999999923,-991.0000000000085,-29.999999999996696,,-1090.9999999999975
2020.11.03,-49.99999999999449,-920.0000000000097,-48.99999999999905,,-1019.0000000000033
2020.11.03,5.000000000010552,-877.0000000000056,-190.00000000000128,,-1061.9999999999964
2020.11.03,48.000000000003595,-842.0000000000094,-124.00000000000189,,-918.0000000000077
2020.11.03,38.0000000000047,-884.000000000007,-65.99999999999939,,-912.0000000000018
2020.11.03,32.0000000000098,-957.0000000000078,-31.999999999998696,,-956.9999999999968
2020.11.03,11.00000000000545,-950.0000000000064,-0.999999999995449,,-939.9999999999964
2020.11.03,10.000000000010001,-998.00000000001,-36.999999999998145,,-1024.9999999999982
2020.11.03,71.00000000000995,-1000.0000000000009,-49.99999999999449,,-978.9999999999854
2020.11.03,104.00000000000409,-1024.0000000000027,118.00000000000699,,-801.9999999999916
2020.11.03,193.00000000000983,-999.0000000000055,186.00000000000838,,-619.9999999999873
2020.11.03,269.00000000000813,-935.0000000000081,250.00000000000577,,-415.9999999999942
2020.11.03,261.0000000000001,-838.0000000000055,175.99999999999838,,-401.00000000000693
2020.11.03,285.00000000000193,-812.0000000000016,146.00000000000168,,-380.99999999999795
2020.11.03,243.99999999999977,-726.9999999999999,180.0000000000024,,-302.9999999999977
2020.11.03,251.00000000000122,-701.0000000000072,260.00000000000466,,-190.00000000000125
2020.11.03,245.0000000000063,-665.0000000000044,226.00000000000398,,-193.99999999999415
2020.11.03,214.00000000000307,-670.000000000004,168.00000000000148,,-287.99999999999943
2020.11.03,229.00000000000142,-668.0000000000019,184.00000000000637,,-254.99999999999415
2020.11.03,220.00000000000907,-690.0000000000017,142.00000000000878,,-327.99999999998386
2020.11.03,236.00000000000287,-762.0000000000072,175.00000000000293,,-351.00000000000136
2020.11.03,258.0000000000027,-748.0000000000042,143.00000000000423,,-346.99999999999727
2020.11.03,271.0000000000101,-790.0000000000018,248.00000000000378,,-270.99999999998795
2020.11.04,243.99999999999977,-841.0000000000028,328.0000000000061,,-268.999999999997
2020.11.04,243.00000000000432,-822.0000000000005,316.0000000000052,,-262.99999999999096
2020.11.04,346.0000000000019,-825.0000000000091,353.99999999999875,,-125.00000000000847
2020.11.04,436.00000000000307,-842.0000000000094,370.00000000000364,,-36.00000000000273
2020.11.04,404.99999999999983,-811.0000000000061,340.00000000000693,,-65.99999999999937
2020.11.04,129.00000000000134,-731.9999999999993,151.00000000000114,,-451.9999999999968
2020.11.04,55.000000000005045,-748.0000000000042,169.00000000000804,,-523.9999999999911
2020.11.04,34.000000000000696,-746.0000000000023,285.00000000000193,,-426.99999999999966
2020.11.04,-190.99999999999673,-730.0000000000084,314.0000000000032,,-607.0000000000019
2020.11.04,-415.99999999999415,-641.0000000000027,231.99999999999886,,-824.999999999998
2020.11.04,-249.99999999999466,-731.0000000000039,278.00000000000045,,-702.9999999999981
2020.11.04,-139.99999999999568,-596.0000000000076,392.9999999999989,,-343.0000000000044
2020.11.04,-126.99999999999933,-567.0000000000064,280.9999999999979,,-413.0000000000078
2020.11.04,-49.99999999999449,-515.0000000000099,292.00000000000335,,-273.0000000000011
2020.11.04,-32.999999999994145,-509.00000000000387,297.00000000000284,,-244.9999999999951
2020.11.04,-48.99999999999905,-509.00000000000387,265.99999999999955,,-292.0000000000034
2020.11.04,-36.999999999998145,-486.00000000000864,269.00000000000813,,-253.9999999999987
2020.11.04,-85.99999999999719,-469.0000000000083,304.9999999999997,,-250.00000000000574
2020.11.04,-172.99999999998983,-467.0000000000063,357.00000000000733,,-282.9999999999888
2020.11.04,-174.99999999999181,-422.00000000000017,-24.000000000001798,,-620.9999999999939
2020.11.04,-51.99999999999649,-401.00000000000693,-263.0000000000021,,-716.0000000000055
2020.11.04,73.00000000000084,-392.00000000000347,-264.999999999993,,-583.9999999999957
2020.11.04,-67.9999999999903,-532.0000000000102,-235.99999999999176,,-835.9999999999923
2020.11.04,-69.9999999999923,-631.0000000000038,-180.99999999999784,,-881.9999999999939
2020.11.04,-11.999999999989797,-604.0000000000045,-34.99999999999615,,-650.9999999999905
2020.11.04,98.0000000000092,-493.0000000000101,-43.999999999999595,,-439.0000000000005
2020.11.04,172.00000000000549,-484.00000000000665,7.0000000000014495,,-304.99999999999966
2020.11.04,232.00000000000998,-587.9999999999997,19.999999999997797,,-335.99999999999187
2020.11.04,275.000000000003,-626.0000000000043,72.0000000000054,,-278.9999999999959
2020.11.04,329.00000000000153,-657.0000000000076,52.000000000007596,,-275.99999999999847
2020.11.04,429.0000000000016,-626.0000000000043,-75.9999999999983,,-273.000000000001
2020.11.04,359.0000000000093,-662.000000000007,-213.99999999999199,,-516.9999999999898
2020.11.04,249.00000000001032,-591.0000000000082,-246.00000000000176,,-587.9999999999995
2020.11.04,182.99999999999983,-577.0000000000052,-229.99999999999687,,-624.0000000000023
2020.11.04,256.0000000000007,-747.0000000000088,-108.99999999999244,,-600.0000000000005
2020.11.04,268.0000000000016,-817.000000000001,-107.99999999999699,,-656.9999999999964
2020.11.04,329.00000000000153,-755.0000000000057,-197.99999999999818,,-624.0000000000023
2020.11.04,334.00000000000097,-792.0000000000039,-198.99999999999363,,-656.9999999999966
2020.11.04,306.00000000000625,-858.0000000000032,-217.0000000000005,,-768.9999999999975
2020.11.04,256.0000000000007,-907.0000000000023,-107.99999999999699,,-758.9999999999986
2020.11.04,256.0000000000007,-948.0000000000044,-129.00000000000134,,-821.0000000000051
2020.11.04,268.0000000000016,-943.000000000005,-134.99999999999625,,-809.9999999999997
2020.11.04,252.0000000000078,-874.0000000000081,-173.00000000000094,,-795.0000000000011
2020.11.04,235.00000000000742,-865.0000000000047,-200.99999999999562,,-830.999999999993
2020.11.04,318.00000000000716,-831.9999999999994,-213.99999999999199,,-727.9999999999843
2020.11.04,293.0000000000099,-765.0000000000045,-215.99999999999397,,-687.9999999999886
2020.11.04,303.0000000000088,-842.0000000000094,-283.99999999999534,,-822.999999999996
2020.11.04,331.0000000000035,-844.0000000000003,-251.99999999999667,,-764.9999999999935
2020.11.05,402.00000000000233,-744.0000000000002,-243.99999999999977,,-585.9999999999977
2020.11.05,226.00000000000398,-838.0000000000055,-598.999999999994,,-1210.9999999999955
2020.11.05,214.00000000000307,-839.0000000000009,-558.9999999999984,,-1183.9999999999964
2020.11.05,369.0000000000082,-764.0000000000091,-514.9999999999987,,-909.9999999999997
2020.11.05,359.0000000000093,-773.0000000000015,-469.99999999999267,,-883.9999999999848
2020.11.05,398.00000000000944,-766.0,-483.99999999999557,,-851.9999999999861
2020.11.05,340.00000000000693,-711.000000000006,-464.9999999999932,,-835.9999999999923
2020.11.05,368.00000000000165,-592.0000000000036,-473.99999999999665,,-697.9999999999986
2020.11.05,288.00000000001046,-597.0000000000031,-427.99999999999505,,-736.9999999999877
2020.11.05,328.0000000000061,-640.0000000000073,-412.9999999999967,,-724.999999999998
2020.11.05,382.00000000000455,-641.0000000000027,-502.9999999999979,,-761.9999999999961
2020.11.05,397.0000000000029,-670.9999999999993,-505.99999999999534,,-779.9999999999918
2020.11.05,416.00000000000523,-684.0000000000068,-522.0000000000002,,-790.0000000000018
2020.11.05,421.0000000000047,-685.0000000000023,-541.9999999999981,,-805.9999999999957
2020.11.05,421.0000000000047,-692.0000000000038,-534.9999999999966,,-805.9999999999957
2020.11.05,440.00000000000705,-712.0000000000015,-505.99999999999534,,-777.9999999999898
2020.11.05,430.00000000000813,-706.0000000000066,-532.9999999999945,,-808.999999999993
2020.11.05,406.00000000000637,-667.0000000000065,-635.9999999999922,,-896.9999999999923
2020.11.05,370.00000000000364,-718.0000000000075,-605.9999999999955,,-953.9999999999993
2020.11.05,464.00000000000887,-713.0000000000081,-192.99999999999872,,-441.99999999999795
2020.11.05,475.0000000000032,-719.000000000003,-309.99999999999915,,-553.9999999999989
2020.11.05,548.0000000000041,-664.000000000009,-334.9999999999964,,-451.0000000000013
2020.11.05,538.0000000000051,-592.0000000000036,-400.00000000000034,,-453.99999999999886
2020.11.05,580.0000000000027,-587.0000000000042,-447.99999999999284,,-454.9999999999943
2020.11.05,715.0000000000101,-521.0000000000048,-451.9999999999969,,-257.99999999999153
2020.11.05,755.0000000000057,-474.00000000000773,-413.99999999999216,,-132.9999999999942
2020.11.05,757.0000000000076,-468.00000000000176,-359.99999999999363,,-70.99999999998778
2020.11.05,796.0000000000078,-508.00000000000847,-368.9999999999971,,-80.99999999999773
2020.11.05,779.0000000000075,-622.0000000000003,-429.99999999999704,,-272.9999999999899
2020.11.05,886.000000000009,-748.9999999999997,-510.99999999999477,,-373.99999999998545
2020.11.05,1000.0000000000009,-636.0000000000032,-531.9999999999991,,-168.00000000000136
2020.11.05,952.0000000000084,-647.0000000000086,-507.0000000000019,,-202.0000000000021
2020.11.05,859.0000000000098,-692.0000000000038,-427.99999999999505,,-260.99999999998903
2020.11.05,864.0000000000092,-800.0000000000007,-417.0000000000007,,-352.99999999999216
2020.11.05,719.000000000003,-953.0000000000039,-351.99999999999676,,-585.9999999999977
2020.11.05,731.0000000000039,-950.0000000000064,-305.99999999999517,,-524.9999999999977
2020.11.05,877.0000000000056,-863.0000000000026,-290.9999999999968,,-276.99999999999386
2020.11.05,890.0000000000019,-843.0000000000049,-200.00000000000017,,-153.00000000000313
2020.11.05,845.0000000000068,-809.9999999999997,-112.000000000001,,-76.99999999999383
2020.11.05,852.0000000000083,-778.0000000000009,-125.99999999999278,,-51.99999999998539
2020.11.05,902.0000000000028,-773.0000000000015,-100.99999999999554,,28.000000000005826
2020.11.05,927.0,-724.0000000000024,-146.99999999999713,,56.00000000000048
2020.11.05,950.0000000000064,-725.000000000009,-85.99999999999719,,139.0000000000002
2020.11.05,1012.0000000000018,-724.0000000000024,-63.00000000000195,,224.9999999999975
2020.11.05,1032.0000000000107,-726.9999999999999,-51.000000000001044,,254.00000000000975
2020.11.05,998.00000000001,-667.0000000000065,4.000000000004,,335.0000000000075
2020.11.05,1063.0000000000027,-664.000000000009,43.00000000000415,,441.9999999999979
2020.11.05,1078.0000000000011,-647.0000000000086,50.0000000000056,,480.99999999999807
2020.11.06,1067.0000000000068,-680.0000000000028,70.99999999999883,,458.00000000000284
2020.11.06,1075.0000000000036,-604.0000000000045,96.00000000000719,,567.0000000000063
2020.11.06,1081.0000000000098,-578.0000000000007,43.999999999999595,,547.0000000000086
2020.11.06,1052.0000000000084,-524.0000000000023,-68.99999999999685,,459.0000000000093
2020.11.06,1064.0000000000093,-546.000000000002,45.000000000006146,,563.0000000000134
2020.11.06,1015.0000000000103,-562.0000000000069,48.99999999999905,,502.00000000000244
2020.11.06,981.0000000000097,-550.000000000006,72.0000000000054,,503.00000000000904
2020.11.06,999.0000000000055,-543.0000000000045,53.999999999998494,,509.99999999999943
2020.11.06,1048.0000000000045,-529.0000000000017,9.999999999998899,,529.0000000000017
2020.11.06,1131.9999999999998,-461.0000000000003,-4.999999999999449,,666.0000000000001
2020.11.06,1131.0000000000043,-465.9999999999998,-24.999999999997247,,640.0000000000073
2020.11.06,1163.000000000003,-376.00000000000966,-34.99999999999615,,751.9999999999972
2020.11.06,1141.0000000000032,-372.0000000000057,-29.999999999996696,,739.0000000000008
2020.11.06,1184.0000000000073,-363.0000000000022,-14.999999999998348,,806.0000000000067
2020.11.06,1182.0000000000052,-369.0000000000082,-2.999999999997449,,809.9999999999995
2020.11.06,1150.0000000000066,-391.000000000008,-0.999999999995449,,758.0000000000032
2020.11.06,1159.00000000001,-376.00000000000966,-21.999999999999797,,761.0000000000006
2020.11.06,1185.0000000000027,-375.0000000000031,-61.999999999995396,,748.0000000000041
2020.11.06,1227.0000000000002,-438.00000000000506,-161.99999999999548,,626.9999999999998
2020.11.06,1244.0000000000007,-435.0000000000076,-81.9999999999932,,726.9999999999999
2020.11.06,1194.0000000000061,-509.9999999999993,-97.9999999999981,,586.0000000000088
2020.11.06,1196.0000000000082,-504.9999999999999,-170.99999999999892,,520.0000000000093
2020.11.06,1205.0000000000005,-364.00000000000875,-251.99999999999667,,588.999999999995
2020.11.06,1334.0000000000018,-324.00000000000205,-242.99999999999324,,767.0000000000066
2020.11.06,1363.0000000000032,-297.00000000000284,-329.999999999997,,736.0000000000034
2020.11.06,1387.000000000005,-313.00000000000773,-292.9999999999988,,780.9999999999984
2020.11.06,1424.000000000003,-300.0000000000003,-324.9999999999975,,799.0000000000052
2020.11.06,1470.0000000000045,-258.0000000000027,-458.9999999999983,,753.0000000000035
2020.11.06,1442.00000000001,-264.0000000000087,-483.0000000000001,,695.0000000000013
2020.11.06,1447.0000000000093,-249.00000000001032,-483.99999999999557,,714.0000000000035
2020.11.06,1541.0000000000034,-179.00000000000693,-485.99999999999756,,875.9999999999989
2020.11.06,1555.0000000000064,-242.00000000000887,-452.99999999999227,,860.0000000000052
2020.11.06,1444.000000000001,-316.0000000000052,-436.9999999999985,,690.9999999999972
2020.11.06,1312.000000000002,-370.00000000000364,-496.99999999999187,,445.00000000000654
2020.11.06,1392.0000000000043,-352.00000000000784,-444.9999999999954,,595.0000000000009
2020.11.06,1546.000000000003,-365.99999999999966,-429.0000000000016,,751.0000000000016
2020.11.06,1587.000000000005,-369.0000000000082,-317.0000000000006,,900.9999999999961
2020.11.06,1639.0000000000016,-316.0000000000052,-249.99999999999466,,1073.0000000000018
2020.11.06,1655.0000000000064,-325.00000000000864,-274.9999999999919,,1055.000000000006
2020.11.06,1590.0000000000025,-343.9999999999999,-358.9999999999982,,887.0000000000045
2020.11.06,1592.0000000000045,-348.00000000000387,-298.9999999999937,,945.000000000007
2020.11.06,1599.000000000006,-364.00000000000875,-287.9999999999994,,946.999999999998
2020.11.06,1601.000000000008,-357.00000000000733,-305.99999999999517,,938.0000000000055
2020.11.06,1567.0000000000073,-396.00000000000745,-293.99999999999426,,877.0000000000055
2020.11.06,1572.0000000000068,-370.00000000000364,-275.99999999999847,,926.0000000000048
2020.11.06,1548.000000000005,-365.0000000000042,-273.000000000001,,909.9999999999999
2020.11.06,1464.0000000000098,-330.0000000000081,-307.99999999999716,,826.0000000000047
2020.11.06,1473.000000000002,-287.9999999999994,-329.999999999997,,855.0000000000057
