date,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURAUD,EURNZD,CADJPY,NZDCAD,AUDNZD,empty,sum
2015.04.06,92.00000000000318,-172.00000000001125,-87.99999999999919,41.000000000002146,-330.9999999999924,-165.9999999999995,234.00000000000887,-251.00000000000122,-202.9999999999976,-221.00000000000452,-442.9999999999934,460.000000000016,-70.99999999999883,432.0000000000102,-290.00000000000625,-208.99999999999253,-246.99999999999721,,-1432.9999999999538
2015.04.06,208.00000000000819,-163.0000000000109,-69.00000000000794,59.000000000009045,-381.99999999999346,-187.00000000000384,282.0000000000107,-225.99999999999287,-173.9999999999964,-187.9999999999993,-475.0000000000032,660.0000000000161,31.000000000003247,557.0000000000075,-278.0000000000058,-159.9999999999935,-252.99999999999213,,-757.9999999999445
2015.04.06,194.0000000000053,-152.00000000000102,-156.00000000000057,-32.999999999994145,-357.99999999999164,-207.99999999998596,183.00000000000693,-237.99999999999378,-167.00000000000603,-175.99999999999838,-378.00000000001165,483.0000000000112,31.999999999987594,551.9999999999969,-286.00000000000136,-187.9999999999993,-243.99999999999977,,-1139.9999999999757
2015.04.06,184.00000000000637,-147.00000000000557,-177.00000000000495,-61.999999999995396,-191.99999999999218,-180.99999999998673,272.00000000000557,-156.99999999999602,-126.0000000000039,-88.99999999999464,-387.000000000004,441.0000000000025,-74.0000000000185,504.9999999999999,-323.99999999999807,-186.99999999999272,-310.9999999999946,,-1011.9999999999729
2015.04.06,137.00000000000932,-158.00000000000125,-145.00000000001734,-3.999999999992898,-331.999999999999,-336.9999999999873,117.00000000000443,-257.9999999999916,-209.00000000000364,-214.00000000000307,-422.00000000001125,449.0000000000105,-53.00000000001415,534.0000000000123,-293.99999999999693,-210.99999999999451,-287.9999999999994,,-1687.9999999999757
2015.04.06,106.00000000000608,-104.00000000001342,-314.00000000001427,39.00000000000014,-309.99999999998806,-385.99999999999744,162.00000000000614,-261.99999999999557,-68.00000000000139,-95.00000000000064,-354.9999999999942,591.0000000000082,292.00000000000335,754.0000000000102,-400.0000000000057,-128.99999999999022,-195.9999999999962,,-674.9999999999629
2015.04.06,300.99999999999574,-36.000000000001364,-463.0000000000134,-96.99999999999153,-325.99999999998187,-480.99999999999807,180.00000000000682,-309.99999999999915,-143.00000000000423,-122.99999999999534,-421.0000000000047,568.9999999999973,299.99999999998914,828.0000000000065,-442.99999999999784,-168.99999999999693,-239.99999999999577,,-1073.9999999999848
2015.04.06,341.00000000001353,-90.00000000000341,-246.00000000001288,-45.99999999999049,-331.999999999999,-470.9999999999992,190.00000000001194,-208.99999999999253,-112.99999999999643,-139.00000000000023,-489.99999999999045,612.9999999999969,312.00000000000114,817.000000000001,-346.00000000000364,-200.00000000000017,-243.99999999999977,,-652.9999999999636
2015.04.06,341.00000000001353,-148.00000000001035,-329.00000000000153,-135.99999999999167,-505.99999999998425,-570.9999999999882,148.00000000001035,-284.9999999999908,-231.99999999999886,-229.00000000000142,-571.9999999999948,540.0000000000072,278.00000000000045,821.000000000005,-392.0000000000101,-221.99999999999997,-238.0000000000049,,-1731.9999999999404
2015.04.06,397.0000000000029,-90.00000000000341,-422.00000000001125,-282.99999999999994,-536.9999999999875,-590.999999999986,67.00000000000728,-412.9999999999967,-428.00000000000614,-297.00000000000284,-378.999999999996,62.000000000006494,-72.0000000000054,683.0000000000114,-492.00000000000443,-184.99999999999073,-407.0000000000018,,-3386.9999999999645
2015.04.06,540.0000000000072,-87.0000000000033,-425.0000000000087,-312.9999999999966,-573.0000000000013,-530.9999999999926,140.00000000000057,-305.99999999999517,-377.0000000000051,-234.99999999999633,-493.99999999999443,205.99999999999508,-56.000000000011596,750.0000000000063,-442.99999999999784,-193.99999999999417,-442.00000000000904,,-2839.9999999999973
2015.04.06,385.99999999999744,-121.00000000000932,-396.00000000001853,-280.9999999999979,-675.9999999999877,-540.9999999999915,-28.999999999996362,-431.99999999999903,-439.0000000000005,-276.9999999999939,-520.9999999999936,204.00000000000418,-221.00000000000452,628.0000000000064,-450.00000000000284,-194.99999999998963,-465.0000000000043,,-3825.999999999982
2015.04.06,185.99999999999727,-181.0000000000116,-361.0000000000113,-203.99999999999307,-722.9999999999848,-550.9999999999903,-138.9999999999958,-569.9999999999927,-473.99999999999665,-319.0000000000026,-285.00000000000193,187.00000000000384,-341.00000000001353,520.0000000000093,-507.000000000005,-105.99999999999498,-502.00000000000244,,-4369.999999999987
2015.04.06,154.0000000000097,-245.00000000000455,-355.0000000000164,-129.9999999999968,-752.9999999999815,-590.999999999986,-170.99999999999227,-587.9999999999997,-502.9999999999979,-368.00000000000165,-45.99999999999049,121.99999999999989,-261.0000000000001,534.0000000000123,-561.9999999999976,3.0000000000085514,-432.9999999999945,,-4192.999999999928
2015.04.06,151.00000000001222,-248.00000000000466,-344.00000000001097,-142.99999999999312,-708.9999999999818,-546.9999999999864,-115.99999999999966,-561.9999999999958,-473.99999999999665,-327.99999999999494,-52.000000000007596,182.0000000000155,-224.000000000002,554.00000000001,-537.0000000000061,-9.999999999998899,-442.9999999999934,,-3849.9999999999354
2015.04.06,46.999999999997044,-318.00000000001205,-302.0000000000023,-82.99999999999974,-673.9999999999968,-553.0000000000035,-114.99999999999488,-540.9999999999915,-439.0000000000005,-305.99999999999517,-15.00000000000945,182.0000000000155,-185.00000000001293,598.999999999994,-546.0000000000065,23.00000000000635,-400.00000000000034,,-3626.0000000000123
2015.04.06,18.0000000000069,-413.0000000000109,-223.00000000001762,57.00000000000705,-747.9999999999931,-597.0000000000031,-99.99999999999432,-554.9999999999944,-400.00000000000034,-265.0000000000041,-113.99999999999189,452.00000000000796,-15.00000000000945,764.0000000000091,-522.0000000000056,107.00000000000153,-412.9999999999967,,-2966.9999999999895
2015.04.06,2.999999999997449,-414.0000000000015,-191.00000000000784,48.99999999999905,-795.9999999999967,-608.9999999999928,-117.999999999995,-603.9999999999934,-436.00000000000307,-310.9999999999946,-93.99999999999409,402.0000000000135,-72.0000000000054,690.0000000000128,-549.0000000000066,91.00000000000774,-428.9999999999905,,-3387.999999999951
2015.04.06,-482.999999999989,-737.000000000009,-179.00000000001802,108.00000000000809,-966.9999999999845,-605.9999999999955,-450.9999999999934,-740.9999999999917,-453.0000000000034,-297.9999999999983,31.000000000003247,320.00000000000915,-364.00000000000875,446.0000000000131,-573.0000000000075,182.99999999999983,-597.0000000000031,,-5360.999999999968
2015.04.06,-438.00000000000506,-665.0000000000063,-59.000000000009045,297.00000000000284,-836.9999999999989,-480.99999999999807,-281.9999999999965,-707.9999999999975,-365.99999999999966,-212.99999999999653,104.99999999999955,551.0000000000126,-178.00000000001148,636.9999999999986,-585.000000000008,340.00000000000693,-448.000000000004,,-3330.00000000001
2015.04.06,-368.9999999999971,-589.0000000000128,-69.00000000000794,297.00000000000284,-756.9999999999854,-490.999999999997,-256.0000000000002,-722.0000000000005,-360.0000000000048,-200.99999999999562,248.00000000000378,574.0000000000078,-130.0000000000079,673.9999999999968,-576.0000000000076,355.0000000000053,-446.9999999999974,,-2818.9999999999973
2015.04.06,-397.0000000000029,-626.0000000000048,-64.0000000000196,342.000000000009,-818.9999999999919,-473.99999999999665,-305.9999999999974,-766.0,-341.99999999999784,-232.99999999999432,232.00000000000998,659.0000000000095,-129.00000000000134,557.0000000000075,-584.0000000000032,343.9999999999999,-512.0000000000014,,-3117.9999999999754
2015.04.07,-442.9999999999934,-584.0000000000032,-57.00000000001815,329.00000000000153,-790.9999999999861,-397.0000000000029,-324.99999999998863,-770.9999999999994,-390.99999999999693,-197.00000000000273,299.99999999998914,537.0000000000097,-233.00000000001654,656.9999999999965,-573.0000000000075,456.00000000000085,-523.0000000000068,,-3006.000000000025
2015.04.07,-374.999999999992,-563.0000000000024,-118.00000000001809,257.0000000000072,-793.9999999999836,-431.99999999998795,-342.9999999999893,-731.9999999999993,-443.0000000000045,-207.99999999999707,320.9999999999935,351.99999999999676,-350.00000000000585,598.0000000000097,-603.0000000000086,421.0000000000047,-618.0000000000074,,-3629.9999999999845
2015.04.07,-300.99999999999574,-554.000000000002,-138.0000000000159,308.00000000000824,-807.9999999999865,-414.9999999999876,-266.9999999999959,-744.0000000000002,-387.99999999999943,-204.00000000000418,279.00000000000705,621.0000000000049,-196.0000000000184,634.0000000000013,-603.0000000000086,419.00000000000273,-479.99999999999153,,-2836.999999999981
2015.04.07,-341.99999999999784,-583.0000000000126,-142.0000000000199,358.0000000000028,-810.999999999984,-405.9999999999952,-232.99999999998988,-764.9999999999934,-339.99999999999585,-131.00000000000333,296.9999999999917,727.0000000000109,-103.00000000000864,785.9999999999978,-642.0000000000101,487.0000000000041,-523.9999999999911,,-2366.9999999999945
2015.04.07,-337.99999999999386,-576.0000000000076,-114.0000000000141,375.0000000000031,-872.9999999999905,-446.9999999999974,-277.000000000001,-784.9999999999912,-360.0000000000048,-166.99999999999494,290.9999999999968,791.0000000000084,-63.000000000013046,832.9999999999949,-618.0000000000092,538.0000000000051,-499.000000000005,,-2289.0000000000146
2015.04.07,-297.9999999999983,-564.0000000000072,-139.00000000000023,387.000000000004,-872.9999999999905,-445.99999999999085,-274.9999999999915,-774.9999999999924,-311.00000000000574,-129.00000000000134,307.99999999999716,855.0000000000058,7.999999999985796,919.0000000000032,-629.0000000000049,571.0000000000103,-520.9999999999936,,-1911.99999999997
2015.04.07,-363.0000000000022,-574.0000000000123,-85.00000000000173,467.0000000000063,-783.0000000000003,-409.99999999999926,-207.9999999999984,-722.0000000000005,-236.99999999999832,-39.999999999995595,276.00000000000955,1012.0000000000128,120.99999999999334,1048.0000000000045,-609.9999999999994,648.9999999999995,-526.9999999999886,,-985.9999999999704
2015.04.07,-383.99999999998437,-679.000000000002,-45.000000000006146,497.000000000003,-702.0000000000026,-412.9999999999967,-201.99999999999818,-671.9999999999948,-173.9999999999964,34.000000000000696,194.99999999998963,1063.9999999999982,221.99999999998886,1175.000000000015,-600.0000000000085,667.0000000000065,-529.0000000000017,,-545.9999999999894
2015.04.07,-391.9999999999924,-659.000000000006,-40.0000000000178,402.00000000000233,-696.999999999992,-394.9999999999898,-143.99999999999125,-656.000000000001,-246.00000000000176,58.000000000002494,178.99999999999582,802.0000000000139,-39.00000000001125,1019.9999999999986,-597.999999999999,644.0000000000001,-690.9999999999972,,-1451.9999999999861
2015.04.07,-343.00000000000443,-666.000000000011,-101.00000000001774,199.00000000000472,-722.0000000000005,-417.99999999998505,-135.99999999999568,-690.9999999999972,-426.9999999999996,45.000000000006146,292.00000000000335,144.99999999999514,-460.000000000016,1000.0000000000009,-683.0000000000069,657.0000000000076,-849.9999999999952,,-3159.000000000012
2015.04.07,-272.99999999998994,-653.0000000000058,-174.00000000000747,134.0000000000008,-705.0000000000001,-427.99999999998397,-59.99999999998806,-674.9999999999923,-436.00000000000307,48.000000000003595,269.00000000000813,317.0000000000117,-324.9999999999975,1161.9999999999964,-710.9999999999985,669.0000000000085,-913.9999999999926,,-2754.99999999993
2015.04.07,-215.99999999999397,-643.0000000000007,-173.00000000000094,173.00000000000094,-671.9999999999837,-388.9999999999949,10.000000000005116,-631.9999999999992,-375.9999999999986,72.0000000000054,226.99999999999943,426.9999999999996,-242.00000000000887,1141.9999999999986,-727.0000000000039,665.9999999999999,-869.0000000000086,,-2221.999999999985
2015.04.07,-239.99999999999577,-672.0000000000113,-174.00000000000747,165.00000000000404,-651.9999999999859,-363.9999999999866,41.00000000001103,-626.9999999999998,-341.0000000000024,80.99999999999774,246.99999999999721,443.0000000000156,-209.9999999999991,1124.0000000000139,-728.0000000000086,665.0000000000044,-861.0000000000007,,-2102.9999999999536
2015.04.07,-236.99999999999832,-725.0000000000085,-172.0000000000166,246.00000000000176,-681.9999999999826,-360.9999999999891,22.00000000000557,-678.9999999999962,-323.0000000000066,80.99999999999774,266.999999999995,547.0000000000086,-236.00000000001398,1103.9999999999939,-771.0000000000008,699.0000000000052,-783.0000000000003,,-2003.0000000000055
2015.04.07,-231.0000000000034,-716.0000000000082,-200.00000000000017,-337.99999999999386,-768.9999999999975,-380.00000000000256,8.000000000009777,-678.9999999999962,-875.999999999999,6.0000000000060005,204.00000000000418,-970.0000000000042,-1358.999999999999,700.0000000000117,-795.0000000000017,616.0000000000055,-1404.0000000000052,,-7182.9999999999745
2015.04.07,-305.9999999999841,-682.0000000000022,-287.9999999999994,-625.9999999999932,-768.9999999999975,-353.0000000000033,-86.99999999998909,-736.9999999999987,-1136.0000000000036,-124.99999999999733,248.00000000000378,-1671.9999999999845,-1906.0000000000077,574.0000000000078,-853.0000000000086,409.0000000000038,-1770.000000000005,,-10078.999999999958
2015.04.07,-292.00000000000335,-644.0000000000055,-253.99999999999866,-750.9999999999906,-788.9999999999952,-300.99999999999574,-118.99999999999977,-756.9999999999966,-1248.0000000000045,-109.99999999999899,221.00000000000452,-1817.000000000002,-2134.999999999998,629.9999999999973,-774.0000000000009,503.000000000009,-1953.999999999989,,-10590.999999999969
2015.04.07,-95.00000000000064,-614.0000000000043,-281.0000000000201,-717.000000000001,-778.9999999999964,-313.99999999999204,7.000000000005002,-696.999999999992,-1219.0000000000034,-82.00000000000429,222.99999999999542,-1675.9999999999886,-2000.0000000000018,727.0000000000109,-784.9999999999966,484.00000000000665,-1865.0000000000055,,-9682.999999999989
2015.04.07,-207.99999999998596,-661.0000000000014,-267.0000000000172,-683.0000000000002,-952.9999999999816,-299.99999999998914,-181.99999999998795,-745.9999999999911,-1266.0000000000005,-73.99999999999629,21.999999999988695,-1638.9999999999905,-2161.9999999999973,703.0000000000092,-799.0000000000066,580.0000000000027,-1902.999999999988,,-10537.999999999933
2015.04.07,-286.99999999999284,-680.0000000000068,-178.00000000001148,-570.9999999999993,-896.9999999999923,-317.9999999999961,-202.99999999998875,-756.9999999999966,-1141.0000000000032,-7.0000000000014495,130.99999999999224,-1398.9999999999948,-1858.000000000004,896.000000000008,-725.9999999999991,640.0000000000073,-1897.9999999999998,,-9252.99999999998
2015.04.07,-299.99999999998914,-821.0000000000122,-223.00000000001762,-481.9999999999935,-853.9999999999992,-383.99999999998437,-91.99999999999875,-719.9999999999984,-1038.0000000000057,51.99999999999649,126.99999999998823,-1170.9999999999886,-1617.0000000000018,1035.0000000000082,-909.000000000006,687.0000000000043,-1797.9999999999884,,-8507.999999999987
2015.04.07,-312.00000000000114,-926.0000000000019,-255.00000000000523,-534.9999999999966,-827.0,-346.0000000000019,169.00000000001114,-728.9999999999908,-1073.0000000000018,-9.999999999998899,215.00000000000963,-1429.999999999998,-1873.0000000000136,739.0000000000008,-1014.00000000001,600.0000000000006,-1741.999999999999,,-9348.999999999996
2015.04.07,-388.9999999999949,-1024.000000000001,-121.00000000001555,-410.9999999999947,-1149.0,-221.00000000000452,-45.99999999999227,-841.9999999999983,-1151.000000000002,-95.00000000000064,147.00000000000824,-1184.9999999999916,-2262.0000000000086,324.0000000000132,-969.0000000000083,619.0000000000028,-1705.000000000001,,-10479.999999999989
2015.04.07,-888.9999999999842,-1119.000000000014,-58.000000000002494,-369.99999999999255,-1256.999999999997,-195.9999999999962,-482.9999999999899,-1076.9999999999945,-1375.000000000004,-324.00000000000205,86.0000000000083,-1662.9999999999923,-2536.000000000005,63.99999999999739,-975.0000000000085,611.000000000006,-1778.9999999999973,,-13339.999999999967
2015.04.07,-713.9999999999924,-1041.000000000011,10.999999999983245,-400.9999999999958,-1241.9999999999875,-180.99999999998673,-400.99999999999625,-1008.9999999999932,-1405.9999999999961,-336.9999999999984,350.9999999999902,-1644.000000000001,-2571.9999999999964,28.000000000005798,-888.0000000000052,553.0000000000035,-1702.999999999988,,-12595.999999999965
2015.04.07,-709.0000000000041,-1024.000000000001,-78.00000000000028,-473.0000000000012,-1329.9999999999868,-231.99999999998778,-437.9999999999882,-1086.9999999999936,-1456.0000000000018,-487.0000000000041,429.99999999999704,-1685.0000000000032,-2626.0000000000173,-228.99999999999034,-924.0000000000066,441.0000000000025,-1705.000000000001,,-13611.999999999989
2015.04.07,-506.9999999999908,-970.0000000000131,-145.00000000001734,-522.9999999999957,-1383.9999999999852,-221.00000000000452,-427.99999999999727,-1117.0000000000014,-1502.0000000000034,-497.99999999999847,392.9999999999989,-1651.9999999999868,-2677.000000000018,-278.9999999999848,-971.0000000000036,397.0000000000029,-1631.0000000000048,,-13715.000000000004
2015.04.07,-462.9999999999912,-979.0000000000134,-127.00000000001043,-500.00000000000045,-1310.9999999999955,-149.9999999999835,-305.9999999999974,-1063.9999999999982,-1458.999999999999,-456.00000000000085,353.0000000000033,-1590.0000000000025,-2625.0000000000105,-123.99999999999079,-960.9999999999985,515.0000000000099,-1686.999999999994,,-12933.999999999975
2015.04.07,-341.99999999999784,-1016.0000000000053,-170.00000000000347,-484.999999999991,-1422.9999999999966,-149.9999999999835,-235.99999999999,-1029.9999999999975,-1407.0000000000027,-419.00000000000273,181.9999999999933,-1384.9999999999918,-2590.0000000000036,-65.00000000000395,-1028.9999999999964,494.00000000000557,-1652.000000000009,,-12722.999999999976
2015.04.07,-295.99999999998516,-1119.000000000014,-148.99999999999915,-404.99999999999983,-1475.9999999999884,-167.9999999999904,-147.99999999999613,-1037.9999999999945,-1333.0000000000064,-383.0,106.99999999999044,-1032.999999999995,-2346.0000000000036,49.99999999999449,-1031.9999999999964,561.0000000000003,-1561.9999999999968,,-11769.99999999998
2015.04.07,-463.9999999999977,-1292.0000000000016,8.999999999992347,-273.9999999999965,-1535.9999999999818,-119.99999999998678,-95.99999999998943,-974.9999999999925,-1234.9999999999973,-341.99999999999784,-278.00000000000045,-763.0000000000026,-2246.0000000000146,34.000000000000696,-987.000000000009,479.0000000000072,-1495.0000000000018,,-11580.99999999997
2015.04.07,-448.000000000004,-1339.0000000000127,194.99999999998963,-36.999999999998145,-1437.9999999999836,-116.99999999998934,-48.00000000000182,-906.9999999999911,-1067.0000000000068,-290.00000000000136,-279.00000000000705,-348.9999999999993,-1888.0000000000007,154.99999999999403,-974.0000000000038,474.00000000000773,-1346.0000000000027,,-9703.000000000015
2015.04.07,-402.9999999999978,-1279.0000000000105,185.99999999999727,-173.00000000000094,-1485.9999999999873,-170.99999999998784,-86.99999999998909,-919.9999999999986,-1190.9999999999977,-324.00000000000205,-282.0000000000045,-648.9999999999885,-2070.0000000000164,134.00000000001188,-951.9999999999982,465.9999999999998,-1466.9999999999961,,-10667.999999999965
2015.04.07,-401.99999999999125,-1309.0000000000118,113.99999999999189,-217.99999999999596,-1485.9999999999873,-211.99999999998997,-15.999999999991132,-922.999999999996,-1189.0000000000068,-315.9999999999941,-195.9999999999962,-651.9999999999859,-2029.9999999999984,171.00000000001003,-1027.000000000001,489.0000000000061,-1452.0000000000089,,-10653.999999999945
