date,EURUSD,EURCHF,NZDCAD,empty,sum
2017.11.09,-136.00000000000279,-36.999999999998145,-514.0000000000033,,-687.0000000000042
2017.11.09,-107.00000000001265,14.999999999987246,-453.99999999999886,,-546.0000000000243
2017.11.09,-49.00000000001015,-43.999999999999595,-470.9999999999992,,-564.000000000009
2017.11.09,-9.000000000014552,-96.00000000000719,-483.0000000000001,,-588.0000000000218
2017.11.09,209.9999999999991,-212.99999999999653,-527.9999999999951,,-530.9999999999925
2017.11.09,198.99999999999363,-394.00000000000546,-424.9999999999976,,-620.0000000000094
2017.11.09,150.99999999999002,-283.99999999999534,-424.9999999999976,,-558.000000000003
2017.11.09,151.9999999999966,-268.0000000000016,-387.000000000004,,-503.000000000009
2017.11.09,-75.00000000000284,-228.00000000000597,-341.99999999999784,,-645.0000000000066
2017.11.09,-95.00000000000064,-192.99999999999872,-217.99999999999596,,-505.99999999999534
2017.11.09,-28.000000000005798,-260.0000000000158,-265.99999999999955,,-554.0000000000211
2017.11.09,170.00000000000347,-207.00000000000162,-258.0000000000027,,-295.0000000000008
2017.11.09,122.99999999998423,-165.9999999999995,-187.00000000000384,,-230.0000000000191
2017.11.09,141.99999999999767,-161.00000000001114,-114.00000000000298,,-133.00000000001646
2017.11.09,265.0000000000041,-185.99999999999727,-171.99999999999437,,-92.99999999998755
2017.11.09,299.00000000000483,-312.00000000000114,-217.0000000000005,,-229.99999999999682
2017.11.09,304.9999999999997,-541.0000000000136,-241.99999999999778,,-478.0000000000117
2017.11.09,278.9999999999848,-500.00000000001154,-188.9999999999947,,-410.00000000002143
2017.11.09,314.99999999999864,-424.00000000000216,-153.99999999999858,,-263.0000000000021
2017.11.09,312.9999999999855,-411.0000000000058,-161.99999999999548,,-260.0000000000158
2017.11.09,347.9999999999928,-452.00000000000796,-151.00000000000114,,-255.0000000000163
2017.11.09,343.99999999998875,-433.0000000000167,-81.9999999999932,,-171.00000000002115
2017.11.09,316.0000000000052,-378.999999999996,-88.99999999999464,,-151.9999999999855
2017.11.09,302.0000000000023,-378.00000000001165,-87.99999999999919,,-164.00000000000858
2017.11.09,293.99999999999426,-456.9999999999963,-46.00000000000159,,-209.00000000000364
2017.11.10,279.99999999999136,-802.0000000000139,-60.99999999999994,,-583.0000000000225
2017.11.10,299.00000000000483,-558.0000000000141,-473.99999999999665,,-733.0000000000059
2017.11.10,314.99999999999864,-378.999999999996,68.99999999999685,,4.99999999999946
2017.11.10,326.0000000000041,-347.0000000000084,12.000000000000899,,-9.000000000003421
2017.11.10,344.99999999999534,-348.00000000001495,-31.999999999998696,,-35.000000000018304
2017.11.10,370.999999999988,-339.0000000000004,-58.000000000002494,,-26.000000000014886
2017.11.10,373.00000000000114,-317.0000000000117,-90.99999999999665,,-35.00000000000722
2017.11.10,353.0000000000033,-276.00000000000955,-46.999999999997044,,29.999999999996703
2017.11.10,326.9999999999884,-297.9999999999983,107.00000000000153,,135.99999999999164
2017.11.10,336.00000000000296,-310.0000000000103,248.00000000000378,,273.9999999999965
2017.11.10,356.00000000000074,-283.000000000011,219.99999999999798,,292.9999999999877
2017.11.10,348.9999999999993,-283.99999999999534,117.00000000000044,,182.00000000000443
2017.11.10,346.9999999999862,-280.0000000000136,124.99999999999733,,191.99999999996993
2017.11.10,323.99999999999096,-270.00000000001467,109.00000000000354,,162.99999999997982
2017.11.10,314.99999999999864,-261.0000000000001,111.00000000000554,,165.00000000000406
2017.11.10,320.9999999999935,-269.00000000000813,73.99999999999629,,125.99999999998168
2017.11.10,346.9999999999862,-346.0000000000019,90.99999999999665,,91.99999999998096
2017.11.10,339.99999999998477,-316.0000000000052,63.00000000000195,,86.99999999998154
2017.11.10,256.99999999999613,-326.0000000000041,65.99999999999939,,-3.000000000008569
2017.11.10,229.99999999999687,-373.00000000000114,92.99999999999864,,-50.00000000000563
2017.11.10,129.99999999998568,-428.00000000000614,117.99999999999588,,-180.00000000002458
2017.11.10,234.00000000000088,-522.0000000000002,106.00000000000608,,-181.99999999999324
2017.11.10,190.00000000000128,-520.0000000000093,80.00000000000229,,-250.0000000000058
2017.11.10,333.9999999999899,-514.9999999999987,21.999999999999797,,-159.00000000000907
2017.11.10,415.99999999999415,-339.0000000000004,28.000000000005798,,104.99999999999955
2017.11.10,393.99999999998323,-383.0,53.00000000000304,,63.99999999998627
2017.11.10,330.9999999999924,-405.9999999999952,92.00000000000318,,17.00000000000034
2017.11.10,285.99999999998624,-426.9999999999996,121.99999999999989,,-19.000000000013472
2017.11.10,290.9999999999968,-358.9999999999982,85.99999999999719,,17.999999999995822
2017.11.10,319.999999999987,-334.9999999999964,73.99999999999629,,58.999999999986855
2017.11.10,356.9999999999851,-279.00000000000705,43.999999999999595,,121.99999999997766
2017.11.10,297.9999999999983,-167.00000000000603,17.000000000000348,,147.9999999999926
2017.11.10,383.0,-143.00000000000423,-71.99999999999429,,168.00000000000148
2017.11.10,452.99999999999227,-161.99999999999548,-97.9999999999981,,192.99999999999872
2017.11.10,531.9999999999991,-148.00000000001478,-93.99999999999409,,289.9999999999902
2017.11.10,504.9999999999999,-157.00000000000713,-124.99999999999733,,222.9999999999954
2017.11.10,409.99999999999926,-123.00000000000644,12.000000000000899,,298.99999999999375
2017.11.10,431.99999999998795,2.999999999997449,99.00000000000463,,533.99999999999
2017.11.10,455.99999999998977,-79.00000000000685,133.00000000000534,,509.9999999999883
2017.11.10,424.00000000000216,-87.99999999999919,151.00000000000114,,487.0000000000041
2017.11.10,480.99999999999807,-39.00000000001125,119.00000000000244,,560.9999999999893
2017.11.10,510.99999999999477,-4.000000000004,129.00000000000134,,635.9999999999922
2017.11.10,488.9999999999839,42.999999999993044,136.99999999999824,,668.9999999999752
2017.11.10,532.9999999999835,10.999999999983245,145.00000000000622,,688.999999999973
2017.11.10,565.9999999999999,53.999999999998494,211.00000000000563,,831.0000000000041
2017.11.10,534.9999999999966,41.99999999998649,187.9999999999993,,764.9999999999824
2017.11.10,544.9999999999955,27.999999999983594,145.00000000000622,,717.9999999999853
2017.11.10,522.9999999999845,39.999999999995595,123.00000000000644,,685.9999999999866
