date,CHFJPY,empty,sum
2020.12.08,-514.00000000001,,-514.00000000001
2020.12.08,-506.0000000000002,,-506.0000000000002
2020.12.08,-545.0000000000017,,-545.0000000000017
2020.12.08,-544.0000000000111,,-544.0000000000111
2020.12.08,-535.0000000000108,,-535.0000000000108
2020.12.08,-561.9999999999976,,-561.9999999999976
2020.12.08,-500.0,,-500.0
2020.12.08,-526.0000000000105,,-526.0000000000105
2020.12.08,-487.000000000009,,-487.000000000009
2020.12.08,-496.9999999999999,,-496.9999999999999
2020.12.08,-507.000000000005,,-507.000000000005
2020.12.08,-528.0000000000058,,-528.0000000000058
2020.12.08,-451.9999999999982,,-451.9999999999982
2020.12.09,-460.00000000000796,,-460.00000000000796
2020.12.09,-504.0000000000049,,-504.0000000000049
2020.12.09,-548.0000000000018,,-548.0000000000018
2020.12.09,-537.0000000000061,,-537.0000000000061
2020.12.09,-517.0000000000101,,-517.0000000000101
2020.12.09,-526.0000000000105,,-526.0000000000105
2020.12.09,-523.0000000000103,,-523.0000000000103
2020.12.09,-512.0000000000005,,-512.0000000000005
2020.12.09,-543.0000000000064,,-543.0000000000064
2020.12.09,-549.9999999999972,,-549.9999999999972
2020.12.09,-578.000000000003,,-578.000000000003
2020.12.09,-615.0000000000091,,-615.0000000000091
2020.12.09,-612.000000000009,,-612.000000000009
2020.12.09,-624.0000000000094,,-624.0000000000094
2020.12.09,-634.0000000000003,,-634.0000000000003
2020.12.09,-673.0000000000018,,-673.0000000000018
2020.12.09,-737.9999999999995,,-737.9999999999995
2020.12.09,-731.0000000000088,,-731.0000000000088
2020.12.09,-740.9999999999997,,-740.9999999999997
2020.12.09,-695.0000000000074,,-695.0000000000074
2020.12.09,-760.0000000000051,,-760.0000000000051
2020.12.09,-755.0000000000097,,-755.0000000000097
2020.12.09,-679.000000000002,,-679.000000000002
2020.12.09,-548.0000000000018,,-548.0000000000018
2020.12.09,-605.000000000004,,-605.000000000004
2020.12.09,-477.00000000000387,,-477.00000000000387
2020.12.09,-624.0000000000094,,-624.0000000000094
2020.12.09,-546.0000000000065,,-546.0000000000065
2020.12.09,-435.0000000000023,,-435.0000000000023
2020.12.09,-506.0000000000002,,-506.0000000000002
2020.12.09,-570.999999999998,,-570.999999999998
2020.12.09,-632.000000000005,,-632.000000000005
2020.12.09,-671.0000000000065,,-671.0000000000065
2020.12.09,-615.9999999999997,,-615.9999999999997
2020.12.09,-597.999999999999,,-597.999999999999
2020.12.09,-448.99999999999807,,-448.99999999999807
2020.12.09,-472.999999999999,,-472.999999999999
2020.12.09,-499.00000000000944,,-499.00000000000944
2020.12.09,-519.0000000000055,,-519.0000000000055
2020.12.09,-532.0000000000107,,-532.0000000000107
2020.12.09,-414.0000000000015,,-414.0000000000015
2020.12.09,-407.0000000000107,,-407.0000000000107
2020.12.09,-451.0000000000076,,-451.0000000000076
2020.12.09,-489.0000000000043,,-489.0000000000043
2020.12.09,-512.0000000000005,,-512.0000000000005
2020.12.09,-504.0000000000049,,-504.0000000000049
2020.12.09,-526.0000000000105,,-526.0000000000105
2020.12.09,-566.0000000000025,,-566.0000000000025
2020.12.10,-472.999999999999,,-472.999999999999
2020.12.10,-584.0000000000032,,-584.0000000000032
2020.12.10,-599.0000000000038,,-599.0000000000038
2020.12.10,-599.0000000000038,,-599.0000000000038
2020.12.10,-611.0000000000042,,-611.0000000000042
2020.12.10,-597.999999999999,,-597.999999999999
2020.12.10,-596.0000000000036,,-596.0000000000036
2020.12.10,-611.0000000000042,,-611.0000000000042
2020.12.10,-709.0000000000032,,-709.0000000000032
2020.12.10,-796.0000000000065,,-796.0000000000065
2020.12.10,-859.0000000000089,,-859.0000000000089
2020.12.10,-841.0000000000082,,-841.0000000000082
2020.12.10,-813.0000000000024,,-813.0000000000024
2020.12.10,-859.9999999999994,,-859.9999999999994
2020.12.10,-835.9999999999985,,-835.9999999999985
2020.12.10,-828.000000000003,,-828.000000000003
2020.12.10,-823.0000000000075,,-823.0000000000075
2020.12.10,-779.0000000000106,,-779.0000000000106
2020.12.10,-877.0000000000095,,-877.0000000000095
2020.12.10,-888.0000000000052,,-888.0000000000052
2020.12.10,-968.0000000000035,,-968.0000000000035
2020.12.10,-847.0000000000084,,-847.0000000000084
2020.12.10,-817.0000000000073,,-817.0000000000073
2020.12.10,-862.000000000009,,-862.000000000009
2020.12.10,-903.0000000000058,,-903.0000000000058
2020.12.10,-895.0000000000102,,-895.0000000000102
2020.12.10,-868.0000000000092,,-868.0000000000092
2020.12.10,-945.999999999998,,-945.999999999998
2020.12.10,-862.000000000009,,-862.000000000009
2020.12.10,-978.0000000000086,,-978.0000000000086
2020.12.10,-901.0000000000105,,-901.0000000000105
2020.12.10,-1025.0000000000057,,-1025.0000000000057
2020.12.10,-933.0000000000069,,-933.0000000000069
2020.12.10,-1094.0000000000082,,-1094.0000000000082
2020.12.10,-1011.0000000000099,,-1011.0000000000099
2020.12.10,-1037.0000000000061,,-1037.0000000000061
2020.12.10,-908.0000000000013,,-908.0000000000013
2020.12.10,-832.9999999999984,,-832.9999999999984
2020.12.10,-805.0000000000068,,-805.0000000000068
2020.12.10,-826.0000000000076,,-826.0000000000076
2020.12.10,-837.0000000000033,,-837.0000000000033
2020.12.10,-823.0000000000075,,-823.0000000000075
2020.12.10,-798.0000000000018,,-798.0000000000018
2020.12.10,-802.0000000000067,,-802.0000000000067
2020.12.10,-835.000000000008,,-835.000000000008
2020.12.10,-843.0000000000035,,-843.0000000000035
2020.12.10,-908.0000000000013,,-908.0000000000013
2020.12.10,-978.9999999999992,,-978.9999999999992
2020.12.11,-978.9999999999992,,-978.9999999999992
2020.12.11,-990.0000000000091,,-990.0000000000091
2020.12.11,-1000.0,,-1000.0
2020.12.11,-948.0000000000075,,-948.0000000000075
2020.12.11,-867.0000000000044,,-867.0000000000044
2020.12.11,-768.0000000000007,,-768.0000000000007
2020.12.11,-773.0000000000103,,-773.0000000000103
2020.12.11,-797.0000000000113,,-797.0000000000113
2020.12.11,-786.0000000000014,,-786.0000000000014
2020.12.11,-740.9999999999997,,-740.9999999999997
2020.12.11,-760.0000000000051,,-760.0000000000051
2020.12.11,-844.9999999999989,,-844.9999999999989
2020.12.11,-838.0000000000081,,-838.0000000000081
2020.12.11,-799.0000000000066,,-799.0000000000066
2020.12.11,-778.0000000000058,,-778.0000000000058
2020.12.11,-814.0000000000072,,-814.0000000000072
2020.12.11,-853.0000000000086,,-853.0000000000086
2020.12.11,-811.9999999999976,,-811.9999999999976
2020.12.11,-745.0000000000045,,-745.0000000000045
2020.12.11,-660.0000000000108,,-660.0000000000108
2020.12.11,-701.0000000000076,,-701.0000000000076
2020.12.11,-728.0000000000086,,-728.0000000000086
2020.12.11,-721.0000000000036,,-721.0000000000036
2020.12.11,-617.0000000000044,,-617.0000000000044
2020.12.11,-423.0000000000018,,-423.0000000000018
2020.12.11,-445.0000000000074,,-445.0000000000074
2020.12.11,-410.0000000000108,,-410.0000000000108
2020.12.11,-460.00000000000796,,-460.00000000000796
2020.12.11,-475.0000000000085,,-475.0000000000085
2020.12.11,-444.0000000000026,,-444.0000000000026
2020.12.11,-419.00000000001114,,-419.00000000001114
2020.12.11,-298.0000000000018,,-298.0000000000018
2020.12.11,-341.0000000000082,,-341.0000000000082
2020.12.11,-268.0000000000007,,-268.0000000000007
2020.12.11,-221.00000000000364,,-221.00000000000364
2020.12.11,-44.00000000001114,,-44.00000000001114
2020.12.11,-46.00000000000648,,-46.00000000000648
2020.12.11,-34.000000000006025,,-34.000000000006025
2020.12.11,-103.00000000000864,,-103.00000000000864
2020.12.11,-170.0000000000017,,-170.0000000000017
2020.12.11,-240.99999999999966,,-240.99999999999966
2020.12.11,-295.0000000000017,,-295.0000000000017
2020.12.11,-326.9999999999982,,-326.9999999999982
2020.12.11,-281.0000000000059,,-281.0000000000059
2020.12.11,-314.00000000000716,,-314.00000000000716
2020.12.11,-361.0000000000042,,-361.0000000000042
2020.12.11,-291.000000000011,,-291.000000000011
2020.12.11,-298.0000000000018,,-298.0000000000018
