date,GBPUSD,USDJPY,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPCAD,EURNZD,NZDCAD,AUDNZD,empty,sum
2015.04.21,-533.99999999999,281.9999999999965,-195.9999999999962,-197.99999999998707,-367.99999999999056,-178.00000000000037,-214.99999999999852,455.99999999998977,460.000000000016,-350.00000000000585,455.0000000000054,,-385.99999999996106
2015.04.21,-579.9999999999806,317.0000000000073,-187.99999999998818,-175.99999999999838,-371.99999999999454,-203.99999999999307,-197.00000000000273,509.99999999998823,474.0000000000189,-336.00000000000296,441.99999999998687,,-309.99999999995924
2015.04.21,-555.9999999999787,316.0000000000025,-151.9999999999966,-192.99999999999872,-345.99999999999073,-185.99999999999727,-175.00000000000293,419.9999999999982,413.00000000001893,-322.00000000000006,448.9999999999883,,-331.99999999995714
2015.04.21,-589.9999999999794,325.00000000000284,-153.9999999999875,-209.9999999999991,-365.99999999999966,-197.00000000000273,-182.99999999999983,440.9999999999803,453.0000000000145,-320.00000000000915,480.99999999999807,,-319.9999999999816
2015.04.21,-583.9999999999845,325.00000000000284,-168.99999999999693,-191.99999999999218,-368.9999999999971,-214.99999999999852,-173.00000000000094,432.9999999999945,453.0000000000145,-301.0000000000068,486.999999999993,,-304.999999999972
2015.04.21,-504.9999999999999,278.99999999999636,-161.99999999999548,-165.9999999999995,-347.9999999999928,-139.99999999999568,-151.9999999999966,400.00000000000034,270.99999999999903,-380.00000000000256,473.99999999999665,,-428.99999999998994
2015.04.21,-639.9999999999961,427.0000000000067,-198.99999999999363,-163.9999999999864,-322.00000000000006,-83.9999999999952,-166.99999999999494,289.9999999999903,162.00000000001768,-416.00000000000523,482.00000000000466,,-630.9999999999524
2015.04.21,-604.9999999999889,381.0000000000002,-161.99999999999548,-187.99999999998818,-288.9999999999948,-80.99999999999774,-163.00000000000205,264.9999999999819,185.00000000001293,-382.00000000000455,531.9999999999991,,-506.99999999997726
2015.04.21,-602.999999999998,487.000000000009,-212.99999999999653,-140.0000000000068,-300.99999999999574,-165.9999999999995,-153.99999999999858,230.9999999999812,352.000000000019,-314.0000000000032,536.0000000000032,,-284.9999999999859
2015.04.21,-795.9999999999967,549.0000000000066,-198.99999999999363,-204.99999999998852,-307.99999999999716,-80.99999999999774,-197.99999999999818,259.9999999999936,226.00000000001506,-404.0000000000044,577.0000000000052,,-578.9999999999559
2015.04.21,-686.9999999999932,454.00000000000773,-201.99999999999108,-191.00000000000784,-269.9999999999925,-127.99999999999478,-188.9999999999947,171.99999999999437,284.00000000001756,-299.00000000000483,649.999999999995,,-405.9999999999643
2015.04.21,-722.9999999999848,442.99999999999784,-177.00000000000495,-207.00000000000162,-257.9999999999916,-139.00000000000023,-190.00000000000128,172.99999999997874,324.0000000000132,-276.00000000000955,682.0000000000048,,-347.9999999999998
2015.04.21,-777.9999999999898,507.99999999999557,-201.99999999999108,-181.9999999999933,-251.99999999999667,-134.99999999999625,-178.99999999999582,122.99999999998423,270.99999999999903,-272.00000000000557,602.999999999998,,-494.9999999999916
2015.04.21,-766.0,481.00000000000875,-188.9999999999947,-201.99999999999108,-241.99999999999778,-114.00000000000298,-188.9999999999947,125.99999999998168,269.00000000000813,-288.00000000001046,568.9999999999973,,-544.9999999999959
2015.04.21,-661.9999999999848,466.99999999999875,-182.99999999999983,-208.99999999999253,-231.99999999999886,-149.99999999999457,-195.9999999999962,92.99999999998754,359.0000000000204,-197.00000000000273,648.0000000000041,,-261.9999999999586
2015.04.21,-675.9999999999877,484.99999999999943,-180.99999999998673,-194.99999999998963,-231.99999999999886,-178.99999999999582,-178.00000000000037,95.00000000000064,385.00000000001313,-160.00000000000458,693.9999999999947,,-141.99999999995578
2015.04.21,-752.9999999999815,548.0000000000018,-214.00000000000307,-207.99999999998596,-249.99999999999466,-156.99999999999602,-204.99999999999963,95.999999999985,356.00000000000074,-209.00000000000364,675.0000000000034,,-320.9999999999734
2015.04.21,-742.9999999999826,504.0000000000049,-276.9999999999939,-207.99999999998596,-286.99999999999284,-188.9999999999947,-233.00000000000543,107.99999999999699,425.0000000000087,-211.00000000000563,619.9999999999983,,-490.99999999995214
2015.04.21,-876.9999999999944,582.9999999999984,-323.0000000000066,-238.99999999998923,-398.9999999999938,-302.9999999999977,-283.99999999999534,308.9999999999815,647.0000000000198,-220.00000000000907,672.0000000000059,,-433.99999999998045
2015.04.21,-962.9999999999806,537.9999999999967,-239.99999999999577,-428.9999999999905,-394.9999999999898,-371.99999999999454,-375.9999999999986,370.999999999988,1021.0000000000052,-142.00000000000878,686.9999999999932,,-299.99999999997556
2015.04.21,-938.9999999999787,637.0000000000005,-480.99999999999807,-431.0000000000036,-505.99999999999534,-500.9999999999959,-505.99999999999534,324.9999999999975,1263.000000000014,-110.00000000001009,699.9999999999895,,-548.9999999999754
2015.04.21,-900.9999999999962,707.0000000000078,-489.99999999999045,-458.00000000000284,-409.99999999999926,-534.9999999999966,-527.9999999999951,76.99999999999375,1395.000000000013,61.999999999995396,687.9999999999998,,-392.9999999999709
2015.04.21,-925.9999999999824,716.0000000000082,-527.9999999999951,-346.0000000000019,-600.999999999996,-705.0000000000001,-461.99999999999574,485.99999999998647,1526.0000000000052,34.99999999999615,747.9999999999931,,-56.99999999998238
2015.04.21,-803.9999999999825,674.0000000000066,-584.9999999999911,-316.99999999998954,-628.9999999999907,-709.9999999999995,-478.9999999999961,470.9999999999992,1449.0000000000114,0.0,670.9999999999993,,-258.9999999999329
2015.04.21,-787.9999999999887,504.0000000000049,-543.999999999989,-252.0000000000078,-610.9999999999949,-702.0000000000026,-409.0000000000038,488.9999999999839,1390.0000000000023,21.999999999999797,736.0000000000033,,-164.99999999999238
2015.04.21,-737.9999999999942,507.000000000005,-600.0000000000006,-268.0000000000016,-654.9999999999944,-741.9999999999982,-446.9999999999974,523.9999999999911,1486.0000000000095,17.999999999995797,773.9999999999858,,-140.99999999999886
2015.04.21,-776.9999999999833,466.99999999999875,-334.9999999999964,-417.0000000000007,-522.9999999999957,-712.0000000000015,-419.9999999999982,546.9999999999864,1634.000000000002,139.00000000000023,812.999999999997,,416.00000000000887
2015.04.21,-813.9999999999814,498.00000000000466,-408.00000000000836,-407.99999999998613,-571.9999999999948,-719.000000000003,-451.0000000000014,570.9999999999882,1629.0000000000139,88.99999999999464,770.9999999999884,,186.00000000001467
2015.04.21,-738.9999999999785,465.0000000000034,-414.00000000000324,-314.99999999999864,-523.9999999999911,-775.9999999999989,-387.000000000004,453.99999999999886,1617.0000000000018,220.99999999999343,869.999999999993,,472.00000000001546
2015.04.21,-688.9999999999841,432.00000000000216,-313.00000000000773,-368.9999999999971,-509.9999999999993,-758.9999999999985,-378.00000000000057,548.9999999999995,1653.0000000000155,217.99999999999596,839.9999999999964,,674.0000000000223
2015.04.21,-535.9999999999809,421.0000000000065,-418.9999999999916,-296.9999999999917,-522.9999999999957,-790.9999999999973,-378.00000000000057,473.99999999999665,1614.0000000000043,211.99999999998997,746.0000000000023,,523.0000000000421
2015.04.21,-545.9999999999799,489.0000000000043,-363.9999999999866,-309.99999999998806,-505.99999999999534,-722.0000000000005,-361.0000000000002,467.99999999997954,1512.0000000000023,173.9999999999964,713.9999999999924,,548.0000000000242
2015.04.21,-852.9999999999926,805.9999999999974,-390.0000000000015,-300.99999999999574,-402.9999999999978,-678.9999999999962,-363.99999999999767,203.99999999998198,1409.0000000000157,242.99999999999324,733.0000000000059,,405.0000000000128
2015.04.21,-774.9999999999924,811.9999999999976,-510.99999999999477,-299.99999999998914,-316.99999999998954,-614.0000000000034,-426.00000000000415,-149.00000000002134,1331.9999999999998,258.9999999999981,731.9999999999993,,43.0
2015.04.21,-517.9999999999962,719.0000000000083,-506.0000000000064,-299.00000000000483,-286.99999999999284,-636.9999999999986,-422.00000000000017,-214.00000000000307,1335.0000000000196,326.9999999999995,724.9999999999978,,223.0000000000228
2015.04.21,-273.9999999999965,594.0000000000083,-236.99999999999832,-327.99999999999494,-6.999999999990347,-464.9999999999932,-307.99999999999716,-534.0000000000123,1051.0000000000018,445.99999999999085,676.9999999999943,,615.0000000000125
2015.04.21,-178.99999999999582,552.9999999999973,-113.00000000000753,-340.9999999999913,64.0000000000085,-373.00000000000114,-256.99999999999613,-544.0000000000111,894.000000000017,414.9999999999987,621.0000000000049,,740.0000000000234
2015.04.21,-160.99999999998892,510.9999999999957,-109.99999999998789,-346.0000000000019,150.00000000000568,-264.999999999993,-258.0000000000027,-736.0000000000033,696.0000000000077,379.9999999999915,604.9999999999889,,466.0000000000117
2015.04.21,74.0000000000185,540.9999999999968,-160.00000000000458,-434.000000000001,182.99999999999983,-236.00000000000287,-343.9999999999999,-882.000000000005,748.9999999999997,381.99999999999346,712.0000000000015,,584.9999999999964
2015.04.21,0.0,606.0000000000088,-246.99999999999721,-394.00000000000546,204.00000000000418,-222.99999999999542,-361.9999999999957,-1032.0000000000107,681.0000000000205,390.99999999999693,729.9999999999862,,354.00000000001205
2015.04.21,-132.99999999998312,731.9999999999993,-275.000000000003,-374.0000000000077,170.00000000000347,-193.99999999999417,-358.0000000000028,-991.0000000000085,605.0000000000111,311.99999999999005,713.9999999999924,,207.999999999997
2015.04.21,-214.99999999998744,695.999999999998,-201.00000000000674,-340.00000000000693,168.00000000000148,-193.99999999999417,-295.99999999999625,-895.0000000000014,561.0000000000115,312.9999999999966,672.9999999999902,,270.00000000000466
2015.04.21,-272.99999999998994,760.9999999999957,-228.99999999999034,-347.9999999999928,124.00000000000189,-217.99999999999596,-317.0000000000006,-822.0000000000116,619.000000000014,262.999999999991,720.9999999999939,,281.00000000001523
2015.04.21,-375.9999999999986,784.000000000006,-258.99999999998704,-322.00000000000006,52.000000000007596,-187.9999999999993,-314.99999999999864,-685.0000000000023,518.0000000000184,134.99999999999625,680.9999999999983,,25.0000000000407
2015.04.21,-295.99999999998516,724.0000000000038,-248.00000000000378,-346.0000000000019,63.00000000000195,-163.00000000000205,-324.9999999999975,-698.0000000000208,530.0000000000082,117.99999999999588,697.9999999999986,,56.99999999999727
2015.04.21,-319.999999999987,725.0000000000085,-238.99999999998923,-337.99999999999386,32.0000000000098,-217.99999999999596,-326.0000000000041,-630.0000000000194,621.0000000000049,161.00000000000003,787.9999999999887,,256.0000000000223
2015.04.21,-360.9999999999891,718.0000000000035,-322.00000000000006,-289.0000000000059,-12.999999999996348,-263.0000000000021,-317.0000000000006,-607.0000000000019,609.9999999999994,158.99999999999804,758.9999999999985,,74.0000000000033
2015.04.21,-343.99999999998875,698.9999999999981,-245.99999999999068,-344.99999999999534,41.000000000002146,-195.00000000000074,-326.9999999999995,-635.0000000000077,581.0000000000093,136.99999999999824,692.9999999999881,,59.000000000013074
2015.04.22,-331.999999999999,756.0000000000002,-243.99999999999977,-343.99999999998875,29.000000000001247,-180.99999999999784,-324.00000000000205,-578.0000000000118,665.0000000000044,149.99999999999457,729.0000000000018,,326.00000000000307
2015.04.22,-342.9999999999822,746.9999999999999,-302.9999999999866,-272.00000000000557,-22.999999999995246,-261.0000000000001,-309.99999999999915,-553.0000000000035,702.0000000000026,148.99999999999915,699.9999999999895,,233.0000000000186
2015.04.22,-373.99999999998545,755.0000000000097,-276.9999999999939,-299.99999999998914,-14.999999999998348,-253.99999999999866,-307.0000000000017,-495.000000000001,655.0000000000056,128.99999999999022,675.9999999999877,,193.0000000000249
2015.04.22,-334.9999999999964,713.9999999999986,-322.00000000000006,-272.99999999998994,-58.99999999999794,-229.00000000000142,-309.99999999999915,-499.000000000005,528.0000000000174,55.99999999998939,607.0000000000019,,-121.9999999999826
2015.04.22,-326.9999999999884,759.0000000000003,-285.00000000000193,-297.9999999999983,-10.999999999994348,-222.99999999999542,-314.0000000000032,-573.0000000000013,567.0000000000064,100.99999999999554,663.999999999998,,60.000000000017394
2015.04.22,-302.9999999999866,725.9999999999991,-292.00000000000335,-299.00000000000483,-41.9999999999976,-239.99999999999577,-317.9999999999961,-501.0000000000181,599.0000000000161,84.99999999999064,710.999999999995,,125.99999999999864
2015.04.22,-403.99999999998215,804.000000000002,-289.9999999999903,-357.99999999999164,-34.99999999999615,-232.99999999999432,-349.99999999999477,-516.0000000000053,645.0000000000067,84.99999999999064,632.9999999999947,,-18.999999999960664
2015.04.22,-412.9999999999967,769.0000000000055,-320.9999999999935,-387.99999999998835,-41.9999999999976,-312.00000000000114,-395.0000000000009,-537.0000000000097,834.0000000000014,176.99999999999383,672.0000000000059,,44.00000000001887
2015.04.22,-390.9999999999858,805.0000000000068,-323.0000000000066,-391.000000000008,-40.99999999999105,-261.99999999999557,-395.99999999999636,-548.9999999999995,1008.0000000000089,40.99999999999105,641.999999999987,,143.0000000000108
2015.04.22,-359.99999999998255,733.0000000000041,-324.9999999999975,-401.99999999999125,-71.99999999999429,-386.9999999999929,-400.9999999999958,-473.0000000000123,985.0000000000136,235.99999999999176,197.00000000000273,,-268.9999999999541
2015.04.22,-267.99999999997937,733.0000000000041,-367.99999999999056,-336.9999999999873,-105.99999999999498,-329.999999999997,-378.00000000000057,-446.0000000000131,818.0000000000076,123.99999999999079,62.99999999999084,,-494.9999999999698
2015.04.22,-281.99999999998226,734.9999999999994,-378.999999999996,-341.99999999999784,-100.00000000000009,-290.9999999999968,-399.0000000000049,-480.00000000001376,741.0000000000139,75.9999999999983,68.00000000000139,,-652.9999999999787
2015.04.22,-293.99999999999426,731.0000000000088,-340.9999999999913,-404.0000000000044,-88.99999999999464,-207.00000000000162,-409.99999999999926,-452.00000000000796,648.0000000000041,-17.000000000000348,-12.000000000012001,,-846.9999999999931
2015.04.22,-294.9999999999786,704.0000000000077,-353.99999999998766,-391.000000000008,-71.99999999999429,-268.0000000000016,-410.9999999999947,-509.00000000000387,755.0000000000168,84.99999999999064,106.99999999999044,,-648.9999999999632
2015.04.22,-258.99999999998704,673.0000000000018,-343.00000000000443,-401.99999999999125,-75.9999999999983,-273.000000000001,-409.0000000000038,-499.000000000005,784.0000000000069,117.00000000000044,86.99999999999264,,-599.9999999999891
2015.04.22,-169.99999999998127,608.0000000000041,-303.9999999999932,-398.9999999999938,-75.9999999999983,-307.99999999999716,-392.00000000000347,-453.0000000000145,851.0000000000017,162.99999999999093,92.00000000000318,,-387.9999999999817
2015.04.22,-178.99999999999582,578.000000000003,-337.99999999999386,-313.99999999999204,-97.9999999999981,-407.0000000000018,-346.9999999999973,-434.000000000001,918.0000000000188,262.999999999991,214.00000000000307,,-143.99999999996396
2015.04.22,-195.9999999999962,624.0000000000094,-336.9999999999873,-326.9999999999884,-112.99999999999643,-400.9999999999958,-361.9999999999957,-409.0000000000149,936.0000000000035,236.99999999999832,249.99999999999466,,-97.99999999996896
2015.04.22,-255.99999999998957,569.0000000000026,-201.99999999999108,-296.9999999999917,-33.9999999999896,-339.0000000000004,-268.0000000000016,-380.00000000000256,761.0000000000117,250.9999999999901,185.99999999999727,,-8.999999999964757
2015.04.22,-161.99999999999548,566.0000000000025,-83.9999999999952,-261.0000000000001,15.00000000000945,-253.99999999999866,-187.00000000000384,-380.00000000000256,537.0000000000097,200.00000000000017,121.99999999999989,,112.00000000002586
2015.04.22,-68.99999999998573,695.999999999998,-533.0000000000057,-164.99999999999292,-264.999999999993,-587.9999999999997,-339.0000000000004,-304.9999999999997,1051.0000000000018,281.99999999999335,323.99999999999096,,89.00000000000705
2015.04.22,-23.999999999979593,649.0000000000009,-461.0000000000003,-255.00000000000523,-229.99999999999687,-570.9999999999993,-365.0000000000042,-289.0000000000059,1130.0000000000089,301.9999999999912,346.0000000000019,,232.00000000001148
2015.04.22,-152.99999999998093,634.0000000000003,-168.99999999999693,-353.0000000000033,-81.9999999999932,-456.9999999999963,-309.0000000000037,-234.00000000000088,1061.000000000001,341.99999999999784,374.999999999992,,655.0000000000157
2015.04.22,323.0000000000066,524.0000000000009,-357.99999999999164,-282.0000000000045,-44.99999999999504,-498.9999999999939,-361.9999999999957,-657.0000000000186,1027.0000000000002,430.9999999999925,307.99999999999716,,409.99999999999807
2015.04.22,799.0000000000164,466.0000000000082,-783.0000000000003,-167.9999999999904,-59.99999999999339,-546.9999999999975,-468.9999999999972,-1100.000000000012,988.0000000000111,483.99999999999557,353.99999999998766,,-35.999999999971976
2015.04.22,772.0000000000172,445.0000000000074,-753.0000000000036,-211.00000000000563,-81.9999999999932,-563.9999999999978,-483.99999999999557,-1018.0000000000077,1078.0000000000011,481.9999999999935,377.9999999999894,,43.000000000005
2015.04.22,778.000000000012,490.99999999999966,-872.0000000000061,-191.99999999999218,-88.99999999999464,-587.9999999999997,-529.9999999999972,-1143.0000000000052,1099.0000000000055,502.9999999999979,367.0000000000062,,-175.99999999997357
2015.04.22,765.0000000000157,495.00000000000455,-1225.9999999999939,-65.99999999998829,-194.99999999998963,-683.0000000000002,-629.9999999999973,-1326.000000000005,1158.9999999999989,496.99999999999187,354.9999999999942,,-854.9999999999692
