date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURCAD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2018.05.29,-541.9999999999981,205.99999999999508,-1207.0000000000025,-877.0000000000095,309.0000000000037,-184.00000000000637,-435.9999999999919,1115.9999999999995,69.00000000000794,-153.99999999999858,-511.0000000000059,66.99999999999484,-426.9999999999996,814.0000000000036,-1577.0000000000061,370.00000000000455,-540.0000000000072,-347.9999999999928,,-3852.000000000009
2018.05.29,-560.0000000000049,229.99999999999687,-1152.0000000000198,-870.0000000000045,412.9999999999967,-168.99999999999693,-400.00000000000034,972.999999999999,-43.999999999999595,-151.00000000000114,-514.9999999999987,81.9999999999821,-375.0000000000142,648.0000000000041,-1489.000000000007,335.9999999999985,-543.0000000000045,-336.00000000000296,,-3922.0000000000773
2018.05.29,-402.00000000000233,312.00000000000114,-1110.000000000011,-912.0000000000061,544.9999999999955,-141.99999999999767,-153.00000000000313,891.0000000000053,-142.99999999999312,-19.999999999997797,-395.99999999999636,206.99999999997942,-431.0000000000036,522.0000000000002,-1366.0000000000005,382.99999999999557,-602.0000000000025,-418.0000000000073,,-3235.0000000000446
2018.05.29,-360.0000000000048,241.00000000000233,-1083.0000000000118,-790.9999999999968,469.99999999999267,-175.99999999999838,-194.0000000000053,765.0000000000006,-141.99999999999767,9.999999999998899,-404.0000000000044,221.99999999998886,-406.00000000001745,550.9999999999903,-1424.000000000003,292.0000000000016,-586.0000000000088,-405.9999999999952,,-3421.0000000000673
2018.05.29,-443.0000000000045,140.0000000000068,-1222.000000000012,-966.0000000000082,405.9999999999952,-201.00000000000674,-373.99999999998545,963.0000000000081,-72.99999999998974,-28.000000000005798,-467.0000000000063,66.99999999999484,-538.0000000000163,651.0000000000016,-1709.9999999999893,364.0000000000043,-590.0000000000016,-469.0000000000083,,-4490.000000000023
2018.05.29,-453.99999999999886,394.00000000000546,-1373.000000000002,-1033.0000000000014,469.99999999999267,-89.00000000000574,-160.99999999998892,1111.000000000004,-86.99999999999264,82.99999999999974,-365.99999999999966,-22.0000000000109,-551.9999999999969,897.9999999999987,-1638.0000000000061,527.000000000001,-482.00000000000466,-470.9999999999992,,-3245.0000000000055
2018.05.29,-350.00000000000585,483.0000000000112,-1406.0000000000184,-1144.0000000000055,530.9999999999926,-85.99999999999719,136.00000000000279,1125.0,-233.99999999998977,181.9999999999933,-275.99999999999847,-147.00000000000824,-436.9999999999985,879.0000000000075,-1648.9999999999893,629.9999999999955,-506.0000000000064,-479.0000000000072,,-2748.0000000000223
2018.05.29,-199.00000000000472,522.0000000000002,-1362.0000000000186,-1198.9999999999982,543.0000000000045,-51.000000000001044,272.00000000000557,972.0000000000084,-302.9999999999977,305.99999999999517,-170.99999999999892,10.999999999983245,-486.00000000000864,882.9999999999893,-1567.9999999999916,721.0000000000036,-504.00000000000443,-451.0000000000014,,-2064.000000000035
2018.05.29,-151.9999999999966,585.9999999999976,-1382.0000000000166,-1120.0000000000045,534.0000000000123,-7.9999999999968985,461.0000000000003,906.0000000000059,-295.99999999999625,341.99999999999784,-61.999999999995396,-115.00000000002063,-358.00000000001387,907.9999999999977,-1434.000000000002,730.000000000004,-413.0000000000078,-394.00000000000546,,-1267.0000000000402
2018.05.29,-212.99999999999653,685.0000000000023,-1627.0000000000007,-1125.0,583.0000000000002,58.99999999999794,497.0000000000141,932.0000000000022,-285.9999999999974,343.9999999999999,-36.0000000000027,-199.00000000001583,-327.00000000001063,981.0000000000097,-1510.9999999999957,742.0000000000044,-358.0000000000028,-300.99999999999574,,-1159.9999999999873
2018.05.29,-177.00000000000495,608.0000000000085,-1562.0000000000189,-1197.0000000000027,529.0000000000017,107.99999999999699,526.0000000000042,926.0000000000019,-390.99999999999693,400.00000000000034,31.999999999998696,-170.00000000000347,-405.0000000000109,1122.0000000000007,-1436.9999999999993,905.9999999999917,-251.00000000000122,-287.9999999999994,,-721.000000000033
2018.05.29,31.999999999998696,626.9999999999998,-1562.0000000000189,-1606.9999999999993,533.0000000000057,73.00000000000084,800.0000000000007,868.0000000000092,-707.9999999999975,566.9999999999953,163.00000000000205,-176.00000000002058,-507.000000000013,1107.999999999998,-1462.0000000000077,966.9999999999987,-295.0000000000008,-358.9999999999982,,-938.0000000000468
2018.05.29,249.99999999999466,590.0000000000016,-1585.000000000014,-1615.9999999999995,543.0000000000045,75.9999999999983,947.9999999999933,790.0000000000063,-763.9999999999981,731.9999999999993,283.99999999999534,-104.99999999999955,-568.9999999999973,1150.999999999991,-1564.999999999994,1102.9999999999945,-313.00000000000773,-364.00000000000875,,-414.00000000004036
2018.05.29,92.99999999999864,557.9999999999918,-1561.0000000000123,-1520.0000000000102,560.0000000000049,105.99999999999498,695.0000000000011,920.0000000000017,-562.9999999999912,612.9999999999969,193.99999999999417,-104.99999999999955,-600.0000000000006,1161.9999999999964,-1462.0000000000077,1022.9999999999961,-269.00000000000813,-374.0000000000077,,-530.0000000000603
2018.05.29,-50.0000000000056,544.0000000000111,-1471.0,-1314.9999999999977,506.9999999999908,78.00000000000028,509.00000000000387,906.9999999999965,-441.99999999999795,490.999999999997,71.99999999999429,-123.00000000000644,-599.0000000000161,1139.0000000000011,-1429.999999999998,850.9999999999991,-282.0000000000045,-356.00000000000074,,-970.000000000033
2018.05.29,-35.00000000000725,506.9999999999908,-1471.0,-1144.0000000000055,489.0000000000061,78.00000000000028,492.0000000000035,808.0000000000069,-338.9999999999893,492.999999999999,75.00000000000284,-125.00000000001954,-598.0000000000097,1191.0000000000086,-1419.999999999999,793.9999999999969,-245.0000000000063,-348.9999999999993,,-799.0000000000207
2018.05.29,-67.00000000000594,547.0000000000086,-1491.00000000002,-1105.000000000004,439.99999999999596,61.999999999995396,489.0000000000061,834.0000000000032,-307.99999999999716,476.9999999999941,41.000000000002146,-266.0000000000107,-550.000000000006,1166.0000000000005,-1533.0000000000066,750.0,-296.0000000000074,-411.99999999999017,,-1222.000000000042
2018.05.30,-60.00000000000449,540.9999999999915,-1489.000000000007,-1061.9999999999977,486.00000000000864,85.00000000000173,472.00000000000574,843.0000000000035,-335.99999999999187,485.0000000000021,60.00000000000449,-240.00000000001796,-541.9999999999981,1151.9999999999975,-1571.9999999999957,763.9999999999958,-285.00000000000193,-435.0000000000076,,-1133.0000000000114
2018.05.30,-48.000000000003595,540.0000000000072,-1443.0000000000166,-1180.9999999999973,496.00000000000756,100.00000000000009,509.00000000000387,906.0000000000059,-388.9999999999949,485.0000000000021,110.99999999999443,-127.00000000001043,-557.0000000000075,1150.0000000000066,-1370.9999999999889,887.999999999991,-204.00000000000418,-333.9999999999899,,-468.9999999999943
2018.05.30,-29.000000000001247,527.0000000000108,-1433.0000000000175,-1192.9999999999977,506.9999999999908,60.99999999999994,520.9999999999936,960.000000000008,-343.9999999999999,490.00000000000153,68.99999999999685,-47.00000000001925,-565.9999999999999,1072.0000000000064,-1421.0000000000057,873.9999999999952,-292.00000000000335,-378.999999999996,,-623.0000000000371
2018.05.30,-26.999999999999247,527.9999999999951,-1418.0000000000082,-1177.9999999999973,524.9999999999977,53.00000000000304,526.0000000000042,909.000000000006,-341.99999999999784,497.000000000003,56.0000000000005,-16.000000000016,-667.0000000000176,1076.0000000000102,-1408.9999999999936,823.9999999999981,-307.0000000000017,-394.9999999999898,,-765.0000000000034
2018.05.30,-40.00000000000669,533.0000000000057,-1490.0000000000136,-1350.0000000000086,551.0000000000126,109.99999999999899,514.9999999999987,963.0000000000081,-352.9999999999922,530.9999999999926,102.99999999999754,-5.000000000010552,-848.0000000000043,1113.9999999999927,-1316.0000000000061,935.9999999999928,-232.00000000000998,-414.00000000000324,,-692.0000000000555
2018.05.30,-21.00000000000435,517.9999999999962,-1485.000000000003,-1377.0000000000095,570.0000000000039,115.99999999999389,531.0000000000148,1064.0000000000073,-396.9999999999918,593.9999999999945,124.00000000000189,76.99999999999375,-1158.0000000000146,1068.0000000000023,-1307.999999999998,995.9999999999951,-244.00000000001089,-523.0000000000068,,-855.0000000000351
2018.05.30,-97.9999999999981,550.9999999999903,-1487.0000000000161,-1329.9999999999982,600.0000000000006,90.0000000000012,485.0000000000021,1016.9999999999959,-384.9999999999909,590.999999999997,41.000000000002146,17.999999999984695,-1039.9999999999966,1079.999999999992,-1370.9999999999889,969.9999999999989,-300.0000000000003,-527.9999999999951,,-1096.000000000019
2018.05.30,-121.99999999999989,592.9999999999991,-1504.0000000000164,-1346.0000000000036,608.9999999999928,80.00000000000229,470.00000000001484,1159.000000000006,-332.99999999999443,585.0000000000022,21.999999999999797,24.999999999986144,-910.0000000000108,1052.9999999999927,-1455.0000000000064,962.9999999999939,-330.0000000000081,-557.9999999999918,,-999.000000000042
2018.05.30,-124.99999999999733,561.9999999999958,-1506.0000000000073,-1296.0000000000064,592.9999999999991,22.999999999995246,425.99999999999307,1084.0000000000032,-312.9999999999966,568.0000000000018,-36.0000000000027,9.999999999998899,-938.0000000000166,1105.0000000000005,-1568.9999999999982,838.9999999999986,-388.0000000000106,-618.0000000000074,,-1579.000000000057
2018.05.30,-128.00000000000588,479.99999999999153,-1459.0000000000102,-1189.9999999999977,490.999999999997,-26.000000000003798,353.0000000000033,876.9999999999953,-300.99999999999574,463.9999999999977,-90.99999999999665,10.999999999983245,-966.0000000000002,1092.000000000004,-1610.0000000000002,643.9999999999912,-401.00000000000693,-658.0000000000031,,-2418.0000000000573
2018.05.30,-162.0000000000066,577.0000000000052,-1608.0000000000093,-1265.0000000000005,584.9999999999911,34.000000000000696,426.9999999999996,1061.9999999999977,-291.99999999999227,520.9999999999936,-39.999999999995595,5.999999999994898,-931.0000000000151,1133.0000000000061,-1672.0000000000068,820.999999999998,-374.0000000000077,-622.9999999999958,,-1801.0000000000427
2018.05.30,-187.00000000000384,591.0000000000082,-1636.9999999999995,-1222.0000000000084,611.000000000006,-7.0000000000014495,392.9999999999989,1072.0000000000027,-275.99999999999847,541.9999999999981,-106.00000000000608,-9.000000000014552,-870.9999999999995,1245.9999999999916,-1774.0000000000089,774.9999999999915,-424.00000000000216,-682.0000000000048,,-1965.0000000000507
2018.05.30,-253.0000000000032,577.0000000000052,-1619.0000000000148,-1146.000000000001,605.0000000000111,2.999999999997449,272.00000000000557,1121.0000000000093,-242.99999999999324,446.9999999999974,-151.00000000000114,-3.0000000000196536,-892.0000000000039,1129.0000000000023,-1774.0000000000089,745.0000000000045,-419.00000000000273,-678.0000000000008,,-2279.0000000000164
2018.05.30,-265.99999999999955,550.9999999999903,-1509.0000000000048,-1123.0000000000045,605.0000000000111,-19.999999999997797,249.00000000001032,1091.0000000000082,-217.99999999999596,429.99999999999704,-180.99999999999784,55.99999999998939,-801.0000000000073,1110.000000000011,-1747.999999999994,692.9999999999978,-457.0000000000074,-666.9999999999953,,-2204.9999999999895
2018.05.30,-272.00000000000557,564.9999999999933,-1506.0000000000073,-1129.000000000005,621.0000000000049,-19.00000000000235,256.99999999999613,1140.0000000000005,-206.99999999999054,407.0000000000018,-187.00000000000384,71.99999999998319,-782.000000000016,1099.9999999999898,-1714.9999999999998,733.9999999999947,-455.0000000000054,-621.0000000000049,,-1997.0000000000764
2018.05.30,-243.00000000000432,564.000000000009,-1466.0000000000118,-1128.0,598.0000000000097,-46.999999999997044,280.0000000000136,1067.0000000000073,-245.99999999999068,412.00000000000125,-175.99999999999838,58.99999999998684,-704.0000000000157,1062.0000000000073,-1692.0000000000045,709.0000000000032,-477.0000000000052,-641.0000000000027,,-2068.9999999999927
2018.05.30,-246.00000000000176,537.0000000000097,-1452.0000000000089,-1124.0000000000095,615.00000000001,-65.00000000000395,270.00000000001467,1079.0000000000077,-241.99999999999778,422.00000000000017,-207.00000000000162,80.99999999999774,-768.0000000000131,1001.0000000000074,-1743.99999999999,664.0000000000015,-546.000000000002,-696.999999999992,,-2421.999999999972
2018.05.30,-280.9999999999979,517.9999999999962,-1527.0000000000116,-1259.0000000000005,601.9999999999915,-94.00000000000519,191.00000000000784,1085.000000000008,-261.99999999999557,368.00000000000165,-248.99999999999923,121.99999999999989,-812.999999999997,876.9999999999944,-1835.9999999999932,621.9999999999999,-588.0000000000107,-753.0000000000036,,-3277.0000000000155
2018.05.30,-261.0000000000001,409.99999999999926,-1321.0000000000166,-1073.0000000000075,510.99999999999477,-170.99999999999892,116.00000000000499,933.9999999999975,-229.99999999999687,259.9999999999936,-331.999999999999,132.99999999998312,-727.0000000000109,730.9999999999927,-1709.9999999999893,417.99999999999216,-592.0000000000036,-666.9999999999953,,-3571.0000000000596
2018.05.30,-255.00000000000523,364.9999999999931,-1192.9999999999995,-1033.0000000000014,527.0000000000108,-153.00000000000313,66.00000000001049,942.0000000000073,-198.99999999999363,315.9999999999941,-295.0000000000008,133.99999999998968,-797.0000000000033,605.9999999999955,-1550.0000000000068,481.9999999999993,-573.0000000000013,-689.9999999999907,,-3300.0000000000055
2018.05.30,-280.9999999999979,339.0000000000004,-1123.0000000000073,-987.000000000009,564.9999999999933,-126.99999999999933,60.99999999999994,873.9999999999952,-246.99999999999721,341.99999999999784,-278.9999999999959,230.9999999999812,-895.0000000000014,543.0000000000045,-1361.9999999999966,480.99999999999454,-557.0000000000075,-693.9999999999947,,-3116.000000000039
2018.05.30,-187.9999999999993,201.00000000000674,-1101.0000000000186,-1075.0000000000027,476.9999999999941,-185.00000000000182,80.00000000001339,840.0000000000034,-296.9999999999917,288.9999999999948,-246.00000000000176,249.99999999999466,-780.000000000003,323.99999999999096,-1303.0000000000098,504.99999999999545,-569.0000000000084,-618.9999999999918,,-3397.0000000000355
2018.05.30,-60.99999999999994,184.00000000000637,-1009.0000000000155,-1096.0000000000036,419.9999999999982,-229.99999999999687,131.99999999999878,728.0000000000086,-314.99999999999864,251.99999999999667,-241.00000000000233,46.999999999997044,-565.9999999999999,357.99999999999164,-1441.0000000000034,420.0000000000017,-605.0,-520.9999999999936,,-3544.0000000000146
2018.05.30,-65.99999999999939,354.9999999999942,-996.0000000000191,-1188.0000000000023,415.0000000000098,-236.99999999999832,407.0000000000018,804.000000000002,-305.99999999999517,269.9999999999925,-234.00000000000088,-87.00000000001484,-266.0000000000107,405.0000000000109,-1436.9999999999993,509.00000000000034,-609.000000000004,-529.0000000000017,,-2790.0000000000346
2018.05.30,76.99999999999375,286.99999999999284,-834.0000000000014,-1156.000000000006,300.99999999999574,-319.0000000000026,418.0000000000073,632.9999999999956,-368.9999999999971,265.99999999999955,-197.00000000000273,-211.00000000000563,-216.00000000001617,408.00000000000836,-1455.0000000000064,387.00000000000045,-643.0000000000047,-539.0000000000006,,-3162.0000000000496
2018.05.30,153.00000000000313,408.00000000000836,-901.0000000000184,-1150.0000000000057,300.99999999999574,-358.0000000000028,645.0000000000067,528.9999999999964,-401.99999999999125,347.9999999999928,-207.00000000000162,-237.00000000002052,-70.99999999999883,434.000000000001,-1516.9999999999907,304.00000000000205,-687.0000000000043,-580.0000000000027,,-2988.000000000031
2018.05.30,124.99999999999733,394.9999999999898,-802.0000000000139,-1000.0,225.99999999999287,-429.99999999999704,624.0000000000023,513.9999999999958,-342.9999999999933,286.99999999999284,-304.9999999999997,-340.00000000000693,-109.00000000000354,446.9999999999974,-1625.999999999994,194.00000000000261,-735.0000000000078,-696.999999999992,,-3575.0000000000373
2018.05.30,-19.999999999997797,336.00000000000296,-777.0000000000055,-932.0000000000022,181.9999999999933,-534.9999999999966,327.99999999999494,501.0000000000048,-277.99999999998937,136.99999999999824,-509.00000000000387,-348.9999999999993,-4.000000000004,377.0000000000051,-1604.9999999999898,10.99999999999568,-845.0000000000068,-726.0000000000044,,-4708.000000000005
2018.05.30,-36.0000000000027,171.00000000001003,-600.0000000000006,-870.0000000000045,109.00000000000354,-724.9999999999978,174.00000000000747,537.9999999999967,-177.99999999998929,58.99999999999794,-658.0000000000031,-205.00000000001074,-2.999999999997449,306.9999999999906,-2049.9999999999964,-189.00000000000716,-1052.0000000000084,-914.9999999999991,,-6123.000000000011
2018.05.30,-7.0000000000014495,157.00000000000713,-538.0000000000163,-856.0000000000088,73.00000000001194,-622.0000000000003,219.99999999999798,487.99999999999955,-152.99999999999204,112.000000000001,-592.0000000000036,-225.00000000000853,-62.000000000006494,401.00000000000693,-1770.9999999999893,-126.00000000000477,-905.0000000000002,-838.0000000000055,,-5244.000000000013
2018.05.30,47.9999999999925,52.000000000007596,-516.0000000000053,-856.0000000000088,-46.999999999997044,-685.0000000000023,225.00000000000853,424.0000000000066,-185.99999999999727,117.00000000000044,-585.0000000000022,-292.00000000000335,-175.00000000001404,402.9999999999978,-1764.9999999999943,-185.00000000000227,-901.0000000000074,-848.0000000000043,,-5772.0000000000255
2018.05.30,32.999999999994145,120.00000000000898,-577.0000000000052,-974.0000000000038,-114.99999999999844,-641.0000000000027,259.9999999999936,427.99999999999727,-293.99999999999426,102.00000000000209,-592.0000000000036,-447.0000000000196,-374.0000000000077,409.99999999999926,-1811.000000000007,-120.99999999999511,-902.0000000000028,-937.9999999999944,,-6433.00000000004
2018.05.30,156.99999999999602,127.99999999999478,-626.0000000000155,-918.0000000000064,144.0000000000108,-636.9999999999986,424.00000000000216,365.0000000000091,-352.9999999999922,346.0000000000019,-483.99999999999557,-77.00000000001594,-382.0000000000157,312.00000000000114,-1896.0000000000089,-114.00000000000432,-1031.000000000004,-1018.0000000000077,,-5660.000000000049
2018.05.30,168.00000000000148,119.00000000000244,-690.0000000000128,-911.0000000000014,272.00000000000557,-668.0000000000019,408.00000000000836,359.00000000000887,-532.9999999999945,368.00000000000165,-500.00000000000045,139.00000000000023,-442.00000000000904,221.00000000000452,-2004.9999999999902,-128.0000000000001,-1102.000000000003,-1052.9999999999927,,-5977.999999999973
2018.05.30,124.99999999999733,133.00000000000534,-804.0000000000047,-918.0000000000064,-984.000000000007,-677.0000000000053,358.9999999999982,387.00000000000045,-534.9999999999966,231.99999999999886,-565.9999999999999,-1617.0000000000018,-441.0000000000025,268.0000000000016,-2242.0000000000105,-183.00000000000693,-1073.0000000000018,-1018.9999999999922,,-9555.000000000035
2018.05.30,85.99999999999719,276.00000000000955,-882.000000000005,-915.0000000000063,-1110.9999999999952,-726.0000000000044,456.9999999999963,399.0000000000009,322.00000000000006,102.99999999999754,-629.0000000000018,-1926.0000000000055,-92.00000000000318,1854.0,-2343.9999999999905,-201.00000000000762,-331.0000000000035,-956.0000000000013,,-6616.000000000023
2018.05.30,29.000000000001247,261.0000000000001,-723.0000000000069,-871.0000000000093,-940.9999999999918,-729.9999999999973,411.0000000000058,506.0000000000002,361.0000000000002,59.99999999999339,-651.0000000000016,-1661.0000000000014,268.0000000000016,1604.9999999999898,-2265.9999999999905,-203.00000000000296,-346.0000000000019,-866.9999999999956,,-5758.000000000007
2018.05.30,-9.00000000000345,110.99999999999443,-508.00000000001955,-838.0000000000081,-1271.0,-856.0000000000013,120.99999999999334,302.99999999999727,470.00000000000375,-145.00000000000622,-827.0,-1963.0000000000036,323.99999999999096,1286.9999999999936,-2001.0000000000084,-460.9999999999985,-359.0000000000093,-825.9999999999934,,-7448.000000000078
2018.05.30,122.99999999999534,109.00000000000354,-289.0000000000059,-780.0000000000011,-1275.9999999999882,-856.0000000000013,314.00000000001427,317.0000000000073,515.0000000000099,-67.00000000000594,-726.0000000000044,-2014.0000000000048,481.99999999998244,1570.999999999989,-1900.999999999997,-444.0000000000026,-265.0000000000041,-814.0000000000036,,-6001.000000000018
2018.05.30,173.9999999999964,201.99999999999108,-303.0000000000088,-817.0000000000073,-1140.999999999992,-848.9999999999998,514.0000000000144,281.0000000000059,401.00000000000693,2.999999999997449,-692.0000000000038,-1952.0000000000205,478.0000000000006,1397.0000000000039,-1943.9999999999902,-402.000000000001,-386.0000000000086,-879.9999999999919,,-5916.000000000006
2018.05.30,139.99999999999568,180.0000000000024,-279.00000000000705,-838.0000000000081,-1119.9999999999877,-851.9999999999972,449.9999999999948,328.00000000000296,396.00000000000745,-65.99999999999939,-729.0000000000018,-1801.0000000000082,464.9999999999821,1374.999999999993,-1983.0000000000014,-385.9999999999957,-395.0000000000009,-848.0000000000043,,-5963.000000000032
2018.05.30,58.000000000002494,222.99999999999542,-318.00000000001825,-829.9999999999983,-1136.999999999988,-892.9999999999993,377.0000000000051,412.00000000000614,472.00000000000574,-128.00000000000588,-790.0000000000018,-1801.0000000000082,709.0000000000041,1415.0000000000107,-2021.0000000000061,-403.99999999999636,-454.00000000000995,-791.9999999999927,,-5901.999999999995
2018.05.30,73.99999999999629,265.0000000000041,-362.00000000001785,-902.000000000001,-953.0000000000039,-829.9999999999974,401.00000000000693,496.9999999999999,349.0000000000104,-100.00000000000009,-751.0000000000017,-1608.0000000000093,675.0000000000034,1244.0000000000007,-2014.0000000000048,-343.0000000000035,-508.00000000000847,-770.000000000004,,-5636.000000000029
2018.05.30,92.00000000000318,309.0000000000037,-372.00000000001677,-877.0000000000095,-865.0000000000047,-805.0000000000001,483.0000000000112,506.0000000000002,371.00000000001023,-53.00000000000304,-695.9999999999966,-1630.0000000000202,689.9999999999907,1296.0000000000082,-1917.9999999999975,-266.00000000000534,-446.00000000000193,-758.9999999999985,,-4940.000000000026
2018.05.30,97.00000000000264,283.99999999999534,-308.0000000000194,-859.9999999999994,-886.000000000009,-824.999999999998,476.0000000000098,468.0000000000035,381.0000000000091,-75.00000000000284,-690.9999999999972,-1596.0000000000196,703.9999999999935,1279.9999999999923,-1895.0000000000023,-296.0000000000065,-446.00000000000193,-747.0000000000088,,-4935.000000000059
2018.05.30,97.9999999999981,280.9999999999979,-292.00000000000335,-838.9999999999986,-903.9999999999937,-823.000000000007,455.0000000000054,447.00000000000273,396.00000000000745,-100.00000000000009,-697.0000000000032,-1621.0000000000057,737.9999999999942,1197.0000000000036,-1821.9999999999902,-323.0000000000075,-446.00000000000193,-720.0000000000095,,-4975.000000000011
2018.05.30,136.00000000000279,253.99999999999866,-234.00000000000088,-862.9999999999995,-880.9999999999984,-824.0000000000025,476.9999999999941,450.00000000000284,370.00000000000364,-87.99999999999919,-685.0000000000023,-1537.0000000000107,757.999999999992,1137.9999999999945,-1791.0000000000093,-314.9999999999977,-457.0000000000074,-720.9999999999939,,-4813.000000000034
2018.05.30,148.99999999999915,252.99999999999213,-214.00000000000307,-841.0000000000082,-905.0000000000002,-816.0000000000056,479.0000000000072,447.00000000000273,355.0000000000053,-90.0000000000012,-661.0000000000005,-1608.0000000000093,747.9999999999931,1106.9999999999914,-1753.0000000000045,-287.00000000000614,-455.0000000000054,-766.0,,-4858.000000000054
2018.05.31,153.99999999999858,252.0000000000078,-218.00000000000708,-915.0000000000063,-907.9999999999977,-782.0000000000049,475.0000000000032,466.0000000000082,325.00000000000864,-60.00000000000449,-634.0000000000013,-1572.0000000000177,692.0000000000038,1140.0000000000077,-1801.9999999999925,-248.99999999999523,-410.00000000001035,-798.0000000000098,,-4844.00000000001
2018.05.31,153.99999999999858,259.9999999999936,-206.00000000001728,-876.0000000000048,-872.9999999999905,-782.0000000000049,475.0000000000032,450.00000000000284,334.00000000000097,-58.99999999999794,-639.0000000000007,-1529.0000000000025,658.9999999999874,1144.999999999996,-1737.0000000000107,-253.0000000000001,-407.0000000000018,-726.0000000000044,,-4610.000000000054
2018.05.31,151.9999999999966,235.99999999999176,-164.00000000000858,-884.0000000000003,-897.9999999999987,-783.0000000000003,479.0000000000072,486.0000000000042,367.0000000000062,-70.99999999999883,-636.9999999999986,-1558.000000000015,700.999999999996,1157.000000000008,-1645.0000000000075,-243.99999999999977,-386.0000000000086,-682.0000000000048,,-4374.000000000032
2018.05.31,166.99999999999494,252.0000000000078,-203.00000000001984,-945.0000000000074,-895.0000000000014,-790.0000000000018,510.00000000001046,493.9999999999998,300.0000000000003,-38.0000000000047,-633.0000000000058,-1541.0000000000146,663.999999999998,1063.9999999999982,-1696.999999999993,-231.99999999999932,-475.0000000000032,-710.0000000000106,,-4708.000000000052
2018.05.31,178.00000000000037,255.99999999998957,-191.00000000000784,-951.9999999999982,-791.0000000000084,-777.0000000000055,533.0000000000057,509.00000000000034,252.0000000000078,-16.0000000000049,-624.0000000000023,-1394.0000000000064,649.999999999995,995.9999999999969,-1668.0000000000027,-198.99999999999807,-478.0000000000006,-706.999999999991,,-4423.000000000031
2018.05.31,209.9999999999991,242.00000000000887,-178.00000000001148,-1024.000000000001,-780.000000000003,-794.0000000000058,553.0000000000035,509.00000000000034,233.00000000000543,-9.00000000000345,-616.0000000000055,-1395.000000000013,594.99999999999,937.00000000001,-1669.9999999999936,-185.00000000000227,-517.0000000000008,-761.999999999996,,-4651.000000000018
2018.05.31,204.99999999999963,261.0000000000001,-273.0000000000121,-1192.0000000000073,-804.0000000000047,-778.0000000000009,558.9999999999984,576.9999999999982,246.00000000000176,20.999999999993246,-602.0000000000025,-1447.0000000000205,573.9999999999857,1004.9999999999892,-1707.9999999999984,-129.99999999999545,-490.00000000000153,-737.9999999999942,,-4714.000000000071
2018.05.31,241.00000000000233,133.00000000000534,-237.00000000002052,-1177.0000000000068,-855.9999999999901,-797.9999999999987,499.000000000005,537.9999999999967,238.0000000000049,7.9999999999968985,-595.9999999999966,-1428.000000000007,492.0000000000035,1117.9999999999968,-1740.0000000000082,-147.99999999999613,-445.0000000000065,-758.9999999999985,,-4917.000000000016
2018.05.31,214.99999999999852,136.00000000000279,-302.0000000000023,-1106.0000000000086,-855.9999999999901,-802.0000000000027,479.0000000000072,545.0000000000017,264.0000000000087,17.999999999995797,-600.999999999996,-1340.000000000008,380.00000000000256,1188.9999999999957,-1749.0000000000005,-155.00000000000114,-437.0000000000096,-713.9999999999924,,-4835.999999999998
2018.05.31,209.9999999999991,154.99999999999403,-344.00000000001097,-1188.0000000000023,-825.9999999999934,-673.9999999999968,470.9999999999992,626.9999999999953,243.00000000000432,103.99999999999298,-489.0000000000061,-1297.0000000000148,112.99999999998533,1194.0000000000061,-1543.9999999999898,45.000000000001705,-324.00000000000205,-754.0000000000102,,-4278.000000000047
2018.05.31,190.99999999999673,133.00000000000534,-298.00000000002046,-1157.0000000000107,-906.9999999999911,-672.0000000000059,436.9999999999985,673.0000000000018,293.0000000000099,95.99999999999609,-509.00000000000387,-1425.0000000000095,126.99999999998823,1249.9999999999955,-1529.0000000000025,51.9999999999925,-258.0000000000027,-733.9999999999902,,-4237.000000000052
2018.05.31,205.99999999999508,117.00000000001154,-260.0000000000158,-1120.0000000000045,-870.9999999999995,-680.9999999999983,419.0000000000138,606.9999999999993,318.00000000000716,117.99999999999588,-505.99999999999534,-1346.0000000000027,87.99999999999919,1259.00000000001,-1509.0000000000048,-4.9999999999954525,-270.0000000000036,-766.0,,-4201.999999999988
2018.05.31,231.0000000000034,19.999999999997797,-252.0000000000078,-1093.0000000000036,-960.0000000000053,-758.0000000000031,397.0000000000029,469.0000000000083,318.00000000000716,156.00000000000057,-553.999999999999,-1371.0000000000111,51.000000000001044,1210.0,-1568.9999999999982,-153.99999999999636,-305.0000000000108,-842.0000000000094,,-5006.000000000024
2018.05.31,227.99999999999488,-7.0000000000014495,-160.00000000000458,-1028.000000000006,-964.0000000000093,-782.0000000000049,344.99999999999534,510.0000000000051,343.00000000000443,107.00000000000153,-592.0000000000036,-1314.0000000000152,-8.000000000008,1197.0000000000036,-1614.0000000000043,-153.99999999999636,-349.0000000000104,-858.0000000000032,,-5100.000000000062
2018.05.31,224.9999999999974,62.000000000006494,-195.00000000001182,-993.0000000000092,-933.9999999999905,-756.0000000000011,384.00000000000654,503.0000000000001,359.0000000000093,126.99999999999933,-568.0000000000018,-1342.000000000021,82.99999999998863,1235.9999999999927,-1587.000000000005,-147.99999999999613,-330.0000000000081,-846.9999999999977,,-4721.000000000042
