date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,CADCHF,NZDCHF,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.12.07,-174.99999999999181,-1455.0000000000064,-156.00000000000057,-386.9999999999818,-307.99999999999716,-143.9999999999997,-75.00000000000284,-34.99999999999615,-1429.000000000002,-1056.9999999999968,-93.00000000000352,-452.00000000000796,-633.0000000000168,-466.9999999999952,-272.99999999999613,-126.00000000000477,55.000000000005045,22.999999999995246,,-7186.999999999999
2020.12.07,-131.99999999999878,-1192.9999999999995,11.999999999989797,-312.9999999999855,-139.99999999999568,-30.999999999992145,-112.000000000001,-12.000000000000899,-1245.0000000000045,-1194.9999999999905,-64.00000000000716,-465.0000000000043,-481.0000000000203,-385.00000000001313,-153.99999999999636,-58.9999999999975,142.00000000000878,-28.000000000005798,,-5855.000000000013
2020.12.07,-57.99999999999139,-924.9999999999981,21.00000000000435,-307.99999999999716,-76.99999999999375,14.999999999998348,-102.00000000000209,10.999999999994348,-1045.9999999999923,-1000.9999999999852,-25.000000000005684,-425.99999999999307,-410.0000000000215,-297.0000000000139,-128.0000000000001,-33.00000000000125,158.0000000000026,-39.999999999995595,,-4670.99999999999
2020.12.07,-37.99999999999359,-957.9999999999922,65.00000000000395,-307.99999999999716,4.999999999999449,58.99999999999794,-248.00000000000378,-51.99999999999649,-1092.9999999999893,-1366.0000000000005,-8.000000000009777,-699.9999999999895,-356.00000000000074,-419.0000000000138,-46.999999999997044,-28.999999999996362,195.00000000000074,-105.99999999998388,,-5403.999999999962
2020.12.07,50.0000000000056,-1201.999999999992,136.00000000000279,-354.9999999999942,60.00000000000449,70.0000000000034,-253.99999999999866,-29.999999999996696,-1310.0000000000023,-1685.9999999999875,88.99999999999864,-676.9999999999943,-190.00000000000128,-321.0000000000157,30.000000000001137,21.000000000000796,273.000000000001,-129.99999999998568,,-5425.99999999995
2020.12.07,36.0000000000027,-1150.999999999991,24.000000000001798,-395.99999999999636,73.00000000000084,72.0000000000054,-261.0000000000001,2.999999999997449,-1222.9999999999848,-1638.9999999999905,-63.00000000000239,-697.9999999999986,-168.0000000000126,-290.00000000001245,56.000000000011596,34.99999999999659,309.0000000000037,-136.99999999998712,,-5417.999999999957
2020.12.07,17.000000000000348,-970.9999999999885,0.0,-369.99999999998147,121.99999999999989,165.00000000000404,-238.0000000000049,71.99999999999429,-1092.000000000013,-1472.999999999991,-145.00000000001023,-517.9999999999962,106.99999999999044,122.99999999998423,52.00000000000671,79.9999999999983,400.00000000000034,-68.00000000000139,,-3737.000000000008
2020.12.07,17.000000000000348,-649.999999999995,42.0000000000087,-319.0000000000026,180.0000000000024,185.00000000000182,-187.00000000000384,109.99999999999899,-865.0000000000091,-1178.9999999999968,-132.000000000005,-479.99999999999153,147.99999999999258,76.99999999999375,70.00000000000739,72.99999999999329,380.00000000000256,-112.000000000001,,-2642.0000000000027
2020.12.07,-4.999999999999449,-604.9999999999889,45.000000000006146,-224.99999999998633,170.00000000000347,175.00000000000293,-119.00000000000244,117.00000000000044,-758.0000000000098,-1106.9999999999914,-100.99999999999909,-381.0000000000091,157.99999999999147,78.99999999998464,84.00000000000318,90.00000000000341,348.00000000000387,-113.99999999999189,,-2148.999999999979
2020.12.07,-8.999999999992347,-487.99999999999955,1.999999999990898,-207.00000000000162,170.00000000000347,179.00000000000693,-100.00000000000009,139.99999999999568,-661.0000000000014,-933.9999999999905,-147.00000000000557,-316.99999999998954,197.99999999998707,160.99999999998892,79.00000000000773,85.99999999999852,356.00000000000074,-89.00000000000574,,-1581.0000000000064
2020.12.07,-76.99999999999375,-859.9999999999941,-83.00000000001084,-291.9999999999812,23.00000000000635,99.00000000000463,-113.00000000000753,110.99999999999443,-992.999999999995,-1246.9999999999982,-221.00000000000364,-304.9999999999997,32.999999999994145,95.999999999985,-28.999999999996362,30.9999999999917,301.0000000000068,-76.99999999999375,,-3602.9999999999905
2020.12.07,-118.99999999999133,-1205.999999999996,-123.00000000000644,-352.9999999999811,-24.999999999997247,84.0000000000063,-85.99999999999719,112.000000000001,-1307.9999999999927,-1407.0000000000027,-221.00000000000364,-293.99999999999426,-46.0000000000127,96.99999999999153,-73.99999999999807,27.999999999991587,298.0000000000094,-14.999999999987246,,-4657.999999999961
2020.12.07,-81.9999999999932,-692.9999999999881,-82.00000000000429,-314.99999999999864,19.00000000000235,101.00000000000664,-104.99999999999955,109.99999999999899,-844.9999999999989,-832.9999999999949,-197.00000000000273,-356.00000000000074,-31.000000000003247,60.99999999999994,-66.99999999999307,10.000000000005116,315.0000000000097,0.0,,-2989.999999999955
2020.12.07,-78.99999999999574,-215.99999999999397,-110.00000000001009,-308.9999999999815,-14.999999999998348,78.00000000000028,-102.99999999999754,78.00000000000028,-397.99999999999613,-193.99999999998306,-273.00000000001035,-344.99999999999534,-52.000000000007596,48.99999999998794,-111.99999999999477,-33.00000000000125,228.00000000000597,-11.999999999989797,,-1817.9999999999611
2020.12.07,-107.99999999999699,-377.0000000000051,-170.00000000000347,-341.99999999999784,-79.99999999999119,2.999999999997449,-90.0000000000012,34.99999999999615,-477.00000000000387,-156.00000000000057,-280.00000000000114,-228.00000000000597,-101.00000000001774,-26.999999999999247,-147.99999999999613,-79.00000000000773,189.00000000000583,-17.000000000000348,,-2453.0000000000286
2020.12.07,-152.99999999999204,-327.99999999999494,-215.99999999999397,-295.0000000000008,-112.99999999999643,-3.999999999992898,-48.000000000003595,56.99999999999594,-407.0000000000107,-116.00000000000499,-286.00000000000136,-157.00000000000713,-139.00000000000023,-22.0000000000109,-177.99999999999727,-76.00000000000762,146.00000000000168,12.000000000012001,,-2323.000000000006
2020.12.07,-152.99999999999204,-330.9999999999924,-217.0000000000005,-308.9999999999815,-70.99999999999883,26.999999999999247,-43.00000000000415,73.00000000000084,-453.00000000000296,-143.00000000000423,-305.0000000000068,-154.99999999999403,-51.000000000001044,66.99999999999484,-132.99999999999557,-55.00000000000682,182.00000000000438,7.0000000000014495,,-2062.9999999999795
2020.12.07,-152.99999999999204,-412.9999999999967,-224.000000000002,-287.9999999999994,-113.99999999999189,9.999999999998899,-46.00000000000159,65.99999999999939,-531.0000000000059,-168.99999999999693,-320.0000000000074,-93.00000000000975,-92.00000000000318,35.999999999991594,-169.9999999999875,-70.00000000000739,158.0000000000026,7.0000000000014495,,-2406.000000000007
2020.12.08,-125.99999999999278,-414.00000000000324,-242.00000000000887,-263.99999999999756,-135.99999999999167,-80.99999999999774,-92.00000000000318,-70.0000000000034,-520.0000000000102,-231.0000000000034,-338.0000000000081,-69.00000000000794,-53.00000000001415,114.99999999999844,-199.99999999998863,-159.00000000000603,43.999999999999595,39.00000000001125,,-2797.000000000027
2020.12.08,-130.99999999999224,-418.9999999999916,-225.99999999999287,-258.99999999998704,-142.99999999999312,-68.99999999999685,-119.00000000000244,-14.000000000002899,-525.0000000000057,-180.99999999998673,-333.0000000000126,-58.000000000002494,-141.00000000001333,-26.0000000000149,-199.99999999998863,-114.00000000000432,88.00000000001029,-11.00000000000545,,-2880.9999999999823
2020.12.08,-139.00000000000023,-571.9999999999948,-198.99999999999363,-285.00000000000193,-135.99999999999167,-32.999999999994145,-39.00000000000014,29.999999999996696,-741.9999999999902,-327.99999999999494,-336.00000000001273,-129.00000000000134,-187.00000000000384,-53.999999999998494,-223.99999999998954,-131.00000000000023,82.99999999999974,-7.999999999985796,,-3428.9999999999573
2020.12.08,-137.9999999999937,-577.0000000000052,-205.99999999999508,-287.9999999999994,-139.00000000000023,-27.999999999994696,-45.000000000006146,43.999999999999595,-735.99999999999,-337.99999999999386,-335.00000000000796,-139.00000000000023,-168.0000000000126,-33.00000000001635,-224.99999999999432,-120.99999999999511,138.00000000000477,21.00000000000435,,-3312.9999999999964
2020.12.08,-157.99999999999147,-597.0000000000031,-242.99999999999324,-339.0000000000004,-188.9999999999947,-32.999999999994145,-45.000000000006146,51.000000000001044,-772.9999999999961,-273.9999999999965,-422.00000000001125,-143.99999999998857,-245.0000000000063,-18.0000000000069,-281.9999999999965,-138.00000000000523,165.9999999999995,69.00000000000794,,-3613.999999999982
2020.12.08,-176.99999999999383,-659.999999999994,-256.00000000001177,-316.99999999998954,-171.99999999999437,-21.999999999999797,-33.000000000005244,60.99999999999994,-789.999999999992,-370.999999999988,-371.0000000000093,-123.00000000000644,-212.00000000001216,12.999999999996348,-269.999999999996,-121.99999999999989,156.00000000000057,60.99999999999994,,-3604.999999999996
2020.12.08,-171.99999999999437,-601.9999999999915,-228.99999999999034,-288.99999999998374,-154.99999999999403,-27.999999999994696,-2.999999999997449,60.99999999999994,-689.9999999999977,-295.99999999998516,-329.00000000000773,-75.00000000000284,-167.00000000000603,-5.999999999994898,-202.99999999998875,-103.00000000000864,106.00000000000608,5.000000000010552,,-3174.9999999999213
2020.12.08,-158.99999999999804,-530.9999999999926,-236.99999999999832,-232.99999999999432,-129.9999999999968,-61.999999999995396,8.999999999992347,17.999999999995797,-632.000000000005,-374.999999999992,-328.00000000000296,-15.999999999993797,-116.00000000000499,-82.00000000000429,-180.99999999999739,-129.0000000000049,55.000000000005045,-53.999999999998494,,-3182.999999999986
2020.12.08,-174.99999999999181,-614.9999999999877,-248.00000000000378,-234.99999999998522,-126.99999999999933,-82.99999999999974,17.999999999995797,14.000000000002899,-722.0000000000084,-451.99999999998573,-327.0000000000124,-2.999999999997449,-88.0000000000214,-107.99999999999699,-174.99999999999716,-140.00000000000057,36.0000000000027,-76.99999999999375,,-3506.9999999999795
2020.12.08,-173.9999999999964,-634.9999999999856,-226.99999999999943,-227.99999999998377,-95.99999999999609,-59.99999999999339,14.999999999998348,21.999999999999797,-742.999999999995,-577.9999999999897,-310.0000000000023,-45.000000000006146,-32.0000000000098,-140.0000000000068,-143.00000000000068,-125.0,34.000000000000696,-157.99999999999147,,-3622.9999999999577
2020.12.08,-156.99999999999602,-624.9999999999867,-192.99999999999872,-184.99999999999073,-45.99999999999049,-96.99999999999153,32.999999999994145,-17.000000000000348,-734.0000000000089,-619.9999999999983,-286.00000000000136,-2.999999999997449,-4.000000000004,-242.00000000000887,-111.99999999999477,-174.99999999999716,-27.999999999994696,-200.00000000000017,,-3690.9999999999654
2020.12.08,-162.99999999999093,-597.0000000000031,-195.00000000001182,-175.99999999999838,-81.9999999999932,-120.99999999999334,37.99999999999359,-17.999999999995797,-711.9999999999891,-529.999999999986,-292.0000000000016,-2.999999999997449,-59.000000000009045,-275.000000000003,-132.99999999999557,-186.9999999999976,-49.99999999999449,-200.00000000000017,,-3754.9999999999673
2020.12.08,-161.00000000000003,-597.0000000000031,-167.9999999999904,-163.00000000000205,-69.9999999999923,-64.99999999999284,49.99999999999449,17.999999999995797,-713.9999999999986,-519.9999999999872,-264.00000000001,-4.000000000004,-63.000000000013046,-185.99999999999727,-125.0,-143.00000000000068,3.0000000000085514,-146.99999999998602,,-3318.999999999978
2020.12.08,-152.99999999999204,-658.9999999999874,-163.00000000000205,-154.99999999999403,-47.9999999999925,-10.999999999994348,56.0000000000005,68.00000000000139,-776.9999999999868,-641.0000000000027,-259.00000000000034,5.000000000010552,-21.00000000000435,-49.00000000001015,-99.99999999999432,-82.99999999999841,64.0000000000085,-89.00000000000574,,-3014.9999999999445
2020.12.08,-145.9999999999906,-625.9999999999932,-157.00000000000713,-141.99999999999767,-56.99999999999594,-15.999999999993797,56.99999999999594,58.000000000002494,-736.9999999999948,-590.999999999986,-246.00000000000932,8.999999999992347,-54.0000000000207,-80.00000000001339,-100.99999999999909,-67.00000000000728,46.00000000000159,-65.99999999998829,,-2916.0000000000045
2020.12.08,-152.99999999999204,-553.9999999999878,-150.00000000000568,-139.00000000000023,-70.99999999999883,-20.999999999993246,56.0000000000005,56.99999999999594,-637.0000000000005,-451.0000000000014,-222.0000000000084,-25.00000000000835,-123.00000000000644,-126.0000000000039,-119.99999999999034,-79.00000000000773,50.0000000000056,-60.99999999999994,,-2769.000000000003
2020.12.08,-153.99999999999858,-524.9999999999977,-130.0000000000079,-147.99999999999258,-112.99999999999643,-43.999999999999595,46.999999999997044,34.99999999999615,-621.9999999999857,-378.999999999996,-203.00000000000296,-55.000000000005045,-222.00000000001108,-197.00000000000273,-167.99999999999216,-108.00000000000409,21.999999999999797,-53.999999999998494,,-3017.999999999998
2020.12.08,-190.99999999999673,-739.9999999999851,-163.00000000000205,-201.99999999999108,-190.00000000000128,-73.99999999999629,42.999999999993044,34.99999999999615,-775.0000000000057,-393.99999999998323,-208.00000000001262,-62.99999999999084,-335.00000000001864,-209.00000000001472,-207.9999999999984,-111.0000000000042,15.00000000000945,-38.99999999998904,,-3808.999999999991
2020.12.08,-188.9999999999947,-800.9999999999851,-208.00000000000819,-254.999999999983,-248.99999999999923,-127.99999999999478,17.999999999995797,-14.000000000002899,-801.9999999999925,-451.99999999998573,-203.00000000000296,-82.99999999998863,-412.00000000001234,-280.9999999999979,-242.999999999995,-135.00000000000512,-8.999999999992347,12.000000000012001,,-4433.999999999934
2020.12.08,-184.99999999999073,-740.9999999999917,-226.99999999999943,-253.99999999999866,-241.99999999999778,-108.99999999999244,-7.0000000000014495,-14.000000000002899,-788.9999999999873,-331.999999999999,-231.00000000000875,-75.00000000000284,-365.99999999999966,-219.00000000001364,-247.99999999999045,-123.99999999999523,11.00000000000545,43.999999999999595,,-4107.999999999966
2020.12.08,-178.99999999999582,-863.9999999999981,-343.00000000000443,-275.000000000003,-236.99999999999832,-115.99999999999389,-19.999999999997797,-21.999999999999797,-913.9999999999873,-523.9999999999911,-375.0,-31.000000000003247,-222.00000000001108,-97.00000000001374,-257.99999999999557,-152.00000000000102,3.0000000000085514,-7.0000000000014495,,-4632.999999999987
2020.12.08,-104.99999999999955,-808.9999999999931,-182.99999999999983,-214.00000000000307,-109.99999999999899,-20.999999999993246,-40.00000000000669,9.999999999998899,-925.9999999999877,-696.999999999992,-277.000000000001,-171.99999999999437,-253.00000000001432,-110.99999999999443,-164.99999999999204,-91.99999999999875,96.00000000000719,-12.999999999996348,,-4081.99999999996
2020.12.08,-34.99999999999615,-673.9999999999968,-68.00000000000139,-142.99999999998204,-40.99999999999105,56.0000000000005,-30.000000000007798,43.00000000000415,-754.9999999999955,-741.9999999999982,-126.00000000000477,-121.99999999999989,-146.00000000000168,-34.000000000000696,-72.99999999999329,10.99999999999568,114.00000000000298,-5.999999999994898,,-2770.999999999961
2020.12.08,-32.999999999994145,-730.9999999999927,-113.00000000000753,-64.99999999998174,-14.999999999998348,51.000000000001044,-2.000000000002,31.999999999998696,-811.000000000007,-856.9999999999967,-179.00000000000205,-8.999999999992347,-55.000000000005045,1.999999999990898,-45.99999999999227,0.0,79.00000000000685,-39.999999999995595,,-2791.99999999997
2020.12.08,-75.9999999999983,-617.0000000000009,-146.00000000000168,-91.99999999998099,-43.999999999999595,2.999999999997449,5.999999999994898,22.999999999995246,-772.9999999999961,-732.9999999999836,-236.0000000000042,-14.000000000002899,-83.00000000001084,-70.0000000000145,-104.99999999998977,-66.0000000000025,40.00000000000669,-55.99999999998939,,-3038.999999999981
2020.12.08,-90.0000000000012,-621.0000000000049,-161.00000000001114,-144.99999999999514,-60.99999999999994,-14.999999999998348,-4.000000000004,7.9999999999968985,-722.0000000000084,-563.9999999999867,-234.00000000000887,-38.0000000000047,-104.00000000001519,-134.99999999999625,-120.99999999999511,-88.00000000000807,34.000000000000696,-89.99999999999008,,-3151.00000000003
2020.12.08,-98.99999999999353,-739.0000000000008,-182.99999999999983,-222.99999999999542,-130.99999999999224,-86.99999999999264,-85.99999999999719,-95.00000000000064,-788.0000000000109,-719.9999999999873,-231.99999999999932,-147.00000000000824,-278.00000000000045,-299.00000000000483,-153.99999999999636,-121.99999999999989,8.000000000008,-113.99999999999189,,-4488.999999999964
2020.12.08,-51.99999999999649,-970.0000000000042,-226.99999999999943,-312.00000000000114,-175.99999999999838,-156.99999999999602,-111.00000000000554,-136.00000000000279,-1028.9999999999964,-746.0000000000023,-246.9999999999999,-154.0000000000097,-277.00000000001614,-344.00000000001097,-193.9999999999884,-194.00000000000261,-22.999999999995246,-122.99999999998423,,-5472.00000000001
2020.12.08,-52.99999999999194,-1027.0000000000002,-225.00000000000853,-305.9999999999841,-173.00000000000094,-151.00000000000114,-173.00000000000094,-205.99999999999508,-1066.0000000000025,-844.9999999999847,-239.00000000000432,-222.99999999999542,-359.0000000000204,-439.99999999999596,-190.9999999999883,-197.00000000000273,-37.99999999999359,-117.99999999999588,,-6029.999999999966
2020.12.08,-54.999999999993946,-1110.9999999999952,-181.00000000000892,-289.9999999999903,-192.99999999999872,-119.00000000000244,-161.00000000000003,-148.0000000000037,-1115.000000000009,-981.999999999994,-156.0000000000059,-273.9999999999965,-415.0000000000098,-414.00000000000324,-194.99999999999318,-143.00000000000068,18.0000000000069,-76.99999999999375,,-6010.999999999993
