date,GBPUSD,AUDUSD,GBPCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,AUDNZD,empty,sum
2016.11.24,683.0000000000114,-553.0000000000035,1707.9999999999984,-565.9999999999999,809.0000000000042,2210.9999999999845,1351.9999999999977,674.000000000019,,6318.000000000012
2016.11.24,595.0000000000122,-478.9999999999961,1593.0,-472.00000000000574,741.9999999999982,2341.9999999999845,1237.9999999999836,728.0000000000175,,6286.999999999994
2016.11.24,750.0000000000063,-565.9999999999999,1614.0000000000043,-480.0000000000027,696.0000000000077,2473.9999999999895,1387.9999999999893,670.000000000015,,6546.000000000009
2016.11.24,733.0000000000059,-633.0000000000058,1635.0000000000086,-511.0000000000059,687.0000000000043,2424.9999999999827,1367.9999999999914,668.0000000000019,,6371.999999999984
2016.11.24,892.0000000000039,-888.9999999999953,1699.0000000000061,-589.0000000000061,712.9999999999969,2251.999999999981,1380.9999999999877,721.000000000016,,6179.999999999991
2016.11.24,981.0000000000097,-829.0000000000019,1845.999999999992,-617.0000000000009,834.0000000000014,2406.9999999999823,1403.999999999983,785.0000000000134,,6810.999999999978
2016.11.24,1038.0000000000057,-783.0000000000003,1951.9999999999982,-617.0000000000009,912.0000000000017,2516.999999999996,1459.9999999999945,780.000000000003,,7258.999999999997
2016.11.24,1281.000000000021,-782.0000000000049,2035.9999999999934,-548.9999999999995,960.0000000000053,2770.9999999999864,1696.999999999993,798.0000000000098,,8212.000000000004
2016.11.24,1117.0000000000125,-788.9999999999952,1924.9999999999989,-551.0000000000015,862.0000000000072,2733.9999999999804,1390.9999999999866,775.9999999999989,,7464.999999999988
2016.11.24,1057.000000000019,-721.000000000005,1794.0000000000066,-548.0000000000041,790.0000000000018,2550.9999999999877,1265.9999999999893,784.0000000000069,,6973.000000000003
2016.11.24,1016.0000000000169,-663.0000000000025,1818.0000000000084,-519.0000000000028,826.0000000000045,2603.0000000000086,1346.0000000000027,766.0,,7193.0000000000355
2016.11.24,877.0000000000166,-704.0000000000047,1818.0000000000084,-517.0000000000008,877.0000000000056,2561.0000000000073,1242.999999999994,809.0000000000152,,6964.000000000043
2016.11.24,1033.0000000000173,-768.000000000002,1763.0000000000034,-416.00000000000523,843.0000000000049,2747.9999999999905,1393.999999999984,1019.0000000000143,,7616.000000000007
2016.11.24,1122.0000000000007,-799.0000000000052,1785.9999999999986,-395.0000000000009,846.0000000000023,2822.0000000000027,1573.9999999999866,1014.0000000000038,,7969.999999999988
2016.11.24,1189.0000000000177,-814.9999999999991,1878.0000000000018,-414.00000000000324,901.0000000000074,2853.0000000000086,1638.9999999999905,999.0000000000166,,8230.00000000004
2016.11.24,1306.000000000007,-858.9999999999986,1997.0000000000043,-503.000000000009,951.0000000000018,2994.0,1661.9999999999857,953.0000000000039,,8500.999999999995
2016.11.24,1149.0,-827.0,1868.000000000003,-565.0000000000044,868.000000000002,2799.9999999999827,1535.9999999999818,863.0000000000138,,7691.999999999978
2016.11.24,1162.0000000000186,-846.0000000000023,1821.9999999999902,-555.0000000000055,812.999999999997,2865.9999999999854,1466.9999999999961,858.0000000000032,,7586.999999999984
2016.11.24,1017.0000000000013,-880.9999999999984,1781.9999999999948,-584.0000000000067,807.9999999999976,2793.9999999999827,1291.999999999982,914.0000000000148,,7141.999999999967
2016.11.24,996.0000000000191,-841.9999999999983,1814.0000000000045,-622.0000000000003,827.0,2763.999999999982,1238.99999999999,946.0000000000024,,7122.0
2016.11.24,1109.0000000000043,-802.0000000000027,1987.0000000000055,-592.0000000000036,924.9999999999981,2972.9999999999845,1496.9999999999927,921.0000000000163,,8017.999999999995
2016.11.24,1125.0000000000205,-761.0000000000006,2002.9999999999993,-596.0000000000076,953.0000000000039,3024.000000000001,1475.9999999999884,855.0000000000058,,8079.00000000001
2016.11.24,1059.00000000001,-821.000000000005,1980.9999999999884,-616.0000000000055,953.0000000000039,2994.0,1434.9999999999864,818.0000000000076,,7802.999999999985
2016.11.24,1033.0000000000173,-794.0000000000058,1967.999999999992,-603.0000000000091,934.9999999999969,2920.9999999999923,1390.0000000000023,881.0000000000207,,7731.000000000006
2016.11.24,1034.0000000000016,-797.9999999999987,1957.9999999999932,-597.9999999999985,931.0000000000041,2942.0000000000073,1350.9999999999911,920.0000000000097,,7740.00000000001
2016.11.24,1046.0000000000136,-787.9999999999998,1947.999999999994,-595.0000000000011,939.0000000000009,2980.9999999999945,1351.9999999999977,904.0000000000159,,7787.000000000016
2016.11.24,1016.0000000000169,-794.0000000000058,1912.0000000000025,-608.0000000000085,931.9999999999995,2888.0000000000055,1295.9999999999861,912.0000000000017,,7553.999999999998
2016.11.24,1008.0000000000089,-816.0000000000056,1893.9999999999957,-631.9999999999992,919.9999999999986,2830.999999999989,1296.9999999999925,921.0000000000163,,7422.999999999996
2016.11.24,1031.000000000004,-826.0000000000045,1828.9999999999918,-575.0000000000033,939.0000000000009,2832.999999999998,1342.9999999999832,891.0000000000196,,7464.999999999991
2016.11.25,1032.0000000000107,-822.9999999999959,1727.9999999999961,-604.0000000000045,936.0000000000035,2823.9999999999836,1265.9999999999893,442.00000000000904,,6800.999999999992
2016.11.25,1044.0000000000005,-831.9999999999994,1905.0000000000011,-623.0000000000069,923.0000000000072,2796.9999999999973,1322.000000000001,841.0000000000028,,7377.000000000004
2016.11.25,1061.000000000001,-844.0000000000003,1909.9999999999895,-614.0000000000034,889.0000000000065,2768.000000000001,1393.999999999984,867.0000000000177,,7430.999999999996
2016.11.25,1069.0000000000089,-875.999999999999,1926.9999999999898,-646.0000000000022,889.0000000000065,2813.9999999999927,1418.9999999999925,920.0000000000097,,7515.999999999999
2016.11.25,874.0000000000192,-870.9999999999995,1838.0000000000064,-650.0000000000061,848.9999999999998,2794.9999999999873,1274.9999999999818,938.0000000000166,,7048.0000000000055
2016.11.25,936.0000000000035,-870.0000000000041,1926.0000000000055,-645.0000000000067,875.0000000000035,3222.000000000008,1307.999999999998,970.0000000000042,,7722.000000000013
2016.11.25,955.0000000000169,-855.0000000000058,1997.0000000000043,-612.0000000000015,931.9999999999995,3341.9999999999845,1496.9999999999927,1038.0000000000057,,8293.999999999996
2016.11.25,865.0000000000047,-1061.000000000001,1831.0000000000048,-683.0000000000002,812.999999999997,3266.999999999996,1161.9999999999964,1103.0000000000095,,7297.000000000007
2016.11.25,891.0000000000196,-990.9999999999974,1814.9999999999889,-631.9999999999992,807.0000000000022,3275.0000000000055,1224.9999999999873,1138.0000000000168,,7528.000000000024
2016.11.25,939.0000000000009,-1043.000000000005,1835.9999999999932,-653.999999999999,804.0000000000047,3262.0000000000005,1285.9999999999873,1083.0000000000118,,7512.999999999994
2016.11.25,978.0000000000122,-1049.0,1831.999999999989,-685.0000000000023,802.0000000000027,3247.9999999999905,1302.0000000000032,1075.0000000000036,,7503.0
2016.11.25,1036.0000000000148,-1031.000000000004,1841.9999999999882,-660.000000000005,794.0000000000058,3072.0000000000027,1288.9999999999845,1034.0000000000016,,7375.999999999988
2016.11.25,1084.0000000000182,-1073.0000000000018,1828.9999999999918,-687.0000000000043,785.0000000000024,3045.9999999999923,1361.9999999999966,1014.0000000000038,,7359.999999999998
2016.11.25,1051.0000000000018,-1019.9999999999986,1849.9999999999961,-661.0000000000005,799.0000000000052,3009.999999999991,1371.9999999999955,1039.000000000012,,7440.000000000002
2016.11.25,1057.000000000019,-1099.0000000000055,1802.999999999999,-711.000000000006,758.0000000000031,2882.9999999999814,1347.9999999999936,1044.0000000000005,,7082.999999999985
2016.11.25,1022.0000000000118,-1066.0000000000002,1802.999999999999,-708.0000000000086,758.9999999999985,2862.9999999999995,1293.9999999999952,1023.0000000000183,,6990.000000000014
2016.11.25,1035.0000000000082,-1204.000000000005,1807.000000000003,-766.0,758.9999999999985,2923.000000000002,1255.9999999999905,1065.0000000000048,,6875.000000000001
2016.11.25,1043.0000000000161,-1192.9999999999995,1773.0000000000023,-744.0000000000002,740.0000000000073,2987.9999999999995,1275.9999999999882,1114.000000000015,,6997.000000000029
2016.11.25,1112.0000000000018,-1387.000000000005,1628.0000000000073,-841.0000000000028,590.0000000000016,2453.0000000000027,1126.999999999989,979.0000000000188,,5661.000000000014
2016.11.25,875.0000000000035,-1287.0000000000048,1517.999999999997,-783.0000000000003,509.9999999999993,2417.000000000002,960.9999999999897,1005.0000000000115,,5215.999999999998
2016.11.25,731.9999999999993,-1300.0000000000011,1374.0000000000086,-850.0000000000063,446.9999999999974,1914.999999999992,858.9999999999875,947.000000000009,,4123.999999999986
2016.11.25,817.000000000001,-1319.0000000000034,1292.9999999999886,-819.9999999999985,360.0000000000048,1801.9999999999925,862.9999999999916,945.0000000000181,,3940.9999999999945
2016.11.25,876.0000000000101,-1239.9999999999966,1282.0000000000055,-713.0000000000081,433.0000000000056,2094.999999999999,1057.9999999999811,898.000000000021,,4689.000000000017
2016.11.25,1012.0000000000128,-1199.0000000000057,1449.9999999999957,-738.0000000000053,557.0000000000075,2487.9999999999995,1261.9999999999854,887.0000000000156,,5719.0000000000055
2016.11.25,1143.0000000000052,-1168.0000000000023,1567.9999999999916,-726.9999999999999,651.999999999997,2539.999999999992,1457.9999999999816,832.0000000000105,,6297.999999999976
2016.11.25,1094.0000000000173,-1109.9999999999998,1446.9999999999982,-723.0000000000069,616.0000000000055,2082.999999999998,1437.9999999999836,769.0000000000197,,5614.000000000016
2016.11.25,1097.0000000000146,-1131.0000000000043,1456.9999999999973,-713.0000000000081,587.0000000000042,2230.9999999999945,1373.9999999999864,775.9999999999989,,5677.999999999984
2016.11.25,1069.0000000000089,-1139.0000000000011,1492.9999999999889,-770.000000000004,641.9999999999982,2407.9999999999873,1318.9999999999814,700.0000000000117,,5721.999999999972
2016.11.25,926.0000000000045,-1129.0000000000023,1354.999999999995,-786.0000000000089,557.0000000000075,2242.999999999995,1152.9999999999818,668.0000000000019,,4986.9999999999745
2016.11.25,904.0000000000159,-1173.0000000000018,1364.999999999994,-811.0000000000061,528.0000000000063,2199.9999999999886,1099.9999999999898,742.0000000000205,,4855.000000000007
2016.11.25,846.0000000000134,-1215.9999999999948,1273.9999999999973,-797.9999999999987,429.99999999999704,2162.9999999999827,1085.0000000000027,815.0000000000101,,4599.00000000001
2016.11.25,853.9999999999992,-1215.9999999999948,1211.999999999991,-789.0000000000064,409.0000000000038,2144.999999999982,1144.999999999996,743.0000000000048,,4502.999999999975
2016.11.25,835.000000000008,-1288.9999999999957,1015.9999999999947,-778.0000000000009,257.0000000000072,1948.9999999999839,1200.9999999999854,708.0000000000198,,3899.0000000000027
2016.11.25,842.0000000000094,-1221.0000000000055,1055.000000000006,-750.0000000000063,292.9999999999988,2050.9999999999877,1158.9999999999989,710.0000000000106,,4139.0
2016.11.25,816.0000000000167,-1117.0000000000014,1133.0000000000061,-741.0000000000027,343.9999999999999,2189.9999999999977,1251.000000000002,631.0000000000038,,4507.000000000022
2016.11.25,890.000000000013,-1039.9999999999966,1289.9999999999911,-804.0000000000047,419.00000000000273,2296.9999999999973,1350.9999999999911,543.0000000000045,,4945.999999999998
2016.11.25,1067.000000000018,-1031.000000000004,1492.0000000000045,-766.0,534.0000000000011,2495.999999999981,1628.9999999999916,590.0000000000016,,6010.999999999994
2016.11.25,1050.0000000000175,-999.0000000000055,1502.9999999999877,-784.0000000000069,575.9999999999987,2619.0,1551.9999999999977,562.0000000000181,,6079.000000000007
2016.11.25,951.000000000013,-978.0000000000011,1499.000000000006,-782.0000000000049,565.0000000000044,2634.999999999991,1632.9999999999955,557.0000000000075,,6080.000000000011
2016.11.25,1113.0000000000084,-1046.0000000000025,1604.9999999999898,-774.000000000008,639.0000000000007,2716.9999999999845,1823.9999999999811,618.0000000000074,,6695.999999999961
2016.11.25,1076.0000000000102,-1066.9999999999957,1516.0000000000061,-779.0000000000075,583.0000000000002,2669.9999999999873,1764.9999999999943,620.0000000000206,,6384.000000000016
2016.11.25,1116.000000000006,-1066.0000000000002,1540.9999999999923,-800.0000000000007,561.0000000000003,2586.999999999989,1892.999999999989,689.0000000000063,,6520.999999999983
2016.11.25,1135.0000000000193,-1066.9999999999957,1662.9999999999923,-845.0000000000068,636.0000000000032,2484.9999999999854,1910.9999999999961,678.0000000000008,,6595.9999999999945
2016.11.25,1092.000000000004,-1058.0000000000034,1607.000000000003,-809.0000000000042,592.9999999999991,2409.9999999999964,1889.9999999999916,700.0000000000117,,6424.999999999998
2016.11.25,1206.0000000000182,-1138.0000000000057,1703.9999999999943,-790.0000000000018,719.000000000003,2704.999999999984,2017.9999999999864,670.9999999999993,,7094.999999999977
2016.11.25,1185.0000000000139,-1163.9999999999984,1679.9999999999927,-834.0000000000014,714.0000000000035,2650.999999999982,1933.9999999999914,677.0000000000165,,6843.0
2016.11.25,1182.0000000000164,-1161.000000000001,1665.0000000000055,-839.0000000000009,716.0000000000056,2699.9999999999886,1893.9999999999957,653.0000000000147,,6810.000000000025
2016.11.25,1171.000000000011,-1139.0000000000011,1593.0,-804.0000000000047,743.0000000000048,2604.99999999999,1783.0000000000014,628.0000000000064,,6580.000000000008
