date,GBPAUD,empty,sum
2015.11.04,2193.0000000000227,,2193.0000000000227
2015.11.04,2482.0000000000064,,2482.0000000000064
2015.11.04,2774.00000000001,,2774.00000000001
2015.11.04,3048.9999999999905,,3048.9999999999905
2015.11.04,3099.0000000000073,,3099.0000000000073
2015.11.04,2942.0,,2942.0
2015.11.04,2900.999999999998,,2900.999999999998
2015.11.04,2825.000000000033,,2825.000000000033
2015.11.04,2713.00000000001,,2713.00000000001
2015.11.04,2732.000000000001,,2732.000000000001
2015.11.04,2850.000000000019,,2850.000000000019
2015.11.04,2759.0000000000005,,2759.0000000000005
2015.11.04,2730.9999999999945,,2730.9999999999945
2015.11.04,2844.000000000024,,2844.000000000024
2015.11.04,2749.0000000000236,,2749.0000000000236
2015.11.04,2280.0000000000155,,2280.0000000000155
2015.11.04,2225.0000000000105,,2225.0000000000105
2015.11.04,2130.0000000000095,,2130.0000000000095
2015.11.04,2181.999999999995,,2181.999999999995
2015.11.04,2286.0000000000105,,2286.0000000000105
2015.11.04,2446.999999999999,,2446.999999999999
2015.11.04,2418.0000000000314,,2418.0000000000314
2015.11.04,2317.9999999999977,,2317.9999999999977
2015.11.04,2228.00000000003,,2228.00000000003
2015.11.04,2132.0000000000227,,2132.0000000000227
2015.11.04,1882.9999999999902,,1882.9999999999902
2015.11.04,1865.0000000000055,,1865.0000000000055
2015.11.04,2005.9999999999966,,2005.9999999999966
2015.11.04,1923.9999999999923,,1923.9999999999923
2015.11.04,1631.999999999989,,1631.999999999989
2015.11.04,1509.999999999989,,1509.999999999989
2015.11.04,1468.0000000000248,,1468.0000000000248
2015.11.04,1612.9999999999977,,1612.9999999999977
2015.11.04,1738.0000000000173,,1738.0000000000173
2015.11.04,1719.0000000000261,,1719.0000000000261
2015.11.04,1618.9999999999927,,1618.9999999999927
2015.11.04,1765.0000000000166,,1765.0000000000166
2015.11.04,1705.0000000000232,,1705.0000000000232
2015.11.04,1695.000000000002,,1695.000000000002
2015.11.04,1668.0000000000027,,1668.0000000000027
2015.11.04,1760.0000000000282,,1760.0000000000282
2015.11.04,1608.0000000000093,,1608.0000000000093
2015.11.05,1310.0000000000111,,1310.0000000000111
2015.11.05,1307.999999999998,,1307.999999999998
2015.11.05,1052.0000000000084,,1052.0000000000084
2015.11.05,997.0000000000034,,997.0000000000034
2015.11.05,1103.9999999999939,,1103.9999999999939
2015.11.05,1368.999999999998,,1368.999999999998
2015.11.05,1455.9999999999907,,1455.9999999999907
2015.11.05,1471.0,,1471.0
2015.11.05,1523.0000000000298,,1523.0000000000298
2015.11.05,1652.0000000000312,,1652.0000000000312
2015.11.05,1489.9999999999914,,1489.9999999999914
2015.11.05,1652.9999999999934,,1652.9999999999934
2015.11.05,1622.0000000000123,,1622.0000000000123
2015.11.05,1615.000000000011,,1615.000000000011
2015.11.05,1543.0000000000277,,1543.0000000000277
2015.11.05,1405.0000000000118,,1405.0000000000118
2015.11.05,1375.9999999999995,,1375.9999999999995
2015.11.05,1324.000000000014,,1324.000000000014
2015.11.05,1313.000000000031,,1313.000000000031
2015.11.05,1135.0000000000193,,1135.0000000000193
2015.11.05,1008.0000000000312,,1008.0000000000312
2015.11.05,1142.0000000000207,,1142.0000000000207
2015.11.05,1068.0000000000246,,1068.0000000000246
2015.11.05,1120.0000000000098,,1120.0000000000098
2015.11.05,993.0000000000216,,993.0000000000216
2015.11.05,1190.0000000000243,,1190.0000000000243
2015.11.05,1266.999999999996,,1266.999999999996
2015.11.05,1207.0000000000025,,1207.0000000000025
2015.11.05,1246.9999999999982,,1246.9999999999982
2015.11.05,2812.9999999999986,,2812.9999999999986
2015.11.05,2954.9999999999964,,2954.9999999999964
2015.11.05,3262.0000000000095,,3262.0000000000095
2015.11.05,4018.0000000000327,,4018.0000000000327
2015.11.05,3943.999999999992,,3943.999999999992
2015.11.05,3807.000000000027,,3807.000000000027
2015.11.05,3227.0000000000023,,3227.0000000000023
2015.11.05,3197.0000000000277,,3197.0000000000277
2015.11.05,3571.9999999999973,,3571.9999999999973
2015.11.05,3693.9999999999973,,3693.9999999999973
2015.11.05,3734.9999999999995,,3734.9999999999995
2015.11.05,3862.999999999994,,3862.999999999994
2015.11.05,3797.000000000006,,3797.000000000006
2015.11.05,3926.0000000000073,,3926.0000000000073
2015.11.05,3864.000000000001,,3864.000000000001
2015.11.05,3815.9999999999973,,3815.9999999999973
2015.11.05,3811.0000000000086,,3811.0000000000086
2015.11.05,3932.0000000000023,,3932.0000000000023
2015.11.05,3957.999999999995,,3957.999999999995
2015.11.06,3959.0000000000014,,3959.0000000000014
2015.11.06,3930.9999999999955,,3930.9999999999955
2015.11.06,4024.9999999999895,,4024.9999999999895
2015.11.06,4000.0000000000036,,4000.0000000000036
2015.11.06,4062.00000000001,,4062.00000000001
2015.11.06,3820.000000000023,,3820.000000000023
2015.11.06,3773.0000000000264,,3773.0000000000264
2015.11.06,3835.999999999995,,3835.999999999995
2015.11.06,3803.000000000001,,3803.000000000001
2015.11.06,3901.000000000021,,3901.000000000021
2015.11.06,3855.9999999999927,,3855.9999999999927
2015.11.06,3917.999999999999,,3917.999999999999
2015.11.06,3939.0000000000036,,3939.0000000000036
2015.11.06,3940.00000000001,,3940.00000000001
2015.11.06,3934.0000000000155,,3934.0000000000155
2015.11.06,4008.0000000000114,,4008.0000000000114
2015.11.06,4031.000000000029,,4031.000000000029
2015.11.06,4070.000000000018,,4070.000000000018
2015.11.06,4283.999999999999,,4283.999999999999
2015.11.06,4396.000000000022,,4396.000000000022
2015.11.06,4379.0,,4379.0
2015.11.06,4943.000000000008,,4943.000000000008
2015.11.06,4886.999999999997,,4886.999999999997
2015.11.06,4936.000000000007,,4936.000000000007
2015.11.06,4935.000000000001,,4935.000000000001
2015.11.06,5066.000000000015,,5066.000000000015
2015.11.06,5054.0000000000255,,5054.0000000000255
2015.11.06,5182.00000000002,,5182.00000000002
2015.11.06,5213.000000000001,,5213.000000000001
2015.11.06,5189.000000000022,,5189.000000000022
2015.11.06,4906.000000000033,,4906.000000000033
2015.11.06,3745.0000000000205,,3745.0000000000205
2015.11.06,3428.999999999993,,3428.999999999993
2015.11.06,3444.0000000000027,,3444.0000000000027
2015.11.06,2984.000000000009,,2984.000000000009
2015.11.06,2581.000000000033,,2581.000000000033
2015.11.06,2448.000000000006,,2448.000000000006
2015.11.06,2574.999999999994,,2574.999999999994
2015.11.06,2468.0000000000036,,2468.0000000000036
2015.11.06,2764.9999999999955,,2764.9999999999955
2015.11.06,3022.9999999999977,,3022.9999999999977
2015.11.06,3190.0000000000264,,3190.0000000000264
2015.11.06,3193.0000000000014,,3193.0000000000014
2015.11.06,3162.0000000000205,,3162.0000000000205
2015.11.06,3188.000000000013,,3188.000000000013
2015.11.06,3166.0000000000023,,3166.0000000000023
2015.11.06,3334.999999999999,,3334.999999999999
2015.11.06,3163.999999999989,,3163.999999999989
