date,GBPAUD,empty,sum
2015.11.05,4061.0000000000036,,4061.0000000000036
2015.11.05,4165.000000000019,,4165.000000000019
2015.11.05,3807.000000000027,,3807.000000000027
2015.11.05,3424.000000000005,,3424.000000000005
2015.11.05,3678.0000000000255,,3678.0000000000255
2015.11.05,3757.0000000000105,,3757.0000000000105
2015.11.05,3736.000000000006,,3736.000000000006
2015.11.05,4092.000000000029,,4092.000000000029
2015.11.05,3881.000000000023,,3881.000000000023
2015.11.05,4004.0000000000296,,4004.0000000000296
2015.11.05,3991.9999999999955,,3991.9999999999955
2015.11.05,3962.000000000021,,3962.000000000021
2015.11.05,3883.9999999999986,,3883.9999999999986
2015.11.05,3950.0000000000314,,3950.0000000000314
2015.11.05,4071.0000000000246,,4071.0000000000246
2015.11.05,4065.0000000000296,,4065.0000000000296
2015.11.06,4010.0000000000246,,4010.0000000000246
2015.11.06,4031.000000000029,,4031.000000000029
2015.11.06,4076.0000000000127,,4076.0000000000127
2015.11.06,4075.0000000000064,,4075.0000000000064
2015.11.06,4265.000000000007,,4265.000000000007
2015.11.06,3957.0000000000327,,3957.0000000000327
2015.11.06,3869.9999999999955,,3869.9999999999955
2015.11.06,3891.0,,3891.0
2015.11.06,3959.0000000000014,,3959.0000000000014
2015.11.06,3942.000000000023,,3942.000000000023
2015.11.06,3956.0000000000264,,3956.0000000000264
2015.11.06,3961.0000000000146,,3961.0000000000146
2015.11.06,4000.0000000000036,,4000.0000000000036
2015.11.06,3997.9999999999905,,3997.9999999999905
2015.11.06,4126.00000000003,,4126.00000000003
2015.11.06,4034.000000000004,,4034.000000000004
2015.11.06,4177.000000000008,,4177.000000000008
2015.11.06,4287.000000000018,,4287.000000000018
2015.11.06,4409.000000000018,,4409.000000000018
2015.11.06,4400.000000000004,,4400.000000000004
2015.11.06,4980.000000000029,,4980.000000000029
2015.11.06,5006.000000000022,,5006.000000000022
2015.11.06,5177.999999999994,,5177.999999999994
2015.11.06,4967.000000000033,,4967.000000000033
2015.11.06,5231.00000000003,,5231.00000000003
2015.11.06,5112.0000000000055,,5112.0000000000055
2015.11.06,5381.999999999998,,5381.999999999998
2015.11.06,5210.0000000000255,,5210.0000000000255
2015.11.06,5421.999999999994,,5421.999999999994
2015.11.06,5194.00000000001,,5194.00000000001
2015.11.06,5047.000000000024,,5047.000000000024
2015.11.06,4017.000000000026,,4017.000000000026
2015.11.06,3875.000000000028,,3875.000000000028
2015.11.06,3519.0000000000055,,3519.0000000000055
2015.11.06,3121.000000000018,,3121.000000000018
2015.11.06,2648.9999999999905,,2648.9999999999905
2015.11.06,2649.999999999997,,2649.999999999997
2015.11.06,2625.0000000000105,,2625.0000000000105
2015.11.06,2844.000000000024,,2844.000000000024
2015.11.06,3045.0000000000086,,3045.0000000000086
2015.11.06,3254.0000000000014,,3254.0000000000014
2015.11.06,3298.000000000023,,3298.000000000023
2015.11.06,3282.0000000000073,,3282.0000000000073
2015.11.06,3238.0000000000296,,3238.0000000000296
2015.11.06,3204.000000000029,,3204.000000000029
2015.11.06,3380.9999999999895,,3380.9999999999895
2015.11.06,3344.0000000000136,,3344.0000000000136
2015.11.06,3290.000000000015,,3290.000000000015
