date,EURUSD,USDCAD,AUDUSD,AUDCHF,AUDJPY,NZDCAD,AUDNZD,empty,sum
2015.10.29,507.9999999999973,-18.0000000000069,1341.9999999999986,443.0000000000045,1853.999999999999,-781.9999999999939,977.99999999999,,4324.999999999989
2015.10.29,404.0000000000044,-51.000000000001044,1339.0000000000014,465.9999999999998,1906.9999999999964,-814.9999999999991,960.0000000000053,,4210.000000000007
2015.10.29,452.00000000000796,15.999999999993797,1359.9999999999945,493.99999999999443,1896.000000000001,-731.9999999999993,1041.000000000003,,4526.999999999995
2015.10.29,328.00000000001717,-99.00000000000463,1290.0000000000023,443.0000000000045,1831.0000000000032,-712.9999999999969,1053.9999999999993,,4134.0000000000255
2015.10.29,270.00000000001467,-46.999999999997044,1332.9999999999952,536.0000000000032,1912.9999999999968,-738.9999999999897,1049.9999999999955,,4316.000000000018
2015.10.29,311.0000000000168,18.999999999991246,1402.0000000000032,614.9999999999989,1968.0000000000036,-714.999999999999,1130.9999999999932,,4731.000000000007
2015.10.29,326.0000000000041,-9.999999999998899,1320.9999999999943,541.0000000000026,1864.0000000000043,-671.9999999999948,1093.999999999995,,4464.000000000007
2015.10.29,292.00000000000335,53.999999999998494,1371.0,588.9999999999951,1912.9999999999968,-645.999999999991,1157.000000000008,,4730.000000000011
2015.10.29,232.00000000000998,-34.000000000000696,1273.0000000000018,524.9999999999977,1843.999999999994,-705.0000000000001,1045.9999999999914,,4180.9999999999945
2015.10.29,213.00000000001873,-15.00000000000945,1295.0000000000018,544.9999999999955,1888.0000000000052,-670.9999999999993,1046.999999999998,,4302.000000000011
2015.10.30,199.00000000001583,-53.00000000001415,1254.999999999995,514.0000000000033,1902.9999999999916,-670.9999999999993,1018.0000000000077,,4165.0
2015.10.30,202.9999999999976,-39.00000000001125,1300.0000000000011,541.0000000000026,1960.9999999999986,-681.9999999999937,1072.0000000000064,,4356.000000000002
2015.10.30,192.00000000001438,-56.99999999999594,1252.999999999993,490.00000000000153,1914.0000000000014,-624.9999999999977,1079.0000000000077,,4246.000000000025
2015.10.30,185.99999999999727,-62.000000000006494,1202.000000000003,446.00000000000193,1783.0000000000014,-580.9999999999982,1058.0000000000034,,4032.000000000002
2015.10.30,219.00000000001364,-127.99999999999478,1124.9999999999982,370.9999999999991,1724.9999999999943,-291.99999999999227,1364.999999999994,,4385.000000000013
2015.10.30,234.00000000000088,-167.00000000000603,1051.0000000000018,302.0000000000023,1703.9999999999936,-288.9999999999948,1266.0000000000116,,4101.000000000009
2015.10.30,265.0000000000041,-97.9999999999981,1095.0000000000016,312.00000000000114,1730.9999999999945,-295.99999999999625,1265.000000000005,,4274.000000000012
2015.10.30,283.000000000011,-80.99999999999774,1107.0000000000025,304.00000000000426,1736.000000000004,-280.9999999999979,1290.9999999999977,,4359.000000000025
2015.10.30,299.00000000000483,-80.99999999999774,1086.9999999999936,322.00000000000006,1740.9999999999995,-272.99999999998994,1268.0000000000025,,4363.000000000013
2015.10.30,213.00000000001873,-163.00000000000205,993.9999999999949,224.000000000002,1643.9999999999914,-193.99999999999417,1283.9999999999964,,4002.0000000000073
2015.10.30,235.00000000000742,-197.00000000000273,931.9999999999995,158.99999999999804,1783.0000000000014,25.00000000000835,1488.0000000000005,,4425.000000000013
2015.10.30,385.99999999999744,-100.0000000000112,983.999999999996,139.00000000000023,1665.9999999999968,-113.99999999999189,1314.9999999999995,,4275.999999999987
2015.10.30,311.0000000000168,-70.99999999999883,1008.9999999999932,198.99999999999363,1626.9999999999955,-86.99999999999264,1363.0000000000032,,4351.000000000011
2015.10.30,295.0000000000008,-9.999999999998899,1107.0000000000025,287.9999999999994,1477.0000000000039,-80.99999999999774,1466.9999999999961,,4543.0000000000055
2015.10.30,268.0000000000016,-26.0000000000149,1122.9999999999961,348.9999999999993,1635.9999999999957,-37.99999999999359,1550.9999999999914,,4862.999999999975
2015.10.30,326.0000000000041,-19.00000000001345,1075.0000000000036,249.99999999999466,1551.0000000000018,-8.999999999992347,1517.999999999997,,4691.999999999995
2015.10.30,246.99999999999721,-79.00000000000685,1071.9999999999952,295.0000000000008,1632.000000000005,-59.99999999999339,1488.0000000000005,,4594.999999999998
2015.10.30,164.00000000000858,-236.99999999999832,902.9999999999983,160.00000000000458,1655.9999999999918,-46.999999999997044,1387.000000000005,,3986.000000000013
2015.10.30,211.00000000000563,-231.0000000000034,939.9999999999964,90.99999999999665,1640.9999999999911,67.00000000000594,1574.0000000000086,,4293.000000000001
2015.10.30,196.0000000000184,-224.000000000002,932.999999999995,215.99999999999397,1667.0000000000016,107.00000000000153,1601.000000000008,,4496.000000000016
2015.10.30,90.99999999999665,-134.00000000001188,1002.0000000000028,307.99999999999716,1769.999999999996,236.00000000000287,1768.9999999999984,,5041.999999999982
2015.10.30,6.000000000017103,-216.00000000001617,1088.9999999999955,454.9999999999943,1908.0000000000014,82.00000000000429,1804.99999999999,,5128.999999999985
2015.10.30,25.00000000000835,-195.00000000001182,1083.9999999999961,505.99999999999534,1983.000000000004,94.00000000000519,1787.0000000000052,,5284.000000000003
2015.10.30,9.999999999998899,-239.99999999999577,1061.000000000001,446.9999999999974,2021.000000000001,-5.999999999994898,1659.0000000000105,,4952.000000000018
2015.10.30,-4.999999999988347,-191.00000000000784,1066.0000000000002,419.9999999999982,2040.9999999999968,-10.999999999994348,1632.0000000000111,,4952.0000000000155
2015.10.30,38.0000000000047,-282.0000000000045,1044.999999999996,407.99999999999727,2045.9999999999923,-62.99999999999084,1615.9999999999952,,4807.99999999999
2015.10.30,12.000000000012001,-141.99999999999767,1066.9999999999957,317.9999999999961,2096.999999999994,-10.999999999994348,1595.9999999999975,,4937.000000000003
2015.10.30,-100.99999999999554,-100.99999999999554,1002.0000000000028,276.9999999999939,1948.9999999999982,94.00000000000519,1593.0,,4713.000000000009
2015.10.30,-122.99999999998423,-154.0000000000097,1066.0000000000002,324.9999999999975,2007.000000000005,-157.99999999999147,1533.0000000000066,,4496.000000000025
2015.10.30,-4.999999999988347,200.00000000000017,1208.9999999999934,348.00000000000387,2039.0000000000014,-74.99999999999174,1455.9999999999907,,5172.000000000009
2015.10.30,-243.99999999999977,-31.000000000003247,1119.9999999999989,395.99999999999636,2045.9999999999923,-51.99999999999649,1537.0000000000107,,4771.999999999999
2015.10.30,-400.9999999999847,-18.0000000000069,1151.000000000002,483.0000000000001,2075.9999999999936,-124.99999999999733,1488.0000000000005,,4654.000000000007
2015.10.30,-448.9999999999883,-80.00000000001339,1095.999999999997,478.9999999999961,2051.9999999999927,-131.99999999999878,1451.0000000000023,,4416.999999999987
2015.10.30,-448.9999999999883,-134.00000000001188,1031.9999999999995,465.0000000000043,1965.0000000000034,-74.99999999999174,1465.9999999999895,,4270.0000000000055
2015.10.30,-626.9999999999998,-273.9999999999965,851.0000000000017,356.00000000000074,1811.9999999999977,121.99999999999989,1537.999999999995,,3777.999999999999
2015.10.30,-342.9999999999822,-829.9999999999974,770.9999999999994,256.0000000000007,1495.999999999995,-300.99999999999574,1370.0000000000045,,2419.0000000000246
2015.10.30,-197.99999999998707,-828.0000000000065,753.9999999999991,198.99999999999363,1439.9999999999977,-342.9999999999933,1292.0000000000043,,2316.000000000008
2015.10.30,-127.99999999999478,-1005.0000000000115,676.9999999999943,95.99999999999609,1372.0,-371.99999999999454,1285.0000000000027,,1924.9999999999923
2015.10.30,-137.9999999999937,-980.0000000000031,695.9999999999966,105.99999999999498,1420.0000000000018,-219.99999999999798,1465.0000000000052,,2349.0000000000036
2015.10.30,-98.99999999998244,-907.0000000000133,676.9999999999943,85.00000000000173,1391.999999999996,-182.99999999999983,1465.0000000000052,,2430.000000000002
2015.10.30,-29.999999999996696,-866.9999999999956,746.0000000000023,136.99999999999824,1495.999999999995,-149.99999999999457,1536.000000000004,,2868.0000000000127
2015.10.30,36.999999999998145,-914.9999999999991,761.999999999996,60.00000000000449,1501.0000000000048,-227.99999999999488,1503.9999999999943,,2721.0000000000036
2015.10.30,163.00000000000205,-875.0000000000035,775.0000000000034,65.99999999999939,1539.0000000000014,-241.99999999999778,1476.0000000000107,,2902.0000000000155
2015.10.30,103.00000000000864,-913.0000000000083,786.9999999999933,88.99999999999464,1545.9999999999923,-258.9999999999981,1517.999999999997,,2870.999999999979
2015.10.30,93.00000000000975,-892.0000000000039,756.9999999999966,107.00000000000153,1515.0000000000005,-252.99999999999213,1445.9999999999918,,2773.0000000000045
2015.10.30,21.00000000000435,-920.0000000000097,758.9999999999985,141.00000000000225,1554.000000000002,-279.99999999999136,1571.0000000000114,,2846.0000000000173
2015.10.30,21.00000000000435,-920.0000000000097,758.9999999999985,141.00000000000225,1554.000000000002,-279.99999999999136,1571.0000000000114,,2846.0000000000173
2015.10.30,21.00000000000435,-920.0000000000097,758.9999999999985,141.00000000000225,1554.000000000002,-279.99999999999136,1571.0000000000114,,2846.0000000000173
