date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURAUD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2020.07.14,-187.9999999999993,-726.0000000000044,373.00000000000114,296.0000000000065,303.0000000000088,-427.99999999998397,278.0000000000058,-29.999999999996696,14.000000000002899,1043.000000000005,485.99999999998647,400.9999999999847,-1070.9999999999998,-99.00000000000375,37.9999999999967,212.00000000000108,-531.0000000000148,,370.9999999999966
2020.07.14,-199.00000000000472,-770.9999999999884,337.0000000000095,302.99999999999727,397.0000000000029,-438.9999999999894,268.0000000000007,-14.999999999998348,-6.999999999990347,1047.000000000009,500.9999999999959,385.99999999999744,-1086.000000000009,-51.00000000000193,3.0000000000001137,213.00000000000762,-517.0000000000119,,370.0000000000264
2020.07.14,-179.00000000000693,-714.999999999999,371.00000000001023,251.00000000000477,363.0000000000022,-401.99999999999125,227.00000000000387,-21.00000000000435,33.000000000005244,1031.9999999999995,465.99999999998863,414.00000000000324,-995.0000000000125,-69.99999999999318,30.9999999999917,190.00000000000128,-502.00000000000244,,494.00000000000097
2020.07.14,-179.00000000000693,-693.9999999999947,367.99999999999056,269.999999999996,385.99999999999744,-392.9999999999989,239.00000000000432,-4.000000000004,23.00000000000635,1033.0000000000061,448.000000000004,385.99999999999744,-1028.0000000000066,-39.00000000000148,26.999999999986812,179.00000000000693,-466.00000000001086,,555.9999999999727
2020.07.14,-170.00000000000347,-672.9999999999902,387.000000000004,274.0000000000009,371.00000000001023,-380.9999999999869,253.0000000000001,-7.9999999999968985,43.999999999999595,1023.0000000000073,424.00000000000216,387.000000000004,-1001.9999999999918,-52.99999999999727,58.9999999999975,163.00000000000205,-486.00000000000864,,612.0000000000528
2020.07.14,-165.00000000000404,-670.9999999999993,388.0000000000106,305.9999999999974,344.99999999999534,-389.99999999997925,299.0000000000066,-12.000000000000899,40.00000000000669,1038.0000000000057,449.9999999999948,427.99999999998397,-984.000000000007,-114.00000000000432,76.99999999999818,150.00000000000568,-510.00000000001046,,674.9999999999993
2020.07.14,-163.99999999999747,-658.0000000000031,405.0000000000109,368.9999999999998,322.00000000000006,-370.999999999988,362.99999999999955,-21.00000000000435,94.00000000000519,1024.0000000000027,451.0000000000014,540.9999999999915,-883.9999999999959,-141.9999999999959,185.99999999999284,140.0000000000068,-524.9999999999977,,1130.0000000000282
2020.07.14,-175.99999999999838,-716.0000000000056,363.0000000000022,350.9999999999991,347.0000000000084,-422.9999999999956,328.00000000000296,-14.000000000002899,73.00000000000084,1031.000000000004,455.99999999998977,527.9999999999951,-897.9999999999987,-112.99999999999955,135.99999999999568,152.00000000000767,-540.0000000000072,,884.9999999999981
2020.07.14,-184.00000000000637,-794.0000000000058,354.0000000000099,359.99999999999943,270.00000000001467,-502.9999999999868,331.00000000000307,-19.999999999997797,67.00000000000594,1031.000000000004,492.0000000000035,553.9999999999878,-912.0000000000017,-206.99999999999363,129.99999999999545,189.00000000000583,-625.0000000000089,,533.0000000000289
2020.07.14,-102.99999999999754,-809.9999999999997,400.00000000000034,421.99999999999704,273.9999999999965,-620.9999999999827,489.0000000000043,-16.0000000000049,46.00000000000159,1094.0000000000061,614.9999999999877,719.000000000003,-862.9999999999916,-209.00000000000318,231.99999999999932,162.0000000000066,-612.9999999999969,,1218.000000000026
2020.07.14,-104.99999999999955,-987.9999999999889,295.0000000000008,375.0,375.9999999999986,-787.9999999999887,486.99999999999477,55.000000000005045,-56.0000000000005,1123.0000000000073,628.0000000000064,689.9999999999907,-991.0000000000085,-156.0000000000059,94.99999999999886,145.00000000000622,-632.0000000000103,,553.000000000006
2020.07.14,-92.99999999999864,-1036.999999999999,235.00000000000742,397.00000000000557,479.0000000000072,-932.9999999999839,506.0000000000002,97.9999999999981,-200.99999999999562,1162.0000000000075,573.0000000000013,465.0000000000043,-1195.999999999997,-93.99999999999409,-48.00000000000182,241.00000000000233,-678.0000000000008,,-123.99999999993713
2020.07.14,-53.00000000000304,-1088.0,289.9999999999903,385.0000000000051,456.9999999999963,-954.9999999999948,546.0000000000065,139.99999999999568,-117.99999999999588,1174.0000000000084,655.0000000000056,668.9999999999862,-1097.999999999999,-96.9999999999942,66.99999999999307,284.0000000000065,-699.0000000000052,,559.0000000000016
2020.07.14,-29.000000000001247,-1097.999999999999,353.0000000000033,385.0000000000051,439.99999999999596,-970.9999999999885,582.9999999999984,153.00000000000313,-103.99999999999298,1278.0000000000014,663.999999999998,861.0000000000007,-1122.0000000000007,-99.99999999999432,104.99999999998977,252.0000000000078,-692.0000000000038,,958.0000000000233
2020.07.14,51.99999999999649,-1028.0000000000066,458.00000000000284,444.0000000000026,419.9999999999982,-1055.9999999999902,712.0000000000033,204.99999999999963,-100.99999999999554,1280.0000000000034,699.0000000000052,870.9999999999995,-1076.0000000000102,-158.00000000000125,198.99999999999807,230.000000000008,-733.0000000000059,,1418.0000000000077
2020.07.14,32.999999999994145,-1073.9999999999973,557.0000000000075,436.00000000000705,407.0000000000018,-1122.0000000000007,700.0000000000028,200.00000000000017,-84.99999999999064,1399.0000000000057,758.9999999999985,1019.9999999999986,-1130.0000000000089,-150.99999999999625,231.99999999999932,217.0000000000005,-761.0000000000117,,1637.0000000000105
2020.07.14,-29.000000000001247,-1086.9999999999936,503.99999999999335,454.9999999999983,449.0000000000105,-980.9999999999875,668.9999999999969,143.00000000000423,-17.000000000000348,1419.0000000000036,770.9999999999884,1127.9999999999957,-1036.999999999999,-168.99999999999693,278.99999999999636,224.000000000002,-800.0000000000007,,1921.0000000000098
2020.07.14,0.999999999995449,-1045.000000000007,529.0000000000017,501.99999999999534,429.99999999999704,-970.9999999999885,703.000000000003,160.00000000000458,-9.999999999998899,1410.0000000000002,771.9999999999949,1139.0000000000011,-1100.9999999999964,-189.99999999999773,306.99999999998795,179.00000000000693,-802.0000000000139,,2012.9999999999857
2020.07.14,-1.0000000000065512,-981.999999999994,632.0000000000103,512.0000000000005,371.00000000001023,-922.999999999985,736.0000000000042,122.99999999999534,38.0000000000047,1424.000000000003,712.0000000000015,1166.0000000000005,-1078.0000000000011,-228.9999999999992,371.9999999999999,143.9999999999997,-758.0000000000142,,2259.00000000003
2020.07.14,27.999999999994696,-973.0000000000016,722.0000000000005,483.0000000000041,293.0000000000099,-948.9999999999999,743.9999999999998,129.9999999999968,59.000000000009045,1472.0000000000066,754.9999999999945,1224.000000000003,-1092.000000000004,-245.9999999999951,390.00000000000057,164.00000000000858,-822.9999999999959,,2381.0000000000314
2020.07.14,25.999999999992696,-903.0000000000093,700.0000000000117,472.999999999999,289.0000000000059,-884.9999999999802,692.0000000000073,122.99999999999534,4.999999999999449,1403.0000000000098,699.0000000000052,1095.0000000000016,-1133.0000000000061,-245.9999999999951,349.9999999999943,231.0000000000034,-844.0000000000003,,2075.000000000034
2020.07.14,25.999999999992696,-1035.9999999999925,615.9999999999943,451.9999999999982,370.00000000000364,-1017.9999999999856,700.0000000000028,139.99999999999568,-43.999999999999595,1419.0000000000036,680.9999999999983,1028.9999999999911,-1263.9999999999984,-237.99999999999955,256.9999999999908,233.00000000000543,-831.000000000004,,1491.9999999999973
2020.07.14,24.000000000001798,-1309.9999999999889,628.0000000000064,442.0000000000073,364.00000000000875,-1223.9999999999807,710.000000000008,182.99999999999983,-134.99999999999625,1544.000000000001,886.9999999999934,1039.9999999999966,-1453.9999999999998,-174.99999999999716,158.99999999999181,301.0000000000068,-897.9999999999987,,1086.0000000000605
2020.07.14,-24.999999999997247,-1361.9999999999966,595.9999999999966,406.0000000000059,218.00000000000708,-1261.000000000001,641.9999999999959,112.000000000001,-109.99999999999899,1658.9999999999993,1129.9999999999866,1228.9999999999911,-1536.000000000004,-234.99999999999943,159.9999999999966,419.9999999999982,-988.9999999999955,,1053.9999999999857
2020.07.14,86.99999999999264,-1194.9999999999905,834.0000000000014,347.999999999999,226.00000000001506,-1198.9999999999945,709.0000000000032,124.99999999999733,-92.99999999999864,1639.0000000000016,822.9999999999959,1197.0000000000036,-1557.0000000000084,-236.99999999999477,197.9999999999933,199.00000000000472,-900.9999999999962,,1203.0000000000246
2020.07.14,129.9999999999968,-926.0000000000045,916.0000000000057,355.000000000004,178.99999999999582,-1051.9999999999864,724.9999999999943,173.00000000000094,3.0000000000085514,1594.0000000000066,760.0000000000051,1282.9999999999898,-1286.9999999999936,-218.9999999999941,359.99999999999943,172.00000000000549,-853.9999999999992,,2312.0000000000346
2020.07.14,112.000000000001,-947.000000000009,913.9999999999926,344.99999999999886,313.00000000000773,-994.9999999999903,685.0000000000023,187.9999999999993,42.0000000000087,1582.0000000000057,672.9999999999902,1275.0000000000039,-1269.000000000009,-147.00000000000557,351.99999999998965,153.00000000000313,-964.0000000000093,,2311.99999999998
2020.07.14,107.00000000000153,-831.000000000004,923.9999999999915,326.9999999999982,263.99999999999756,-884.9999999999802,674.9999999999972,173.00000000000094,70.0000000000034,1528.000000000007,592.9999999999991,1227.9999999999848,-1222.000000000012,-144.00000000000546,355.99999999999454,282.0000000000045,-1032.999999999995,,2411.999999999984
