date,USDCHF,GBPUSD,USDJPY,NZDUSD,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,CADJPY,AUDJPY,NZDCAD,empty,sum
2018.07.24,-198.00000000000927,-348.9999999999993,-295.0000000000017,-201.00000000000674,-13.000000000018552,-341.99999999999875,-146.00000000000168,-116.00000000001387,649.999999999995,-348.99999999998954,-155.00000000000114,323.0000000000066,,-1191.000000000039
2018.07.24,-264.0000000000087,-239.99999999999577,-186.00000000000705,-143.9999999999997,64.99999999998174,-277.000000000001,-120.99999999999334,-32.00000000001069,642.0000000000092,-298.0000000000018,-96.00000000000364,312.00000000000114,,-639.0000000000297
2018.07.24,-295.0000000000008,-268.0000000000016,-142.00000000001012,-121.99999999999989,87.99999999999919,-302.99999999999727,-131.00000000000333,0.0,710.0000000000106,-281.9999999999965,-75.9999999999934,342.000000000009,,-478.9999999999842
2018.07.24,-316.0000000000052,-200.00000000000017,-102.00000000000387,-48.000000000003595,95.999999999985,-299.99999999999716,-125.99999999999278,38.99999999998727,693.9999999999947,-295.0000000000017,-84.00000000000318,239.0000000000003,,-403.00000000004036
2018.07.24,-274.00000000000756,-197.00000000000273,-155.00000000000114,-37.00000000000925,113.99999999999189,-292.0000000000016,-168.99999999999693,-72.00000000000273,594.0000000000057,-277.9999999999916,-135.00000000000512,192.00000000000327,,-709.0000000000177
2018.07.24,-234.00000000000088,-191.00000000000784,-237.99999999999955,-63.00000000000195,156.99999999998494,-331.99999999999363,-104.99999999999955,-143.00000000000068,649.999999999995,-352.99999999999443,-200.9999999999934,245.0000000000063,,-808.0000000000055
2018.07.24,-254.00000000000978,-187.99999999998818,-218.00000000000352,-108.00000000000809,176.99999999998272,-350.9999999999991,-119.00000000000244,-136.0000000000241,604.0000000000045,-352.99999999999443,-213.99999999999864,287.9999999999994,,-872.0000000000416
2018.07.24,-235.00000000000742,-194.0000000000053,-203.00000000000296,-116.00000000000499,142.99999999998204,-328.00000000000296,-124.99999999999733,-129.0000000000191,618.0000000000074,-317.99999999999784,-168.99999999999693,295.0000000000008,,-761.0000000000447
2018.07.24,-247.00000000000833,-231.99999999998778,-180.00000000000682,-89.00000000000574,129.99999999998568,-316.99999999999307,-129.00000000000134,-53.00000000002569,642.9999999999936,-302.99999999999727,-126.99999999999534,289.0000000000059,,-615.000000000036
2018.07.24,-221.99999999999997,-312.00000000000114,-215.0000000000034,-120.00000000000898,129.99999999998568,-316.0000000000025,-137.9999999999937,-29.000000000024784,672.0000000000059,-299.99999999999716,-137.00000000000045,297.00000000000284,,-690.0000000000377
2018.07.24,-194.0000000000053,-289.9999999999903,-198.0000000000075,-115.00000000000954,159.99999999998238,-271.0000000000008,-112.99999999999643,7.999999999981355,722.0000000000005,-289.99999999999204,-111.99999999999477,304.00000000000426,,-389.00000000002825
2018.07.24,-196.00000000000728,-266.999999999995,-179.00000000000205,-98.0000000000092,161.99999999999548,-277.000000000001,-137.9999999999937,-5.000000000023874,679.0000000000074,-289.0000000000015,-118.99999999999977,240.00000000000688,,-487.0000000000236
2018.07.25,-253.0000000000032,-282.9999999999888,-222.99999999999898,-133.00000000000534,139.00000000000023,-439.9999999999977,-156.99999999999602,-69.00000000001683,577.0000000000052,-310.99999999999284,-137.99999999999102,233.00000000000543,,-1057.99999999998
2018.07.25,-223.00000000000654,-255.99999999998957,-222.0000000000084,-148.99999999999915,164.99999999999292,-369.99999999999034,-129.00000000000134,-35.00000000002501,673.0000000000125,-313.0000000000024,-134.00000000000034,245.0000000000063,,-748.0000000000111
2018.07.25,-218.00000000000708,-262.00000000000665,-176.00000000000193,-147.00000000000824,167.9999999999904,-286.9999999999919,-115.99999999999389,-20.000000000010232,703.9999999999935,-278.99999999999636,-81.00000000000307,326.0000000000041,,-388.0000000000314
2018.07.25,-219.00000000000253,-266.999999999995,-151.00000000001046,-117.00000000000044,158.99999999999804,-274.0000000000009,-119.99999999999788,54.9999999999784,734.9999999999968,-259.00000000000034,-27.999999999991587,253.99999999999866,,-232.00000000002714
2018.07.25,-214.00000000000307,-282.0000000000045,-154.00000000001057,-134.0000000000008,150.99999999999002,-260.9999999999957,-134.99999999999625,72.99999999997908,733.0000000000059,-239.99999999999488,-10.000000000005116,302.0000000000023,,-171.00000000003365
