date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.03.24,-778.9999999999964,-1401.0000000000077,-108.99999999999466,-722.0000000000005,1239.9999999999966,1295.999999999997,341.00000000001353,780.0000000000011,-844.9999999999958,744.0000000000002,-1273.9999999999973,-354.99999999998977,3998.0000000000127,1278.000000000006,-2671.0000000000014,1391.9999999999932,-417.99999999999216,2141.9999999999995,2195.999999999998,2.999999999997449,,6836.00000000004
2020.03.24,-1070.9999999999998,-1644.000000000001,-420.0000000000017,-678.0000000000008,1297.999999999999,1335.9999999999927,320.00000000000915,870.9999999999951,-903.9999999999937,773.9999999999969,-1181.999999999994,-94.99999999999886,3871.0000000000023,1328.000000000003,-2703.9999999999955,1558.9999999999993,-470.9999999999894,2193.999999999996,2172.0000000000073,-106.00000000000608,,6448.000000000018
2020.03.24,-1183.9999999999961,-1848.0000000000052,-488.9999999999901,-487.99999999999955,1429.999999999998,1417.999999999997,323.0000000000066,888.9999999999958,-937.9999999999944,700.999999999996,-1183.9999999999961,-171.99999999999704,3523.0000000000095,1299.0000000000066,-2869.999999999995,1391.0000000000089,-468.9999999999941,2223.9999999999927,2172.0000000000073,-116.00000000000499,,5612.000000000046
2020.03.24,-1200.0000000000011,-1907.0000000000143,-368.9999999999998,-551.9999999999969,1351.9999999999977,1300.0000000000011,418.0000000000073,914.999999999992,-1067.9999999999911,580.0000000000027,-928.9999999999909,355.99999999999454,2454.0000000000005,1510.000000000005,-3255.9999999999923,841.0000000000028,-477.99999999999443,2183.9999999999973,2077.000000000007,-179.00000000001802,,4049.000000000009
2020.03.24,-1212.9999999999975,-1943.000000000006,-368.9999999999998,-1001.0000000000074,1009.9999999999998,983.999999999996,364.9999999999931,1093.0000000000036,-1219.9999999999989,366.9999999999951,-777.9999999999898,649.0000000000009,1693.9999999999955,1664.0000000000014,-3515.0000000000014,187.00000000000384,-613.9999999999901,1945.9999999999923,1876.0,-169.00000000001913,,1012.9999999999714
2020.03.24,-1004.0000000000049,-1818.0000000000084,-104.99999999998977,-1751.999999999998,912.9999999999972,931.9999999999995,519.0000000000028,1051.9999999999925,-1471.0,327.99999999999494,-1125.9999999999936,423.0000000000018,1771.0000000000114,1775.0000000000057,-4408.999999999996,-279.00000000000705,-887.0000000000005,2095.0000000000023,1936.9999999999998,-253.99999999999866,,-1359.9999999999893
2020.03.24,-924.9999999999981,-1746.0000000000032,25.000000000005684,-1727.9999999999961,630.9999999999927,619.0000000000028,329.00000000000153,1021.0000000000008,-1394.9999999999907,132.99999999999423,-1003.9999999999937,294.9999999999875,1392.9999999999998,1486.000000000004,-4210.000000000003,-564.9999999999933,-801.0000000000019,1844.9999999999966,1817.000000000002,-133.00000000000534,,-2912.9999999999973
2020.03.24,-856.0000000000013,-1414.000000000004,-51.00000000000193,-1788.9999999999961,766.9999999999955,781.9999999999939,333.0000000000055,768.9999999999912,-1358.999999999999,261.99999999999557,-896.9999999999923,284.9999999999966,1646.9999999999984,1326.0000000000077,-3848.000000000007,-4.000000000004,-929.000000000002,2059.999999999995,2054.0000000000005,-3.0000000000196536,,-865.0000000000488
2020.03.24,-966.0000000000002,-1599.000000000017,-182.00000000000216,-1817.000000000002,844.0000000000003,990.9999999999974,346.0000000000019,893.9999999999912,-1324.9999999999984,395.99999999999636,-494.9999999999899,823.0000000000075,1217.0000000000014,1405.0000000000011,-3759.0000000000014,320.00000000000915,-917.9999999999922,2206.9999999999923,2344.000000000002,40.99999999997994,,766.9999999999764
2020.03.24,-836.0000000000034,-1504.0000000000164,34.99999999999659,-1331.0000000000155,1059.9999999999943,1061.000000000001,339.0000000000004,823.9999999999981,-1105.0000000000005,632.9999999999947,-491.99999999999244,882.000000000005,2054.0000000000005,1331.0000000000032,-3322.9999999999873,951.9999999999973,-557.0000000000022,2171.000000000001,2187.0000000000055,-56.000000000011596,,4324.999999999968
2020.03.24,-531.9999999999991,-1266.0000000000116,319.0000000000026,-1078.0000000000011,1096.9999999999925,1159.9999999999943,513.0000000000078,878.0000000000001,-817.9999999999965,763.0000000000026,-459.99999999999375,1076.9999999999982,2239.9999999999977,1542.0000000000016,-2807.000000000004,1238.99999999999,-281.9999999999965,2086.9999999999945,2166.0000000000014,-42.0000000000087,,7795.999999999973
2020.03.24,-309.99999999999915,-1036.0000000000148,444.0000000000026,-1434.000000000002,1100.9999999999964,1093.999999999995,513.0000000000078,756.9999999999908,-797.9999999999987,946.9999999999978,-590.999999999997,782.0000000000107,2713.999999999994,1409.9999999999966,-2807.000000000004,1858.000000000004,-319.9999999999932,2141.9999999999995,2166.0000000000014,-220.00000000002018,,8411.999999999969
2020.03.24,-331.0000000000035,-1087.0000000000157,388.00000000000523,-1435.0000000000084,1283.9999999999964,1144.0000000000007,503.000000000009,822.0000000000027,-822.9999999999959,1100.9999999999964,-509.9999999999993,951.9999999999982,3469.9999999999955,1510.000000000005,-2893.9999999999964,2326.99999999999,-414.0000000000015,2598.999999999996,2368.0000000000036,-510.00000000001046,,10463.999999999965
2020.03.24,-306.00000000000625,-1078.0000000000011,414.0000000000015,-1577.0000000000061,1213.999999999993,1124.9999999999982,540.0000000000072,757.9999999999956,-822.9999999999959,1003.9999999999937,-296.9999999999917,1145.9999999999866,2052.0000000000095,1430.0000000000068,-2959.0000000000005,1882.9999999999902,-460.9999999999985,2478.9999999999977,2329.9999999999986,-477.0000000000163,,8396.999999999962
2020.03.24,-463.0000000000023,-1273.000000000013,561.9999999999976,-1388.0000000000114,1188.0000000000002,1139.0000000000011,551.0000000000126,1069.9999999999932,-906.9999999999911,909.9999999999997,-228.99999999999034,1679.000000000002,2001.9999999999927,1798.0000000000018,-3112.999999999988,1628.9999999999916,-265.00000000000057,2317.9999999999977,2316.000000000007,-209.00000000001472,,9314.999999999985
2020.03.24,-350.00000000000585,-1049.0000000000111,661.0000000000014,-1564.999999999994,1201.999999999992,1115.9999999999948,510.99999999999477,1022.9999999999961,-948.9999999999999,978.0000000000011,-330.9999999999924,1396.9999999999914,2370.0000000000055,1698.0000000000075,-3068.000000000004,1900.999999999997,-319.0000000000026,2556.999999999998,2441.9999999999995,-182.99999999999983,,10041.999999999969
2020.03.24,-321.0000000000046,-990.000000000002,513.0000000000052,-1712.0000000000025,1029.000000000002,1005.9999999999958,414.00000000000324,923.0000000000018,-991.9999999999928,824.0000000000025,-125.99999999999278,1530.0000000000011,1720.0000000000105,1489.0000000000043,-3188.9999999999973,1584.999999999992,-516.9999999999959,2366.999999999997,2316.000000000007,-102.00000000000209,,7767.000000000033
2020.03.24,-229.00000000000142,-841.0000000000028,560.0000000000023,-1574.0000000000086,869.999999999993,903.9999999999937,409.99999999999926,847.999999999999,-845.9999999999912,781.9999999999939,-147.99999999999258,1253.0000000000143,1791.0000000000093,1381.0000000000002,-2764.9999999999955,1432.9999999999955,-379.99999999999545,2117.9999999999977,2127.000000000001,-60.000000000015596,,7633.999999999996
2020.03.24,-123.00000000000644,-766.0,588.0000000000081,-1581.0000000000102,909.9999999999997,888.9999999999953,412.00000000001234,813.0000000000024,-787.9999999999998,814.9999999999991,-182.99999999999983,1163.000000000011,1933.0000000000068,1373.0000000000045,-2649.999999999997,1520.9999999999945,-375.99999999999056,2161.9999999999973,2034.0000000000025,-99.00000000000463,,8047.000000000027
2020.03.24,-138.00000000000477,-789.0000000000175,523.0000000000103,-1546.000000000003,988.9999999999955,980.0000000000031,402.9999999999978,746.9999999999999,-778.0000000000009,893.9999999999948,-135.99999999999167,1277.9999999999916,1991.0000000000093,1278.9999999999964,-2681.0,1690.999999999998,-388.9999999999958,2245.9999999999923,2222.9999999999973,-81.00000000001995,,8705.999999999955
2020.03.24,-82.99999999999974,-650.0000000000173,680.0000000000068,-1546.000000000003,1022.0000000000007,1019.0000000000032,390.0000000000015,858.0000000000041,-722.9999999999959,976.9999999999945,-79.99999999999119,1479.0000000000134,2083.999999999997,1376.9999999999955,-2417.999999999987,2089.999999999992,-268.0000000000007,2302.9999999999995,2283.9999999999973,-73.00000000001194,,10721.999999999998
2020.03.24,-119.99999999999788,-804.0000000000047,716.9999999999987,-1486.0000000000095,1044.0000000000005,1029.000000000002,432.9999999999945,856.9999999999993,-705.0000000000001,988.9999999999955,-88.99999999999464,1468.999999999994,2388.999999999997,1447.0000000000027,-2543.999999999991,2143.000000000006,-230.99999999999454,2305.999999999997,2282.0000000000064,-45.000000000006146,,11080.999999999995
2020.03.24,-204.00000000000418,-844.0000000000003,600.0000000000085,-1595.0000000000132,1256.999999999997,1234.9999999999973,439.99999999999596,951.9999999999982,-861.0000000000007,1112.0000000000018,-239.99999999999577,1271.9999999999914,2878.0000000000027,1507.000000000005,-2790.9999999999877,2367.9999999999923,-387.999999999991,2566.9999999999973,2519.0000000000045,-104.00000000001519,,11679.999999999985
2020.03.24,-346.9999999999973,-1048.0000000000045,403.0000000000058,-1556.0000000000018,1359.9999999999945,1342.999999999994,490.999999999997,808.9999999999975,-859.9999999999941,1163.9999999999984,-233.99999999998977,1338.9999999999986,3025.000000000011,1478.0000000000086,-2834.9999999999877,2571.9999999999964,-381.9999999999908,2642.0,2593.000000000001,-78.00000000000028,,11879.000000000036
2020.03.24,-312.9999999999966,-957.0000000000078,267.0000000000101,-1243.0000000000164,1484.9999999999918,1461.9999999999966,324.0000000000132,494.99999999999034,-849.9999999999952,1259.9999999999945,-145.9999999999906,1197.0000000000027,3374.0000000000105,1146.000000000001,-2622.9999999999977,3045.0000000000086,-372.99999999999045,2774.999999999994,2629.0000000000036,-111.00000000001664,,12843.000000000005
2020.03.24,-265.0000000000041,-951.000000000013,496.9999999999999,-1171.9999999999952,1622.0000000000011,1400.0000000000011,334.00000000001205,715.0000000000034,-890.9999999999974,1347.9999999999936,-232.99999999999432,1092.9999999999893,3576.0000000000014,1433.9999999999975,-2506.9999999999927,3540.999999999994,-281.9999999999965,2896.999999999994,2137.0,-177.00000000000495,,14115.99999999999
2020.03.25,-331.0000000000035,-1144.999999999996,463.0000000000081,-1324.9999999999984,1410.0000000000002,1273.9999999999973,441.0000000000025,742.0000000000044,-771.9999999999949,1025.9999999999936,-114.99999999999844,1104.9999999999898,3734.9999999999995,1423.0000000000018,-2739.999999999987,2974.9999999999945,-382.99999999999557,2666.000000000002,2283.000000000002,-478.0000000000006,,12254.00000000002
2020.03.25,-412.9999999999967,-1215.0000000000105,273.00000000001035,-1070.0000000000155,1735.9999999999932,1561.0000000000014,628.0000000000064,768.0000000000007,-711.9999999999905,1412.9999999999975,-102.99999999999754,1536.0000000000014,3493.9999999999973,1551.0000000000018,-2688.999999999986,3190.000000000004,-256.9999999999908,2917.999999999998,2656.0000000000027,-383.0,,14882.00000000003
2020.03.25,-407.99999999999727,-1207.0000000000025,417.0000000000016,-1005.9999999999958,1662.9999999999923,1497.9999999999993,553.0000000000035,956.0000000000031,-723.9999999999914,1347.9999999999936,-100.00000000000009,1674.0000000000066,3400.000000000003,1646.000000000001,-2665.0000000000064,3088.000000000002,-192.99999999999784,2894.999999999992,2609.000000000006,-365.0000000000153,,15078.999999999998
2020.03.25,-451.0000000000014,-1180.0000000000032,263.00000000000523,-987.0000000000045,1642.9999999999945,1471.9999999999955,530.0000000000082,554.000000000002,-740.9999999999917,1327.0000000000005,-61.999999999995396,1549.0000000000066,2956.000000000003,1524.000000000001,-2587.9999999999905,3096.999999999994,-301.00000000000193,2894.999999999992,2576.0000000000005,-369.0000000000193,,13706.999999999995
2020.03.25,-385.000000000002,-1083.0000000000118,281.0000000000059,-1002.000000000014,1488.0000000000005,1308.9999999999934,522.0000000000002,697.9999999999933,-685.9999999999977,1219.9999999999989,-44.99999999999504,1498.9999999999952,2771.999999999997,1406.9999999999964,-2472.999999999992,2692.99999999999,-296.99999999999704,2622.9999999999977,2412.9999999999986,-323.0000000000066,,12630.999999999949
2020.03.25,-262.00000000000665,-990.000000000002,157.0000000000107,-1112.0000000000018,1327.999999999996,1170.9999999999998,480.00000000001376,406.9999999999965,-656.9999999999965,1112.0000000000018,-89.99999999999008,1026.9999999999868,3186.0,1057.0000000000023,-2465.000000000006,2415.999999999996,-451.9999999999982,2483.000000000002,2294.0000000000073,-365.0000000000153,,10724.999999999998
2020.03.25,-292.00000000000335,-1070.0000000000155,49.99999999999716,-1056.0000000000125,1502.9999999999989,1314.9999999999995,544.9999999999955,361.0000000000042,-632.9999999999947,1280.0000000000034,-61.999999999995396,1050.0000000000114,3245.999999999993,1129.000000000005,-2414.000000000005,2875.9999999999895,-435.0000000000023,2600.9999999999977,2331.0000000000055,-362.00000000001785,,11962.999999999955
2020.03.25,-370.00000000000364,-1149.0,-27.000000000001023,-809.0000000000152,1540.9999999999923,1310.0,581.9999999999936,468.9999999999941,-561.0000000000003,1269.9999999999934,-83.9999999999952,1149.000000000001,3415.0000000000123,1188.0000000000023,-2323.9999999999927,2831.000000000006,-366.9999999999902,2618.9999999999936,2273.0000000000027,-404.0000000000044,,12551.999999999989
2020.03.25,-397.99999999999835,-1164.0000000000095,4.0000000000048885,-673.0000000000125,1636.9999999999995,1417.0000000000016,581.9999999999936,527.000000000001,-561.0000000000003,1322.9999999999964,-73.99999999999629,1177.9999999999973,3275.0000000000055,1237.9999999999995,-2283.9999999999973,3012.999999999999,-322.9999999999933,2590.9999999999986,2202.000000000004,-418.0000000000073,,13091.999999999985
2020.03.25,-490.00000000000153,-1297.0000000000148,73.99999999999807,-499.000000000005,1593.0,1385.000000000003,575.9999999999987,662.9999999999967,-473.99999999999665,1198.9999999999945,-67.9999999999903,1316.0000000000025,3197.0000000000055,1376.0000000000048,-2109.0000000000055,2862.000000000009,-135.99999999999568,2354.0000000000005,2139.9999999999973,-419.0000000000138,,13242.999999999985
2020.03.25,-497.99999999999847,-1294.0000000000173,87.0000000000033,-507.9999999999973,1673.0000000000023,1551.0000000000023,513.0000000000078,716.9999999999987,-556.9999999999964,1246.0000000000027,-50.99999999998994,1484.0000000000089,3245.999999999993,1391.999999999996,-2160.999999999991,3055.9999999999923,-158.00000000000125,2585.9999999999995,2348.0000000000055,-352.000000000019,,14320.000000000004
2020.03.25,-500.9999999999959,-1258.0000000000036,151.00000000001046,-514.9999999999987,1700.0000000000016,1556.9999999999973,517.0000000000119,816.9999999999931,-570.9999999999993,1308.9999999999934,19.00000000000235,1592.000000000013,3378.0000000000146,1454.9999999999982,-2222.9999999999973,3035.999999999994,-134.00000000000034,2678.0000000000027,2433.0000000000073,-335.00000000001864,,15105.000000000025
2020.03.25,-480.0000000000027,-1197.0000000000036,284.000000000006,-468.00000000000176,1712.0000000000025,1571.9999999999957,516.0000000000053,878.0000000000001,-531.9999999999991,1322.000000000001,6.0000000000060005,1670.9999999999923,3698.0000000000014,1579.9999999999982,-2116.000000000007,3126.0000000000064,-16.999999999995907,2647.999999999995,2422.000000000002,-297.9999999999983,,16327.000000000002
2020.03.25,-451.9999999999969,-1184.0000000000073,311.00000000000705,-485.0000000000021,1756.9999999999975,1618.9999999999927,519.0000000000028,933.9999999999975,-522.9999999999957,1361.9999999999966,-32.999999999994145,1703.000000000003,4086.000000000012,1605.9999999999945,-2071.0000000000005,3336.0000000000055,-6.000000000000227,2720.0,2536.000000000005,-290.00000000001245,,17445.000000000007
2020.03.25,-460.00000000000483,-1200.0000000000011,438.0000000000024,-340.00000000000693,1917.9999999999975,1768.000000000003,539.0000000000006,983.9999999999947,-422.00000000000017,1608.9999999999939,38.0000000000047,1909.9999999999966,4288.000000000003,1713.0000000000082,-1916.999999999991,3845.0000000000095,210.99999999999852,2871.0000000000014,2620.0,-431.0000000000036,,19982.000000000004
2020.03.25,-370.00000000000364,-1241.0000000000032,411.00000000000136,-158.0000000000137,2100.9999999999973,1863.999999999999,635.9999999999922,956.0000000000031,-249.99999999999466,1717.0000000000018,252.0000000000078,2246.000000000009,4430.000000000001,1763.999999999996,-1702.0000000000034,4468.99999999999,340.0000000000034,2990.999999999999,2637.0000000000005,-475.0000000000032,,22617.99999999998
2020.03.25,-485.99999999999756,-1295.0000000000018,352.00000000000387,-22.999999999995246,2233.9999999999914,1976.9999999999955,609.9999999999994,956.9999999999936,-318.99999999999153,1796.999999999993,159.00000000000912,2134.999999999991,4901.0,1781.9999999999964,-1749.999999999985,4624.99999999999,289.0000000000015,3100.0000000000027,2717.999999999998,-506.0000000000064,,23256.999999999985
2020.03.25,-453.0000000000034,-1287.000000000016,367.00000000000443,-121.00000000001555,2250.999999999992,1988.000000000001,605.0000000000111,971.9999999999942,-312.9999999999966,1905.9999999999966,102.00000000000209,2067.0000000000073,4574.000000000012,1763.0000000000052,-1801.9999999999925,4726.999999999993,292.0000000000016,3247.0,2856.9999999999986,-519.0000000000028,,23222.99999999999
2020.03.25,-422.9999999999956,-1307.999999999998,390.00000000000057,-216.00000000001617,2264.999999999995,1963.999999999999,649.999999999995,966.9999999999987,-326.9999999999995,1905.0000000000011,118.00000000000699,2241.0000000000136,4462.00000000001,1861.9999999999948,-2012.9999999999982,4607.99999999999,257.000000000005,3247.9999999999955,2829.999999999999,-546.000000000002,,22933.999999999993
2020.03.25,-460.00000000000483,-1466.0000000000118,486.0000000000042,-293.0000000000099,2203.999999999995,1879.9999999999927,781.0000000000094,959.9999999999937,-393.9999999999944,1924.9999999999989,58.000000000002494,2301.9999999999927,4665.000000000008,1936.000000000007,-2208.999999999994,4291.0,237.00000000000898,2989.9999999999927,2787.0000000000064,-656.0000000000122,,22023.999999999985
2020.03.25,-304.9999999999997,-1283.0000000000118,631.0000000000002,-506.0000000000064,2210.9999999999964,1824.0000000000034,730.0000000000084,989.0000000000043,-349.99999999999477,2027.9999999999964,208.00000000000819,2302.9999999999973,4157.999999999995,1870.999999999995,-2039.9999999999973,4732.000000000003,237.99999999999955,3316.9999999999923,2827.9999999999973,-662.000000000007,,22921.999999999978
2020.03.25,-490.00000000000153,-1490.0000000000136,519.0000000000055,-22.0000000000109,2400.0000000000023,2029.000000000003,768.0000000000131,1066.0000000000025,-206.99999999999054,2145.9999999999923,321.0000000000046,2740.000000000009,3886.000000000012,2061.0000000000073,-1844.9999999999854,4967.9999999999945,444.0000000000026,3318.999999999994,2841.0000000000045,-641.0000000000027,,24813.00000000004
2020.03.25,-475.99999999999864,-1527.0000000000116,490.99999999999966,190.99999999998562,2527.0000000000014,2110.000000000001,819.0000000000142,1060.0000000000023,-173.9999999999964,2168.9999999999986,588.0000000000107,3145.9999999999864,3144.0000000000136,2097.000000000008,-1811.000000000007,5079.999999999995,506.0000000000002,3357.9999999999945,2799.000000000007,-697.9999999999986,,25399.000000000007
2020.03.25,-548.9999999999995,-1557.0000000000084,564.0000000000072,62.99999999999084,2481.0,2017.000000000002,781.9999999999939,1170.0000000000018,-303.9999999999932,2093.999999999996,725.000000000009,3401.0000000000105,3001.9999999999936,2168.999999999997,-2007.0000000000032,4855.999999999994,489.0000000000043,3361.999999999998,2744.000000000002,-768.0000000000131,,24733.999999999978
2020.03.25,-567.0000000000064,-1541.0000000000146,460.9999999999985,-155.00000000001623,2322.9999999999973,1907.0000000000032,730.0000000000084,1227.0000000000039,-436.9999999999985,1940.9999999999927,708.0000000000086,3324.9999999999886,2410.000000000001,2128.0,-2258.9999999999886,4522.000000000004,295.0000000000017,3342.999999999996,2734.9999999999986,-753.0000000000036,,22342.999999999975
2020.03.25,-555.0000000000055,-1516.0000000000061,396.0000000000008,-629.9999999999973,1897.9999999999998,1453.9999999999998,746.0000000000023,807.9999999999927,-441.99999999999795,1690.0000000000025,740.0000000000073,2843.999999999994,2459.9999999999955,1722.999999999999,-2265.9999999999905,3716.9999999999927,-4.9999999999954525,3039.999999999998,2366.0000000000014,-807.0000000000022,,17660.999999999993
2020.03.25,-390.99999999999693,-1330.0000000000089,374.00000000000944,-746.0000000000023,1893.9999999999957,1458.999999999999,741.0000000000139,743.9999999999998,-542.9999999999935,1654.0,429.0000000000016,2468.999999999994,2771.0000000000123,1646.000000000001,-2482.999999999991,3767.000000000009,-48.00000000000182,3037.000000000001,2359.0,-781.0000000000094,,17022.000000000033
2020.03.25,-490.999999999997,-1346.0000000000027,282.0000000000107,-712.0000000000015,1956.0000000000023,1502.9999999999989,622.0000000000115,908.0000000000013,-585.9999999999976,1654.0,491.0000000000081,2704.0000000000077,2878.0000000000027,1739.0000000000043,-2566.000000000002,3645.9999999999936,-60.000000000002274,3125.0,2490.000000000003,-832.0000000000105,,17405.00000000003
2020.03.25,-439.0000000000005,-1236.9999999999993,448.99999999999807,-524.0000000000133,1952.9999999999936,1549.999999999996,607.0000000000019,1004.9999999999955,-495.9999999999964,1661.9999999999968,494.00000000000557,2609.000000000009,3354.999999999997,1754.9999999999955,-2217.0000000000023,3814.0000000000064,99.00000000000375,3046.9999999999995,2463.000000000004,-748.9999999999997,,19199.99999999999
2020.03.25,-465.9999999999998,-1322.000000000001,514.00000000001,-367.0000000000062,2076.9999999999955,1702.9999999999989,617.0000000000009,1072.0000000000027,-500.9999999999959,1712.999999999998,165.00000000000404,2330.999999999989,3990.0000000000045,1867.0000000000045,-2038.0000000000064,4035.999999999995,146.0000000000008,2972.9999999999923,2524.000000000004,-640.0000000000183,,20393.999999999967
2020.03.25,-499.000000000005,-1385.000000000014,563.0000000000024,-222.00000000001108,2027.9999999999964,1685.0000000000032,612.0000000000125,1164.0000000000014,-369.99999999999255,1703.9999999999943,7.0000000000014495,2183.9999999999973,4079.9999999999945,1975.999999999999,-2012.9999999999982,3825.999999999996,347.0000000000084,2756.999999999998,2353.000000000005,-609.0000000000151,,20187.999999999975
2020.03.25,-490.00000000000153,-1338.000000000017,573.9999999999981,-279.00000000000705,1766.9999999999964,1503.9999999999943,588.0000000000107,1191.9999999999932,-319.99999999999807,1495.9999999999973,-257.9999999999916,1753.0000000000143,3757.0000000000105,1992.999999999995,-1758.9999999999995,3439.9999999999986,435.0000000000023,2584.9999999999927,2216.000000000007,-516.0000000000053,,18339.99999999999
2020.03.25,-458.00000000000284,-1212.9999999999975,674.9999999999972,-455.0000000000054,1517.0000000000016,1285.9999999999982,536.0000000000032,1180.9999999999973,-386.9999999999929,1249.9999999999955,-661.9999999999959,1213.9999999999986,4249.999999999998,1918.9999999999968,-1939.0000000000018,2662.0000000000086,344.99999999999886,2293.0000000000005,1961.999999999997,-472.00000000000574,,15503.999999999989
2020.03.25,-424.9999999999976,-1192.0000000000152,710.9999999999985,-104.00000000001519,1517.0000000000016,1351.9999999999977,564.9999999999933,1287.9999999999968,-256.0000000000007,1246.0000000000027,-818.9999999999919,1015.0000000000148,3862.999999999994,2000.0,-1621.9999999999902,2638.000000000007,524.0000000000009,2084.9999999999923,1834.0000000000023,-358.9999999999982,,15860.999999999993
2020.03.25,-426.00000000000415,-1171.000000000011,652.000000000001,-11.00000000000545,1345.9999999999916,1261.9999999999964,516.0000000000053,1197.9999999999932,-240.99999999999122,1058.0000000000034,-941.9999999999984,685.0000000000023,3343.0000000000073,1882.9999999999955,-1510.9999999999957,2123.9999999999927,493.9999999999998,1893.0000000000002,1762.000000000008,-296.0000000000074,,13617.999999999982
2020.03.25,-611.000000000006,-1446.0000000000139,612.9999999999995,-12.999999999996348,1285.9999999999982,1115.9999999999948,529.0000000000017,1179.000000000002,-331.999999999999,1019.0000000000032,-1126.999999999989,491.00000000001387,2883.9999999999977,1873.9999999999952,-1846.9999999999986,2038.999999999991,543.0000000000064,1774.9999999999932,1506.0000000000073,-436.9999999999985,,11041.000000000002
2020.03.25,-600.0000000000006,-1557.0000000000084,590.0000000000034,109.00000000000354,1508.9999999999936,1291.9999999999932,629.9999999999973,1344.9999999999989,-327.99999999999494,1078.9999999999966,-578.9999999999961,1516.999999999996,2343.0000000000064,2200.0000000000027,-1858.000000000004,2092.999999999989,546.0000000000065,1985.9999999999989,1710.0000000000005,-448.000000000004,,13578.999999999978
2020.03.25,-590.999999999997,-1636.0000000000152,639.00000000001,251.00000000000122,1506.9999999999916,1368.0000000000025,751.0000000000127,1347.999999999999,-162.99999999999093,1166.999999999996,-309.99999999999915,2086.999999999989,2351.9999999999986,2310.0000000000023,-1757.999999999993,2059.000000000011,713.9999999999986,1900.999999999997,1731.0000000000048,-269.00000000000813,,15458.000000000011
2020.03.25,-645.0000000000067,-1751.999999999998,513.0000000000052,480.99999999999807,1581.9999999999945,1463.0000000000032,807.0000000000022,1256.0000000000002,-115.99999999999389,1147.9999999999934,-245.99999999999068,2138.0000000000055,2700.9999999999977,2340.0000000000036,-1629.9999999999982,2001.0000000000084,749.0000000000094,1612.9999999999977,1614.9999999999998,-213.00000000001873,,15805.000000000015
2020.03.25,-648.0000000000041,-1753.0000000000045,350.9999999999991,946.9999999999867,1597.9999999999993,1573.9999999999977,839.9999999999964,1081.9999999999936,46.00000000000159,1163.9999999999984,-431.99999999999903,1774.000000000001,1310.9999999999955,2197.0000000000027,-1303.999999999994,1993.0000000000002,871.9999999999999,1471.0,1483.000000000001,-52.000000000007596,,14513.999999999964
2020.03.25,-706.0000000000066,-1877.0000000000175,304.00000000000205,980.9999999999875,1534.000000000002,1478.999999999997,900.0000000000119,1125.9999999999905,87.00000000000374,1063.9999999999982,-407.99999999999727,1810.0000000000023,1497.9999999999993,2227.0000000000036,-1336.0000000000039,1445.0000000000073,805.9999999999974,1400.0000000000011,1436.9999999999993,-118.00000000001809,,13652.999999999964
2020.03.25,-692.9999999999992,-1860.0000000000173,323.99999999999807,1146.9999999999868,1510.0000000000002,1496.9999999999927,924.0000000000136,1218.999999999994,128.00000000000588,1085.9999999999982,-63.99999999999739,2420.9999999999923,1309.0000000000045,2376.0000000000045,-1248.999999999989,1502.0000000000034,927.0000000000067,1196.9999999999925,1202.000000000003,-67.00000000001705,,14835.99999999998
2020.03.25,-787.9999999999998,-1869.0000000000095,408.00000000000125,1283.9999999999964,1512.9999999999977,1552.9999999999932,846.9999999999977,1372.9999999999905,141.00000000000225,1012.0000000000018,-28.999999999990145,2560.0000000000023,1019.9999999999986,2454.0000000000077,-1078.0000000000011,1493.9999999999952,1069.0000000000027,1307.999999999998,1356.999999999997,8.999999999992347,,15637.999999999973
2020.03.25,-822.9999999999959,-1953.0000000000048,335.9999999999985,1295.9999999999861,1492.9999999999998,1532.9999999999955,865.0000000000047,1307.9999999999927,129.00000000000134,981.999999999994,-95.99999999999609,2507.000000000005,1019.9999999999986,2433.9999999999973,-1207.9999999999868,1278.0000000000014,1012.0000000000005,1240.999999999992,1329.999999999998,57.99999999998029,,14741.99999999996
2020.03.25,-822.0000000000005,-1995.0000000000134,362.000000000009,1383.000000000001,1523.999999999992,1624.9999999999986,896.000000000008,1394.999999999996,115.00000000000954,975.9999999999991,-8.999999999992347,2644.0000000000055,1036.999999999999,2521.000000000001,-1219.9999999999989,1266.999999999996,1058.0000000000068,1264.9999999999939,1362.0000000000077,78.99999999998464,,15463.000000000004
2020.03.25,-858.9999999999986,-2002.0000000000148,381.0000000000002,1410.0000000000002,1551.0000000000023,1635.999999999993,897.9999999999987,1322.9999999999932,123.00000000000644,991.9999999999928,96.00000000000719,2782.9999999999873,1483.9999999999964,2515.0000000000005,-1207.9999999999868,1295.0000000000018,1096.0000000000036,1217.0000000000014,1407.9999999999982,176.99999999998272,,16315.999999999964
2020.03.25,-946.9999999999978,-1880.9999999999993,323.0000000000075,1505.9999999999852,1449.9999999999957,1602.9999999999989,668.0000000000019,1185.0000000000023,26.000000000003798,822.0000000000005,-93.99999999999409,2503.999999999991,1431.0000000000045,2355.9999999999945,-967.9999999999911,1331.9999999999998,981.9999999999993,1112.9999999999973,1289.0000000000068,304.9999999999997,,15005.000000000007
