date,USDCAD,AUDNZD,empty,sum
2019.07.30,-164.99999999999292,-25.999999999992696,,-190.99999999998562
2019.07.30,-160.99999999998892,-29.999999999996696,,-190.99999999998562
2019.07.30,-232.99999999999432,-48.99999999998794,,-281.99999999998226
2019.07.30,-192.99999999999872,-45.99999999999049,,-238.9999999999892
2019.07.30,-148.99999999999915,-17.999999999984695,,-166.99999999998386
2019.07.30,-230.9999999999812,-17.000000000000348,,-247.99999999998155
2019.07.30,-236.99999999999832,16.000000000016,,-220.99999999998232
2019.07.30,-322.00000000000006,-49.99999999999449,,-371.99999999999454
2019.07.30,-264.9999999999819,-48.99999999998794,,-313.9999999999699
2019.07.30,-230.9999999999812,-49.99999999999449,,-280.9999999999757
2019.07.30,-190.99999999998562,-102.00000000000209,,-292.9999999999877
2019.07.30,-149.9999999999835,-119.99999999998678,,-269.99999999997027
2019.07.30,-99.99999999998899,-133.99999999998968,,-233.99999999997868
2019.07.30,-151.9999999999966,-132.99999999998312,,-284.9999999999797
2019.07.30,-141.99999999999767,-133.99999999998968,,-275.9999999999874
2019.07.30,-54.99999999998284,-146.00000000000168,,-200.9999999999845
2019.07.30,2.0000000000131024,-153.9999999999875,,-151.9999999999744
2019.07.30,-5.999999999994898,-154.99999999999403,,-160.99999999998892
2019.07.30,58.000000000002494,-170.99999999998784,,-112.99999999998533
2019.07.30,50.0000000000167,-163.00000000000205,,-112.99999999998535
2019.07.30,80.99999999999774,-169.99999999998127,,-88.99999999998353
2019.07.30,69.00000000000794,-198.99999999999363,,-129.99999999998568
2019.07.31,75.00000000000284,-205.99999999999508,,-130.99999999999224
2019.07.31,53.00000000001415,-152.99999999998093,,-99.99999999996678
2019.07.31,38.0000000000047,-173.99999999998528,,-135.9999999999806
2019.07.31,67.00000000001705,-169.99999999998127,,-102.99999999996422
2019.07.31,80.00000000001339,-166.99999999998383,,-86.99999999997044
2019.07.31,86.0000000000083,-182.99999999999983,,-96.99999999999153
2019.07.31,104.00000000001519,-210.99999999998343,,-106.99999999996824
2019.07.31,158.99999999999804,-203.99999999998198,,-44.99999999998394
2019.07.31,178.00000000001148,-169.99999999998127,,8.000000000030212
2019.07.31,182.0000000000155,-82.99999999998863,,99.00000000002686
2019.07.31,212.00000000001216,246.99999999999721,,459.0000000000094
2019.07.31,217.0000000000005,351.0000000000124,,568.000000000013
2019.07.31,216.00000000001617,381.0000000000091,,597.0000000000252
2019.07.31,187.00000000000384,354.0000000000099,,541.0000000000138
2019.07.31,168.0000000000126,375.9999999999986,,544.0000000000111
2019.07.31,177.00000000000495,426.9999999999996,,604.0000000000045
2019.07.31,186.0000000000195,422.00000000001125,,608.0000000000307
2019.07.31,199.00000000001583,395.000000000012,,594.0000000000279
2019.07.31,205.00000000001074,358.00000000001387,,563.0000000000246
2019.07.31,201.00000000000674,276.00000000000955,,477.00000000001626
2019.07.31,148.00000000001478,250.00000000001688,,398.00000000003166
2019.07.31,136.00000000000279,209.00000000001472,,345.0000000000175
2019.07.31,143.00000000000423,205.00000000001074,,348.000000000015
2019.07.31,83.00000000001084,226.99999999999943,,310.0000000000103
2019.07.31,86.0000000000083,209.00000000001472,,295.000000000023
2019.07.31,94.00000000001629,192.99999999999872,,287.000000000015
2019.07.31,91.00000000001884,170.00000000000347,,261.0000000000223
2019.07.31,63.000000000013046,202.9999999999976,,266.0000000000107
2019.07.31,93.00000000000975,238.0000000000049,,331.00000000001467
2019.07.31,96.00000000000719,226.00000000001506,,322.0000000000223
2019.07.31,25.00000000000835,246.99999999999721,,272.00000000000557
2019.07.31,55.000000000005045,284.00000000001756,,339.0000000000226
2019.07.31,252.0000000000078,287.000000000015,,539.0000000000227
2019.07.31,251.00000000000122,295.0000000000008,,546.000000000002
2019.07.31,278.00000000000045,314.99999999999864,,592.9999999999991
2019.07.31,267.0000000000172,334.00000000001205,,601.0000000000293
2019.07.31,147.00000000000824,307.00000000001285,,454.0000000000211
2019.07.31,153.00000000000313,289.0000000000059,,442.00000000000904
2019.07.31,102.00000000000209,289.0000000000059,,391.000000000008
2019.07.31,6.000000000017103,304.9999999999997,,311.0000000000168
2019.07.31,87.99999999999919,258.0000000000027,,346.0000000000019
2019.07.31,130.0000000000079,181.00000000000892,,311.0000000000168
2019.07.31,-280.9999999999979,181.00000000000892,,-99.99999999998897
2019.07.31,-546.000000000002,211.00000000000563,,-334.9999999999964
2019.07.31,-476.9999999999941,124.00000000001299,,-352.9999999999811
2019.07.31,-447.99999999998175,72.0000000000054,,-375.99999999997635
2019.07.31,-451.0000000000014,70.99999999999883,,-380.0000000000026
2019.07.31,-386.9999999999818,104.99999999999955,,-281.99999999998226
2019.08.01,-383.99999999998437,175.00000000001404,,-208.99999999997033
2019.08.01,-353.99999999998766,190.00000000000128,,-163.9999999999864
2019.08.01,-309.99999999998806,219.00000000001364,,-90.99999999997442
2019.08.01,-302.9999999999866,238.0000000000049,,-64.9999999999817
2019.08.01,-329.99999999998585,303.0000000000088,,-26.999999999977035
2019.08.01,-409.99999999999926,345.0000000000175,,-64.99999999998175
2019.08.01,-560.9999999999893,368.9999999999971,,-191.9999999999922
2019.08.01,-592.9999999999991,362.00000000001785,,-230.99999999998124
2019.08.01,-579.9999999999806,363.0000000000022,,-216.99999999997834
2019.08.01,-502.00000000000244,380.00000000000256,,-121.99999999999989
2019.08.01,-473.99999999999665,402.0000000000135,,-71.99999999998317
2019.08.01,-471.9999999999835,430.00000000001927,,-41.999999999964245
2019.08.01,-475.99999999998755,441.0000000000025,,-34.99999999998505
2019.08.01,-522.9999999999845,387.000000000004,,-135.99999999998056
2019.08.01,-541.9999999999981,352.000000000019,,-189.99999999997908
2019.08.01,-539.0000000000006,365.0000000000153,,-173.99999999998528
2019.08.01,-496.99999999999187,361.0000000000113,,-135.99999999998056
2019.08.01,-522.9999999999845,373.00000000000114,,-149.9999999999834
2019.08.01,-557.9999999999918,358.00000000001387,,-199.99999999997794
2019.08.01,-595.9999999999966,352.000000000019,,-243.9999999999776
2019.08.01,-581.9999999999936,352.000000000019,,-229.99999999997465
2019.08.01,-634.9999999999856,374.0000000000077,,-260.9999999999779
2019.08.01,-634.9999999999856,371.00000000001023,,-263.99999999997533
2019.08.01,-630.9999999999816,367.0000000000062,,-263.9999999999754
2019.08.01,-592.9999999999991,320.00000000000915,,-272.99999999998994
2019.08.01,-571.9999999999948,253.00000000001432,,-318.99999999998045
2019.08.01,-595.9999999999966,243.99999999999977,,-351.9999999999968
2019.08.01,-632.9999999999947,240.00000000001796,,-392.9999999999767
2019.08.01,-680.9999999999983,253.99999999999866,,-426.99999999999966
2019.08.01,-647.9999999999819,307.99999999999716,,-339.99999999998477
2019.08.01,-769.9999999999818,329.00000000000153,,-440.9999999999803
2019.08.01,-775.9999999999989,351.0000000000124,,-424.99999999998647
2019.08.01,-830.9999999999818,345.0000000000175,,-485.9999999999643
2019.08.01,-878.000000000001,326.0000000000041,,-551.9999999999969
2019.08.01,-828.9999999999909,326.0000000000041,,-502.9999999999868
2019.08.01,-613.9999999999812,283.000000000011,,-330.9999999999702
2019.08.01,-529.0000000000017,291.00000000001904,,-237.99999999998266
2019.08.01,-453.99999999999886,319.0000000000026,,-134.99999999999625
2019.08.01,-478.999999999985,368.00000000001273,,-110.99999999997226
2019.08.01,-456.9999999999963,331.999999999999,,-124.99999999999733
2019.08.01,-462.9999999999912,143.00000000000423,,-319.9999999999869
2019.08.01,-546.000000000002,-165.9999999999995,,-712.0000000000016
2019.08.01,-708.9999999999818,-364.9999999999931,,-1073.999999999975
2019.08.01,-828.9999999999909,-326.9999999999884,,-1155.9999999999793
2019.08.01,-777.9999999999898,-325.99999999998187,,-1103.9999999999716
2019.08.01,-642.9999999999936,-447.99999999998175,,-1090.9999999999754
2019.08.01,-625.9999999999932,-432.9999999999945,,-1058.9999999999877
2019.08.01,-552.9999999999812,-352.9999999999811,,-905.9999999999624
2019.08.02,-612.9999999999969,-459.99999999999375,,-1072.9999999999907
2019.08.02,-540.9999999999915,-466.9999999999952,,-1007.9999999999867
2019.08.02,-587.9999999999885,-445.99999999999085,,-1033.9999999999793
2019.08.02,-587.9999999999885,-316.99999999998954,,-904.9999999999781
2019.08.02,-548.9999999999995,-295.0000000000008,,-844.0000000000003
2019.08.02,-569.9999999999816,-281.99999999998226,,-851.9999999999638
2019.08.02,-600.9999999999849,-296.9999999999917,,-897.9999999999766
2019.08.02,-607.9999999999864,-276.9999999999939,,-884.9999999999802
2019.08.02,-617.9999999999852,-271.99999999998334,,-889.9999999999686
2019.08.02,-613.9999999999812,-176.99999999998272,,-790.999999999964
2019.08.02,-578.9999999999961,-28.999999999990145,,-607.9999999999862
2019.08.02,-649.999999999995,-44.99999999998394,,-694.999999999979
2019.08.02,-639.9999999999961,-34.000000000000696,,-673.9999999999968
2019.08.02,-618.9999999999918,0.0,,-618.9999999999918
2019.08.02,-607.0000000000019,7.0000000000014495,,-600.0000000000005
2019.08.02,-598.999999999994,22.0000000000109,,-576.9999999999831
2019.08.02,-609.9999999999994,26.999999999999247,,-583.0000000000002
2019.08.02,-634.9999999999856,42.0000000000087,,-592.9999999999768
2019.08.02,-645.999999999991,68.00000000000139,,-577.9999999999897
2019.08.02,-641.0000000000027,53.00000000001415,,-587.9999999999886
2019.08.02,-661.9999999999848,-27.999999999983594,,-689.9999999999684
2019.08.02,-702.9999999999869,-53.999999999998494,,-756.9999999999854
2019.08.02,-652.9999999999925,-5.999999999994898,,-658.9999999999874
2019.08.02,-678.0000000000008,-87.99999999999919,,-766.0
2019.08.02,-709.9999999999884,-87.99999999999919,,-797.9999999999876
2019.08.02,-693.9999999999947,-69.9999999999923,,-763.9999999999869
2019.08.02,-663.999999999998,-48.99999999998794,,-712.9999999999859
2019.08.02,-669.9999999999928,-41.000000000002146,,-710.999999999995
2019.08.02,-648.9999999999885,-32.999999999994145,,-681.9999999999827
2019.08.02,-656.9999999999965,-20.999999999982144,,-677.9999999999786
2019.08.02,-846.9999999999977,-202.9999999999976,,-1049.9999999999955
2019.08.02,-1061.9999999999852,-217.0000000000005,,-1278.9999999999857
2019.08.02,-912.999999999986,-99.99999999998899,,-1012.999999999975
2019.08.02,-954.9999999999948,-95.999999999985,,-1050.9999999999798
2019.08.02,-930.999999999993,-183.99999999998417,,-1114.999999999977
2019.08.02,-900.9999999999962,-220.99999999998232,,-1121.9999999999786
2019.08.02,-827.0,-142.99999999998204,,-969.999999999982
2019.08.02,-666.9999999999953,-192.99999999999872,,-859.9999999999941
2019.08.02,-596.9999999999809,-150.99999999999002,,-747.9999999999709
2019.08.02,-505.99999999998425,-58.000000000002494,,-563.9999999999867
2019.08.02,-571.9999999999948,-119.99999999998678,,-691.9999999999816
2019.08.02,-644.0000000000001,-71.99999999998319,,-715.9999999999833
2019.08.02,-624.9999999999867,-54.99999999998284,,-679.9999999999695
2019.08.02,-561.9999999999958,-63.99999999999739,,-625.9999999999932
2019.08.02,-526.9999999999886,-75.00000000000284,,-601.9999999999915
2019.08.02,-540.9999999999915,-60.99999999999994,,-601.9999999999914
2019.08.02,-573.0000000000013,-75.00000000000284,,-648.0000000000041
2019.08.02,-504.9999999999999,-104.99999999999955,,-609.9999999999994
