date,GBPUSD,NZDUSD,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,NZDJPY,empty,sum
2019.05.27,455.99999999998977,88.99999999999464,-49.99999999999449,186.00000000000838,211.9999999999891,509.99999999998823,150.00000000000568,-236.00000000001398,-14.000000000002899,-192.00000000000728,-30.000000000001137,,1080.999999999956
2019.05.27,461.0000000000003,78.00000000000028,-56.99999999999594,184.00000000000637,213.99999999999864,489.99999999999045,146.99999999998602,-214.00000000000307,-65.00000000000395,-170.0000000000017,-48.00000000000182,,1019.9999999999754
2019.05.27,479.99999999999153,86.99999999999264,-51.000000000001044,194.0000000000053,239.00000000000432,546.9999999999864,208.99999999999253,-206.00000000001728,-48.000000000003595,-165.99999999999682,-38.000000000010914,,1246.999999999943
2019.05.27,476.0000000000098,83.9999999999952,-51.99999999999649,181.00000000000892,241.99999999999022,546.9999999999864,217.99999999998488,-230.00000000001907,-42.999999999993044,-165.99999999999682,-31.00000000000591,,1225.9999999999643
2019.05.27,459.99999999999375,90.99999999999665,-34.99999999999615,180.0000000000024,227.00000000000387,506.9999999999908,183.99999999998417,-205.00000000001074,-26.999999999999247,-156.99999999999648,-30.000000000001137,,1194.999999999968
2019.05.27,452.00000000000796,87.99999999999919,-31.999999999998696,175.99999999999838,198.0000000000075,502.9999999999868,187.00000000000384,-205.00000000001074,-24.999999999986144,-168.00000000000637,-28.000000000005798,,1145.999999999996
2019.05.27,435.9999999999919,91.99999999999208,-22.999999999995246,180.0000000000024,192.00000000000728,462.9999999999912,146.99999999998602,-190.00000000000128,11.00000000000545,-165.99999999999682,-26.00000000001046,,1115.9999999999723
2019.05.27,446.9999999999974,85.99999999999719,-25.999999999992696,179.00000000000693,193.9999999999884,474.999999999981,158.99999999999804,-185.00000000001293,4.000000000004,-168.00000000000637,-31.00000000000591,,1133.999999999955
2019.05.27,469.99999999999267,69.9999999999923,-36.999999999998145,179.00000000000693,209.00000000000318,529.0000000000017,229.99999999999687,-198.00000000000927,-76.99999999999375,-167.0000000000016,-54.000000000002046,,1153.9999999999886
2019.05.28,482.999999999989,43.999999999999595,-64.99999999999284,-20.999999999993246,241.99999999999022,500.9999999999959,278.00000000000045,-222.00000000001108,-198.99999999999363,-156.0000000000059,-68.00000000001205,,816.9999999999663
2019.05.28,468.00000000000176,51.99999999999649,-53.999999999998494,181.00000000000892,251.00000000000477,537.9999999999941,266.999999999995,-214.00000000000307,-137.9999999999937,-138.00000000000523,-49.000000000006594,,1163.999999999994
2019.05.28,445.99999999999085,60.99999999999994,-59.99999999999339,187.00000000000384,241.99999999999022,526.9999999999886,249.99999999999466,-188.00000000001037,-78.99999999998464,-161.00000000000136,-39.00000000000148,,1185.9999999999768
2019.05.28,445.0000000000065,49.99999999999449,-73.00000000000084,192.99999999999872,185.00000000000227,539.999999999985,225.99999999999287,-195.00000000001182,-86.99999999999264,-192.99999999999784,-81.00000000000307,,1009.9999999999737
2019.05.28,446.9999999999974,46.999999999997044,-91.99999999999208,190.00000000000128,194.99999999999318,541.9999999999981,244.9999999999841,-209.9999999999991,-106.00000000000608,-200.00000000000284,-88.00000000000807,,969.9999999999628
2019.05.28,458.00000000000284,36.999999999998145,-90.99999999999665,200.00000000000017,207.9999999999984,570.9999999999882,285.99999999998624,-218.00000000000708,-106.99999999999044,-198.0000000000075,-82.99999999999841,,1062.9999999999739
2019.05.28,435.9999999999919,-2.000000000002,-129.9999999999968,203.00000000000873,121.99999999998568,548.9999999999995,292.00000000000335,-241.00000000000233,-202.9999999999976,-237.00000000000898,-176.00000000000193,,612.99999999998
2019.05.28,442.00000000000904,7.9999999999968985,-134.99999999999625,189.00000000000583,102.99999999998022,536.9999999999875,385.99999999999744,-213.00000000001873,-207.00000000000162,-250.0,-179.00000000000205,,680.9999999999584
2019.05.28,459.0000000000094,9.999999999998899,-127.99999999999478,181.00000000000892,147.99999999999613,526.9999999999886,363.0000000000022,-226.00000000001506,-219.99999999999798,-227.00000000000387,-140.00000000000057,,746.9999999999922
2019.05.28,504.9999999999999,39.999999999995595,-117.00000000000044,170.99999999999892,305.9999999999832,547.999999999993,366.999999999984,-290.00000000001245,-236.99999999999832,-147.00000000000557,-73.0000000000075,,1072.9999999999302
2019.05.28,517.9999999999962,15.999999999993797,-168.99999999999693,162.0000000000066,290.9999999999968,595.9999999999966,402.9999999999978,-343.00000000000443,-314.99999999999864,-180.99999999999739,-109.99999999999943,,867.9999999999909
2019.05.28,537.0000000000097,51.000000000001044,-125.99999999999278,167.00000000000603,350.9999999999991,612.9999999999969,390.9999999999858,-353.0000000000033,-270.99999999999903,-155.00000000000114,-42.00000000000159,,1163.000000000001
2019.05.28,520.9999999999936,21.999999999999797,-143.9999999999997,165.9999999999995,340.0000000000034,628.9999999999907,476.9999999999941,-348.9999999999993,-326.9999999999884,-159.00000000000603,-75.00000000000284,,1100.999999999985
2019.05.28,522.0000000000002,18.999999999991246,-162.99999999999093,153.00000000000313,329.00000000000773,625.9999999999932,512.0000000000014,-346.0000000000019,-331.999999999999,-156.99999999999648,-85.99999999999852,,1077.00000000001
2019.05.28,519.0000000000028,1.999999999990898,-173.9999999999964,157.00000000000713,326.9999999999982,622.9999999999958,526.9999999999886,-369.0000000000193,-414.9999999999876,-153.99999999999636,-100.99999999999909,,941.999999999985
2019.05.28,540.9999999999915,-17.000000000000348,-208.99999999999253,157.00000000000713,271.99999999999136,669.9999999999928,560.0000000000049,-385.00000000001313,-456.9999999999963,-210.99999999999852,-158.00000000000125,,762.9999999999857
2019.05.28,517.9999999999962,-30.000000000007798,-207.99999999999707,169.00000000000804,251.00000000000477,665.9999999999889,530.9999999999926,-371.00000000001023,-432.9999999999945,-227.00000000000387,-179.00000000000205,,686.9999999999752
2019.05.28,463.9999999999977,-59.000000000009045,-220.99999999999343,136.99999999999824,200.9999999999934,614.9999999999877,546.000000000002,-371.00000000001023,-496.99999999999187,-237.00000000000898,-206.00000000000307,,371.9999999999625
2019.05.28,402.9999999999978,-50.0000000000056,-200.99999999999562,95.00000000000064,234.99999999998522,490.999999999997,346.9999999999862,-364.00000000000875,-487.99999999999955,-213.99999999999864,-193.00000000001205,,60.99999999994645
2019.05.28,251.00000000000122,-65.99999999999939,-208.99999999999253,-3.999999999992898,99.99999999999432,298.9999999999826,185.99999999999727,-402.0000000000135,-556.0000000000009,-182.00000000000216,-169.00000000001114,,-752.0000000000371
2019.05.28,415.99999999999415,-55.000000000005045,-256.0000000000007,109.99999999999899,180.00000000000682,513.9999999999923,356.00000000000074,-363.0000000000022,-563.9999999999867,-198.0000000000075,-181.0000000000116,,-41.000000000020805
2019.05.28,537.0000000000097,-51.000000000001044,-240.99999999999122,152.00000000000767,445.99999999999795,602.999999999998,506.9999999999908,-358.00000000001387,-546.000000000002,-131.00000000000023,-134.00000000000034,,783.9999999999953
2019.05.28,612.9999999999969,-45.000000000006146,-217.99999999999596,257.0000000000072,537.0000000000061,620.9999999999827,489.99999999999045,-304.9999999999997,-436.9999999999985,-106.00000000000875,-97.00000000000841,,1309.9999999999661
2019.05.28,558.9999999999984,-8.000000000008,-146.99999999999713,268.0000000000016,691.0000000000025,413.99999999998107,388.9999999999949,-91.00000000001884,-296.9999999999917,90.99999999999397,37.9999999999967,,1906.9999999999536
2019.05.28,473.99999999999665,-19.00000000000235,-186.99999999999272,239.0000000000003,519.0000000000055,388.9999999999949,391.9999999999924,-62.000000000006494,-285.00000000000193,61.99999999999761,6.000000000000227,,1527.9999999999839
2019.05.28,472.9999999999901,-1.0000000000065512,-156.00000000000057,240.00000000000688,493.9999999999998,360.9999999999891,466.9999999999952,-11.00000000000545,-241.00000000000233,43.99999999999693,-10.000000000005116,,1659.9999999999582
2019.05.28,597.0000000000031,12.999999999996348,-131.99999999999878,236.99999999999832,605.9999999999945,329.99999999998585,475.99999999998755,4.999999999988347,-282.0000000000045,81.99999999999363,-3.0000000000001137,,1928.9999999999445
2019.05.28,476.9999999999941,12.999999999996348,-130.99999999999224,162.0000000000066,441.0000000000025,103.99999999999298,350.9999999999902,11.999999999989797,-304.9999999999997,120.99999999999511,-30.000000000001137,,1214.9999999999743
2019.05.28,513.0000000000078,14.999999999998348,-158.99999999999804,206.00000000000617,466.0000000000082,177.99999999998929,438.9999999999894,82.99999999998863,-266.999999999995,111.99999999999477,-24.00000000000091,,1561.9999999999884
2019.05.28,512.0000000000014,6.999999999990347,-227.99999999999488,235.00000000000742,366.9999999999902,239.99999999999577,504.9999999999999,59.99999999999339,-229.99999999999687,27.000000000001023,-78.00000000000296,,1416.9999999999848
2019.05.28,516.9999999999897,6.999999999990347,-221.99999999999997,248.00000000000378,407.99999999998704,275.9999999999874,541.9999999999981,35.999999999991594,-211.00000000000563,-12.000000000000455,-65.00000000001194,,1523.99999999993
2019.05.28,547.999999999993,13.999999999991797,-258.9999999999981,209.9999999999991,401.9999999999868,274.9999999999808,550.9999999999903,15.999999999993797,-280.9999999999979,-13.00000000000523,-70.99999999999795,,1391.9999999999363
2019.05.28,388.9999999999949,-17.000000000000348,-252.99999999999213,159.00000000000912,287.9999999999825,150.99999999999002,488.9999999999839,46.999999999997044,-266.999999999995,37.9999999999967,-76.99999999999818,,946.9999999999685
2019.05.28,368.9999999999971,-8.000000000008,-276.9999999999939,136.00000000000279,151.9999999999868,98.99999999998244,489.99999999999045,18.999999999991246,-246.99999999999721,-40.00000000000625,-121.99999999999989,,570.9999999999457
2019.05.28,448.9999999999883,17.000000000000348,-342.9999999999933,175.00000000000293,219.99999999999886,170.99999999998784,604.9999999999889,11.999999999989797,-253.99999999999866,-73.99999999999807,-139.00000000001,,838.9999999999569
2019.05.28,462.9999999999912,3.999999999992898,-414.9999999999987,96.00000000000719,274.0000000000009,181.9999999999933,648.0000000000041,-84.0000000000174,-436.9999999999985,-30.000000000001137,-114.00000000000432,,586.9999999999696
2019.05.28,485.0000000000021,-4.000000000004,-449.9999999999948,64.0000000000085,228.999999999985,181.9999999999933,587.0000000000042,-172.0000000000166,-493.99999999999443,-49.99999999999716,-144.00000000000546,,232.99999999998067
2019.05.28,478.0000000000006,1.999999999990898,-435.9999999999919,114.99999999999844,286.00000000000136,179.99999999998016,611.9999999999903,-66.00000000001049,-417.0000000000007,3.0000000000001137,-114.00000000000432,,642.9999999999546
2019.05.28,567.9999999999907,34.99999999999615,-434.000000000001,112.000000000001,311.9999999999834,246.99999999999721,706.999999999991,-127.00000000001043,-422.9999999999956,-9.000000000000341,-97.00000000000841,,890.9999999999437
2019.05.28,577.0000000000052,61.999999999995396,-426.9999999999996,84.0000000000063,318.9999999999884,120.99999999999334,651.0000000000016,-106.00000000000608,-485.99999999998647,19.99999999999602,-79.9999999999983,,734.9999999999958
2019.05.28,604.0000000000045,69.9999999999923,-396.9999999999918,84.0000000000063,349.9999999999943,129.99999999998568,653.999999999999,-106.00000000000608,-469.99999999999267,48.00000000000182,-70.00000000000739,,896.999999999986
2019.05.28,618.9999999999918,56.99999999999594,-357.99999999999164,129.00000000000134,397.99999999999613,261.0000000000001,696.999999999992,-120.00000000000898,-436.9999999999985,33.999999999991815,-65.00000000001194,,1214.9999999999582
2019.05.28,608.0000000000085,60.99999999999994,-337.99999999999386,135.00000000000733,420.99999999999227,175.99999999999838,658.0000000000031,-53.00000000001415,-398.9999999999938,67.99999999999784,-54.000000000002046,,1283.0000000000034
2019.05.28,621.9999999999892,74.99999999999174,-323.99999999999096,140.0000000000068,473.99999999998954,191.99999999999218,628.9999999999907,-28.000000000005798,-409.99999999999926,115.99999999999966,-20.000000000010232,,1465.9999999999534
2019.05.28,703.0000000000092,86.99999999999264,-281.99999999999335,135.00000000000733,531.9999999999823,210.99999999998343,697.9999999999986,-60.000000000015596,-451.99999999998573,149.99999999999147,13.999999999995794,,1735.999999999966
2019.05.28,666.9999999999953,58.99999999999794,-279.99999999999136,125.00000000000844,620.9999999999809,164.99999999999292,675.9999999999877,-24.000000000001798,-482.999999999989,219.99999999999886,36.99999999999193,,1782.9999999999723
2019.05.28,682.0000000000048,58.99999999999794,-271.9999999999945,142.00000000000878,659.9999999999966,136.99999999998712,712.0000000000015,42.999999999993044,-466.9999999999952,259.9999999999909,49.99999999999716,,2005.9999999999882
2019.05.28,689.9999999999907,75.9999999999983,-274.9999999999919,133.00000000000534,664.999999999992,171.99999999999437,731.9999999999993,-40.0000000000178,-516.0000000000053,262.00000000000045,54.000000000002046,,1952.9999999999675
2019.05.29,706.0000000000066,85.99999999999719,-259.9999999999936,103.00000000000864,700.9999999999934,268.0000000000016,795.9999999999967,-139.00000000000023,-526.0000000000042,233.0000000000041,76.99999999999818,,2045.0000000000082
2019.05.29,692.0000000000038,74.99999999999174,-259.9999999999936,126.0000000000039,676.9999999999925,217.99999999998488,764.9999999999934,-73.00000000001194,-478.0000000000006,236.0000000000042,70.99999999999795,,2048.9999999999663
2019.05.29,713.0000000000081,65.99999999999939,-274.9999999999919,148.0000000000037,697.0000000000027,241.99999999998667,797.9999999999876,-21.00000000000435,-486.999999999993,257.99999999999557,57.999999999992724,,2196.9999999999873
2019.05.29,683.9999999999957,67.9999999999903,-274.9999999999919,133.00000000000534,668.0000000000064,207.99999999998596,672.9999999999902,-12.000000000012001,-485.0000000000021,250.0,61.99999999999761,,1973.9999999999654
2019.05.29,689.9999999999907,81.9999999999932,-261.0000000000001,140.0000000000068,662.9999999999825,197.99999999998707,645.999999999991,8.999999999992347,-445.0000000000065,242.999999999995,62.99999999998818,,2027.9999999999204
2019.05.29,685.0000000000023,56.0000000000005,-279.99999999999136,150.00000000000568,674.0000000000066,201.99999999999108,682.0000000000048,2.999999999997449,-473.99999999999665,231.99999999999932,33.999999999991815,,1964.0000000000114
2019.05.29,645.0000000000067,17.999999999995797,-312.00000000000114,140.0000000000068,638.9999999999816,152.99999999998093,710.999999999995,21.999999999988695,-550.000000000006,234.99999999999943,15.999999999991132,,1716.9999999999388
2019.05.29,652.0000000000082,-4.000000000004,-309.99999999999915,148.0000000000037,733.0000000000041,144.99999999999514,732.9999999999836,37.99999999998249,-570.9999999999882,286.9999999999919,27.999999999991587,,1878.9999999999698
2019.05.29,696.0000000000077,6.999999999990347,-296.9999999999917,177.00000000000495,651.9999999999868,239.99999999999577,766.0,-1.0000000000065512,-573.0000000000013,188.0000000000024,-22.00000000000557,,1832.9999999999827
2019.05.29,713.0000000000081,45.99999999999049,-278.00000000000045,167.00000000000603,667.0000000000016,278.00000000000045,764.9999999999934,-28.000000000005798,-480.99999999999807,185.99999999999284,-7.000000000005002,,2027.9999999999832
2019.05.29,695.0000000000011,79.99999999999119,-225.99999999999287,150.00000000000568,637.0000000000005,266.999999999995,764.9999999999934,-93.00000000000975,-465.0000000000043,180.99999999999739,27.000000000001023,,2017.9999999999782
2019.05.29,680.9999999999983,56.99999999999594,-212.00000000000108,126.0000000000039,634.9999999999909,287.9999999999994,811.9999999999905,-123.00000000000644,-519.0000000000028,186.9999999999976,18.999999999991246,,1950.9999999999577
2019.05.29,663.999999999998,42.999999999993044,-225.99999999999287,130.0000000000079,614.9999999999807,258.99999999998704,811.9999999999905,-80.00000000001339,-529.999999999986,188.0000000000024,6.000000000000227,,1880.999999999968
2019.05.29,658.0000000000031,45.99999999999049,-215.99999999999397,124.00000000000189,632.000000000005,242.99999999999324,817.9999999999854,-60.99999999999994,-529.0000000000017,206.99999999999363,21.000000000000796,,1942.9999999999777
2019.05.29,655.0000000000056,54.999999999993946,-219.99999999999798,121.99999999999989,664.999999999992,249.99999999999466,841.0000000000028,-121.99999999999989,-540.9999999999915,225.9999999999991,51.9999999999925,,1982.9999999999911
2019.05.29,673.9999999999968,63.99999999999739,-206.99999999999054,126.0000000000039,781.0000000000059,249.99999999999466,824.0000000000025,-97.9999999999981,-514.9999999999987,272.99999999999613,101.99999999998965,,2273.9999999999995
2019.05.29,662.9999999999914,65.99999999999939,-215.99999999999397,126.0000000000039,760.9999999999957,251.99999999998556,821.9999999999894,-99.00000000000463,-483.99999999999557,256.9999999999908,97.99999999999898,,2245.9999999999613
2019.05.29,615.9999999999943,62.99999999999084,-217.99999999999596,104.99999999999955,692.9999999999836,203.99999999998198,774.9999999999924,-83.00000000001084,-455.0000000000054,247.99999999999045,82.99999999999841,,2030.9999999999193
2019.05.29,619.9999999999983,60.99999999999994,-202.9999999999976,90.0000000000012,742.999999999995,95.999999999985,646.9999999999976,-69.00000000000794,-486.999999999993,293.99999999999693,101.99999999998965,,1893.999999999965
2019.05.29,632.0000000000103,106.99999999999044,-192.99999999999872,91.00000000000774,786.0000000000014,73.99999999999629,638.9999999999895,-18.0000000000069,-414.00000000000324,358.0000000000041,164.99999999999204,,2226.9999999999836
2019.05.29,730.9999999999927,156.00000000000057,-145.9999999999906,108.00000000000809,900.0000000000057,72.99999999998974,607.0000000000019,-64.0000000000196,-388.9999999999949,365.99999999999966,229.99999999998977,,2571.9999999999827
2019.05.29,696.999999999992,207.99999999999707,-61.999999999995396,100.00000000000009,841.0000000000082,42.999999999993044,605.9999999999955,26.999999999999247,-231.99999999998778,400.99999999999625,275.99999999999625,,2904.999999999994
2019.05.29,805.9999999999956,276.9999999999939,-2.999999999997449,155.00000000000514,966.0000000000082,168.99999999999693,675.0000000000034,29.999999999996696,-99.00000000000463,393.99999999999125,345.9999999999894,,3715.9999999999786
2019.05.29,841.0000000000028,289.9999999999903,53.999999999998494,167.00000000000603,957.9999999999984,201.99999999999108,743.9999999999891,44.99999999998394,-15.999999999993797,384.9999999999909,337.99999999999386,,4007.999999999952
2019.05.29,832.9999999999949,326.9999999999995,56.0000000000005,148.99999999999915,969.9999999999989,158.99999999999804,726.0000000000044,11.999999999989797,12.999999999996348,420.99999999999227,405.00000000000114,,4070.9999999999754
2019.05.29,815.0000000000101,335.99999999999187,106.00000000000608,170.99999999999892,906.0000000000059,121.99999999999989,709.9999999999884,54.99999999998284,32.999999999994145,426.9999999999925,388.9999999999958,,4069.999999999966
2019.05.29,730.9999999999927,318.99999999999153,53.00000000000304,104.00000000000409,753.9999999999907,66.99999999999484,634.0000000000013,35.999999999991594,25.00000000000835,349.9999999999943,336.9999999999891,,3409.999999999962
2019.05.29,766.0,314.99999999999864,53.00000000000304,114.99999999999844,763.0000000000052,100.99999999999554,683.9999999999957,3.999999999981796,9.999999999998899,286.00000000000136,327.99999999998875,,3424.9999999999673
2019.05.29,812.999999999997,308.9999999999926,47.00000000000814,158.0000000000026,777.9999999999916,228.99999999999034,766.9999999999843,-50.0000000000167,-17.000000000000348,280.00000000000114,321.9999999999885,,3635.9999999999386
2019.05.29,848.9999999999886,302.9999999999977,47.00000000000814,150.00000000000568,894.0000000000055,242.99999999999324,890.9999999999974,-110.00000000001009,-76.99999999999375,307.00000000000216,314.9999999999977,,3811.9999999999923
