date,AUDUSD,EURCHF,CADCHF,EURAUD,AUDCAD,NZDCAD,empty,sum
2020.05.01,-1288.0000000000002,-563.0000000000024,-418.9999999999916,-1301.999999999981,-834.9999999999968,-761.999999999996,,-5168.999999999969
2020.05.01,-1221.0000000000055,-503.000000000009,-359.99999999999363,-1112.0000000000018,-779.9999999999918,-761.0000000000006,,-4737.000000000003
2020.05.01,-1034.999999999997,-516.9999999999897,-291.99999999999227,-669.9999999999928,-658.9999999999985,-661.9999999999959,,-3834.9999999999663
2020.05.01,-1141.0000000000032,-516.9999999999897,-363.99999999999767,-980.9999999999875,-736.9999999999987,-761.999999999996,,-4501.999999999973
2020.05.01,-1034.999999999997,-523.0000000000068,-330.9999999999924,-708.9999999999818,-663.999999999998,-722.0000000000005,,-3983.999999999977
2020.05.01,-1138.0000000000057,-540.0000000000072,-383.99999999999545,-917.9999999999966,-720.9999999999939,-822.0000000000005,,-4522.999999999998
2020.05.01,-963.0000000000027,-476.9999999999941,-298.9999999999937,-587.9999999999885,-598.999999999994,-684.0000000000068,,-3609.99999999998
2020.05.01,-1012.0000000000018,-459.0000000000094,-249.99999999999466,-583.0000000000002,-642.9999999999936,-709.9999999999995,,-3656.9999999999995
2020.05.01,-914.9999999999991,-448.9999999999883,-219.00000000000253,-421.99999999998903,-529.9999999999972,-585.0000000000022,,-3119.999999999978
2020.05.01,-946.9999999999978,-459.99999999999375,-178.00000000000037,-462.9999999999912,-679.9999999999917,-787.9999999999998,,-3515.9999999999745
2020.05.01,-846.0000000000023,-418.0000000000073,-115.99999999999389,-249.99999999999466,-607.9999999999974,-741.0000000000027,,-2978.999999999998
2020.05.01,-844.0000000000003,-395.99999999999636,-52.99999999999194,-158.99999999999804,-624.9999999999977,-750.0000000000063,,-2826.999999999991
2020.05.01,-806.0000000000067,-398.9999999999938,-39.999999999995595,-88.99999999998354,-601.9999999999915,-717.9999999999964,,-2653.9999999999677
2020.05.01,-846.9999999999977,-400.00000000000034,-61.999999999995396,-152.99999999998093,-620.9999999999937,-711.000000000006,,-2793.999999999974
2020.05.01,-851.9999999999972,-400.00000000000034,-65.99999999999939,-159.99999999998238,-603.9999999999934,-651.0000000000016,,-2732.9999999999745
2020.05.01,-841.0000000000028,-384.9999999999909,-26.999999999999247,-78.00000000000028,-606.9999999999909,-714.999999999999,,-2652.999999999983
2020.05.01,-844.0000000000003,-364.00000000000875,1.0000000000065512,-80.99999999999774,-623.9999999999912,-746.0000000000023,,-2657.9999999999936
2020.05.01,-756.0000000000011,-368.9999999999971,84.0000000000063,180.0000000000024,-606.9999999999909,-799.0000000000052,,-2266.9999999999854
2020.05.01,-805.0000000000001,-412.9999999999967,121.99999999999989,202.00000000001327,-676.9999999999943,-839.0000000000009,,-2409.9999999999786
2020.05.01,-712.9999999999969,-384.9999999999909,157.00000000000713,425.0000000000087,-584.9999999999911,-829.0000000000019,,-1929.999999999965
2020.05.01,-661.0000000000005,-418.9999999999916,111.00000000000554,474.0000000000189,-520.9999999999936,-797.9999999999987,,-1813.99999999996
2020.05.01,-678.0000000000008,-370.999999999988,261.0000000000001,592.0000000000148,-629.9999999999973,-900.0000000000008,,-1725.999999999972
2020.05.01,-668.0000000000019,-418.0000000000073,200.00000000000017,659.0000000000095,-550.9999999999903,-829.0000000000019,,-1606.9999999999916
2020.05.01,-748.9999999999997,-445.99999999999085,199.00000000000472,583.0000000000002,-609.9999999999994,-819.9999999999985,,-1842.9999999999834
2020.05.01,-758.9999999999985,-448.9999999999883,292.00000000000335,720.0000000000095,-656.000000000001,-839.9999999999964,,-1691.9999999999714
2020.05.01,-651.0000000000016,-426.9999999999996,309.0000000000037,931.9999999999995,-553.999999999999,-750.0000000000063,,-1141.0000000000032
2020.05.01,-734.0000000000014,-465.0000000000043,226.99999999999943,773.0000000000015,-561.0000000000003,-712.0000000000015,,-1472.0000000000066
2020.05.01,-673.0000000000014,-462.0000000000068,246.00000000000176,869.0000000000086,-531.9999999999991,-709.0000000000041,,-1261.000000000001
2020.05.01,-639.0000000000007,-472.9999999999901,304.9999999999997,923.0000000000072,-593.9999999999945,-692.0000000000038,,-1169.9999999999823
2020.05.01,-648.0000000000041,-435.9999999999919,145.00000000000622,800.0000000000007,-406.9999999999907,-529.9999999999972,,-1075.9999999999768
2020.05.01,-548.9999999999995,-458.00000000000284,251.00000000000122,1219.9999999999989,-349.99999999999477,-475.0000000000032,,-361.0000000000002
2020.05.01,-612.0000000000015,-415.99999999999415,209.9999999999991,1017.0000000000013,-368.9999999999971,-480.99999999999807,,-650.9999999999905
2020.05.01,-650.0000000000061,-331.999999999999,312.00000000000114,899.0000000000053,-486.999999999993,-570.9999999999993,,-828.9999999999909
2020.05.01,-578.9999999999961,-296.9999999999917,377.0000000000051,975.0000000000148,-427.99999999999505,-489.0000000000061,,-440.9999999999691
2020.05.01,-523.0000000000068,-412.9999999999967,748.0000000000042,1513.0000000000089,-815.9999999999945,-911.0000000000063,,-401.99999999999125
2020.05.01,-682.0000000000048,-397.0000000000029,707.9999999999975,1252.0000000000086,-886.9999999999934,-939.0000000000009,,-944.9999999999959
2020.05.01,-531.9999999999991,-401.00000000000693,835.000000000008,1757.0000000000086,-793.9999999999947,-865.0000000000047,,1.1141310096718371e-11
2020.05.01,-433.0000000000056,-351.99999999999676,800.0000000000007,1754.0000000000111,-696.999999999992,-802.0000000000027,,270.0000000000148
2020.05.01,-401.00000000000693,-322.00000000000006,775.0000000000034,1754.0000000000111,-642.9999999999936,-767.0000000000066,,396.0000000000073
2020.05.01,-421.0000000000047,-300.99999999999574,685.0000000000023,1628.0000000000073,-573.9999999999967,-739.0000000000008,,278.0000000000116
2020.05.01,-400.00000000000034,-340.00000000000693,609.9999999999994,1595.9999999999975,-514.9999999999987,-683.0000000000002,,267.99999999999056
2020.05.01,-360.0000000000048,-331.999999999999,591.0000000000082,1699.0000000000061,-434.000000000001,-629.0000000000018,,535.0000000000077
2020.05.01,-368.00000000000165,-316.0000000000052,552.0000000000081,1639.0000000000127,-406.9999999999907,-609.9999999999994,,490.000000000024
2020.05.01,-307.0000000000017,-330.9999999999924,548.0000000000041,1757.0000000000086,-349.99999999999477,-565.9999999999999,,751.000000000024
2020.05.01,-377.0000000000051,-310.9999999999946,562.0000000000069,1616.0000000000175,-419.9999999999982,-609.000000000004,,461.0000000000224
2020.05.01,-400.00000000000034,-302.0000000000023,529.0000000000017,1545.0000000000186,-398.9999999999938,-611.000000000006,,362.00000000001785
2020.05.01,-426.9999999999996,-302.0000000000023,504.9999999999999,1404.0000000000052,-435.9999999999919,-673.9999999999968,,70.00000000001444
2020.05.01,-400.00000000000034,-303.0000000000088,653.999999999999,1554.000000000011,-537.9999999999941,-829.0000000000019,,138.0000000000049
