date,AUDUSD,EURCHF,CADCHF,EURAUD,AUDCAD,NZDCAD,empty,sum
2020.05.01,-1309.0000000000045,-602.999999999998,-419.9999999999982,-1363.9999999999875,-915.9999999999945,-909.0000000000042,,-5520.999999999987
2020.05.01,-1294.0000000000064,-588.9999999999951,-430.9999999999925,-1303.999999999994,-891.9999999999928,-824.999999999998,,-5334.999999999979
2020.05.01,-1246.0000000000027,-531.9999999999991,-369.99999999999255,-1170.9999999999886,-839.0000000000009,-873.999999999997,,-5031.999999999981
2020.05.01,-1158.9999999999989,-520.0000000000093,-368.00000000000165,-990.9999999999864,-786.9999999999933,-814.9999999999991,,-4639.999999999989
2020.05.01,-1178.0000000000014,-556.0000000000009,-375.9999999999986,-1015.9999999999947,-787.9999999999998,-785.0000000000024,,-4698.999999999998
2020.05.01,-1146.0000000000025,-553.0000000000035,-395.99999999999636,-963.0000000000027,-746.9999999999976,-848.9999999999998,,-4654.000000000003
2020.05.01,-1166.0000000000005,-557.9999999999918,-412.00000000000125,-1000.0000000000009,-747.9999999999931,-875.0000000000035,,-4758.999999999991
2020.05.01,-1041.000000000003,-480.99999999999807,-308.9999999999926,-657.9999999999808,-679.9999999999917,-751.0000000000017,,-3919.999999999968
2020.05.01,-1033.0000000000061,-469.0000000000083,-273.9999999999965,-629.9999999999973,-665.9999999999999,-734.0000000000014,,-3806.0000000000095
2020.05.01,-980.9999999999985,-466.9999999999952,-254.99999999999412,-560.9999999999893,-723.9999999999914,-819.0000000000031,,-3806.999999999972
2020.05.01,-980.0000000000031,-462.0000000000068,-178.00000000000037,-542.9999999999824,-737.9999999999942,-822.9999999999959,,-3723.9999999999827
2020.05.01,-878.9999999999965,-422.9999999999956,-122.99999999999534,-273.9999999999965,-650.9999999999905,-777.0000000000055,,-3126.9999999999795
2020.05.01,-846.0000000000023,-404.9999999999887,-73.00000000000084,-180.99999999998673,-629.9999999999973,-773.0000000000015,,-2907.9999999999773
2020.05.01,-882.000000000005,-414.9999999999876,-66.99999999999484,-238.99999999998923,-669.9999999999928,-777.0000000000055,,-3049.999999999975
2020.05.01,-880.9999999999984,-407.0000000000018,-80.00000000000229,-231.99999999998778,-657.9999999999919,-716.0000000000056,,-2973.9999999999877
2020.05.01,-863.0000000000026,-400.00000000000034,-66.99999999999484,-180.0000000000024,-619.9999999999983,-724.0000000000024,,-2854.0000000000005
2020.05.01,-909.0000000000042,-387.99999999998835,-34.99999999999615,-170.99999999998784,-684.9999999999911,-809.9999999999997,,-2997.999999999967
2020.05.01,-858.0000000000032,-405.9999999999952,-0.999999999995449,-117.99999999999588,-651.999999999997,-812.0000000000016,,-2846.999999999988
2020.05.01,-838.0000000000055,-426.9999999999996,82.99999999999974,117.00000000001154,-696.999999999992,-911.0000000000063,,-2672.999999999992
2020.05.01,-814.0000000000036,-421.99999999998903,95.00000000000064,179.00000000001802,-689.9999999999907,-863.0000000000026,,-2514.9999999999673
2020.05.01,-770.9999999999994,-425.0000000000087,102.99999999999754,326.0000000000041,-653.999999999999,-883.0000000000005,,-2304.000000000006
2020.05.01,-682.0000000000048,-421.99999999998903,102.99999999999754,463.9999999999977,-633.9999999999901,-902.0000000000028,,-2072.9999999999914
2020.05.01,-717.000000000001,-442.9999999999934,196.00000000000728,565.0000000000155,-632.9999999999947,-902.0000000000028,,-1933.999999999969
2020.05.01,-750.0000000000063,-465.0000000000043,125.00000000000844,511.000000000017,-613.9999999999924,-902.9999999999983,,-2095.9999999999754
2020.05.01,-763.0000000000026,-468.00000000000176,187.9999999999993,562.0000000000181,-661.0000000000005,-870.9999999999995,,-2012.9999999999868
2020.05.01,-758.9999999999985,-483.99999999999557,268.0000000000016,667.0000000000176,-669.9999999999928,-856.9999999999967,,-1834.9999999999645
2020.05.01,-734.9999999999968,-469.99999999999267,226.00000000000398,773.0000000000015,-595.9999999999966,-780.000000000003,,-1581.9999999999836
2020.05.01,-750.0000000000063,-472.00000000000574,225.00000000000853,718.0000000000186,-600.0000000000006,-761.0000000000006,,-1639.999999999986
2020.05.01,-687.0000000000043,-493.99999999999443,226.99999999999943,835.000000000008,-600.999999999996,-707.9999999999975,,-1427.9999999999848
2020.05.01,-714.999999999999,-472.9999999999901,143.00000000000423,695.0000000000011,-605.9999999999955,-709.9999999999995,,-1665.9999999999786
2020.05.01,-661.0000000000005,-476.9999999999941,139.00000000000023,785.0000000000134,-434.9999999999965,-553.0000000000035,,-1201.999999999981
2020.05.01,-619.0000000000028,-476.9999999999941,202.9999999999976,997.0000000000034,-415.99999999999415,-526.9999999999997,,-838.9999999999895
2020.05.01,-687.0000000000043,-414.9999999999876,206.00000000000617,856.0000000000123,-507.9999999999973,-594.0000000000057,,-1141.9999999999764
2020.05.01,-729.9999999999973,-374.0000000000077,275.000000000003,714.0000000000147,-596.9999999999919,-643.0000000000047,,-1354.999999999984
2020.05.01,-614.9999999999989,-417.0000000000007,338.00000000000495,935.0000000000191,-839.0000000000009,-924.0000000000026,,-1521.999999999979
2020.05.01,-728.0000000000064,-504.9999999999999,641.0000000000027,1114.000000000015,-988.9999999999955,-1031.000000000004,,-1497.9999999999882
2020.05.01,-683.0000000000002,-438.00000000000506,687.0000000000043,1251.000000000002,-901.9999999999917,-963.0000000000027,,-1047.9999999999932
2020.05.01,-590.999999999997,-401.99999999999125,697.9999999999986,1446.0000000000139,-824.999999999998,-899.0000000000053,,-572.9999999999792
2020.05.01,-453.99999999999886,-374.999999999992,717.000000000001,1671.0000000000002,-697.9999999999986,-817.9999999999965,,43.00000000001535
2020.05.01,-436.00000000000307,-333.9999999999899,680.0000000000028,1597.0000000000039,-659.999999999994,-800.9999999999961,,46.00000000002353
2020.05.01,-436.9999999999985,-347.0000000000084,609.000000000004,1560.000000000006,-586.9999999999931,-743.0000000000048,,55.000000000005116
2020.05.01,-407.0000000000018,-348.9999999999993,568.0000000000018,1563.0000000000032,-523.9999999999911,-695.0000000000011,,156.0000000000116
2020.05.01,-404.0000000000044,-334.9999999999964,522.0000000000002,1521.0000000000168,-490.999999999997,-673.0000000000014,,140.00000000001796
2020.05.01,-380.00000000000256,-331.999999999999,526.9999999999997,1592.0000000000157,-441.99999999999795,-646.9999999999976,,318.0000000000181
2020.05.01,-378.00000000000057,-330.9999999999924,522.0000000000002,1589.0000000000182,-430.9999999999925,-612.9999999999969,,358.00000000003604
2020.05.01,-414.00000000000324,-336.00000000000296,512.0000000000014,1517.0000000000127,-419.9999999999982,-617.0000000000009,,242.00000000000887
2020.05.01,-428.00000000000614,-314.99999999999864,456.00000000000085,1400.0000000000011,-437.999999999994,-677.0000000000053,,-2.0000000000020464
2020.05.01,-428.00000000000614,-334.9999999999964,497.000000000003,1406.0000000000184,-546.9999999999975,-848.9999999999998,,-255.9999999999784
