date,USDCAD,AUDUSD,CHFJPY,empty,sum
2018.11.13,-202.00000000001327,-4.999999999999449,81.00000000000307,,-126.00000000000966
2018.11.13,-279.00000000000705,-49.99999999999449,138.9999999999958,,-190.00000000000574
2018.11.13,-385.00000000001313,-107.99999999999699,177.99999999999727,,-315.00000000001285
2018.11.13,-522.0000000000002,-200.99999999999562,194.99999999999318,,-528.0000000000027
2018.11.13,-540.0000000000072,-214.99999999999852,227.99999999999443,,-527.0000000000113
2018.11.13,-548.9999999999995,-202.9999999999976,221.00000000000364,,-530.9999999999935
2018.11.13,-496.00000000000756,-161.00000000000003,212.99999999999386,,-444.00000000001376
2018.11.13,-451.0000000000014,-117.99999999999588,227.99999999999443,,-341.00000000000284
2018.11.13,-378.00000000001165,-82.00000000000429,195.99999999999795,,-264.00000000001796
2018.11.13,-314.00000000001427,-33.000000000005244,117.00000000000443,,-230.00000000001506
2018.11.13,-307.99999999999716,-12.999999999996348,87.0000000000033,,-233.99999999999022
2018.11.14,-317.0000000000117,-31.999999999998696,108.99999999999466,,-240.00000000001575
2018.11.14,-280.9999999999979,7.9999999999968985,75.00000000000284,,-197.99999999999818
2018.11.14,-222.00000000001108,119.00000000000244,-15.000000000000568,,-118.00000000000921
2018.11.14,-204.00000000000418,117.00000000000044,-16.000000000005343,,-103.00000000000908
2018.11.14,-194.0000000000053,166.99999999999494,-128.0000000000001,,-155.00000000001046
2018.11.14,-236.99999999999832,77.00000000000485,-111.99999999999477,,-271.99999999998823
2018.11.14,-236.99999999999832,83.9999999999952,-100.00000000000853,,-253.00000000001165
2018.11.14,-287.000000000015,58.000000000002494,-75.00000000000284,,-304.00000000001535
2018.11.14,-310.0000000000103,-12.000000000000899,-39.00000000000148,,-361.0000000000127
2018.11.14,-297.9999999999983,-10.999999999994348,-25.000000000005684,,-333.99999999999835
2018.11.14,-239.00000000001143,48.000000000003595,-64.00000000000716,,-255.000000000015
2018.11.14,-302.0000000000023,63.99999999999739,-66.0000000000025,,-304.0000000000074
2018.11.14,-358.9999999999982,24.999999999997247,-64.99999999999773,,-398.99999999999864
2018.11.14,-409.0000000000149,-33.000000000005244,24.999999999991473,,-417.00000000002865
2018.11.14,-354.0000000000099,-2.000000000002,-40.99999999999682,,-397.0000000000087
2018.11.14,-357.00000000000733,-5.999999999994898,-18.000000000000682,,-381.0000000000029
2018.11.14,-334.9999999999964,21.00000000000435,-49.000000000006594,,-362.99999999999864
2018.11.14,-316.0000000000052,28.000000000005798,-51.00000000000193,,-339.0000000000013
2018.11.14,-348.9999999999993,-27.999999999994696,-18.000000000000682,,-394.9999999999947
2018.11.14,-299.00000000000483,0.999999999995449,-16.000000000005343,,-314.0000000000147
2018.11.14,-334.9999999999964,-158.99999999999804,75.9999999999934,,-418.000000000001
2018.11.14,-422.00000000001125,-227.99999999999488,218.9999999999941,,-431.00000000001205
2018.11.14,-368.00000000001273,-258.0000000000027,286.9999999999919,,-339.00000000002353
2018.11.14,-358.9999999999982,-287.9999999999994,305.9999999999974,,-341.0000000000001
2018.11.14,-304.9999999999997,-236.00000000000287,343.0000000000035,,-197.9999999999991
2018.11.14,-277.00000000001614,-227.99999999999488,323.99999999999807,,-181.00000000001296
2018.11.14,-341.99999999999784,-253.0000000000032,283.9999999999918,,-311.0000000000092
2018.11.14,-295.0000000000008,-178.00000000000037,349.00000000000375,,-123.99999999999739
2018.11.14,-195.00000000001182,-90.99999999999665,325.00000000000284,,38.99999999999437
2018.11.14,-256.00000000001177,-82.00000000000429,269.999999999996,,-68.00000000002001
2018.11.14,-182.99999999999983,-19.999999999997797,228.9999999999992,,26.00000000000159
2018.11.14,-253.00000000001432,-43.00000000000415,225.9999999999991,,-70.00000000001938
2018.11.14,-260.0000000000158,44.99999999999504,191.0000000000025,,-24.000000000018247
2018.11.14,-155.00000000001623,89.00000000000574,-28.999999999996362,,-95.00000000000685
2018.11.14,-459.0000000000094,7.9999999999968985,137.00000000000045,,-314.00000000001205
2018.11.14,-265.0000000000041,-9.00000000000345,72.99999999999329,,-201.00000000001427
2018.11.14,-326.0000000000041,-22.999999999995246,177.99999999999727,,-171.00000000000205
2018.11.14,-329.00000000000153,-4.999999999999449,144.00000000000546,,-189.9999999999955
2018.11.14,-348.9999999999993,-4.000000000004,165.99999999999682,,-187.00000000000648
2018.11.14,-422.9999999999956,-21.999999999999797,308.9999999999975,,-135.9999999999979
2018.11.14,-473.0000000000123,-41.000000000002146,224.00000000000375,,-290.0000000000107
2018.11.14,-375.9999999999986,5.999999999994898,289.0000000000015,,-81.00000000000222
2018.11.14,-395.000000000012,22.999999999995246,280.00000000000114,,-92.00000000001563
2018.11.14,-215.00000000000963,278.9999999999959,109.99999999999943,,173.9999999999857
2018.11.14,-251.00000000000122,295.0000000000008,81.00000000000307,,125.00000000000264
2018.11.14,-340.00000000000693,209.00000000000364,164.99999999999204,,33.999999999988745
2018.11.14,-412.00000000001234,151.00000000000114,150.99999999999625,,-110.00000000001495
2018.11.14,-377.0000000000051,102.00000000000209,149.0000000000009,,-126.0000000000021
2018.11.15,-378.999999999996,168.00000000000148,277.9999999999916,,66.99999999999704
2018.11.15,-395.000000000012,138.00000000000477,286.9999999999919,,29.99999999998471
2018.11.15,-370.00000000000364,165.9999999999995,168.99999999999693,,-35.00000000000722
2018.11.15,-431.0000000000036,138.00000000000477,221.9999999999942,,-71.0000000000046
2018.11.15,-438.00000000000506,139.99999999999568,189.99999999999773,,-108.00000000001165
2018.11.15,-378.999999999996,588.9999999999951,137.00000000000045,,346.99999999999955
2018.11.15,-368.9999999999971,563.0000000000024,156.99999999999648,,351.00000000000176
2018.11.15,-402.0000000000135,472.00000000000574,385.0000000000051,,454.9999999999974
2018.11.15,-309.0000000000037,531.9999999999991,307.9999999999927,,530.9999999999882
2018.11.15,-330.0000000000081,502.9999999999979,325.9999999999934,,498.99999999998323
2018.11.15,-316.0000000000052,490.999999999997,286.00000000000136,,460.9999999999932
2018.11.15,-292.00000000000335,541.9999999999981,277.000000000001,,526.9999999999957
2018.11.15,-268.0000000000016,551.9999999999969,292.99999999999216,,576.9999999999875
2018.11.15,-214.00000000000307,597.9999999999985,254.0000000000049,,638.0000000000003
2018.11.15,-283.000000000011,546.9999999999975,313.0000000000024,,576.9999999999889
2018.11.15,-286.00000000000847,538.0000000000051,295.0000000000017,,546.9999999999984
2018.11.15,-224.000000000002,607.0000000000019,210.99999999999852,,593.9999999999984
2018.11.15,-187.00000000000384,627.9999999999952,161.00000000000136,,601.9999999999927
2018.11.15,-195.9999999999962,631.9999999999992,137.00000000000045,,573.0000000000034
2018.11.15,-199.00000000001583,682.0000000000048,158.00000000000125,,640.9999999999902
2018.11.15,-153.00000000000313,746.0000000000023,126.99999999999534,,719.9999999999944
2018.11.15,-167.00000000000603,631.9999999999992,290.9999999999968,,755.99999999999
2018.11.15,-109.00000000000354,585.9999999999976,320.99999999999795,,797.999999999992
2018.11.15,-185.00000000001293,478.9999999999961,465.0000000000034,,758.9999999999866
2018.11.15,-320.00000000000915,358.9999999999982,543.9999999999969,,582.9999999999859
2018.11.15,-253.99999999999866,439.0000000000005,408.00000000000125,,593.0000000000031
2018.11.15,-290.9999999999968,475.0000000000032,305.9999999999974,,490.00000000000375
2018.11.15,-239.00000000001143,470.9999999999992,236.99999999999477,,468.99999999998255
2018.11.15,-170.00000000000347,456.9999999999963,260.0000000000051,,546.999999999998
2018.11.15,-214.00000000000307,443.99999999999994,245.00000000000455,,475.0000000000014
2018.11.15,-182.99999999999983,417.0000000000007,376.0000000000048,,610.0000000000057
2018.11.15,-252.0000000000078,495.000000000001,512.0000000000005,,754.9999999999936
2018.11.15,-270.00000000001467,555.0000000000055,503.0000000000001,,787.9999999999909
2018.11.15,-249.00000000001032,490.00000000000153,435.99999999999284,,676.9999999999841
2018.11.15,-67.00000000001705,560.0000000000049,343.0000000000035,,835.9999999999914
2018.11.15,-235.00000000000742,397.99999999999835,527.000000000001,,689.9999999999919
2018.11.15,-87.00000000001484,409.0000000000038,376.99999999999534,,698.9999999999843
2018.11.15,112.000000000001,488.999999999995,305.9999999999974,,906.9999999999934
2018.11.15,110.99999999999443,502.9999999999979,304.9999999999926,,918.9999999999849
2018.11.15,15.999999999993797,453.99999999999886,450.00000000000284,,919.9999999999955
2018.11.15,288.99999999998374,634.0000000000013,216.99999999999875,,1139.9999999999836
2018.11.15,204.99999999998852,566.9999999999953,289.0000000000015,,1060.9999999999854
2018.11.15,451.99999999998573,758.0000000000031,111.99999999999477,,1321.9999999999836
2018.11.15,373.99999999998545,724.9999999999978,143.00000000000068,,1241.9999999999839
2018.11.15,238.99999999998923,614.9999999999989,302.99999999999727,,1156.9999999999854
2018.11.15,200.00000000000017,602.999999999998,278.99999999999636,,1081.9999999999945
2018.11.15,263.99999999999756,597.0000000000031,257.99999999999557,,1118.9999999999964
2018.11.15,265.0000000000041,575.9999999999987,248.99999999999523,,1089.9999999999982
2018.11.16,252.99999999999213,573.9999999999967,277.000000000001,,1103.99999999999
2018.11.16,268.0000000000016,565.0000000000044,329.9999999999983,,1163.0000000000043
2018.11.16,258.99999999998704,566.9999999999953,338.99999999999864,,1164.999999999981
2018.11.16,309.0000000000037,524.9999999999977,331.00000000000307,,1165.0000000000045
2018.11.16,280.9999999999979,585.0000000000022,313.0000000000024,,1179.0000000000023
2018.11.16,305.9999999999841,634.0000000000013,314.9999999999977,,1254.9999999999832
2018.11.16,347.9999999999928,678.9999999999962,337.99999999999386,,1364.999999999983
2018.11.16,411.99999999999017,616.0000000000055,331.00000000000307,,1358.9999999999986
2018.11.16,492.0000000000035,553.999999999999,384.00000000000034,,1430.0000000000027
2018.11.16,461.0000000000003,465.9999999999998,462.0000000000033,,1389.0000000000032
2018.11.16,443.99999999999994,455.0000000000054,439.9999999999977,,1339.0000000000032
2018.11.16,461.0000000000003,526.0000000000042,411.9999999999919,,1398.9999999999964
2018.11.16,409.99999999999926,463.0000000000023,438.0000000000024,,1311.000000000004
2018.11.16,400.00000000000034,487.0000000000041,423.9999999999924,,1310.9999999999968
2018.11.16,380.9999999999869,494.00000000000557,457.9999999999984,,1332.999999999991
2018.11.16,421.0000000000047,578.0000000000007,451.9999999999982,,1451.0000000000036
2018.11.16,429.99999999999704,595.0000000000011,456.00000000000307,,1481.0000000000014
2018.11.16,458.9999999999872,626.0000000000043,489.9999999999949,,1574.9999999999864
2018.11.16,461.0000000000003,622.0000000000003,503.0000000000001,,1586.000000000001
2018.11.16,390.9999999999858,512.9999999999968,542.0000000000016,,1445.999999999984
2018.11.16,532.9999999999835,602.0000000000025,525.9999999999962,,1660.9999999999823
2018.11.16,451.0000000000014,495.9999999999964,533.9999999999918,,1480.9999999999895
2018.11.16,376.9999999999829,443.99999999999994,521.0000000000008,,1341.9999999999836
2018.11.16,350.9999999999902,378.00000000000057,504.0000000000049,,1232.9999999999957
2018.11.16,368.9999999999971,355.0000000000053,647.9999999999961,,1371.9999999999986
2018.11.16,363.0000000000022,365.99999999999966,715.0000000000034,,1444.0000000000052
2018.11.16,309.99999999998806,336.00000000000296,751.9999999999953,,1397.9999999999864
2018.11.16,343.00000000000443,356.00000000000074,635.9999999999957,,1335.000000000001
2018.11.16,278.00000000000045,385.99999999999744,679.9999999999926,,1343.9999999999905
2018.11.16,201.99999999999108,416.00000000000523,777.000000000001,,1394.9999999999973
2018.11.16,258.0000000000027,407.99999999999727,885.0000000000051,,1551.000000000005
2018.11.16,560.9999999999893,712.9999999999969,587.0000000000033,,1860.9999999999895
2018.11.16,757.999999999992,975.0000000000036,501.99999999999534,,2234.999999999991
2018.11.16,652.9999999999925,927.0,590.0000000000034,,2169.999999999996
2018.11.16,658.9999999999874,954.9999999999948,459.0000000000032,,2072.9999999999854
2018.11.16,621.0000000000049,934.9999999999969,555.9999999999974,,2111.999999999999
2018.11.16,507.9999999999973,944.9999999999958,391.9999999999959,,1844.999999999989
2018.11.16,261.0000000000001,910.9999999999951,483.0000000000041,,1654.9999999999993
2018.11.16,295.99999999998516,1036.999999999999,471.9999999999942,,1804.9999999999786
2018.11.16,541.9999999999981,1134.999999999997,254.99999999999545,,1931.9999999999905
2018.11.16,452.99999999999227,1071.9999999999952,317.99999999999784,,1842.9999999999854
2018.11.16,435.9999999999919,1063.0000000000027,233.99999999999466,,1732.999999999989
2018.11.16,426.9999999999996,1102.000000000003,263.00000000000523,,1792.0000000000077
2018.11.16,394.9999999999898,1117.9999999999968,246.9999999999999,,1759.9999999999864
2018.11.16,470.9999999999992,1124.9999999999982,269.00000000000546,,1865.0000000000027
2018.11.16,469.99999999999267,1156.9999999999968,269.999999999996,,1896.9999999999854
2018.11.16,502.9999999999868,1143.0000000000052,198.99999999999807,,1844.99999999999
2018.11.16,539.0000000000006,1112.9999999999973,296.99999999999704,,1948.9999999999948
