date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURCAD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2018.11.27,825.9999999999934,828.9999999999935,905.9999999999845,190.00000000000128,-240.00000000000688,540.0000000000072,218.00000000000708,25.999999999992696,-262.999999999991,34.000000000020236,-570.0000000000039,-435.0000000000076,-103.9999999999992,-420.99999999999227,-880.0000000000097,-958.9999999999987,,-303.0000000000084
2018.11.27,834.9999999999858,798.9999999999924,760.9999999999894,119.00000000000244,-285.9999999999974,546.000000000002,223.00000000001762,5.999999999994898,-314.99999999999864,-8.99999999998613,-741.9999999999982,-438.00000000000506,-200.00000000000284,-491.9999999999902,-921.999999999997,-962.9999999999916,,-1077.999999999982
2018.11.27,800.9999999999851,791.9999999999874,732.9999999999836,58.000000000002494,-341.99999999999784,636.9999999999986,222.00000000001108,-37.00000000000925,-323.99999999999096,16.000000000019554,-855.0000000000058,-370.00000000000364,-194.00000000000261,-524.0000000000009,-954.9999999999983,-968.9999999999976,,-1311.000000000019
2018.11.27,822.9999999999959,838.9999999999986,729.9999999999862,34.99999999999615,-360.0000000000048,634.0000000000013,226.00000000001506,-72.0000000000054,-323.99999999999096,78.00000000000296,-964.9999999999936,-361.9999999999957,-197.00000000000273,-578.9999999999935,-993.9999999999998,-998.9999999999943,,-1486.999999999984
2018.11.27,851.9999999999861,848.9999999999895,672.9999999999902,9.999999999998899,-360.0000000000048,646.0000000000132,228.00000000000597,-104.99999999999955,-345.99999999999073,42.00000000000159,-1096.0000000000082,-279.00000000000705,-236.0000000000042,-606.9999999999993,-999.0000000000094,-988.0,,-1716.0000000000373
2018.11.27,893.9999999999948,861.9999999999948,715.9999999999833,2.999999999997449,-336.00000000000296,659.0000000000095,230.00000000001907,-133.00000000000534,-326.9999999999995,52.00000000002092,-1137.9999999999945,-263.99999999999756,-231.00000000000875,-631.9999999999908,-980.000000000004,-956.0000000000013,,-1580.999999999985
2018.11.27,886.9999999999934,838.9999999999986,714.999999999999,-9.999999999998899,-346.9999999999973,670.000000000015,221.00000000000452,-136.00000000000279,-341.99999999999784,24.00000000000091,-1143.9999999999895,-265.99999999998846,-216.99999999999875,-631.9999999999908,-981.0000000000088,-954.9999999999948,,-1673.9999999999563
2018.11.27,878.9999999999853,860.99999999999,698.999999999983,-9.999999999998899,-351.0000000000013,624.0000000000023,202.00000000001327,-143.9999999999997,-340.9999999999913,57.00000000001637,-1160.9999999999898,-248.00000000000378,-224.00000000000375,-640.9999999999911,-990.9999999999997,-968.9999999999976,,-1757.9999999999873
2018.11.27,689.9999999999907,858.9999999999947,706.999999999991,-0.999999999995449,-350.00000000000585,531.0000000000148,226.99999999999943,-130.0000000000079,-352.9999999999922,38.000000000010914,-1167.9999999999914,-270.99999999999903,-227.00000000000387,-632.9999999999956,-984.9999999999994,-976.9999999999945,,-2042.9999999999834
2018.11.28,764.9999999999934,818.9999999999884,686.9999999999932,4.000000000004,-336.9999999999984,529.0000000000017,212.00000000001216,-143.00000000000423,-266.999999999995,90.00000000000341,-1055.9999999999902,-224.99999999998633,-210.99999999999852,-628.9999999999907,-968.0000000000035,-963.9999999999982,,-1693.9999999999684
2018.11.28,812.999999999997,835.9999999999985,700.999999999996,-4.000000000004,-346.0000000000019,557.0000000000075,211.00000000000563,-139.00000000000023,-280.9999999999979,79.00000000000773,-1129.0000000000023,-221.99999999998886,-209.00000000000318,-612.9999999999995,-972.0000000000084,-944.0000000000003,,-1661.9999999999945
2018.11.28,801.9999999999916,817.9999999999978,688.9999999999841,-41.000000000002146,-397.99999999999835,563.0000000000024,192.00000000001438,-168.00000000000148,-287.9999999999994,111.99999999999477,-1085.0000000000027,-269.9999999999925,-203.00000000000296,-644.999999999996,-1028.9999999999964,-1017.0000000000013,,-1968.0000000000082
2018.11.28,791.9999999999927,816.9999999999931,681.9999999999826,-42.999999999993044,-401.00000000000693,577.0000000000052,218.00000000000708,-159.00000000000912,-298.9999999999937,112.99999999999955,-1095.0000000000016,-279.99999999999136,-210.99999999999852,-650.9999999999962,-1054.000000000002,-1031.9999999999995,,-2026.0000000000116
2018.11.28,796.999999999981,855.9999999999945,706.999999999991,-60.99999999999994,-401.00000000000693,547.0000000000086,198.00000000000927,-203.00000000000873,-288.9999999999948,155.00000000000114,-1153.000000000004,-275.9999999999874,-262.00000000000045,-734.9999999999994,-1087.0000000000032,-1027.9999999999957,,-2235.0000000000155
2018.11.28,807.0000000000022,839.9999999999892,726.9999999999887,-80.99999999999774,-392.9999999999989,529.0000000000017,174.00000000000747,-241.00000000000233,-278.00000000000045,112.99999999999955,-1214.9999999999884,-326.0000000000041,-245.00000000000455,-756.9999999999908,-1082.9999999999984,-1046.999999999998,,-2475.9999999999955
2018.11.28,839.9999999999964,841.9999999999987,797.9999999999876,-20.999999999993246,-329.00000000000153,541.9999999999981,216.00000000001617,-194.0000000000053,-257.9999999999916,70.99999999999795,-1097.999999999999,-275.000000000003,-165.00000000000625,-646.0000000000008,-978.0000000000086,-1000.9999999999964,,-1656.0000000000105
2018.11.28,840.9999999999807,848.9999999999895,791.9999999999927,-4.999999999999449,-314.99999999999864,544.0000000000111,216.00000000001617,-180.0000000000024,-246.99999999999721,112.99999999999955,-1072.0000000000064,-255.00000000000523,-190.00000000001194,-652.9999999999916,-972.0000000000084,-963.9999999999982,,-1498.00000000003
2018.11.28,779.9999999999807,839.9999999999892,753.9999999999881,-65.00000000000395,-375.9999999999986,495.000000000001,198.00000000000927,-234.00000000000088,-239.99999999999577,111.00000000001842,-1150.0000000000066,-289.0000000000059,-194.00000000000261,-713.9999999999986,-1034.000000000006,-1049.9999999999955,,-2168.0000000000277
2018.11.28,770.9999999999884,878.9999999999907,790.0000000000018,-88.99999999999464,-380.999999999998,474.0000000000189,174.00000000000747,-260.00000000000466,-240.99999999999122,189.99999999999773,-1174.0000000000084,-313.99999999999204,-184.0000000000117,-740.9999999999997,-1045.0000000000018,-1049.9999999999955,,-2200.9999999999927
2018.11.28,788.9999999999952,870.9999999999951,763.9999999999869,-90.99999999999665,-379.0000000000071,483.0000000000112,167.00000000000603,-267.00000000000614,-266.999999999995,170.00000000001592,-1222.9999999999964,-316.99999999998954,-192.00000000000728,-742.999999999995,-1033.0000000000014,-1053.9999999999993,,-2321.9999999999836
2018.11.28,795.9999999999967,870.9999999999951,783.0000000000003,-88.99999999999464,-396.00000000000745,494.00000000001666,161.00000000001114,-261.0000000000001,-270.99999999999903,174.0000000000066,-1214.9999999999884,-340.9999999999913,-182.00000000000216,-739.9999999999949,-1070.999999999998,-1083.9999999999961,,-2370.9999999999454
2018.11.28,790.9999999999861,902.000000000001,777.9999999999898,-98.99999999999353,-402.9999999999978,472.00000000000574,160.00000000000458,-284.0000000000065,-254.99999999999412,219.0000000000225,-1231.9999999999886,-314.99999999999864,-219.99999999999886,-780.0000000000011,-1088.0000000000082,-1089.999999999991,,-2443.999999999968
2018.11.28,805.9999999999956,908.9999999999918,800.0000000000007,-68.99999999999685,-404.0000000000044,486.00000000000864,135.00000000001845,-253.0000000000032,-284.9999999999908,197.00000000000273,-1180.0000000000032,-347.0000000000084,-209.00000000000318,-746.9999999999999,-1093.0000000000036,-1100.9999999999964,,-2354.999999999992
2018.11.28,739.9999999999851,908.9999999999918,807.9999999999865,-58.000000000002494,-402.00000000000233,429.99999999999704,128.000000000017,-241.00000000000233,-284.9999999999908,199.00000000001228,-1160.9999999999898,-367.0000000000062,-239.00000000000432,-771.9999999999914,-1114.0000000000043,-1091.999999999993,,-2516.9999999999973
2018.11.28,743.9999999999891,953.9999999999935,795.9999999999967,-92.99999999999864,-395.0000000000009,450.00000000001705,144.0000000000108,-272.00000000000557,-239.99999999999577,334.0000000000032,-1160.0000000000055,-358.9999999999982,-240.0000000000091,-805.9999999999974,-1112.000000000009,-1070.9999999999998,,-2326.000000000009
2018.11.28,697.9999999999986,942.9999999999978,780.000000000003,-158.0000000000026,-426.00000000000415,416.00000000001637,125.00000000001954,-322.00000000000006,-236.99999999999832,361.99999999999477,-1228.0000000000068,-398.9999999999938,-245.00000000000455,-868.9999999999998,-1144.0000000000055,-1117.0000000000014,,-2820.9999999999873
2018.11.28,630.9999999999816,926.9999999999925,810.999999999984,-127.99999999999478,-431.0000000000036,388.0000000000106,146.00000000000168,-277.000000000005,-218.99999999999142,397.99999999999613,-1136.999999999988,-385.99999999999744,-225.9999999999991,-829.9999999999983,-1132.000000000005,-1139.0000000000011,,-2604.0000000000173
2018.11.28,615.9999999999943,926.9999999999925,825.9999999999934,-110.99999999999443,-402.9999999999978,368.00000000001273,172.0000000000166,-287.0000000000039,-201.99999999999108,334.0000000000032,-1160.0000000000055,-394.9999999999898,-207.9999999999984,-811.9999999999976,-1102.0000000000039,-1134.0000000000016,,-2570.999999999971
2018.11.28,668.0000000000019,927.9999999999973,892.9999999999883,-132.99999999999423,-428.00000000000614,336.00000000000296,182.99999999999983,-317.0000000000006,-158.99999999999804,320.0000000000216,-1184.0000000000073,-374.999999999992,-167.0000000000016,-832.9999999999984,-1133.0000000000098,-1214.9999999999993,,-2615.9999999999955
2018.11.28,695.9999999999856,903.9999999999964,973.999999999986,-87.99999999999919,-418.0000000000073,309.0000000000037,246.00000000001288,-304.00000000000426,-117.99999999999588,163.0000000000109,-1167.9999999999914,-374.999999999992,-106.99999999999932,-771.0000000000008,-1128.0,-1257.9999999999925,,-2442.9999999999873
2018.11.28,626.9999999999998,909.9999999999966,995.9999999999969,-60.99999999999994,-422.00000000000017,303.0000000000088,258.0000000000027,-245.0000000000063,-117.99999999999588,203.00000000000296,-1036.999999999999,-397.0000000000029,-72.00000000000273,-727.9999999999944,-1109.0000000000089,-1266.999999999996,,-2158.9999999999986
2018.11.28,554.9999999999944,842.9999999999893,922.999999999985,-100.99999999999554,-487.99999999999955,286.00000000000847,258.0000000000027,-279.00000000000705,-76.99999999999375,346.00000000000364,-1063.9999999999982,-439.99999999999596,-112.00000000000898,-775.9999999999962,-1180.9999999999973,-1317.999999999997,,-2625.0000000000064
2018.11.28,529.0000000000017,832.9999999999984,968.9999999999976,-104.00000000000409,-443.99999999999994,229.99999999999687,276.00000000000955,-274.00000000000756,-37.99999999999359,305.0000000000068,-943.000000000005,-453.99999999999886,-47.000000000011255,-730.9999999999945,-1085.9999999999986,-1266.0000000000005,,-2245.000000000003
2018.11.28,454.9999999999832,825.9999999999934,956.9999999999857,-88.99999999999464,-431.99999999999903,226.99999999999943,284.00000000001756,-267.00000000000614,-24.999999999997247,366.00000000001387,-916.0000000000057,-513.0000000000078,-40.00000000000625,-704.9999999999983,-1072.0000000000027,-1258.999999999999,,-2203.0000000000236
2018.11.28,269.9999999999925,840.999999999994,980.0000000000031,-105.99999999999498,-422.00000000000017,74.0000000000185,277.00000000001614,-223.00000000000654,19.00000000000235,510.9999999999957,-706.999999999991,-533.99999999999,-44.00000000001114,-732.9999999999899,-1067.0000000000073,-1261.000000000001,,-2124.99999999997
2018.11.28,270.99999999999903,812.9999999999882,966.0000000000002,-126.0000000000039,-435.0000000000076,91.00000000001884,281.0000000000201,-240.00000000000688,78.00000000000028,572.0000000000027,-658.0000000000031,-543.999999999989,-28.000000000005798,-744.9999999999903,-1069.0000000000027,-1261.9999999999964,,-2034.9999999999768
2018.11.28,169.99999999998127,800.9999999999877,905.9999999999845,-114.00000000000298,-384.00000000000654,-90.99999999999665,278.00000000000045,-284.0000000000065,113.00000000000753,585.000000000008,-594.0000000000057,-453.99999999999886,-81.00000000000307,-740.9999999999997,-1004.0000000000049,-1195.0000000000016,,-2089.000000000057
2018.11.28,207.99999999998596,840.999999999994,858.0000000000032,-146.99999999999713,-397.0000000000029,-63.99999999999739,257.0000000000183,-326.0000000000041,173.00000000000094,736.9999999999948,-609.9999999999994,-293.99999999999426,-136.0000000000099,-793.9999999999969,-1061.000000000007,-1134.0000000000016,,-1889.0000000000136
2018.11.28,247.99999999998158,881.0000000000002,878.000000000001,-134.0000000000008,-385.99999999999744,-51.99999999998539,246.00000000001288,-320.00000000000915,131.00000000000333,736.0000000000184,-655.9999999999899,-405.9999999999952,-136.0000000000099,-795.0000000000017,-1060.0000000000023,-1151.9999999999975,,-1976.9999999999718
2018.11.28,271.99999999998334,893.9999999999912,940.9999999999918,-122.99999999999534,-380.999999999998,9.999999999998899,263.00000000001324,-280.00000000000244,133.00000000000534,768.0000000000007,-668.0000000000019,-438.00000000000506,-97.99999999999898,-814.9999999999977,-1058.0000000000068,-1179.9999999999923,,-1760.0000000000146
2018.11.28,232.99999999999432,881.9999999999908,986.9999999999824,-200.99999999999562,-441.99999999999795,-0.9999999999843467,270.00000000001467,-321.0000000000046,102.00000000000209,758.0000000000098,-805.9999999999956,-553.9999999999878,-91.00000000000819,-875.0,-1121.0000000000093,-1315.999999999995,,-2495.9999999999845
2018.11.28,296.9999999999917,906.9999999999965,1061.000000000001,-173.00000000000094,-430.00000000000813,56.000000000011596,296.0000000000074,-325.00000000000864,86.0000000000083,676.0000000000161,-882.000000000005,-577.0000000000052,-45.000000000001705,-866.9999999999902,-1121.0000000000093,-1331.9999999999998,,-2372.9999999999964
2018.11.28,421.99999999998903,958.999999999989,1055.9999999999902,-121.99999999999989,-395.0000000000009,137.00000000000932,348.00000000001495,-234.00000000000088,71.00000000000995,682.0000000000164,-805.9999999999956,-565.9999999999999,-105.00000000000398,-842.9999999999893,-1132.000000000005,-1319.9999999999989,,-1847.999999999976
2018.11.28,366.999999999984,976.9999999999897,1113.9999999999927,-54.999999999993946,-402.00000000000233,58.000000000002494,296.0000000000074,-234.00000000000088,82.99999999999974,677.9999999999973,-604.0000000000045,-600.0000000000006,-56.000000000011596,-790.9999999999968,-1143.0000000000007,-1350.9999999999911,,-1663.0000000000298
2018.11.28,478.999999999985,983.9999999999947,1234.9999999999861,-53.00000000000304,-395.0000000000009,146.00000000000168,171.00000000001003,-287.0000000000039,-96.99999999999153,504.99999999999545,-951.9999999999973,-734.9999999999968,-8.000000000009777,-810.9999999999928,-1165.0000000000064,-1423.999999999992,,-2407.000000000022
2018.11.28,614.9999999999877,1061.9999999999977,1125.9999999999825,-59.99999999999339,-384.00000000000654,236.99999999999832,207.00000000000162,-277.000000000005,-91.99999999999208,542.0000000000016,-953.0000000000039,-716.0000000000056,-109.99999999999943,-839.9999999999892,-1171.0000000000064,-1366.0000000000005,,-2180.0000000000323
2018.11.28,571.9999999999948,1042.9999999999923,912.0000000000017,-76.99999999999375,-407.99999999999727,235.00000000000742,205.00000000001074,-282.0000000000045,-159.9999999999935,447.00000000000273,-1112.0000000000018,-550.000000000006,-234.00000000000887,-848.9999999999895,-1192.0000000000073,-1293.9999999999952,,-2743.999999999988
2018.11.28,51.000000000001044,527.9999999999916,353.0000000000033,-939.9999999999964,-1236.9999999999993,219.99999999999798,-68.00000000000139,-780.000000000003,-371.99999999999454,478.00000000000864,-2336.999999999989,-940.0000000000075,-293.00000000000637,-1482.99999999999,-1802.0000000000068,-1971.0000000000005,,-10592.999999999993
2018.11.28,95.999999999985,746.9999999999999,402.9999999999978,-798.9999999999942,-1088.0,304.9999999999997,66.00000000001049,-683.0000000000002,-241.99999999999778,701.0000000000218,-2019.9999999999995,-689.9999999999907,-353.00000000000864,-1473.9999999999895,-1787.0000000000061,-1768.9999999999984,,-8586.99999999997
2018.11.28,-209.00000000001472,537.9999999999967,246.99999999999721,-947.9999999999933,-1267.000000000007,213.00000000001873,-140.99999999999113,-735.0000000000078,-320.9999999999935,718.0000000000177,-2014.0000000000048,-975.9999999999991,-300.00000000001137,-1497.0,-1823.9999999999982,-1872.9999999999914,,-10388.999999999982
2018.11.28,-243.00000000001543,553.9999999999878,193.99999999998306,-1005.9999999999958,-1290.0000000000023,238.0000000000049,-32.999999999994145,-699.0000000000052,-263.99999999999756,890.0000000000148,-2037.0,-885.0000000000025,-367.00000000000443,-1578.9999999999936,-1874.0000000000095,-1866.9999999999964,,-10268.000000000027
2018.11.28,-180.0000000000024,593.9999999999941,253.99999999999866,-976.9999999999945,-1279.000000000008,301.0000000000179,4.000000000004,-683.0000000000002,-280.9999999999979,944.0000000000168,-2024.0000000000036,-1000.0000000000009,-350.9999999999991,-1561.9999999999977,-1853.999999999999,-1937.9999999999952,,-10031.999999999967
2018.11.28,-175.00000000001404,600.9999999999991,383.0,-941.000000000003,-1262.0000000000075,333.0000000000055,31.000000000003247,-643.0000000000047,-264.999999999993,897.9999999999961,-1936.0000000000043,-1085.0000000000027,-239.00000000000432,-1500.9999999999905,-1847.999999999999,-1991.9999999999939,,-9641.000000000013
2018.11.28,-138.0000000000159,614.9999999999949,475.0000000000032,-880.9999999999984,-1219.9999999999989,331.999999999999,52.000000000007596,-611.000000000006,-250.9999999999901,885.0000000000193,-1862.9999999999925,-1046.999999999998,-204.00000000000773,-1465.999999999994,-1805.0000000000068,-1956.9999999999977,,-9083.999999999982
2018.11.28,-114.99999999999844,669.9999999999875,415.99999999999415,-869.999999999993,-1195.0000000000016,335.00000000001864,42.0000000000087,-622.0000000000003,-259.9999999999936,917.0000000000016,-1869.9999999999939,-1000.0000000000009,-285.0000000000108,-1491.9999999999902,-1817.0000000000073,-1888.9999999999961,,-9034.999999999976
2018.11.28,-73.00000000001194,697.9999999999933,438.9999999999894,-831.000000000004,-1149.0,354.0000000000099,68.00000000000139,-587.9999999999997,-252.99999999999213,921.999999999997,-1841.9999999999882,-988.9999999999955,-281.0000000000059,-1459.9999999999936,-1784.000000000006,-1851.9999999999982,,-8621.000000000004
2018.11.28,-75.00000000000284,705.9999999999889,509.00000000000387,-822.9999999999959,-1151.9999999999975,351.0000000000124,32.0000000000098,-583.0000000000002,-257.9999999999916,956.0000000000173,-1845.0000000000077,-1014.9999999999882,-271.0000000000008,-1468.999999999994,-1823.9999999999982,-1897.9999999999998,,-8658.999999999945
2018.11.29,-53.999999999998494,689.9999999999977,449.9999999999948,-802.0000000000027,-1134.0000000000016,343.00000000000443,21.00000000000435,-583.0000000000002,-249.99999999999466,885.9999999999957,-1855.0000000000066,-975.9999999999991,-257.000000000005,-1447.9999999999932,-1792.0000000000016,-1847.999999999994,,-8609.0
2018.11.29,-52.000000000007596,697.9999999999933,475.99999999998755,-793.9999999999947,-1143.0000000000052,314.99999999999864,21.00000000000435,-577.0000000000052,-268.99999999999704,902.0000000000152,-1794.9999999999911,-971.9999999999951,-260.0000000000051,-1418.9999999999968,-1784.9999999999966,-1857.999999999993,,-8511.999999999987
2018.11.29,-70.0000000000145,660.9999999999872,454.9999999999832,-812.0000000000016,-1121.0000000000052,360.0000000000048,66.00000000001049,-561.0000000000003,-257.9999999999916,879.9999999999955,-1807.000000000003,-944.9999999999958,-261.0000000000099,-1420.9999999999923,-1737.9999999999995,-1810.999999999996,,-8383.00000000003
2018.11.29,-112.000000000001,617.999999999995,485.0000000000021,-793.9999999999947,-1127.0000000000002,341.99999999999784,78.00000000000028,-540.0000000000072,-274.9999999999919,808.9999999999975,-1757.0000000000086,-980.9999999999875,-216.00000000000819,-1355.9999999999945,-1724.0000000000036,-1833.9999999999911,,-8383.999999999996
2018.11.29,-51.000000000001044,628.9999999999907,492.9999999999879,-829.9999999999974,-1097.0000000000036,383.0,99.00000000000463,-565.9999999999999,-271.9999999999945,812.0000000000118,-1845.999999999992,-970.0000000000042,-213.00000000000807,-1421.999999999997,-1698.9999999999982,-1818.999999999993,,-8368.999999999995
2018.11.29,-23.00000000001745,635.9999999999957,534.9999999999966,-792.0000000000039,-1006.0000000000069,412.00000000001234,98.0000000000203,-547.0000000000086,-264.999999999993,807.0000000000164,-1804.0000000000057,-1024.0000000000027,-188.0000000000024,-1387.0000000000005,-1611.000000000004,-1717.9999999999973,,-7877.000000000001
2018.11.29,-31.000000000003247,594.9999999999989,544.9999999999955,-741.0000000000027,-885.0000000000025,446.9999999999974,118.00000000001809,-470.00000000000375,-264.999999999993,760.9999999999957,-1642.9999999999945,-1063.9999999999982,-155.00000000000114,-1295.9999999999923,-1447.0000000000027,-1567.9999999999916,,-7098.999999999981
2018.11.29,-73.00000000001194,519.999999999996,561.9999999999958,-719.000000000003,-885.0000000000025,431.0000000000036,112.000000000001,-439.0000000000005,-269.9999999999925,707.000000000022,-1577.0000000000061,-1106.000000000007,-130.00000000000966,-1253.9999999999907,-1423.0000000000018,-1572.9999999999911,,-7116.999999999998
2018.11.29,-124.00000000001299,512.999999999991,574.9999999999922,-751.0000000000017,-911.0000000000063,402.0000000000135,103.00000000000864,-455.0000000000054,-267.99999999999045,731.9999999999993,-1583.0000000000011,-1136.0000000000036,-79.9999999999983,-1248.9999999999952,-1409.000000000006,-1601.9999999999923,,-7243.000000000009
2018.11.29,-138.0000000000159,503.9999999999907,570.0000000000039,-712.9999999999969,-890.0000000000019,389.0000000000171,95.00000000000064,-426.00000000000415,-263.99999999999756,723.0000000000132,-1496.9999999999927,-1154.999999999995,-82.00000000000784,-1212.9999999999939,-1394.0000000000055,-1597.9999999999993,,-7088.9999999999845
2018.11.29,-126.0000000000039,456.99999999999363,522.9999999999845,-807.0000000000022,-929.9999999999975,387.000000000004,82.00000000000429,-497.000000000003,-271.9999999999945,691.0000000000025,-1666.9999999999964,-1139.0000000000011,-49.000000000006594,-1254.9999999999955,-1388.0000000000052,-1617.9999999999973,,-7608.000000000014
2018.11.29,-140.0000000000068,460.9999999999985,507.9999999999973,-822.0000000000005,-944.0000000000003,398.00000000000944,64.0000000000196,-514.9999999999987,-285.9999999999974,697.0000000000027,-1706.9999999999918,-1144.999999999996,-65.00000000001194,-1281.9999999999964,-1408.0000000000014,-1623.999999999992,,-7809.9999999999645
2018.11.29,-228.00000000000597,356.9999999999993,429.99999999999704,-853.0000000000038,-1046.999999999998,356.00000000000074,51.000000000001044,-517.0000000000008,-283.99999999999534,653.00000000002,-1703.9999999999943,-1119.9999999999877,-82.00000000000784,-1266.999999999996,-1445.999999999998,-1689.9999999999916,,-8390.99999999996
2018.11.29,-240.00000000001796,342.9999999999893,429.99999999999704,-863.0000000000026,-1062.0000000000073,370.00000000000364,38.0000000000047,-512.0000000000014,-280.9999999999979,671.0000000000207,-1686.999999999994,-1153.9999999999884,-35.0000000000108,-1254.9999999999955,-1459.0000000000032,-1710.999999999996,,-8407.0
2018.11.29,-272.00000000000557,317.99999999999784,393.99999999998323,-910.9999999999951,-1107.0000000000025,368.00000000001273,42.0000000000087,-544.0,-287.9999999999994,670.0000000000159,-1740.0000000000082,-1146.0000000000025,-45.000000000001705,-1274.000000000001,-1493.9999999999998,-1744.9999999999966,,-8773.999999999995
2018.11.29,-225.00000000000853,308.9999999999975,424.00000000000216,-908.9999999999932,-1095.0000000000016,398.00000000000944,43.00000000001525,-573.0000000000013,-302.9999999999977,576.9999999999982,-1858.9999999999884,-1129.9999999999866,-15.000000000000568,-1271.9999999999914,-1489.0000000000043,-1761.9999999999968,,-8880.999999999949
2018.11.29,-216.00000000001617,296.99999999999704,417.0000000000007,-951.0000000000018,-1149.0,409.99999999999926,23.00000000001745,-597.9999999999985,-325.99999999999295,558.9999999999975,-1936.0000000000043,-1177.9999999999902,-34.000000000006025,-1331.0000000000032,-1552.0000000000068,-1808.9999999999939,,-9374.000000000004
2018.11.29,-196.0000000000184,335.9999999999985,417.99999999998505,-948.9999999999999,-1175.9999999999993,344.00000000001097,8.000000000008,-644.0000000000001,-293.99999999999426,581.0000000000173,-1946.0000000000032,-1105.0000000000005,-31.00000000000591,-1325.0000000000027,-1573.9999999999982,-1849.9999999999961,,-9402.999999999998
2018.11.29,-186.0000000000195,346.9999999999942,444.9999999999843,-932.999999999995,-1158.9999999999989,324.0000000000132,-1.999999999990898,-644.0000000000001,-320.9999999999935,558.9999999999975,-1933.0000000000068,-1166.0000000000005,-35.0000000000108,-1328.9999999999936,-1582.0000000000077,-1871.999999999996,,-9487.000000000025
2018.11.29,-171.00000000001003,315.9999999999883,330.9999999999924,-1014.0000000000038,-1251.000000000002,407.0000000000018,-57.99999999998029,-699.0000000000052,-387.99999999999943,528.9999999999964,-2156.0000000000023,-1204.000000000005,-76.00000000000762,-1396.000000000001,-1649.000000000001,-1898.9999999999952,,-10378.000000000033
2018.11.29,-121.00000000001555,319.9999999999932,306.9999999999906,-1058.9999999999989,-1261.000000000001,433.0000000000167,-61.99999999998429,-718.0000000000075,-450.9999999999903,412.00000000000614,-2435.9999999999936,-1126.999999999989,-105.00000000000398,-1456.9999999999936,-1676.0000000000018,-1911.9999999999916,,-10912.999999999964
2018.11.29,-18.0000000000069,348.99999999998954,390.9999999999858,-1041.9999999999984,-1246.0000000000027,550.000000000006,-31.999999999987594,-719.000000000003,-612.9999999999969,91.00000000000819,-2707.999999999999,-1190.0000000000023,-54.000000000002046,-1439.9999999999977,-1674.0000000000066,-1927.9999999999964,,-11283.000000000011
2018.11.29,320.9999999999935,352.99999999999443,549.9999999999839,-961.0000000000008,-1131.9999999999998,733.0000000000059,-13.999999999980695,-723.0000000000069,-737.9999999999942,-276.9999999999868,-2906.0000000000086,-1174.0000000000084,-14.000000000010004,-1405.0000000000011,-1599.0000000000036,-1928.9999999999918,,-10915.000000000015
2018.11.29,419.9999999999982,347.999999999999,584.9999999999911,-963.9999999999982,-1151.9999999999975,794.0000000000058,-5.999999999994898,-752.0000000000082,-661.0000000000005,-140.99999999999113,-2848.000000000006,-1133.9999999999907,65.99999999998829,-1361.9999999999948,-1566.0000000000025,-1930.9999999999939,,-10303.999999999996
2018.11.29,380.9999999999869,353.9999999999992,583.9999999999845,-973.999999999997,-1141.0000000000032,533.0000000000057,-162.99999999997982,-867.0000000000067,-622.9999999999958,-84.00000000000318,-2848.000000000006,-1188.9999999999957,67.99999999999784,-1378.0,-1546.999999999997,-1944.9999999999968,,-10839.000000000005
2018.11.29,411.99999999999017,390.00000000000057,622.9999999999958,-897.0000000000033,-1073.9999999999973,558.0000000000141,-146.00000000000168,-816.0000000000056,-600.0000000000006,-116.99999999999022,-2754.9999999999964,-1083.9999999999961,33.999999999991815,-1317.9999999999977,-1505.0000000000095,-1862.9999999999925,,-10157.999999999998
2018.11.29,542.9999999999824,443.9999999999884,639.9999999999961,-863.9999999999981,-1056.0000000000014,661.0000000000005,-113.99999999999189,-814.9999999999991,-619.9999999999983,-139.99999999998636,-2803.0,-1004.0000000000049,10.99999999999568,-1325.0000000000027,-1534.000000000006,-1844.9999999999966,,-9821.000000000022
2018.11.29,504.9999999999999,449.99999999998863,719.9999999999873,-873.999999999997,-1051.0000000000018,653.0000000000147,-139.00000000000023,-809.0000000000042,-670.9999999999993,-151.9999999999868,-2839.999999999998,-1234.0000000000018,72.99999999999329,-1340.999999999994,-1517.00000000001,-1925.9999999999943,,-10153.000000000005
2018.11.29,476.9999999999941,393.99999999999125,485.99999999998647,-1083.0000000000007,-1136.0000000000036,696.0000000000077,-203.99999999998198,-963.0000000000027,-733.9999999999902,-108.99999999998045,-3197.0000000000055,-1293.9999999999952,-19.000000000005457,-1527.9999999999916,-1579.9999999999982,-1932.0000000000005,,-11725.999999999976
2018.11.29,470.9999999999992,336.9999999999891,469.99999999999267,-1171.9999999999952,-1197.0000000000036,712.0000000000015,-280.9999999999979,-1017.0000000000013,-814.9999999999991,-198.99999999998386,-3377.0000000000077,-1313.999999999993,-35.0000000000108,-1584.0000000000032,-1597.999999999999,-1939.9999999999973,,-12539.000000000007
2018.11.29,392.9999999999989,331.99999999999363,432.9999999999945,-1122.0000000000007,-1170.9999999999998,745.0000000000178,-266.999999999995,-930.0000000000086,-791.9999999999927,-139.99999999998636,-3222.999999999998,-1293.9999999999952,-13.00000000000523,-1518.9999999999914,-1570.999999999998,-1924.9999999999989,,-12063.999999999965
