date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.05.23,-203.99999999999307,221.00000000000452,-121.99999999999989,631.0000000000002,-178.00000000000037,-221.00000000000452,600.9999999999991,-68.99999999999685,-173.00000000000094,221.00000000000452,-511.000000000017,581.0000000000031,-660.9999999999872,371.0000000000093,130.0000000000079,302.9999999999977,,920.0000000000266
2016.05.23,-200.99999999999562,287.9999999999994,-120.00000000000898,632.9999999999956,-170.99999999999892,-136.00000000000279,537.0000000000061,-26.999999999999247,-134.0000000000008,250.00000000000577,-470.00000000001484,594.0000000000083,-646.9999999999914,381.0000000000002,121.00000000000443,295.0000000000008,,1193.0000000000082
2016.05.23,-75.00000000000284,145.00000000001734,-17.000000000000348,676.9999999999925,-101.99999999999099,-109.00000000000354,489.0000000000043,-3.999999999992898,-103.00000000000864,200.00000000000017,-482.00000000000466,591.0000000000082,-613.9999999999901,393.0000000000007,108.00000000000809,280.9999999999979,,1378.0000000000352
2016.05.23,-58.000000000002494,107.00000000001265,28.999999999990145,722.999999999999,-44.99999999999504,-173.00000000000094,516.9999999999959,-15.999999999993797,-87.00000000000374,191.00000000000784,-524.9999999999977,600.0000000000085,-692.9999999999978,420.0000000000017,135.00000000000733,243.99999999999977,,1369.0000000000314
2016.05.23,-0.999999999995449,90.00000000001229,151.9999999999966,866.9999999999902,16.0000000000049,-197.00000000000273,608.0000000000041,-13.999999999991797,-67.00000000000594,278.00000000000045,-475.0000000000032,663.0000000000109,-680.9999999999974,511.0000000000099,165.9999999999995,241.99999999999778,,2158.0000000000305
2016.05.23,58.99999999999794,70.0000000000145,187.99999999998818,894.999999999996,-3.999999999992898,-153.00000000000313,576.9999999999982,51.000000000001044,-48.000000000003595,302.0000000000023,-523.0000000000068,701.9999999999982,-671.999999999997,499.00000000000944,194.0000000000053,292.00000000000335,,2429.000000000011
2016.05.23,33.000000000005244,102.00000000000209,153.9999999999875,891.9999999999959,7.0000000000014495,-163.00000000000205,617.0000000000044,43.999999999999595,-56.0000000000005,277.000000000005,-458.00000000000284,712.0000000000033,-662.9999999999967,501.0000000000048,221.99999999999997,251.99999999999667,,2473.0000000000036
2016.05.23,34.000000000000696,89.00000000000574,136.99999999998712,894.999999999996,16.0000000000049,-140.99999999999113,621.9999999999999,65.99999999999939,-58.000000000002494,258.0000000000027,-422.00000000001125,737.9999999999995,-656.9999999999965,504.0000000000049,243.00000000000432,282.99999999999994,,2607.0000000000036
2016.05.23,46.999999999997044,91.00000000001884,116.99999999998934,844.9999999999989,21.00000000000435,-116.00000000000499,558.9999999999975,101.00000000000664,-43.00000000000415,257.0000000000072,-401.00000000000693,759.0000000000003,-616.9999999999902,474.00000000000375,297.00000000000284,307.99999999999716,,2699.0000000000177
2016.05.23,21.999999999999797,152.0000000000188,114.99999999999844,823.9999999999981,36.0000000000027,-126.0000000000039,542.0000000000016,89.00000000000574,-47.00000000000814,272.00000000000557,-363.0000000000022,740.0000000000091,-584.9999999999937,474.00000000000375,330.0000000000081,318.00000000000716,,2793.000000000051
2016.05.23,29.999999999996696,121.99999999999989,130.99999999999224,836.9999999999891,26.000000000003798,-136.00000000000279,558.9999999999975,107.00000000000153,-40.00000000000669,273.000000000001,-401.00000000000693,743.0000000000092,-601.9999999999897,490.0000000000091,306.00000000000625,289.0000000000059,,2734.000000000007
2016.05.24,57.00000000000705,148.99999999999915,146.00000000000168,856.9999999999993,33.000000000005244,-134.99999999999625,584.0000000000032,147.00000000000824,-40.00000000000669,-25.999999999992696,-365.0000000000153,786.0000000000014,-598.9999999999895,490.0000000000091,308.00000000000824,290.9999999999968,,2683.000000000039
2016.05.24,12.999999999996348,140.0000000000068,139.00000000000023,854.9999999999898,23.00000000000635,-160.99999999998892,572.9999999999933,118.00000000000699,-41.000000000002146,282.0000000000045,-395.99999999999636,778.0000000000058,-610.99999999999,506.0000000000002,287.9999999999994,306.00000000000625,,2812.0000000000396
2016.05.24,29.999999999996696,143.00000000000423,136.99999999998712,863.9999999999901,42.0000000000087,-154.99999999999403,582.9999999999984,114.00000000000298,-31.000000000003247,285.00000000000193,-365.99999999999966,767.0000000000101,-596.9999999999942,511.0000000000099,317.0000000000006,238.0000000000049,,2882.0000000000246
2016.05.24,34.99999999999615,145.00000000001734,119.99999999998678,794.9999999999875,45.000000000006146,-119.00000000000244,525.0000000000057,104.00000000000409,17.999999999995797,268.0000000000016,-353.0000000000033,710.9999999999985,-581.9999999999936,516.0000000000053,320.00000000000915,221.00000000000452,,2769.0000000000196
2016.05.24,41.9999999999976,131.99999999999878,102.99999999998644,753.0000000000001,15.00000000000945,-99.00000000000463,484.99999999999943,114.00000000000298,36.999999999998145,258.9999999999981,-365.99999999999966,689.0000000000072,-585.9999999999985,537.0000000000061,299.00000000000483,246.00000000000176,,2660.0000000000086
2016.05.24,7.0000000000014495,143.00000000000423,82.99999999998863,700.9999999999934,-7.9999999999968985,-106.99999999999044,466.99999999999875,121.99999999999989,48.99999999999905,250.00000000000577,-392.00000000001455,683.0000000000069,-551.9999999999925,512.0000000000005,299.00000000000483,204.00000000000418,,2461.000000000013
2016.05.24,26.000000000003798,141.00000000001333,92.00000000000318,726.9999999999897,-57.99999999999139,-121.99999999999989,478.9999999999992,131.99999999999878,100.99999999999554,272.00000000000557,-560.0000000000049,701.0000000000076,-696.9999999999885,574.0000000000123,221.00000000000452,90.0000000000012,,2119.00000000005
2016.05.24,-24.000000000001798,90.00000000001229,53.999999999998494,762.0000000000005,-95.00000000000064,-136.99999999998712,536.0000000000014,92.00000000000318,132.99999999999423,214.00000000000307,-585.9999999999976,721.0000000000036,-685.9999999999928,680.0000000000068,192.00000000000327,56.0000000000005,,2002.0000000000473
2016.05.24,-75.00000000000284,53.00000000001415,35.999999999991594,665.9999999999968,-52.99999999999194,-151.9999999999966,522.0000000000056,33.000000000005244,73.99999999999629,175.00000000000293,-456.00000000001194,626.0000000000048,-671.999999999997,592.000000000013,204.99999999999963,51.000000000001044,,1625.0000000000307
2016.05.24,-105.99999999999498,13.000000000018552,4.000000000004,644.999999999996,-67.9999999999903,-156.99999999998494,510.0000000000051,25.00000000000835,90.99999999999665,145.00000000000622,-402.0000000000135,609.0000000000089,-571.9999999999885,591.0000000000082,232.00000000000998,-119.00000000000244,,1441.000000000087
2016.05.24,-117.00000000000044,36.0000000000138,-8.000000000008,655.9999999999917,-104.99999999999955,-161.99999999999548,540.0000000000063,65.99999999999939,261.0000000000001,148.0000000000037,-480.00000000001376,688.0000000000024,-626.9999999999953,807.0000000000022,226.00000000000398,-188.9999999999947,,1740.0000000000161
2016.05.24,-73.00000000000084,13.000000000018552,38.99999999998904,647.9999999999961,-60.99999999999994,-170.99999999998784,507.000000000005,87.00000000000374,243.99999999999977,148.0000000000037,-441.0000000000025,675.0000000000114,-566.9999999999931,769.0000000000055,282.0000000000045,-126.99999999999933,,1972.000000000054
2016.05.24,-122.99999999999534,43.00000000001525,11.999999999989797,664.0000000000015,-213.99999999999199,-194.99999999998963,539.0000000000015,77.00000000000485,195.9999999999962,170.99999999999892,-740.0000000000073,685.0000000000023,-759.9999999999909,734.0000000000089,147.00000000000824,-153.00000000000313,,1083.0000000000489
2016.05.24,-146.00000000000168,92.00000000000318,7.0000000000014495,667.9999999999922,-348.9999999999993,-231.0000000000034,578.000000000003,96.00000000000719,275.99999999999847,187.00000000000384,-1035.0000000000082,759.0000000000003,-890.0000000000006,864.0000000000043,6.0000000000060005,-136.00000000000279,,746.0000000000039
2016.05.24,-120.99999999999334,60.99999999999994,29.999999999996696,710.9999999999985,-264.999999999993,-204.99999999998852,606.9999999999993,87.00000000000374,302.9999999999977,191.00000000000784,-894.000000000017,758.0000000000098,-856.9999999999993,901.0000000000105,41.000000000002146,-181.9999999999933,,1166.0000000000414
2016.05.24,-92.00000000000318,33.00000000001635,87.99999999999919,746.9999999999999,-247.99999999999267,-231.0000000000034,608.9999999999947,86.0000000000083,304.9999999999997,190.00000000000128,-920.0000000000097,763.0000000000052,-884.9999999999909,905.0000000000011,65.99999999999939,-173.9999999999964,,1242.000000000029
2016.05.24,-92.00000000000318,82.00000000000429,61.99999999998429,768.9999999999912,-249.99999999999466,-211.00000000000563,650.0000000000057,111.00000000000554,325.99999999999295,209.9999999999991,-899.0000000000053,805.0000000000068,-873.9999999999952,960.000000000008,60.99999999999994,-144.99999999999514,,1564.9999999999984
2016.05.24,-119.00000000000244,87.00000000001484,36.999999999998145,799.9999999999972,-361.9999999999957,-204.99999999998852,674.9999999999972,108.00000000000809,315.9999999999941,207.00000000000162,-1127.0000000000114,822.0000000000027,-993.9999999999998,952.0000000000124,-13.999999999991797,-215.99999999999397,,967.0000000000424
2016.05.24,-98.99999999999353,-13.999999999980695,82.00000000000429,831.9999999999936,-327.99999999999494,-243.99999999999977,658.0000000000013,151.00000000000114,292.9999999999988,225.00000000000853,-1100.000000000012,883.0000000000098,-975.9999999999991,926.0000000000019,26.000000000003798,-134.0000000000008,,1181.0000000000423
2016.05.24,-129.9999999999968,37.00000000002035,-38.0000000000047,672.9999999999876,-568.9999999999973,-204.00000000000418,576.9999999999982,162.0000000000066,290.9999999999968,153.00000000000313,-1507.0000000000139,862.9999999999995,-1169.9999999999875,920.0000000000017,-192.99999999999872,-148.99999999999915,,-283.9999999999882
2016.05.24,-120.99999999999334,42.0000000000087,-123.00000000000644,658.0000000000013,-569.9999999999927,-140.99999999999113,522.9999999999961,184.00000000000637,331.999999999999,69.00000000000794,-1444.000000000001,837.0000000000033,-1137.999999999991,906.0000000000059,-195.00000000000074,-146.00000000000168,,-326.9999999999493
2016.05.24,-292.9999999999988,-489.99999999999045,-282.0000000000045,524.0000000000009,-623.9999999999912,-103.99999999999298,468.9999999999941,58.000000000002494,252.99999999999213,-339.99999999999585,-1305.0000000000007,680.0000000000068,-1095.9999999999895,767.0000000000101,-298.9999999999937,-107.00000000000153,,-2188.9999999999523
2016.05.24,-317.9999999999961,-462.9999999999912,-351.0000000000124,463.99999999999864,-627.9999999999952,-73.99999999999629,537.0000000000061,56.0000000000005,237.99999999999378,-349.99999999999477,-1297.999999999999,683.0000000000069,-1095.9999999999895,798.0000000000018,-298.9999999999937,-81.9999999999932,,-2182.9999999999536
2016.05.24,-297.00000000000284,-486.999999999993,-334.00000000001205,533.0000000000013,-626.9999999999998,-38.99999999998904,534.9999999999966,55.000000000005045,135.99999999999167,-341.99999999999784,-1225.0000000000093,681.0000000000116,-1120.999999999995,677.0000000000067,-292.9999999999988,-100.00000000000009,,-2247.9999999999845
2016.05.24,-234.99999999999633,-1028.9999999999911,-268.0000000000016,428.99999999998784,-654.9999999999944,-51.000000000001044,385.9999999999957,47.00000000000814,143.9999999999997,-549.9999999999949,-1391.0000000000089,609.9999999999994,-1054.9999999999927,640.0000000000006,-392.9999999999989,-31.999999999998696,,-3402.9999999999877
2016.05.24,-220.99999999999343,-917.9999999999966,-266.999999999995,393.0000000000007,-614.9999999999989,-25.999999999992696,356.9999999999993,-3.999999999992898,129.9999999999968,-561.9999999999958,-1347.0000000000093,503.0000000000001,-1018.0000000000007,570.0000000000074,-395.99999999999636,-81.9999999999932,,-3502.9999999999613
2016.05.24,-241.00000000000233,-1023.9999999999804,-265.0000000000041,461.9999999999891,-602.999999999998,-58.000000000002494,361.99999999999477,-35.999999999991594,139.99999999999568,-597.9999999999985,-1262.0000000000075,543.0000000000064,-1041.9999999999873,658.0000000000013,-408.9999999999927,-80.99999999999774,,-3453.9999999999754
2016.05.24,-253.0000000000032,-1242.999999999994,-317.0000000000117,459.99999999999375,-612.9999999999969,-31.999999999987594,406.9999999999965,-25.999999999992696,144.99999999999514,-734.9999999999968,-1263.9999999999984,546.0000000000065,-1034.9999999999966,645.0000000000102,-408.9999999999927,-66.99999999999484,,-3790.999999999963
2016.05.24,-193.99999999999417,-1173.9999999999861,-265.0000000000041,432.9999999999927,-719.9999999999984,-8.999999999992347,375.0,39.00000000000014,181.9999999999933,-648.9999999999995,-1438.000000000006,556.0000000000116,-1113.99999999999,625.0,-488.999999999995,-112.99999999999643,,-3954.999999999964
2016.05.24,-227.99999999999488,-1169.9999999999823,-337.0000000000095,402.9999999999916,-733.9999999999902,0.0,361.0000000000042,-22.999999999995246,178.99999999999582,-698.9999999999941,-1445.0000000000073,484.00000000000887,-1125.9999999999905,623.0000000000047,-539.0000000000006,-136.99999999999824,,-4387.999999999958
2016.05.24,-253.99999999999866,-1139.0000000000011,-411.0000000000058,339.9999999999892,-691.9999999999926,53.00000000001415,311.9999999999976,-90.99999999999665,130.99999999999224,-731.9999999999993,-1217.0000000000014,365.99999999999966,-1052.9999999999973,520.0000000000102,-563.9999999999978,-156.00000000000057,,-4586.999999999989
2016.05.24,-263.0000000000021,-1160.9999999999898,-469.0000000000083,351.99999999998965,-609.9999999999994,102.00000000000209,311.9999999999976,-161.99999999999548,91.99999999999208,-779.9999999999918,-1063.0000000000139,314.00000000000716,-938.999999999993,509.00000000000034,-579.9999999999916,-178.00000000000037,,-4523.999999999995
2016.05.24,-275.99999999999847,-1200.0000000000011,-500.00000000001154,277.000000000001,-602.999999999998,154.99999999999403,262.00000000000045,-119.99999999999788,166.99999999999494,-837.9999999999943,-883.0000000000116,300.00000000001137,-890.0000000000006,549.0000000000066,-513.9999999999923,-246.00000000000176,,-4360.0
2016.05.24,-275.000000000003,-1150.999999999991,-499.000000000005,238.9999999999901,-589.9999999999906,127.99999999999478,240.99999999999966,-158.99999999999804,93.99999999999409,-812.999999999997,-863.9999999999981,263.00000000000523,-868.9999999999998,468.0000000000035,-470.9999999999992,-154.99999999999403,,-4412.999999999987
2016.05.24,-343.9999999999999,-1112.9999999999861,-558.9999999999984,131.00000000000023,-606.9999999999909,123.00000000000644,236.0000000000042,-217.0000000000005,52.99999999999194,-829.9999999999974,-851.0000000000017,146.0000000000008,-816.9999999999931,404.0000000000106,-478.0000000000006,-219.99999999999798,,-4942.999999999953
2016.05.24,-375.0000000000031,-1124.9999999999982,-582.0000000000158,52.99999999999727,-475.99999999999864,107.00000000001265,227.00000000000387,-386.9999999999929,-9.00000000000345,-814.9999999999991,-507.9999999999973,-16.999999999995907,-628.0000000000001,335.00000000000796,-508.9999999999928,-276.9999999999939,,-4985.999999999969
2016.05.24,-290.00000000000136,-1400.9999999999857,-507.9999999999973,120.99999999999511,-373.99999999999653,112.000000000001,162.9999999999967,-424.9999999999976,-63.00000000000195,-949.9999999999953,-423.0000000000178,-125.99999999999056,-561.9999999999976,213.00000000000807,-513.9999999999923,-271.9999999999945,,-5298.999999999967
2016.05.24,-317.0000000000006,-1345.9999999999804,-595.0000000000122,88.99999999999864,-392.9999999999989,158.99999999999804,176.00000000000193,-361.0000000000002,-26.000000000003798,-996.9999999999924,-304.00000000001535,-68.9999999999884,-539.999999999992,243.0000000000092,-423.9999999999911,-212.00000000000108,,-4916.999999999968
2016.05.24,-354.9999999999942,-1300.9999999999966,-641.0000000000027,37.9999999999967,-435.9999999999919,192.00000000001438,170.0000000000017,-330.9999999999924,-16.0000000000049,-997.9999999999989,-337.0000000000095,-3.0000000000001137,-541.9999999999874,278.0000000000058,-433.99999999998994,-200.99999999999562,,-4916.999999999945
2016.05.24,-310.9999999999946,-1391.9999999999932,-609.9999999999994,75.9999999999934,-408.9999999999927,209.9999999999991,170.0000000000017,-283.99999999999534,12.999999999996348,-1022.0000000000007,-334.00000000001205,17.000000000010118,-534.9999999999966,285.0000000000108,-422.00000000000017,-178.00000000000037,,-4725.999999999973
2016.05.24,-324.9999999999975,-1305.0000000000007,-608.0000000000085,-24.00000000000091,-486.999999999993,191.00000000000784,55.999999999997385,-207.99999999999707,9.999999999998899,-966.9999999999957,-484.00000000001774,59.00000000001171,-557.9999999999927,269.00000000000546,-366.9999999999951,-121.99999999999989,,-4869.999999999978
2016.05.24,-324.9999999999975,-1244.999999999985,-632.9999999999947,21.000000000000796,-496.99999999999187,187.00000000000384,81.99999999999363,-139.00000000000023,63.99999999999739,-948.9999999999999,-541.9999999999981,147.00000000000557,-601.9999999999897,307.00000000000216,-341.99999999999784,-65.99999999999939,,-4531.999999999952
