date,AUDUSD,NZDUSD,CHFJPY,NZDCHF,AUDJPY,empty,sum
2021.02.12,-729.0000000000018,-146.00000000000168,-612.000000000009,258.0000000000027,-555.0000000000068,,-1784.0000000000166
2021.02.12,-827.9999999999955,-287.0000000000039,-676.0000000000019,204.00000000000418,-611.0000000000042,,-2198.0000000000014
2021.02.12,-895.0000000000014,-329.999999999997,-716.9999999999987,196.00000000000728,-675.0000000000114,,-2421.0000000000014
2021.02.12,-944.9999999999958,-404.99999999999983,-737.9999999999995,140.0000000000068,-728.9999999999992,,-2676.9999999999877
2021.02.12,-968.9999999999976,-441.99999999999795,-701.0000000000076,99.00000000000463,-737.9999999999995,,-2750.999999999998
2021.02.12,-929.000000000002,-367.0000000000062,-658.0000000000013,143.00000000000423,-692.0000000000073,,-2503.0000000000127
2021.02.12,-912.9999999999972,-348.00000000000387,-662.0000000000061,156.00000000000057,-687.0000000000118,,-2454.000000000018
2021.02.12,-936.0000000000035,-358.9999999999982,-653.9999999999964,136.00000000000279,-709.0000000000032,,-2521.9999999999986
2021.02.12,-909.9999999999997,-353.0000000000033,-674.0000000000066,146.00000000000168,-697.0000000000027,,-2488.000000000011
2021.02.12,-890.9999999999974,-319.0000000000026,-615.0000000000091,134.0000000000008,-688.0000000000024,,-2379.0000000000105
2021.02.12,-878.9999999999965,-309.0000000000037,-638.0000000000052,156.00000000000057,-671.0000000000065,,-2341.0000000000114
2021.02.12,-905.0000000000002,-336.9999999999984,-632.000000000005,143.00000000000423,-682.0000000000022,,-2413.0000000000014
2021.02.12,-944.9999999999958,-340.00000000000693,-605.000000000004,136.00000000000279,-721.0000000000036,,-2475.0000000000077
2021.02.12,-949.9999999999953,-346.0000000000019,-591.0000000000082,136.00000000000279,-710.000000000008,,-2461.000000000011
