date,USDCHF,GBPUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.07.16,-353.99999999999875,939.0000000000009,-137.99999999999102,-301.0000000000179,784.0000000000069,132.99999999998312,-144.99999999999514,-322.9999999999955,-572.0000000000058,712.9999999999969,948.9999999999839,948.9999999999999,1717.000000000013,301.00000000000193,1306.000000000007,-23.9999999999867,-246.00000000000932,-485.99999999999,-390.99999999999693,,4811.000000000007
2019.07.16,-375.9999999999986,1106.000000000007,-146.99999999999136,-289.0000000000059,754.9999999999945,69.9999999999923,-214.99999999999852,-385.000000000002,-634.0000000000013,780.9999999999984,1082.9999999999984,1173.9999999999861,1893.0000000000114,328.00000000000296,1319.0000000000034,-61.99999999999761,-252.00000000000955,-484.99999999999943,-370.9999999999991,,5292.999999999993
2019.07.16,-402.00000000000233,1052.9999999999927,-126.99999999999534,-246.00000000001288,675.0000000000034,67.9999999999792,-239.0000000000003,-429.99999999999704,-663.0000000000025,706.999999999991,1030.9999999999775,1097.999999999999,1895.0000000000023,346.9999999999942,1392.0000000000155,-71.99999999998852,-291.000000000011,-495.9999999999951,-404.0000000000044,,4895.999999999945
2019.07.16,-441.99999999999795,1021.0000000000052,-185.00000000000227,-256.00000000001177,602.0000000000136,38.99999999998904,-290.9999999999968,-483.0000000000001,-683.0000000000002,673.9999999999968,943.9999999999884,1103.9999999999939,1893.9999999999957,325.9999999999934,1449.9999999999957,-117.999999999995,-334.0000000000032,-524.0000000000009,-438.00000000000506,,4299.999999999957
2019.07.16,-578.0000000000007,1046.999999999998,-402.9999999999916,-275.000000000003,558.0000000000141,-53.00000000001415,-432.9999999999945,-507.9999999999973,-700.0000000000006,659.999999999994,817.9999999999836,1129.9999999999866,1893.0000000000114,120.99999999999511,1259.9999999999945,-341.99999999999875,-426.00000000000193,-594.9999999999989,-385.99999999999744,,2787.999999999978
2019.07.16,-563.9999999999978,1134.999999999997,-418.99999999999693,-140.0000000000068,587.0000000000042,-28.000000000005798,-422.9999999999956,-490.00000000000153,-687.9999999999998,729.0000000000018,805.9999999999832,1381.9999999999943,1897.9999999999998,121.99999999999989,1246.9999999999982,-341.99999999999875,-447.00000000000273,-588.9999999999986,-317.0000000000006,,3458.9999999999736
2019.07.16,-512.0000000000014,1140.0000000000077,-417.99999999999216,-155.00000000001623,652.0000000000082,11.999999999989797,-368.9999999999971,-473.99999999999665,-626.9999999999998,751.0000000000017,811.9999999999834,1356.0000000000016,1988.9999999999964,117.999999999995,1201.0000000000077,-324.99999999998863,-454.00000000000773,-570.999999999998,-339.99999999999585,,3785.999999999997
2019.07.16,-544.0,1093.999999999995,-414.0000000000015,-134.99999999999625,639.9999999999961,4.999999999988347,-435.9999999999919,-497.99999999999847,-634.0000000000013,735.9999999999923,810.9999999999786,1334.9999999999973,1984.000000000008,141.9999999999959,1235.0000000000084,-375.0,-445.0000000000074,-555.9999999999974,-309.0000000000037,,3635.9999999999627
2019.07.16,-524.0000000000023,1191.0000000000086,-435.99999999999284,-70.99999999999883,731.9999999999993,-3.0000000000196536,-456.9999999999963,-504.9999999999999,-628.0000000000064,818.9999999999919,807.9999999999927,1529.9999999999868,2061.000000000002,13.999999999995794,1103.0000000000095,-441.99999999999307,-505.00000000000966,-566.0000000000025,-261.0000000000001,,3859.9999999999654
2019.07.16,-558.000000000003,1221.0000000000055,-441.0000000000025,-146.00000000000168,722.0000000000005,-44.0000000000218,-395.0000000000009,-468.9999999999972,-594.0000000000057,830.9999999999928,835.9999999999843,1517.999999999997,2080.9999999999995,22.999999999996135,1114.9999999999993,-401.9999999999868,-466.99999999999875,-566.9999999999931,-260.00000000000466,,4003.99999999996
2019.07.16,-624.0000000000023,1273.9999999999973,-510.9999999999957,-175.99999999999838,649.0000000000107,-75.00000000000284,-428.9999999999905,-480.99999999999807,-609.000000000004,820.999999999994,829.9999999999841,1519.0000000000036,1973.0000000000025,46.999999999997044,1090.9999999999975,-394.999999999996,-445.0000000000074,-543.9999999999969,-248.99999999999923,,3665.999999999995
2019.07.16,-636.9999999999986,1204.9999999999893,-528.9999999999964,-309.0000000000037,665.0000000000044,-75.00000000000284,-422.00000000000017,-461.0000000000003,-605.0,788.9999999999952,846.99999999998,1252.999999999993,1775.9999999999998,52.99999999999727,1000.0000000000009,-385.9999999999957,-418.00000000000637,-533.0000000000013,-278.00000000000045,,2934.9999999999545
2019.07.16,-538.0000000000051,1184.0000000000073,-424.99999999999716,-324.9999999999975,641.0000000000027,-17.000000000000348,-318.99999999999153,-402.9999999999978,-567.0000000000064,749.9999999999951,814.9999999999977,1187.999999999989,1788.0000000000118,115.99999999999966,1022.9999999999961,-277.9999999999916,-362.99999999999955,-481.9999999999993,-297.9999999999983,,3490.0000000000155
2019.07.16,-609.9999999999994,1144.999999999996,-444.0000000000026,-418.0000000000073,635.0000000000077,-35.00000000000725,-317.9999999999961,-459.99999999999375,-597.9999999999985,740.9999999999917,832.9999999999984,1173.0000000000018,1818.999999999993,137.99999999999102,1109.0000000000043,-228.9999999999992,-384.00000000000034,-494.99999999999034,-368.00000000000165,,3233.9999999999877
2019.07.16,-649.999999999995,1279.9999999999923,-504.99999999999545,-534.0000000000123,639.0000000000118,-51.000000000001044,-320.9999999999935,-465.0000000000043,-606.0000000000065,773.9999999999969,858.9999999999804,1095.0000000000016,1869.9999999999939,123.99999999999523,1083.0000000000118,-243.99999999999977,-395.00000000001023,-506.0000000000002,-392.9999999999989,,3053.9999999999673
2019.07.16,-610.9999999999949,1272.999999999991,-500.99999999999056,-536.0000000000032,675.0000000000034,-5.000000000010552,-217.99999999999596,-402.00000000000233,-565.9999999999999,770.9999999999994,858.9999999999804,1076.9999999999945,1815.9999999999955,129.99999999999545,1062.0000000000073,-156.99999999999648,-350.0000000000085,-485.99999999999,-380.00000000000256,,3450.999999999972
2019.07.16,-600.0000000000006,1303.999999999994,-521.0000000000008,-528.0000000000174,713.0000000000081,24.999999999986144,-254.99999999999412,-395.99999999999636,-578.0000000000007,773.9999999999969,842.9999999999893,1149.0,1862.9999999999925,117.999999999995,1105.0000000000005,-229.99999999998977,-376.0000000000048,-530.0000000000011,-355.0000000000053,,3524.999999999952
2019.07.16,-583.9999999999957,1322.000000000001,-521.0000000000008,-487.99999999999955,709.0000000000041,23.999999999979593,-256.0000000000007,-383.0,-578.9999999999961,785.9999999999978,840.9999999999798,1177.9999999999902,1836.9999999999998,103.9999999999992,1062.0000000000073,-226.99999999998965,-361.0000000000042,-527.9999999999916,-317.0000000000006,,3618.9999999999786
2019.07.16,-517.9999999999962,1296.0000000000082,-493.9999999999998,-511.000000000017,807.0000000000022,77.99999999997809,-153.99999999999858,-322.9999999999955,-506.0000000000064,800.0000000000007,868.9999999999998,1106.000000000007,1834.0000000000023,99.00000000000375,1049.0000000000111,-174.99999999999716,-341.0000000000082,-490.99999999999966,-363.0000000000022,,4061.9999999999914
2019.07.16,-512.0000000000014,1309.9999999999889,-441.0000000000025,-577.0000000000052,784.0000000000069,81.9999999999821,-132.99999999999423,-312.9999999999966,-495.9999999999964,793.9999999999947,930.9999999999832,1045.000000000007,1791.9999999999936,164.00000000000148,1009.9999999999998,-117.999999999995,-301.00000000000193,-459.0000000000032,-378.00000000000057,,4183.999999999961
2019.07.16,-502.9999999999979,1309.9999999999889,-433.9999999999975,-649.0000000000107,795.0000000000124,81.9999999999821,-112.99999999999643,-304.00000000000426,-475.99999999999864,786.9999999999933,931.999999999988,967.0000000000067,1760.000000000006,182.99999999999272,988.9999999999955,-79.9999999999983,-282.0000000000107,-418.99999999999693,-392.9999999999989,,4151.9999999999545
2019.07.17,-492.999999999999,1239.9999999999966,-405.00000000000114,-604.0000000000045,781.0000000000094,87.99999999999919,-79.99999999999119,-293.99999999999426,-521.0000000000048,754.9999999999945,912.9999999999825,974.9999999999925,1740.9999999999925,182.99999999999272,1072.0000000000064,-39.99999999999204,-268.0000000000007,-490.99999999999966,-387.000000000004,,4164.999999999975
2019.07.17,-517.9999999999962,1275.0000000000039,-397.99999999999613,-609.0000000000151,768.0000000000131,62.99999999999084,-92.99999999999864,-300.0000000000003,-512.0000000000014,776.9999999999943,931.999999999988,994.000000000006,1734.9999999999977,191.99999999999307,1042.0000000000095,-58.9999999999975,-257.000000000005,-457.9999999999984,-389.000000000006,,4184.999999999981
2019.07.17,-517.0000000000008,1288.0000000000002,-399.0000000000009,-606.0000000000176,760.0000000000051,47.99999999998139,-97.9999999999981,-317.0000000000006,-509.00000000000387,802.9999999999982,962.9999999999939,983.0000000000006,1777.0000000000064,192.99999999999784,1027.0000000000002,-31.999999999996476,-264.00000000001,-441.0000000000025,-404.0000000000044,,4254.999999999948
2019.07.17,-505.99999999999534,1293.9999999999952,-390.00000000000057,-585.0000000000133,773.0000000000015,54.99999999998284,-97.9999999999981,-314.0000000000032,-507.9999999999973,805.9999999999956,969.9999999999989,992.9999999999994,1771.0000000000114,197.00000000000273,1043.0000000000161,-28.999999999996362,-261.0000000000099,-430.9999999999974,-392.00000000000347,,4387.999999999988
2019.07.17,-514.9999999999987,1290.9999999999977,-415.9999999999968,-617.0000000000009,758.0000000000142,55.99999999998939,-96.99999999999153,-326.0000000000041,-504.00000000000443,798.9999999999942,925.9999999999877,954.9999999999948,1791.0000000000093,171.99999999999704,985.999999999998,-39.99999999999204,-286.00000000000136,-429.9999999999926,-419.9999999999982,,4083.000000000002
2019.07.17,-514.0000000000033,1282.0000000000055,-406.9999999999965,-612.9999999999969,764.9999999999934,46.999999999997044,-90.0000000000012,-353.99999999999875,-522.0000000000002,803.9999999999936,947.0000000000027,944.9999999999958,1795.9999999999975,177.99999999999727,1007.0000000000024,-28.999999999996362,-291.000000000011,-432.00000000000216,-456.00000000000085,,4062.999999999979
2019.07.17,-556.0000000000009,1309.0000000000045,-472.999999999999,-624.0000000000023,747.9999999999931,33.99999999997849,-117.99999999999588,-392.00000000000347,-584.0000000000067,797.9999999999987,893.0000000000007,981.999999999994,1873.999999999998,143.00000000000068,1073.0000000000127,-69.99999999999318,-365.99999999999966,-530.0000000000011,-473.0000000000012,,3667.9999999999777
2019.07.17,-556.9999999999964,1316.9999999999905,-478.9999999999992,-669.0000000000085,746.0000000000023,33.99999999997849,-110.99999999999443,-387.000000000004,-585.9999999999976,800.9999999999961,885.9999999999957,936.9999999999878,1872.9999999999914,126.99999999999534,1171.000000000011,-62.99999999998818,-361.0000000000042,-531.9999999999965,-504.9999999999999,,3641.99999999996
2019.07.17,-512.0000000000014,1262.0000000000075,-396.0000000000008,-642.0000000000092,778.000000000012,49.99999999999449,-87.99999999999919,-370.9999999999991,-619.9999999999983,802.9999999999982,959.0000000000032,943.9999999999893,1915.0,185.00000000000227,1202.000000000014,-17.99999999998647,-334.0000000000032,-539.0000000000015,-497.000000000003,,4081.0000000000186
2019.07.17,-470.9999999999992,1261.000000000001,-354.99999999998977,-548.9999999999995,791.9999999999927,94.99999999997843,-90.99999999999665,-351.0000000000013,-607.0000000000019,791.9999999999927,969.9999999999989,985.999999999998,1827.000000000001,222.99999999999898,1288.0000000000002,-26.999999999986812,-305.9999999999974,-545.9999999999923,-461.0000000000003,,4469.999999999998
2019.07.17,-477.0000000000052,1258.999999999988,-351.99999999998965,-541.0000000000136,795.9999999999967,90.99999999999665,-104.99999999999955,-348.9999999999993,-609.000000000004,791.9999999999927,971.99999999998,1004.0000000000049,1741.999999999999,216.99999999999875,1290.9999999999977,-39.99999999999204,-308.00000000000693,-545.9999999999923,-446.9999999999974,,4389.999999999955
2019.07.17,-487.99999999999955,1279.000000000008,-329.9999999999983,-567.0000000000064,787.0000000000043,85.99999999998609,-107.99999999999699,-278.00000000000045,-589.0000000000061,778.9999999999964,1010.9999999999957,1032.999999999995,1584.0000000000077,248.99999999999523,1087.0000000000157,-15.999999999991132,-201.99999999999818,-500.99999999999056,-341.99999999999784,,4474.000000000018
2019.07.17,-477.0000000000052,1248.0000000000045,-340.0000000000034,-550.000000000006,797.0000000000033,101.99999999997988,-103.99999999999298,-224.9999999999974,-539.999999999996,781.9999999999939,977.0000000000039,1019.9999999999986,1577.0000000000061,227.99999999999443,1096.0000000000082,-49.99999999999716,-164.00000000000148,-466.99999999999875,-273.9999999999965,,4635.999999999997
2019.07.17,-446.00000000000193,1241.0000000000032,-328.00000000000296,-510.00000000001046,804.0000000000047,110.99999999999443,-100.99999999999554,-243.00000000000432,-555.0000000000055,784.9999999999912,989.0000000000043,1018.9999999999922,1550.9999999999914,235.99999999999,1184.0000000000073,-43.99999999999693,-186.9999999999976,-484.99999999999943,-290.9999999999968,,4729.999999999967
2019.07.17,-461.99999999999574,1245.9999999999916,-337.0000000000033,-497.99999999999847,791.9999999999927,87.99999999999919,-120.99999999999334,-270.99999999999903,-595.0000000000011,791.9999999999927,971.99999999998,1051.0000000000018,1666.0000000000118,225.9999999999991,1252.0000000000086,-53.999999999987836,-210.00000000000796,-521.9999999999914,-316.0000000000052,,4698.9999999999945
2019.07.17,-458.9999999999983,1205.999999999996,-359.99999999999943,-487.0000000000152,768.9999999999975,94.99999999997843,-147.99999999999258,-270.99999999999903,-592.9999999999991,767.9999999999909,905.0000000000011,1024.999999999987,1642.00000000001,191.99999999999307,1286.0000000000093,-109.99999999999943,-233.0000000000041,-533.9999999999918,-317.0000000000006,,4375.999999999964
2019.07.17,-448.9999999999994,1207.0000000000025,-365.99999999999966,-445.0000000000065,768.9999999999975,83.9999999999952,-139.99999999999568,-268.0000000000016,-578.9999999999961,774.9999999999924,907.999999999987,1079.0000000000077,1642.9999999999945,171.99999999999704,1238.0000000000057,-104.99999999998977,-234.00000000000887,-533.0000000000013,-277.000000000005,,4478.999999999976
2019.07.17,-463.9999999999977,1217.0000000000014,-387.999999999991,-443.0000000000156,758.0000000000142,66.99999999999484,-159.9999999999935,-265.0000000000041,-599.0000000000051,779.9999999999918,881.0000000000002,1085.999999999987,1600.0000000000014,152.00000000000102,1242.999999999994,-137.99999999999102,-245.00000000000455,-563.999999999993,-270.99999999999903,,4246.999999999993
2019.07.17,-492.999999999999,1225.9999999999939,-384.9999999999909,-443.99999999999994,756.0000000000011,61.99999999998429,-200.99999999999562,-297.9999999999983,-636.9999999999986,784.9999999999912,901.9999999999868,1112.9999999999861,1634.000000000002,164.00000000000148,1268.0000000000025,-127.9999999999859,-234.99999999999943,-563.0000000000024,-256.99999999999613,,4268.999999999984
2019.07.17,-600.999999999996,1312.000000000002,-391.9999999999959,-450.00000000001705,822.0000000000116,39.999999999995595,-285.9999999999974,-322.9999999999955,-624.9999999999977,797.9999999999987,1039.999999999992,1227.0000000000002,1741.999999999999,259.9999999999909,1288.0000000000002,-151.9999999999868,-216.99999999999875,-506.0000000000002,-248.00000000000378,,4729.000000000001
2019.07.17,-600.0000000000006,1367.000000000007,-387.999999999991,-428.00000000000614,853.9999999999992,28.999999999990145,-283.99999999999534,-331.999999999999,-667.0000000000065,859.9999999999941,1043.9999999999827,1320.9999999999943,1844.0000000000011,200.9999999999934,1334.000000000013,-153.99999999999636,-240.99999999999966,-575.0000000000028,-251.00000000000122,,4933.999999999976
2019.07.17,-595.9999999999966,1346.0000000000027,-433.9999999999975,-417.0000000000007,751.0000000000127,9.999999999998899,-269.9999999999925,-351.99999999999676,-734.9999999999968,809.9999999999997,989.0000000000043,1295.0000000000018,1783.0000000000014,191.99999999999307,1410.0000000000002,-179.9999999999926,-266.00000000000534,-637.999999999991,-263.99999999999756,,4434.000000000046
2019.07.17,-597.0000000000031,1242.999999999994,-441.99999999999307,-391.000000000008,639.9999999999961,-54.0000000000207,-317.0000000000006,-356.00000000000074,-775.0000000000034,779.9999999999918,846.99999999998,1190.9999999999866,1644.000000000001,119.99999999999034,1476.0000000000107,-223.99999999998954,-266.00000000000534,-691.9999999999931,-209.00000000000364,,3617.9999999999286
2019.07.17,-688.9999999999952,1312.000000000002,-433.9999999999975,-328.00000000001717,639.0000000000118,-136.00000000000279,-388.9999999999949,-410.9999999999947,-826.0000000000045,813.9999999999925,939.9999999999977,1367.9999999999914,1760.000000000006,144.99999999999602,1496.0000000000084,-231.99999999999932,-267.0000000000101,-680.9999999999974,-173.9999999999964,,3906.9999999999964
2019.07.17,-694.0000000000057,1313.999999999993,-418.99999999999693,-334.9999999999964,619.000000000014,-165.00000000001512,-408.9999999999927,-417.0000000000007,-880.9999999999984,827.9999999999955,959.0000000000032,1339.0000000000014,1706.0000000000075,143.00000000000068,1524.0000000000143,-229.99999999998977,-256.0000000000002,-729.9999999999898,-170.99999999999892,,3725.0000000000446
2019.07.17,-707.9999999999975,1309.0000000000045,-414.0000000000015,-297.0000000000139,604.0000000000045,-192.00000000001438,-417.99999999999613,-419.9999999999982,-889.0000000000065,867.999999999991,972.9999999999848,1388.999999999996,1757.999999999993,105.99999999999454,1534.9999999999975,-234.99999999999943,-260.0000000000051,-712.9999999999939,-168.99999999999693,,3826.9999999999422
2019.07.17,-753.9999999999991,1368.999999999998,-442.99999999999784,-302.0000000000023,587.0000000000042,-251.00000000000122,-458.9999999999983,-465.9999999999998,-889.0000000000065,901.9999999999917,1008.9999999999861,1469.9999999999936,1844.0000000000011,75.00000000000284,1543.0000000000055,-267.99999999998647,-276.00000000001046,-712.9999999999939,-177.00000000000495,,3800.999999999983
2019.07.17,-785.0000000000024,1319.0000000000034,-453.00000000000296,-357.00000000000733,536.0000000000032,-278.00000000000045,-469.99999999999267,-476.9999999999941,-909.0000000000042,874.9999999999925,953.9999999999793,1329.9999999999868,1743.0000000000057,76.99999999999818,1493.9999999999952,-268.99999999999125,-272.00000000000557,-712.9999999999939,-207.00000000000162,,3137.999999999968
2019.07.17,-710.999999999995,1297.999999999999,-429.9999999999926,-375.0000000000142,534.0000000000123,-253.00000000001432,-389.99999999999034,-429.0000000000016,-856.0000000000013,873.0000000000016,923.9999999999782,1286.9999999999936,1717.000000000013,57.999999999992724,1432.9999999999955,-197.9999999999933,-257.000000000005,-692.9999999999978,-204.99999999999963,,3326.999999999981
2019.07.17,-694.0000000000057,1268.0000000000025,-435.0000000000023,-372.00000000001677,565.9999999999999,-215.00000000000963,-365.99999999999966,-381.99999999999346,-846.0000000000023,839.0000000000009,888.9999999999816,1253.9999999999995,1554.9999999999952,63.00000000000239,1486.0000000000095,-206.99999999999363,-234.99999999999943,-715.999999999994,-173.9999999999964,,3277.9999999999786
2019.07.17,-656.9999999999965,1238.99999999999,-430.9999999999974,-439.0000000000116,547.0000000000086,-143.00000000000423,-330.9999999999924,-343.00000000000443,-831.9999999999994,783.0000000000003,864.9999999999807,1133.0000000000061,1486.0000000000095,90.99999999999397,1536.000000000004,-201.99999999999818,-218.00000000000352,-703.9999999999935,-170.99999999999892,,3208.9999999999927
2019.07.17,-641.0000000000027,1258.0000000000036,-438.99999999999295,-514.9999999999987,583.0000000000002,-111.00000000001664,-343.9999999999999,-320.9999999999935,-834.9999999999968,793.9999999999947,894.0000000000055,1042.9999999999939,1462.0000000000077,134.9999999999909,1510.9999999999957,-202.99999999998875,-179.00000000000205,-700.0000000000028,-228.00000000000597,,3163.9999999999914
2019.07.17,-644.9999999999956,1255.9999999999905,-472.999999999999,-417.0000000000007,590.0000000000016,-124.00000000001299,-322.00000000000006,-290.9999999999968,-807.9999999999976,815.9999999999945,841.9999999999845,1211.0000000000066,1441.0000000000034,66.99999999999307,1500.0000000000125,-227.99999999999443,-186.9999999999976,-712.9999999999939,-116.00000000000499,,3398.999999999993
2019.07.17,-665.9999999999999,1163.9999999999873,-471.9999999999942,-450.00000000001705,503.99999999999335,-163.00000000000205,-334.9999999999964,-295.99999999999625,-816.0000000000056,785.9999999999978,798.0000000000018,1004.0000000000049,1249.9999999999955,63.00000000000239,1400.0000000000011,-234.99999999999943,-192.00000000000728,-712.0000000000033,-114.99999999999844,,2516.999999999964
2019.07.17,-646.0000000000022,1065.999999999989,-424.99999999999716,-450.00000000001705,490.0000000000126,-169.00000000001913,-313.99999999999204,-309.0000000000037,-814.0000000000036,722.9999999999959,786.0000000000014,923.0000000000072,1245.9999999999916,75.00000000000284,1380.0000000000034,-179.9999999999926,-180.99999999999739,-691.0000000000025,-184.00000000000637,,2325.99999999997
2019.07.17,-588.9999999999951,1024.0000000000027,-376.99999999999534,-470.00000000001484,507.9999999999973,-75.00000000000284,-266.999999999995,-261.0000000000001,-783.0000000000003,707.9999999999975,790.9999999999968,851.0000000000017,1207.0000000000025,137.00000000000045,1425.0000000000095,-151.9999999999868,-134.00000000000034,-649.9999999999915,-189.00000000000583,,2704.00000000002
2019.07.17,-504.00000000000443,1044.0000000000005,-283.00000000000125,-326.0000000000041,558.0000000000141,-88.0000000000214,-312.9999999999966,-290.9999999999968,-814.0000000000036,754.9999999999945,861.9999999999948,1038.99999999999,1314.9999999999995,152.00000000000102,1496.0000000000084,-187.99999999998818,-166.00000000001103,-697.0000000000027,-153.00000000000313,,3397.9999999999695
2019.07.17,-485.99999999999756,1019.9999999999986,-296.99999999999704,-253.99999999999866,608.0000000000085,-45.000000000006146,-308.9999999999926,-339.0000000000004,-872.0000000000061,766.9999999999955,831.9999999999936,1153.000000000004,1462.999999999992,104.99999999998977,1580.0000000000036,-243.99999999999977,-264.00000000001,-799.9999999999972,-212.00000000000108,,3405.999999999979
2019.07.17,-439.0000000000005,893.9999999999948,-262.999999999991,-168.0000000000126,476.0000000000098,-33.00000000001635,-312.00000000000114,-366.9999999999951,-890.0000000000019,651.999999999997,709.0000000000032,1024.0000000000027,1473.0000000000132,112.99999999999955,1778.000000000013,-228.9999999999992,-274.0000000000009,-802.9999999999973,-212.99999999999653,,3128.000000000021
2019.07.17,-473.0000000000012,841.0000000000028,-248.99999999999523,-148.00000000001478,417.0000000000007,-41.000000000002146,-335.99999999999187,-390.0000000000015,-914.0000000000038,623.9999999999912,664.999999999992,1004.0000000000049,1427.0000000000005,176.9999999999925,1892.0000000000048,-219.99999999999886,-278.0000000000058,-814.9999999999977,-219.99999999999798,,2962.999999999978
2019.07.17,-490.999999999997,902.9999999999872,-262.00000000000045,-226.00000000001506,429.99999999999704,-46.0000000000127,-323.99999999999096,-400.9999999999958,-916.0000000000057,630.9999999999927,705.9999999999889,1005.9999999999958,1489.000000000007,194.00000000000261,1873.0000000000136,-195.99999999999795,-279.0000000000106,-804.000000000002,-239.0000000000003,,3047.999999999956
2019.07.17,-458.00000000000284,971.9999999999951,-247.99999999999045,-223.00000000001762,514.9999999999987,-10.000000000021103,-270.99999999999903,-351.99999999999676,-867.0000000000067,675.9999999999989,786.9999999999777,1028.9999999999911,1502.0000000000034,186.9999999999976,1815.9999999999955,-162.9999999999967,-243.0000000000092,-763.9999999999958,-226.99999999999943,,3657.9999999999227
2019.07.17,-421.0000000000047,960.0000000000053,-228.9999999999992,-221.00000000000452,583.0000000000002,-7.0000000000014495,-256.0000000000007,-302.9999999999977,-829.0000000000019,710.999999999995,825.9999999999934,1032.999999999995,1444.000000000001,192.99999999999784,1741.999999999999,-153.99999999999636,-215.0000000000034,-750.0,-224.000000000002,,3882.9999999999745
2019.07.17,-424.9999999999976,994.000000000006,-256.0000000000002,-228.00000000000597,588.9999999999951,-1.0000000000065512,-278.9999999999959,-293.99999999999426,-839.9999999999964,700.0000000000006,822.9999999999791,1051.0000000000018,1456.9999999999973,182.99999999999272,1758.000000000015,-186.9999999999976,-207.9999999999984,-759.9999999999909,-185.00000000000182,,3892.0000000000027
2019.07.17,-439.99999999999596,1021.9999999999895,-265.99999999999113,-236.99999999999832,608.9999999999928,34.99999999998504,-278.00000000000045,-282.99999999999994,-836.0000000000034,692.9999999999992,846.0000000000036,1130.9999999999932,1452.9999999999932,221.9999999999942,1600.0000000000014,-185.99999999999284,-192.00000000000728,-750.9999999999906,-146.00000000000168,,3995.99999999997
2019.07.17,-439.99999999999596,1052.9999999999927,-260.9999999999957,-231.0000000000034,670.9999999999993,34.99999999998504,-257.9999999999916,-246.00000000000176,-753.9999999999991,736.9999999999987,900.0000000000057,1112.9999999999861,1412.9999999999975,215.99999999999397,1617.0000000000018,-162.9999999999967,-159.00000000000603,-670.9999999999923,-129.9999999999968,,4441.999999999982
2019.07.17,-439.99999999999596,1044.0000000000005,-234.99999999999943,-248.00000000000378,632.0000000000103,15.999999999993797,-249.99999999999466,-258.9999999999981,-768.9999999999975,725.9999999999933,885.9999999999957,1085.0000000000027,1394.0000000000064,232.99999999998988,1621.0000000000057,-141.9999999999959,-147.00000000000557,-671.999999999997,-139.00000000000023,,4336.00000000001
2019.07.17,-458.00000000000284,1065.999999999989,-203.00000000000296,-287.000000000015,612.9999999999969,-14.000000000002899,-240.99999999999122,-258.0000000000027,-773.9999999999969,727.9999999999953,960.9999999999843,1058.9999999999877,1384.0000000000075,280.00000000000114,1587.000000000005,-108.99999999999466,-120.00000000000455,-644.999999999996,-146.00000000000168,,4422.999999999955
2019.07.18,-451.0000000000014,1022.9999999999961,-156.99999999999648,-262.00000000000665,588.9999999999951,-6.000000000017103,-237.99999999999378,-244.99999999999523,-751.0000000000017,700.0000000000006,989.9999999999807,1079.0000000000077,1363.0000000000032,317.99999999999784,1580.0000000000036,-37.9999999999967,-58.000000000006935,-552.9999999999973,-119.00000000000244,,4763.999999999969
2019.07.18,-409.0000000000038,1048.9999999999889,-81.00000000000307,-251.00000000000122,676.9999999999943,18.999999999991246,-213.99999999999199,-229.00000000000142,-741.9999999999982,734.9999999999968,1099.9999999999943,1133.0000000000061,1425.0000000000095,381.9999999999908,1566.0000000000007,2.0000000000095497,-27.000000000001023,-566.9999999999931,-133.00000000000534,,5434.9999999999845
2019.07.18,-409.99999999999926,1045.9999999999914,-90.99999999999397,-245.0000000000063,649.999999999995,4.999999999988347,-222.99999999999542,-244.99999999999523,-768.000000000002,739.9999999999962,1062.9999999999882,1093.999999999995,1418.9999999999925,346.9999999999942,1588.999999999996,-17.99999999998647,-54.000000000002046,-590.999999999994,-143.9999999999997,,5163.999999999964
2019.07.18,-422.00000000000017,1039.9999999999966,-123.99999999999523,-261.0000000000001,646.9999999999976,-8.000000000008,-221.99999999999997,-234.99999999999633,-765.0000000000045,753.9999999999991,1020.9999999999866,1090.9999999999975,1351.9999999999977,323.99999999999807,1551.9999999999977,-36.99999999999193,-52.99999999999727,-588.9999999999986,-129.9999999999968,,4934.999999999982
2019.07.18,-426.9999999999996,1065.999999999989,-128.0000000000001,-267.0000000000172,642.9999999999936,-4.000000000004,-222.99999999999542,-254.99999999999412,-778.9999999999964,764.9999999999934,1037.9999999999825,1093.999999999995,1404.0000000000052,319.0000000000026,1617.0000000000018,-33.999999999991815,-60.000000000002274,-599.9999999999943,-175.99999999999838,,4992.999999999969
2019.07.18,-407.99999999999727,1062.0000000000073,-123.99999999999523,-282.0000000000045,676.9999999999943,5.999999999994898,-206.99999999999054,-251.00000000000122,-770.9999999999994,763.9999999999981,1056.999999999988,1066.9999999999957,1357.0000000000082,316.99999999999307,1595.9999999999975,-27.999999999991587,-64.00000000000716,-597.999999999999,-175.00000000000293,,4994.999999999987
2019.07.18,-419.9999999999982,1056.9999999999968,-128.0000000000001,-329.00000000000153,668.0000000000019,10.999999999983245,-205.99999999999508,-217.99999999999596,-773.0000000000015,759.999999999994,1066.0000000000025,1048.9999999999889,1313.0000000000086,332.9999999999984,1581.0000000000102,-20.999999999986585,-39.00000000000148,-597.999999999999,-156.00000000000057,,4950.000000000004
