date,USDCAD,GBPCHF,EURGBP,GBPJPY,EURAUD,CADJPY,empty,sum
2017.04.20,-1700.0000000000125,2004.0000000000057,800.0000000000007,3144.999999999982,2795.9999999999986,-777.000000000001,,6267.999999999974
2017.04.20,-1689.0000000000073,2051.0000000000027,828.0000000000065,3195.999999999998,2807.000000000004,-783.0000000000013,,6410.000000000003
2017.04.20,-1686.0000000000098,2059.000000000011,836.9999999999989,3245.999999999981,2893.9999999999964,-793.9999999999969,,6555.99999999998
2017.04.20,-1691.0000000000202,2063.999999999999,838.0000000000055,3167.000000000002,2910.999999999997,-840.999999999994,,6447.99999999999
2017.04.20,-1672.0000000000068,2106.0000000000077,863.9999999999981,3239.999999999981,2859.999999999996,-841.9999999999987,,6555.999999999977
2017.04.20,-1655.0000000000064,2107.9999999999986,870.0000000000041,3212.9999999999936,2713.999999999994,-872.9999999999905,,6376.999999999993
2017.04.20,-1660.000000000017,2154.999999999996,841.0000000000028,3271.9999999999914,2730.9999999999945,-875.9999999999906,,6462.999999999976
2017.04.20,-1816.0000000000175,2100.9999999999973,779.0000000000075,3457.999999999998,2618.9999999999936,-850.9999999999991,,6289.99999999998
2017.04.20,-1777.0000000000064,2055.000000000007,726.9999999999999,3472.9999999999845,2866.000000000013,-822.9999999999933,,6521.000000000005
2017.04.20,-1729.0000000000027,2054.0000000000005,679.0000000000074,3598.9999999999895,2970.000000000006,-780.9999999999917,,6792.000000000008
2017.04.20,-1748.0000000000161,2051.0000000000027,685.0000000000023,3657.9999999999873,3123.000000000009,-772.9999999999961,,6995.999999999989
2017.04.20,-1786.000000000021,2012.0000000000139,663.0000000000025,3650.999999999982,3188.9999999999973,-809.9999999999881,,6918.999999999986
2017.04.20,-1824.0000000000034,2039.000000000013,663.999999999998,3555.999999999983,3150.9999999999927,-806.999999999988,,6778.999999999995
2017.04.20,-1826.0000000000166,1973.0000000000025,630.0000000000083,3470.9999999999754,3107.9999999999995,-792.9999999999922,,6562.999999999977
2017.04.20,-1835.0000000000089,1818.0000000000084,526.9999999999997,3252.999999999986,2825.000000000011,-826.9999999999982,,5760.999999999998
2017.04.20,-1831.0000000000048,1774.0000000000089,609.9999999999994,3284.9999999999964,2829.999999999999,-766.9999999999959,,5901.000000000004
2017.04.20,-1847.000000000021,1839.0000000000127,641.0000000000027,3305.999999999983,2761.9999999999977,-803.9999999999878,,5896.999999999987
2017.04.20,-1827.000000000001,1839.0000000000127,626.0000000000043,3287.9999999999827,2787.0000000000064,-816.9999999999931,,5896.000000000013
2017.04.20,-1845.0000000000077,1758.9999999999995,475.99999999999864,3346.99999999998,2899.0000000000073,-775.9999999999962,,5859.999999999982
2017.04.20,-1826.0000000000166,1824.0000000000034,524.0000000000023,3389.9999999999864,2954.0000000000123,-793.9999999999969,,6071.99999999999
2017.04.20,-1822.0000000000125,1880.9999999999993,535.0000000000077,3513.999999999982,2719.0000000000045,-762.999999999991,,6063.99999999999
2017.04.20,-1894.000000000018,1929.000000000003,672.0000000000059,3781.9999999999823,2827.000000000002,-735.99999999999,,6579.9999999999845
2017.04.20,-1889.0000000000073,1964.9999999999945,656.000000000001,3727.99999999998,2747.999999999995,-732.9999999999899,,6474.999999999974
2017.04.20,-1716.0000000000064,1991.0000000000093,653.999999999999,3903.9999999999964,2689.000000000008,-544.9999999999875,,6977.000000000019
2017.04.20,-1735.0000000000198,2112.0000000000027,744.0000000000002,3978.999999999985,2611.9999999999923,-512.999999999991,,7198.999999999969
2017.04.20,-1743.0000000000057,2107.0000000000146,750.0000000000063,3922.9999999999736,2686.0000000000105,-524.0000000000009,,7198.999999999999
2017.04.20,-1742.0000000000214,2173.0000000000027,795.0000000000013,3814.9999999999977,2584.0000000000086,-608.9999999999947,,7015.9999999999945
2017.04.20,-1689.0000000000073,2180.000000000004,848.0000000000043,3852.99999999998,2327.0000000000123,-530.9999999999917,,6988.000000000001
2017.04.20,-1678.0000000000018,2217.0000000000023,911.0000000000063,3752.999999999986,2367.000000000008,-533.0000000000013,,7037.0
2017.04.20,-1701.000000000019,2296.9999999999936,945.0000000000069,3811.9999999999836,2390.000000000003,-521.0000000000008,,7221.999999999968
2017.04.20,-1664.000000000021,2286.9999999999945,931.0000000000041,3807.9999999999927,2405.0000000000127,-536.9999999999919,,7229.999999999992
2017.04.20,-1646.000000000014,2317.9999999999977,958.0000000000033,3792.000000000002,2404.000000000006,-500.99999999999056,,7325.000000000004
2017.04.20,-1659.0000000000105,2340.999999999993,963.0000000000027,3836.999999999989,2428.0000000000077,-527.9999999999916,,7381.99999999999
2017.04.20,-1679.0000000000082,2323.000000000008,962.0000000000073,3792.999999999978,2391.00000000001,-521.9999999999914,,7268.000000000004
2017.04.21,-1595.0000000000132,2157.000000000009,948.9999999999999,3723.9999999999895,2300.9999999999973,-519.999999999996,,7015.999999999986
2017.04.21,-1611.0000000000068,2241.000000000004,934.0000000000015,3735.99999999999,2364.999999999995,-490.99999999999966,,7173.999999999984
2017.04.21,-1659.0000000000105,2276.999999999996,953.9999999999993,3746.9999999999854,2315.0000000000005,-506.0000000000002,,7127.999999999971
2017.04.21,-1657.0000000000196,2275.000000000005,931.9999999999995,3754.9999999999955,2327.0000000000123,-458.999999999989,,7173.000000000004
2017.04.21,-1666.0000000000118,2276.999999999996,929.000000000002,3789.999999999992,2395.999999999998,-447.9999999999933,,7277.999999999983
2017.04.21,-1662.000000000008,2268.000000000003,913.0000000000083,3766.999999999996,2483.9999999999973,-457.9999999999984,,7311.999999999999
2017.04.21,-1686.0000000000098,2204.000000000006,858.0000000000032,3709.9999999999795,2475.000000000005,-477.99999999999443,,7082.999999999989
2017.04.21,-1691.0000000000202,2200.000000000002,853.9999999999992,3621.9999999999854,2567.000000000008,-533.9999999999918,,7017.999999999983
2017.04.21,-1679.0000000000082,2208.00000000001,865.0000000000047,3543.9999999999827,2411.999999999992,-569.9999999999932,,6779.999999999987
2017.04.21,-1672.0000000000068,2211.0000000000073,868.9999999999975,3552.9999999999973,2337.0000000000114,-578.9999999999935,,6719.000000000014
