date,USDCHF,GBPUSD,EURUSD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.08.03,607.9999999999974,411.99999999999017,375.0000000000142,178.00000000000037,-59.99999999999339,-333.0000000000055,174.0000000000066,323.0000000000066,-165.9999999999995,-140.99999999999113,130.99999999999224,-52.99999999999194,-25.000000000005684,136.00000000000279,-93.00000000000352,-284.000000000006,70.0000000000034,-197.99999999999818,,1054.0000000000189
2020.08.03,654.9999999999944,337.99999999999386,355.0000000000164,253.0000000000032,30.000000000007798,-493.0000000000101,236.0000000000042,328.0000000000061,-113.00000000000753,-288.99999999998727,-137.00000000000932,160.99999999998892,-135.00000000000512,-59.99999999999339,-20.000000000010232,-180.00000000000682,69.00000000000794,-154.99999999999403,,842.9999999999989
2020.08.03,841.0000000000028,448.000000000004,582.0000000000158,319.0000000000026,203.00000000000873,-497.99999999999847,343.9999999999941,480.0000000000027,-94.00000000000519,-195.99999999999795,211.99999999998997,120.99999999999334,-31.00000000000591,441.0000000000025,-1.0000000000047748,-69.00000000000261,209.00000000000364,141.00000000000225,,3452.0000000000086
2020.08.03,836.0000000000034,561.9999999999958,453.99999999999886,421.0000000000047,361.0000000000002,-557.0000000000075,237.99999999999955,422.00000000000017,-221.00000000000452,-234.99999999998522,228.00000000000597,333.0000000000055,-198.99999999999807,65.00000000000395,-2.0000000000095497,43.99999999999693,282.99999999999994,313.00000000000773,,3346.0000000000177
2020.08.03,810.9999999999951,326.9999999999884,276.00000000000955,307.0000000000017,298.0000000000094,-701.0000000000183,230.00000000000398,455.0000000000054,-231.0000000000034,-286.00000000000136,163.00000000000205,204.00000000000418,-292.0000000000016,87.00000000001484,-39.00000000000148,21.000000000000796,265.99999999999955,317.0000000000006,,2213.0000000000095
2020.08.03,761.999999999996,431.0000000000036,263.99999999999756,239.0000000000003,316.0000000000052,-844.0000000000003,376.0000000000048,490.00000000000153,-270.99999999999903,-197.00000000000273,258.0000000000027,-19.999999999997797,-239.00000000000432,93.00000000000975,-54.000000000002046,21.000000000000796,182.99999999999983,332.00000000001006,,2140.000000000026
2020.08.03,722.9999999999959,285.99999999998624,226.00000000001506,199.00000000000472,269.00000000000813,-629.0000000000128,343.0000000000035,520.0000000000093,-198.00000000000927,-222.99999999998477,309.0000000000037,109.99999999998789,-174.99999999999716,164.00000000000858,-46.00000000000648,81.00000000000307,201.00000000000674,374.0000000000077,,2534.0000000000305
2020.08.03,607.0000000000019,214.99999999998744,191.00000000000784,209.00000000000364,234.00000000000088,-572.0000000000169,230.99999999999454,454.00000000000995,-165.00000000000404,-268.0000000000007,157.00000000000713,225.99999999999287,-161.00000000000136,178.00000000001148,-57.00000000000216,57.00000000000216,245.0000000000063,318.00000000000716,,2099.0000000000086
2020.08.03,609.9999999999994,95.00000000000064,178.00000000001148,149.00000000001023,170.00000000000347,-520.0000000000093,204.00000000000773,463.0000000000023,-145.00000000000622,-423.9999999999782,83.00000000001084,280.9999999999979,-216.00000000000819,171.00000000001003,-93.00000000000352,-13.999999999995794,196.00000000000728,265.99999999999955,,1454.0000000000596
2020.08.03,592.0000000000036,146.99999999998602,195.9999999999962,141.00000000000225,161.00000000000003,-480.99999999999807,191.0000000000025,459.0000000000094,-113.00000000000753,-334.0000000000032,181.00000000000892,225.00000000000853,-177.99999999999727,238.0000000000049,-93.00000000000352,-13.00000000000523,179.00000000000693,260.00000000000466,,1758.000000000019
2020.08.03,541.0000000000026,63.99999999999739,136.00000000000279,102.00000000000209,120.00000000000898,-479.0000000000072,201.00000000000762,447.0000000000085,-104.99999999999955,-358.99999999998045,167.00000000000603,221.99999999998886,-177.99999999999727,219.00000000001364,-99.00000000000375,-25.99999999999625,173.00000000000094,248.00000000000378,,1394.000000000059
2020.08.03,547.999999999993,56.99999999999594,112.000000000001,106.00000000000608,125.00000000000844,-484.00000000001774,189.99999999999773,482.00000000000466,-101.00000000000664,-340.99999999997976,191.00000000000784,251.00000000000122,-191.0000000000025,251.00000000000122,-99.00000000000375,-22.00000000000557,200.00000000000017,269.00000000000813,,1544.0000000000098
2020.08.03,490.999999999997,55.99999999998939,128.000000000017,109.00000000000354,128.00000000000588,-455.0000000000054,150.99999999999625,475.0000000000032,-84.0000000000063,-377.9999999999859,259.0000000000092,269.9999999999925,-191.0000000000025,331.999999999999,-100.00000000000853,-34.99999999999659,250.00000000000577,313.00000000000773,,1719.000000000021
2020.08.03,451.9999999999969,-36.999999999998145,67.00000000001705,70.0000000000034,100.00000000000009,-422.00000000001125,137.00000000000045,442.00000000000904,-99.00000000000463,-397.99999999999613,192.99999999999872,272.99999999998994,-183.9999999999975,258.0000000000027,-96.00000000000364,-4.0000000000048885,213.00000000000762,282.99999999999994,,1248.0000000000098
2020.08.03,449.9999999999948,-39.00000000001125,42.0000000000087,60.00000000000449,93.00000000000975,-436.9999999999985,156.99999999999648,438.00000000000506,-108.00000000000809,-365.99999999998545,137.9999999999937,279.00000000000705,-183.00000000000693,206.00000000001728,-100.00000000000853,-10.99999999999568,187.9999999999993,258.0000000000027,,1065.000000000025
2020.08.03,431.99999999999903,-31.000000000003247,46.0000000000127,23.00000000000635,84.0000000000063,-423.0000000000178,144.99999999999602,425.0000000000087,-124.00000000000189,-328.9999999999793,181.00000000000892,201.99999999999108,-164.00000000000148,212.00000000001216,-99.00000000000375,1.0000000000047748,173.00000000000094,268.0000000000016,,1022.000000000041
2020.08.03,400.00000000000034,-32.0000000000098,22.0000000000109,16.0000000000049,73.00000000000084,-452.00000000000796,164.00000000000148,420.00000000000927,-121.00000000000443,-304.00000000000205,211.99999999998997,143.00000000000423,-148.00000000001035,212.00000000001216,-100.99999999999909,7.999999999995566,134.0000000000008,256.0000000000007,,901.9999999999975
2020.08.03,405.9999999999952,-31.000000000003247,19.999999999997797,12.000000000000899,75.00000000000284,-456.00000000001194,177.99999999999727,407.0000000000018,-129.00000000000134,-294.9999999999875,123.99999999999079,136.00000000000279,-164.00000000000148,182.99999999999983,-100.00000000000853,13.999999999995794,130.0000000000079,260.00000000000466,,769.9999999999836
2020.08.04,278.00000000000045,-45.000000000006146,43.999999999999595,23.00000000000635,106.00000000000608,-399.00000000001603,153.99999999999636,317.0000000000006,-126.99999999999933,-367.999999999995,66.99999999999484,-53.999999999998494,-179.00000000000205,179.00000000001802,-132.000000000005,1.9999999999953388,118.00000000000699,271.0000000000101,,255.0000000000128
2020.08.04,375.0000000000031,2.999999999997449,43.999999999999595,44.0000000000107,103.00000000000864,-369.0000000000193,143.00000000000068,331.0000000000035,-82.99999999999974,-314.9999999999977,133.00000000000534,151.9999999999966,-137.00000000000045,226.99999999999943,-112.00000000000898,16.999999999995907,137.00000000000932,290.00000000000136,,983.0000000000055
2020.08.04,364.9999999999931,-9.999999999998899,43.00000000001525,10.000000000010001,89.00000000000574,-400.00000000000034,121.99999999999989,304.00000000000426,-90.0000000000012,-332.9999999999984,129.00000000000134,51.000000000001044,-169.00000000001114,216.00000000001617,-129.0000000000049,-1.0000000000047748,103.00000000000864,265.99999999999955,,566.0000000000354
2020.08.04,426.9999999999996,-7.0000000000014495,77.00000000001594,81.00000000000884,107.00000000000153,-379.0000000000182,114.00000000000432,376.00000000000966,-72.0000000000054,-383.99999999998613,92.00000000000318,266.999999999995,-183.00000000000693,195.00000000001182,-73.99999999999807,-10.99999999999568,180.0000000000024,242.00000000000887,,1048.0000000000496
2020.08.04,439.0000000000005,-5.999999999994898,87.99999999999919,103.00000000000864,108.00000000000809,-394.00000000000546,99.00000000000375,387.000000000004,-62.000000000006494,-402.9999999999916,66.00000000001049,367.99999999999056,-195.0000000000074,192.00000000001438,-67.99999999999784,-16.000000000005343,187.00000000000384,235.00000000000742,,1128.0000000000418
2020.08.04,439.0000000000005,-26.0000000000149,90.99999999999665,100.00000000000009,89.00000000000574,-388.0000000000106,99.99999999999432,397.0000000000029,-56.0000000000005,-415.9999999999968,69.9999999999923,373.00000000000114,-195.0000000000074,204.00000000000418,-82.00000000000784,-36.000000000001364,196.00000000000728,221.99999999999997,,1081.9999999999657
2020.08.04,444.9999999999954,-24.000000000001798,83.00000000001084,120.00000000000898,71.00000000000995,-451.0000000000014,96.00000000000364,393.00000000001,-70.99999999999883,-433.9999999999975,60.99999999999994,426.9999999999996,-245.00000000000455,168.0000000000126,-66.0000000000025,-70.00000000000739,217.0000000000005,201.00000000000674,,921.0000000000442
2020.08.04,478.9999999999961,-1.0000000000065512,93.00000000000975,101.00000000000664,46.00000000000159,-436.9999999999985,96.9999999999942,436.00000000000307,-70.99999999999883,-453.9999999999793,100.99999999999554,343.00000000000443,-246.00000000000932,237.00000000002052,-124.00000000000944,-131.00000000000023,208.00000000000819,177.00000000000495,,854.0000000000427
2020.08.04,508.9999999999928,14.000000000002899,104.99999999999955,85.00000000000173,39.00000000000014,-449.0000000000105,93.00000000000352,447.0000000000085,-69.00000000000794,-478.999999999985,127.99999999999478,296.0000000000074,-268.0000000000007,240.00000000001796,-161.00000000000136,-150.99999999999625,182.99999999999983,163.00000000000205,,725.0000000000293
2020.08.04,512.9999999999968,1.999999999990898,106.00000000000608,65.00000000000395,98.0000000000092,-448.000000000004,40.00000000000625,448.000000000004,-74.00000000000739,-551.9999999999925,171.00000000001003,275.000000000003,-334.0000000000032,258.0000000000027,-197.00000000000273,-102.99999999999443,186.00000000000838,277.000000000005,,731.0000000000422
2020.08.04,465.9999999999998,-66.00000000001049,46.999999999997044,1.0000000000065512,18.0000000000069,-453.99999999999886,15.000000000000568,438.00000000000506,-75.00000000000284,-610.99999999999,117.99999999999588,173.00000000000094,-375.0,199.00000000001583,-270.00000000001023,-195.99999999999795,118.00000000000699,197.00000000000273,,-256.9999999999721
2020.08.04,419.9999999999982,-129.00000000000134,-35.999999999991594,-36.999999999998145,-0.999999999995449,-463.9999999999977,16.000000000005343,408.00000000000836,-97.00000000000264,-585.9999999999843,5.999999999994898,143.99999999998857,-388.00000000000523,107.00000000001265,-260.0000000000051,-171.99999999999704,52.000000000007596,139.00000000000023,,-877.9999999999628
2020.08.04,412.9999999999967,-133.00000000000534,-39.999999999995595,-26.999999999999247,-15.999999999993797,-469.0000000000083,13.00000000000523,392.00000000000347,-87.99999999999919,-593.9999999999941,-15.999999999993797,201.99999999999108,-398.00000000001035,76.0000000000094,-256.0000000000002,-179.00000000000205,60.99999999999994,115.00000000000954,,-943.9999999999864
2020.08.04,456.9999999999963,-62.000000000006494,22.0000000000109,18.0000000000069,47.00000000000814,-495.000000000001,33.00000000000125,420.00000000000927,-125.00000000000844,-550.9999999999877,49.99999999999449,141.99999999999767,-353.9999999999992,155.00000000001623,-224.00000000000375,-141.9999999999959,109.99999999999899,192.00000000000327,,-306.9999999999591
2020.08.04,487.99999999999955,-24.000000000001798,-5.999999999994898,7.0000000000014495,32.0000000000098,-520.0000000000093,79.9999999999983,433.0000000000056,-148.99999999999915,-495.9999999999809,120.00000000000898,116.99999999998934,-385.0000000000051,110.00000000001009,-231.99999999999932,-137.00000000000045,92.00000000000318,168.00000000000148,,-301.99999999996317
2020.08.04,444.9999999999954,-68.00000000000139,-46.999999999997044,-90.99999999999665,12.000000000000899,-533.0000000000057,64.00000000000716,440.00000000000705,-145.00000000000622,-512.0000000000005,116.00000000000499,-76.0000000000094,-375.0,117.00000000001154,-308.9999999999975,-141.9999999999959,-2.999999999997449,162.0000000000066,,-944.9999999999741
2020.08.04,412.9999999999967,-73.00000000001194,-70.99999999999883,-68.99999999999685,75.00000000000284,-499.000000000005,60.000000000002274,434.000000000001,-165.00000000000404,-465.0000000000034,156.00000000000057,28.000000000005798,-359.99999999999943,135.00000000001845,-251.00000000000477,-46.00000000000648,53.00000000000304,282.99999999999994,,-362.00000000000006
2020.08.04,441.99999999999795,0.0,-35.999999999991594,-42.999999999993044,76.0000000000094,-497.0000000000141,58.9999999999975,440.00000000000705,-203.00000000000873,-412.9999999999825,262.00000000000665,-39.00000000001125,-361.0000000000042,169.00000000001913,-252.00000000000955,-75.00000000000284,119.00000000000244,313.00000000000773,,-38.99999999996993
2020.08.04,422.9999999999956,-87.99999999999919,-46.999999999997044,-109.99999999999899,37.00000000000925,-524.0000000000133,49.000000000006594,473.0000000000012,-197.00000000000273,-483.0000000000041,276.9999999999939,-70.99999999999883,-388.00000000000523,229.00000000001253,-302.99999999999727,-96.00000000000364,73.00000000000084,299.00000000000483,,-446.9999999999956
2020.08.04,425.99999999999307,-120.00000000000898,-102.99999999998644,-186.99999999999272,7.0000000000014495,-565.9999999999999,79.9999999999983,494.00000000000557,-185.00000000000182,-492.999999999995,226.99999999999943,-218.00000000000708,-385.0000000000051,224.000000000002,-379.0000000000049,-117.999999999995,-20.999999999993246,263.0000000000021,,-1053.9999999999884
2020.08.04,288.9999999999948,-287.000000000015,-258.99999999998704,-185.99999999999727,-15.999999999993797,-541.0000000000136,88.00000000000807,399.0000000000049,-196.00000000000728,-496.9999999999857,59.99999999999339,-168.99999999999693,-362.000000000009,5.000000000010552,-311.9999999999976,-105.99999999999454,-24.999999999997247,264.0000000000087,,-1850.999999999975
2020.08.04,192.99999999999872,-327.00000000001063,-329.00000000000153,-222.99999999999542,0.0,-523.0000000000068,-51.00000000000193,307.0000000000017,-224.000000000002,-550.9999999999877,43.999999999999595,-82.00000000000429,-450.00000000000284,-59.99999999999339,-305.0000000000068,-28.000000000005798,-34.000000000000696,280.00000000000244,,-2363.0000000000177
2020.08.04,190.00000000000128,-163.00000000000205,-232.99999999999432,-153.99999999999858,102.00000000000209,-445.0000000000065,-67.99999999999784,310.0000000000103,-391.000000000008,-418.9999999999827,197.00000000000273,-401.99999999999125,-387.00000000000045,26.999999999999247,-252.00000000000955,60.000000000002274,34.000000000000696,411.0000000000058,,-1582.9999999999668
2020.08.04,225.99999999999287,18.999999999991246,-251.00000000000122,-171.99999999999437,109.00000000000354,-507.000000000013,-64.99999999999773,375.0000000000031,-378.00000000000057,-233.0000000000041,499.000000000005,-475.0000000000032,-433.9999999999975,79.00000000000685,-299.99999999999716,42.999999999992156,35.00000000000725,433.0000000000056,,-997.0000000000011
2020.08.04,139.99999999999568,-25.00000000000835,-339.99999999998477,-227.99999999999488,52.000000000007596,-433.0000000000167,-167.99999999999216,304.00000000000426,-453.99999999999886,-263.9999999999816,432.9999999999945,-584.9999999999911,-478.00000000000864,-88.99999999998354,-347.999999999999,-12.000000000000455,-68.99999999999685,343.00000000000443,,-2220.9999999999504
2020.08.04,109.99999999999899,-32.0000000000098,-363.0000000000022,-246.99999999999721,39.00000000000014,-409.99999999999926,-231.99999999999932,227.00000000001052,-440.00000000000705,-242.999999999995,411.0000000000058,-513.0000000000078,-481.00000000000875,-104.99999999999955,-358.0000000000041,3.0000000000001137,-83.9999999999952,341.0000000000024,,-2377.0000000000073
2020.08.04,131.00000000000333,80.99999999999774,-252.99999999999213,-199.9999999999891,101.00000000000664,-419.0000000000138,-227.00000000000387,251.00000000000122,-437.0000000000096,-221.00000000000364,367.99999999999056,-604.0000000000045,-478.00000000000864,-76.99999999999375,-350.9999999999991,1.0000000000047748,-98.99999999999353,315.0000000000097,,-2117.9999999999977
2020.08.04,198.99999999999363,141.99999999999767,-180.0000000000024,-152.99999999999204,107.00000000000153,-338.0000000000161,-260.0000000000051,230.000000000008,-458.00000000000284,-168.99999999998272,429.99999999999704,-761.999999999996,-423.0000000000018,-30.999999999981043,-356.00000000000875,-49.000000000006594,-88.99999999999464,275.000000000003,,-1884.9999999999889
2020.08.04,163.00000000000205,361.9999999999957,-34.99999999998504,-151.9999999999966,77.00000000000485,-234.00000000000088,-290.9999999999968,148.0000000000037,-502.00000000000244,-81.99999999999363,601.9999999999915,-931.9999999999995,-390.00000000000057,-45.99999999999049,-378.0000000000001,-72.00000000000273,-157.99999999999147,203.00000000000873,,-1716.9999999999536
2020.08.04,173.00000000000094,489.99999999999045,0.0,-109.99999999999899,121.99999999999989,-165.00000000001512,-296.99999999999704,138.00000000000477,-485.0000000000021,46.00000000002069,588.0000000000107,-872.0000000000061,-338.0000000000081,-39.999999999995595,-320.99999999999795,-22.00000000000557,-153.99999999999858,208.00000000000819,,-1038.9999999999895
2020.08.04,104.99999999999955,478.0000000000006,-12.999999999996348,-88.99999999999464,132.0000000000099,-110.00000000001009,-334.0000000000032,70.0000000000034,-490.00000000000153,37.00000000000614,560.0000000000049,-866.0000000000113,-305.0000000000068,-100.99999999999554,-320.0000000000074,-21.000000000000796,-152.99999999999204,167.00000000000603,,-1252.999999999989
2020.08.04,122.99999999999534,546.9999999999864,79.00000000000685,-46.999999999997044,154.0000000000097,-69.00000000000794,-361.99999999999477,54.00000000000959,-528.0000000000063,139.00000000001,612.9999999999969,-1025.0000000000093,-255.00000000000966,-37.99999999998249,-267.0000000000101,3.0000000000001137,-129.00000000000134,195.00000000000074,,-813.0000000000034
