date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2019.10.08,-197.99999999999818,545.0000000000177,68.99999999998573,-405.9999999999917,69.00000000000794,-261.99999999999557,673.0000000000125,59.99999999999339,-29.999999999996696,12.000000000000899,-848.9999999999998,111.99999999999477,944.9999999999958,565.9999999999999,-110.99999999999443,-222.99999999999898,-498.00000000000466,-241.00000000000233,-419.0000000000138,,-185.9999999999875
2019.10.08,-225.99999999999287,612.0000000000125,61.99999999998429,-313.0000000000024,5.000000000010552,-208.99999999999253,856.9999999999967,113.99999999999189,95.99999999999609,-19.999999999997797,-925.0000000000091,278.00000000002,936.0000000000035,629.9999999999973,38.0000000000047,-131.00000000000023,-394.00000000000546,-199.00000000000472,-401.00000000000693,,810.0000000000056
2019.10.08,-243.99999999999977,786.00000000002,74.99999999998064,-280.9999999999917,-53.999999999998494,-201.99999999999108,1004.0000000000049,135.9999999999806,105.99999999999498,-53.999999999998494,-929.000000000002,533.0000000000155,1055.000000000006,740.9999999999917,60.99999999999994,-57.00000000000216,-353.00000000000864,-230.000000000008,-450.00000000001705,,1642.9999999999766
2019.10.08,-219.99999999999798,782.000000000016,64.99999999998174,-234.99999999999943,-27.999999999983594,-212.00000000000108,998.00000000001,140.99999999999113,104.00000000000409,-26.999999999999247,-923.0000000000072,576.9999999999982,1099.9999999999898,780.000000000003,23.00000000001745,-52.99999999999727,-344.0000000000083,-221.99999999999997,-407.0000000000018,,1899.0000000000155
2019.10.08,-202.0000000000022,638.0000000000052,44.99999999998394,-271.0000000000008,17.000000000000348,-254.99999999999412,791.0000000000084,109.99999999998789,31.000000000003247,35.00000000000725,-868.000000000002,411.00000000000136,983.0000000000006,689.9999999999907,-62.99999999999084,-91.99999999999875,-380.00000000000966,-265.99999999999955,-453.0000000000145,,900.9999999999768
2019.10.08,-253.99999999999866,701.0000000000183,39.999999999995595,-298.0000000000018,75.00000000000284,-274.9999999999919,974.0000000000082,142.99999999998204,63.99999999999739,4.999999999999449,-914.0000000000038,519.0000000000055,1107.999999999998,785.9999999999978,-85.00000000000173,-90.00000000000341,-384.00000000000034,-272.00000000000557,-455.0000000000054,,1387.9999999999923
2019.10.08,-220.99999999999343,889.0000000000065,-96.00000000000719,-307.00000000000216,87.00000000001484,-212.00000000000108,1099.0000000000055,198.99999999999363,7.9999999999968985,4.000000000004,-912.0000000000017,605.0000000000182,1354.0000000000107,936.0000000000035,-282.9999999999888,-87.99999999999386,-383.0000000000098,-302.0000000000023,-400.00000000000034,,1977.0000000000528
2019.10.08,-191.99999999999218,804.0000000000047,-60.99999999999994,-292.0000000000016,57.00000000001815,-192.99999999999872,1019.0000000000143,236.99999999999832,32.999999999994145,-24.999999999997247,-856.0000000000013,550.0000000000114,1211.0000000000066,822.9999999999959,-246.99999999999721,-55.999999999997385,-349.00000000000375,-323.0000000000066,-407.0000000000018,,1733.0000000000455
2019.10.08,-190.00000000000128,845.0000000000068,-157.00000000000713,-310.99999999999284,-68.99999999998573,-173.9999999999964,1024.0000000000027,262.999999999991,58.000000000002494,-74.99999999999174,-844.0000000000003,591.0000000000082,1190.0000000000023,812.999999999997,-242.99999999999324,-31.999999999996476,-329.00000000000773,-268.0000000000016,-403.00000000002,,1689.0000000000164
2019.10.08,-139.99999999999568,824.0000000000025,-259.0000000000092,-489.9999999999949,-159.99999999998238,-93.99999999999409,806.0000000000178,230.9999999999812,-14.000000000002899,-73.99999999999629,-779.0000000000075,348.0000000000132,1012.9999999999973,651.9999999999859,-313.99999999999204,-117.999999999995,-338.0000000000081,-278.00000000000045,-360.0000000000048,,456.0000000000148
2019.10.08,-19.999999999997797,826.0000000000156,-315.0000000000208,-480.000000000004,-96.99999999999153,-48.99999999999905,788.0000000000109,226.99999999999943,-58.99999999999794,-65.99999999999939,-658.9999999999985,381.0000000000002,1134.999999999997,617.9999999999852,-431.0000000000036,-87.0000000000033,-295.0000000000017,-360.0000000000048,-311.0000000000168,,745.9999999999688
2019.10.08,63.99999999999739,948.9999999999999,-341.00000000001353,-426.00000000000193,-150.99999999999002,31.999999999998696,819.0000000000142,237.99999999998266,-18.0000000000069,-85.99999999999719,-670.000000000004,514.00000000001,1124.9999999999982,594.99999999999,-354.9999999999942,19.99999999999602,-195.0000000000074,-329.00000000000153,-292.00000000000335,,1492.9999999999668
2019.10.08,96.00000000000719,906.0000000000068,-317.0000000000117,-474.00000000000375,-137.9999999999937,13.00000000000745,763.0000000000026,150.99999999999002,-45.000000000006146,-51.000000000001044,-709.0000000000041,409.00000000002024,1086.9999999999936,564.9999999999933,-326.9999999999884,-52.99999999999727,-249.00000000000944,-312.00000000000114,-258.0000000000027,,1057.000000000002
2019.10.08,102.99999999999754,756.0000000000011,-297.0000000000139,-539.0000000000015,-141.99999999999767,-15.999999999993797,609.0000000000151,143.99999999998857,-60.00000000000449,-24.000000000001798,-717.000000000001,207.00000000002206,939.0000000000009,534.9999999999966,-298.9999999999826,-125.0,-315.00000000001194,-282.99999999999994,-243.99999999999977,,232.00000000001336
2019.10.08,129.00000000000134,795.0000000000124,-316.0000000000052,-560.0000000000023,-140.99999999999113,0.0,629.0000000000128,148.99999999999915,-58.000000000002494,0.0,-631.9999999999992,213.00000000002228,926.0000000000045,482.999999999989,-313.99999999999204,-114.99999999999488,-302.0000000000067,-278.00000000000045,-237.00000000002052,,371.0000000000269
2019.10.08,114.00000000000298,780.000000000003,-291.00000000001904,-593.0000000000035,-123.99999999999079,8.000000000008,615.00000000001,161.99999999999548,-65.99999999999939,-5.999999999994898,-661.0000000000005,147.00000000001978,943.000000000005,470.9999999999992,-340.9999999999913,-137.00000000000045,-320.0000000000074,-297.00000000000284,-248.00000000000378,,156.0000000000292
2019.10.08,99.00000000000463,903.0000000000093,-329.00000000000153,-602.0000000000039,-86.99999999999264,31.999999999998696,754.0000000000102,195.9999999999962,-90.0000000000012,-34.000000000000696,-686.0000000000089,243.99999999999977,1146.0000000000025,598.999999999994,-431.0000000000036,-129.99999999999545,-301.00000000000193,-354.0000000000099,-231.0000000000034,,697.9999999999926
2019.10.08,-43.999999999999595,775.0000000000146,-379.0000000000182,-626.9999999999953,-59.99999999999339,-35.999999999991594,720.0000000000095,189.99999999997908,-139.00000000000023,-109.99999999999899,-658.9999999999985,248.00000000001887,1105.0000000000005,482.999999999989,-498.9999999999828,-128.0000000000001,-305.0000000000068,-451.0000000000014,-284.00000000001756,,-199.99999999999295
2019.10.08,23.00000000000635,802.0000000000139,-287.000000000015,-524.9999999999915,-56.99999999999594,7.0000000000014495,753.0000000000036,218.99999999999142,-89.00000000000574,-74.99999999999174,-617.0000000000009,287.00000000000614,1083.0000000000118,519.0000000000028,-438.9999999999894,-105.00000000000398,-271.0000000000008,-376.00000000000966,-258.0000000000027,,594.00000000003
2019.10.08,-4.999999999999449,755.0000000000168,-269.00000000000813,-498.00000000000466,-51.000000000001044,-8.999999999992347,739.0000000000008,231.99999999998778,-46.999999999997044,-47.9999999999925,-608.0000000000085,268.0000000000007,1025.9999999999936,445.0000000000065,-375.9999999999986,-75.9999999999934,-273.00000000001035,-343.00000000000443,-293.0000000000099,,568.9999999999857
2019.10.08,28.000000000005798,796.0000000000189,-257.0000000000183,-444.0000000000026,-26.999999999999247,4.999999999999449,758.0000000000142,224.99999999998633,-43.999999999999595,-69.9999999999923,-618.0000000000074,342.00000000001296,1066.0000000000114,513.9999999999923,-371.99999999999454,-36.99999999999193,-237.99999999999955,-361.0000000000002,-288.0000000000216,,978.0000000000141
2019.10.08,-7.0000000000014495,816.0000000000167,-251.00000000000122,-423.9999999999924,-55.99999999998939,21.00000000000435,811.0000000000061,260.99999999997794,-11.00000000000545,-87.99999999999919,-633.0000000000058,365.0000000000091,1055.9999999999902,465.0000000000043,-354.9999999999942,6.000000000000227,-217.00000000001296,-395.0000000000009,-300.00000000001137,,1063.9999999999945
2019.10.09,-75.00000000000284,809.0000000000152,-276.00000000000955,-423.9999999999924,-68.00000000000139,24.000000000001798,855.0000000000058,308.9999999999815,48.000000000003595,-125.99999999999278,-597.9999999999985,381.0000000000002,1032.999999999995,476.9999999999941,-439.99999999999596,0.0,-217.00000000001296,-406.00000000000637,-317.0000000000117,,988.999999999973
2019.10.09,-59.99999999999339,796.0000000000189,-270.00000000001467,-405.9999999999917,-48.99999999998794,26.999999999999247,861.0000000000007,324.9999999999975,46.00000000000159,-122.99999999999534,-580.0000000000027,376.0000000000048,1072.9999999999907,495.000000000001,-392.9999999999989,1.0000000000047748,-203.00000000000296,-365.99999999999966,-291.00000000001904,,1259.0000000000127
2019.10.09,-29.000000000001247,764.0000000000091,-241.00000000000233,-402.000000000001,-44.99999999998394,39.00000000000014,801.0000000000073,297.9999999999983,24.999999999997247,-107.00000000000153,-587.9999999999997,338.99999999999864,1022.9999999999961,391.9999999999924,-339.0000000000004,13.999999999995794,-185.00000000000227,-377.0000000000051,-277.00000000001614,,1104.9999999999816
2019.10.09,-46.00000000000159,762.0000000000182,-240.00000000001796,-388.9999999999958,-27.999999999983594,12.000000000000899,792.9999999999993,300.99999999999574,24.999999999997247,-103.99999999999298,-580.0000000000027,353.00000000000864,1019.9999999999986,404.9999999999887,-329.99999999998585,10.99999999999568,-188.0000000000024,-367.0000000000062,-255.00000000000523,,1155.0000000000086
2019.10.09,-63.00000000000195,750.0000000000063,-211.00000000000563,-352.00000000000387,-29.999999999996696,-22.999999999995246,814.0000000000036,296.9999999999917,41.000000000002146,-107.00000000000153,-622.0000000000003,394.00000000000546,1022.0000000000118,422.9999999999956,-297.9999999999983,22.00000000000557,-191.0000000000025,-342.000000000009,-284.00000000001756,,1239.9999999999893
2019.10.09,-58.99999999999794,797.0000000000033,-206.00000000001728,-316.0000000000025,-24.000000000001798,-7.0000000000014495,878.000000000001,310.9999999999946,48.000000000003595,-121.99999999999989,-633.0000000000058,481.9999999999993,1072.9999999999907,336.00000000000296,-295.0000000000008,43.00000000000637,-169.00000000001114,-416.00000000000523,-310.0000000000103,,1410.9999999999482
2019.10.09,-49.99999999999449,817.000000000001,-242.00000000000887,-393.0000000000007,-27.999999999983594,-17.999999999995797,870.9999999999995,286.99999999999284,2.000000000002,-102.99999999999754,-656.000000000001,439.0000000000214,1110.9999999999952,500.9999999999959,-344.99999999999534,-1.0000000000047748,-236.0000000000042,-368.00000000000165,-348.00000000001495,,1240.0000000000048
2019.10.09,9.999999999998899,835.000000000008,-241.00000000000233,-421.99999999999704,-41.99999999998649,-107.00000000000153,836.0000000000146,246.99999999999721,-12.000000000000899,-30.999999999992145,-640.0000000000073,390.0000000000148,1107.999999999998,496.99999999999187,-330.9999999999924,-63.99999999999295,-355.000000000004,-365.0000000000042,-395.000000000012,,918.0000000000302
2019.10.09,13.00000000000745,825.0000000000091,-215.00000000000963,-430.9999999999974,-5.999999999994898,-120.99999999999334,828.0000000000065,227.99999999998377,-39.00000000000014,29.000000000001247,-665.0000000000044,375.0,1150.0000000000066,622.9999999999958,-361.9999999999957,-105.00000000000398,-370.00000000000455,-331.0000000000035,-395.000000000012,,1030.9999999999902
2019.10.09,2.999999999997449,846.0000000000134,-180.0000000000024,-480.000000000004,19.00000000001345,-129.00000000000134,842.0000000000094,198.99999999999363,-36.0000000000027,48.000000000003595,-691.0000000000083,352.00000000000387,1210.0,778.9999999999964,-322.00000000000006,-141.9999999999959,-392.0000000000101,-270.0000000000036,-368.00000000001273,,1287.9999999999905
2019.10.09,23.00000000000635,837.000000000021,-180.0000000000024,-530.0000000000011,21.00000000000435,-161.00000000000003,827.0,182.99999999999983,-41.000000000002146,78.00000000000028,-687.9999999999998,282.0000000000107,1183.0000000000007,829.9999999999974,-316.99999999998954,-210.99999999999852,-457.00000000000784,-243.00000000000432,-368.00000000001273,,1068.000000000022
2019.10.09,24.999999999997247,828.0000000000065,-165.00000000001512,-533.0000000000013,32.0000000000098,-125.99999999999278,801.0000000000073,169.99999999998127,-45.000000000006146,75.00000000000284,-682.0000000000048,260.0000000000193,1170.0000000000043,868.000000000002,-298.9999999999826,-213.99999999999864,-435.0000000000023,-231.0000000000034,-327.00000000001063,,1172.0000000000127
2019.10.09,16.0000000000049,829.0000000000131,-155.00000000001623,-506.0000000000002,33.00000000001635,-115.99999999999389,821.000000000005,175.99999999999838,-41.9999999999976,53.00000000000304,-691.0000000000083,271.000000000015,1191.9999999999932,829.9999999999974,-295.0000000000008,-204.9999999999983,-417.0000000000016,-265.99999999999955,-312.00000000000114,,1216.0000000000286
2019.10.09,24.000000000001798,830.0000000000196,-164.00000000000858,-500.0,31.000000000003247,-136.99999999999824,811.0000000000061,176.99999999998272,-41.9999999999976,75.00000000000284,-687.9999999999998,284.9999999999966,1185.9999999999982,804.9999999999891,-293.99999999999426,-188.99999999999295,-438.0000000000024,-251.00000000000122,-353.0000000000033,,1168.0000000000023
2019.10.09,23.00000000000635,847.00000000002,-163.00000000000205,-501.0000000000048,35.00000000000725,-170.99999999999892,809.0000000000152,157.99999999999147,-68.99999999999685,104.00000000000409,-690.0000000000017,302.0000000000209,1225.0000000000093,875.0000000000035,-323.99999999999096,-212.99999999999386,-470.0000000000131,-239.0000000000003,-371.00000000001023,,1167.0000000000655
2019.10.09,48.99999999999905,834.0000000000014,-182.0000000000155,-496.9999999999999,34.000000000000696,-131.99999999999878,781.0000000000094,154.99999999999403,-68.99999999999685,70.0000000000034,-707.000000000002,293.00000000000637,1191.9999999999932,760.0000000000051,-322.9999999999844,-185.00000000000227,-431.0000000000116,-296.0000000000074,-363.0000000000022,,982.9999999999914
2019.10.09,46.00000000000159,898.000000000021,-199.00000000001583,-504.0000000000049,36.999999999998145,-120.99999999999334,841.0000000000028,154.99999999999403,-87.00000000000374,78.00000000000028,-731.0000000000039,375.0,1293.000000000011,825.9999999999934,-353.0000000000033,-167.99999999999216,-417.0000000000016,-286.00000000000847,-345.0000000000175,,1337.999999999978
2019.10.09,55.000000000005045,895.0000000000014,-205.00000000001074,-513.9999999999958,43.999999999999595,-129.00000000000134,809.0000000000152,159.99999999998238,-100.00000000000009,91.00000000000774,-701.0000000000072,334.0000000000032,1289.9999999999911,824.9999999999868,-392.9999999999989,-170.0000000000017,-430.0000000000068,-313.00000000000773,-373.00000000000114,,1174.9999999999611
2019.10.09,63.99999999999739,891.0000000000196,-235.00000000000742,-542.9999999999922,30.0000000000189,-104.99999999999955,805.0000000000113,147.99999999999258,-121.00000000000443,60.99999999999994,-744.0000000000002,313.0000000000166,1296.9999999999925,824.9999999999868,-417.99999999998505,-185.99999999999284,-423.0000000000018,-317.0000000000006,-333.0000000000055,,1009.0000000000462
2019.10.09,62.000000000006494,944.0000000000115,-218.00000000000708,-525.9999999999962,16.000000000016,-93.99999999999409,862.0000000000072,143.99999999998857,-100.00000000000009,46.00000000000159,-795.0000000000013,388.00000000000523,1314.9999999999995,751.9999999999972,-366.999999999984,-167.99999999999216,-408.00000000000125,-340.00000000000693,-355.0000000000164,,1158.0000000000337
2019.10.09,-124.00000000000189,656.0000000000122,-181.00000000000892,-507.000000000005,60.99999999999994,-166.99999999999494,789.0000000000175,112.99999999998533,-102.99999999999754,31.000000000003247,-775.9999999999989,110.00000000001364,1103.0000000000095,632.9999999999947,-349.99999999998363,-227.00000000000387,-471.00000000000364,-330.0000000000081,-366.0000000000219,,-105.99999999999199
2019.10.09,-143.9999999999997,634.0000000000013,-22.0000000000109,-623.0000000000047,131.00000000001444,-173.00000000000094,717.000000000012,72.99999999998974,-62.000000000006494,19.00000000000235,-763.0000000000026,-73.99999999998386,1055.9999999999902,577.0000000000052,-235.99999999999176,-296.99999999999704,-550.0000000000114,-300.0000000000003,-378.00000000001165,,-415.0000000000058
2019.10.09,-61.999999999995396,103.00000000000864,-9.999999999998899,-632.9999999999956,104.99999999999955,-153.99999999999858,182.0000000000155,-63.000000000013046,-114.99999999999844,35.00000000000725,-756.0000000000011,-610.99999999999,353.0000000000033,-205.00000000001074,-194.99999999998963,-265.00000000000057,-527.000000000001,-324.00000000000205,-374.0000000000077,,-3515.9999999999686
2019.10.09,-17.999999999995797,287.000000000015,41.99999999998649,-625.0,147.00000000000824,-198.99999999999363,269.00000000000813,-64.0000000000196,-114.99999999999844,102.99999999999754,-673.0000000000014,-455.99999999998886,608.9999999999928,-9.999999999998899,-147.99999999999258,-296.99999999999704,-561.000000000007,-340.00000000000693,-386.00000000001967,,-2435.0000000000114
2019.10.09,4.000000000004,514.0000000000144,0.9999999999843467,-736.9999999999948,138.0000000000159,-253.99999999999866,439.0000000000116,-112.000000000001,-175.99999999999838,121.99999999999989,-699.0000000000052,-332.9999999999984,920.9999999999941,428.9999999999905,-246.99999999999721,-432.9999999999927,-675.0000000000114,-287.0000000000039,-437.0000000000207,,-1822.0000000000077
2019.10.09,39.00000000000014,635.0000000000077,-29.00000000001235,-691.9999999999931,131.99999999999878,-229.00000000000142,556.0000000000009,-78.00000000000028,-216.0000000000051,167.00000000000603,-824.0000000000025,-102.99999999998022,1048.0000000000045,570.0000000000039,-320.9999999999935,-387.00000000000045,-650.0000000000057,-303.0000000000088,-439.0000000000116,,-1123.999999999993
2019.10.09,-17.000000000000348,677.0000000000165,12.999999999996348,-727.9999999999944,165.9999999999995,-227.99999999999488,632.0000000000103,-51.000000000001044,-173.9999999999964,109.99999999999899,-879.0000000000075,-100.99999999999909,1227.0000000000002,775.9999999999989,-259.9999999999936,-399.9999999999915,-634.0000000000003,-289.0000000000059,-389.0000000000171,,-548.9999999999814
2019.10.09,67.00000000000594,750.0000000000063,-34.000000000000696,-727.0000000000039,129.00000000000134,-161.99999999999548,629.0000000000128,-84.0000000000174,-182.99999999999983,134.0000000000008,-880.000000000003,-49.99999999998295,1197.0000000000036,807.9999999999865,-263.99999999999756,-393.99999999999125,-603.9999999999992,-271.0000000000101,-302.0000000000023,,-240.99999999998624
2019.10.09,106.00000000000608,660.0000000000161,-55.000000000005045,-766.9999999999959,126.0000000000039,-196.99999999999162,526.0000000000042,-123.00000000000644,-226.99999999999943,153.00000000000313,-792.9999999999993,-157.99999999998704,1099.9999999999898,686.9999999999932,-273.9999999999965,-390.00000000000057,-623.0000000000047,-282.99999999999994,-352.000000000019,,-883.9999999999887
2019.10.09,182.00000000000438,738.0000000000164,-43.999999999999595,-740.9999999999997,104.00000000001519,-186.99999999999272,480.00000000001376,-186.0000000000195,-251.99999999999667,221.00000000000452,-799.0000000000052,-90.99999999997976,1185.9999999999982,750.0000000000063,-244.9999999999841,-378.0000000000001,-626.0000000000048,-271.0000000000101,-374.0000000000077,,-532.9999999999413
2019.10.09,161.00000000000003,735.000000000019,-17.000000000000348,-733.9999999999947,140.0000000000068,-217.0000000000005,490.999999999997,-203.00000000001984,-270.99999999999903,238.0000000000049,-802.0000000000027,-102.99999999998022,1192.9999999999995,760.9999999999894,-261.0000000000001,-405.9999999999917,-653.0000000000058,-285.00000000000193,-384.00000000000654,,-616.9999999999868
2019.10.09,161.00000000000003,781.0000000000094,-75.00000000000284,-707.9999999999984,-26.999999999999247,-217.99999999999596,568.9999999999973,-147.00000000000824,-263.99999999999756,209.9999999999991,-782.0000000000049,-13.999999999981583,1109.0000000000043,868.9999999999865,-292.9999999999877,-385.9999999999957,-649.0000000000009,-247.00000000000833,-389.0000000000171,,-500.00000000000205
2019.10.09,73.00000000000084,745.0000000000178,-49.00000000001015,-721.0000000000036,-26.999999999999247,-200.99999999999562,645.0000000000067,-83.00000000001084,-109.00000000000354,174.00000000000747,-783.0000000000003,-40.99999999999682,1018.0000000000077,787.9999999999887,-79.99999999999119,-384.00000000000034,-644.0000000000055,-167.00000000000603,-397.0000000000029,,-242.99999999999676
2019.10.09,94.00000000000519,668.0000000000019,-31.000000000003247,-742.999999999995,-58.99999999998684,-190.99999999999673,522.0000000000002,-119.00000000000244,-117.99999999999588,165.00000000000404,-811.0000000000061,-161.00000000000136,937.00000000001,672.0000000000059,-55.99999999998939,-376.0000000000048,-635.0000000000051,-226.00000000000398,-398.00000000000944,,-865.999999999973
2019.10.09,107.00000000000153,685.0000000000023,-45.000000000006146,-734.9999999999994,-39.999999999995595,-151.00000000000114,548.0000000000151,-138.0000000000159,-117.99999999999588,143.9999999999997,-824.0000000000025,-133.99999999998613,948.9999999999999,553.0000000000035,-55.99999999998939,-332.9999999999984,-595.0000000000131,-278.00000000000045,-406.00000000001745,,-866.9999999999993
2019.10.09,123.00000000000644,744.0000000000114,-12.000000000012001,-740.9999999999997,-109.99999999998789,-113.99999999999189,565.0000000000155,-190.00000000000128,-117.99999999999588,94.00000000000519,-841.9999999999983,-73.99999999998386,944.9999999999958,469.99999999999267,-18.999999999991246,-286.00000000000136,-550.0000000000114,-324.00000000000205,-393.0000000000211,,-831.9999999999709
2019.10.09,161.00000000000003,748.9999999999997,-31.000000000003247,-734.9999999999994,-104.99999999999955,-47.9999999999925,487.0000000000152,-199.00000000001583,-133.00000000000534,89.00000000000574,-812.0000000000016,-73.99999999998386,917.9999999999966,353.99999999998766,2.999999999997449,-225.9999999999991,-487.99999999999955,-330.0000000000081,-386.00000000001967,,-806.0000000000255
2019.10.09,180.99999999999784,788.0000000000109,-35.00000000000725,-784.9999999999966,-71.99999999998319,-37.99999999999359,545.0000000000177,-178.00000000001148,-141.00000000000225,53.999999999998494,-824.0000000000025,-105.99999999999454,1012.9999999999973,463.9999999999977,-21.999999999988695,-268.99999999999125,-499.00000000000944,-339.0000000000004,-360.0000000000048,,-622.9999999999661
2019.10.09,192.00000000000327,817.000000000001,-62.000000000006494,-814.9999999999977,-86.99999999999264,12.000000000000899,595.9999999999966,-184.00000000000637,-170.99999999999892,56.0000000000005,-856.0000000000013,-85.99999999998431,1076.0000000000102,529.999999999986,-55.99999999998939,-281.9999999999965,-467.00000000001296,-338.00000000000495,-272.00000000000557,,-396.99999999999847
2019.10.09,263.99999999999756,920.0000000000097,-87.99999999999919,-911.9999999999919,-92.99999999998754,30.000000000007798,618.0000000000074,-208.00000000000819,-192.00000000000327,53.00000000000304,-875.999999999999,-48.99999999997817,1177.000000000006,635.9999999999922,-69.9999999999923,-325.9999999999934,-484.00000000000887,-338.00000000000495,-248.00000000000378,,-185.99999999994688
2019.10.09,209.00000000000364,873.0000000000126,-66.00000000001049,-954.9999999999983,-87.99999999999919,21.999999999999797,626.0000000000155,-212.00000000001216,-201.00000000000674,43.999999999999595,-866.0000000000001,-86.99999999998909,1099.0000000000055,641.999999999987,-69.9999999999923,-361.99999999999477,-521.0000000000008,-342.000000000009,-218.00000000000708,,-472.99999999999613
2019.10.09,207.99999999999707,839.0000000000119,-38.0000000000047,-831.9999999999936,-129.99999999998568,12.000000000000899,600.0000000000006,-195.00000000001182,-121.99999999999989,36.0000000000027,-845.0000000000068,-57.999999999992724,1059.00000000001,635.9999999999922,1.0000000000065512,-302.99999999999727,-496.0000000000093,-302.0000000000023,-326.0000000000041,,-255.99999999998613
2019.10.09,180.99999999999784,864.0000000000203,-72.0000000000054,-884.0000000000003,-129.00000000000134,0.0,568.9999999999973,-197.00000000000273,-150.00000000000568,23.00000000000635,-822.0000000000005,-114.00000000000432,1042.9999999999939,619.9999999999983,2.999999999997449,-331.00000000000307,-496.0000000000093,-296.0000000000074,-318.00000000001825,,-506.0000000000469
2019.10.09,270.0000000000036,870.0000000000152,-76.0000000000094,-894.999999999996,-124.99999999999733,21.999999999999797,544.0000000000111,-206.00000000001728,-180.0000000000024,43.00000000000415,-817.000000000001,-122.99999999999045,1055.9999999999902,531.9999999999991,-48.99999999998794,-328.00000000000296,-481.00000000000875,-336.00000000000296,-231.0000000000034,,-509.9999999999965
2019.10.09,277.000000000005,897.0000000000144,-84.0000000000174,-879.9999999999955,-102.00000000000209,55.000000000005045,561.0000000000115,-205.00000000001074,-192.00000000000327,31.000000000003247,-829.0000000000019,-91.99999999998454,1113.0000000000084,565.9999999999999,-65.00000000000395,-292.99999999999216,-455.0000000000125,-343.00000000000443,-227.00000000002163,,-267.0000000000023
2019.10.09,229.00000000000142,891.0000000000196,-77.00000000001594,-899.9999999999915,-132.99999999998312,64.0000000000085,548.9999999999995,-214.00000000000307,-182.00000000000438,-0.999999999995449,-836.9999999999989,-123.99999999999523,1069.9999999999932,493.99999999999443,-49.99999999999449,-304.00000000000205,-441.0000000000025,-334.00000000000097,-222.00000000001108,,-521.9999999999822
2019.10.09,251.00000000000122,919.0000000000032,-74.0000000000185,-819.0000000000026,-177.99999999998929,65.00000000000395,592.0000000000148,-190.00000000000128,-146.99999999999713,23.00000000000635,-836.0000000000034,0.0,1063.9999999999982,546.9999999999864,-4.000000000004,-242.999999999995,-399.0000000000009,-319.0000000000026,-252.0000000000078,,-8.58335624798201e-12
2019.10.09,282.99999999999994,948.9999999999999,-113.00000000000753,-846.0000000000036,-168.99999999999693,78.00000000000028,615.00000000001,-184.00000000000637,-146.99999999999713,17.000000000000348,-840.0000000000074,18.000000000000682,1088.0,560.9999999999893,-41.99999999998649,-245.9999999999951,-399.0000000000009,-376.00000000000966,-263.00000000001324,,-16.00000000002416
2019.10.10,148.99999999999915,903.0000000000093,-93.00000000000975,-822.9999999999933,-141.99999999999767,65.99999999999939,598.0000000000097,-166.00000000002169,-124.00000000000189,-58.000000000002494,-828.0000000000065,2.0000000000095497,1120.0000000000098,563.9999999999867,-89.99999999999008,-233.0000000000041,-416.000000000011,-400.00000000000034,-344.00000000001097,,-315.00000000002643
2019.10.10,213.00000000000762,931.9999999999995,-67.00000000001705,-811.9999999999976,-139.9999999999846,73.00000000000084,660.0000000000161,-169.00000000001913,-109.99999999999899,-25.999999999992696,-829.0000000000019,28.00000000002001,1100.9999999999964,512.9999999999857,-17.999999999984695,-224.00000000000375,-398.00000000001035,-371.00000000001023,-295.0000000000008,,61.00000000000455
2019.10.10,102.99999999999754,875.0000000000035,-66.00000000001049,-792.9999999999922,-187.99999999998818,80.00000000000229,609.0000000000151,-175.00000000001404,-117.00000000000044,-100.99999999999554,-857.0000000000077,1.0000000000047748,1001.0000000000074,279.00000000000705,-7.999999999985796,-227.99999999999443,-391.00000000000534,-419.00000000000273,-327.00000000001063,,-721.9999999999698
2019.10.10,-80.00000000000229,867.0000000000177,11.999999999989797,-543.9999999999969,-247.99999999998158,58.000000000002494,758.0000000000142,-103.00000000000864,10.999999999994348,-295.99999999999625,-874.0000000000081,287.00000000000614,903.9999999999937,129.99999999998568,163.00000000000205,-18.000000000000682,-253.0000000000001,-419.00000000000273,-330.0000000000081,,25.000000000000682
2019.10.10,-76.99999999999375,860.0000000000163,43.999999999999595,-471.9999999999942,-251.00000000000122,141.00000000000225,945.0000000000181,40.99999999997994,159.9999999999935,-290.00000000000136,-900.0000000000008,352.00000000000387,913.9999999999926,119.99999999998678,276.00000000000955,106.00000000000875,-120.00000000000455,-432.0000000000102,-300.00000000001137,,1116.9999999999934
2019.10.10,-65.99999999999939,856.0000000000123,51.99999999998539,-564.9999999999977,-217.99999999998488,114.99999999999844,887.0000000000156,-19.00000000001345,82.99999999999974,-242.99999999999324,-897.9999999999987,278.99999999999636,922.0000000000006,150.99999999999002,192.00000000001438,-1.0000000000047748,-193.00000000001205,-438.00000000000506,-310.0000000000103,,585.9999999999932
2019.10.10,-2.999999999997449,878.000000000001,24.999999999986144,-697.0000000000027,-221.99999999998886,86.0000000000083,748.9999999999997,-115.00000000002063,-18.0000000000069,-173.9999999999964,-902.0000000000028,114.00000000000432,970.0000000000042,231.99999999998778,112.000000000001,-135.00000000000512,-308.00000000000693,-425.0000000000087,-318.00000000001825,,-151.0000000000624
