date,USDCHF,GBPUSD,EURUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.02.05,556.0000000000009,187.00000000000384,340.00000000000693,-87.99999999999919,-78.99999999999574,-467.0000000000174,-154.99999999999403,268.0000000000016,-65.00000000000395,-313.0000000000166,-75.99999999998718,232.99999999999432,0.0,-236.00000000001398,292.00000000000335,137.00000000000045,170.99999999999227,194.99999999999318,78.99999999999574,70.0000000000034,-181.00000000000892,,867.9999999999591
2019.02.05,524.9999999999977,104.00000000001519,255.00000000000523,-87.99999999999919,-70.99999999999883,-554.00000000001,-208.99999999999253,268.0000000000016,-104.00000000000409,-527.0000000000152,-34.99999999998504,164.99999999999292,12.000000000000455,-246.99999999999721,250.00000000001688,146.99999999999136,176.00000000000193,200.9999999999934,58.000000000002494,29.999999999996696,-117.99999999999588,,238.00000000001788
2019.02.05,573.0000000000013,139.00000000000023,295.0000000000008,-57.99999999999139,-66.99999999999484,-531.0000000000148,-276.9999999999939,311.00000000000574,-236.99999999999832,-500.0,17.000000000000348,221.99999999998886,141.9999999999959,-269.00000000000813,286.00000000000847,278.99999999999636,277.000000000001,274.0000000000009,41.000000000002146,24.000000000001798,-120.00000000000898,,820.9999999999935
2019.02.05,640.9999999999916,415.0000000000098,297.9999999999983,-57.99999999999139,-51.000000000001044,-392.9999999999989,-330.0000000000081,365.99999999999966,-226.99999999999943,-207.00000000002206,368.9999999999971,561.9999999999958,167.0000000000016,-313.00000000000773,284.00000000001756,280.9999999999917,277.9999999999916,289.99999999999204,21.00000000000435,12.000000000000899,-106.00000000000608,,2298.9999999999577
2019.02.05,653.999999999988,388.0000000000106,282.0000000000045,-36.999999999998145,-29.000000000001247,-418.0000000000073,-327.00000000001063,390.99999999999693,-228.00000000000597,-171.0000000000207,382.0000000000157,560.0000000000049,100.99999999999909,-287.9999999999994,312.00000000000114,250.0,277.000000000001,284.9999999999966,34.000000000000696,36.999999999998145,-82.99999999998863,,2371.999999999986
2019.02.05,697.0000000000032,490.0000000000126,324.9999999999975,-54.999999999993946,-39.999999999995595,-361.0000000000113,-381.0000000000091,407.99999999999727,-280.00000000000244,-62.00000000001182,459.0000000000094,675.0000000000034,72.99999999999329,-313.00000000000773,316.0000000000052,242.999999999995,263.9999999999958,278.99999999999636,48.000000000003595,60.99999999999994,-76.0000000000094,,2769.999999999971
2019.02.05,709.9999999999995,476.0000000000098,289.0000000000059,-26.999999999999247,-9.999999999998899,-394.00000000000546,-385.99999999999744,458.00000000000284,-301.0000000000068,-34.000000000020236,394.00000000000546,811.9999999999905,84.99999999999375,-333.0000000000055,392.9999999999989,217.9999999999893,295.99999999999227,322.9999999999933,87.00000000000374,90.99999999999665,-69.9999999999923,,3076.9999999999563
2019.02.05,711.000000000006,474.0000000000189,241.00000000000233,-24.999999999997247,17.000000000000348,-386.00000000001967,-443.99999999999994,456.00000000000085,-309.0000000000037,-55.00000000000682,368.00000000001273,733.9999999999902,138.9999999999958,-218.00000000000708,270.00000000001467,204.9999999999983,292.99999999999216,329.9999999999983,82.99999999999974,126.0000000000039,-59.000000000009045,,2950.999999999991
2019.02.05,711.000000000006,468.00000000000176,212.99999999999653,-36.999999999998145,41.000000000002146,-426.00000000001523,-448.000000000004,443.0000000000045,-304.00000000000426,-67.00000000000728,371.99999999999454,719.000000000003,150.99999999999625,-147.00000000000824,270.00000000001467,203.00000000000296,281.9999999999965,364.0000000000043,107.99999999999699,180.0000000000024,-42.0000000000087,,3053.999999999976
2019.02.05,684.9999999999911,502.00000000000244,269.9999999999925,-74.99999999999174,46.999999999997044,-345.0000000000175,-375.0000000000142,399.0000000000049,-309.0000000000037,-45.000000000015916,236.99999999999832,656.9999999999965,103.9999999999992,-121.00000000001555,243.99999999999977,122.99999999999045,242.999999999995,376.99999999999534,137.9999999999937,234.99999999999633,32.0000000000098,,3022.9999999999045
2019.02.05,534.0000000000011,538.0000000000163,175.99999999999838,-46.999999999997044,68.00000000000139,-226.99999999999943,-344.99999999999534,302.0000000000023,-502.00000000000244,115.99999999998545,320.00000000000915,827.0,69.99999999999318,-21.00000000000435,151.00000000001222,45.000000000001705,206.00000000000307,340.999999999994,161.99999999999548,297.9999999999983,62.000000000006494,,3074.0000000000196
2019.02.05,536.9999999999986,697.9999999999986,170.99999999998784,-56.0000000000005,60.00000000000449,66.99999999999484,-310.0000000000103,294.00000000000534,-645.0000000000067,275.99999999998204,547.0000000000086,992.9999999999994,111.0000000000042,5.999999999994898,128.000000000017,63.00000000000239,191.99999999999307,319.0000000000026,153.99999999999858,277.000000000005,53.999999999998494,,3935.999999999979
2019.02.05,534.9999999999966,814.0000000000036,228.99999999999034,-112.000000000001,-29.999999999996696,143.99999999998857,-245.0000000000063,265.0000000000041,-560.0000000000049,310.9999999999786,546.000000000002,1062.0000000000073,55.999999999997385,-15.00000000000945,160.00000000000458,36.000000000001364,173.99999999999238,287.9999999999967,132.99999999999423,265.0000000000041,18.999999999991246,,4074.999999999935
2019.02.05,544.9999999999955,972.0000000000173,329.00000000000153,-142.99999999999312,-47.9999999999925,298.9999999999826,-187.00000000000384,240.00000000000688,-631.9999999999992,508.99999999998613,716.0000000000056,1167.9999999999914,-97.99999999999898,-73.99999999999629,215.00000000000963,-76.99999999999818,85.99999999999852,204.9999999999983,127.99999999999478,236.00000000000287,18.0000000000069,,4407.0000000000155
2019.02.05,557.9999999999918,1096.0000000000082,351.99999999999676,-151.9999999999966,-44.99999999999504,402.9999999999978,-184.00000000000637,223.00000000000654,-662.000000000007,742.999999999995,805.9999999999956,1295.0000000000018,-105.99999999999454,-151.00000000001222,175.00000000001404,-76.00000000000762,64.99999999999773,185.99999999999284,115.99999999999389,251.00000000000122,46.999999999997044,,4939.99999999997
2019.02.05,586.9999999999931,1168.9999999999977,402.9999999999978,-161.99999999999548,-58.99999999999794,451.99999999998573,-144.99999999999514,250.00000000000577,-687.9999999999998,762.9999999999768,1001.0000000000074,1453.9999999999998,-129.99999999999545,-134.99999999999625,273.9999999999965,-42.00000000000159,91.99999999999875,200.9999999999934,124.00000000000189,243.00000000000432,39.00000000001125,,5690.999999999989
2019.02.05,590.999999999997,1140.0000000000077,407.0000000000018,-137.9999999999937,-36.999999999998145,405.9999999999952,-137.9999999999937,267.00000000000614,-646.0000000000022,638.9999999999816,968.9999999999976,1357.9999999999925,-117.999999999995,-168.99999999999693,287.000000000015,-34.000000000006025,128.0000000000001,256.0000000000002,107.00000000000153,231.99999999999886,46.999999999997044,,5554.000000000006
2019.02.05,602.9999999999869,1082.0000000000052,418.0000000000073,-161.99999999999548,-31.999999999998696,357.99999999999164,-127.00000000001043,263.99999999999756,-568.9999999999973,606.9999999999993,912.0000000000017,1286.0000000000093,-54.000000000002046,-170.00000000000347,286.00000000000847,60.000000000002274,150.99999999999625,299.99999999999716,93.99999999999409,231.99999999999886,73.00000000001194,,5612.0
2019.02.05,579.9999999999916,1097.999999999999,390.9999999999858,-159.9999999999935,-19.00000000000235,397.99999999998727,-141.99999999999767,250.00000000000577,-622.0000000000003,661.9999999999777,944.9999999999958,1323.0000000000075,-33.00000000000125,-102.00000000000209,206.00000000001728,45.99999999999227,122.99999999999045,280.9999999999917,121.00000000000443,282.0000000000045,95.00000000000064,,5722.999999999956
2019.02.05,556.0000000000009,1045.000000000007,337.99999999999386,-112.000000000001,16.0000000000049,383.99999999998437,-164.99999999999292,261.0000000000001,-612.0000000000015,636.999999999972,809.9999999999997,1305.0000000000007,-28.000000000005798,-36.0000000000138,245.0000000000063,-4.0000000000048885,137.00000000000045,289.0000000000015,168.00000000000148,321.0000000000046,106.00000000000608,,5660.999999999965
2019.02.05,565.9999999999999,1061.000000000001,337.99999999999386,-136.99999999999824,7.9999999999968985,380.9999999999869,-164.99999999999292,251.00000000000122,-607.9999999999974,615.9999999999854,828.0000000000065,1259.9999999999945,39.00000000000148,-21.00000000000435,200.00000000000017,40.99999999999682,155.00000000000114,319.9999999999932,144.99999999999514,309.99999999999915,120.99999999999334,,5708.999999999955
2019.02.05,612.9999999999858,1105.0000000000005,383.0,-153.99999999999858,-9.00000000000345,377.9999999999894,-168.0000000000126,248.00000000000378,-604.0000000000045,593.9999999999941,861.0000000000007,1266.999999999996,39.00000000000148,-28.000000000005798,184.00000000000637,43.99999999999693,144.99999999999602,307.00000000000216,129.9999999999968,300.0000000000003,116.00000000000499,,5750.99999999995
2019.02.05,606.9999999999909,1044.0000000000005,377.0000000000051,-174.99999999999181,-24.000000000001798,319.999999999987,-171.99999999999437,221.99999999999997,-596.0000000000076,530.9999999999775,720.9999999999939,1113.9999999999927,45.000000000001705,15.999999999993797,137.00000000000932,30.000000000001137,135.99999999999568,305.9999999999974,139.99999999999568,314.0000000000032,127.99999999999478,,5220.999999999942
2019.02.05,602.0000000000025,1044.0000000000005,397.0000000000029,-185.99999999999727,-34.99999999999615,318.9999999999804,-153.00000000000313,200.00000000000017,-557.0000000000075,524.9999999999773,736.0000000000033,1093.999999999995,49.99999999999716,-89.00000000000574,131.00000000001444,54.000000000002046,122.99999999999045,292.99999999999216,65.99999999999939,233.00000000000543,113.99999999999189,,4960.9999999999445
2019.02.05,576.9999999999942,1049.0000000000111,381.99999999999346,-144.99999999999514,-9.00000000000345,348.9999999999993,-131.00000000001444,236.99999999999832,-567.0000000000064,555.9999999999832,890.9999999999974,1200.0000000000011,28.999999999996362,-133.00000000000534,218.00000000000708,98.99999999998954,152.9999999999916,311.9999999999976,80.00000000000229,239.99999999999577,109.00000000000354,,5495.999999999936
2019.02.05,568.9999999999973,1060.0000000000164,374.0000000000077,-122.99999999999534,2.000000000002,378.999999999996,-124.99999999999733,243.00000000000432,-570.0000000000039,555.9999999999832,872.0000000000061,1275.0000000000039,3.0000000000001137,-99.00000000000463,242.00000000000887,72.00000000000273,161.00000000000136,313.0000000000024,134.99999999999625,287.0000000000039,103.99999999999298,,5730.000000000025
2019.02.05,566.9999999999953,1080.9999999999986,436.9999999999985,-135.99999999999167,-3.999999999992898,383.99999999998437,-93.00000000000975,189.00000000000583,-541.9999999999981,560.9999999999786,903.0000000000093,1289.0000000000068,-37.9999999999967,-255.00000000000523,330.0000000000081,112.99999999999955,173.99999999999238,302.99999999999727,63.99999999999739,236.00000000000287,100.99999999999554,,5663.999999999976
2019.02.06,553.999999999999,1090.9999999999975,443.99999999999994,-154.99999999999403,-26.999999999999247,439.99999999999596,-55.000000000005045,204.00000000000418,-551.0000000000015,603.999999999985,960.0000000000053,1275.0000000000039,-69.00000000000261,-258.0000000000027,295.0000000000008,81.99999999999363,140.00000000000057,280.9999999999917,53.00000000000304,207.00000000000162,93.00000000000975,,5607.999999999987
2019.02.06,517.9999999999962,1070.0000000000155,448.9999999999883,-134.0000000000008,-9.999999999998899,407.0000000000018,-59.000000000009045,195.00000000000074,-545.0000000000066,568.9999999999884,960.0000000000053,1269.000000000009,-33.00000000000125,-221.00000000000452,307.00000000001285,99.99999999999432,167.99999999999216,314.9999999999977,80.00000000000229,229.00000000000142,95.00000000000064,,5728.999999999987
2019.02.06,574.9999999999922,1043.0000000000161,443.99999999999994,-117.99999999999588,2.999999999997449,352.9999999999811,-66.99999999999484,253.99999999999866,-514.0000000000033,521.9999999999914,941.9999999999984,1272.0000000000064,-24.00000000000091,-216.00000000001617,354.0000000000099,115.99999999999966,189.99999999999773,343.0000000000035,95.00000000000064,248.99999999999923,83.00000000001084,,5898.999999999993
2019.02.06,565.9999999999999,1048.0000000000045,414.9999999999876,-70.99999999999883,48.000000000003595,374.999999999992,-78.00000000000028,306.00000000000625,-531.9999999999991,550.9999999999877,954.0000000000103,1407.0000000000027,-4.0000000000048885,-204.00000000000418,431.0000000000036,129.99999999999545,248.99999999999523,387.999999999991,153.99999999999858,295.0000000000008,62.99999999999084,,6490.999999999963
2019.02.06,565.9999999999999,1040.0000000000186,419.9999999999982,-60.99999999999994,36.0000000000027,364.9999999999931,-80.99999999999774,304.9999999999997,-539.0000000000006,576.9999999999982,907.0000000000133,1391.9999999999932,-55.00000000000682,-191.00000000000784,443.0000000000156,79.9999999999983,213.99999999999864,362.99999999999955,182.00000000000438,304.9999999999997,59.99999999999339,,6328.000000000013
2019.02.06,568.9999999999973,1001.0000000000074,424.00000000000216,-58.99999999999794,80.99999999999774,336.9999999999873,-80.99999999999774,314.0000000000032,-519.9999999999983,533.9999999999918,878.000000000001,1384.9999999999918,-123.99999999999523,-207.00000000000162,460.000000000016,42.00000000000159,171.99999999999704,343.9999999999941,187.00000000000384,358.0000000000028,99.00000000000463,,6194.000000000009
2019.02.06,578.9999999999961,1043.0000000000161,438.9999999999894,-78.00000000000028,80.99999999999774,374.999999999992,-70.0000000000145,297.00000000000284,-522.0000000000002,619.9999999999761,914.9999999999991,1370.9999999999889,-158.00000000000125,-195.9999999999962,433.0000000000167,28.999999999996362,143.00000000000068,323.99999999999807,159.9999999999935,353.99999999999875,123.99999999999079,,6262.999999999942
2019.02.06,568.9999999999973,1067.000000000018,482.00000000000466,-762.9999999999915,-110.99999999999443,373.99999999998545,-31.000000000003247,-388.9999999999949,-509.00000000000387,529.9999999999727,802.0000000000139,-296.9999999999917,-227.00000000000387,-191.00000000000784,-1000.9999999999852,-70.99999999999795,-551.0000000000019,131.9999999999908,-682.0000000000048,158.99999999999804,177.00000000000495,,-530.9999999999957
2019.02.06,449.9999999999948,1027.0000000000002,445.0000000000065,-801.9999999999916,-124.99999999999733,376.9999999999829,-26.999999999999247,-463.0000000000023,-509.9999999999993,512.9999999999768,771.9999999999949,-375.9999999999986,-375.0,-215.00000000000963,-1083.9999999999961,-177.0000000000067,-734.0000000000089,72.00000000000273,-712.9999999999969,161.00000000000003,781.0000000000094,,-1003.0000000000383
2019.02.06,497.99999999999847,1025.0000000000093,448.000000000004,-822.0000000000005,-112.000000000001,437.99999999998283,21.00000000000435,-504.9999999999999,-509.9999999999993,767.9999999999723,690.9999999999972,-486.00000000000864,-344.99999999999886,-79.00000000000685,-1163.000000000003,-189.00000000000716,-768.0000000000007,27.999999999991587,-678.0000000000008,236.99999999999832,902.0000000000028,,-601.0000000000651
2019.02.06,532.9999999999945,1077.0000000000168,479.99999999999153,-861.0000000000007,-148.99999999999915,425.99999999999307,-9.000000000014552,-495.9999999999964,-507.9999999999973,827.9999999999745,693.9999999999947,-513.0000000000078,-332.00000000000784,-39.00000000001125,-1224.000000000003,-186.9999999999976,-779.0000000000106,21.99999999999136,-714.999999999999,197.99999999999818,912.0000000000017,,-642.0000000000888
2019.02.06,571.9999999999948,1087.0000000000157,506.9999999999908,-910.9999999999951,-187.9999999999993,394.9999999999898,-17.000000000000348,-525.9999999999932,-495.000000000001,800.9999999999877,713.0000000000081,-655.0000000000056,-290.9999999999968,-70.0000000000145,-1290.9999999999977,-140.00000000000057,-789.0000000000015,12.999999999991019,-787.9999999999998,139.99999999999568,906.9999999999911,,-1026.0000000000405
2019.02.06,571.9999999999948,1056.9999999999968,499.9999999999893,-931.9999999999995,-197.99999999999818,371.99999999999454,-22.0000000000109,-556.9999999999964,-480.0000000000027,725.9999999999991,680.9999999999983,-760.0000000000051,-284.000000000006,-62.000000000006494,-1375.9999999999995,-135.00000000000512,-820.999999999998,0.999999999990564,-826.0000000000045,119.00000000000244,930.999999999993,,-1494.000000000074
2019.02.06,561.9999999999958,1039.000000000012,492.9999999999879,-949.9999999999953,-258.9999999999981,368.9999999999971,-14.000000000002899,-586.9999999999931,-474.00000000000773,750.9999999999764,653.0000000000147,-835.000000000008,-278.99999999999636,-117.00000000001154,-1427.9999999999848,-149.0000000000009,-865.0000000000091,-91.00000000000819,-875.0000000000035,17.000000000000348,895.0000000000014,,-2144.0000000000346
2019.02.06,541.9999999999981,1035.0000000000082,486.999999999993,-948.9999999999999,-270.99999999999903,381.99999999999346,-5.000000000010552,-600.999999999996,-475.0000000000032,782.999999999987,653.0000000000147,-828.9999999999909,-290.9999999999968,-25.00000000000835,-1441.0000000000034,-148.00000000001035,-864.0000000000043,-105.00000000000398,-843.0000000000049,26.000000000003798,866.0000000000113,,-2073.0000000000223
2019.02.06,520.9999999999936,1027.0000000000002,499.9999999999893,-1001.9999999999918,-286.99999999999284,388.9999999999949,22.999999999995246,-661.9999999999959,-469.0000000000083,776.9999999999868,641.0000000000027,-910.0000000000108,-328.00000000000296,-46.0000000000127,-1495.0000000000018,-161.00000000000136,-921.999999999997,-120.00000000000455,-887.9999999999999,24.999999999997247,859.9999999999941,,-2527.000000000066
2019.02.06,513.9999999999923,1051.0000000000018,529.0000000000017,-1064.9999999999936,-349.99999999999477,452.99999999999227,82.00000000000429,-724.9999999999978,-465.9999999999998,826.9999999999982,618.0000000000074,-1000.0000000000009,-381.0000000000002,-42.0000000000087,-1566.0000000000007,-210.00000000000796,-993.9999999999998,-183.9999999999975,-922.999999999996,-2.999999999997449,902.0000000000028,,-2932.999999999994
2019.02.06,551.9999999999969,1106.000000000007,570.9999999999882,-1064.9999999999936,-348.9999999999993,409.99999999999926,62.000000000006494,-690.0000000000017,-458.9999999999983,802.9999999999973,574.0000000000078,-994.000000000006,-384.00000000000034,-51.000000000001044,-1540.9999999999923,-234.00000000000887,-978.9999999999992,-189.00000000000716,-892.9999999999993,-7.0000000000014495,900.9999999999962,,-2856.0000000000086
2019.02.06,600.0000000000006,1121.0000000000164,609.9999999999994,-1129.9999999999977,-390.99999999999693,419.9999999999982,25.999999999992696,-724.0000000000024,-530.0000000000082,829.9999999999841,428.00000000000614,-1114.9999999999993,-542.0000000000016,-80.00000000001339,-1614.0000000000043,-417.0000000000016,-1082.9999999999984,-236.0000000000042,-917.9999999999966,-10.999999999994348,905.0000000000002,,-3851.000000000022
2019.02.06,664.9999999999934,1206.0000000000182,605.9999999999955,-1124.9999999999982,-378.999999999996,421.99999999998903,-5.999999999994898,-688.9999999999952,-544.0,1080.9999999999889,286.00000000000847,-991.0000000000085,-560.0000000000023,121.99999999999989,-1649.999999999996,-533.0000000000013,-1124.0000000000095,-290.00000000000625,-789.0000000000064,134.0000000000008,913.9999999999926,,-3244.000000000028
2019.02.06,670.000000000004,1025.0000000000093,598.999999999994,-1197.999999999999,-469.99999999999267,232.99999999999432,-26.999999999999247,-744.0000000000002,-513.0000000000078,888.9999999999816,129.00000000000134,-1334.9999999999973,-573.0000000000075,224.99999999998633,-1775.9999999999998,-533.0000000000013,-1192.9999999999977,-378.0000000000001,-848.0000000000043,75.00000000000284,924.9999999999981,,-4818.0000000000355
2019.02.06,629.0000000000018,930.0000000000086,557.0000000000075,-1229.9999999999977,-478.9999999999961,182.99999999999983,-22.999999999995246,-825.9999999999934,-431.99999999999903,893.999999999977,28.000000000005798,-1652.9999999999934,-582.9999999999984,258.99999999998704,-1922.0000000000016,-535.0000000000108,-1290.0000000000064,-445.0000000000074,-939.0000000000009,2.999999999997449,900.9999999999962,,-5973.000000000019
2019.02.06,606.9999999999909,887.0000000000156,553.0000000000035,-1236.9999999999993,-456.00000000000085,171.99999999999437,1.999999999990898,-832.9999999999949,-374.0000000000077,788.9999999999873,-78.99999999998464,-1651.0000000000025,-590.999999999994,292.9999999999877,-1949.0000000000007,-549.9999999999972,-1299.9999999999973,-430.9999999999974,-948.9999999999999,56.0000000000005,957.9999999999922,,-6083.000000000014
2019.02.06,620.9999999999937,887.9999999999999,578.9999999999961,-1163.9999999999984,-417.99999999999613,129.00000000000134,5.999999999994898,-763.9999999999981,-322.00000000000006,748.9999999999952,-75.99999999998718,-1566.0000000000007,-534.9999999999966,282.9999999999888,-1790.999999999987,-489.0000000000043,-1186.000000000007,-346.00000000000364,-836.9999999999989,104.00000000000409,943.000000000005,,-5191.999999999998
2019.02.06,588.9999999999951,977.0000000000057,574.9999999999922,-1144.0000000000007,-419.9999999999982,221.99999999998886,41.000000000002146,-761.0000000000006,-416.00000000000523,859.9999999999852,17.000000000000348,-1375.9999999999995,-560.0000000000023,299.99999999998914,-1724.9999999999989,-524.0000000000009,-1168.9999999999968,-356.00000000000875,-780.000000000003,106.00000000000608,892.0000000000039,,-4652.0000000000455
2019.02.06,557.9999999999918,948.0000000000155,522.0000000000002,-1125.9999999999936,-437.999999999994,285.00000000000193,22.999999999995246,-759.999999999994,-426.9999999999996,806.999999999988,-7.999999999985796,-1339.0000000000014,-486.99999999999477,337.99999999999386,-1739.999999999986,-511.0000000000099,-1132.000000000005,-361.0000000000042,-761.999999999996,107.00000000000153,859.9999999999941,,-4642.999999999984
2019.02.06,583.9999999999957,963.0000000000027,539.0000000000006,-1122.0000000000007,-429.99999999999704,254.999999999983,24.999999999986144,-732.9999999999948,-409.99999999999926,785.9999999999729,-28.000000000005798,-1320.9999999999943,-484.99999999999943,314.99999999999864,-1710.999999999996,-483.0000000000041,-1091.0000000000082,-316.0000000000025,-741.9999999999982,121.99999999999989,856.9999999999967,,-4426.000000000065
2019.02.06,622.0000000000003,1015.0000000000103,619.9999999999983,-1169.9999999999932,-444.9999999999954,268.0000000000016,45.000000000006146,-753.0000000000036,-412.00000000000125,800.9999999999877,-55.000000000005045,-1405.9999999999961,-501.0000000000048,327.99999999999494,-1712.9999999999868,-510.0000000000051,-1126.0000000000048,-310.0000000000023,-756.9999999999966,148.0000000000037,883.9999999999959,,-4426.9999999999945
2019.02.06,617.9999999999964,1051.0000000000018,604.9999999999889,-1163.9999999999984,-443.99999999999994,312.9999999999855,31.999999999987594,-737.9999999999942,-433.0000000000056,813.999999999993,-14.000000000002899,-1283.9999999999964,-474.00000000000375,327.99999999999494,-1681.9999999999834,-523.0000000000103,-1105.000000000004,-301.00000000000193,-743.0000000000048,146.00000000000168,889.9999999999908,,-4108.000000000065
2019.02.06,607.9999999999974,992.9999999999994,557.9999999999918,-1107.999999999998,-407.0000000000018,268.0000000000016,8.999999999992347,-707.000000000002,-445.0000000000065,771.9999999999914,19.00000000001345,-1302.0000000000032,-438.0000000000024,275.9999999999874,-1651.0000000000025,-450.00000000000284,-1055.9999999999973,-263.00000000000523,-766.9999999999955,129.9999999999968,893.0000000000105,,-4068.000000000035
2019.02.06,570.9999999999993,929.000000000002,554.9999999999944,-1161.000000000001,-385.000000000002,257.99999999998045,35.999999999991594,-791.9999999999927,-424.9999999999976,714.999999999975,56.99999999999594,-1462.999999999992,-397.99999999999613,214.00000000000307,-1810.9999999999848,-396.0000000000008,-1100.999999999999,-242.00000000000443,-900.0000000000008,97.00000000000264,931.9999999999995,,-4710.000000000027
2019.02.06,593.9999999999945,975.9999999999991,573.9999999999857,-1174.9999999999927,-408.9999999999927,224.99999999998633,41.99999999998649,-780.9999999999984,-404.0000000000044,683.9999999999975,109.00000000000354,-1448.0000000000048,-400.99999999999625,99.00000000000463,-1778.9999999999973,-371.0000000000093,-1079.0000000000077,-237.00000000000898,-933.000000000006,36.999999999998145,970.0000000000042,,-4707.000000000058
2019.02.06,595.0000000000011,849.0000000000109,607.9999999999864,-1144.999999999996,-412.00000000000125,112.99999999998533,65.00000000000395,-741.9999999999982,-322.00000000000006,608.9999999999804,-8.999999999992347,-1581.0000000000102,-498.00000000000466,103.99999999999298,-1663.9999999999989,-395.00000000001023,-1103.0000000000086,-274.0000000000009,-890.9999999999974,58.000000000002494,951.9999999999973,,-5083.000000000058
2019.02.06,622.0000000000003,827.0,621.9999999999892,-1185.9999999999982,-437.999999999994,83.9999999999952,58.000000000002494,-756.0000000000011,-292.9999999999988,579.9999999999841,-11.00000000000545,-1578.0000000000127,-509.00000000000034,51.99999999998539,-1712.0000000000025,-389.00000000001,-1126.0000000000048,-292.0000000000016,-944.9999999999958,-2.000000000002,936.0000000000035,,-5456.000000000066
2019.02.06,631.9999999999992,939.0000000000009,644.0000000000001,-1196.9999999999925,-500.9999999999959,152.99999999998093,60.99999999999994,-780.000000000003,-319.0000000000026,721.99999999998,29.00000000001235,-1551.9999999999977,-576.9999999999982,95.999999999985,-1730.9999999999936,-490.99999999999966,-1197.0000000000027,-403.99999999999636,-911.0000000000063,6.0000000000060005,866.9999999999956,,-5511.000000000028
2019.02.06,657.9999999999919,933.000000000006,661.0000000000005,-1192.9999999999995,-554.9999999999944,133.99999999998968,51.99999999998539,-753.0000000000036,-301.0000000000068,640.9999999999911,1.0000000000065512,-1526.0000000000052,-594.9999999999989,-60.000000000015596,-1705.000000000001,-448.99999999999807,-1165.0000000000064,-432.00000000000216,-912.9999999999972,-117.99999999999588,761.999999999996,,-5923.000000000056
2019.02.06,660.000000000005,965.0000000000158,685.9999999999866,-1235.9999999999927,-564.9999999999933,174.99999999999181,48.99999999998794,-769.999999999993,-387.99999999999943,653.9999999999964,151.9999999999966,-1509.0000000000048,-537.0000000000061,-22.0000000000109,-1764.9999999999943,-424.0000000000066,-1186.9999999999977,-432.00000000000216,-955.0000000000058,-102.99999999999754,781.9999999999939,,-5770.000000000029
2019.02.06,683.0000000000002,1060.0000000000164,702.0000000000026,-1241.9999999999986,-563.9999999999978,225.99999999999287,39.999999999995595,-758.0000000000031,-377.0000000000051,822.9999999999791,114.0000000000141,-1449.0000000000114,-557.0000000000022,82.00000000000429,-1746.9999999999875,-441.0000000000025,-1179.000000000002,-421.0000000000065,-948.9999999999999,-95.99999999999609,828.0000000000065,,-5222.000000000002
2019.02.06,667.0000000000065,1063.9999999999982,689.0000000000063,-1195.0000000000016,-502.9999999999979,215.99999999999397,72.0000000000054,-744.0000000000002,-353.0000000000033,830.9999999999889,121.99999999999989,-1418.0000000000082,-564.0000000000072,126.99999999998823,-1663.9999999999989,-432.00000000000216,-1152.000000000001,-373.00000000000466,-870.0000000000041,11.00000000000545,869.0000000000086,,-4600.000000000027
2019.02.06,711.000000000006,1053.9999999999993,716.0000000000056,-1205.999999999996,-510.99999999999477,180.99999999998673,38.99999999998904,-724.9999999999978,-314.0000000000032,820.999999999998,165.9999999999995,-1436.9999999999993,-576.0000000000076,100.99999999999554,-1649.999999999996,-421.0000000000065,-1152.000000000001,-375.0,-892.0000000000039,-10.999999999994348,869.999999999993,,-4611.000000000027
2019.02.06,748.9999999999885,1100.000000000012,750.9999999999906,-1300.9999999999966,-595.9999999999966,184.99999999999073,52.99999999999194,-766.0,-368.00000000000165,694.9999999999932,143.00000000000423,-1502.0000000000034,-594.9999999999989,34.000000000000696,-1744.9999999999966,-410.0000000000108,-1161.0000000000014,-411.00000000000136,-960.0000000000053,-82.00000000000429,869.999999999993,,-5317.000000000054
2019.02.06,792.9999999999882,1198.0000000000102,817.000000000001,-1345.9999999999916,-626.9999999999998,235.99999999999176,51.000000000001044,-820.999999999994,-358.0000000000028,693.9999999999884,204.00000000000418,-1625.0000000000098,-442.99999999999784,63.99999999999739,-1831.999999999989,-317.99999999999784,-1165.9999999999968,-375.0,-1005.0000000000003,-119.99999999999788,892.0000000000039,,-5086.999999999991
2019.02.06,807.9999999999976,1214.0000000000039,846.9999999999977,-1366.0000000000005,-639.0000000000007,232.99999999999432,62.000000000006494,-822.9999999999959,-328.0000000000061,734.9999999999852,195.00000000001182,-1604.0000000000055,-457.9999999999984,82.99999999998863,-1839.9999999999973,-344.99999999999886,-1179.000000000002,-388.9999999999958,-1009.9999999999998,-97.00000000000264,924.9999999999981,,-4976.000000000019
2019.02.06,826.0000000000045,1226.000000000016,855.0000000000058,-1361.9999999999966,-639.0000000000007,210.99999999998343,55.000000000005045,-800.9999999999961,-343.00000000000443,731.9999999999993,212.00000000001216,-1588.0000000000116,-468.9999999999941,61.99999999998429,-1813.9999999999823,-355.000000000004,-1167.0000000000016,-391.00000000000534,-997.9999999999989,-87.00000000000374,889.0000000000065,,-4945.999999999983
