date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,NZDCHF,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.05.25,-170.00000000000347,-202.00000000001327,-300.0000000000003,-571.0000000000103,-335.9999999999985,-592.0000000000036,-129.99999999999545,-335.00000000000796,234.99999999998522,59.99999999999339,-168.99999999999693,-292.0000000000016,-596.0000000000036,,-3398.0000000000564
2021.05.25,-174.00000000000747,-189.00000000001694,-302.9999999999977,-561.0000000000003,-363.9999999999901,-587.0000000000042,-183.9999999999975,-378.9999999999907,237.99999999998266,112.99999999998533,-197.9999999999933,-324.0000000000123,-608.0000000000041,,-3520.000000000047
2021.05.25,-226.99999999999943,-165.9999999999995,-312.9999999999966,-571.0000000000103,-350.9999999999991,-578.0000000000007,-143.00000000000068,-358.0000000000041,268.0000000000016,133.99999999998968,-170.99999999999227,-274.0000000000009,-552.0000000000067,,-3302.0000000000196
2021.05.25,-261.0000000000001,-206.00000000001728,-321.0000000000046,-586.0000000000088,-379.99999999999545,-578.9999999999961,-211.9999999999891,-395.00000000001023,292.9999999999877,134.99999999999625,-176.9999999999925,-313.0000000000024,-600.0000000000085,,-3602.000000000041
2021.05.25,-346.0000000000019,-263.00000000001324,-365.99999999999966,-651.0000000000016,-343.9999999999941,-619.0000000000028,-182.00000000001637,-360.99999999999,266.999999999995,52.99999999999194,-158.00000000000125,-276.00000000001046,-611.0000000000042,,-3857.0000000000487
2021.05.25,-341.00000000001353,-246.99999999999721,-327.99999999999494,-616.0000000000055,-373.9999999999952,-558.000000000003,-198.0000000000075,-393.0000000000007,325.99999999998187,185.99999999999727,-144.00000000000546,-262.00000000000045,-574.0000000000123,,-3523.0000000000564
2021.05.25,-314.00000000001427,-198.00000000000927,-309.99999999999915,-573.0000000000013,-365.99999999999966,-541.9999999999981,-167.0000000000016,-378.9999999999907,347.9999999999928,238.0000000000049,-117.00000000000443,-231.00000000000875,-515.0000000000006,,-3126.0000000000305
2021.05.25,-317.0000000000117,-225.00000000000853,-329.999999999997,-607.0000000000019,-344.99999999999886,-565.0000000000044,-168.00000000000637,-362.99999999999955,324.9999999999975,178.99999999999582,-126.00000000000477,-255.00000000000966,-562.0000000000118,,-3359.0000000000614
2021.05.25,-380.00000000000256,-229.00000000001253,-346.0000000000019,-628.0000000000064,-344.99999999999886,-587.0000000000042,-221.00000000000364,-356.9999999999993,331.999999999999,131.99999999999878,-117.999999999995,-267.0000000000101,-583.0000000000126,,-3597.000000000049
2021.05.25,-411.0000000000058,-225.00000000000853,-343.9999999999999,-632.0000000000103,-326.9999999999982,-599.0000000000051,-256.0000000000002,-348.99999999998954,332.9999999999833,116.00000000000499,-111.0000000000042,-262.00000000000045,-581.0000000000031,,-3648.0000000000373
2021.05.25,-441.0000000000025,-250.00000000001688,-351.0000000000013,-652.0000000000082,-332.9999999999984,-611.000000000006,-275.0000000000057,-395.9999999999866,329.00000000000153,109.00000000000354,-147.99999999999613,-266.00000000000534,-603.9999999999992,,-3889.000000000021
2021.05.25,-404.0000000000044,-261.0000000000001,-368.00000000000165,-677.0000000000053,-351.99999999998965,-629.0000000000018,-282.0000000000107,-401.9999999999868,322.00000000000006,59.99999999999339,-158.00000000000125,-307.00000000000216,-648.0000000000103,,-4106.000000000021
2021.05.25,-419.9999999999982,-263.99999999999756,-356.9999999999962,-662.000000000007,-345.9999999999894,-617.9999999999964,-283.9999999999918,-388.00000000000523,320.9999999999935,82.00000000000429,-152.00000000000102,-283.00000000000125,-627.0000000000095,,-3997.999999999996
2021.05.25,-409.0000000000149,-253.00000000001432,-326.0000000000041,-622.0000000000003,-347.999999999999,-600.0000000000006,-313.0000000000166,-401.00000000001046,295.99999999998516,134.99999999999625,-176.00000000000193,-276.00000000001046,-611.0000000000042,,-3904.0000000000955
2021.05.25,-500.9999999999959,-321.0000000000157,-451.9999999999969,-760.0000000000051,-393.99999999999125,-675.9999999999989,-356.9999999999993,-457.9999999999984,290.9999999999968,-49.99999999999449,-188.0000000000024,-379.0000000000049,-722.999999999999,,-4968.000000000005
2021.05.25,-615.9999999999943,-351.99999999999676,-509.9999999999993,-784.0000000000069,-409.9999999999966,-665.0000000000044,-372.99999999999045,-521.9999999999914,334.9999999999964,-22.0000000000109,-164.00000000000148,-379.0000000000049,-699.0000000000123,,-5161.000000000013
2021.05.25,-695.0000000000011,-358.9999999999982,-519.9999999999983,-778.0000000000009,-486.99999999999477,-639.0000000000007,-394.00000000000546,-557.9999999999927,464.9999999999821,129.99999999998568,-134.00000000000034,-377.00000000000955,-681.0000000000116,,-5027.000000000046
2021.05.25,-689.0000000000063,-353.0000000000033,-507.9999999999973,-739.0000000000008,-626.9999999999953,-524.0000000000023,-383.0000000000098,-667.0000000000016,588.9999999999951,339.0000000000004,-105.00000000000398,-335.00000000000796,-603.0000000000086,,-4605.000000000042
2021.05.25,-497.0000000000141,-229.99999999999687,-417.99999999999613,-660.000000000005,-705.9999999999889,-468.00000000000176,-405.00000000000114,-734.9999999999852,631.0000000000038,461.0000000000003,-173.99999999999238,-362.99999999999955,-631.0000000000002,,-4194.999999999977
2021.05.25,-466.9999999999952,-239.00000000001143,-439.0000000000005,-711.000000000006,-717.9999999999893,-473.99999999999665,-340.0000000000034,-707.9999999999984,588.9999999999951,360.0000000000048,-147.00000000000557,-374.00000000000944,-684.0000000000117,,-4352.000000000027
2021.05.25,-524.9999999999977,-255.00000000000523,-450.00000000000597,-729.0000000000018,-787.9999999999967,-468.9999999999972,-399.0000000000009,-752.9999999999859,700.999999999996,358.9999999999982,-167.0000000000016,-391.00000000000534,-713.0000000000081,,-4579.000000000012
2021.05.25,-422.00000000001125,-276.00000000000955,-424.00000000000216,-732.0000000000105,-822.9999999999933,-507.0000000000019,-399.0000000000009,-782.999999999987,609.9999999999994,275.000000000003,-218.9999999999941,-409.000000000006,-743.9999999999998,,-4853.000000000014
2021.05.25,-418.0000000000073,-276.00000000000955,-417.99999999999613,-717.000000000001,-830.9999999999889,-511.0000000000059,-515.0000000000148,-921.999999999997,608.9999999999928,302.0000000000023,-332.9999999999984,-475.0000000000085,-805.0000000000068,,-5310.00000000004
2021.05.25,-361.9999999999957,-273.0000000000121,-363.0000000000022,-671.0000000000105,-807.9999999999927,-527.9999999999951,-485.00000000001364,-897.9999999999961,567.9999999999907,370.00000000000364,-323.99999999999807,-448.0000000000075,-782.0000000000107,,-5004.00000000004
2021.05.25,-236.99999999999832,-297.9999999999983,-404.99999999999983,-753.0000000000036,-735.99999999999,-607.0000000000019,-366.00000000001387,-894.0000000000055,567.9999999999907,235.99999999999176,-338.99999999999864,-477.00000000000387,-850.0000000000085,,-5158.000000000039
2021.05.25,-251.00000000000122,-335.00000000001864,-456.9999999999963,-835.000000000008,-691.0000000000025,-687.0000000000043,-331.99999999999363,-884.9999999999909,554.9999999999944,95.999999999985,-331.99999999999363,-503.0000000000001,-914.0000000000015,,-5571.000000000031
2021.05.25,-309.0000000000037,-365.99999999999966,-475.99999999999864,-881.0000000000095,-650.9999999999962,-753.9999999999991,-326.9999999999982,-962.9999999999939,530.9999999999926,58.99999999998684,-347.999999999999,-512.0000000000005,-968.0000000000035,,-5965.000000000022
2021.05.25,-255.00000000000523,-248.00000000000378,-417.99999999999613,-853.0000000000038,-662.9999999999967,-765.0000000000045,-336.00000000001273,-1016.9999999999959,665.9999999999889,68.99999999998573,-340.0000000000034,-499.00000000000944,-972.0000000000084,,-5631.000000000064
2021.05.25,-19.00000000001345,-154.0000000000097,-387.000000000004,-785.0000000000024,-725.9999999999991,-709.0000000000041,-233.0000000000041,-998.9999999999952,746.0000000000023,89.99999999999008,-298.0000000000018,-530.0000000000011,-970.0000000000131,,-4974.0000000000555
2021.05.25,11.999999999989797,-201.00000000000674,-451.9999999999969,-843.0000000000049,-736.9999999999948,-729.0000000000018,-150.00000000000568,-965.0000000000034,692.9999999999881,26.999999999999247,-314.9999999999977,-573.0000000000075,-995.0000000000045,,-5228.000000000047
2021.05.25,-12.999999999996348,-140.0000000000068,-412.9999999999967,-839.0000000000009,-643.0000000000007,-734.0000000000014,-62.00000000001182,-841.0000000000082,696.999999999992,-26.0000000000149,-215.0000000000034,-477.00000000000387,-938.0000000000024,,-4644.0000000000555
2021.05.25,-29.00000000001235,-127.00000000001043,-412.9999999999967,-809.0000000000042,-609.9999999999994,-741.0000000000027,-100.99999999999909,-853.999999999985,747.9999999999931,51.99999999998539,-188.0000000000024,-466.0000000000082,-897.0000000000056,,-4435.000000000047
2021.05.25,55.000000000005045,14.999999999987246,-312.00000000000114,-713.0000000000081,-570.999999999998,-663.0000000000025,-68.00000000001205,-834.0000000000032,825.9999999999934,224.000000000002,-111.99999999999477,-387.00000000000045,-797.0000000000113,,-3337.0000000000437
2021.05.25,89.99999999999008,1.999999999990898,-183.99999999999528,-551.0000000000015,-554.000000000002,-565.9999999999999,-39.00000000001569,-771.9999999999914,720.9999999999939,436.9999999999985,-140.00000000000057,-281.0000000000059,-680.0000000000068,,-2517.0000000000455
2021.05.25,59.99999999999339,-4.000000000004,-170.99999999999892,-557.0000000000075,-500.99999999999056,-573.9999999999967,-48.00000000000182,-725.9999999999991,671.9999999999837,407.99999999998613,-165.99999999999682,-263.00000000000523,-666.000000000011,,-2536.0000000000487
2021.05.25,8.999999999992347,-155.00000000001623,-212.99999999999653,-601.000000000007,-489.9999999999949,-587.9999999999997,-57.999999999992724,-704.9999999999841,557.9999999999918,340.9999999999913,-210.99999999999852,-266.00000000000534,-682.0000000000022,,-3061.000000000022
2021.05.25,-131.00000000001444,-206.00000000001728,-299.00000000000483,-674.000000000008,-500.0,-609.9999999999994,-92.99999999998931,-680.0000000000068,548.9999999999995,246.99999999999721,-213.99999999999864,-285.0000000000108,-707.0000000000078,,-3603.000000000061
2021.05.25,-198.00000000000927,-225.00000000000853,-327.99999999999494,-723.0000000000069,-513.9999999999958,-629.0000000000018,-112.99999999999955,-662.9999999999825,561.9999999999958,187.99999999998818,-182.00000000000216,-296.0000000000065,-722.0000000000084,,-3843.000000000032
2021.05.25,-148.99999999999915,-197.00000000000273,-331.999999999999,-729.0000000000018,-457.9999999999984,-634.0000000000013,-52.99999999999727,-641.9999999999959,634.9999999999856,197.99999999998707,-134.00000000000034,-287.00000000000614,-724.0000000000038,,-3506.0000000000327
2021.05.25,-131.00000000001444,-168.0000000000126,-351.0000000000013,-754.0000000000102,-473.99999999998954,-631.9999999999992,58.9999999999975,-657.999999999987,727.9999999999953,214.00000000000307,-66.99999999999307,-259.00000000000034,-709.0000000000032,,-3202.0000000000155
2021.05.25,-92.00000000000318,-67.00000000001705,-307.0000000000017,-712.0000000000015,-460.9999999999985,-583.9999999999957,103.999999999985,-638.0000000000052,839.9999999999964,103.99999999999298,4.9999999999954525,-214.00000000001285,-670.0000000000017,,-2692.0000000000673
2021.05.25,-86.0000000000083,-38.0000000000047,-280.9999999999979,-659.0000000000095,-473.99999999998954,-546.9999999999975,73.99999999998386,-615.0000000000091,831.9999999999883,363.9999999999866,10.99999999999568,-204.00000000000773,-621.9999999999999,,-2245.00000000007
2021.05.25,-66.99999999999484,-17.000000000000348,-280.00000000000244,-655.0000000000056,-483.99999999999466,-551.9999999999969,75.9999999999934,-610.99999999999,834.9999999999858,363.9999999999866,16.999999999995907,-209.00000000000318,-625.0,,-2208.0000000000255
2021.05.25,-83.00000000001084,-39.00000000001125,-300.99999999999574,-690.0000000000017,-513.9999999999958,-578.9999999999961,8.99999999998613,-677.9999999999973,818.9999999999919,283.99999999999534,-10.99999999999568,-250.0,-671.0000000000065,,-2704.0000000000377
2021.05.26,-86.0000000000083,-97.00000000001374,-256.0000000000007,-628.0000000000064,-509.9999999999909,-512.9999999999968,33.999999999991815,-693.9999999999884,730.9999999999927,36.999999999998145,-1.9999999999953388,-245.00000000000455,-618.0000000000092,,-2847.000000000032
2021.05.26,-89.00000000000574,-63.000000000013046,-302.0000000000023,-675.0000000000034,-479.99999999998977,-565.9999999999999,31.00000000000591,-639.00000000001,763.9999999999869,99.00000000000463,7.000000000005002,-253.0000000000001,-678.0000000000115,,-2844.000000000033
2021.05.26,-90.00000000001229,-34.000000000000696,-290.00000000000136,-667.0000000000065,-521.9999999999914,-544.0,-9.000000000014552,-701.9999999999982,844.9999999999847,204.00000000000418,-31.999999999996476,-260.0000000000051,-652.000000000001,,-2753.0000000000387
2021.05.26,-99.00000000000463,-42.0000000000087,-299.00000000000483,-658.0000000000031,-524.9999999999915,-553.0000000000035,-19.000000000005457,-721.0000000000036,858.0000000000032,394.00000000000546,-42.00000000000159,-277.000000000001,-672.0000000000113,,-2655.000000000031
2021.05.26,-85.00000000000173,-29.00000000001235,-290.00000000000136,-631.0000000000038,-533.0000000000013,-531.9999999999991,12.000000000000455,-713.9999999999986,861.0000000000007,434.9999999999854,-22.00000000000557,-253.0000000000001,-634.0000000000003,,-2415.0000000000377
2021.05.26,-41.000000000002146,-22.0000000000109,-272.00000000000557,-640.0000000000073,-501.99999999999534,-550.000000000006,43.00000000000637,-679.000000000002,848.9999999999886,377.9999999999894,-19.99999999999602,-239.00000000000432,-651.0000000000105,,-2346.0000000000555
2021.05.26,-127.00000000001043,-92.00000000000318,-353.99999999999875,-742.0000000000093,-528.9999999999964,-605.9999999999955,-8.000000000009777,-686.000000000007,819.9999999999985,234.00000000000088,-49.99999999999716,-300.00000000001137,-728.9999999999992,,-3169.000000000039
2021.05.26,-107.00000000001265,-78.00000000000028,-331.999999999999,-719.000000000003,-545.0000000000017,-592.0000000000036,-13.00000000000523,-695.999999999998,803.9999999999825,263.99999999999756,-64.99999999999773,-291.000000000011,-718.0000000000035,,-3088.0000000000555
2021.05.26,-114.0000000000141,-56.000000000011596,-312.9999999999966,-665.9999999999999,-473.99999999998954,-570.0000000000039,28.999999999996362,-609.9999999999852,781.9999999999939,317.9999999999961,-19.000000000005457,-255.00000000000966,-643.0000000000007,,-2591.00000000003
