date,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPAUD,EURAUD,NZDCAD,empty,sum
2015.08.25,-1669.9999999999936,-1876.9999999999955,709.9999999999884,888.9999999999953,1470.0000000000045,-413.0000000000109,1153.9999999999995,1613.0000000000089,-714.0000000000035,4093.9999999999977,4298.999999999986,-1522.0000000000011,,8032.999999999977
2015.08.25,-1668.9999999999873,-1873.0000000000045,723.9999999999914,825.9999999999934,1474.0000000000086,-371.9999999999857,1177.000000000006,1575.000000000004,-707.000000000002,3923.999999999994,4159.999999999986,-1514.9999999999998,,7724.000000000004
2015.08.25,-1668.9999999999873,-1951.9999999999982,814.0000000000036,922.0000000000006,1579.0000000000082,-460.9999999999843,1224.000000000003,1660.000000000006,-709.9999999999995,4197.999999999968,4373.999999999989,-1591.9999999999934,,8387.000000000016
2015.08.25,-1766.000000000001,-2278.000000000006,746.0000000000023,1005.9999999999958,1619.0000000000039,-756.0000000000002,1217.9999999999968,1768.9999999999984,-743.0000000000048,4553.999999999992,4704.999999999982,-1690.999999999998,,8382.999999999962
2015.08.25,-1773.9999999999868,-2489.0000000000045,825.9999999999934,1030.999999999993,1618.0000000000084,-709.9999999999937,1412.000000000002,1939.0000000000018,-763.0000000000026,4587.999999999992,4768.999999999979,-1642.9999999999945,,8803.999999999987
2015.08.25,-1950.9999999999916,-2903.000000000006,917.9999999999966,1168.9999999999977,1697.000000000004,-1066.9999999999932,1512.0000000000023,2114.0000000000045,-901.0000000000074,4922.999999999966,5304.999999999982,-1684.999999999992,,9130.999999999964
2015.08.25,-1923.9999999999923,-2766.999999999996,903.0000000000093,1191.9999999999932,1751.0000000000025,-1152.000000000001,1375.000000000004,2012.9999999999982,-904.0000000000048,4956.999999999967,5339.999999999989,-1761.0000000000014,,9022.999999999967
2015.08.25,-1933.9999999999914,-2834.000000000003,1052.9999999999927,1207.0000000000025,1778.0000000000018,-1201.9999999999982,1456.9999999999973,2029.9999999999984,-858.0000000000032,5161.999999999978,5387.999999999993,-1713.9999999999934,,9532.999999999975
2015.08.25,-1614.9999999999886,-2358.9999999999945,638.9999999999895,897.0000000000033,1451.0000000000023,-1259.0000000000005,931.0000000000041,1444.000000000001,-695.0000000000011,4084.999999999983,4252.999999999995,-1552.9999999999932,,6219.0
2015.08.25,-1532.0,-2134.0000000000005,533.99999999999,924.9999999999981,1375.000000000004,-1320.999999999998,731.9999999999993,1321.0000000000055,-577.0000000000052,4370.999999999992,4231.999999999991,-1510.0000000000002,,6415.999999999976
2015.08.25,-1652.9999999999934,-2185.0000000000023,304.9999999999997,985.999999999998,1479.0000000000082,-1682.9999999999927,414.00000000000324,1207.0000000000025,-618.0000000000074,4667.999999999984,4503.999999999997,-1789.9999999999916,,5634.000000000005
2015.08.25,-1811.9999999999914,-2444.0000000000027,445.99999999999085,1088.9999999999955,1604.0000000000055,-1594.9999999999989,689.0000000000063,1500.0000000000014,-714.0000000000035,4989.999999999961,4951.999999999979,-1869.9999999999939,,6834.999999999948
2015.08.25,-1798.999999999995,-2287.999999999997,343.99999999998875,1100.9999999999964,1529.0000000000025,-1325.0000000000027,687.0000000000043,1560.000000000006,-670.000000000004,5125.999999999964,4962.9999999999845,-1834.0000000000023,,7393.999999999945
2015.08.25,-1634.9999999999864,-2185.9999999999927,-86.0000000000083,925.9999999999935,1413.0000000000086,-1361.000000000004,375.0000000000031,1319.9999999999989,-514.0000000000033,4763.999999999991,4345.999999999984,-1963.999999999999,,5397.9999999999845
2015.08.25,-1230.999999999982,-1926.0000000000018,25.00000000000835,685.9999999999977,1177.000000000006,-1361.000000000004,280.00000000000244,948.9999999999999,-317.0000000000006,3864.9999999999627,3254.999999999986,-1612.0000000000023,,3789.9999999999723
2015.08.25,-1208.9999999999934,-1725.999999999999,76.99999999999375,722.0000000000005,1228.0000000000068,-1158.0000000000014,302.9999999999977,975.0000000000036,-311.00000000000574,3930.9999999999955,3298.9999999999854,-1608.9999999999939,,4521.99999999999
2015.08.25,-1247.9999999999825,-1835.9999999999986,185.99999999999727,790.0000000000018,1323.0000000000075,-1334.0000000000032,331.999999999999,1008.0000000000089,-436.9999999999985,3834.9999999999886,3510.9999999999973,-1662.9999999999923,,4467.0000000000255
2015.08.25,-1279.9999999999923,-1787.0000000000061,141.99999999999767,752.9999999999926,1281.00000000001,-1323.9999999999982,282.99999999999994,952.0000000000084,-372.0000000000057,3966.999999999965,3465.9999999999914,-1639.999999999997,,4440.999999999966
2015.08.25,-1187.999999999989,-1951.9999999999982,167.00000000000603,961.9999999999961,1288.0000000000002,-1507.000000000005,292.9999999999988,1141.9999999999986,-356.00000000000074,4487.999999999959,3806.9999999999827,-1629.9999999999982,,5513.999999999951
2015.08.25,-996.9999999999812,-1939.9999999999977,255.99999999998957,909.9999999999997,1238.0000000000057,-1334.9999999999936,458.00000000000284,1190.0000000000023,-228.00000000000597,4327.999999999976,3408.9999999999955,-1510.0000000000002,,5778.999999999993
2015.08.25,-989.9999999999798,-2212.000000000003,334.9999999999964,946.9999999999978,1149.0,-1570.999999999998,501.000000000007,1241.9999999999986,-234.00000000000088,4436.99999999998,3496.9999999999945,-1334.0000000000018,,5766.999999999991
2015.08.25,-884.9999999999802,-2203.0000000000027,723.0000000000069,1053.9999999999993,1235.0000000000084,-1932.9999999999927,563.0000000000024,1173.0000000000018,-275.99999999999847,4479.999999999995,3554.9999999999973,-1237.9999999999948,,6248.000000000043
2015.08.25,-835.9999999999923,-2088.9999999999986,670.9999999999993,1061.000000000001,1330.0000000000089,-1920.9999999999923,411.0000000000058,1091.0000000000086,-301.0000000000068,4279.999999999973,3534.999999999999,-1352.9999999999932,,5879.000000000013
2015.08.25,-376.9999999999829,-1962.9999999999939,1011.9999999999907,1244.0000000000007,1433.0000000000066,-2216.9999999999986,351.0000000000013,1034.0000000000016,-224.000000000002,4208.999999999996,3306.999999999993,-1267.9999999999914,,6541.000000000022
2015.08.25,-360.9999999999891,-1921.999999999997,832.9999999999949,1161.000000000001,1359.0000000000102,-2390.999999999991,133.00000000000534,839.0000000000009,-214.00000000000307,3938.999999999959,3098.999999999985,-1280.9999999999989,,5193.999999999977
2015.08.25,-352.9999999999811,-1965.0000000000034,1174.9999999999927,1156.9999999999968,1402.0000000000032,-2352.9999999999945,363.99999999999767,880.9999999999984,-204.99999999999963,3936.9999999999905,3070.999999999979,-1124.9999999999982,,5985.999999999982
2015.08.25,-386.9999999999818,-1944.9999999999932,1384.9999999999918,1247.9999999999936,1460.0000000000057,-2266.999999999996,512.9999999999968,1002.9999999999983,-225.00000000000853,4226.999999999981,3320.9999999999964,-1061.9999999999964,,7270.999999999987
2015.08.25,-486.999999999993,-1941.0000000000025,1350.9999999999911,1156.0000000000014,1345.0000000000073,-2093.999999999994,590.0000000000016,1005.0000000000003,-298.0000000000094,3906.999999999972,3256.9999999999986,-927.9999999999955,,6862.999999999977
2015.08.25,-686.9999999999932,-2263.999999999996,1459.9999999999945,1312.9999999999975,1458.0000000000036,-2042.9999999999923,866.0000000000001,1369.000000000009,-353.99999999999875,4596.0,3885.9999999999895,-1010.9999999999952,,8589.00000000002
2015.08.25,-598.999999999994,-2216.9999999999986,1580.0000000000036,1361.9999999999966,1546.000000000003,-2081.9999999999936,882.000000000005,1362.0000000000077,-406.00000000000637,4425.999999999996,3868.999999999989,-1049.0,,8674.00000000001
2015.08.25,-532.9999999999835,-2084.000000000003,1492.0000000000045,1312.000000000002,1567.0000000000073,-1924.9999999999973,850.0000000000063,1324.000000000003,-358.0000000000028,4288.999999999987,3664.999999999985,-1135.9999999999925,,8463.000000000016
2015.08.25,-503.99999999999335,-2138.0000000000055,1415.999999999995,1417.999999999997,1772.0000000000068,-1822.0000000000027,894.0000000000059,1511.0000000000068,-363.0000000000022,4552.9999999999845,3868.999999999989,-1456.9999999999973,,9148.999999999985
2015.08.25,-861.0000000000007,-2486.9999999999945,1340.9999999999923,1331.9999999999998,1638.0000000000061,-2081.9999999999936,921.0000000000051,1489.000000000007,-526.0000000000042,4471.999999999987,4162.999999999984,-1327.999999999996,,8071.999999999993
2015.08.25,-1174.9999999999927,-3031.000000000006,1672.0000000000068,1746.9999999999986,1797.000000000004,-2373.9999999999955,1251.9999999999975,2033.000000000007,-753.9999999999991,5658.999999999992,5531.999999999982,-1318.9999999999925,,11039.000000000002
2015.08.25,-1479.9999999999925,-3159.9999999999964,1601.9999999999923,1666.000000000001,1791.0000000000093,-2367.0000000000045,1292.0000000000043,2034.0000000000025,-901.0000000000074,5570.999999999993,5790.999999999991,-1359.9999999999945,,10478.999999999998
2015.08.25,-1384.9999999999918,-3019.999999999996,1533.0000000000066,1785.0000000000032,1935.0000000000089,-2200.0000000000027,1358.0000000000036,2122.000000000002,-817.000000000001,5269.9999999999745,5663.99999999998,-1574.9999999999932,,10669.999999999995
2015.08.26,-1414.9999999999884,-2691.0000000000027,1537.999999999995,1622.0000000000011,1862.0000000000082,-1873.9999999999952,1302.9999999999986,2005.0000000000011,-895.0000000000014,5222.999999999977,5528.999999999984,-1561.9999999999968,,10644.999999999982
2015.08.26,-1456.9999999999973,-2965.999999999994,1517.999999999997,1558.9999999999993,1733.0000000000068,-2227.0000000000036,1258.999999999999,1911.000000000007,-927.0,4989.999999999961,5441.999999999991,-1357.9999999999925,,9476.999999999975
2015.08.26,-1457.9999999999816,-2810.9999999999927,1472.0000000000066,1556.9999999999973,1662.000000000008,-1912.9999999999968,1283.9999999999964,1976.0,-924.0000000000026,5080.99999999998,5494.999999999984,-1291.9999999999932,,10129.000000000004
2015.08.26,-1541.9999999999989,-2947.999999999993,1465.0000000000052,1696.999999999993,1770.000000000005,-2150.9999999999964,1229.0000000000023,2058.9999999999995,-962.0000000000073,5560.999999999972,5932.999999999988,-1432.9999999999955,,10677.999999999975
2015.08.26,-1488.0000000000005,-3200.9999999999936,1590.0000000000025,1729.9999999999982,1910.0000000000007,-2525.9999999999964,1229.9999999999977,2035.000000000009,-933.000000000006,5654.999999999965,5929.999999999991,-1539.9999999999968,,10391.99999999997
2015.08.26,-1788.9999999999961,-3302.9999999999973,1665.0000000000055,1978.000000000002,1907.0000000000032,-2448.999999999998,1377.000000000006,2363.9999999999995,-1123.0000000000073,6441.99999999997,6928.999999999985,-1490.999999999998,,12506.999999999975
2015.08.26,-1537.999999999995,-3031.000000000006,1628.0000000000073,1856.9999999999975,1900.0000000000016,-2286.0000000000014,1280.0000000000034,2182.0000000000064,-973.0000000000016,6032.999999999999,6294.0,-1505.0000000000007,,11841.000000000011
2015.08.26,-1488.0000000000005,-2813.9999999999927,1568.9999999999982,1717.0000000000018,1799.0000000000061,-2075.9999999999936,1244.9999999999961,2036.0000000000045,-946.0000000000024,5587.999999999971,5911.0,-1396.9999999999927,,11143.999999999996
2015.08.26,-1394.9999999999907,-2686.9999999999977,1537.999999999995,1632.9999999999955,1791.0000000000093,-2109.9999999999995,1131.0000000000043,1878.0000000000018,-884.000000000007,5336.99999999997,5589.999999999984,-1402.9999999999986,,10418.999999999965
2015.08.26,-1476.999999999995,-2703.0000000000027,1479.0000000000082,1676.9999999999952,1694.0000000000066,-2117.999999999995,1114.0000000000039,1923.000000000008,-938.0000000000055,5460.999999999983,5804.999999999994,-1317.999999999997,,10599.000000000004
2015.08.26,-1576.999999999984,-2760.000000000005,1431.9999999999889,1690.0000000000025,1655.0000000000064,-2125.0,1112.0000000000018,1960.0000000000061,-1000.0000000000009,5495.99999999999,5963.999999999992,-1293.9999999999952,,10553.000000000002
2015.08.26,-1500.9999999999968,-2760.000000000005,1408.0000000000093,1756.000000000002,1689.0000000000073,-2215.999999999994,1041.9999999999984,1972.000000000007,-865.0000000000047,5978.999999999956,6013.999999999986,-1358.999999999999,,11158.999999999967
2015.08.26,-1367.9999999999914,-2525.0000000000055,1375.9999999999995,1603.9999999999943,1522.0000000000011,-2096.0000000000036,953.9999999999993,1763.9999999999989,-797.9999999999987,5468.999999999991,5482.999999999994,-1156.0000000000014,,10228.999999999976
2015.08.26,-1477.9999999999793,-2468.999999999994,1265.000000000005,1624.0000000000032,1582.0000000000057,-1984.9999999999995,919.9999999999986,1805.0000000000011,-828.0000000000065,5641.999999999969,5687.999999999982,-1310.9999999999955,,10454.999999999989
2015.08.26,-1366.999999999985,-2396.000000000001,1278.0000000000014,1610.9999999999957,1560.000000000006,-1993.9999999999998,880.9999999999984,1752.000000000009,-769.0000000000085,5577.999999999994,5505.999999999989,-1273.0000000000018,,10366.999999999998
2015.08.26,-1187.999999999989,-2293.999999999997,1302.0000000000032,1688.0000000000007,1636.000000000004,-2024.9999999999914,817.000000000001,1748.000000000005,-728.0000000000064,5587.999999999971,5426.999999999982,-1352.9999999999932,,10617.99999999999
2015.08.26,-1067.99999999998,-2200.9999999999936,1235.0000000000084,1518.9999999999925,1511.0000000000068,-2042.0000000000016,709.0000000000041,1517.0000000000016,-670.9999999999993,5005.999999999977,4880.99999999998,-1227.9999999999957,,9168.0
2015.08.26,-1001.9999999999918,-2215.999999999994,1201.999999999992,1573.9999999999977,1594.0000000000066,-2109.9999999999995,667.0000000000065,1549.0000000000005,-616.0000000000055,5217.999999999989,4918.0,-1373.000000000002,,9405.0
