date,USDCHF,EURUSD,USDJPY,USDCAD,EURJPY,empty,sum
2015.06.17,175.99999999999838,477.0000000000163,-838.0000000000081,-65.00000000000395,1363.999999999976,,1113.9999999999786
2015.06.17,239.99999999999577,476.0000000000098,-876.0000000000048,-63.99999999999739,1487.9999999999995,,1264.000000000003
2015.06.17,253.99999999999866,506.0000000000064,-867.0000000000044,-58.000000000002494,1519.9999999999818,,1354.99999999998
2015.06.17,263.99999999999756,497.99999999999847,-900.9999999999962,-24.000000000001798,1545.9999999999923,,1382.9999999999902
2015.06.17,144.99999999999514,357.00000000000733,-999.0000000000094,-63.99999999999739,1497.9999999999905,,936.9999999999861
2015.06.17,-129.00000000000134,109.00000000000354,-1138.0000000000052,-97.9999999999981,1340.0000000000034,,84.00000000000227
2015.06.17,-34.000000000000696,171.00000000001003,-1094.9999999999989,-66.00000000001049,1371.9999999999857,,347.9999999999857
2015.06.17,197.00000000000273,277.00000000001614,-1115.9999999999995,-25.00000000000835,1460.9999999999843,,793.9999999999953
2015.06.17,192.99999999999872,253.00000000001432,-1118.000000000009,-59.99999999999339,1481.9999999999993,,750.0000000000099
2015.06.17,304.9999999999997,367.0000000000062,-1079.9999999999982,-38.0000000000047,1603.999999999985,,1157.999999999988
2015.06.17,265.99999999999955,426.00000000001523,-1091.9999999999986,-78.00000000000028,1683.9999999999975,,1206.0000000000134
2015.06.17,277.000000000005,384.00000000000654,-1129.000000000005,-103.00000000000864,1592.9999999999893,,1021.9999999999873
2015.06.17,55.000000000005045,-75.99999999998718,-1272.0000000000055,-339.0000000000004,1234.9999999999852,,-397.00000000000273
2015.06.17,371.99999999999454,692.0000000000038,-760.0000000000051,200.00000000000017,1562.9999999999882,,2066.9999999999814
2015.06.17,754.9999999999945,1164.0000000000095,-252.00000000000955,730.0000000000084,1620.999999999981,,4017.9999999999836
2015.06.17,758.0000000000031,1151.0000000000132,-277.000000000001,672.9999999999902,1650.999999999982,,3955.9999999999873
2015.06.17,724.0000000000024,1192.0000000000152,-292.0000000000016,733.0000000000059,1733.9999999999804,,4091.0000000000023
2015.06.17,744.9999999999957,1164.0000000000095,-311.00000000000705,767.9999999999909,1689.9999999999977,,4055.999999999987
2015.06.18,741.0000000000027,1205.0000000000116,-261.0000000000099,801.9999999999916,1703.000000000003,,4189.999999999999
2015.06.18,744.9999999999957,1198.0000000000102,-293.99999999999693,825.0000000000091,1723.9999999999895,,4198.000000000007
2015.06.18,741.0000000000027,1164.0000000000095,-295.0000000000017,808.0000000000088,1718.999999999994,,4137.000000000013
2015.06.18,724.0000000000024,1173.0000000000018,-367.00000000000443,751.9999999999972,1725.999999999999,,4007.999999999996
2015.06.18,761.999999999996,1251.000000000002,-395.00000000001023,797.0000000000033,1822.0000000000027,,4236.9999999999945
2015.06.18,715.9999999999944,1287.000000000016,-445.0000000000074,778.9999999999964,1987.9999999999995,,4324.999999999999
2015.06.18,851.9999999999972,1417.0000000000016,-418.99999999999693,792.9999999999993,2055.999999999983,,4698.999999999984
2015.06.18,905.9999999999957,1453.9999999999998,-320.0000000000074,788.9999999999952,2024.000000000001,,4852.9999999999845
2015.06.18,878.9999999999965,1405.0000000000118,-258.0000000000098,768.9999999999975,1867.999999999995,,4662.999999999991
2015.06.18,859.9999999999941,1402.0000000000143,-174.99999999999716,774.000000000008,1723.9999999999895,,4585.000000000009
2015.06.18,878.9999999999965,1385.000000000014,-140.00000000000057,775.9999999999989,1741.9999999999902,,4641.999999999999
2015.06.18,892.0000000000039,1367.000000000007,-131.00000000000023,791.0000000000084,1594.9999999999989,,4514.000000000018
2015.06.18,915.9999999999945,1455.0000000000064,0.0,851.0000000000017,1641.999999999996,,4863.999999999998
2015.06.18,917.0000000000011,1444.000000000001,-8.000000000009777,794.9999999999901,1711.999999999989,,4859.999999999971
2015.06.18,931.0000000000041,1473.9999999999975,16.999999999995907,807.0000000000022,1709.0000000000032,,4938.000000000004
2015.06.18,895.9999999999968,1473.9999999999975,27.000000000001023,827.0,1719.9999999999989,,4943.9999999999945
2015.06.18,943.000000000005,1435.0000000000084,57.999999999992724,829.9999999999974,1525.999999999982,,4791.999999999985
2015.06.18,897.0000000000033,1378.0000000000125,173.99999999999238,831.000000000004,1445.999999999998,,4726.00000000001
2015.06.18,795.0000000000013,1246.0000000000139,131.9999999999908,802.9999999999982,1330.9999999999889,,4306.999999999993
2015.06.18,756.0000000000011,1253.9999999999995,78.99999999999352,845.0000000000068,1357.9999999999757,,4291.999999999976
2015.06.18,743.0000000000048,1321.0000000000166,58.9999999999975,895.0000000000014,1417.999999999978,,4435.999999999998
2015.06.18,853.9999999999992,1412.0000000000132,194.99999999999318,1055.000000000006,1379.9999999999955,,4896.000000000007
2015.06.18,1009.9999999999998,1551.0000000000134,304.00000000000205,1100.9999999999964,1489.9999999999807,,5455.999999999993
2015.06.18,1168.0000000000023,1679.0000000000082,331.00000000000307,1334.9999999999973,1594.9999999999989,,6108.00000000001
2015.06.18,1158.0000000000034,1676.000000000011,350.9999999999991,1351.9999999999977,1462.9999999999939,,6000.000000000005
2015.06.18,1126.0000000000048,1756.000000000002,503.0000000000001,1377.9999999999905,1530.0000000000011,,6292.999999999998
2015.06.18,1205.0000000000005,1784.0000000000077,527.9999999999916,1496.0000000000084,1489.9999999999807,,6502.999999999989
2015.06.18,1156.9999999999968,1719.0000000000039,442.99999999999784,1455.0000000000064,1454.999999999984,,6228.999999999989
2015.06.18,1241.9999999999986,1790.0000000000027,459.0000000000032,1421.99999999999,1593.999999999994,,6506.999999999989
2015.06.18,1168.0000000000023,1815.9999999999955,459.0000000000032,1472.0000000000066,1613.999999999976,,6528.999999999984
2015.06.18,1109.9999999999998,1763.0000000000034,390.99999999999113,1509.0000000000048,1625.9999999999764,,6398.999999999975
2015.06.18,1178.0000000000014,1784.0000000000077,435.0000000000023,1580.0000000000036,1600.999999999999,,6578.000000000014
2015.06.18,1258.999999999999,1726.0000000000052,391.9999999999959,1642.00000000001,1598.9999999999895,,6618.0
2015.06.18,1270.0000000000045,1887.0000000000164,420.0000000000017,1509.0000000000048,1742.999999999995,,6829.000000000022
2015.06.18,1087.0000000000045,1757.0000000000086,141.9999999999959,1329.0000000000025,1741.9999999999902,,6057.000000000002
2015.06.18,1090.9999999999975,1814.0000000000045,73.99999999999807,1149.0,1998.9999999999952,,6126.999999999995
2015.06.18,1110.9999999999952,1868.000000000003,176.9999999999925,1154.0000000000105,1987.9999999999995,,6298.000000000002
2015.06.18,953.0000000000039,1841.0000000000036,241.99999999999022,1027.0000000000002,1899.9999999999773,,5962.9999999999745
2015.06.18,758.9999999999985,1805.000000000012,93.00000000000352,953.0000000000039,1895.9999999999866,,5506.000000000005
2015.06.18,514.0000000000033,1262.0000000000075,9.999999999990905,770.000000000004,1497.9999999999905,,4053.9999999999964
2015.06.18,587.0000000000042,1452.0000000000089,94.99999999999886,675.0000000000034,1613.999999999976,,4422.999999999991
2015.06.18,546.000000000002,1416.0000000000173,84.99999999999375,625.9999999999932,1556.999999999988,,4229.9999999999945
2015.06.18,665.9999999999999,1512.0000000000023,128.99999999999068,797.0000000000033,1649.000000000001,,4752.999999999996
2015.06.18,736.9999999999987,1524.9999999999986,134.9999999999909,767.9999999999909,1667.0000000000016,,4831.999999999981
2015.06.18,749.9999999999951,1512.0000000000023,114.99999999999488,768.9999999999975,1635.9999999999957,,4781.999999999985
2015.06.18,780.000000000003,1476.0000000000107,233.99999999999466,774.9999999999924,1477.9999999999802,,4742.999999999981
2015.06.18,817.000000000001,1544.000000000012,221.9999999999942,818.9999999999919,1579.999999999984,,4981.999999999984
2015.06.18,802.0000000000027,1458.0000000000036,212.0000000000033,834.0000000000014,1506.9999999999766,,4812.999999999987
2015.06.19,827.9999999999955,1441.0000000000034,207.9999999999984,822.9999999999959,1496.9999999999857,,4796.999999999979
2015.06.19,814.9999999999991,1537.0000000000107,204.9999999999983,858.0000000000032,1586.999999999989,,5002.0
2015.06.19,824.0000000000025,1510.9999999999957,204.9999999999983,873.999999999997,1546.999999999997,,4960.999999999991
2015.06.19,858.0000000000032,1565.0000000000164,200.00000000000284,906.0000000000068,1617.999999999995,,5147.000000000024
2015.06.19,824.999999999998,1554.000000000011,123.99999999999523,865.0000000000047,1632.9999999999814,,5000.999999999991
2015.06.19,805.0000000000001,1534.0000000000132,101.99999999998965,815.0000000000101,1681.999999999988,,4938.000000000001
2015.06.19,787.0000000000043,1524.9999999999986,81.99999999999363,811.9999999999905,1703.9999999999793,,4909.999999999966
2015.06.19,866.9999999999956,1588.0000000000116,164.00000000000148,879.9999999999919,1676.9999999999925,,5175.999999999993
2015.06.19,851.9999999999972,1615.000000000011,224.99999999999432,883.9999999999959,1664.999999999992,,5240.999999999991
2015.06.19,824.999999999998,1588.0000000000116,182.99999999999272,849.9999999999952,1656.9999999999823,,5102.99999999998
2015.06.19,834.0000000000014,1599.000000000017,212.0000000000033,858.0000000000032,1645.9999999999866,,5149.000000000011
2015.06.19,817.000000000001,1566.0000000000007,186.9999999999976,849.9999999999952,1634.999999999991,,5054.999999999985
2015.06.19,824.999999999998,1574.0000000000086,123.99999999999523,866.9999999999956,1608.9999999999804,,4998.999999999978
2015.06.19,827.9999999999955,1566.0000000000007,141.9999999999959,846.9999999999977,1681.999999999988,,5064.999999999978
2015.06.19,768.9999999999975,1478.0000000000016,72.00000000000273,802.9999999999982,1626.9999999999811,,4748.999999999981
2015.06.19,758.0000000000031,1395.000000000013,91.99999999999875,784.0000000000069,1537.9999999999825,,4567.000000000004
2015.06.19,732.9999999999948,1288.0000000000002,4.9999999999954525,788.9999999999952,1512.0000000000005,,4326.999999999985
2015.06.19,692.0000000000038,1261.000000000001,-49.99999999999716,805.9999999999956,1515.9999999999911,,4224.999999999994
2015.06.19,646.9999999999976,1185.0000000000139,-23.000000000010346,773.0000000000015,1361.9999999999948,,3943.9999999999973
2015.06.19,627.9999999999952,1208.000000000009,15.999999999991132,781.0000000000094,1401.9999999999868,,4034.999999999992
2015.06.19,526.0000000000042,916.0000000000057,15.999999999991132,716.9999999999899,906.9999999999823,,3081.999999999973
2015.06.19,532.9999999999945,1021.0000000000052,48.00000000000182,865.999999999989,1131.9999999999766,,3599.9999999999673
2015.06.19,561.9999999999958,934.0000000000126,-12.000000000000455,836.9999999999989,1100.999999999999,,3422.000000000006
2015.06.19,588.9999999999951,860.0000000000163,16.999999999995907,852.0000000000083,935.9999999999786,,3253.999999999994
2015.06.19,663.0000000000025,954.0000000000103,39.99999999999204,811.9999999999905,948.9999999999839,,3417.999999999979
2015.06.19,626.9999999999998,927.0000000000111,15.000000000000568,746.0000000000023,1043.9999999999827,,3358.9999999999964
2015.06.19,475.99999999999864,782.000000000016,9.000000000000341,751.9999999999972,906.9999999999823,,2925.9999999999945
2015.06.19,587.9999999999997,829.0000000000131,9.999999999990905,685.0000000000023,944.9999999999932,,3056.999999999999
2015.06.19,531.0000000000036,833.000000000017,-6.000000000000227,531.9999999999991,957.9999999999984,,2848.000000000018
2015.06.19,493.99999999999443,858.0000000000032,10.99999999999568,530.0000000000082,961.9999999999891,,2854.999999999991
2015.06.19,475.0000000000032,828.0000000000065,-33.00000000000125,354.0000000000099,972.9999999999848,,2597.0000000000027
2015.06.19,539.0000000000006,944.9999999999958,30.000000000001137,221.99999999998886,989.9999999999807,,2725.9999999999673
2015.06.19,543.0000000000045,946.0000000000024,132.99999999999557,174.00000000000747,906.9999999999823,,2702.999999999992
2015.06.19,626.0000000000043,1139.0000000000011,371.9999999999999,424.00000000000216,760.9999999999957,,3322.0000000000036
2015.06.19,632.9999999999947,1269.000000000009,444.9999999999932,354.9999999999942,945.999999999998,,3647.999999999989
2015.06.19,624.9999999999977,1116.000000000006,399.9999999999915,218.99999999999142,851.9999999999754,,3211.999999999962
2015.06.19,714.0000000000035,1117.0000000000125,371.9999999999999,211.00000000000563,888.9999999999816,,3303.0000000000027
2015.06.19,800.9999999999961,1140.0000000000077,408.9999999999918,249.99999999999466,881.0000000000002,,3480.99999999999
2015.06.19,846.9999999999977,1171.9999999999952,432.00000000000216,282.9999999999888,878.9999999999907,,3612.9999999999745
2015.06.19,907.9999999999977,1231.0000000000043,488.9999999999901,327.99999999999494,899.0000000000009,,3854.9999999999877
2015.06.19,888.9999999999953,1266.999999999996,486.99999999999477,320.00000000000915,911.0000000000014,,3873.999999999997
2015.06.19,1000.9999999999964,1392.9999999999998,487.99999999999955,428.9999999999905,1056.999999999988,,4367.9999999999745
2015.06.19,1163.9999999999984,1428.000000000007,539.0000000000015,475.0000000000032,1091.9999999999845,,4697.9999999999945
2015.06.19,1226.0000000000048,1383.000000000001,494.99999999999034,500.9999999999959,1055.9999999999832,,4660.9999999999745
2015.06.19,1227.9999999999957,1368.999999999998,483.99999999999466,425.0000000000087,1072.999999999979,,4578.999999999976
