date,USDCAD,AUDJPY,empty,sum
2015.11.20,-75.00000000000284,-1356.9999999999993,,-1432.0000000000023
2015.11.20,-69.9999999999923,-1359.9999999999995,,-1429.9999999999918
2015.11.20,-24.000000000001798,-1361.9999999999948,,-1385.9999999999966
2015.11.20,49.00000000001015,-1417.9999999999923,,-1368.999999999982
2015.11.20,-35.00000000000725,-1405.0000000000011,,-1440.0000000000084
2015.11.20,-104.99999999999955,-1518.0000000000007,,-1623.0000000000002
2015.11.20,-143.00000000000423,-1560.9999999999927,,-1703.999999999997
2015.11.20,-99.99999999998899,-1497.9999999999905,,-1597.9999999999795
2015.11.20,-85.00000000000173,-1521.9999999999914,,-1606.9999999999932
2015.11.20,-75.00000000000284,-1466.9999999999986,,-1542.0000000000014
2015.11.20,-96.00000000000719,-1443.9999999999884,,-1539.9999999999957
2015.11.20,-51.000000000001044,-1373.9999999999952,,-1424.9999999999964
2015.11.20,-62.99999999999084,-1367.999999999995,,-1430.999999999986
2015.11.20,-80.99999999999774,-1412.9999999999968,,-1493.9999999999945
2015.11.20,-46.999999999997044,-1443.9999999999884,,-1490.9999999999854
2015.11.20,17.000000000000348,-1417.9999999999923,,-1400.9999999999918
2015.11.20,95.00000000000064,-1504.9999999999955,,-1409.9999999999948
2015.11.20,97.9999999999981,-1524.000000000001,,-1426.0000000000027
2015.11.20,182.99999999999983,-1476.9999999999895,,-1293.9999999999898
2015.11.20,69.00000000000794,-1591.9999999999986,,-1522.9999999999907
2015.11.20,42.0000000000087,-1615.9999999999995,,-1573.999999999991
2015.11.20,-119.99999999998678,-1578.9999999999936,,-1698.9999999999804
2015.11.20,-99.00000000000463,-1602.9999999999945,,-1701.999999999999
2015.11.20,-63.99999999999739,-1597.999999999999,,-1661.9999999999966
2015.11.20,0.0,-1561.9999999999977,,-1561.9999999999977
2015.11.20,112.000000000001,-1527.000000000001,,-1415.0
2015.11.20,113.00000000000753,-1588.9999999999986,,-1475.9999999999911
2015.11.20,112.000000000001,-1597.999999999999,,-1485.9999999999982
2015.11.20,-165.9999999999995,-1831.9999999999936,,-1997.9999999999932
2015.11.20,-96.99999999999153,-1950.9999999999934,,-2047.999999999985
2015.11.20,-285.00000000000193,-1973.9999999999895,,-2258.9999999999914
2015.11.20,-279.00000000000705,-1975.999999999999,,-2255.0000000000064
2015.11.20,-62.99999999999084,-1935.9999999999927,,-1998.9999999999836
2015.11.20,252.0000000000078,-1837.9999999999939,,-1585.9999999999861
2015.11.20,275.000000000003,-1823.9999999999982,,-1548.9999999999952
2015.11.20,363.0000000000022,-1812.9999999999882,,-1449.999999999986
2015.11.20,309.0000000000037,-1858.9999999999945,,-1549.999999999991
2015.11.20,259.9999999999936,-1887.999999999991,,-1627.9999999999973
2015.11.20,242.00000000000887,-1862.9999999999995,,-1620.9999999999907
2015.11.20,242.00000000000887,-1939.9999999999977,,-1697.9999999999889
2015.11.20,344.00000000001097,-1930.9999999999973,,-1586.9999999999864
2015.11.20,384.00000000000654,-1905.0000000000011,,-1520.9999999999945
2015.11.20,394.00000000000546,-1884.999999999991,,-1490.9999999999854
2015.11.20,411.0000000000058,-1916.9999999999873,,-1505.9999999999814
2015.11.20,478.0000000000006,-1867.999999999995,,-1389.9999999999943
