date,USDCAD,NZDJPY,empty,sum
2016.04.25,-313.00000000000773,-373.9999999999952,,-687.000000000003
2016.04.25,-388.9999999999949,-373.9999999999952,,-762.9999999999901
2016.04.25,-391.000000000008,-352.00000000000387,,-743.0000000000118
2016.04.25,-402.9999999999978,-390.00000000000057,,-792.9999999999984
2016.04.25,-387.000000000004,-394.00000000000546,,-781.0000000000094
2016.04.25,-333.0000000000055,-397.00000000000557,,-730.0000000000111
2016.04.25,-259.0000000000092,-304.9999999999926,,-564.0000000000018
2016.04.26,-330.9999999999924,-292.0000000000016,,-622.999999999994
2016.04.26,-319.0000000000026,-260.0000000000051,,-579.0000000000077
2016.04.26,-307.00000000001285,-231.99999999999932,,-539.0000000000122
2016.04.26,-297.0000000000139,-203.00000000000296,,-500.0000000000169
2016.04.26,-297.9999999999983,-231.99999999999932,,-529.9999999999976
2016.04.26,-282.0000000000045,-171.99999999999704,,-454.00000000000153
2016.04.26,-273.0000000000121,-212.99999999999386,,-486.00000000000597
2016.04.26,-263.99999999999756,-251.99999999999534,,-515.999999999993
2016.04.26,-253.99999999999866,-150.00000000000568,,-404.0000000000043
2016.04.26,-163.00000000000205,-117.999999999995,,-280.99999999999704
2016.04.26,-156.00000000000057,-182.00000000000216,,-338.00000000000273
2016.04.26,-153.00000000000313,-152.00000000000102,,-305.00000000000415
2016.04.26,-171.00000000001003,-150.00000000000568,,-321.0000000000157
2016.04.26,-219.00000000001364,-239.99999999999488,,-459.0000000000085
2016.04.26,-232.00000000000998,-254.0000000000049,,-486.0000000000149
2016.04.26,-222.99999999999542,-147.99999999999613,,-370.9999999999916
2016.04.26,-278.00000000000045,-230.99999999999454,,-508.999999999995
2016.04.26,-295.0000000000008,-200.9999999999934,,-495.9999999999942
2016.04.26,-268.0000000000016,-240.99999999999966,,-509.00000000000125
2016.04.26,-337.99999999999386,-417.0000000000016,,-754.9999999999955
2016.04.26,-330.0000000000081,-426.00000000000193,,-756.00000000001
2016.04.26,-148.99999999999915,-358.99999999999466,,-507.9999999999938
2016.04.26,65.99999999998829,-200.9999999999934,,-135.00000000000512
2016.04.26,89.00000000000574,-170.0000000000017,,-80.99999999999596
2016.04.26,69.9999999999923,-156.99999999999648,,-87.00000000000418
2016.04.26,4.000000000004,-176.00000000000193,,-171.99999999999793
2016.04.26,-39.00000000001125,-186.9999999999976,,-226.00000000000887
2016.04.26,-59.000000000009045,-197.9999999999933,,-257.00000000000233
2016.04.26,-8.000000000008,-197.9999999999933,,-206.0000000000013
2016.04.26,-102.00000000000209,-188.99999999999295,,-290.99999999999505
2016.04.26,-69.9999999999923,-168.99999999999693,,-238.99999999998923
2016.04.26,29.999999999996696,-152.00000000000102,,-122.00000000000432
2016.04.26,9.999999999998899,4.0000000000048885,,14.000000000003787
2016.04.26,-19.999999999997797,39.00000000000148,,19.00000000000368
2016.04.26,150.99999999999002,55.999999999997385,,206.9999999999874
2016.04.26,35.999999999991594,-10.99999999999568,,24.999999999995914
2016.04.26,151.9999999999966,58.000000000006935,,210.00000000000352
2016.04.26,243.99999999999977,78.00000000000296,,322.00000000000273
2016.04.26,224.000000000002,165.00000000000625,,389.00000000000824
2016.04.26,174.00000000000747,147.99999999999613,,322.00000000000364
2016.04.26,188.9999999999947,153.0000000000058,,342.0000000000005
2016.04.26,299.99999999998914,179.00000000000205,,478.9999999999912
2016.04.26,302.9999999999866,177.99999999999727,,480.99999999998386
2016.04.26,309.0000000000037,159.9999999999966,,469.0000000000003
2016.04.26,312.00000000000114,165.99999999999682,,477.99999999999795
2016.04.26,296.9999999999917,224.99999999999432,,521.999999999986
2016.04.26,306.9999999999906,243.99999999999977,,550.9999999999905
2016.04.26,419.9999999999982,248.00000000000466,,668.0000000000028
2016.04.27,435.0000000000076,230.00000000000398,,665.0000000000116
2016.04.27,452.00000000000796,236.0000000000042,,688.0000000000122
2016.04.27,441.99999999998687,230.00000000000398,,671.9999999999909
2016.04.27,453.99999999999886,182.00000000000216,,636.000000000001
2016.04.27,436.9999999999985,231.99999999999932,,668.9999999999978
2016.04.27,408.9999999999927,137.00000000000045,,545.9999999999932
2016.04.27,407.0000000000018,102.99999999999443,,509.99999999999625
2016.04.27,419.9999999999982,138.9999999999958,,558.999999999994
2016.04.27,411.99999999999017,105.00000000000398,,516.9999999999941
2016.04.27,371.99999999999454,-153.0000000000058,,218.99999999998875
2016.04.27,392.9999999999989,-106.99999999999932,,285.9999999999996
2016.04.27,448.9999999999883,-16.000000000005343,,432.99999999998295
2016.04.27,428.00000000000614,-135.99999999999568,,292.00000000001046
2016.04.27,391.000000000008,-180.99999999999739,,210.00000000001063
2016.04.27,361.9999999999957,-147.00000000000557,,214.9999999999901
2016.04.27,347.9999999999928,-153.99999999999636,,193.99999999999642
2016.04.27,340.00000000000693,-144.99999999999602,,195.0000000000109
2016.04.27,303.9999999999932,-155.00000000000114,,148.99999999999204
2016.04.27,187.99999999998818,-195.99999999999795,,-8.000000000009777
2016.04.27,280.9999999999979,-90.99999999999397,,190.00000000000392
2016.04.27,395.99999999999636,-88.99999999999864,,306.9999999999977
2016.04.27,326.9999999999884,-200.9999999999934,,125.999999999995
2016.04.27,340.00000000000693,-236.0000000000042,,104.00000000000273
2016.04.27,466.9999999999952,-299.99999999999716,,166.99999999999807
2016.04.27,506.0000000000064,-316.99999999999307,,189.00000000001336
2016.04.27,539.0000000000006,-347.999999999999,,191.0000000000016
2016.04.27,568.9999999999973,-275.99999999999625,,293.000000000001
2016.04.27,560.0000000000049,-240.99999999999966,,319.00000000000523
2016.04.27,526.9999999999886,-266.00000000000534,,260.9999999999833
2016.04.27,557.9999999999918,-298.0000000000018,,259.99999999999
2016.04.27,516.9999999999897,-365.99999999999966,,150.99999999999
2016.04.27,594.99999999999,-259.00000000000034,,335.99999999998965
2016.04.27,435.0000000000076,-313.99999999999295,,121.00000000001467
2016.04.27,446.9999999999974,-316.0000000000025,,130.99999999999488
2016.04.27,520.9999999999936,-287.00000000000614,,233.9999999999875
2016.04.27,41.000000000002146,-331.00000000000307,,-290.0000000000009
2016.04.27,-46.999999999997044,-414.99999999999204,,-461.9999999999891
2016.04.27,109.00000000000354,-364.9999999999949,,-255.99999999999136
2016.04.27,144.99999999999514,-320.99999999999795,,-176.0000000000028
2016.04.27,153.9999999999875,-284.9999999999966,,-131.0000000000091
2016.04.27,60.99999999999994,-298.0000000000018,,-237.00000000000188
2016.04.27,157.00000000000713,-274.0000000000009,,-116.99999999999378
2016.04.27,-419.9999999999982,-438.0000000000024,,-858.0000000000006
2016.04.27,208.99999999999253,-310.99999999999284,,-102.00000000000031
2016.04.27,265.0000000000041,-328.00000000000296,,-62.99999999999886
2016.04.27,319.0000000000026,-274.0000000000009,,45.000000000001705
2016.04.27,273.9999999999965,-230.00000000000398,,43.9999999999925
2016.04.27,443.99999999999994,-468.0000000000035,,-24.00000000000358
2016.04.28,537.9999999999941,-456.00000000000307,,81.99999999999102
2016.04.28,523.0000000000068,546.999999999997,,1070.0000000000039
2016.04.28,553.9999999999878,561.9999999999976,,1115.9999999999854
2016.04.28,604.0000000000045,590.0000000000034,,1194.000000000008
2016.04.28,609.9999999999994,555.0000000000068,,1165.0000000000064
2016.04.28,621.9999999999892,579.9999999999983,,1201.9999999999875
2016.04.28,629.9999999999973,677.9999999999973,,1307.9999999999945
2016.04.28,598.999999999994,605.000000000004,,1203.999999999998
2016.04.28,520.9999999999936,612.9999999999995,,1133.9999999999932
2016.04.28,504.9999999999999,573.9999999999981,,1078.999999999998
2016.04.28,526.0000000000042,534.9999999999966,,1061.000000000001
2016.04.28,574.9999999999922,552.9999999999973,,1127.9999999999895
2016.04.28,492.9999999999879,-1341.9999999999986,,-849.0000000000107
2016.04.28,575.9999999999987,-1025.0000000000057,,-449.00000000000693
2016.04.28,600.0000000000006,-887.0000000000005,,-286.9999999999999
2016.04.28,636.9999999999986,-1025.0000000000057,,-388.00000000000705
2016.04.28,673.9999999999968,-1067.9999999999977,,-394.0000000000009
2016.04.28,641.0000000000027,-993.9999999999998,,-352.99999999999704
2016.04.28,635.9999999999922,-1012.0000000000005,,-376.0000000000083
2016.04.28,902.0000000000028,-1150.9999999999964,,-248.99999999999352
2016.04.28,961.9999999999961,-1141.999999999996,,-179.99999999999977
2016.04.28,1076.9999999999945,-1093.999999999994,,-16.999999999999545
2016.04.28,933.000000000006,-1358.9999999999945,,-425.9999999999885
2016.04.28,910.9999999999951,-1527.000000000001,,-616.0000000000058
2016.04.28,855.9999999999901,-1365.9999999999995,,-510.00000000000944
2016.04.28,827.0,-1281.000000000006,,-454.0000000000059
2016.04.28,845.0000000000068,-1191.9999999999932,,-346.99999999998636
2016.04.28,692.9999999999881,-1326.9999999999982,,-634.0000000000101
2016.04.28,463.9999999999977,-1423.9999999999923,,-959.9999999999945
2016.04.28,458.9999999999872,-1474.9999999999943,,-1016.000000000007
2016.04.28,536.9999999999875,-1231.9999999999993,,-695.0000000000118
2016.04.28,707.9999999999975,-1260.000000000005,,-552.0000000000075
2016.04.28,585.9999999999976,-1228.999999999999,,-643.0000000000015
2016.04.28,585.9999999999976,-1259.0000000000005,,-673.0000000000028
2016.04.28,795.9999999999967,-1070.999999999998,,-275.00000000000125
2016.04.28,713.9999999999924,-1004.0000000000049,,-290.0000000000125
2016.04.28,953.9999999999882,-900.9999999999962,,52.99999999999193
2016.04.28,1021.0000000000052,-915.9999999999968,,105.00000000000841
2016.04.28,1000.0000000000009,-980.9999999999945,,19.000000000006366
2016.04.28,991.9999999999928,-1051.9999999999925,,-59.99999999999966
2016.04.28,998.9999999999943,-1156.9999999999964,,-158.00000000000205
2016.04.28,1146.0000000000025,-1115.9999999999995,,30.000000000002956
2016.04.28,1268.9999999999868,-1137.0000000000005,,131.99999999998636
2016.04.28,1265.9999999999893,-1150.9999999999964,,114.99999999999295
2016.04.28,1076.9999999999945,-1290.9999999999968,,-214.00000000000227
2016.04.28,991.9999999999928,-1337.9999999999939,,-346.000000000001
2016.04.28,1021.9999999999895,-1319.9999999999932,,-298.00000000000364
2016.04.28,980.0000000000031,-1298.9999999999923,,-318.9999999999892
2016.04.29,957.9999999999922,-1293.9999999999968,,-336.00000000000466
2016.04.29,997.0000000000034,-1313.999999999993,,-316.99999999998954
2016.04.29,1007.9999999999867,-1266.0000000000055,,-258.00000000001876
2016.04.29,980.0000000000031,-1253.0,,-272.99999999999693
2016.04.29,974.0000000000082,-1292.0000000000016,,-317.9999999999934
2016.04.29,967.0000000000067,-1289.999999999992,,-322.99999999998533
2016.04.29,1001.0000000000074,-1347.999999999999,,-346.9999999999917
2016.04.29,1022.9999999999961,-1450.9999999999934,,-427.99999999999727
2016.04.29,1102.000000000003,-1423.0000000000018,,-320.99999999999886
2016.04.29,1131.9999999999998,-1718.0000000000036,,-586.0000000000039
2016.04.29,1149.0,-1582.9999999999984,,-433.9999999999984
2016.04.29,1143.0000000000052,-1683.9999999999975,,-540.9999999999923
2016.04.29,1204.000000000005,-1765.0000000000005,,-560.9999999999955
2016.04.29,1269.9999999999934,-1747.0,,-477.0000000000066
2016.04.29,1249.9999999999955,-1763.999999999996,,-514.0000000000005
2016.04.29,1275.9999999999882,-1730.000000000004,,-454.0000000000159
2016.04.29,1268.0000000000025,-1698.9999999999982,,-430.9999999999957
2016.04.29,1239.9999999999966,-1701.9999999999982,,-462.0000000000016
2016.04.29,1218.9999999999923,-1769.999999999996,,-551.0000000000036
2016.04.29,1242.999999999994,-1867.999999999995,,-625.0000000000009
2016.04.29,1232.9999999999952,-1954.9999999999982,,-722.000000000003
2016.04.29,1253.9999999999995,-1986.9999999999948,,-732.9999999999952
2016.04.29,1147.9999999999934,-2085.9999999999986,,-938.0000000000052
2016.04.29,1210.0,-2054.9999999999927,,-844.9999999999927
2016.04.29,1208.9999999999934,-1914.0000000000014,,-705.000000000008
2016.04.29,1309.0000000000045,-1861.000000000004,,-551.9999999999995
2016.04.29,1432.9999999999955,-1730.9999999999945,,-297.9999999999991
2016.04.29,1432.9999999999955,-1769.0000000000055,,-336.00000000001
2016.04.29,1307.999999999998,-1766.0000000000055,,-458.0000000000075
2016.04.29,1221.9999999999898,-1795.0000000000018,,-573.000000000012
2016.04.29,1225.9999999999939,-1805.9999999999973,,-580.0000000000034
2016.04.29,1109.9999999999889,-1754.000000000005,,-644.0000000000161
2016.04.29,1097.999999999999,-1703.000000000003,,-605.0000000000039
2016.04.29,1144.999999999996,-1658.0000000000014,,-513.0000000000055
2016.04.29,1065.0000000000048,-1697.0000000000027,,-631.999999999998
2016.04.29,1197.0000000000036,-1804.000000000002,,-606.9999999999984
2016.04.29,1109.0000000000043,-1993.9999999999998,,-884.9999999999955
2016.04.29,960.0000000000053,-1971.0000000000036,,-1010.9999999999983
2016.04.29,960.0000000000053,-1926.9999999999925,,-966.9999999999872
2016.04.29,940.9999999999918,-1966.9999999999986,,-1026.0000000000068
2016.04.29,885.0000000000025,-2018.0000000000007,,-1132.9999999999982
2016.04.29,648.9999999999885,-2153.9999999999964,,-1505.0000000000077
2016.04.29,653.999999999999,-2176.9999999999927,,-1522.9999999999936
2016.04.29,902.0000000000028,-2094.999999999999,,-1192.9999999999964
2016.04.29,1088.0,-2073.999999999998,,-985.9999999999982
2016.04.29,1041.9999999999873,-2289.0000000000014,,-1247.000000000014
2016.04.29,1042.9999999999939,-2239.999999999995,,-1197.0000000000011
2016.04.29,984.9999999999915,-2313.0000000000023,,-1328.000000000011
