date,AUDJPY,empty,sum
2017.07.06,21.99999999999136,,21.99999999999136
2017.07.06,6.999999999990791,,6.999999999990791
2017.07.06,23.9999999999867,,23.9999999999867
2017.07.06,29.999999999986926,,29.999999999986926
2017.07.06,77.99999999998875,,77.99999999998875
2017.07.06,168.99999999999693,,168.99999999999693
2017.07.06,-4.0000000000048885,,-4.0000000000048885
2017.07.06,226.99999999998965,,226.99999999998965
2017.07.06,174.99999999999716,,174.99999999999716
2017.07.06,151.9999999999868,,151.9999999999868
2017.07.06,209.99999999999375,,209.99999999999375
2017.07.06,215.99999999999397,,215.99999999999397
2017.07.06,168.99999999999693,,168.99999999999693
2017.07.06,63.99999999999295,,63.99999999999295
2017.07.06,63.99999999999295,,63.99999999999295
2017.07.06,89.9999999999892,,89.9999999999892
2017.07.06,37.9999999999967,,37.9999999999967
2017.07.06,-58.000000000006935,,-58.000000000006935
2017.07.06,-146.0000000000008,,-146.0000000000008
2017.07.06,-234.99999999999943,,-234.99999999999943
2017.07.06,-165.00000000000625,,-165.00000000000625
2017.07.06,-166.00000000001103,,-166.00000000001103
2017.07.06,-160.0000000000108,,-160.0000000000108
2017.07.06,-118.99999999999977,,-118.99999999999977
2017.07.06,46.999999999997044,,46.999999999997044
2017.07.06,-15.000000000000568,,-15.000000000000568
2017.07.06,-34.000000000006025,,-34.000000000006025
2017.07.06,54.99999999999261,,54.99999999999261
2017.07.06,107.99999999998988,,107.99999999998988
2017.07.06,79.9999999999983,,79.9999999999983
2017.07.06,81.99999999999363,,81.99999999999363
2017.07.06,222.99999999999898,,222.99999999999898
2017.07.06,228.9999999999992,,228.9999999999992
2017.07.06,171.99999999999704,,171.99999999999704
2017.07.06,115.99999999999966,,115.99999999999966
2017.07.06,150.99999999999625,,150.99999999999625
2017.07.06,110.99999999999,,110.99999999999
2017.07.06,88.99999999999864,,88.99999999999864
2017.07.06,134.00000000000034,,134.00000000000034
2017.07.06,182.99999999999272,,182.99999999999272
2017.07.06,165.99999999999682,,165.99999999999682
2017.07.06,141.9999999999959,,141.9999999999959
2017.07.06,173.99999999999238,,173.99999999999238
2017.07.06,179.9999999999926,,179.9999999999926
2017.07.06,225.9999999999991,,225.9999999999991
2017.07.07,246.9999999999999,,246.9999999999999
2017.07.07,231.99999999999932,,231.99999999999932
2017.07.07,231.99999999999932,,231.99999999999932
2017.07.07,237.99999999999955,,237.99999999999955
2017.07.07,277.9999999999916,,277.9999999999916
2017.07.07,318.9999999999884,,318.9999999999884
2017.07.07,198.99999999999807,,198.99999999999807
2017.07.07,220.99999999998943,,220.99999999998943
2017.07.07,-39.00000000000148,,-39.00000000000148
2017.07.07,-171.00000000000648,,-171.00000000000648
2017.07.07,-175.00000000001137,,-175.00000000001137
2017.07.07,-132.000000000005,,-132.000000000005
2017.07.07,-164.00000000000148,,-164.00000000000148
2017.07.07,-146.0000000000008,,-146.0000000000008
2017.07.07,-115.99999999999966,,-115.99999999999966
2017.07.07,-240.0000000000091,,-240.0000000000091
2017.07.07,-150.00000000000568,,-150.00000000000568
2017.07.07,-232.00000000001353,,-232.00000000001353
2017.07.07,-239.00000000000432,,-239.00000000000432
2017.07.07,-307.00000000000216,,-307.00000000000216
2017.07.07,-323.0000000000075,,-323.0000000000075
2017.07.07,-306.0000000000116,,-306.0000000000116
2017.07.07,-338.0000000000081,,-338.0000000000081
2017.07.07,-348.0000000000132,,-348.0000000000132
2017.07.07,-324.0000000000123,,-324.0000000000123
2017.07.07,-341.0000000000082,,-341.0000000000082
2017.07.07,-306.0000000000116,,-306.0000000000116
2017.07.07,-289.0000000000015,,-289.0000000000015
2017.07.07,-316.0000000000025,,-316.0000000000025
2017.07.07,-373.00000000000466,,-373.00000000000466
2017.07.07,-418.00000000000637,,-418.00000000000637
2017.07.07,-489.0000000000043,,-489.0000000000043
2017.07.07,-492.00000000000443,,-492.00000000000443
2017.07.07,-524.0000000000009,,-524.0000000000009
2017.07.07,-516.0000000000053,,-516.0000000000053
2017.07.07,-596.0000000000036,,-596.0000000000036
2017.07.07,-609.0000000000089,,-609.0000000000089
2017.07.07,-631.0000000000002,,-631.0000000000002
2017.07.07,-683.0000000000069,,-683.0000000000069
2017.07.07,-657.0000000000107,,-657.0000000000107
2017.07.07,-630.0000000000097,,-630.0000000000097
2017.07.07,-597.0000000000084,,-597.0000000000084
2017.07.07,-621.9999999999999,,-621.9999999999999
2017.07.07,-614.0000000000043,,-614.0000000000043
2017.07.07,-589.0000000000128,,-589.0000000000128
2017.07.07,-562.0000000000118,,-562.0000000000118
2017.07.07,-504.0000000000049,,-504.0000000000049
2017.07.07,-533.0000000000013,,-533.0000000000013
