date,USDCHF,EURUSD,USDCAD,NZDUSD,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2020.04.20,-134.99999999999625,-15.999999999993797,-1217.0000000000014,177.00000000000495,437.9999999999882,-477.0000000000052,165.9999999999995,-468.00000000000176,-173.99999999997817,-775.0000000000146,235.99999999999,-1238.99999999999,-89.00000000000574,-450.9999999999934,3.0000000000001137,414.99999999999204,-197.99999999998707,,-3803.9999999999927
2020.04.20,-187.00000000000384,-59.99999999999339,-1166.0000000000005,131.99999999999878,424.99999999999716,-419.9999999999982,176.99999999999383,-524.0000000000023,-233.99999999998045,-632.9999999999947,242.999999999995,-1149.0,-93.00000000000975,-365.99999999999966,7.999999999995566,420.0000000000017,-210.99999999998343,,-3637.999999999984
2020.04.20,-197.00000000000273,-75.00000000000284,-1168.9999999999977,92.00000000000318,451.9999999999982,-419.9999999999982,134.0000000000008,-538.0000000000051,-240.99999999998545,-561.9999999999958,269.999999999996,-1133.9999999999907,-195.9999999999962,-370.9999999999951,-63.00000000000239,355.99999999999454,-239.99999999999577,,-3901.999999999975
2020.04.20,-153.00000000000313,-24.999999999986144,-1368.999999999998,77.00000000000485,387.00000000000045,-565.9999999999999,103.99999999999298,-573.0000000000013,-328.9999999999793,-817.000000000001,209.99999999999375,-1444.000000000001,-223.00000000001762,-555.9999999999974,-106.99999999999932,277.000000000001,-240.9999999999801,,-5347.99999999997
2020.04.21,-119.00000000000244,-34.000000000000696,-1334.9999999999973,33.000000000005244,336.9999999999891,-590.0000000000016,17.999999999995797,-540.0000000000072,-544.9999999999875,-897.0000000000144,149.99999999999147,-1375.9999999999995,-173.00000000000094,-584.0000000000032,-168.00000000000637,209.99999999999375,-414.9999999999876,,-6028.000000000033
2020.04.21,-119.00000000000244,-21.00000000000435,-1278.9999999999857,68.00000000000139,367.999999999995,-609.000000000004,31.000000000003247,-517.0000000000008,-337.99999999999386,-828.0000000000065,189.99999999999773,-1401.999999999992,-337.0000000000095,-551.9999999999925,-174.0000000000066,235.99999999999,-311.99999999997897,,-5594.99999999999
2020.04.21,-143.9999999999997,-7.999999999985796,-1402.9999999999986,82.99999999999974,381.9999999999908,-565.0000000000044,51.99999999999649,-541.0000000000026,-306.99999999998795,-890.9999999999974,203.99999999999352,-1479.9999999999925,-331.0000000000146,-525.9999999999962,-192.00000000000728,240.99999999999966,-275.9999999999874,,-5701.999999999994
2020.04.21,-148.0000000000037,1.0000000000065512,-1339.9999999999857,107.99999999999699,459.99999999999375,-541.9999999999981,117.99999999999588,-530.0000000000082,-197.00000000000273,-838.0000000000055,305.9999999999974,-1430.9999999999823,-296.0000000000074,-510.9999999999957,-99.00000000000375,346.9999999999942,-234.99999999998522,,-4826.999999999993
2020.04.21,-165.9999999999995,-19.999999999997797,-1130.9999999999932,145.00000000000622,468.9999999999941,-429.99999999999704,168.99999999999693,-497.99999999999847,-155.00000000000114,-605.9999999999955,310.99999999999284,-1169.9999999999823,-136.00000000000279,-368.9999999999998,0.0,408.9999999999918,-190.99999999998562,,-3368.999999999971
2020.04.21,-149.99999999999457,-5.999999999994898,-1174.9999999999927,156.00000000000057,431.99999999998795,-453.99999999999886,141.99999999999767,-517.0000000000008,-203.9999999999793,-697.0000000000143,274.9999999999915,-1240.999999999981,-114.99999999999844,-411.9999999999919,-7.000000000005002,393.0000000000007,-165.9999999999995,,-3745.999999999973
2020.04.21,-237.99999999999378,-87.99999999999919,-1285.0000000000027,-29.999999999996696,294.9999999999875,-450.00000000000597,37.99999999999359,-504.00000000000443,-320.99999999999795,-717.000000000012,142.99999999998647,-1249.9999999999955,-565.0000000000155,-504.99999999999545,-321.00000000001216,170.0000000000017,-275.9999999999874,,-5904.000000000048
2020.04.21,-237.99999999999378,-92.00000000000318,-1241.9999999999875,-56.99999999999594,355.99999999999454,-421.0000000000047,17.999999999995797,-497.99999999999847,-221.00000000000364,-663.999999999998,204.9999999999983,-1181.999999999994,-621.0000000000049,-426.00000000000193,-239.00000000000432,179.9999999999926,-159.99999999998238,,-5301.999999999992
2020.04.21,-234.99999999999633,-87.99999999999919,-1200.9999999999854,-4.000000000004,384.00000000000034,-402.9999999999978,61.999999999995396,-489.0000000000061,-192.99999999998363,-621.0000000000049,232.99999999998988,-1134.999999999997,-495.000000000001,-397.00000000000557,-219.0000000000083,244.99999999999034,-237.99999999998266,,-4793.999999999995
2020.04.21,-307.0000000000017,-170.99999999998784,-1344.9999999999961,-302.0000000000023,287.9999999999967,-419.00000000000273,-189.00000000000583,-518.0000000000074,-377.9999999999859,-644.0000000000001,128.99999999999068,-1171.9999999999952,-1239.9999999999966,-484.99999999999943,-428.0000000000115,-85.99999999999852,-215.99999999999397,,-7482.999999999997
2020.04.21,-470.9999999999992,-368.9999999999971,-1526.0000000000052,-444.9999999999954,73.99999999999807,-438.00000000000506,-258.9999999999981,-524.9999999999977,-637.9999999999768,-632.9999999999947,-105.00000000000398,-1217.9999999999857,-1489.000000000007,-614.9999999999949,-581.0000000000031,-259.00000000000034,-92.99999999998754,,-9589.999999999953
2020.04.21,-453.99999999999886,-360.0000000000048,-1641.999999999988,-448.000000000004,-64.00000000000716,-467.0000000000063,-234.00000000000088,-563.0000000000024,-887.0000000000005,-655.0000000000056,-260.0000000000051,-1246.9999999999982,-1358.999999999999,-769.0000000000055,-718.0000000000035,-350.9999999999991,-79.99999999999119,,-10558.00000000002
2020.04.21,-429.99999999999704,-329.99999999998585,-1537.999999999995,-348.9999999999993,-15.000000000000568,-431.99999999999903,-146.00000000000168,-552.0000000000081,-820.999999999998,-540.0000000000072,-226.0000000000133,-1153.9999999999884,-1094.0000000000173,-695.999999999998,-609.0000000000089,-219.0000000000083,-96.99999999999153,,-9248.000000000018
2020.04.21,-395.0000000000009,-300.99999999999574,-1529.9999999999868,-336.9999999999984,-21.000000000000796,-450.00000000000597,-170.00000000000347,-565.9999999999999,-824.9999999999886,-541.0000000000136,-220.00000000001307,-1191.9999999999932,-1157.000000000008,-703.9999999999935,-575.0000000000028,-243.0000000000092,-84.99999999997954,,-9311.999999999995
2020.04.21,-383.99999999999545,-278.9999999999848,-1536.9999999999884,-348.9999999999993,15.999999999991132,-465.0000000000043,-184.00000000000637,-551.0000000000015,-793.9999999999827,-600.0000000000006,-182.00000000000216,-1242.999999999994,-1212.9999999999975,-721.9999999999942,-554.000000000002,-256.0000000000002,-0.9999999999843467,,-9297.999999999945
2020.04.21,-420.9999999999936,-326.0000000000041,-1519.0000000000036,-403.99999999999324,-30.000000000001137,-436.00000000000307,-231.99999999999886,-536.9999999999986,-813.999999999993,-550.000000000006,-230.00000000000398,-1174.9999999999927,-1355.0000000000173,-703.000000000003,-580.0000000000125,-297.00000000001125,65.00000000000395,,-9544.000000000033
2020.04.21,-446.00000000000193,-340.9999999999913,-1554.9999999999952,-414.9999999999987,-153.0000000000058,-433.0000000000056,-221.99999999999997,-534.0000000000011,-936.9999999999834,-587.0000000000042,-348.0000000000132,-1173.9999999999861,-1329.0000000000025,-786.9999999999919,-618.9999999999998,-353.9999999999992,102.00000000000209,,-10131.99999999998
2020.04.21,-405.9999999999952,-315.99999999998295,-1493.9999999999952,-319.99999999999807,-91.99999999999875,-456.00000000000085,-163.99999999999747,-573.0000000000013,-887.0000000000005,-591.0000000000082,-306.0000000000116,-1227.9999999999848,-1140.0000000000077,-760.0000000000051,-564.0000000000072,-276.00000000001046,65.00000000000395,,-9508.000000000004
2020.04.21,-370.00000000000364,-266.999999999995,-1471.9999999999845,-283.99999999999534,-32.00000000001069,-453.0000000000034,-140.0000000000068,-551.0000000000015,-834.0000000000032,-602.0000000000136,-233.0000000000041,-1216.9999999999793,-1052.0000000000084,-719.9999999999989,-498.00000000000466,-216.00000000000819,69.00000000000794,,-8872.000000000015
2020.04.21,-370.00000000000364,-263.99999999999756,-1632.9999999999955,-341.99999999999784,-15.000000000000568,-534.0000000000011,-178.00000000000037,-536.0000000000032,-777.9999999999916,-873.0000000000126,-218.00000000000352,-1383.000000000001,-1208.000000000009,-807.0000000000022,-438.0000000000024,-262.00000000000045,187.00000000000384,,-9652.000000000018
2020.04.21,-385.000000000002,-289.9999999999903,-1822.9999999999968,-339.0000000000004,-137.00000000000045,-629.9999999999973,-165.9999999999995,-550.000000000006,-879.9999999999955,-1131.0000000000152,-351.0000000000133,-1615.9999999999952,-1144.0000000000116,-998.0000000000047,-524.0000000000009,-296.0000000000065,156.00000000000057,,-11104.000000000036
2020.04.21,-436.9999999999985,-360.9999999999891,-1960.9999999999905,-485.99999999999756,-187.00000000001182,-648.0000000000041,-290.00000000000136,-548.9999999999995,-1034.9999999999966,-1124.9999999999982,-416.000000000011,-1637.9999999999839,-1497.000000000015,-1048.9999999999923,-765.0000000000006,-472.0000000000084,97.00000000001374,,-12818.999999999984
2020.04.21,-507.9999999999973,-424.99999999998647,-2015.9999999999957,-563.0000000000024,-251.00000000000477,-653.999999999999,-346.0000000000019,-589.0000000000061,-1143.0000000000007,-1092.000000000004,-462.0000000000033,-1648.9999999999893,-1714.9999999999998,-1069.0000000000027,-766.0000000000053,-556.0000000000116,109.00000000000354,,-13695.000000000005
2020.04.21,-409.99999999999926,-343.00000000000443,-2045.9999999999923,-541.0000000000026,-176.00000000000193,-706.0000000000066,-343.00000000000443,-685.9999999999977,-1110.99999999999,-1099.0000000000055,-421.0000000000065,-1736.9999999999886,-1677.0000000000173,-1090.0000000000034,-714.0000000000128,-542.0000000000016,186.0000000000195,,-13456.000000000016
2020.04.21,-380.00000000000256,-295.99999999998516,-2341.9999999999995,-658.9999999999985,-155.00000000000114,-877.0000000000056,-504.00000000000443,-968.9999999999976,-1534.9999999999966,-1163.000000000003,-391.00000000000534,-2161.9999999999973,-2190.000000000003,-1243.9999999999998,-878.0000000000001,-669.0000000000041,182.0000000000155,,-16231.999999999987
2020.04.21,-449.9999999999948,-322.00000000000006,-2401.999999999993,-697.9999999999986,-184.0000000000117,-905.0000000000002,-490.00000000000153,-1021.0000000000052,-1681.999999999988,-1021.0000000000052,-356.00000000000875,-2281.999999999984,-2194.0000000000073,-1292.9999999999923,-896.0000000000008,-687.0000000000048,170.00000000000347,,-16712.999999999993
2020.04.21,-497.000000000003,-397.0000000000029,-2516.9999999999914,-709.9999999999995,-179.00000000000205,-878.000000000001,-480.0000000000027,-1068.9999999999977,-1746.9999999999857,-687.0000000000153,-352.00000000000387,-2181.999999999995,-2174.000000000009,-1281.000000000006,-930.0000000000068,-671.0000000000065,126.0000000000039,,-16625.000000000022
2020.04.21,-432.9999999999945,-329.00000000000153,-2398.9999999999955,-636.0000000000032,-151.00000000001046,-833.0000000000059,-423.0000000000067,-1056.0000000000014,-1721.99999999998,-628.0000000000064,-355.000000000004,-2094.99999999998,-1987.0000000000055,-1240.9999999999995,-889.00000000001,-614.0000000000043,117.00000000001154,,-15673.999999999996
2020.04.21,-465.0000000000043,-370.999999999988,-2281.999999999984,-602.0000000000025,-198.0000000000075,-761.999999999996,-401.00000000000693,-1196.0000000000082,-1938.999999999993,-421.0000000000047,-409.000000000006,-1930.9999999999939,-1924.9999999999989,-1192.9999999999977,-837.0000000000033,-590.0000000000034,134.00000000001188,,-15387.999999999987
2020.04.21,-434.000000000001,-341.99999999999784,-2356.999999999987,-697.0000000000032,-184.0000000000117,-831.9999999999994,-507.9999999999973,-1273.0000000000018,-2082.999999999998,-158.0000000000137,-389.00000000001,-2085.9999999999877,-2256.0000000000136,-1243.9999999999998,-955.0000000000125,-692.0000000000073,155.00000000001623,,-16335.000000000027
2020.04.21,-426.9999999999996,-329.00000000000153,-2170.9999999999895,-705.0000000000001,-170.0000000000017,-756.0000000000011,-536.9999999999986,-1390.0000000000023,-2135.9999999999955,65.99999999998829,-375.0,-1966.0000000000011,-2310.9999999999964,-1146.000000000001,-970.0000000000131,-718.0000000000035,144.0000000000108,,-15897.000000000005
2020.04.21,-531.9999999999991,-380.9999999999869,-2242.999999999995,-846.9999999999977,-151.00000000001046,-761.999999999996,-573.0000000000013,-1397.0000000000039,-2137.999999999977,175.99999999999838,-284.000000000006,-1972.9999999999802,-2576.0000000000005,-1117.999999999995,-969.0000000000083,-782.0000000000036,211.00000000000563,,-16338.999999999958
2020.04.21,-609.000000000004,-461.0000000000003,-2295.999999999987,-900.0000000000008,-192.00000000000728,-685.0000000000023,-595.0000000000011,-1449.0000000000002,-2155.9999999999773,350.9999999999902,-325.00000000000284,-1876.9999999999955,-2611.0000000000077,-1084.9999999999936,-998.0000000000047,-785.0000000000036,225.00000000000853,,-16447.999999999993
2020.04.21,-470.00000000000375,-317.9999999999961,-2150.999999999992,-886.9999999999934,141.9999999999959,-748.9999999999997,-673.0000000000014,-1438.000000000006,-1873.9999999999952,204.99999999998852,0.999999999990564,-1982.9999999999793,-2838.0000000000073,-906.9999999999965,-920.0000000000017,-718.0000000000035,218.00000000000708,,-15359.999999999993
2020.04.21,-195.00000000000074,-31.999999999987594,-1987.0000000000055,-525.9999999999932,352.99999999999443,-839.0000000000009,-509.00000000000387,-1399.0000000000057,-1590.0000000000034,-29.00000000001235,218.9999999999941,-2152.9999999999827,-2238.000000000007,-840.0000000000034,-567.0000000000073,-355.000000000004,142.0000000000199,,-12545.00000000001
