date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.08.04,141.99999999999767,-180.0000000000024,28.999999999990145,-152.99999999999204,-182.00000000000438,-165.9999999999995,-260.0000000000051,370.00000000000364,-14.000000000010004,429.99999999999704,469.0000000000083,-423.0000000000018,-943.9999999999893,-354.99999999998977,-356.00000000000875,-49.000000000006594,-88.99999999999464,275.000000000003,-626.9999999999998,,-2083.0000000000045
2020.08.04,361.9999999999957,-34.99999999998504,-48.000000000003595,-151.9999999999966,-168.00000000000148,2.999999999997449,-290.9999999999968,392.9999999999989,-147.00000000001978,601.9999999999915,665.0000000000044,-390.00000000000057,-779.9999999999807,-362.99999999999955,-378.0000000000001,-72.00000000000273,-157.99999999999147,203.00000000000873,-618.0000000000074,,-1371.999999999989
2020.08.04,489.99999999999045,0.0,-144.99999999999514,-109.99999999999899,-247.00000000000833,73.99999999999629,-296.99999999999704,386.0000000000086,-150.00000000000568,588.0000000000107,584.9999999999911,-338.0000000000081,-822.9999999999959,-277.000000000001,-320.99999999999795,-22.00000000000557,-153.99999999999858,208.00000000000819,-595.0000000000122,,-1148.000000000019
2020.08.04,478.0000000000006,-12.999999999996348,-147.99999999999258,-88.99999999999464,-182.00000000000438,165.9999999999995,-334.0000000000032,411.0000000000058,-212.0000000000175,560.0000000000049,686.9999999999932,-305.0000000000068,-781.9999999999939,-259.9999999999909,-320.0000000000074,-21.000000000000796,-152.99999999999204,167.00000000000603,-583.0000000000002,,-932.9999999999906
2020.08.04,546.9999999999864,79.00000000000685,-181.00000000000892,-46.999999999997044,-342.000000000009,238.99999999998923,-361.99999999999477,397.0000000000029,-427.99999999999727,612.9999999999969,734.9999999999968,-255.00000000000966,-729.9999999999862,-299.99999999999716,-267.0000000000101,3.0000000000001137,-129.00000000000134,195.00000000000074,-601.000000000007,,-834.0000000000387
2020.08.04,777.0000000000055,351.0000000000124,-200.00000000000017,47.00000000000814,-341.0000000000024,234.99999999998522,-245.9999999999951,370.9999999999991,-462.0000000000175,889.9999999999908,754.9999999999945,-55.999999999997385,-708.9999999999818,-289.99999999999204,-200.00000000000284,108.99999999999466,-24.999999999997247,364.00000000000875,-634.0000000000013,,736.0000000000115
2020.08.04,653.999999999999,317.0000000000117,-160.00000000000458,-30.999999999992145,-328.0000000000061,0.0,-75.00000000000284,235.00000000000742,-453.00000000000296,804.0000000000047,774.000000000008,18.000000000000682,-653.999999999999,-240.99999999999966,-231.99999999999932,96.00000000000364,-100.00000000000009,301.0000000000068,-639.9999999999961,,285.00000000003934
2020.08.04,365.99999999999966,249.00000000001032,-106.00000000000608,-152.99999999999204,-243.99999999999977,-242.00000000000887,63.00000000000239,180.0000000000024,-356.9999999999993,634.0000000000013,719.000000000003,128.99999999999068,-461.99999999998465,-228.9999999999992,-270.00000000001023,91.99999999999875,-152.99999999999204,287.9999999999994,-697.9999999999986,,-193.999999999983
2020.08.04,200.99999999998454,53.999999999998494,102.00000000000209,-227.99999999999488,-221.00000000000452,-242.00000000000887,-25.000000000005684,170.00000000000347,-361.0000000000184,663.999999999998,629.9999999999973,-27.000000000001023,-648.9999999999885,-369.99999999999034,-341.0000000000082,72.99999999999329,-98.99999999999353,377.0000000000051,-768.9999999999975,,-1061.0000000000293
2020.08.04,114.99999999999844,-37.99999999998249,278.00000000000045,-258.9999999999981,-193.00000000000983,-177.00000000000495,-61.99999999999761,197.00000000000273,-197.00000000000273,760.9999999999894,621.0000000000049,-103.00000000000864,-797.9999999999876,-402.000000000001,-344.99999999999886,70.99999999999795,-54.999999999993946,438.00000000000506,-809.0000000000152,,-957.000000000002
2020.08.04,97.9999999999981,-17.999999999984695,334.9999999999964,-300.99999999999574,-160.00000000000458,-250.00000000001688,-16.999999999995907,192.99999999999872,-61.00000000000705,703.9999999999935,591.9999999999925,-115.0000000000091,-789.9999999999797,-421.99999999999704,-368.0000000000092,54.99999999999261,-62.99999999999084,443.99999999999994,-782.000000000016,,-926.0000000000348
2020.08.04,58.000000000002494,-62.99999999999084,309.0000000000037,-265.99999999999955,-164.00000000000858,-246.00000000001288,3.0000000000001137,178.00000000000037,-63.0000000000166,568.9999999999973,466.00000000001086,-55.00000000000682,-841.9999999999872,-352.99999999999443,-308.9999999999975,105.00000000000398,-47.9999999999925,459.0000000000094,-805.9999999999956,,-1067.9999999999743
2020.08.04,96.99999999999153,-78.99999999998464,300.99999999999574,-243.99999999999977,-190.00000000000128,-216.00000000001617,28.999999999996362,220.00000000000907,-116.00000000001387,591.0000000000082,530.9999999999926,-70.00000000000739,-936.9999999999878,-301.00000000000193,-261.0000000000099,185.99999999999284,-68.99999999999685,482.00000000000466,-836.9999999999989,,-883.0000000000275
2020.08.04,24.999999999986144,-139.00000000000023,309.99999999998806,-276.9999999999939,-182.00000000000438,-198.00000000000927,12.000000000000455,229.00000000000142,-144.00000000000546,614.0000000000034,557.0000000000075,-103.00000000000864,-1008.9999999999932,-318.9999999999884,-278.0000000000058,173.99999999999238,-68.99999999999685,482.00000000000466,-819.9999999999985,,-1135.0000000000205
2020.08.04,18.999999999991246,-153.9999999999875,429.99999999999704,-299.99999999998914,-136.00000000000279,-192.00000000001438,-36.99999999999193,239.0000000000003,-105.00000000001819,655.9999999999899,558.9999999999984,-160.0000000000108,-915.9999999999835,-366.9999999999902,-299.0000000000066,134.00000000000034,-12.000000000000899,508.00000000000847,-826.0000000000156,,-959.0000000000259
2020.08.04,116.99999999998934,-214.99999999998744,465.0000000000043,-296.9999999999917,-161.00000000000003,-78.00000000000028,-37.9999999999967,331.0000000000035,-268.0000000000007,861.0000000000007,729.0000000000018,-171.99999999999704,-1023.9999999999804,-369.99999999999034,-299.99999999999716,132.99999999999557,-2.999999999997449,523.0000000000068,-824.0000000000025,,-590.9999999999397
2020.08.04,174.99999999999181,-146.99999999998602,435.0000000000076,-264.999999999993,-195.00000000000074,-64.0000000000196,-3.0000000000001137,355.0000000000053,-313.0000000000166,923.9999999999915,699.0000000000052,-118.99999999999977,-999.9999999999786,-379.99999999999545,-276.00000000001046,168.99999999999693,31.999999999998696,548.9999999999995,-808.0000000000088,,-232.0000000000124
2020.08.04,72.99999999998974,-279.99999999999136,551.9999999999969,-332.99999999999443,-148.99999999999915,-47.00000000001925,-78.99999999999352,351.0000000000013,-223.0000000000132,896.9999999999923,791.0000000000084,-188.0000000000024,-1030.999999999982,-396.99999999999136,-308.00000000000693,141.9999999999959,-3.999999999992898,548.9999999999995,-873.999999999997,,-557.9999999999993
2020.08.04,2.999999999997449,-332.9999999999833,655.9999999999899,-385.99999999999744,-59.000000000009045,-39.00000000001125,-63.99999999999295,364.00000000000875,-198.0000000000075,991.9999999999928,757.0000000000076,-192.99999999999784,-950.9999999999908,-438.0000000000024,-308.9999999999975,96.9999999999942,68.00000000000139,558.000000000003,-785.9999999999978,,-260.9999999999927
2020.08.04,35.999999999991594,-330.9999999999924,676.0000000000099,-374.999999999992,-50.0000000000056,-36.0000000000138,-87.0000000000033,384.00000000000654,-177.99999999999727,1021.0000000000052,723.0000000000069,-239.00000000000432,-910.9999999999951,-460.9999999999985,-329.9999999999983,67.99999999999784,73.00000000000084,551.0000000000015,-744.0000000000114,,-209.9999999999916
2020.08.04,24.999999999986144,-330.9999999999924,662.000000000007,-351.99999999999676,-52.000000000007596,-35.00000000000725,-117.00000000000443,377.0000000000051,-122.0000000000141,1012.9999999999973,720.9999999999939,-279.0000000000106,-916.99999999999,-507.99999999999557,-341.99999999999875,51.9999999999925,91.00000000000774,564.000000000009,-753.0000000000036,,-303.0000000000224
2020.08.05,48.99999999998794,-329.00000000000153,726.0000000000044,-340.9999999999913,-117.00000000000044,11.999999999989797,-131.00000000000023,361.0000000000002,-290.9999999999968,1085.0000000000027,757.0000000000076,-263.00000000000523,-942.9999999999827,-573.9999999999981,-322.00000000000273,54.000000000002046,89.00000000000574,504.9999999999999,-755.0000000000168,,-427.9999999999956
2020.08.05,72.99999999998974,-304.9999999999997,693.9999999999947,-316.99999999998954,-95.00000000000064,34.000000000000696,-128.0000000000001,368.00000000000165,-258.0000000000098,1038.99999999999,808.0000000000088,-249.00000000000944,-959.9999999999831,-496.9999999999999,-307.00000000000216,108.00000000000409,98.0000000000092,628.0000000000064,-760.0000000000051,,-25.999999999994657
2020.08.05,61.99999999998429,-304.9999999999997,746.0000000000023,-356.9999999999962,-78.00000000000028,-53.00000000001415,-102.99999999999443,363.0000000000022,-225.9999999999991,1110.9999999999952,819.9999999999985,-240.99999999999966,-851.9999999999861,-504.99999999999545,-353.9999999999992,60.99999999999284,91.00000000000774,586.0000000000088,-774.000000000008,,-8.000000000000341
2020.08.05,29.999999999996696,-285.99999999998624,760.9999999999894,-347.9999999999928,-32.0000000000098,-70.99999999999883,-117.999999999995,357.00000000000733,-78.00000000000296,1143.0000000000052,754.9999999999945,-280.00000000000114,-813.9999999999814,-566.0000000000025,-359.00000000000887,-158.00000000000125,119.00000000000244,337.0000000000095,-761.0000000000117,,-368.99999999998715
2020.08.05,35.999999999991594,-295.0000000000008,852.0000000000083,-317.9999999999961,67.9999999999903,-52.000000000007596,-120.00000000000455,365.99999999999966,-70.0000000000216,1232.000000000011,652.0000000000082,-279.0000000000106,-587.9999999999885,-571.9999999999885,-332.9999999999984,-108.99999999999466,221.00000000000452,446.00000000000193,-531.9999999999991,,605.000000000005
2020.08.05,-110.00000000001009,-449.9999999999948,872.0000000000061,-485.99999999999756,88.99999999999464,-66.00000000001049,-106.99999999999932,360.0000000000048,-99.00000000001796,1238.99999999999,768.9999999999975,-291.000000000011,-538.9999999999784,-579.9999999999983,-412.00000000000614,-109.99999999999943,123.00000000000644,454.00000000000995,-588.0000000000107,,67.99999999997522
2020.08.05,-117.99999999999588,-451.99999999998573,923.9999999999915,-494.9999999999899,145.9999999999906,-97.00000000001374,-99.00000000000375,363.0000000000022,-100.00000000002274,1198.9999999999945,868.000000000002,-282.0000000000107,-567.9999999999907,-589.9999999999892,-415.00000000000625,-93.00000000000352,94.00000000000519,441.0000000000025,-633.0000000000168,,92.99999999995953
2020.08.05,-76.0000000000094,-408.9999999999927,944.9999999999958,-466.9999999999952,112.000000000001,-85.00000000000173,-141.00000000000534,362.00000000000676,-186.00000000000705,1253.9999999999995,852.9999999999926,-317.0000000000073,-551.9999999999969,-628.0000000000001,-417.0000000000016,-99.99999999999432,136.00000000000279,487.99999999999955,-608.0000000000085,,163.99999999997783
2020.08.05,-102.00000000000209,-428.9999999999905,1001.0000000000074,-496.99999999999187,157.99999999999147,-102.00000000000209,-24.00000000000091,365.99999999999966,-176.00000000001614,1262.9999999999918,879.9999999999919,-201.99999999999818,-559.9999999999827,-569.9999999999932,-375.0,-58.9999999999975,126.99999999999933,477.0000000000052,-673.9999999999968,,502.0000000000148
2020.08.05,-113.00000000000753,-437.99999999998283,1041.000000000003,-538.9999999999895,114.99999999999844,-79.00000000000685,1.9999999999953388,381.0000000000091,-229.00000000001342,1312.000000000002,987.0000000000045,-177.99999999999727,-681.9999999999826,-551.9999999999925,-407.0000000000107,-7.999999999995566,82.99999999999974,554.00000000001,-785.0000000000134,,465.0000000000298
2020.08.05,-76.0000000000094,-426.9999999999996,977.99999999999,-570.9999999999993,98.99999999999353,-70.99999999999883,-7.000000000005002,385.000000000002,-210.00000000000796,1248.0000000000045,1017.0000000000013,-189.00000000000716,-699.9999999999895,-539.0000000000015,-463.0000000000081,-7.999999999995566,-14.999999999998348,529.0000000000017,-808.0000000000088,,171.99999999996396
2020.08.05,-126.0000000000039,-515.9999999999832,1007.0000000000024,-621.9999999999892,140.99999999999113,-56.000000000011596,-40.99999999999682,419.00000000000273,-213.00000000002228,1283.9999999999964,1191.0000000000086,-267.0000000000101,-658.9999999999874,-548.9999999999924,-508.0000000000098,-93.00000000000352,-30.999999999992145,451.0000000000014,-794.0000000000058,,17.99999999999511
2020.08.05,-161.00000000001114,-502.00000000000244,1085.0000000000027,-616.9999999999898,189.99999999999017,-79.00000000000685,-99.00000000000375,386.0000000000086,-111.00000000001842,1269.000000000009,1122.0000000000007,-290.00000000000625,-519.9999999999872,-614.9999999999949,-519.0000000000055,-106.99999999999932,-24.999999999997247,455.0000000000054,-751.0000000000127,,110.99999999998113
2020.08.05,-134.99999999999625,-459.99999999999375,1079.999999999992,-610.9999999999949,200.99999999999562,-70.0000000000145,-106.99999999999932,385.000000000002,-109.00000000000887,1320.9999999999943,1188.0000000000114,-298.0000000000018,-485.99999999998647,-614.9999999999949,-517.0000000000101,-108.99999999999466,3.0000000000085514,483.0000000000001,-741.9999999999982,,402.00000000001023
2020.08.05,-175.99999999999838,-473.99999999999665,1106.000000000007,-607.9999999999974,197.99999999999818,-95.00000000000064,-78.99999999999352,363.0000000000022,-99.00000000001796,1269.9999999999934,1103.9999999999939,-252.00000000000955,-526.9999999999886,-588.9999999999986,-509.00000000000034,-90.00000000000341,14.999999999998348,486.00000000000864,-750.0000000000063,,293.9999999999901
2020.08.05,-214.00000000000307,-485.0000000000021,1116.9999999999902,-608.9999999999928,186.99999999999272,-95.00000000000064,-103.9999999999992,343.9999999999999,-48.00000000000182,1244.0000000000007,1089.999999999991,-269.00000000000546,-549.9999999999839,-606.9999999999993,-496.9999999999999,-70.00000000000739,28.000000000005798,526.0000000000042,-778.000000000012,,209.99999999997658
2020.08.05,-202.9999999999976,-480.99999999999807,1096.9999999999925,-615.9999999999943,180.99999999999784,-98.0000000000203,-78.99999999999352,348.00000000000387,-68.00000000001205,1259.00000000001,1126.0000000000048,-246.9999999999999,-553.9999999999878,-587.9999999999939,-499.00000000000944,-58.000000000006935,12.000000000000899,526.9999999999997,-787.0000000000043,,271.9999999999916
2020.08.05,-165.9999999999995,-432.9999999999945,1055.9999999999902,-592.9999999999991,118.99999999999133,-102.00000000000209,-88.99999999999864,340.00000000000693,-69.00000000001683,1269.000000000009,1122.0000000000007,-254.0000000000049,-566.9999999999842,-615.9999999999997,-515.0000000000006,-55.00000000000682,37.00000000000925,548.0000000000041,-828.0000000000065,,203.99999999999852
2020.08.05,-123.00000000000644,-437.99999999998283,997.0000000000034,-547.999999999993,67.9999999999903,-87.99999999999919,-168.99999999999693,335.0000000000075,-177.99999999999727,1242.0000000000098,1076.0000000000102,-323.0000000000075,-796.999999999981,-634.9999999999909,-513.0000000000052,-55.00000000000682,43.999999999999595,570.9999999999993,-845.0000000000068,,-378.999999999954
2020.08.05,-192.99999999999872,-561.9999999999958,1099.9999999999898,-647.9999999999931,100.99999999999554,-34.000000000000696,-253.0000000000001,413.0000000000078,-167.0000000000016,1414.000000000004,1201.999999999992,-383.0000000000098,-759.999999999983,-688.999999999993,-570.999999999998,-97.99999999999898,37.00000000000925,578.0000000000007,-844.0000000000003,,-356.9999999999739
2020.08.05,-364.00000000000875,-588.9999999999951,1167.9999999999914,-673.9999999999968,169.99999999999238,-145.00000000001734,-341.99999999999875,307.0000000000017,3.9999999999906777,1249.9999999999955,1005.9999999999958,-480.000000000004,-651.9999999999859,-780.0000000000011,-635.0000000000051,-183.00000000000693,39.00000000000014,550.000000000006,-839.0000000000119,,-1189.0000000000582
2020.08.05,-476.0000000000098,-600.9999999999849,1238.99999999999,-742.9999999999936,198.99999999999363,-200.00000000000017,-352.00000000000387,241.00000000000233,176.9999999999925,1163.000000000003,1056.9999999999968,-478.00000000000864,-630.9999999999816,-792.0000000000016,-689.0000000000072,-250.0,-12.000000000000899,487.99999999999955,-838.0000000000055,,-1498.00000000002
2020.08.05,-312.00000000000114,-559.9999999999827,1052.9999999999927,-745.9999999999911,132.99999999999423,-92.00000000000318,-322.9999999999933,333.0000000000055,-212.0000000000175,1269.000000000009,1224.000000000003,-444.0000000000026,-601.9999999999915,-721.9999999999942,-682.0000000000022,-236.99999999999477,-78.00000000000028,428.00000000000614,-839.0000000000119,,-1408.999999999976
2020.08.05,-287.000000000015,-715.9999999999833,1075.9999999999882,-734.9999999999968,137.9999999999937,83.9999999999952,-457.9999999999984,398.00000000000944,-203.00000000000296,1324.9999999999984,1290.9999999999977,-630.0000000000097,-674.9999999999811,-765.0000000000006,-698.9999999999981,-218.00000000000352,-32.999999999994145,514.0000000000033,-838.0000000000055,,-1431.0000000000027
2020.08.05,-312.00000000000114,-747.9999999999931,1222.9999999999964,-790.9999999999973,259.9999999999936,70.99999999999883,-475.9999999999991,470.9999999999992,52.99999999999727,1309.9999999999889,1320.00000000001,-659.000000000006,-664.9999999999823,-872.9999999999905,-784.000000000006,-266.9999999999959,-88.99999999999464,487.0000000000041,-883.9999999999959,,-1352.9999999999734
2020.08.05,-574.0000000000078,-917.9999999999966,1414.000000000004,-931.9999999999995,288.9999999999948,-18.0000000000069,-664.0000000000015,414.9999999999987,122.99999999999045,1280.9999999999989,1331.9999999999998,-882.000000000005,-677.9999999999786,-942.9999999999978,-905.0000000000011,-373.00000000000466,-129.9999999999968,483.0000000000001,-919.0000000000032,,-2599.000000000013
2020.08.05,-565.0000000000155,-919.0000000000032,1408.0000000000093,-924.9999999999981,278.9999999999959,-103.00000000000864,-700.9999999999934,409.0000000000038,387.00000000000045,1222.9999999999964,1350.9999999999911,-893.0000000000007,-853.9999999999992,-936.9999999999976,-948.9999999999981,-385.0000000000051,-166.99999999999494,496.00000000000756,-998.00000000001,,-2843.00000000002
2020.08.05,-517.9999999999962,-851.0000000000017,1319.0000000000034,-860.9999999999895,218.99999999999142,-87.00000000001484,-664.999999999992,287.9999999999994,481.9999999999993,1144.999999999996,1255.0000000000061,-868.0000000000092,-882.9999999999893,-909.9999999999966,-899.0000000000009,-281.0000000000059,-129.00000000000134,591.0000000000082,-1056.9999999999968,,-2709.999999999991
2020.08.05,-607.0000000000019,-812.999999999997,1326.9999999999893,-897.9999999999987,186.99999999999272,-111.00000000001664,-742.999999999995,282.0000000000045,532.999999999987,1133.0000000000061,1258.0000000000036,-832.0000000000078,-957.9999999999922,-955.9999999999889,-942.0000000000073,-289.0000000000015,-137.9999999999937,617.0000000000009,-1171.000000000011,,-3121.000000000027
2020.08.05,-676.0000000000099,-868.9999999999865,1444.000000000001,-958.9999999999987,226.99999999999943,-63.000000000013046,-784.9999999999966,297.00000000000284,592.9999999999893,1160.0000000000055,1235.0000000000084,-887.0000000000005,-964.9999999999936,-976.9999999999897,-983.0000000000041,-287.00000000000614,-136.99999999999824,667.0000000000065,-1156.0000000000014,,-3120.999999999985
2020.08.05,-734.0000000000124,-1112.9999999999861,1445.0000000000073,-1075.999999999999,276.9999999999939,-48.000000000003595,-778.9999999999964,309.99999999999915,414.99999999999204,1154.0000000000105,1326.000000000005,-947.0000000000027,-1063.9999999999982,-975.9999999999991,-1005.0000000000097,-314.00000000000716,-212.99999999999653,616.0000000000055,-1151.0000000000132,,-3877.000000000011
2020.08.05,-723.0000000000069,-1089.999999999991,1486.0000000000095,-1050.999999999991,296.9999999999917,40.99999999997994,-825.0000000000028,418.0000000000073,367.999999999995,1114.9999999999993,1390.0000000000023,-956.0000000000031,-1018.9999999999922,-958.999999999989,-1003.0000000000001,-299.0000000000066,-245.99999999999068,573.0000000000013,-1144.0000000000116,,-3626.999999999998
2020.08.05,-673.0000000000125,-1129.9999999999866,1366.0000000000005,-1043.9999999999893,296.9999999999917,68.00000000000139,-713.9999999999986,425.0000000000087,254.99999999999545,1011.9999999999907,1400.0000000000011,-882.000000000005,-1131.9999999999998,-775.9999999999962,-932.0000000000022,-189.99999999999773,-339.99999999999585,513.0000000000078,-1204.000000000005,,-3680.999999999992
2020.08.05,-807.0000000000022,-1302.9999999999875,1387.000000000005,-1126.999999999989,315.9999999999941,146.99999999998602,-695.999999999998,520.0000000000093,153.99999999999636,917.9999999999966,1476.999999999995,-894.0000000000055,-1130.9999999999932,-715.999999999994,-900.0000000000057,-204.9999999999983,-383.99999999999545,424.00000000000216,-1178.9999999999968,,-3998.999999999981
2020.08.05,-861.0000000000007,-1302.9999999999875,1476.999999999995,-1066.9999999999957,368.9999999999971,188.9999999999947,-727.9999999999944,496.00000000000756,257.99999999998136,941.9999999999984,1329.0000000000025,-871.9999999999999,-1179.9999999999811,-738.9999999999901,-838.9999999999986,-191.0000000000025,-296.9999999999917,475.0000000000032,-1110.000000000011,,-3651.999999999973
2020.08.05,-784.0000000000069,-1278.0000000000014,1428.000000000007,-1010.9999999999952,306.9999999999906,134.99999999999625,-807.0000000000022,480.0000000000027,266.9999999999959,1055.9999999999902,1184.9999999999916,-924.0000000000066,-1157.9999999999923,-852.9999999999944,-846.0000000000036,-222.99999999999898,-179.99999999999127,537.0000000000097,-1049.0000000000111,,-3718.00000000002
2020.08.05,-766.0,-1349.9999999999845,1519.999999999988,-1005.9999999999958,369.99999999999255,203.99999999998198,-853.9999999999992,519.0000000000028,340.0000000000034,1069.9999999999932,1201.0000000000077,-996.0000000000093,-1137.9999999999945,-833.999999999989,-853.0000000000086,-269.999999999996,-176.99999999999383,461.0000000000003,-967.0000000000067,,-3526.0000000000073
2020.08.05,-716.0000000000056,-1322.000000000001,1449.9999999999957,-992.9999999999994,370.9999999999991,327.99999999999494,-832.9999999999984,626.9999999999998,250.0,1068.0000000000023,1161.9999999999964,-987.9999999999995,-1273.9999999999973,-777.9999999999916,-810.0000000000023,-263.9999999999958,-179.99999999999127,451.0000000000014,-924.9999999999981,,-3375.9999999999905
2020.08.05,-673.9999999999968,-1285.0000000000027,1272.0000000000064,-893.9999999999948,291.99999999999227,376.9999999999829,-840.999999999994,635.0000000000077,231.99999999999932,977.0000000000057,1114.9999999999993,-968.0000000000035,-1343.9999999999895,-679.9999999999926,-713.9999999999986,-159.00000000000603,-144.99999999999514,486.00000000000864,-934.9999999999969,,-3252.999999999968
2020.08.05,-544.9999999999955,-1159.9999999999832,1116.000000000006,-782.9999999999893,217.99999999999596,252.99999999999213,-789.0000000000015,536.0000000000032,266.9999999999959,862.0000000000072,988.9999999999955,-921.0000000000065,-1360.99999999999,-668.9999999999969,-668.9999999999969,-120.00000000000455,-131.99999999999878,478.0000000000006,-933.000000000006,,-3362.9999999999727
2020.08.05,-617.0000000000009,-1089.999999999991,1129.0000000000023,-776.9999999999943,257.9999999999916,193.99999999998306,-694.9999999999932,533.0000000000057,271.99999999999136,706.0000000000066,943.000000000005,-820.999999999998,-1248.999999999989,-605.9999999999945,-625.0,-106.99999999999932,-180.99999999999784,434.000000000001,-904.0000000000159,,-3202.9999999999873
2020.08.05,-534.9999999999966,-1044.9999999999848,1120.9999999999943,-726.9999999999999,206.99999999999054,232.99999999999432,-659.9999999999966,557.0000000000075,186.9999999999834,825.0000000000091,905.0000000000002,-793.0000000000064,-1253.9999999999995,-603.9999999999992,-590.0000000000034,-88.00000000000807,-119.99999999999788,476.0000000000098,-878.000000000001,,-2783.0000000000045
2020.08.05,-507.000000000013,-980.9999999999875,1105.0000000000005,-679.9999999999917,178.00000000000037,213.99999999998087,-670.0000000000017,526.0000000000042,228.999999999985,882.000000000005,863.9999999999981,-799.0000000000066,-1296.9999999999925,-643.0000000000007,-587.0000000000033,-88.00000000000807,-63.99999999999739,509.00000000000387,-861.0000000000007,,-2670.0000000000255
2020.08.05,-426.00000000001523,-926.999999999989,1157.9999999999923,-655.9999999999899,147.99999999999258,170.99999999998784,-686.9999999999976,533.0000000000057,227.00000000000387,1011.0000000000064,880.9999999999984,-795.0000000000017,-1297.999999999999,-689.9999999999977,-588.0000000000081,-73.99999999999807,-7.9999999999968985,580.0000000000027,-914.0000000000148,,-2354.000000000018
2020.08.05,-443.0000000000156,-959.9999999999831,1170.9999999999886,-675.9999999999989,178.00000000000037,162.99999999997982,-628.0000000000001,526.9999999999997,236.99999999999477,1004.9999999999892,909.0000000000042,-786.0000000000014,-1275.9999999999882,-674.9999999999972,-581.0000000000031,-76.99999999999818,4.999999999999449,592.0000000000036,-886.000000000009,,-2201.000000000035
2020.08.05,-456.00000000001194,-963.0000000000027,1232.9999999999952,-686.9999999999932,195.9999999999962,200.00000000000017,-629.9999999999955,547.0000000000086,209.00000000000318,1107.999999999998,933.9999999999905,-795.0000000000017,-1271.9999999999843,-725.9999999999991,-603.0000000000086,-102.99999999999443,30.000000000007798,599.0000000000051,-897.9999999999987,,-2076.9999999999854
2020.08.05,-365.99999999999966,-910.9999999999951,1197.999999999988,-627.9999999999952,195.9999999999962,200.00000000000017,-594.9999999999989,548.0000000000041,170.99999999999227,1127.9999999999957,919.0000000000032,-751.0000000000048,-1193.9999999999839,-699.9999999999886,-558.0000000000069,-90.00000000000341,65.99999999999939,585.0000000000022,-809.9999999999997,,-1591.9999999999952
2020.08.05,-432.0000000000102,-956.9999999999857,1283.9999999999964,-652.9999999999925,217.0000000000005,200.00000000000017,-593.0000000000035,548.0000000000041,175.99999999998772,1229.9999999999977,900.0000000000119,-775.0000000000057,-1182.9999999999786,-743.9999999999998,-552.9999999999973,-109.99999999999943,126.0000000000039,626.0000000000043,-805.9999999999956,,-1498.9999999999618
2020.08.06,-451.0000000000014,-961.9999999999961,1282.9999999999898,-685.9999999999977,207.99999999999707,192.99999999999872,-608.9999999999947,491.0000000000081,57.999999999992724,1095.0000000000016,778.9999999999964,-771.0000000000008,-1149.9999999999843,-728.9999999999992,-593.0000000000035,-117.999999999995,87.00000000000374,574.0000000000078,-870.9999999999995,,-2171.9999999999764
2020.08.06,-458.00000000000284,-960.9999999999897,1306.000000000007,-659.999999999994,171.99999999999437,225.99999999999287,-623.9999999999952,518.0000000000074,158.99999999999181,1137.0000000000102,852.0000000000083,-780.0000000000011,-1151.9999999999975,-700.9999999999934,-557.0000000000022,-150.00000000000568,96.00000000000719,562.0000000000069,-761.0000000000117,,-1775.9999999999668
2020.08.06,-543.0000000000045,-1061.000000000001,1307.999999999998,-702.9999999999981,223.99999999999088,170.99999999998784,-618.9999999999998,558.000000000003,144.9999999999818,1089.0000000000066,880.9999999999984,-853.9999999999992,-1196.9999999999814,-707.9999999999984,-591.0000000000082,-132.99999999999557,58.000000000002494,570.9999999999993,-791.0000000000084,,-2195.0000000000264
2020.08.06,-561.0000000000115,-1055.9999999999902,1340.000000000008,-720.9999999999939,262.999999999991,151.9999999999966,-631.0000000000002,543.0000000000045,313.99999999999295,1072.9999999999907,893.0000000000105,-859.9999999999994,-1193.9999999999839,-738.9999999999901,-633.0000000000098,-144.00000000000546,38.0000000000047,577.0000000000052,-853.9999999999992,,-2199.9999999999795
2020.08.06,-536.0000000000032,-1044.0000000000005,1343.0000000000052,-743.9999999999891,258.9999999999981,150.99999999999002,-647.0000000000056,545.0000000000066,314.9999999999977,1123.0000000000073,957.0000000000078,-879.0000000000049,-1216.9999999999793,-751.9999999999953,-664.0000000000015,-159.9999999999966,26.999999999999247,584.0000000000067,-855.0000000000058,,-2193.9999999999627
2020.08.06,-531.9999999999991,-1054.9999999999836,1341.9999999999986,-746.9999999999976,226.99999999999943,152.99999999998093,-641.9999999999959,559.0000000000094,260.9999999999957,1137.9999999999945,964.9999999999936,-884.0000000000003,-1314.9999999999995,-747.9999999999905,-662.0000000000061,-153.99999999999636,21.999999999999797,598.0000000000097,-909.0000000000042,,-2382.999999999992
2020.08.06,-675.0000000000034,-1153.9999999999884,1327.999999999996,-825.9999999999934,215.99999999999397,70.99999999999883,-620.0000000000045,533.0000000000057,250.0,1036.999999999999,940.0000000000075,-886.0000000000099,-1370.9999999999889,-744.9999999999903,-697.0000000000027,-137.00000000000045,-40.99999999999105,592.0000000000036,-936.0000000000035,,-3120.9999999999723
