date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.06.13,-346.9999999999973,-808.9999999999931,-14.000000000002899,-302.9999999999866,118.99999999999133,-320.9999999999935,266.999999999995,-969.9999999999989,142.00000000000878,431.99999999999903,-558.000000000003,-1980.0000000000182,-699.0000000000052,-1378.9999999999968,343.00000000000443,22.999999999995246,-759.9999999999909,-465.0000000000034,-490.99999999999966,-428.00000000000614,-304.9999999999997,,-8503.000000000002
2016.06.13,-293.99999999999426,106.00000000000608,-207.00000000000162,-6.999999999979245,278.9999999999959,482.00000000000466,395.99999999999636,-640.0000000000006,278.00000000000045,548.0000000000041,-195.9999999999962,-646.000000000015,28.999999999990145,-556.0000000000009,255.00000000000523,58.99999999998684,-361.99999999999477,-100.99999999999909,-166.00000000001103,-414.9999999999987,-266.999999999995,,-1424.9999999999966
2016.06.13,-166.99999999999494,321.0000000000157,-385.00000000001313,90.00000000001229,233.99999999998977,506.9999999999908,421.99999999998903,-407.0000000000107,232.00000000000998,412.9999999999967,-190.99999999999673,-287.00000000000614,184.99999999999073,-157.99999999999147,370.00000000000364,-323.0000000000066,-234.99999999999943,-85.99999999999852,-165.00000000000625,-287.9999999999994,-120.99999999999334,,-39.00000000001806
2016.06.13,-290.00000000000136,233.00000000001654,-518.0000000000184,273.0000000000121,280.9999999999979,607.0000000000019,686.9999999999932,-623.0000000000047,437.0000000000096,543.0000000000045,-331.0000000000035,-481.9999999999993,-186.0000000000195,-383.0,334.9999999999964,-312.00000000000114,-174.99999999999716,-90.99999999999397,-121.99999999999989,-209.9999999999991,-102.99999999999754,,-430.0000000000036
2016.06.13,-334.9999999999964,80.00000000001339,-459.0000000000094,189.00000000001694,315.9999999999941,519.0000000000028,689.9999999999907,-637.0000000000005,424.00000000000216,612.9999999999969,-375.9999999999986,-594.0000000000225,-263.00000000001324,-682.0000000000048,354.0000000000099,-159.00000000002024,-198.99999999999807,-25.99999999999625,-62.00000000001182,-314.99999999999864,-209.00000000000364,,-1131.0000000000468
2016.06.13,-302.0000000000023,-360.9999999999891,-323.0000000000066,-40.99999999997994,174.99999999999181,43.999999999999595,519.9999999999872,-874.0000000000094,260.00000000000466,453.99999999999886,-529.0000000000017,-1445.0000000000216,-498.00000000002063,-926.0000000000045,443.99999999999994,-257.0000000000183,-557.9999999999927,-375.0,-388.00000000000523,-307.99999999999716,-204.99999999999963,,-5493.000000000067
2016.06.13,-214.99999999999852,-407.99999999998613,-297.0000000000139,89.00000000000574,226.99999999999943,-120.99999999999334,392.9999999999989,-658.0000000000013,270.0000000000036,439.0000000000005,-526.9999999999997,-1338.9999999999986,-747.0000000000088,-1119.0000000000034,263.00000000001324,-130.0000000000079,-385.9999999999957,-233.99999999999466,-265.00000000000057,-280.9999999999979,-163.00000000000205,,-5208.999999999981
2016.06.13,-169.99999999999238,-268.0000000000016,-358.00000000001387,168.0000000000126,212.99999999999653,-55.000000000005045,401.99999999999125,-668.0000000000064,281.00000000000904,395.0000000000009,-502.9999999999979,-1270.0000000000102,-680.0000000000139,-902.0000000000028,252.0000000000078,-309.0000000000037,-381.0000000000002,-292.0000000000016,-353.00000000000864,-202.9999999999976,-53.999999999998494,,-4755.0000000000355
2016.06.13,-156.99999999999602,-446.9999999999974,-415.0000000000098,154.0000000000097,207.99999999999707,-246.99999999999721,442.9999999999934,-644.0000000000055,262.00000000000665,378.00000000000057,-641.0000000000027,-1454.0000000000077,-881.0000000000207,-1113.9999999999927,337.0000000000095,-423.0000000000178,-379.99999999999545,-292.0000000000016,-356.00000000000875,-206.00000000000617,-48.000000000003595,,-5923.000000000048
2016.06.13,-119.99999999999788,-516.9999999999897,-441.0000000000025,0.0,152.99999999999204,-365.99999999999966,422.9999999999956,-541.000000000011,142.00000000000878,299.00000000000483,-698.9999999999941,-1436.000000000007,-748.9999999999997,-1075.0000000000036,547.0000000000086,-685.0000000000023,-437.9999999999882,-305.9999999999974,-424.0000000000066,-253.0000000000032,-29.999999999996696,,-6515.999999999988
2016.06.13,-64.99999999999284,-385.99999999999744,-472.00000000000574,20.000000000020002,153.99999999999858,-320.9999999999935,397.99999999998727,-531.0000000000059,112.000000000001,258.9999999999981,-644.0000000000001,-1376.0000000000048,-614.0000000000034,-907.9999999999977,561.0000000000115,-842.0000000000094,-463.99999999999864,-343.9999999999941,-513.0000000000052,-236.00000000000287,50.0000000000056,,-6161.99999999999
2016.06.13,-97.00000000000264,-319.999999999987,-460.000000000016,-102.99999999998644,143.9999999999997,-211.00000000000563,419.9999999999982,-538.0000000000109,60.99999999999994,270.99999999999903,-600.999999999996,-1271.000000000015,-352.000000000019,-788.9999999999952,689.0000000000063,-775.9999999999989,-524.9999999999915,-334.0000000000032,-477.00000000000387,-316.0000000000052,-58.99999999999794,,-5644.000000000033
2016.06.13,-75.9999999999983,-285.00000000000193,-440.00000000001813,-154.99999999999403,145.9999999999906,-209.9999999999991,373.99999999998545,-481.9999999999993,17.000000000000348,258.0000000000027,-566.9999999999953,-1187.0000000000118,-236.00000000001398,-750.0000000000063,719.000000000003,-767.0000000000066,-533.9999999999918,-310.99999999999284,-459.0000000000032,-356.00000000000074,-92.00000000000318,,-5393.000000000055
2016.06.13,-12.000000000000899,-234.99999999998522,-480.00000000001376,-173.99999999998528,124.99999999999733,-252.99999999999213,346.0000000000019,-417.0000000000016,-46.999999999997044,190.00000000000128,-566.9999999999953,-1147.0000000000198,-148.99999999999915,-628.0000000000064,792.9999999999993,-809.9999999999997,-541.9999999999874,-337.0000000000033,-455.0000000000125,-341.0000000000024,-115.99999999999389,,-5255.999999999996
2016.06.13,-53.999999999998494,-190.00000000000128,-445.0000000000065,-217.0000000000005,127.99999999999478,-147.00000000000824,357.99999999999164,-486.0000000000042,-35.999999999991594,224.9999999999974,-514.9999999999987,-1118.0000000000234,-29.00000000001235,-577.9999999999897,795.0000000000124,-747.0000000000088,-590.999999999994,-346.9999999999942,-463.0000000000081,-379.0000000000071,-151.00000000000114,,-4987.000000000052
2016.06.13,-97.00000000000264,116.00000000000499,-415.0000000000098,-484.9999999999799,102.99999999999754,234.00000000000088,395.99999999999636,-505.00000000000966,-157.99999999999147,248.99999999999923,-287.9999999999994,-741.0000000000139,764.9999999999934,-168.99999999999693,1069.0000000000089,-470.00000000001484,-750.0,-337.99999999999386,-318.00000000001205,-563.9999999999978,-473.99999999999665,,-2840.0000000000177
2016.06.14,-65.99999999999939,-322.00000000000006,-429.00000000001273,-319.999999999987,120.99999999999334,-273.9999999999965,351.99999999999676,-556.0000000000116,-108.99999999999244,229.99999999999687,-558.9999999999984,-1292.0000000000016,-70.99999999999883,-802.9999999999982,890.000000000013,-539.0000000000006,-689.9999999999977,-368.9999999999998,-394.00000000000546,-453.0000000000034,-307.0000000000017,,-5960.0000000000055
2016.06.14,-68.00000000000139,-461.0000000000003,-391.000000000008,-358.9999999999982,89.99999999999008,-377.0000000000051,324.9999999999975,-579.9999999999983,-124.99999999999733,204.99999999999963,-622.9999999999958,-1485.0000000000136,-180.0000000000024,-876.0000000000101,899.0000000000053,-571.0000000000103,-740.9999999999997,-429.00000000000205,-465.0000000000034,-438.00000000000506,-285.9999999999974,,-6936.000000000056
2016.06.14,-22.999999999995246,-417.0000000000007,-411.0000000000058,-304.9999999999997,121.99999999999989,-411.0000000000058,288.99999999998374,-519.0000000000055,-110.99999999999443,197.99999999999818,-619.9999999999983,-1462.0000000000175,-214.00000000000307,-879.9999999999919,855.0000000000058,-531.0000000000148,-699.9999999999886,-393.99999999999125,-437.0000000000118,-434.000000000001,-292.00000000000335,,-6697.000000000042
2016.06.14,55.000000000005045,-587.9999999999885,-427.0000000000218,-359.99999999998255,72.99999999998974,-682.9999999999892,213.99999999998087,-518.0000000000007,-209.9999999999991,94.00000000000519,-726.9999999999999,-1764.00000000001,-348.00000000001495,-978.9999999999966,937.00000000001,-806.0000000000178,-802.9999999999973,-512.0000000000005,-610.0000000000136,-412.00000000000125,-192.99999999999872,,-8567.00000000004
2016.06.14,77.00000000000485,-495.99999999998533,-443.99999999999994,-357.99999999999164,59.99999999999339,-621.0000000000049,200.99999999998454,-498.00000000000466,-218.99999999999142,65.99999999999939,-683.0000000000002,-1669.0000000000111,-224.000000000002,-812.999999999997,950.0000000000064,-982.0000000000161,-803.9999999999878,-530.9999999999917,-687.0000000000118,-395.0000000000009,-102.99999999999754,,-8173.0000000000055
2016.06.14,62.000000000006494,-519.9999999999872,-394.00000000000546,-438.9999999999894,11.999999999989797,-625.9999999999932,173.00000000000094,-347.0000000000084,-259.9999999999936,29.000000000001247,-663.0000000000025,-1455.0000000000125,-140.0000000000068,-722.0000000000005,983.0000000000006,-925.0000000000202,-732.9999999999899,-462.99999999999386,-574.0000000000123,-395.0000000000009,-159.9999999999935,,-7557.000000000009
2016.06.14,-5.999999999994898,-436.9999999999985,-410.0000000000215,-370.999999999988,85.99999999999719,-448.9999999999883,264.9999999999819,-280.00000000000114,-163.99999999999747,148.99999999999915,-634.9999999999967,-1174.0000000000066,-131.00000000001444,-791.9999999999927,927.9999999999955,-735.000000000019,-577.9999999999887,-283.00000000000125,-376.0000000000048,-436.9999999999985,-234.00000000000088,,-6064.00000000004
2016.06.14,43.999999999999595,-400.9999999999847,-471.0000000000214,-297.9999999999983,194.99999999998963,-486.00000000000864,268.9999999999859,-525.0000000000057,-161.99999999999548,214.99999999999852,-649.999999999995,-1543.0000000000064,-186.0000000000195,-1022.9999999999961,923.0000000000072,-762.0000000000182,-756.0000000000002,-381.9999999999908,-553.0000000000115,-523.0000000000068,-217.0000000000005,,-7292.000000000079
2016.06.14,41.9999999999976,-469.99999999999267,-478.0000000000006,-322.00000000000006,187.9999999999993,-543.0000000000045,278.00000000000045,-555.0000000000068,-170.99999999999892,214.99999999999852,-693.9999999999947,-1649.000000000001,-239.00000000001143,-1120.9999999999943,958.0000000000144,-842.0000000000094,-786.0000000000014,-402.000000000001,-606.0000000000088,-529.9999999999972,-178.99999999999582,,-7906.000000000008
2016.06.14,12.000000000000899,-553.9999999999878,-466.00000000001086,-307.99999999999716,184.99999999999073,-588.9999999999951,298.9999999999826,-528.0000000000058,-139.00000000000023,231.0000000000034,-734.0000000000014,-1656.000000000006,-370.00000000000364,-1205.999999999996,924.9999999999981,-921.0000000000163,-734.9999999999994,-368.9999999999998,-608.0000000000041,-514.9999999999987,-126.0000000000039,,-8172.000000000052
2016.06.14,11.00000000000545,-634.0000000000013,-464.00000000001995,-379.99999999998033,104.99999999999955,-666.9999999999953,297.9999999999983,-503.0000000000001,-180.99999999999784,155.00000000000514,-780.000000000003,-1707.000000000022,-369.0000000000193,-1109.0000000000043,1002.9999999999983,-1291.00000000002,-762.999999999991,-432.9999999999927,-761.0000000000099,-467.0000000000063,23.00000000000635,,-8914.00000000005
2016.06.14,9.999999999998899,-736.0000000000033,-492.0000000000035,-378.999999999996,102.99999999999754,-756.0000000000011,327.99999999999494,-646.0000000000008,-180.99999999999784,156.00000000000057,-856.0000000000013,-2012.0000000000005,-500.00000000001154,-1244.0000000000007,1042.0000000000095,-1277.000000000017,-871.9999999999999,-536.9999999999919,-834.0000000000032,-465.9999999999998,1.0000000000065512,,-10148.000000000022
2016.06.14,-2.000000000002,-661.9999999999848,-472.00000000000574,-400.9999999999847,109.99999999999899,-665.9999999999889,323.99999999999096,-603.9999999999992,-180.99999999999784,170.00000000000347,-798.9999999999942,-1854.0000000000134,-377.0000000000051,-1156.0000000000014,1042.0000000000095,-1286.0000000000093,-840.999999999994,-487.99999999999955,-810.0000000000023,-492.999999999999,2.000000000002,,-9443.999999999975
2016.06.14,-7.9999999999968985,-659.999999999994,-454.00000000002103,-390.9999999999858,144.99999999999514,-659.999999999994,312.9999999999855,-603.9999999999992,-171.99999999999437,209.00000000000364,-785.0000000000024,-1844.9999999999989,-380.00000000000256,-1246.9999999999982,1002.9999999999983,-1244.0000000000007,-831.9999999999936,-447.00000000000273,-803.0000000000115,-526.9999999999997,4.000000000004,,-9385.00000000001
2016.06.14,-32.999999999994145,-744.9999999999957,-446.0000000000131,-363.9999999999866,143.9999999999997,-709.0000000000041,329.00000000000153,-636.0000000000099,-139.99999999999568,224.9999999999974,-827.0,-1951.9999999999982,-533.0000000000057,-1361.9999999999966,964.0000000000093,-1226.000000000016,-820.999999999998,-454.9999999999983,-805.0000000000068,-507.9999999999973,12.999999999996348,,-9887.000000000013
2016.06.14,-60.99999999999994,-733.9999999999902,-397.0000000000029,-389.99999999997925,222.99999999999542,-655.0000000000056,314.99999999999864,-701.9999999999982,-131.99999999999878,323.0000000000066,-785.0000000000024,-1980.0000000000182,-481.0000000000203,-1551.9999999999977,930.0000000000086,-1130.0000000000089,-858.9999999999947,-393.0000000000007,-811.000000000007,-631.0000000000038,-17.999999999995797,,-9920.000000000015
2016.06.14,-53.999999999998494,-719.9999999999873,-366.0000000000219,-391.9999999999924,284.9999999999908,-656.9999999999965,276.9999999999939,-785.0000000000108,-139.99999999999568,378.00000000000057,-756.9999999999966,-2082.999999999998,-463.0000000000134,-1689.0000000000073,893.0000000000105,-982.0000000000161,-929.9999999999926,-390.99999999999113,-828.000000000003,-709.9999999999995,-73.99999999999629,,-10188.000000000024
2016.06.14,-61.999999999995396,-905.9999999999845,-352.000000000019,-423.99999999997993,243.99999999999977,-825.9999999999934,275.9999999999874,-749.0000000000094,-151.9999999999966,348.00000000000387,-851.9999999999972,-2221.0000000000036,-664.0000000000201,-1838.9999999999907,907.9999999999977,-954.0000000000103,-915.9999999999968,-402.000000000001,-794.0000000000111,-678.0000000000008,-102.99999999999754,,-11118.00000000002
2016.06.14,-56.99999999999594,-961.9999999999961,-309.0000000000037,-443.99999999999994,202.9999999999976,-885.0000000000025,225.99999999999287,-871.0000000000093,-167.9999999999904,299.00000000000483,-851.9999999999972,-2462.0000000000173,-694.0000000000168,-1804.0000000000057,878.000000000001,-784.0000000000069,-1027.000000000001,-539.999999999992,-833.0000000000126,-641.9999999999982,-175.99999999999838,,-11904.00000000005
2016.06.14,-124.99999999999733,-1014.0000000000038,-134.00000000001188,-412.9999999999967,214.99999999999852,-836.9999999999989,134.99999999999625,-1004.0000000000049,-93.99999999999409,361.0000000000002,-756.9999999999966,-2602.0000000000036,-809.0000000000152,-1902.0000000000036,614.0000000000034,-503.000000000009,-1045.9999999999923,-570.999999999998,-853.0000000000086,-629.9999999999973,-175.00000000000293,,-12144.00000000004
