date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.07.19,661.0000000000005,231.0000000000034,-838.0000000000081,110.00000000001009,858.9999999999986,307.99999999999716,-905.0000000000011,-48.99999999999905,187.9999999999993,1702.9999999999745,1383.000000000001,1152.000000000001,442.00000000000904,661.0000000000014,-477.99999999999443,-355.000000000004,-81.00000000000884,-986.9999999999934,,4004.9999999999864
2016.07.19,648.0000000000041,235.99999999999176,-766.9999999999959,82.00000000000429,815.9999999999945,309.99999999998806,-841.9999999999987,-49.99999999999449,169.00000000000804,1603.999999999985,1279.000000000008,1082.9999999999984,452.00000000000796,621.9999999999999,-471.9999999999942,-356.9999999999993,-48.000000000003595,-943.9999999999893,,3821.0000000000146
2016.07.19,797.0000000000033,261.0000000000001,-906.0000000000059,43.999999999999595,788.9999999999952,356.00000000000074,-975.9999999999991,-85.00000000000173,236.00000000000287,1942.9999999999836,1414.000000000004,1263.0000000000052,486.00000000000864,719.0000000000083,-599.0000000000038,-234.00000000000887,1.999999999990898,-899.9999999999897,,4609.999999999993
2016.07.19,852.0000000000083,243.99999999999977,-906.9999999999965,77.00000000000485,763.0000000000026,346.0000000000019,-966.9999999999987,-87.99999999999919,285.00000000000193,2001.9999999999811,1581.0000000000102,1243.9999999999998,470.00000000001484,719.0000000000083,-563.0000000000024,-213.00000000000807,-37.00000000000925,-873.999999999997,,4934.000000000022
2016.07.19,802.9999999999982,197.00000000000273,-871.9999999999999,158.0000000000026,998.9999999999943,331.999999999999,-897.9999999999961,-95.00000000000064,291.0000000000079,1903.9999999999964,1693.9999999999955,1153.9999999999964,436.00000000001415,674.9999999999972,-453.00000000000296,-487.99999999999955,-121.99999999999989,-1151.9999999999975,,4563.000000000008
2016.07.19,780.9999999999873,182.99999999999983,-837.0000000000033,118.00000000000699,929.000000000002,312.9999999999855,-865.9999999999997,-73.99999999999629,287.0000000000039,1829.999999999984,1574.0000000000086,1093.999999999994,452.00000000000796,626.0000000000048,-462.0000000000033,-436.9999999999976,-46.00000000000159,-1037.9999999999945,,4426.999999999988
2016.07.19,687.9999999999998,171.00000000001003,-826.0000000000076,400.00000000000034,1025.9999999999936,351.99999999999676,-808.9999999999975,-65.99999999999939,231.99999999999886,1715.9999999999798,2102.0000000000036,1078.000000000003,513.0000000000078,576.9999999999982,-162.00000000000614,-543.0000000000064,-362.00000000000676,-1115.9999999999948,,4970.999999999974
2016.07.19,682.0000000000048,177.99999999998929,-626.0000000000048,418.0000000000073,1034.0000000000016,312.00000000000114,-655.0000000000011,14.000000000002899,228.00000000000597,1450.9999999999934,2143.000000000006,861.9999999999948,609.9999999999994,376.0000000000048,4.9999999999954525,-689.9999999999977,-325.00000000000864,-1073.9999999999973,,4942.999999999995
2016.07.19,499.000000000005,171.99999999999437,-498.00000000000466,454.00000000000995,1029.9999999999975,300.99999999999574,-525.9999999999962,16.0000000000049,111.00000000000554,1084.9999999999795,1943.000000000006,715.999999999994,602.0000000000136,272.99999999999613,150.00000000000568,-781.9999999999965,-381.0000000000091,-1074.9999999999927,,4090.000000000008
2016.07.19,296.0000000000074,184.99999999999073,-396.0000000000008,722.0000000000005,1096.9999999999925,339.0000000000004,-397.00000000000557,102.00000000000209,-24.999999999997247,738.9999999999759,2349.000000000001,614.0000000000043,820.0000000000207,79.9999999999983,507.99999999999557,-921.999999999997,-582.0000000000048,-1018.9999999999922,,4509.999999999992
2016.07.19,336.9999999999873,282.9999999999888,-430.9999999999974,650.0000000000061,1019.9999999999986,312.9999999999855,-554.000000000002,121.00000000000443,-70.99999999999883,824.9999999999886,2219.9999999999995,760.0000000000051,824.0000000000025,176.00000000000193,403.0000000000058,-817.0000000000073,-573.0000000000013,-998.9999999999943,,4486.999999999973
2016.07.19,347.0000000000084,234.00000000000088,-600.9999999999991,628.0000000000064,1036.999999999999,334.9999999999964,-653.9999999999964,99.00000000000463,-31.999999999998696,1064.9999999999977,2194.0000000000073,896.0000000000008,806.0000000000178,280.00000000000114,248.99999999999523,-716.0000000000082,-510.00000000001046,-997.9999999999989,,4659.000000000025
2016.07.19,371.99999999999454,249.00000000001032,-500.0,616.0000000000055,978.0000000000011,346.9999999999862,-557.0000000000022,78.00000000000028,-24.999999999997247,948.9999999999839,2192.0000000000164,798.9999999999924,787.0000000000043,230.00000000000398,313.0000000000024,-722.999999999999,-523.0000000000068,-943.9999999999893,,4638.000000000007
2016.07.19,425.99999999999307,282.0000000000045,-542.0000000000016,565.0000000000044,1007.0000000000024,364.9999999999931,-615.9999999999997,85.00000000000173,-12.000000000000899,1067.9999999999836,2144.999999999997,881.0000000000002,821.000000000005,265.00000000000057,225.9999999999991,-725.0000000000085,-462.0000000000068,-986.9999999999934,,4791.999999999975
2016.07.19,222.99999999999542,232.99999999999432,-323.99999999999807,687.0000000000043,1107.999999999998,337.99999999999386,-373.00000000000466,134.0000000000008,-103.99999999999298,565.9999999999741,2164.0000000000105,587.0000000000033,876.0000000000101,28.000000000005798,521.0000000000008,-984.9999999999994,-537.0000000000097,-1041.9999999999984,,4099.999999999989
2016.07.19,296.0000000000074,252.99999999999213,-451.0000000000076,659.0000000000095,1034.0000000000016,390.0000000000015,-465.0000000000034,60.99999999999994,-73.99999999999629,807.9999999999927,2193.0000000000005,745.9999999999951,815.0000000000101,176.00000000000193,396.0000000000008,-816.0000000000025,-564.000000000009,-997.9999999999989,,4458.999999999995
2016.07.19,333.9999999999899,229.99999999999687,-593.0000000000035,677.0000000000053,1036.999999999999,402.9999999999978,-581.0000000000031,35.00000000000725,-31.999999999998696,1035.999999999973,2288.0000000000014,882.000000000005,779.0000000000185,287.00000000000614,310.0000000000023,-719.9999999999989,-589.0000000000061,-1001.9999999999918,,4781.000000000001
2016.07.19,407.0000000000018,236.99999999999832,-710.000000000008,574.0000000000078,988.0,407.0000000000018,-701.9999999999982,29.000000000001247,9.00000000000345,1270.9999999999866,2143.000000000006,1016.0000000000053,765.0000000000157,391.00000000000534,111.0000000000042,-584.0000000000032,-475.0000000000032,-954.9999999999948,,4922.000000000029
2016.07.19,383.0,270.99999999999903,-531.0000000000059,716.0000000000056,1058.9999999999989,387.99999999998835,-572.9999999999933,79.00000000000685,-34.99999999999615,1002.9999999999859,2444.000000000002,855.000000000004,839.0000000000119,237.00000000000898,397.99999999999613,-789.0000000000015,-636.0000000000032,-1032.999999999995,,5075.000000000013
2016.07.19,266.999999999995,165.9999999999995,-581.0000000000031,743.0000000000048,1136.999999999999,312.00000000000114,-594.9999999999989,72.0000000000054,-29.000000000001247,946.9999999999743,2351.000000000014,795.0000000000017,731.000000000015,260.9999999999957,390.00000000000057,-838.0000000000081,-652.0000000000082,-1116.9999999999902,,4359.999999999997
2016.07.19,228.00000000000597,208.00000000000819,-736.0000000000042,806.0000000000067,1088.9999999999955,195.9999999999962,-918.0000000000064,239.0000000000003,-85.99999999999719,1115.9999999999854,2449.999999999997,1016.9999999999959,887.0000000000156,326.0000000000076,335.9999999999985,-674.0000000000066,-665.0000000000044,-988.0,,4830.999999999994
2016.07.19,-8.999999999992347,96.00000000000719,-614.0000000000043,931.9999999999995,1213.999999999993,226.99999999999943,-649.0000000000009,256.0000000000007,-156.00000000000057,700.9999999999934,2425.999999999995,762.0000000000005,966.0000000000002,103.9999999999992,561.9999999999976,-892.0000000000101,-679.0000000000074,-1008.9999999999932,,4237.999999999976
2016.07.19,144.99999999999514,191.00000000000784,-722.999999999999,900.0000000000008,1115.9999999999948,295.0000000000008,-784.000000000006,238.0000000000049,-90.0000000000012,995.9999999999809,2520.9999999999955,983.0000000000041,1015.0000000000103,228.00000000000864,448.99999999999807,-713.0000000000081,-684.0000000000068,-930.999999999993,,5151.999999999987
2016.07.19,18.999999999991246,167.00000000000603,-742.0000000000044,862.0000000000072,1080.0000000000032,276.9999999999939,-760.0000000000051,204.00000000000418,-168.00000000000148,894.9999999999818,2320.9999999999955,953.9999999999935,914.0000000000148,251.00000000000477,393.0000000000007,-668.0000000000064,-650.0000000000061,-895.9999999999968,,4452.999999999976
2016.07.19,130.0000000000079,191.00000000000784,-772.0000000000056,900.0000000000008,1073.0000000000018,275.9999999999874,-852.9999999999944,258.0000000000027,-136.99999999999824,1055.9999999999832,2537.0000000000114,1036.9999999999918,1038.0000000000057,253.0000000000001,409.9999999999966,-633.0000000000098,-669.0000000000085,-857.9999999999922,,5236.999999999988
2016.07.19,97.9999999999981,126.0000000000039,-847.999999999999,969.0000000000088,1100.000000000001,244.9999999999841,-894.999999999996,292.00000000000335,-107.99999999999699,1125.0,2661.0000000000023,1057.0000000000023,1061.000000000001,250.0,427.99999999999727,-609.0000000000089,-687.9999999999998,-823.9999999999914,,5440.000000000009
2016.07.19,-72.0000000000054,121.99999999999989,-774.0000000000009,955.0000000000058,1029.000000000002,209.9999999999991,-852.9999999999944,253.99999999999866,-210.99999999999451,846.99999999998,2400.0000000000023,965.0000000000034,946.0000000000024,260.0000000000051,466.99999999999875,-584.0000000000032,-745.0000000000068,-807.9999999999976,,4407.999999999995
2016.07.19,-178.99999999999582,87.99999999999919,-763.9999999999958,936.0000000000035,1000.9999999999964,248.99999999998812,-769.0000000000055,234.00000000000088,-254.99999999999412,715.9999999999798,2219.0000000000155,921.999999999997,953.0000000000039,216.99999999999875,456.99999999999363,-561.9999999999976,-685.0000000000023,-729.9999999999973,,4047.999999999988
2016.07.19,-163.00000000000205,18.999999999991246,-852.0000000000039,908.0000000000088,991.9999999999928,261.9999999999845,-784.000000000006,185.00000000000182,-192.99999999999872,853.999999999985,2170.0000000000055,944.0000000000026,873.0000000000126,281.0000000000059,358.99999999999466,-490.99999999999966,-640.0000000000073,-710.999999999995,,4012.9999999999723
2016.07.19,-503.99999999999335,-182.99999999999983,-841.0000000000082,945.0000000000069,988.0,266.999999999995,-566.9999999999931,175.00000000000293,-253.99999999999866,472.99999999998477,1800.0000000000016,715.0000000000034,863.0000000000138,130.00000000000966,406.0000000000059,-495.00000000000455,-517.0000000000008,-545.9999999999909,,2855.0000000000346
2016.07.19,-500.00000000001154,-187.00000000000384,-917.0000000000016,962.0000000000073,1003.9999999999937,255.99999999998957,-632.9999999999956,80.00000000000229,-244.99999999999523,576.9999999999982,1802.0000000000148,798.9999999999924,614.0000000000034,301.00000000000193,367.00000000000443,-460.9999999999985,-692.0000000000038,-720.9999999999939,,2406.0000000000036
2016.07.19,-638.0000000000052,-255.00000000000523,-1108.000000000004,1041.000000000003,1139.9999999999966,235.99999999999176,-796.999999999997,202.9999999999976,-287.9999999999994,683.9999999999975,1846.0000000000143,933.9999999999975,873.0000000000126,275.0000000000057,310.99999999999284,-468.0000000000035,-573.0000000000013,-680.9999999999983,,2734.999999999995
2016.07.19,-456.00000000001194,-266.999999999995,-1118.9999999999998,960.0000000000053,1080.0000000000032,217.0000000000005,-816.0000000000025,75.9999999999983,-161.00000000000003,892.9999999999723,1900.999999999997,935.9999999999928,606.0000000000176,427.0000000000067,213.99999999999864,-397.99999999999613,-637.0000000000098,-764.9999999999934,,2690.9999999999836
2016.07.19,-632.0000000000103,-261.0000000000001,-1061.000000000007,1073.0000000000018,1142.999999999994,159.99999999998238,-816.9999999999931,201.00000000000674,-278.00000000000045,627.9999999999859,1931.0000000000161,878.0000000000001,775.0000000000146,290.9999999999968,378.0000000000001,-507.000000000005,-675.0000000000034,-739.9999999999962,,2486.9999999999827
