date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.02.15,-584.0000000000067,-316.0000000000052,-119.00000000000244,-202.0000000000022,-493.0000000000101,-804.9999999999926,-284.0000000000065,-172.00000000000549,-244.99999999999523,-274.00000000000756,-1317.0000000000073,-387.99999999998835,-349.99999999998363,-78.99999999998464,-623.9999999999952,-507.99999999999557,-550.9999999999877,57.99999999999139,-22.999999999995246,-103.00000000000864,,-7378.999999999989
2021.02.15,-594.0000000000057,-418.0000000000073,-136.99999999999824,-228.00000000000597,-473.99999999999665,-805.9999999999974,-325.00000000000864,-172.00000000000549,-251.99999999999667,-280.00000000000244,-1316.0000000000025,-306.9999999999906,-512.0000000000014,-112.99999999998533,-662.9999999999967,-510.9999999999957,-562.9999999999882,80.99999999999774,0.0,-100.0000000000112,,-7689.999999999996
2021.02.15,-641.0000000000027,-394.9999999999898,-158.0000000000026,-235.00000000000742,-480.99999999999807,-846.9999999999942,-300.0000000000003,-191.00000000000784,-252.99999999999213,-295.0000000000008,-1335.000000000008,-287.9999999999994,-463.9999999999977,-160.00000000000458,-667.9999999999922,-531.9999999999965,-569.9999999999932,65.99999999999939,-10.999999999994348,-92.00000000000318,,-7849.999999999984
2021.02.15,-663.999999999998,-387.99999999998835,-223.00000000000654,-295.0000000000008,-483.99999999999557,-882.000000000005,-297.00000000000284,-204.99999999999963,-267.99999999999045,-295.0000000000008,-1366.9999999999902,-323.99999999999096,-445.99999999999085,-214.99999999998744,-653.9999999999964,-608.0000000000041,-634.9999999999909,-6.0000000000060005,-75.00000000000284,-90.99999999999665,,-8421.999999999944
2021.02.15,-724.9999999999978,-458.00000000000284,-258.0000000000027,-331.999999999999,-473.99999999999665,-873.0000000000047,-303.0000000000088,-245.0000000000063,-305.99999999999517,-292.00000000000335,-1419.0000000000111,-319.999999999987,-451.0000000000014,-272.99999999998994,-691.9999999999931,-635.9999999999957,-667.9999999999922,-4.000000000004,-70.99999999999883,-86.0000000000083,,-8885.999999999998
2021.02.15,-729.0000000000018,-490.999999999997,-275.99999999999847,-343.00000000000443,-489.0000000000061,-875.0,-315.0000000000097,-247.00000000000833,-308.9999999999926,-284.0000000000065,-1420.9999999999923,-258.0000000000027,-473.99999999999665,-272.00000000000557,-714.9999999999892,-653.0000000000058,-679.9999999999926,5.999999999994898,-60.99999999999994,-93.00000000000975,,-8979.000000000022
2021.02.15,-727.0000000000109,-499.9999999999893,-277.000000000005,-343.9999999999999,-489.0000000000061,-867.0000000000044,-329.00000000000153,-252.0000000000078,-311.99999999999005,-277.000000000005,-1419.0000000000111,-235.99999999999176,-457.9999999999807,-245.99999999999068,-721.9999999999942,-650.0000000000057,-674.9999999999972,17.999999999995797,-53.999999999998494,-90.00000000001229,,-8906.000000000005
2021.02.15,-679.0000000000074,-510.99999999999477,-270.99999999999903,-333.0000000000055,-480.99999999999807,-856.9999999999993,-341.0000000000024,-270.0000000000036,-316.99999999998954,-279.00000000000705,-1348.0000000000132,-204.00000000000418,-504.9999999999999,-303.9999999999932,-711.9999999999891,-638.9999999999958,-662.9999999999967,3.999999999992898,-64.99999999999284,-123.00000000000644,,-8898.000000000007
2021.02.15,-685.0000000000023,-482.999999999989,-258.0000000000027,-358.9999999999982,-493.0000000000101,-816.0000000000025,-329.00000000000153,-258.0000000000027,-339.99999999999585,-287.0000000000039,-1338.9999999999986,-201.99999999999108,-495.99999999998533,-285.00000000000193,-689.9999999999977,-606.9999999999993,-677.9999999999973,19.999999999997797,-92.00000000000318,-134.00000000001188,,-8810.999999999998
2021.02.15,-619.9999999999983,-478.0000000000006,-224.000000000002,-329.00000000000153,-439.99999999999596,-798.0000000000018,-332.00000000001006,-236.99999999999832,-311.99999999999005,-247.00000000000833,-1271.9999999999914,-157.99999999999147,-505.99999999998425,-249.99999999999466,-683.9999999999975,-587.9999999999939,-651.9999999999868,49.99999999999449,-49.99999999999449,-104.99999999999955,,-8231.999999999947
2021.02.15,-617.0000000000009,-486.00000000000864,-228.00000000000597,-330.0000000000081,-436.9999999999985,-807.0000000000022,-335.0000000000075,-236.00000000000287,-327.99999999999494,-253.0000000000032,-1294.9999999999875,-134.99999999999625,-495.000000000001,-231.99999999998778,-710.9999999999985,-602.9999999999944,-662.9999999999967,56.0000000000005,-68.99999999999685,-43.00000000001525,,-8247.000000000005
2021.02.15,-619.9999999999983,-482.00000000000466,-219.00000000000253,-329.00000000000153,-432.9999999999945,-820.999999999998,-323.0000000000066,-226.00000000000398,-322.00000000000006,-252.0000000000078,-1310.0000000000023,-157.99999999999147,-491.99999999998136,-217.99999999998488,-703.9999999999935,-600.9999999999991,-653.9999999999964,44.99999999999504,-63.00000000000195,-112.000000000001,,-8293.999999999975
2021.02.15,-628.0000000000064,-465.99999999998863,-233.00000000000543,-300.0000000000003,-432.9999999999945,-816.0000000000025,-316.0000000000052,-233.00000000000543,-289.9999999999903,-257.0000000000072,-1300.0000000000114,-174.00000000000747,-479.99999999999153,-241.99999999998667,-693.9999999999884,-602.0000000000039,-632.9999999999956,39.00000000000014,-34.000000000000696,-104.00000000001519,,-8196.000000000005
2021.02.15,-614.0000000000034,-451.0000000000014,-212.00000000000108,-296.0000000000074,-421.0000000000047,-829.9999999999983,-306.00000000000625,-214.00000000000307,-271.9999999999945,-251.00000000000122,-1269.0000000000055,-185.99999999999727,-454.9999999999832,-211.99999999998997,-659.9999999999966,-570.999999999998,-608.9999999999947,46.999999999997044,-31.999999999998696,-124.99999999999733,,-7938.999999999985
2021.02.15,-636.0000000000143,-483.99999999999557,-200.00000000000017,-243.99999999999977,-429.00000000001273,-828.000000000003,-303.0000000000088,-195.00000000000074,-235.99999999999176,-265.0000000000041,-1294.9999999999875,-184.99999999999073,-496.99999999999187,-194.99999999998963,-692.9999999999978,-563.0000000000024,-567.9999999999978,59.99999999999339,9.00000000000345,-97.00000000001374,,-7844.000000000006
2021.02.15,-634.0000000000013,-462.9999999999912,-213.00000000000762,-265.0000000000041,-415.0000000000098,-822.0000000000027,-300.0000000000003,-201.00000000000674,-254.99999999999412,-287.0000000000039,-1324.9999999999886,-214.00000000000307,-560.9999999999893,-263.99999999999756,-696.9999999999885,-596.9999999999942,-611.9999999999948,12.000000000000899,-43.999999999999595,-111.00000000001664,,-8267.999999999993
2021.02.16,-608.9999999999928,-510.00000000001046,-223.00000000000654,-252.0000000000078,-419.9999999999982,-817.9999999999978,-335.0000000000075,-202.0000000000022,-246.99999999999721,-302.0000000000023,-1305.0000000000068,-167.9999999999904,-615.9999999999943,-282.0000000000045,-663.9999999999873,-578.9999999999935,-595.9999999999894,56.99999999999594,19.00000000000235,-107.00000000001265,,-8159.000000000002
2021.02.16,-619.000000000014,-453.99999999999886,-209.00000000000364,-272.00000000000557,-414.00000000000324,-831.0000000000031,-275.000000000003,-197.99999999999818,-255.99999999998957,-308.00000000000824,-1300.0000000000114,-194.0000000000053,-551.9999999999969,-258.0000000000027,-645.9999999999866,-581.9999999999936,-594.9999999999989,58.99999999999794,-4.999999999999449,-101.00000000001774,,-8010.000000000042
2021.02.16,-639.9999999999961,-462.0000000000068,-256.0000000000007,-313.00000000000773,-428.00000000000614,-858.0000000000041,-300.0000000000003,-238.0000000000049,-292.9999999999988,-297.00000000000284,-1352.0000000000039,-192.99999999999872,-502.9999999999868,-293.99999999999426,-692.9999999999978,-634.0000000000003,-654.9999999999869,4.999999999999449,-51.99999999999649,-92.00000000000318,,-8547.999999999998
2021.02.16,-685.0000000000023,-482.00000000000466,-275.99999999999847,-331.0000000000035,-459.0000000000094,-903.0000000000058,-312.00000000000114,-256.0000000000007,-308.9999999999926,-297.9999999999983,-1430.0000000000068,-214.99999999998744,-502.9999999999868,-329.00000000000153,-737.9999999999995,-689.9999999999977,-698.9999999999981,2.999999999997449,-63.00000000000195,-104.99999999999955,,-9080.0
2021.02.16,-802.0000000000139,-561.9999999999958,-313.00000000000773,-392.9999999999989,-487.99999999999955,-1006.0000000000002,-325.00000000000864,-250.00000000000577,-326.9999999999995,-311.00000000000574,-1574.9999999999886,-235.00000000000742,-507.9999999999973,-302.9999999999866,-819.9999999999932,-748.0000000000047,-782.999999999987,21.999999999999797,-71.99999999999429,-107.00000000001265,,-9906.000000000007
2021.02.16,-827.0,-581.9999999999936,-343.00000000000443,-396.00000000000745,-513.0000000000078,-1115.9999999999995,-328.0000000000061,-262.00000000000665,-314.99999999999864,-319.0000000000026,-1681.0000000000116,-270.99999999999903,-507.9999999999973,-329.99999999998585,-852.9999999999944,-787.9999999999967,-792.9999999999922,1.999999999990898,-60.99999999999994,-104.99999999999955,,-10389.000000000013
2021.02.16,-878.000000000001,-604.0000000000045,-336.00000000000296,-421.0000000000047,-503.000000000009,-1132.9999999999955,-308.00000000000824,-235.00000000000742,-315.9999999999941,-347.0000000000084,-1754.9999999999955,-289.9999999999903,-530.9999999999926,-319.0000000000026,-887.999999999991,-819.9999999999932,-851.9999999999897,22.999999999995246,-75.9999999999983,-51.000000000001044,,-10639.999999999995
2021.02.16,-991.9999999999928,-653.999999999999,-408.00000000000836,-516.0000000000053,-565.9999999999999,-1219.9999999999989,-324.00000000000205,-280.9999999999979,-383.99999999999545,-375.0000000000031,-1938.999999999993,-388.9999999999949,-543.999999999989,-400.9999999999847,-960.9999999999985,-920.9999999999923,-972.999999999999,-37.00000000000925,-164.99999999999292,-60.99999999999994,,-12110.999999999955
2021.02.16,-1002.000000000014,-669.9999999999928,-421.0000000000047,-562.0000000000069,-574.9999999999922,-1266.999999999996,-329.00000000000153,-291.0000000000079,-417.99999999999613,-396.00000000000745,-2016.999999999996,-343.00000000000443,-565.9999999999999,-442.9999999999934,-1003.9999999999907,-980.9999999999945,-1065.9999999999882,-34.000000000000696,-205.99999999999508,9.999999999998899,,-12580.999999999982
2021.02.16,-1036.999999999999,-687.9999999999998,-441.99999999999795,-592.9999999999991,-595.0000000000122,-1281.9999999999964,-332.00000000001006,-304.9999999999997,-444.9999999999954,-402.9999999999978,-2049.0000000000064,-367.99999999999056,-573.9999999999857,-469.99999999999267,-1028.9999999999964,-1013.9999999999958,-1110.99999999999,-42.0000000000087,-227.99999999999488,34.99999999998504,,-12971.999999999985
2021.02.16,-1034.0000000000016,-709.9999999999884,-436.00000000000307,-585.0000000000022,-584.0000000000067,-1284.9999999999966,-335.0000000000075,-291.0000000000079,-429.99999999999704,-402.00000000000233,-2044.9999999999875,-346.9999999999862,-584.9999999999911,-438.00000000000506,-1030.9999999999918,-984.9999999999994,-1092.9999999999893,-24.000000000001798,-207.00000000000162,44.99999999998394,,-12801.999999999984
2021.02.16,-1059.00000000001,-717.9999999999964,-436.9999999999985,-619.9999999999983,-595.9999999999966,-1322.0000000000027,-339.0000000000004,-285.9999999999974,-461.99999999999574,-404.0000000000044,-2087.9999999999936,-340.9999999999913,-585.9999999999976,-417.0000000000007,-1055.9999999999973,-1001.0000000000048,-1147.9999999999961,-14.000000000002899,-246.99999999999721,73.99999999999629,,-13066.999999999984
2021.02.16,-1032.0000000000107,-723.0000000000069,-431.0000000000036,-633.0000000000058,-602.0000000000136,-1305.9999999999973,-359.0000000000093,-302.0000000000023,-489.99999999999045,-404.99999999999983,-2094.999999999999,-317.9999999999961,-623.9999999999801,-446.9999999999974,-1069.9999999999932,-1006.0000000000002,-1164.999999999992,-4.000000000004,-258.9999999999981,122.99999999998423,,-13148.000000000018
2021.02.16,-994.000000000006,-679.0000000000074,-379.0000000000071,-599.0000000000051,-605.9999999999955,-1301.0000000000018,-353.0000000000033,-275.000000000003,-477.99999999998954,-412.00000000000125,-2087.9999999999936,-356.00000000000074,-613.9999999999812,-404.9999999999887,-1057.9999999999927,-978.9999999999992,-1150.9999999999964,7.9999999999968985,-246.00000000000176,112.000000000001,,-12852.999999999976
2021.02.16,-984.000000000007,-642.0000000000092,-353.99999999999875,-560.0000000000049,-588.0000000000107,-1256.0000000000002,-325.00000000000864,-248.00000000000378,-436.9999999999985,-411.0000000000058,-2019.0000000000055,-388.9999999999949,-570.9999999999882,-351.99999999999676,-1000.0,-926.0000000000019,-1082.9999999999984,26.999999999999247,-231.0000000000034,122.99999999998423,,-12226.000000000053
2021.02.16,-957.0000000000078,-594.0000000000057,-292.00000000000335,-507.0000000000019,-568.9999999999973,-1224.0000000000036,-302.0000000000023,-196.00000000000728,-389.99999999999034,-404.99999999999983,-1960.000000000008,-426.9999999999996,-540.9999999999915,-252.99999999999213,-953.9999999999935,-838.9999999999986,-1006.9999999999908,73.99999999999629,-190.99999999999673,90.99999999999665,,-11442.999999999996
2021.02.16,-907.9999999999977,-557.0000000000075,-284.0000000000065,-497.99999999999847,-563.0000000000024,-1168.0000000000064,-304.00000000000426,-211.00000000000563,-398.9999999999938,-380.999999999998,-1866.9999999999902,-401.99999999999125,-500.9999999999959,-241.00000000000233,-905.9999999999917,-807.0000000000022,-959.9999999999937,53.999999999998494,-204.99999999999963,98.99999999998244,,-11009.000000000007
2021.02.16,-910.9999999999951,-558.9999999999984,-286.00000000000847,-506.0000000000064,-534.0000000000123,-1183.9999999999975,-290.00000000000136,-192.00000000000327,-385.99999999999744,-373.00000000000114,-1848.9999999999895,-373.00000000000114,-495.000000000001,-241.00000000000233,-901.9999999999868,-807.0000000000022,-971.9999999999942,52.99999999999194,-225.99999999999287,124.99999999999733,,-10908.0
2021.02.16,-897.0000000000144,-578.9999999999961,-292.9999999999988,-531.0000000000036,-503.000000000009,-1231.9999999999993,-278.00000000000045,-182.00000000000438,-398.9999999999938,-346.0000000000019,-1856.9999999999993,-370.00000000000364,-480.99999999999807,-217.0000000000005,-903.9999999999964,-801.0000000000019,-993.9999999999998,52.99999999999194,-239.0000000000003,150.99999999999002,,-10899.000000000038
2021.02.16,-788.9999999999952,-470.9999999999992,-209.9999999999991,-448.9999999999994,-504.9999999999999,-1114.0000000000043,-279.00000000000705,-163.00000000000205,-380.999999999998,-343.9999999999999,-1741.9999999999902,-384.9999999999909,-449.9999999999948,-146.00000000000168,-839.9999999999892,-718.0000000000035,-912.9999999999967,71.99999999999429,-237.99999999999378,165.9999999999995,,-9898.99999999997
2021.02.16,-822.0000000000116,-453.99999999999886,-246.00000000000176,-567.0000000000064,-480.99999999999807,-1150.9999999999964,-265.0000000000041,-173.00000000000094,-441.99999999999795,-302.0000000000023,-1730.9999999999945,-497.99999999999847,-411.99999999999017,-144.99999999999514,-807.9999999999927,-733.9999999999947,-1015.9999999999911,-1.0000000000065512,-388.9999999999949,176.99999999998272,,-10459.999999999993
2021.02.16,-859.0000000000098,-513.9999999999923,-335.0000000000075,-660.000000000005,-442.9999999999934,-1212.0000000000032,-225.00000000000853,-168.00000000000148,-471.99999999999466,-280.9999999999979,-1734.0000000000089,-465.0000000000043,-312.00000000000114,-136.00000000000279,-805.9999999999974,-777.000000000001,-1072.9999999999932,-41.000000000002146,-443.99999999999994,292.9999999999877,,-10664.000000000038
