date,EURUSD,USDCAD,CHFJPY,EURJPY,EURNZD,NZDCAD,empty,sum
2019.05.02,-739.0000000000008,-121.99999999999989,-12.999999999991019,-798.0000000000018,-1709.9999999999893,297.00000000000284,,-3084.99999999998
2019.05.02,-707.0000000000132,-105.99999999998388,-50.99999999998772,-757.000000000005,-1637.9999999999839,302.0000000000023,,-2956.9999999999714
2019.05.02,-633.0000000000168,-158.99999999999804,-75.9999999999934,-670.0000000000017,-1637.9999999999839,348.00000000000387,,-2827.99999999999
2019.05.02,-623.000000000018,-141.99999999999767,-72.99999999999329,-653.9999999999964,-1666.9999999999964,402.00000000000233,,-2756.9999999999995
2019.05.02,-700.0000000000117,-234.00000000000088,-98.99999999998954,-707.0000000000078,-1743.0000000000057,405.9999999999952,,-3077.00000000002
2019.05.02,-686.0000000000089,-236.99999999999832,-85.99999999999852,-683.0000000000069,-1812.999999999998,432.9999999999945,,-3072.0000000000164
2019.05.02,-724.0000000000135,-201.99999999999108,-26.999999999986812,-713.0000000000081,-1873.999999999998,422.00000000000017,,-3117.9999999999973
2019.05.02,-660.0000000000161,-88.99999999998354,-41.99999999998738,-639.00000000001,-1855.999999999991,378.999999999996,,-2906.9999999999923
2019.05.02,-626.0000000000155,-0.9999999999843467,-57.999999999992724,-640.0000000000006,-2004.9999999999902,419.9999999999982,,-2909.9999999999854
2019.05.02,-572.0000000000169,18.0000000000069,-144.99999999999602,-570.999999999998,-1947.999999999994,415.99999999999415,,-2802.000000000004
2019.05.02,-488.00000000002177,4.000000000004,-93.99999999999409,-492.00000000000443,-1827.9999999999852,424.9999999999976,,-2473.000000000004
2019.05.02,-455.0000000000054,-109.00000000000354,-93.99999999999409,-477.00000000000387,-1831.999999999989,446.9999999999974,,-2519.9999999999986
2019.05.02,-443.0000000000156,-37.99999999998249,-90.99999999999397,-463.0000000000081,-1774.9999999999932,429.0000000000016,,-2380.999999999992
2019.05.02,-453.0000000000145,90.99999999999665,-95.99999999998943,-388.00000000000523,-1753.0000000000045,363.99999999999767,,-2235.0000000000196
2019.05.02,-448.000000000004,58.000000000002494,-70.99999999999795,-341.99999999999875,-1696.999999999993,337.99999999999386,,-2161.9999999999973
2019.05.02,-429.00000000001273,73.00000000001194,-72.99999999999329,-377.00000000000955,-1553.0000000000043,329.999999999997,,-2029.0000000000111
2019.05.02,-405.0000000000109,90.00000000001229,-61.99999999999761,-368.9999999999998,-1557.9999999999927,363.99999999999767,,-1939.999999999991
2019.05.02,-393.0000000000211,43.999999999999595,-76.99999999999818,-343.0000000000035,-1560.9999999999902,390.99999999999693,,-1939.0000000000168
2019.05.02,-419.0000000000138,15.00000000000945,-69.99999999999318,-370.00000000000455,-1567.9999999999916,390.0000000000015,,-2021.9999999999923
2019.05.02,-379.0000000000182,29.00000000001235,-92.99999999998931,-349.00000000000375,-1637.9999999999839,400.9999999999958,,-2028.9999999999868
2019.05.02,-385.00000000001313,133.00000000000534,-94.99999999999886,-347.999999999999,-1648.000000000005,376.99999999999403,,-1966.0000000000168
2019.05.02,-384.00000000000654,121.00000000001555,-91.99999999999875,-347.999999999999,-1557.9999999999927,360.0000000000048,,-1900.9999999999766
2019.05.02,-345.0000000000175,120.00000000000898,-101.99999999998965,-323.99999999999807,-1549.9999999999848,373.00000000000114,,-1827.9999999999798
2019.05.02,-341.00000000001353,141.00000000001333,-98.99999999998954,-311.00000000000705,-1563.9999999999877,380.00000000000256,,-1793.999999999982
2019.05.03,-349.0000000000215,43.999999999999595,-94.99999999999886,-313.0000000000024,-1532.0,373.00000000000114,,-1872.000000000022
2019.05.03,-339.0000000000004,146.00000000000168,-105.99999999999454,-302.0000000000067,-1520.9999999999945,326.9999999999995,,-1794.999999999995
2019.05.03,-346.0000000000019,147.00000000000824,-86.99999999998909,-313.0000000000024,-1539.0000000000014,353.0000000000033,,-1784.9999999999832
2019.05.03,-361.0000000000113,136.00000000000279,-76.99999999999818,-349.00000000000375,-1546.9999999999873,349.99999999999477,,-1848.000000000003
