date,GBPCHF,GBPJPY,GBPCAD,EURJPY,AUDNZD,empty,sum
2016.12.09,-283.99999999999534,-1632.000000000005,2518.9999999999823,-1295.0000000000018,-251.99999999998556,,-944.0000000000056
2016.12.09,-282.0000000000045,-1680.0000000000068,2594.999999999992,-1287.9999999999968,-102.00000000000209,,-757.0000000000184
2016.12.09,-150.00000000000568,-1650.0000000000057,2749.999999999986,-1251.9999999999955,-133.99999999998968,,-436.0000000000106
2016.12.09,-79.00000000000685,-1693.9999999999884,2700.9999999999977,-1254.9999999999955,-136.00000000000279,,-462.99999999999574
2016.12.09,-46.0000000000127,-1806.0000000000116,2715.000000000001,-1331.0000000000032,-187.00000000000384,,-655.0000000000305
2016.12.09,12.999999999996348,-1807.9999999999927,2676.999999999996,-1346.0000000000036,-187.00000000000384,,-651.000000000008
2016.12.09,17.999999999984695,-1725.999999999999,2738.9999999999804,-1313.0000000000023,-139.00000000000023,,-421.0000000000364
2016.12.09,174.99999999999181,-1525.0000000000057,2871.0000000000014,-1368.9999999999998,-170.99999999998784,,-19.000000000000114
2016.12.09,246.99999999999721,-1463.9999999999986,2903.9999999999955,-1382.000000000005,-177.00000000000495,,127.99999999998414
2016.12.09,200.99999999998454,-1567.0000000000073,2854.000000000001,-1396.000000000001,-228.00000000000597,,-136.0000000000287
2016.12.09,185.99999999999727,-1638.0000000000052,2818.9999999999936,-1400.9999999999964,-236.99999999999832,,-271.000000000009
2016.12.09,163.9999999999864,-1659.9999999999966,2674.9999999999827,-1477.0000000000039,-246.99999999999721,,-545.0000000000286
2016.12.09,146.99999999998602,-1793.0000000000064,2576.999999999985,-1522.9999999999961,-236.99999999999832,,-829.0000000000299
2016.12.09,104.99999999999955,-1824.9999999999886,2616.9999999999804,-1543.9999999999968,-270.99999999999903,,-918.0000000000045
