date,GBPUSD,USDCAD,AUDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,empty,sum
2017.04.26,-51.000000000001044,-1161.9999999999964,-768.9999999999975,355.99999999999454,-327.99999999999494,-493.0000000000101,970.9999999999997,-19.999999999997797,-996.0000000000093,1240.999999999981,822.9999999999959,1339.0000000000014,-3130.0000000000105,-58.9999999999975,352.99999999999443,1145.000000000007,,-780.0000000000412
2017.04.26,-41.99999999998649,-1258.999999999988,-774.9999999999924,284.9999999999966,-346.9999999999973,-475.0000000000032,963.9999999999982,0.999999999995449,-912.0000000000061,1332.999999999984,906.0000000000068,1325.0000000000207,-3068.000000000004,-140.00000000000057,399.9999999999915,1068.9999999999977,,-734.9999999999877
2017.04.26,-29.999999999996696,-1252.0000000000086,-774.9999999999924,352.99999999999443,-393.9999999999944,-520.0000000000093,966.0000000000002,-33.000000000005244,-840.0000000000034,1430.9999999999823,1080.0000000000143,1420.0000000000211,-3102.0000000000045,-163.0000000000109,429.00000000000205,1038.0000000000057,,-392.00000000000546
2017.04.26,-1.999999999990898,-1468.0000000000027,-880.9999999999984,418.00000000000637,-483.0000000000001,-603.0000000000091,1041.9999999999984,0.999999999995449,-1099.000000000018,1599.9999999999793,1148.0000000000157,1521.0000000000168,-3382.000000000018,-192.00000000000728,438.0000000000024,1061.000000000001,,-881.0000000000291
2017.04.26,-11.00000000000545,-1383.000000000001,-942.9999999999939,498.00000000000466,-466.9999999999952,-693.0000000000102,1058.0000000000034,-17.000000000000348,-1199.0000000000123,1525.999999999983,1105.0000000000005,1683.0000000000123,-3506.000000000009,-79.9999999999983,438.0000000000024,1129.9999999999977,,-861.0000000000218
2017.04.26,-83.9999999999952,-1500.9999999999968,-950.9999999999908,609.9999999999994,-544.9999999999955,-673.0000000000014,1119.9999999999989,-10.999999999994348,-1477.0000000000039,1456.9999999999973,951.000000000013,1592.0000000000157,-3512.000000000004,-153.0000000000058,242.999999999995,1117.0000000000014,,-1816.9999999999668
2017.04.26,-140.99999999999113,-1364.999999999994,-932.999999999995,426.9999999999925,-368.00000000000165,-587.9999999999997,1014.0000000000038,17.000000000000348,-1122.000000000014,1359.9999999999834,866.9999999999956,1423.0000000000186,-3249.9999999999973,-109.00000000000887,378.9999999999907,1170.0000000000043,,-1219.000000000012
2017.04.26,-113.00000000000753,-1384.0000000000075,-1049.9999999999955,546.999999999997,-424.00000000000216,-757.0000000000076,1090.9999999999975,24.999999999997247,-1259.0000000000146,1524.9999999999986,985.999999999998,1594.0000000000066,-3390.000000000004,-18.000000000000682,438.0000000000024,1224.9999999999984,,-964.0000000000439
2017.04.26,-11.999999999989797,-1307.999999999998,-1079.999999999992,618.9999999999998,-439.0000000000005,-828.0000000000065,1178.0000000000014,41.9999999999976,-1355.9999999999945,1530.9999999999934,1009.9999999999998,1870.0000000000161,-3514.0000000000173,-8.000000000009777,512.999999999991,1251.9999999999975,,-530.0000000000125
2017.04.26,96.00000000000719,-1259.9999999999945,-1027.0000000000002,664.0000000000015,-415.99999999999415,-791.0000000000084,1175.0000000000039,77.00000000000485,-1706.0000000000173,1427.9999999999848,531.0000000000148,1687.0000000000164,-3481.000000000001,107.99999999998988,384.00000000000034,1288.0000000000002,,-1242.9999999999911
2017.04.26,156.00000000000057,-1174.9999999999927,-1079.999999999992,745.9999999999951,-315.9999999999941,-794.0000000000058,1188.0000000000002,233.00000000000543,-1729.0000000000134,1502.9999999999877,632.0000000000103,1640.0000000000193,-3405.0000000000136,198.99999999999807,375.99999999999056,1429.0000000000025,,-397.00000000000205
