date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,CHFJPY,CADCHF,AUDCHF,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDCAD,empty,sum
2016.02.17,-1158.0000000000034,-1821.9999999999902,915.9999999999835,-175.99999999999838,37.99999999998249,344.0000000000083,-856.9999999999967,-952.9999999999927,2732.000000000001,197.9999999999933,-1106.000000000007,-203.99999999998198,-575.9999999999934,297.00000000000284,,-2326.999999999992
2016.02.17,-1146.999999999998,-1865.99999999999,908.999999999982,-122.99999999998423,98.99999999998244,328.00000000000296,-880.000000000003,-968.9999999999976,2876.000000000012,194.99999999999318,-1157.000000000008,-333.9999999999899,-609.9999999999994,292.9999999999988,,-2385.9999999999995
2016.02.17,-1208.9999999999934,-1947.999999999994,1046.999999999998,-218.99999999999142,93.99999999999409,284.000000000006,-873.0000000000016,-931.9999999999995,2741.0000000000155,226.99999999998965,-1238.0000000000057,-319.0000000000026,-629.9999999999955,246.99999999999721,,-2727.9999999999827
2016.02.17,-1220.9999999999943,-1954.9999999999957,1036.999999999999,-235.99999999999176,85.00000000000173,245.9999999999951,-872.0000000000061,-936.999999999999,2732.000000000001,152.00000000000102,-1210.0,-347.9999999999928,-661.0000000000014,248.99999999999923,,-2938.999999999984
2016.02.17,-1107.0000000000025,-1885.9999999999877,901.9999999999806,-225.99999999999287,176.99999999998272,445.99999999999795,-797.0000000000033,-762.9999999999915,2377.000000000029,365.99999999999966,-1028.9999999999911,116.00000000000499,-435.0000000000023,114.99999999999844,,-1743.9999999999775
2016.02.17,-1205.999999999996,-1915.0,1008.9999999999932,-161.99999999999548,58.000000000002494,486.0000000000042,-905.9999999999957,-922.999999999996,2670.000000000039,402.000000000001,-1249.9999999999955,-9.999999999998899,-524.9999999999915,193.99999999999417,,-2077.999999999935
2016.02.17,-1141.0000000000032,-1888.9999999999852,915.9999999999835,-51.99999999998539,132.99999999998312,405.00000000000114,-912.9999999999972,-900.0000000000008,2709.000000000028,298.0000000000018,-1245.9999999999916,17.000000000000348,-590.999999999994,151.00000000000114,,-2102.9999999999573
2016.02.17,-1139.9999999999966,-1863.999999999999,900.9999999999962,-43.999999999999595,104.99999999999955,424.99999999999716,-917.0000000000011,-911.9999999999906,2694.0000000000186,301.00000000000193,-1231.9999999999886,-80.99999999999774,-578.000000000003,159.9999999999935,,-2181.999999999968
2016.02.17,-1102.000000000003,-1893.9999999999957,858.9999999999875,-165.9999999999995,190.00000000000128,525.9999999999962,-826.0000000000045,-809.9999999999997,2531.0000000000164,412.9999999999967,-1038.99999999999,139.00000000000023,-405.9999999999917,142.99999999999312,,-1441.9999999999918
2016.02.17,-1009.9999999999998,-1898.999999999984,774.9999999999924,-225.99999999999287,320.9999999999935,593.0000000000035,-729.0000000000018,-654.9999999999944,2268.0000000000255,506.0000000000002,-853.9999999999992,407.0000000000018,-244.99999999999034,58.99999999999794,,-688.9999999999472
2016.02.17,-951.9999999999973,-1980.9999999999884,696.999999999992,-232.99999999999432,485.99999999998647,552.0000000000067,-687.9999999999998,-605.0,2368.0000000000146,450.9999999999934,-744.9999999999957,546.000000000002,-225.9999999999991,49.99999999999449,,-279.9999999999848
2016.02.17,-936.999999999999,-1981.9999999999948,658.9999999999874,-243.99999999999977,510.99999999999477,519.0000000000055,-666.9999999999953,-553.999999999999,2247.0000000000214,390.00000000000057,-678.0000000000008,395.99999999999636,-224.99999999999432,2.000000000002,,-562.9999999999752
2016.02.17,-939.9999999999964,-1917.9999999999975,666.9999999999953,-247.99999999998158,443.99999999999994,525.0000000000057,-670.000000000004,-569.9999999999927,2197.0000000000045,396.99999999999136,-679.0000000000074,226.99999999999943,-224.99999999999432,22.999999999995246,,-769.999999999982
2016.02.17,-963.0000000000027,-1905.0000000000011,705.9999999999844,-289.9999999999903,395.99999999999636,393.0000000000007,-663.999999999998,-617.0000000000009,2263.9999999999995,265.00000000000057,-692.0000000000038,11.00000000000545,-316.99999999999307,97.9999999999981,,-1315.0000000000045
2016.02.17,-964.9999999999936,-1943.9999999999902,648.9999999999885,-316.99999999998954,439.99999999999596,507.99999999999557,-648.9999999999995,-605.0,2297.0000000000377,333.999999999989,-574.0000000000078,201.00000000000674,-212.99999999999386,102.00000000000209,,-735.999999999959
2016.02.17,-997.0000000000034,-2147.9999999999945,682.9999999999892,-431.99999999998795,600.9999999999849,602.0000000000039,-612.9999999999969,-586.9999999999931,2468.0000000000036,434.99999999998806,-496.99999999999187,211.00000000000563,-107.99999999998988,124.00000000000189,,-257.9999999999812
2016.02.17,-900.9999999999962,-2296.9999999999936,610.9999999999837,-393.99999999998323,875.0000000000035,676.0000000000019,-563.0000000000024,-559.9999999999939,2791.0000000000323,560.9999999999928,-442.00000000000904,302.0000000000023,6.000000000000227,156.00000000000057,,821.0000000000392
2016.02.17,-990.000000000002,-2252.999999999994,656.9999999999965,-254.999999999983,710.999999999995,811.9999999999976,-697.9999999999986,-722.0000000000005,3029.0000000000373,649.9999999999915,-661.0000000000005,-88.99999999998354,-52.99999999999727,198.99999999999363,,337.0000000000516
2016.02.17,-963.0000000000027,-2204.9999999999905,679.9999999999917,-281.99999999998226,703.9999999999935,569.0000000000026,-663.999999999998,-646.9999999999976,2792.000000000039,443.9999999999884,-662.000000000007,-41.000000000002146,-183.9999999999975,139.99999999999568,,-318.9999999999667
2016.02.17,-1066.9999999999957,-2180.9999999999886,734.9999999999968,-146.00000000000168,529.0000000000017,507.99999999999557,-807.9999999999976,-756.9999999999966,2853.0000000000387,310.99999999999284,-889.9999999999908,-187.00000000000384,-393.0000000000007,88.99999999999464,,-1403.9999999999557
2016.02.17,-1222.000000000001,-2041.0000000000039,910.9999999999951,-114.99999999999844,139.9999999999846,628.0000000000001,-934.9999999999969,-837.9999999999943,2611.0000000000077,429.9999999999926,-1167.0000000000068,-439.99999999999596,-459.0000000000032,20.999999999993246,,-2476.000000000027
2016.02.17,-1417.999999999997,-1787.0000000000052,1034.0000000000016,50.0000000000167,-351.99999999999676,689.0000000000072,-1156.9999999999968,-1136.999999999999,2708.0000000000214,399.0000000000009,-1526.0000000000052,-925.9999999999824,-671.999999999997,146.00000000000168,,-3948.99999999993
2016.02.17,-1451.0000000000023,-1578.999999999997,1081.999999999983,260.0000000000158,-616.0000000000165,567.9999999999978,-1297.0000000000036,-1351.9999999999977,2934.0000000000364,277.000000000001,-1822.9999999999968,-1015.9999999999947,-912.9999999999967,258.9999999999981,,-4666.999999999973
2016.02.17,-1381.9999999999943,-1757.999999999993,1015.9999999999947,104.99999999999955,-334.9999999999964,612.9999999999995,-1168.9999999999977,-1269.9999999999934,3102.000000000027,335.9999999999985,-1556.0000000000018,-908.999999999982,-733.9999999999947,324.00000000000205,,-3616.999999999932
2016.02.17,-1356.999999999997,-1968.9999999999986,935.9999999999812,123.00000000000644,-92.00000000000318,683.0000000000069,-1156.9999999999968,-1239.0000000000011,3341.000000000038,353.9999999999992,-1469.9999999999936,-729.9999999999862,-673.0000000000018,283.99999999999534,,-2965.999999999951
2016.02.17,-1324.000000000003,-1781.9999999999948,882.9999999999893,104.99999999999955,-226.99999999999943,525.0000000000057,-1124.9999999999982,-1170.9999999999998,2979.0000000000205,168.99999999999693,-1378.9999999999968,-559.9999999999827,-745.9999999999951,244.99999999999523,,-3407.9999999999627
2016.02.17,-1341.9999999999986,-1929.000000000003,919.9999999999875,73.00000000001194,-117.00000000001154,646.0000000000008,-1124.0000000000027,-1151.9999999999975,3074.0000000000214,314.9999999999977,-1391.0000000000089,-647.9999999999819,-659.9999999999966,217.99999999999596,,-3116.999999999986
2016.02.17,-1339.0000000000014,-1797.9999999999884,878.000000000001,368.00000000001273,-242.00000000000887,506.0000000000002,-1273.9999999999973,-1266.999999999996,3212.000000000037,115.99999999999966,-1662.9999999999923,-664.9999999999823,-932.9999999999927,166.99999999999494,,-3933.999999999914
2016.02.17,-1453.9999999999998,-1903.9999999999945,1046.999999999998,407.0000000000018,-284.00000000001756,695.0000000000074,-1331.9999999999998,-1249.0,3171.000000000035,316.99999999999307,-1940.9999999999927,-783.9999999999848,-900.9999999999962,7.9999999999968985,,-4203.999999999953
2016.02.17,-1512.0000000000023,-2012.9999999999982,1042.9999999999939,319.0000000000026,-277.00000000001614,692.0000000000073,-1371.9999999999955,-1194.9999999999905,2968.0000000000373,287.9999999999967,-1835.9999999999932,-398.9999999999938,-912.9999999999967,-63.99999999999739,,-4270.9999999999445
2016.02.17,-1600.0000000000014,-2486.9999999999945,1161.9999999999964,331.999999999999,68.99999999998573,745.0000000000045,-1439.9999999999968,-1219.9999999999989,3524.000000000038,366.9999999999902,-2014.999999999989,-449.9999999999948,-956.0000000000031,-126.99999999999933,,-4095.999999999964
2016.02.17,-1578.999999999997,-2387.99999999999,1122.9999999999852,518.0000000000184,7.0000000000014495,712.0000000000033,-1522.9999999999966,-1313.999999999993,3699.00000000003,315.9999999999883,-2164.0000000000105,-644.0000000000001,-1070.999999999998,-109.99999999999899,,-4417.999999999957
2016.02.17,-1676.9999999999952,-2005.9999999999966,1176.9999999999836,1120.0000000000098,-523.0000000000068,575.0000000000028,-1912.999999999998,-1602.9999999999989,3778.0000000000146,93.99999999999409,-2907.9999999999995,-1307.999999999998,-1620.999999999995,-238.0000000000049,,-7052.999999999988
2016.02.17,-1646.000000000003,-1753.0000000000045,1027.9999999999845,1555.0000000000175,-722.0000000000005,759.0000000000003,-2115.9999999999955,-1837.9999999999952,4155.00000000002,173.00000000000182,-3191.0000000000105,-1757.999999999993,-1723.9999999999895,-190.00000000000128,,-7267.999999999968
2016.02.17,-1647.9999999999939,-1631.999999999989,1020.9999999999831,1547.0000000000095,-844.0000000000003,704.0000000000077,-2115.0,-1903.9999999999945,4168.000000000016,104.99999999998977,-3177.999999999992,-1878.0000000000018,-1759.999999999991,-99.00000000000463,,-7512.99999999996
2016.02.17,-1578.999999999997,-1734.9999999999977,939.9999999999853,1644.000000000001,-648.0000000000041,813.0000000000024,-2115.9999999999955,-1769.9999999999939,4070.000000000018,217.9999999999893,-3170.0000000000064,-1539.999999999986,-1679.000000000002,-285.00000000000193,,-6836.999999999987
2016.02.17,-1497.0000000000039,-1834.9999999999866,922.999999999985,1566.0000000000007,-435.0000000000076,689.9999999999977,-2015.0000000000002,-1730.9999999999936,4264.000000000024,168.99999999999693,-3061.0000000000027,-1519.999999999988,-1655.0000000000011,-202.0000000000022,,-6338.999999999981
2016.02.17,-1514.9999999999998,-1774.9999999999932,885.9999999999868,1561.0000000000123,-516.0000000000053,661.0000000000014,-2024.0000000000036,-1813.9999999999934,4361.000000000015,69.99999999999318,-3001.000000000009,-1587.9999999999893,-1685.0000000000023,-100.00000000000009,,-6478.999999999987
2016.02.17,-1558.9999999999993,-1906.999999999992,918.9999999999809,1407.0000000000027,-446.0000000000131,677.0000000000067,-1975.0000000000045,-1837.9999999999952,4544.000000000015,68.9999999999884,-2873.9999999999986,-1605.9999999999964,-1614.999999999995,0.999999999995449,,-6203.000000000005
2016.02.17,-1480.999999999999,-1984.9999999999923,931.9999999999995,1373.000000000002,-256.00000000001177,778.9999999999964,-1895.0000000000023,-1751.999999999998,4593.000000000025,271.99999999999136,-2859.999999999996,-1752.9999999999823,-1456.0000000000032,-17.000000000000348,,-5505.999999999971
2016.02.17,-1563.9999999999986,-2132.0000000000005,1091.9999999999818,1388.0000000000114,-232.00000000000998,915.0000000000063,-1970.000000000005,-1767.9999999999918,4648.00000000003,518.0000000000007,-3095.000000000003,-1831.999999999989,-1441.0000000000025,-87.99999999999919,,-5560.99999999997
2016.02.17,-1391.9999999999932,-2017.000000000002,941.9999999999984,1270.0000000000155,-96.00000000000719,986.0000000000042,-1780.9999999999993,-1656.9999999999973,4527.000000000015,649.9999999999915,-2757.0000000000095,-1661.9999999999857,-1176.9999999999925,10.999999999994348,,-4152.999999999969
2016.02.17,-1476.999999999995,-1998.9999999999952,923.9999999999915,1307.999999999998,-239.99999999999577,1030.0000000000011,-1863.0000000000036,-1866.9999999999964,4914.000000000018,569.9999999999932,-2773.000000000003,-2007.0000000000032,-1235.99999999999,191.99999999999218,,-4523.999999999988
2016.02.17,-1513.9999999999932,-2010.0000000000007,1036.999999999999,1408.0000000000093,-283.000000000011,1075.0000000000027,-1944.9999999999968,-1838.9999999999907,4757.000000000011,699.9999999999886,-3035.00000000001,-1943.9999999999902,-1295.9999999999923,39.999999999995595,,-4848.999999999979
2016.02.17,-1566.0000000000007,-2041.9999999999882,1091.9999999999818,1479.0000000000082,-320.00000000000915,954.9999999999983,-2019.9999999999995,-1893.9999999999957,4873.000000000016,561.9999999999976,-3194.9999999999923,-1880.9999999999993,-1468.999999999994,17.999999999995797,,-5407.999999999981
2016.02.17,-1535.999999999993,-1997.0000000000043,1068.9999999999866,1765.0000000000166,-319.0000000000026,858.9999999999947,-2143.000000000006,-1922.999999999997,4997.000000000029,447.9999999999933,-3516.9999999999923,-2010.0000000000007,-1686.9999999999977,-140.0000000000068,,-6133.999999999981
2016.02.18,-1552.9999999999932,-1997.9999999999886,1082.9999999999895,1806.0000000000186,-346.0000000000019,849.0000000000038,-2171.9999999999964,-1856.9999999999975,4753.000000000029,406.9999999999965,-3540.999999999994,-1964.9999999999945,-1748.9999999999952,-252.0000000000078,,-6534.999999999933
2016.02.18,-1551.0000000000023,-2018.999999999993,1055.9999999999902,1588.0000000000116,-326.0000000000041,852.0000000000039,-2063.999999999999,-1811.9999999999914,4660.00000000002,402.000000000001,-3272.9999999999927,-1868.9999999999873,-1609.9999999999995,-160.00000000000458,,-6125.999999999948
2016.02.18,-1591.9999999999934,-2139.000000000002,1141.9999999999986,1699.0000000000061,-251.00000000000122,707.9999999999984,-2144.999999999997,-1829.9999999999982,4803.000000000024,312.9999999999882,-3506.000000000009,-1953.999999999989,-1792.9999999999923,-248.00000000000378,,-6792.999999999971
2016.02.18,-1578.0000000000016,-2085.0000000000036,1136.999999999988,1679.0000000000082,-296.0000000000074,679.000000000002,-2136.0000000000045,-1829.9999999999982,4738.00000000002,280.9999999999917,-3475.99999999999,-1935.9999999999823,-1807.9999999999927,-226.99999999999943,,-6857.99999999997
2016.02.18,-1535.999999999993,-2052.9999999999936,1071.999999999984,1666.0000000000118,-268.0000000000016,787.9999999999967,-2090.9999999999986,-1801.9999999999925,4865.000000000008,385.9999999999957,-3380.9999999999895,-2161.9999999999973,-1683.9999999999975,-211.00000000000563,,-6410.999999999972
2016.02.18,-1527.9999999999961,-2041.0000000000039,1010.9999999999841,1765.0000000000166,-265.0000000000041,932.0000000000022,-2139.9999999999973,-1588.0000000000005,4079.0000000000105,496.9999999999999,-3397.99999999999,-1937.9999999999952,-1623.9999999999952,-572.0000000000058,,-6809.9999999999745
2016.02.18,-1495.9999999999973,-1993.0000000000002,1009.9999999999998,1778.9999999999973,-269.00000000000813,846.0000000000036,-2124.999999999999,-1577.9999999999905,4102.000000000028,433.9999999999975,-3420.000000000001,-1869.9999999999939,-1673.0000000000018,-565.0000000000044,,-6817.999999999969
2016.02.18,-1517.999999999997,-1970.9999999999895,1001.9999999999918,1770.000000000005,-324.9999999999975,971.9999999999942,-2139.9999999999973,-1683.9999999999966,4282.000000000008,542.0000000000016,-3400.000000000003,-2238.999999999991,-1592.9999999999893,-434.000000000001,,-6735.999999999961
2016.02.18,-1429.999999999998,-1897.9999999999998,917.9999999999966,1797.000000000004,-277.00000000001614,953.000000000003,-2090.9999999999986,-1619.9999999999993,4168.000000000016,525.9999999999962,-3306.999999999993,-2356.999999999987,-1551.9999999999925,-455.0000000000054,,-6624.999999999974
2016.02.18,-1456.9999999999973,-1895.9999999999866,936.9999999999878,1875.0000000000045,-313.00000000000773,847.999999999999,-2149.9999999999964,-1685.9999999999986,4300.000000000015,411.00000000000136,-3424.000000000005,-2466.999999999997,-1692.9999999999977,-448.000000000004,,-7162.999999999982
2016.02.18,-1446.9999999999982,-1872.9999999999914,958.9999999999987,1904.0000000000168,-322.00000000000006,837.0000000000033,-2156.0000000000023,-1649.0000000000005,4186.000000000023,432.00000000000216,-3483.999999999998,-2476.999999999996,-1712.9999999999939,-509.00000000000387,,-7311.99999999994
2016.02.18,-1471.0,-1852.9999999999936,960.9999999999897,1879.0000000000084,-377.0000000000051,903.0000000000058,-2163.999999999999,-1677.9999999999907,4189.000000000021,477.99999999999443,-3464.0000000000005,-2441.9999999999886,-1671.999999999997,-475.99999999999864,,-7186.9999999999545
2016.02.18,-1436.9999999999993,-1838.9999999999907,951.9999999999973,1938.0000000000175,-343.00000000000443,853.9999999999992,-2168.9999999999986,-1632.9999999999955,4099.000000000008,454.9999999999983,-3509.0000000000064,-2485.999999999988,-1714.999999999989,-546.000000000002,,-7378.999999999954
2016.02.18,-1478.999999999997,-1852.9999999999936,962.9999999999806,1894.000000000018,-389.0000000000171,858.9999999999947,-2173.999999999998,-1575.9999999999995,3894.0000000000196,423.9999999999924,-3478.000000000003,-2227.9999999999854,-1715.999999999994,-629.0000000000018,,-7487.999999999985
2016.02.18,-1486.9999999999939,-1876.9999999999955,1002.9999999999983,1902.0000000000036,-374.0000000000077,783.0000000000013,-2185.0000000000036,-1613.9999999999932,4016.0000000000196,364.9999999999949,-3539.000000000003,-2374.9999999999936,-1786.9999999999918,-592.9999999999991,,-7761.999999999964
2016.02.18,-1466.0000000000007,-1895.9999999999866,924.9999999999981,1876.000000000011,-319.0000000000026,927.9999999999973,-2154.0000000000005,-1617.9999999999973,4103.000000000012,471.9999999999942,-3407.9999999999886,-2095.999999999987,-1643.9999999999914,-544.0,,-6840.999999999942
2016.02.18,-1395.9999999999973,-2096.999999999993,891.9999999999817,1775.9999999999998,-22.0000000000109,893.0000000000007,-2051.999999999998,-1484.9999999999918,4150.000000000009,490.99999999999966,-3245.999999999993,-1848.9999999999895,-1545.9999999999923,-587.0000000000042,,-6077.99999999998
2016.02.18,-1405.9999999999961,-2088.000000000001,895.0000000000014,1721.000000000017,-51.000000000001044,939.9999999999977,-2027.9999999999964,-1402.9999999999986,3888.0000000000246,531.9999999999965,-3200.0000000000027,-1800.0000000000016,-1492.999999999995,-675.0000000000034,,-6167.99999999996
2016.02.18,-1414.9999999999995,-1958.9999999999995,883.9999999999959,1728.0000000000184,-190.00000000000128,865.9999999999997,-2039.9999999999973,-1505.0000000000007,3965.0000000000186,420.99999999999227,-3187.0000000000064,-2065.99999999999,-1554.9999999999927,-548.9999999999995,,-6601.999999999962
2016.02.18,-1566.0000000000007,-1994.9999999999911,1065.999999999989,1716.0000000000064,-368.9999999999971,1010.9999999999957,-2144.999999999997,-1533.999999999991,3786.0000000000227,589.9999999999892,-3420.000000000001,-2235.9999999999936,-1573.9999999999982,-651.999999999997,,-7321.999999999964
2016.02.18,-1485.9999999999984,-2034.9999999999868,973.999999999986,1598.0000000000105,-212.99999999999653,1093.0000000000036,-2022.999999999997,-1424.9999999999984,3705.000000000025,680.9999999999974,-3163.999999999989,-1783.9999999999857,-1372.0,-634.0000000000013,,-6084.999999999931
2016.02.18,-1449.9999999999957,-2159.999999999984,1000.0000000000009,1571.0000000000114,-39.00000000001125,1135.9999999999957,-1982.000000000006,-1491.9999999999934,4144.000000000015,808.9999999999975,-3177.0000000000077,-1909.9999999999895,-1293.9999999999968,-484.00000000000665,,-5327.999999999972
2016.02.18,-1451.9999999999977,-1743.99999999999,973.999999999986,1770.000000000005,-453.0000000000145,1055.9999999999973,-2090.000000000003,-1664.9999999999943,4037.000000000024,684.9999999999881,-3351.9999999999995,-1929.9999999999873,-1473.9999999999895,-395.0000000000009,,-6032.999999999977
2016.02.18,-1527.9999999999961,-1916.999999999991,962.9999999999806,1582.0000000000168,-389.0000000000171,1081.0000000000032,-2046.0000000000034,-1732.0000000000002,4327.000000000015,614.9999999999949,-3133.9999999999923,-1812.999999999998,-1402.000000000001,-240.00000000000688,,-5632.999999999996
2016.02.18,-1591.9999999999934,-1733.9999999999911,1068.9999999999866,1567.0000000000073,-669.0000000000085,1096.0000000000036,-2085.0000000000036,-1736.9999999999995,3940.00000000001,661.9999999999919,-3258.0000000000055,-1893.9999999999957,-1439.9999999999977,-290.9999999999968,,-6365.999999999993
2016.02.18,-1619.0000000000039,-1523.999999999992,1081.999999999983,1651.0000000000025,-919.0000000000032,1120.999999999995,-2148.0000000000055,-1749.999999999996,3634.000000000004,665.9999999999968,-3371.9999999999973,-1890.9999999999982,-1494.9999999999905,-351.99999999999676,,-6916.000000000002
2016.02.18,-1688.0000000000007,-1174.9999999999927,1196.9999999999814,1839.0000000000127,-1361.0000000000123,1117.999999999995,-2300.000000000002,-1871.0000000000005,3351.000000000015,702.9999999999887,-3733.9999999999927,-2207.000000000003,-1670.9999999999923,-392.00000000000347,,-8191.000000000007
2016.02.18,-1788.9999999999961,-1201.999999999992,1364.999999999994,1641.0000000000036,-1476.0000000000107,1346.999999999994,-2266.999999999997,-1844.9999999999966,3110.000000000035,1018.9999999999912,-3747.999999999996,-2299.999999999991,-1469.9999999999989,-385.99999999999744,,-8000.999999999956
2016.02.18,-1737.999999999995,-1156.0000000000014,1373.000000000002,1719.0000000000039,-1452.0000000000089,1329.0000000000077,-2270.0000000000055,-1864.9999999999945,3217.0000000000255,1077.9999999999886,-3848.000000000007,-2459.9999999999955,-1484.9999999999995,-353.0000000000033,,-7910.999999999984
2016.02.18,-1841.999999999999,-1252.999999999993,1483.9999999999964,1595.0000000000132,-1502.0000000000034,1430.0000000000068,-2280.000000000004,-1888.9999999999961,3201.0000000000095,1185.9999999999927,-3856.999999999999,-2473.9999999999986,-1421.999999999997,-343.00000000000443,,-7965.999999999976
2016.02.18,-1783.9999999999966,-1158.9999999999989,1424.9999999999875,1614.0000000000043,-1487.0000000000161,1429.000000000002,-2222.000000000002,-1794.9999999999911,2985.0000000000155,1153.9999999999964,-3824.9999999999895,-2262.9999999999927,-1399.000000000001,-426.9999999999996,,-7753.999999999983
2016.02.18,-1812.999999999998,-1122.9999999999852,1512.0000000000023,1822.0000000000125,-1585.9999999999986,1359.9999999999995,-2381.9999999999955,-1808.9999999999939,2854.000000000001,1183.9999999999975,-4153.000000000006,-2434.0000000000027,-1588.9999999999986,-590.0000000000016,,-8746.999999999967
2016.02.18,-1951.0000000000027,-1512.0000000000023,1578.999999999997,1592.0000000000157,-1395.000000000013,1512.0000000000005,-2358.0000000000045,-1837.9999999999952,3207.000000000004,1253.0,-3986.0000000000005,-2207.9999999999877,-1450.0000000000027,-514.0000000000033,,-8068.999999999995
2016.02.18,-1791.9999999999936,-1259.9999999999945,1375.9999999999995,1600.0000000000014,-1417.0000000000016,1430.0000000000068,-2243.000000000006,-1801.9999999999925,3083.000000000036,1126.9999999999955,-3716.9999999999927,-1976.0,-1384.0000000000005,-412.00000000000125,,-7386.999999999943
2016.02.18,-1939.0000000000018,-1418.9999999999925,1566.0000000000007,1538.000000000017,-1478.0000000000016,1552.9999999999973,-2322.9999999999973,-1883.0000000000014,3221.0000000000073,1289.0000000000014,-3908.0000000000005,-2204.9999999999905,-1379.9999999999955,-407.0000000000018,,-7774.999999999959
2016.02.18,-1690.999999999998,-1239.9999999999966,1343.9999999999895,1720.0000000000105,-1300.0000000000123,1447.0000000000027,-2236.0000000000045,-1680.999999999999,2898.0000000000227,1237.9999999999995,-3804.0000000000073,-2105.0000000000014,-1357.99999999999,-572.0000000000058,,-7339.99999999999
2016.02.18,-1742.9999999999945,-1498.9999999999836,1461.0000000000011,1184.0000000000073,-1114.9999999999993,1573.9999999999982,-1995.0000000000023,-1703.9999999999943,3214.000000000006,1441.9999999999932,-3374.0000000000105,-2230.999999999983,-989.9999999999949,-207.99999999999707,,-5983.999999999954
2016.02.18,-1722.0000000000014,-1580.999999999988,1419.999999999999,1290.9999999999977,-1002.9999999999983,1483.000000000004,-2032.0000000000005,-1690.999999999998,3358.0000000000164,1324.9999999999886,-3425.999999999996,-2237.0,-1101.9999999999895,-275.99999999999847,,-6192.999999999964
2016.02.18,-1674.9999999999932,-1624.9999999999875,1404.9999999999895,1277.000000000017,-892.0000000000039,1463.0000000000082,-1990.000000000003,-1711.9999999999914,3557.0000000000323,1341.9999999999986,-3395.999999999999,-2350.999999999992,-1066.9999999999932,-197.00000000000273,,-5860.999999999921
2016.02.18,-1595.000000000002,-1503.9999999999943,1187.999999999989,1263.000000000014,-896.000000000008,1516.0000000000055,-1927.9999999999964,-1637.999999999995,3339.0000000000255,1256.999999999991,-3085.9999999999886,-2042.9999999999948,-956.9999999999936,-211.00000000000563,,-5294.999999999954
2016.02.18,-1641.999999999999,-1560.9999999999902,1192.9999999999995,1243.0000000000164,-913.0000000000083,1543.0000000000064,-1951.9999999999982,-1655.999999999991,3372.0000000000196,1227.9999999999945,-3069.0000000000105,-2063.999999999999,-962.9999999999939,-214.99999999999852,,-5455.999999999952
2016.02.18,-1693.0,-1591.9999999999934,1245.9999999999916,1154.0000000000105,-950.0000000000064,1573.0000000000075,-1941.9999999999993,-1672.9999999999911,3377.0000000000077,1254.9999999999955,-3045.0000000000086,-2089.999999999992,-930.9999999999974,-180.99999999999784,,-5491.999999999974
2016.02.18,-1739.0000000000016,-1625.999999999994,1334.9999999999973,1127.0000000000114,-985.999999999998,1569.0000000000027,-1958.9999999999995,-1727.0000000000007,3474.0000000000214,1295.9999999999923,-3136.99999999999,-2309.99999999999,-953.000000000003,-131.00000000000333,,-5766.999999999955
2016.02.18,-1788.9999999999961,-1730.9999999999936,1370.9999999999889,1072.0000000000064,-950.0000000000064,1643.0000000000007,-1966.9999999999966,-1835.9999999999932,3816.0000000000196,1356.9999999999993,-3119.9999999999895,-2507.999999999999,-905.9999999999917,8.999999999992347,,-5538.999999999959
2016.02.18,-1722.0000000000014,-1635.999999999993,1347.9999999999936,1076.0000000000102,-956.0000000000013,1707.0000000000077,-1921.0000000000061,-1757.999999999993,3604.0000000000296,1480.9999999999945,-3096.999999999994,-2410.9999999999854,-810.0000000000023,-38.0000000000047,,-5132.9999999999445
2016.02.18,-1629.9999999999982,-1588.999999999996,1360.99999999999,970.0000000000042,-861.0000000000007,1808.0000000000068,-1797.000000000004,-1616.9999999999907,3331.0000000000173,1730.9999999999945,-2994.0000000000077,-2424.000000000004,-596.9999999999942,-62.000000000006494,,-4369.999999999989
2016.02.18,-1614.9999999999998,-1570.0000000000048,1329.0000000000025,1093.0000000000107,-862.0000000000072,1771.000000000001,-1851.0000000000027,-1691.9999999999934,3542.0000000000227,1667.0000000000016,-3089.000000000008,-2505.999999999986,-685.9999999999928,-34.000000000000696,,-4502.999999999957
2016.02.18,-1578.0000000000016,-1566.0000000000007,1278.0000000000014,1242.0000000000098,-914.0000000000148,1780.0000000000011,-1892.0000000000048,-1673.9999999999977,3539.000000000003,1620.999999999995,-3187.0000000000064,-2534.999999999998,-737.9999999999995,-118.00000000000699,,-4742.00000000002
2016.02.19,-1625.999999999994,-1502.0000000000034,1293.9999999999952,1302.0000000000032,-919.0000000000032,1796.999999999997,-1956.0000000000023,-1683.9999999999966,3493.0000000000127,1613.99999999999,-3252.999999999995,-2459.9999999999955,-817.9999999999978,-182.99999999999983,,-4900.999999999989
2016.02.19,-1610.9999999999957,-1585.9999999999986,1251.000000000002,1188.0000000000114,-795.0000000000124,1698.9999999999982,-1868.000000000003,-1632.9999999999955,3478.000000000003,1482.99999999999,-3082.000000000007,-2367.9999999999923,-789.0000000000015,-157.00000000000713,,-4790.000000000008
2016.02.19,-1617.0000000000018,-1566.0000000000007,1247.9999999999825,1131.0000000000152,-873.0000000000126,1674.9999999999973,-1871.999999999996,-1628.9999999999916,3374.0000000000327,1458.999999999989,-3021.9999999999914,-2377.9999999999914,-783.9999999999918,-151.00000000000114,,-5004.999999999962
