date,AUDCAD,NZDCAD,empty,sum
2019.02.27,805.9999999999956,553.0000000000035,,1358.999999999999
2019.02.27,820.999999999994,573.9999999999967,,1394.9999999999907
2019.02.27,859.9999999999941,573.0000000000013,,1432.9999999999955
2019.02.27,866.9999999999956,563.0000000000024,,1429.999999999998
2019.02.27,864.9999999999935,583.0000000000002,,1447.9999999999936
2019.02.27,868.9999999999975,590.0000000000016,,1458.999999999999
2019.02.27,814.9999999999991,594.0000000000057,,1409.0000000000048
2019.02.27,841.9999999999983,645.0000000000067,,1487.000000000005
2019.02.27,805.0000000000001,606.0000000000065,,1411.0000000000066
2019.02.27,648.9999999999995,443.99999999999994,,1092.9999999999995
2019.02.27,608.9999999999928,370.00000000000364,,978.9999999999965
2019.02.27,570.9999999999993,297.00000000000284,,868.0000000000022
2019.02.27,488.999999999995,270.99999999999903,,759.9999999999941
2019.02.27,464.9999999999932,253.99999999999866,,718.9999999999918
2019.02.27,409.99999999999926,207.00000000000162,,617.0000000000009
2019.02.27,387.99999999999943,97.00000000000264,,485.00000000000205
2019.02.27,412.9999999999967,89.00000000000574,,502.00000000000244
2019.02.27,422.00000000000017,95.99999999999609,,517.9999999999962
2019.02.27,297.9999999999983,85.99999999999719,,383.99999999999545
2019.02.27,281.99999999999335,68.00000000000139,,349.99999999999477
2019.02.27,178.00000000000037,-87.99999999999919,,90.00000000000118
2019.02.27,163.99999999999747,-87.00000000000374,,76.99999999999373
2019.02.27,92.99999999999864,-170.99999999999892,,-78.00000000000028
2019.02.27,56.0000000000005,-173.9999999999964,,-117.9999999999959
2019.02.27,43.999999999999595,-258.9999999999981,,-214.99999999999852
2019.02.27,35.999999999991594,-226.00000000000398,,-190.0000000000124
2019.02.27,52.99999999999194,-222.99999999999542,,-170.00000000000347
2019.02.27,46.00000000000159,-234.99999999999633,,-188.99999999999474
2019.02.27,34.000000000000696,-270.99999999999903,,-236.99999999999835
2019.02.27,49.99999999999449,-246.99999999999721,,-197.00000000000273
2019.02.27,91.99999999999208,-229.00000000000142,,-137.00000000000932
2019.02.27,100.00000000000009,-237.99999999999378,,-137.9999999999937
2019.02.27,97.9999999999981,-241.00000000000233,,-143.00000000000423
2019.02.27,112.99999999999643,-197.00000000000273,,-84.0000000000063
2019.02.27,122.99999999999534,-158.0000000000026,,-35.00000000000725
2019.02.27,139.00000000000023,-141.99999999999767,,-2.999999999997442
2019.02.27,178.00000000000037,-95.00000000000064,,82.99999999999973
2019.02.28,83.9999999999952,-153.00000000000313,,-69.00000000000793
2019.02.28,152.99999999999204,-142.99999999999312,,9.99999999999892
2019.02.28,182.99999999999983,-120.99999999999334,,62.000000000006494
2019.02.28,192.99999999999872,-88.99999999999464,,104.00000000000408
2019.02.28,190.00000000000128,-237.99999999999378,,-47.9999999999925
2019.02.28,156.99999999999602,-195.9999999999962,,-39.00000000000017
2019.02.28,93.99999999999409,-205.99999999999508,,-112.000000000001
2019.02.28,92.99999999999864,-220.99999999999343,,-127.9999999999948
2019.02.28,143.9999999999997,-168.99999999999693,,-24.999999999997243
2019.02.28,170.99999999999892,-168.99999999999693,,2.0000000000019895
2019.02.28,200.99999999999562,-161.00000000000003,,39.999999999995595
2019.02.28,213.99999999999199,-107.99999999999699,,105.999999999995
2019.02.28,239.99999999999577,-65.99999999999939,,173.99999999999636
2019.02.28,243.99999999999977,-70.0000000000034,,173.99999999999636
2019.02.28,208.99999999999253,-102.00000000000209,,106.99999999999044
2019.02.28,207.99999999999707,-114.99999999999844,,92.99999999999864
2019.02.28,178.99999999999582,-127.99999999999478,,51.00000000000104
2019.02.28,139.99999999999568,-114.00000000000298,,25.999999999992696
2019.02.28,146.00000000000168,-112.99999999999643,,33.000000000005244
2019.02.28,207.00000000000162,-2.999999999997449,,204.00000000000418
2019.02.28,263.99999999999756,12.999999999996348,,276.9999999999939
2019.02.28,281.99999999999335,-63.99999999999739,,217.99999999999596
2019.02.28,269.9999999999925,-76.99999999999375,,192.99999999999875
2019.02.28,266.999999999995,-56.99999999999594,,209.99999999999906
2019.02.28,234.99999999999633,-75.00000000000284,,159.9999999999935
2019.02.28,217.99999999999596,-112.99999999999643,,104.99999999999953
2019.02.28,278.9999999999959,-90.99999999999665,,187.99999999999926
2019.02.28,224.000000000002,-136.00000000000279,,87.9999999999992
2019.02.28,246.99999999999721,-109.00000000000354,,137.9999999999937
2019.02.28,253.99999999999866,-75.9999999999983,,178.00000000000037
2019.02.28,276.9999999999939,-68.00000000000139,,208.99999999999253
2019.02.28,234.99999999999633,-173.00000000000094,,61.999999999995396
2019.02.28,190.00000000000128,-242.99999999999324,,-52.99999999999196
2019.02.28,30.999999999992145,-361.0000000000002,,-330.0000000000081
2019.02.28,-38.0000000000047,-426.9999999999996,,-465.0000000000043
2019.02.28,-60.99999999999994,-470.9999999999992,,-531.9999999999991
2019.02.28,-157.00000000000713,-495.9999999999964,,-653.0000000000035
2019.02.28,-291.0000000000079,-556.0000000000009,,-847.0000000000089
2019.02.28,-392.9999999999989,-624.0000000000023,,-1017.0000000000011
2019.02.28,-407.0000000000018,-600.999999999996,,-1007.9999999999978
2019.02.28,-380.00000000000256,-573.9999999999967,,-953.9999999999993
2019.02.28,-389.000000000006,-581.9999999999936,,-970.9999999999997
2019.02.28,-408.00000000000836,-602.0000000000025,,-1010.0000000000109
2019.02.28,-536.0000000000032,-692.9999999999992,,-1229.0000000000023
2019.02.28,-525.0000000000088,-687.9999999999998,,-1213.0000000000086
2019.02.28,-417.0000000000007,-588.9999999999951,,-1005.9999999999958
2019.02.28,-387.000000000004,-531.9999999999991,,-919.0000000000031
2019.02.28,-348.9999999999993,-512.9999999999968,,-861.9999999999961
2019.03.01,-377.0000000000051,-507.9999999999973,,-885.0000000000025
2019.03.01,-296.0000000000074,-487.99999999999955,,-784.0000000000069
2019.03.01,-265.99999999999955,-417.0000000000007,,-683.0000000000002
2019.03.01,-239.0000000000003,-375.0000000000031,,-614.0000000000034
2019.03.01,-302.0000000000023,-429.99999999999704,,-731.9999999999993
2019.03.01,-336.00000000000296,-449.9999999999948,,-785.9999999999977
2019.03.01,-363.0000000000022,-471.99999999999466,,-834.9999999999968
2019.03.01,-378.00000000000057,-468.00000000000176,,-846.0000000000023
2019.03.01,-335.0000000000075,-456.9999999999963,,-792.0000000000039
2019.03.01,-387.000000000004,-443.99999999999994,,-831.0000000000039
2019.03.01,-370.9999999999991,-448.000000000004,,-819.0000000000031
2019.03.01,-364.00000000000875,-490.999999999997,,-855.0000000000057
2019.03.01,-384.00000000000654,-476.9999999999941,,-861.0000000000007
2019.03.01,-399.0000000000049,-434.9999999999965,,-834.0000000000014
2019.03.01,-414.9999999999987,-441.0000000000025,,-856.0000000000011
2019.03.01,-435.0000000000076,-483.0000000000001,,-918.0000000000077
2019.03.01,-457.0000000000074,-495.000000000001,,-952.0000000000084
2019.03.01,-518.0000000000074,-561.0000000000003,,-1079.0000000000077
2019.03.01,-502.00000000000244,-553.0000000000035,,-1055.000000000006
2019.03.01,-531.9999999999991,-580.0000000000027,,-1112.0000000000018
2019.03.01,-557.0000000000075,-597.9999999999985,,-1155.000000000006
2019.03.01,-558.000000000003,-603.9999999999934,,-1161.9999999999964
2019.03.01,-521.0000000000048,-614.9999999999989,,-1136.0000000000036
2019.03.01,-513.0000000000078,-625.9999999999932,,-1139.000000000001
2019.03.01,-487.0000000000041,-641.9999999999982,,-1129.0000000000023
2019.03.01,-406.00000000000637,-566.9999999999953,,-973.0000000000017
2019.03.01,-372.0000000000057,-471.99999999999466,,-844.0000000000003
2019.03.01,-358.9999999999982,-444.9999999999954,,-803.9999999999936
2019.03.01,-294.00000000000534,-414.9999999999987,,-709.0000000000041
2019.03.01,-257.0000000000072,-354.9999999999942,,-612.0000000000014
2019.03.01,-218.00000000000708,-300.99999999999574,,-519.0000000000028
2019.03.01,4.999999999999449,-60.99999999999994,,-56.0000000000005
2019.03.01,168.00000000000148,62.000000000006494,,230.00000000000796
2019.03.01,161.99999999999548,14.000000000002899,,175.99999999999838
2019.03.01,231.99999999999886,75.00000000000284,,307.0000000000017
2019.03.01,200.99999999999562,114.00000000000298,,314.99999999999864
2019.03.01,186.99999999999272,82.00000000000429,,268.99999999999704
2019.03.01,229.00000000000142,168.00000000000148,,397.0000000000029
2019.03.01,239.0000000000003,187.00000000000384,,426.00000000000415
2019.03.01,258.9999999999981,243.99999999999977,,502.9999999999979
2019.03.01,229.99999999999687,221.00000000000452,,451.00000000000136
2019.03.01,254.99999999999412,245.0000000000063,,500.00000000000045
2019.03.01,290.9999999999968,253.0000000000032,,544.0
2019.03.01,313.99999999999204,241.99999999999778,,555.9999999999898
2019.03.01,298.9999999999937,234.99999999999633,,533.99999999999
2019.03.01,332.99999999999443,226.00000000000398,,558.9999999999984
2019.03.01,315.9999999999941,207.99999999999707,,523.9999999999911
2019.03.01,340.9999999999913,226.00000000000398,,566.9999999999952
