date,USDCAD,NZDUSD,AUDCHF,empty,sum
2015.08.25,-1116.000000000006,-2194.0000000000073,-2293.0000000000005,,-5603.000000000014
2015.08.25,-1122.0000000000007,-2084.000000000008,-2172.0000000000073,,-5378.000000000016
2015.08.25,-1024.0000000000027,-1852.000000000009,-2046.9999999999989,,-4923.000000000011
2015.08.25,-974.9999999999925,-1849.0000000000007,-2029.9999999999984,,-4853.999999999992
2015.08.25,-967.9999999999911,-1751.0000000000025,-1880.9999999999993,,-4599.999999999993
2015.08.25,-893.9999999999948,-1562.0000000000077,-1668.0000000000027,,-4124.0000000000055
2015.08.25,-766.0,-1425.0000000000095,-1583.0000000000011,,-3774.000000000011
2015.08.25,-723.0000000000069,-1480.0000000000036,-1660.000000000006,,-3863.0000000000164
2015.08.25,-743.9999999999891,-1481.00000000001,-1661.0000000000014,,-3886.0000000000005
2015.08.25,-822.9999999999959,-1590.0000000000025,-1662.000000000008,,-4075.0000000000064
2015.08.25,-834.0000000000014,-1741.0000000000036,-1875.0000000000045,,-4450.000000000009
2015.08.25,-852.9999999999926,-1668.0000000000027,-2014.0000000000048,,-4535.0
2015.08.25,-1015.0000000000103,-1772.0000000000068,-2193.0000000000005,,-4980.000000000018
2015.08.25,-1001.0000000000074,-1751.0000000000025,-2128.0000000000077,,-4880.000000000018
2015.08.25,-1188.9999999999957,-1800.0000000000016,-2127.000000000001,,-5115.999999999998
2015.08.25,-1055.000000000006,-1790.0000000000027,-2043.000000000006,,-4888.000000000015
2015.08.25,-690.9999999999972,-1509.0000000000048,-1570.0000000000048,,-3770.0000000000064
2015.08.25,-621.0000000000049,-1606.0000000000075,-1436.0000000000039,,-3663.0000000000164
2015.08.25,-449.9999999999948,-1644.000000000001,-1506.0000000000073,,-3600.000000000003
2015.08.25,-466.9999999999952,-1718.0000000000084,-1629.9999999999982,,-3815.000000000002
2015.08.25,-346.0000000000019,-1575.000000000004,-1588.0000000000005,,-3509.0000000000064
2015.08.25,-96.00000000000719,-1481.00000000001,-1374.0000000000086,,-2951.000000000026
2015.08.25,-127.00000000001043,-1298.0000000000102,-1028.0000000000066,,-2453.0000000000273
2015.08.25,-316.0000000000052,-1323.0000000000075,-1062.0000000000073,,-2701.00000000002
2015.08.25,-243.99999999999977,-1370.0000000000045,-1034.0000000000016,,-2648.000000000006
2015.08.25,-242.99999999999324,-1318.000000000008,-1169.0000000000089,,-2730.00000000001
2015.08.25,-289.9999999999903,-1316.0000000000061,-1213.0000000000084,,-2819.0000000000045
2015.08.25,-499.000000000005,-1381.00000000001,-1301.0000000000077,,-3181.0000000000227
2015.08.25,-764.0000000000091,-1269.000000000009,-1402.9999999999986,,-3436.000000000017
2015.08.25,-923.0000000000072,-1365.000000000005,-1195.0000000000016,,-3483.0000000000136
2015.08.25,-1031.000000000004,-1435.0000000000084,-1162.0000000000075,,-3628.00000000002
2015.08.25,-1065.0000000000048,-1472.0000000000066,-1040.0000000000075,,-3577.000000000019
2015.08.25,-1239.9999999999966,-1403.0000000000098,-902.9999999999983,,-3546.0000000000045
2015.08.25,-1466.9999999999961,-1482.0000000000055,-1024.9999999999982,,-3974.0
2015.08.25,-1438.9999999999902,-1498.0000000000105,-1043.000000000005,,-3980.000000000006
2015.08.25,-1489.9999999999914,-1480.0000000000036,-1388.0000000000005,,-4357.999999999995
2015.08.25,-1646.9999999999984,-1573.0000000000023,-1451.0000000000023,,-4671.000000000004
2015.08.25,-1604.9999999999898,-1599.000000000006,-1392.0000000000043,,-4596.0
2015.08.25,-1533.0000000000066,-1789.0000000000073,-1516.0000000000061,,-4838.00000000002
2015.08.25,-1490.999999999998,-1770.000000000005,-1531.0000000000045,,-4792.000000000007
2015.08.25,-1672.9999999999911,-1797.000000000004,-2033.000000000007,,-5503.000000000003
2015.08.25,-1675.9999999999886,-1881.0000000000105,-2039.0000000000018,,-5596.000000000001
2015.08.25,-1740.9999999999925,-1935.0000000000089,-2141.9999999999995,,-5818.000000000001
2015.08.26,-1636.9999999999995,-1932.0000000000005,-2184.000000000008,,-5753.000000000008
2015.08.26,-1564.0000000000098,-1866.000000000001,-2005.0000000000011,,-5435.000000000012
2015.08.26,-1520.9999999999945,-1781.0000000000105,-2033.000000000007,,-5335.000000000012
2015.08.26,-1534.9999999999975,-1835.0000000000089,-2254.0000000000005,,-5624.000000000007
2015.08.26,-1617.0000000000018,-1948.0000000000052,-2150.0000000000073,,-5715.000000000015
2015.08.26,-1682.0000000000057,-1938.0000000000064,-2383.000000000002,,-6003.000000000014
2015.08.26,-1697.9999999999995,-1960.0000000000061,-2426.000000000006,,-6084.000000000011
2015.08.26,-1631.999999999989,-1922.0000000000016,-2182.0000000000064,,-5735.999999999997
2015.08.26,-1648.000000000005,-1872.000000000007,-2204.000000000006,,-5724.000000000018
2015.08.26,-1607.000000000003,-1897.0000000000043,-2212.999999999998,,-5717.0000000000055
2015.08.26,-1482.0000000000055,-1699.0000000000061,-2031.000000000005,,-5212.000000000016
2015.08.26,-1522.0000000000011,-1769.0000000000095,-2106.0000000000077,,-5397.000000000018
2015.08.26,-1428.9999999999914,-1709.000000000005,-1974.000000000009,,-5112.0000000000055
2015.08.26,-1370.9999999999889,-1673.0000000000023,-1873.0000000000025,,-4916.999999999994
2015.08.26,-1333.0000000000064,-1613.0000000000089,-1834.0000000000023,,-4780.000000000018
2015.08.26,-1347.9999999999936,-1666.000000000001,-1780.0000000000039,,-4793.999999999998
2015.08.26,-1320.00000000001,-1666.000000000001,-1753.0000000000045,,-4739.0000000000155
2015.08.26,-1263.9999999999984,-1612.0000000000023,-1609.0000000000048,,-4485.0000000000055
2015.08.26,-1288.0000000000002,-1709.000000000005,-1978.000000000002,,-4975.000000000007
2015.08.26,-1282.0000000000055,-1678.0000000000018,-2078.0000000000023,,-5038.000000000009
2015.08.26,-1429.999999999998,-1729.0000000000027,-2080.9999999999995,,-5240.0
2015.08.26,-1373.000000000002,-1739.0000000000016,-2024.0000000000036,,-5136.000000000007
2015.08.26,-1146.0000000000025,-1721.000000000006,-1999.0000000000064,,-4866.000000000015
2015.08.26,-1168.9999999999977,-1712.0000000000025,-1968.9999999999986,,-4849.999999999998
2015.08.26,-1227.0000000000002,-1815.0,-1970.000000000005,,-5012.0000000000055
2015.08.26,-1160.9999999999898,-1749.0000000000005,-1828.0000000000075,,-4737.999999999997
2015.08.26,-1252.0000000000086,-1624.0000000000032,-1799.0000000000061,,-4675.000000000018
2015.08.26,-1202.9999999999984,-1611.0000000000068,-1728.0000000000073,,-4542.000000000013
2015.08.26,-1102.000000000003,-1641.0000000000036,-1670.0000000000048,,-4413.000000000011
2015.08.26,-1066.9999999999957,-1702.0000000000034,-1660.000000000006,,-4429.0000000000055
2015.08.26,-1048.9999999999889,-1727.0000000000007,-1588.0000000000005,,-4363.99999999999
2015.08.26,-1076.0000000000102,-1847.0000000000098,-1600.0000000000014,,-4523.000000000022
2015.08.26,-1255.0000000000061,-1881.0000000000105,-1563.0000000000032,,-4699.00000000002
2015.08.26,-1310.9999999999955,-1922.0000000000016,-1697.000000000004,,-4930.000000000002
2015.08.26,-1431.9999999999889,-2094.000000000007,-1735.0000000000089,,-5261.000000000005
2015.08.26,-1480.999999999999,-2308.00000000001,-1929.000000000003,,-5718.000000000012
2015.08.26,-1286.9999999999936,-2394.0000000000073,-1919.9999999999995,,-5601.0
2015.08.26,-1341.9999999999986,-2458.0000000000045,-2040.0000000000084,,-5840.000000000012
2015.08.26,-1425.9999999999939,-2503.000000000011,-2080.000000000004,,-6009.000000000009
2015.08.26,-1570.999999999989,-2470.0000000000055,-2060.0000000000064,,-6101.000000000001
2015.08.26,-1571.9999999999957,-2423.0000000000086,-1927.000000000001,,-5922.0000000000055
2015.08.26,-1595.9999999999975,-2425.0000000000105,-1817.000000000002,,-5838.00000000001
2015.08.26,-1598.9999999999948,-2443.0000000000064,-1743.0000000000057,,-5785.000000000006
2015.08.26,-1612.9999999999977,-2443.0000000000064,-1680.999999999999,,-5737.000000000004
2015.08.26,-1638.9999999999905,-2433.0000000000073,-1473.000000000002,,-5545.0
2015.08.26,-1600.0000000000014,-2318.000000000009,-1272.0000000000064,,-5190.000000000016
2015.08.26,-1564.0000000000098,-2338.000000000007,-1300.0000000000011,,-5202.000000000017
2015.08.26,-1509.999999999989,-2329.000000000003,-1213.0000000000084,,-5052.000000000001
2015.08.27,-1218.000000000008,-2349.000000000001,-1114.0000000000039,,-4681.000000000013
2015.08.27,-1262.0000000000075,-2201.0000000000086,-1068.0000000000023,,-4531.000000000018
2015.08.27,-1212.9999999999975,-2172.0000000000073,-1243.0000000000052,,-4628.00000000001
2015.08.27,-1217.0000000000014,-2162.000000000008,-1267.000000000007,,-4646.000000000016
2015.08.27,-1225.0000000000093,-2167.0000000000077,-1270.0000000000045,,-4662.000000000022
2015.08.27,-1248.999999999989,-2201.0000000000086,-1304.0000000000052,,-4754.000000000003
2015.08.27,-1256.999999999997,-2183.000000000002,-1297.999999999999,,-4737.999999999998
2015.08.27,-1217.0000000000014,-2100.000000000002,-1265.000000000005,,-4582.000000000008
2015.08.27,-1151.9999999999975,-2118.0000000000086,-1285.0000000000027,,-4555.000000000009
2015.08.27,-1045.9999999999914,-2068.000000000003,-1346.9999999999982,,-4460.999999999993
2015.08.27,-1035.9999999999925,-2003.0000000000102,-1124.0000000000027,,-4163.0000000000055
2015.08.27,-1002.9999999999983,-2109.0000000000055,-1177.000000000006,,-4289.000000000009
2015.08.27,-954.0000000000103,-2073.0000000000027,-1213.0000000000084,,-4240.000000000022
2015.08.27,-983.0000000000006,-2089.0000000000077,-1136.0000000000036,,-4208.000000000012
2015.08.27,-1068.0000000000023,-2212.0000000000027,-1269.000000000009,,-4549.000000000015
2015.08.27,-1113.9999999999927,-2242.0000000000105,-1353.9999999999995,,-4710.000000000003
2015.08.27,-1143.9999999999895,-2287.000000000006,-1389.0000000000068,,-4820.000000000002
2015.08.27,-1095.0000000000016,-2153.000000000005,-1288.0000000000002,,-4536.000000000006
2015.08.27,-1157.9999999999923,-2196.000000000009,-1450.0000000000068,,-4804.000000000008
2015.08.27,-1052.0000000000084,-2177.000000000007,-1423.0000000000075,,-4652.000000000023
2015.08.27,-1029.9999999999975,-2150.0000000000073,-1296.0000000000082,,-4476.000000000013
2015.08.27,-621.0000000000049,-2008.0000000000098,-1070.0000000000043,,-3699.000000000019
2015.08.27,-537.9999999999941,-1942.0000000000105,-1131.9999999999998,,-3612.0000000000045
2015.08.27,-564.000000000009,-2043.000000000006,-1073.0000000000018,,-3680.000000000017
2015.08.27,-465.99999999998863,-2016.0000000000066,-1044.0000000000005,,-3525.999999999996
2015.08.27,-426.9999999999996,-1932.0000000000005,-950.0000000000064,,-3309.0000000000064
2015.08.27,-408.00000000000836,-1876.0,-809.0000000000042,,-3093.0000000000123
2015.08.27,-371.99999999999454,-1902.0000000000036,-914.9999999999991,,-3188.9999999999973
2015.08.27,-344.99999999999534,-1954.0000000000002,-947.000000000009,,-3246.0000000000045
2015.08.27,-483.99999999999557,-2072.0000000000073,-936.0000000000035,,-3492.0000000000064
2015.08.27,-590.0000000000016,-2076.0,-919.0000000000032,,-3585.000000000005
2015.08.27,-766.0,-2257.000000000009,-804.0000000000047,,-3827.0000000000136
2015.08.27,-845.0000000000068,-2116.000000000007,-721.000000000005,,-3682.0000000000186
2015.08.27,-995.9999999999969,-2096.000000000009,-801.0000000000073,,-3893.000000000013
2015.08.27,-936.0000000000035,-1946.0000000000032,-656.000000000001,,-3538.0000000000077
2015.08.27,-853.9999999999992,-2081.0000000000105,-491.0000000000081,,-3426.0000000000177
2015.08.27,-705.0000000000001,-2071.0000000000005,-292.9999999999988,,-3068.999999999999
2015.08.27,-468.00000000000176,-1955.0000000000068,-184.00000000000637,,-2607.000000000015
2015.08.27,-286.00000000000847,-1943.000000000006,15.999999999993797,,-2213.000000000021
2015.08.27,-241.00000000000233,-2007.0000000000032,15.999999999993797,,-2232.000000000012
2015.08.27,-425.0000000000087,-2006.0000000000077,51.99999999999649,,-2379.00000000002
2015.08.27,-554.00000000001,-2051.0000000000027,-11.00000000000545,,-2616.000000000018
2015.08.27,-486.999999999993,-2009.0000000000052,61.999999999995396,,-2434.0000000000027
2015.08.27,-570.0000000000039,-1969.0000000000095,103.99999999999298,,-2435.0000000000205
2015.08.27,-672.9999999999902,-2164.0000000000105,-99.00000000000463,,-2936.0000000000055
2015.08.27,-609.9999999999994,-2043.000000000006,41.9999999999976,,-2611.0000000000077
2015.08.27,-400.00000000000034,-2032.0000000000005,52.99999999999194,,-2379.000000000009
2015.08.27,-323.0000000000066,-1972.000000000007,12.000000000000899,,-2283.0000000000127
2015.08.28,-248.00000000000378,-2012.0000000000027,129.00000000000134,,-2131.000000000005
2015.08.28,-251.00000000000122,-1980.000000000004,148.99999999999915,,-2082.0000000000064
2015.08.28,-242.99999999999324,-1826.0000000000055,175.99999999999838,,-1893.0000000000002
2015.08.28,-187.00000000000384,-1879.0000000000084,192.99999999999872,,-1873.0000000000136
2015.08.28,-207.00000000000162,-1863.0000000000036,224.000000000002,,-1846.0000000000034
2015.08.28,-161.99999999999548,-1855.0000000000066,196.99999999999162,,-1820.0000000000105
2015.08.28,-134.99999999999625,-1815.0,232.99999999999432,,-1717.000000000002
2015.08.28,-113.00000000000753,-1750.000000000007,303.9999999999932,,-1559.0000000000214
2015.08.28,-79.00000000000685,-1682.0000000000057,429.99999999999704,,-1331.0000000000155
2015.08.28,5.000000000010552,-1696.0000000000086,395.99999999999636,,-1295.0000000000018
2015.08.28,-15.999999999993797,-1738.0000000000061,290.9999999999968,,-1463.0000000000032
2015.08.28,29.999999999996696,-1769.0000000000095,215.99999999999397,,-1523.000000000019
2015.08.28,24.000000000001798,-1774.0000000000089,234.99999999999633,,-1515.0000000000107
2015.08.28,-31.000000000003247,-1813.000000000009,161.00000000000003,,-1683.0000000000123
2015.08.28,-136.00000000000279,-1885.0000000000034,66.99999999999484,,-1954.0000000000114
2015.08.28,-157.99999999999147,-1887.0000000000052,56.0000000000005,,-1988.9999999999964
2015.08.28,-156.00000000000057,-1935.0000000000089,-9.00000000000345,,-2100.000000000013
2015.08.28,-114.99999999999844,-1933.0000000000068,4.999999999999449,,-2043.000000000006
2015.08.28,-173.00000000000094,-1977.0000000000066,-84.0000000000063,,-2234.000000000014
2015.08.28,-330.0000000000081,-1972.000000000007,0.999999999995449,,-2301.0000000000196
2015.08.28,-292.00000000000335,-1968.0000000000032,-53.999999999998494,,-2314.000000000005
2015.08.28,-378.999999999996,-1867.0000000000075,-197.99999999999818,,-2444.000000000002
2015.08.28,-571.0000000000103,-1926.0000000000055,-239.0000000000003,,-2736.0000000000164
2015.08.28,-577.9999999999897,-1961.0000000000016,-189.00000000000583,,-2727.9999999999973
2015.08.28,-560.0000000000049,-1965.0000000000057,-260.00000000000466,,-2785.000000000015
2015.08.28,-480.99999999999807,-1941.0000000000039,-226.00000000000398,,-2648.000000000006
2015.08.28,-480.99999999999807,-1907.0000000000032,-241.00000000000233,,-2629.0000000000036
2015.08.28,-482.999999999989,-2010.0000000000007,-531.9999999999991,,-3024.9999999999886
2015.08.28,-590.0000000000016,-2032.0000000000005,-655.0000000000056,,-3277.0000000000073
2015.08.28,-784.9999999999912,-2069.0000000000095,-533.0000000000057,,-3387.0000000000064
2015.08.28,-1198.9999999999945,-2165.000000000006,-675.9999999999989,,-4039.999999999999
2015.08.28,-1123.9999999999916,-2230.0000000000095,-641.0000000000027,,-3995.0000000000036
2015.08.28,-1211.999999999991,-2232.0000000000005,-604.0000000000045,,-4047.999999999996
2015.08.28,-1173.0000000000018,-2179.0000000000086,-522.0000000000002,,-3874.000000000011
2015.08.28,-1174.9999999999927,-2152.0000000000095,-439.0000000000005,,-3766.0000000000027
2015.08.28,-709.0000000000041,-2183.000000000002,-419.00000000000273,,-3311.0000000000086
2015.08.28,-604.0000000000045,-2020.0000000000107,-400.00000000000034,,-3024.000000000016
2015.08.28,-1008.9999999999932,-2234.0000000000027,-523.0000000000068,,-3766.0000000000027
2015.08.28,-920.0000000000097,-2177.000000000007,-474.00000000000773,,-3571.000000000024
2015.08.28,-649.999999999995,-2160.0000000000064,-256.0000000000007,,-3066.000000000002
2015.08.28,-463.9999999999977,-2052.0000000000095,-336.00000000000296,,-2852.00000000001
2015.08.28,-645.0000000000067,-2100.000000000002,-431.99999999999903,,-3177.0000000000077
2015.08.28,-568.9999999999973,-2046.0000000000034,-331.0000000000035,,-2946.0000000000045
2015.08.28,-540.9999999999915,-2026.0000000000057,-189.00000000000583,,-2756.000000000003
2015.08.28,-436.9999999999985,-2018.0000000000086,-84.0000000000063,,-2539.0000000000136
2015.08.28,-449.0000000000105,-2025.0000000000102,-131.99999999999878,,-2606.0000000000196
2015.08.28,-473.99999999999665,-2028.0000000000075,-108.00000000000809,,-2610.0000000000123
2015.08.28,-401.00000000000693,-2051.0000000000027,-119.00000000000244,,-2571.000000000012
