date,EURCHF,CADCHF,AUDCHF,EURAUD,NZDCAD,empty,sum
2020.02.07,-333.0000000000055,-646.9999999999976,-878.9999999999965,-1838.0000000000064,133.99999999998968,,-3563.0000000000164
2020.02.07,-299.00000000000483,-806.999999999991,-861.0000000000007,-1844.0000000000011,249.99999999999466,,-3561.000000000003
2020.02.07,-240.00000000001796,-650.9999999999905,-805.0000000000001,-1714.9999999999998,289.9999999999903,,-3121.0000000000177
2020.02.07,-186.0000000000195,-613.9999999999924,-715.9999999999944,-1598.9999999999948,147.99999999999258,,-2967.000000000008
2020.02.07,-211.00000000000563,-602.999999999998,-800.9999999999961,-1773.0000000000023,151.9999999999966,,-3236.0000000000055
2020.02.07,-339.0000000000004,-683.9999999999957,-935.9999999999924,-1983.9999999999857,265.99999999999955,,-3676.999999999975
2020.02.07,-346.0000000000019,-768.9999999999975,-934.9999999999969,-1943.9999999999902,289.9999999999903,,-3703.999999999996
2020.02.07,-310.0000000000103,-772.9999999999903,-923.9999999999915,-1936.0000000000043,345.99999999999073,,-3597.0000000000055
2020.02.07,-317.0000000000117,-783.0000000000003,-929.9999999999975,-1933.9999999999914,404.99999999999983,,-3559.000000000001
2020.02.07,-294.0000000000165,-767.9999999999909,-927.0,-1988.9999999999964,424.9999999999976,,-3553.000000000006
2020.02.07,-253.99999999999866,-781.9999999999939,-912.9999999999972,-1973.0000000000025,425.99999999999307,,-3495.9999999999986
2020.02.07,-261.0000000000001,-800.9999999999961,-932.999999999995,-2004.9999999999902,442.9999999999934,,-3556.999999999988
2020.02.07,-207.00000000000162,-750.9999999999906,-855.9999999999901,-1896.9999999999932,455.99999999998977,,-3254.9999999999854
2020.02.07,-231.0000000000034,-776.9999999999943,-880.9999999999984,-1926.0000000000055,466.9999999999952,,-3348.0000000000064
2020.02.07,-233.00000000001654,-772.9999999999903,-883.0000000000005,-1933.9999999999914,485.99999999999756,,-3337.000000000001
2020.02.07,-246.00000000001288,-758.9999999999985,-887.9999999999999,-1932.9999999999848,480.99999999999807,,-3344.999999999998
2020.02.07,-267.0000000000172,-780.9999999999984,-908.9999999999932,-1977.999999999991,474.9999999999921,,-3460.0000000000077
2020.02.07,-252.0000000000078,-758.9999999999985,-906.9999999999911,-2011.9999999999916,426.9999999999996,,-3502.9999999999895
