date,USDCHF,EURUSD,empty,sum
2018.08.14,-117.00000000000044,-278.00000000000045,,-395.0000000000009
2018.08.14,-112.000000000001,-303.9999999999932,,-415.9999999999942
2018.08.15,-92.99999999999864,-292.00000000000335,,-385.000000000002
2018.08.15,-89.00000000000574,-290.9999999999968,,-380.00000000000256
2018.08.15,-91.00000000000774,-275.000000000003,,-366.00000000001074
2018.08.15,-86.0000000000083,-252.0000000000078,,-338.0000000000161
2018.08.15,-92.99999999999864,-249.99999999999466,,-342.9999999999933
2018.08.15,-89.00000000000574,-266.999999999995,,-356.00000000000074
2018.08.15,-143.9999999999997,-310.9999999999946,,-454.9999999999943
2018.08.15,-209.9999999999991,-354.9999999999942,,-564.9999999999933
2018.08.15,-238.0000000000049,-365.99999999999966,,-604.0000000000045
2018.08.15,-243.99999999999977,-341.99999999999784,,-585.9999999999976
2018.08.15,-295.0000000000008,-409.0000000000149,,-704.0000000000157
2018.08.15,-302.0000000000023,-466.9999999999952,,-768.9999999999975
2018.08.15,-304.9999999999997,-520.0000000000093,,-825.0000000000091
2018.08.15,-309.99999999999915,-522.0000000000002,,-831.9999999999993
2018.08.15,-309.0000000000037,-513.0000000000078,,-822.0000000000116
2018.08.15,-301.0000000000068,-503.000000000009,,-804.0000000000158
2018.08.15,-309.0000000000037,-547.999999999993,,-856.9999999999966
2018.08.15,-314.99999999999864,-461.0000000000003,,-775.9999999999989
2018.08.15,-330.0000000000081,-489.0000000000061,,-819.0000000000141
2018.08.15,-322.00000000000006,-392.00000000001455,,-714.0000000000146
2018.08.15,-358.9999999999982,-383.0,,-741.9999999999982
2018.08.15,-408.00000000000836,-401.00000000000693,,-809.0000000000152
2018.08.15,-440.00000000000705,-557.0000000000075,,-997.0000000000146
2018.08.15,-404.0000000000044,-517.9999999999962,,-922.0000000000007
2018.08.15,-431.99999999999903,-520.0000000000093,,-952.0000000000084
2018.08.15,-467.0000000000063,-507.9999999999973,,-975.0000000000036
2018.08.15,-495.000000000001,-503.000000000009,,-998.00000000001
2018.08.15,-490.00000000000153,-615.00000000001,,-1105.0000000000116
2018.08.15,-462.0000000000068,-629.0000000000128,,-1091.0000000000196
2018.08.15,-430.00000000000813,-625.9999999999932,,-1056.0000000000014
2018.08.15,-404.99999999999983,-534.0000000000123,,-939.000000000012
2018.08.15,-417.0000000000007,-567.0000000000064,,-984.000000000007
2018.08.15,-435.0000000000076,-631.0000000000038,,-1066.0000000000114
2018.08.15,-436.9999999999985,-707.9999999999975,,-1144.999999999996
2018.08.15,-330.0000000000081,-697.9999999999986,,-1028.0000000000068
2018.08.15,-256.0000000000007,-668.0000000000019,,-924.0000000000026
2018.08.15,-118.00000000000699,-601.000000000007,,-719.0000000000141
2018.08.15,-169.00000000000804,-592.9999999999991,,-762.0000000000072
2018.08.15,-138.00000000000477,-422.00000000001125,,-560.000000000016
2018.08.15,-126.99999999999933,-331.0000000000146,,-458.0000000000139
2018.08.15,-99.00000000000463,-322.00000000000006,,-421.00000000000466
2018.08.15,-140.0000000000068,-358.00000000001387,,-498.0000000000207
2018.08.15,-143.00000000000423,-368.00000000001273,,-511.00000000001694
2018.08.15,-23.00000000000635,-300.00000000001137,,-323.00000000001774
2018.08.15,21.999999999999797,-259.9999999999936,,-237.99999999999378
2018.08.15,-9.999999999998899,-282.0000000000045,,-292.0000000000034
2018.08.15,-12.000000000000899,-276.9999999999939,,-288.9999999999948
2018.08.15,-41.000000000002146,-270.99999999999903,,-312.0000000000012
2018.08.16,-55.000000000005045,-283.000000000011,,-338.0000000000161
2018.08.16,-38.0000000000047,-263.00000000001324,,-301.00000000001796
2018.08.16,-52.000000000007596,-280.0000000000136,,-332.0000000000212
2018.08.16,-33.000000000005244,-272.00000000000557,,-305.0000000000108
2018.08.16,-26.000000000003798,-307.99999999999716,,-334.00000000000097
2018.08.16,-17.000000000000348,-327.00000000001063,,-344.00000000001097
2018.08.16,-45.000000000006146,-361.0000000000113,,-406.00000000001745
2018.08.16,-43.00000000000415,-346.0000000000019,,-389.000000000006
2018.08.16,-31.999999999998696,-290.00000000001245,,-322.00000000001114
2018.08.16,-53.999999999998494,-276.9999999999939,,-330.9999999999924
2018.08.16,32.999999999994145,-45.000000000006146,,-12.000000000012001
2018.08.16,9.999999999998899,14.000000000002899,,24.000000000001798
2018.08.16,0.999999999995449,-11.00000000000545,,-10.000000000010001
2018.08.16,8.999999999992347,-42.0000000000087,,-33.00000000001635
2018.08.16,53.999999999998494,56.99999999999594,,110.99999999999443
2018.08.16,70.99999999999883,75.99999999998718,,146.99999999998602
2018.08.16,81.9999999999932,92.00000000000318,,173.99999999999636
2018.08.16,121.99999999999989,173.00000000000094,,295.0000000000008
2018.08.16,71.99999999999429,89.99999999999008,,161.99999999998437
2018.08.16,56.0000000000005,21.00000000000435,,77.00000000000485
2018.08.16,-16.0000000000049,-76.0000000000094,,-92.0000000000143
2018.08.16,-97.9999999999981,-146.00000000000168,,-243.99999999999977
2018.08.16,-29.000000000001247,-59.99999999999339,,-88.99999999999464
2018.08.16,15.999999999993797,59.99999999999339,,75.99999999998718
2018.08.16,-45.000000000006146,-69.00000000000794,,-114.0000000000141
2018.08.16,-35.00000000000725,-55.000000000005045,,-90.00000000001229
2018.08.16,-60.99999999999994,-38.0000000000047,,-99.00000000000463
2018.08.16,-84.0000000000063,-90.99999999999665,,-175.00000000000296
2018.08.16,-86.0000000000083,-114.0000000000141,,-200.0000000000224
2018.08.16,-58.000000000002494,-75.00000000000284,,-133.00000000000534
2018.08.16,-74.00000000000739,-68.00000000000139,,-142.00000000000878
2018.08.16,-70.99999999999883,-95.00000000000064,,-165.9999999999995
2018.08.16,-106.00000000000608,-70.99999999999883,,-177.00000000000492
2018.08.16,-109.00000000000354,49.99999999999449,,-59.000000000009045
2018.08.16,-89.00000000000574,156.00000000000057,,66.99999999999483
2018.08.16,-179.00000000000693,137.9999999999937,,-41.000000000013245
2018.08.16,-214.99999999999852,161.99999999999548,,-53.00000000000304
2018.08.16,-295.0000000000008,102.99999999998644,,-192.00000000001435
2018.08.16,-355.0000000000053,18.999999999991246,,-336.00000000001404
2018.08.16,-353.99999999999875,-154.99999999999403,,-508.9999999999928
2018.08.16,-331.0000000000035,-112.000000000001,,-443.00000000000455
2018.08.16,-414.9999999999987,-241.00000000000233,,-656.000000000001
2018.08.16,-387.000000000004,-197.00000000000273,,-584.0000000000067
2018.08.16,-334.00000000000097,-107.99999999999699,,-441.99999999999795
2018.08.16,-384.00000000000654,-76.99999999999375,,-461.0000000000003
2018.08.16,-365.0000000000042,-76.99999999999375,,-441.99999999999795
2018.08.16,-345.0000000000064,-12.999999999996348,,-358.0000000000028
2018.08.16,-362.00000000000676,18.999999999991246,,-343.0000000000155
2018.08.17,-352.00000000000784,0.0,,-352.00000000000784
2018.08.17,-384.00000000000654,4.999999999988347,,-379.0000000000182
2018.08.17,-387.000000000004,21.999999999988695,,-365.0000000000153
2018.08.17,-390.0000000000015,9.999999999998899,,-380.00000000000256
2018.08.17,-392.9999999999989,14.999999999987246,,-378.00000000001165
2018.08.17,-409.99999999999926,-9.999999999998899,,-419.9999999999982
2018.08.17,-448.000000000004,-53.999999999998494,,-502.0000000000025
2018.08.17,-425.0000000000087,-24.000000000001798,,-449.0000000000105
2018.08.17,-416.00000000000523,-7.0000000000014495,,-423.0000000000067
2018.08.17,-360.0000000000048,90.99999999999665,,-269.00000000000813
2018.08.17,-361.0000000000002,83.9999999999952,,-277.000000000005
2018.08.17,-361.0000000000002,52.99999999999194,,-308.0000000000083
2018.08.17,-380.00000000000256,55.99999999998939,,-324.0000000000132
2018.08.17,-387.000000000004,32.999999999994145,,-354.00000000000983
2018.08.17,-372.0000000000057,58.000000000002494,,-314.0000000000032
2018.08.17,-370.9999999999991,55.99999999998939,,-315.0000000000097
2018.08.17,-390.0000000000015,15.999999999993797,,-374.0000000000077
2018.08.17,-373.00000000000114,49.99999999999449,,-323.00000000000665
2018.08.17,-392.9999999999989,21.00000000000435,,-371.99999999999454
2018.08.17,-336.9999999999984,129.00000000000134,,-207.99999999999707
2018.08.17,-336.00000000000296,82.00000000000429,,-253.99999999999866
2018.08.17,-299.00000000000483,93.99999999999409,,-205.00000000001074
2018.08.17,-279.00000000000705,143.00000000000423,,-136.0000000000028
2018.08.17,-304.00000000000426,245.0000000000063,,-58.999999999997954
2018.08.17,-324.00000000000205,167.9999999999904,,-156.00000000001165
2018.08.17,-323.0000000000066,106.99999999999044,,-216.00000000001614
2018.08.17,-365.0000000000042,24.999999999986144,,-340.0000000000181
2018.08.17,-380.999999999998,70.99999999999883,,-309.9999999999992
2018.08.17,-313.00000000000773,141.99999999999767,,-171.00000000001006
2018.08.17,-255.00000000000523,170.00000000000347,,-85.00000000000176
2018.08.17,-251.00000000000122,83.9999999999952,,-167.00000000000603
2018.08.17,-195.00000000000074,157.99999999999147,,-37.000000000009265
2018.08.17,-165.9999999999995,312.00000000000114,,146.00000000000165
2018.08.17,-199.00000000000472,316.99999999998954,,117.99999999998482
2018.08.17,-186.00000000000838,334.9999999999964,,148.99999999998803
2018.08.17,-214.99999999999852,333.9999999999899,,118.99999999999136
2018.08.17,-203.00000000000873,290.9999999999968,,87.99999999998809
2018.08.17,-163.00000000000205,365.99999999999966,,202.9999999999976
2018.08.17,-156.00000000000057,360.9999999999891,,204.99999999998852
2018.08.17,-121.00000000000443,373.00000000000114,,251.9999999999967
2018.08.17,-136.99999999999824,365.99999999999966,,229.00000000000142
2018.08.17,-143.00000000000423,356.9999999999851,,213.99999999998087
2018.08.17,-190.00000000000128,388.9999999999949,,198.9999999999936
2018.08.17,-282.0000000000045,523.9999999999911,,241.99999999998664
2018.08.17,-218.00000000000708,649.999999999995,,431.99999999998795
2018.08.17,-214.00000000000307,658.0000000000031,,444.0
2018.08.17,-264.0000000000087,662.000000000007,,397.99999999999835
2018.08.17,-251.00000000000122,659.999999999994,,408.9999999999927
