date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2015.06.15,9.999999999998899,-249.00000000001032,134.00000000001188,-5.999999999994898,53.00000000000304,-19.999999999997797,-236.99999999999832,79.00000000000773,-222.99999999999542,-24.000000000001798,46.999999999997044,-285.00000000000193,-425.00000000001137,-442.00000000000904,389.99999999998636,-788.0000000000109,-720.9999999999939,176.00000000000193,90.99999999999397,178.00000000000037,-63.99999999999739,,-2326.000000000022
2015.06.15,92.99999999999864,-249.00000000001032,109.00000000000354,62.99999999999084,73.00000000000084,8.999999999992347,-268.0000000000016,153.99999999999636,-212.00000000000108,-31.999999999998696,17.000000000000348,-273.000000000001,-495.00000000000455,-546.9999999999864,489.9999999999807,-824.0000000000025,-797.9999999999876,197.00000000000273,94.99999999999886,142.99999999999312,-102.99999999998644,,-2358.0000000000214
2015.06.15,-73.00000000000084,-256.00000000001177,139.00000000000023,127.99999999999478,136.00000000000279,69.9999999999923,-142.99999999998204,203.00000000000296,-146.99999999999713,-172.00000000000549,-92.00000000000318,-383.0,-445.0000000000216,-575.9999999999987,539.999999999992,-1059.00000000001,-1045.9999999999914,140.00000000000057,63.99999999999295,136.99999999999824,-95.00000000000064,,-2930.000000000046
2015.06.15,-24.000000000001798,-282.0000000000045,202.9999999999976,127.00000000001043,134.0000000000008,78.00000000000028,-97.9999999999981,224.99999999999432,-78.99999999999574,-161.00000000000003,-85.99999999999719,-345.0000000000064,-365.0000000000091,-578.999999999974,590.0000000000034,-984.000000000007,-977.99999999999,93.00000000000352,36.000000000001364,166.99999999999494,-75.00000000000284,,-2402.99999999998
2015.06.15,2.000000000002,-487.0000000000152,89.00000000000574,221.00000000000452,167.00000000000603,139.99999999999568,-12.999999999996348,115.0000000000091,-102.00000000000209,-136.99999999999824,-124.99999999999733,-333.0000000000055,-265.0000000000148,-465.99999999998863,469.99999999999886,-917.9999999999966,-1027.9999999999845,63.99999999999295,-49.000000000006594,95.00000000000064,-177.99999999998929,,-2737.9999999999795
2015.06.15,141.99999999999767,-483.99999999999557,-17.999999999984695,307.99999999999716,109.00000000000354,109.99999999999899,-21.999999999988695,143.00000000000068,-80.99999999999774,2.000000000002,-5.999999999994898,-348.9999999999993,-105.00000000001819,-185.99999999997507,365.99999999998545,-685.0000000000023,-764.9999999999934,55.999999999997385,33.00000000000125,-9.00000000000345,-207.99999999998596,,-1648.9999999999548
2015.06.15,121.00000000000443,-577.0000000000052,-70.99999999999883,339.0000000000004,89.00000000000574,109.99999999999899,-42.999999999993044,118.99999999999977,-73.00000000000084,-21.999999999999797,-56.0000000000005,-383.0,-162.00000000000614,-197.00000000000273,317.99999999998363,-669.0000000000085,-862.9999999999916,30.000000000001137,19.99999999999602,-96.00000000000719,-226.99999999999943,,-2293.000000000024
2015.06.15,195.00000000000074,-615.00000000001,-53.999999999998494,370.00000000000364,63.99999999999739,90.0000000000012,-135.9999999999806,-4.9999999999954525,-146.99999999999713,83.9999999999952,46.00000000000159,-361.0000000000002,-94.99999999999886,111.00000000001664,391.9999999999959,-470.9999999999992,-631.9999999999882,33.999999999991815,105.00000000000398,-121.99999999999989,-214.00000000000307,,-1360.9999999999632
2015.06.15,341.99999999999784,-585.9999999999976,-61.99999999998429,331.999999999999,-26.999999999999247,56.99999999999594,-263.99999999999756,-114.99999999998067,-226.99999999999943,234.00000000000088,183.99999999999528,-317.0000000000006,-112.00000000002319,246.00000000001288,371.9999999999857,-334.9999999999964,-510.99999999999477,36.000000000001364,132.99999999999557,-199.00000000000472,-293.99999999999426,,-1112.9999999999884
2015.06.15,356.9999999999962,-568.000000000013,-96.99999999999153,350.9999999999902,-51.000000000001044,2.000000000002,-641.999999999987,-466.99999999998454,-373.00000000000114,315.9999999999941,219.99999999999798,-326.9999999999995,-122.0000000000141,375.0000000000142,322.00000000000273,-249.99999999999466,-448.9999999999883,-31.00000000000591,153.99999999999636,-248.00000000000378,-266.999999999995,,-1794.999999999986
2015.06.15,646.9999999999976,-509.00000000000387,-92.99999999998754,200.00000000000017,-231.99999999999886,-78.00000000000028,-883.9999999999959,-670.9999999999923,-544.0,551.0000000000015,409.0000000000038,-265.99999999999955,-102.00000000000387,412.9999999999967,227.99999999998022,-117.99999999999588,-400.9999999999847,-63.00000000000239,30.000000000001137,-379.0000000000071,-443.99999999999994,,-2305.999999999991
2015.06.15,531.0000000000036,-385.00000000001313,45.000000000006146,190.00000000000128,-327.99999999999494,-216.0000000000051,-906.9999999999911,-644.0000000000055,-473.0000000000012,612.9999999999969,404.0000000000044,-307.0000000000017,-127.00000000000955,628.9999999999907,292.99999999997794,-60.99999999999994,-349.99999999998363,-58.9999999999975,73.99999999999807,-519.9999999999983,-368.9999999999971,,-1967.0000000000198
2015.06.15,656.9999999999965,-358.00000000001387,-41.99999999998649,218.00000000000708,-386.9999999999929,-239.0000000000003,-1137.9999999999945,-888.9999999999816,-590.0000000000016,729.9999999999973,553.0000000000035,-258.0000000000027,-141.00000000001955,595.9999999999966,180.99999999998317,45.000000000006146,-249.99999999999466,-91.00000000000819,189.99999999999773,-536.9999999999986,-381.99999999999346,,-2132.000000000001
2015.06.15,597.0000000000031,-273.9999999999965,26.0000000000149,134.99999999999625,-359.99999999999363,-204.00000000000418,-1082.9999999999895,-800.9999999999877,-592.9999999999991,719.9999999999984,534.0000000000011,-285.00000000000193,-168.00000000000637,683.9999999999957,280.00000000000114,53.999999999998494,-286.99999999999284,-10.000000000005116,218.00000000000352,-487.99999999999955,-370.00000000000364,,-1674.9999999999673
2015.06.15,529.9999999999972,-285.00000000000193,172.0000000000166,100.99999999999554,-363.0000000000022,-177.00000000000495,-893.9999999999948,-629.9999999999955,-527.9999999999951,725.9999999999933,512.9999999999968,-319.0000000000026,-149.0000000000009,734.0000000000124,382.99999999998136,46.999999999997044,-381.99999999999346,3.0000000000001137,221.9999999999942,-453.0000000000034,-478.0000000000006,,-1227.0000000000111
2015.06.15,529.9999999999972,-225.00000000000853,258.0000000000027,79.99999999999119,-385.99999999999744,-131.00000000000333,-960.9999999999897,-543.0000000000064,-544.9999999999955,702.0000000000026,460.00000000000483,-328.0000000000061,-433.00000000002115,543.0000000000045,554.9999999999784,-150.99999999999002,-639.9999999999961,51.9999999999925,266.9999999999959,-489.0000000000061,-515.9999999999832,,-1901.0000000000339
2015.06.15,524.0000000000023,-72.0000000000054,262.00000000000665,160.00000000000458,-312.00000000000114,-117.00000000000044,-1160.9999999999898,-532.999999999987,-502.9999999999979,690.0000000000017,456.00000000000085,-311.00000000000574,-618.0000000000234,161.99999999999548,637.9999999999768,-192.99999999999872,-654.9999999999834,73.99999999999807,191.99999999999307,-436.00000000000307,-441.0000000000025,,-2194.000000000019
2015.06.15,519.9999999999983,21.00000000000435,283.99999999999534,62.99999999999084,-282.99999999999994,-200.00000000000017,-1141.9999999999986,-580.9999999999889,-541.0000000000026,685.9999999999977,465.9999999999998,-263.99999999999756,-639.00000000001,173.99999999998528,638.9999999999816,-341.99999999999784,-664.9999999999823,84.00000000000318,201.99999999999818,-330.0000000000081,-412.9999999999967,,-2261.000000000028
2015.06.15,441.0000000000025,117.99999999999588,402.9999999999978,1.999999999990898,-276.9999999999939,-187.9999999999993,-1180.9999999999877,-550.9999999999877,-563.9999999999978,564.9999999999933,473.0000000000012,-346.0000000000019,-819.0000000000168,12.999999999996348,715.0000000000034,-609.9999999999994,-791.9999999999927,137.99999999999102,310.99999999999284,-282.0000000000045,-263.99999999999756,,-2695.000000000015
2015.06.15,368.9999999999971,187.99999999998818,573.0000000000013,-82.99999999998863,-339.0000000000004,-226.00000000000398,-1062.9999999999918,-268.0000000000007,-497.99999999999847,575.9999999999987,465.9999999999998,-343.00000000000443,-896.000000000015,37.00000000002035,1012.9999999999768,-588.0000000000107,-795.9999999999967,268.99999999999125,384.00000000000034,-251.00000000000122,-293.99999999999426,,-1770.0000000000323
2015.06.15,312.9999999999966,287.9999999999994,567.0000000000064,-116.00000000000499,-319.99999999999807,-219.00000000000253,-1054.9999999999836,-181.99999999998795,-473.0000000000012,547.999999999993,402.9999999999978,-326.0000000000041,-1052.9999999999973,-51.99999999998539,1000.9999999999764,-506.0000000000064,-795.9999999999967,298.0000000000018,352.99999999999443,-219.99999999999798,-310.9999999999946,,-1857.9999999999952
2015.06.15,350.00000000000585,254.999999999983,344.00000000001097,-158.99999999999804,-302.0000000000023,-162.0000000000066,-1203.999999999983,-381.0000000000002,-529.0000000000017,502.9999999999979,327.99999999999494,-255.00000000000523,-1069.0000000000168,-191.00000000000784,787.9999999999825,-507.9999999999973,-824.0000000000025,275.99999999999625,248.00000000000466,-170.99999999999892,-357.99999999999164,,-3021.0000000000364
2015.06.15,197.00000000000273,248.00000000000378,424.00000000000216,-49.00000000001015,-310.9999999999946,-133.00000000000534,-888.9999999999842,-129.99999999999545,-392.9999999999989,427.99999999999505,251.99999999999667,-236.99999999999832,-953.000000000003,-147.99999999999258,819.9999999999932,-486.00000000000864,-880.9999999999984,212.0000000000033,224.99999999999432,-231.99999999999886,-401.99999999999125,,-2437.9999999999886
2015.06.15,134.99999999999625,429.99999999999704,572.0000000000169,-21.00000000000435,-322.00000000000006,-161.00000000000003,-869.999999999993,13.00000000000523,-270.99999999999903,373.99999999999653,214.00000000000307,-251.00000000000122,-1094.0000000000225,-327.00000000001063,935.9999999999786,-577.0000000000052,-981.999999999994,159.9999999999966,245.9999999999951,-294.00000000000534,-376.9999999999829,,-2467.0000000000327
2015.06.15,-221.99999999999997,559.9999999999827,683.9999999999957,-26.999999999999247,-307.99999999999716,-162.0000000000066,-786.9999999999822,118.99999999999977,-161.99999999999548,109.99999999999899,-33.000000000005244,-258.9999999999981,-1103.0000000000086,-358.9999999999982,1042.0000000000016,-682.0000000000048,-1114.9999999999993,126.99999999999534,206.99999999999363,-301.0000000000068,-376.9999999999829,,-3048.000000000017
2015.06.15,-107.99999999999699,540.9999999999915,682.0000000000048,-14.000000000002899,-292.9999999999988,-119.99999999999788,-594.99999999999,305.0000000000068,-82.99999999999974,175.00000000000293,22.999999999995246,-243.00000000000432,-1106.9999999999993,-334.9999999999742,1030.9999999999775,-622.9999999999958,-1151.9999999999975,177.99999999999727,180.99999999999739,-265.99999999999955,-429.99999999999704,,-2252.999999999981
2015.06.15,-116.00000000000499,513.9999999999923,653.999999999999,-65.00000000000395,-285.00000000000193,-113.00000000000753,-432.9999999999945,412.00000000000614,-66.99999999999484,168.99999999999693,16.0000000000049,-236.99999999999832,-1046.0000000000207,-268.9999999999859,1008.9999999999861,-591.0000000000082,-1017.9999999999856,170.0000000000017,215.0000000000034,-243.00000000000432,-390.0000000000015,,-1714.0000000000214
2015.06.15,-109.00000000000354,506.9999999999908,683.0000000000114,-56.99999999999594,-295.99999999999625,-155.00000000000514,-508.9999999999817,313.0000000000166,-90.0000000000012,183.99999999999528,9.00000000000345,-243.99999999999977,-1024.000000000001,-211.00000000000563,1024.000000000001,-563.0000000000024,-1029.9999999999975,119.99999999999034,216.99999999999875,-304.00000000000426,-404.9999999999887,,-1939.9999999999752
2015.06.16,-97.00000000000264,472.9999999999901,625.0000000000089,52.000000000007596,-274.9999999999919,-141.00000000000225,-490.999999999997,276.00000000001046,4.000000000004,115.99999999999389,82.00000000000429,-234.00000000000088,-1093.0000000000177,-342.9999999999822,1014.9999999999864,-629.9999999999973,-892.9999999999883,122.99999999999045,298.0000000000018,-313.00000000000773,-319.999999999987,,-1765.999999999977
2015.06.16,-43.00000000000415,463.9999999999977,619.000000000014,25.999999999992696,-271.9999999999945,-124.99999999999733,-532.9999999999835,242.999999999995,-68.00000000000139,208.99999999999253,89.00000000000574,-235.00000000000742,-1024.000000000001,-273.99999999997425,997.9999999999905,-597.0000000000031,-920.9999999999941,131.9999999999908,237.99999999999955,-280.00000000000244,-329.00000000000153,,-1682.999999999986
2015.06.16,-12.999999999996348,469.99999999999267,607.0000000000019,4.000000000004,-253.99999999999866,-199.00000000000472,-523.9999999999911,282.0000000000107,-66.99999999999484,191.99999999999218,68.99999999999685,-236.00000000000287,-1000.0,-365.99999999999966,974.9999999999943,-625.9999999999932,-934.9999999999969,128.0000000000001,236.99999999999477,-253.0000000000032,-329.00000000000153,,-1837.999999999996
2015.06.16,-14.999999999998348,471.9999999999835,615.00000000001,-12.999999999996348,-261.0000000000001,-230.000000000008,-525.999999999982,293.00000000000637,-92.00000000000318,193.99999999999417,173.00000000000094,-216.0000000000051,-1016.0000000000196,-354.0000000000099,974.9999999999943,-614.0000000000034,-679.9999999999917,185.00000000000227,364.9999999999949,-214.99999999999852,-159.99999999998238,,-1120.0000000000118
2015.06.16,-7.0000000000014495,481.99999999998244,615.00000000001,-8.999999999992347,-252.99999999999213,-213.00000000000762,-530.9999999999926,310.0000000000023,-102.99999999999754,212.99999999999653,182.00000000000438,-213.00000000000762,-1033.0000000000155,-354.0000000000099,983.9999999999804,-602.999999999998,-734.9999999999968,197.00000000000273,352.00000000000387,-194.0000000000053,-187.00000000000384,,-1100.000000000038
2015.06.16,19.00000000000235,441.99999999998687,602.999999999998,5.000000000010552,-241.00000000000233,-174.00000000000747,-545.9999999999799,300.00000000001137,-100.99999999999554,203.99999999999307,143.00000000000423,-216.0000000000051,-1019.0000000000055,-411.99999999999017,980.9999999999945,-624.0000000000023,-829.9999999999974,209.00000000000318,295.99999999999227,-187.9999999999993,-232.99999999999432,,-1381.9999999999827
2015.06.16,21.999999999999797,381.99999999999346,531.9999999999991,28.000000000005798,-195.00000000000074,-113.00000000000753,-642.9999999999936,182.00000000001637,-158.0000000000026,198.99999999999363,126.99999999999933,-219.00000000000253,-1004.9999999999955,-492.9999999999879,939.9999999999977,-680.9999999999983,-958.9999999999987,182.99999999999272,221.00000000000364,-147.00000000000824,-298.9999999999826,,-2095.999999999977
2015.06.16,83.9999999999952,407.99999999998613,567.0000000000064,28.000000000005798,-217.99999999999596,-99.00000000000463,-678.0000000000008,191.0000000000025,-146.99999999999713,234.99999999999633,136.99999999999824,-213.00000000000762,-1033.0000000000155,-473.99999999999665,974.9999999999943,-690.9999999999972,-950.9999999999908,164.99999999999204,234.99999999999943,-179.00000000000693,-322.00000000000006,,-1980.0000000000364
2015.06.16,61.999999999995396,445.99999999999085,583.0000000000002,31.000000000003247,-373.99999999999653,-236.00000000000287,-678.9999999999852,138.00000000000523,-136.99999999999824,243.99999999999977,148.0000000000037,-212.00000000000108,-975.9999999999991,-422.00000000001125,902.9999999999916,-645.999999999991,-912.999999999986,128.0000000000001,234.99999999999943,-367.0000000000062,-426.9999999999996,,-2470.9999999999877
2015.06.16,48.000000000003595,443.99999999999994,483.0000000000112,39.00000000001125,-422.00000000000017,-238.0000000000049,-803.9999999999825,140.00000000001478,-169.99999999999238,95.99999999999609,155.00000000000514,-202.9999999999976,-1574.0000000000123,-693.0000000000102,854.9999999999898,-795.9999999999967,-869.999999999993,103.9999999999992,224.99999999999432,-431.0000000000036,-356.00000000000074,,-3967.999999999969
2015.06.16,58.99999999999794,564.9999999999933,544.0000000000111,11.999999999989797,-295.0000000000008,-180.0000000000024,-768.9999999999975,324.0000000000123,-156.99999999999602,247.99999999999267,104.99999999999955,-157.00000000000713,-1481.9999999999993,-540.9999999999915,1102.9999999999802,-561.9999999999958,-961.9999999999961,307.00000000000216,328.9999999999935,-270.0000000000036,-390.9999999999858,,-2170.0000000000036
2015.06.16,44.99999999999504,548.9999999999995,544.0000000000111,19.999999999997797,-288.9999999999948,-97.9999999999981,-712.9999999999859,342.00000000001296,-125.99999999999278,239.99999999999577,85.00000000000173,-136.99999999999824,-1415.9999999999968,-524.9999999999754,1034.9999999999966,-556.0000000000009,-941.9999999999984,275.99999999999625,289.0000000000015,-256.0000000000007,-407.0000000000018,,-2039.9999999999357
2015.06.16,-4.999999999999449,591.9999999999925,551.0000000000126,22.999999999995246,-293.99999999999426,-109.99999999999899,-684.9999999999801,382.000000000005,-114.00000000000298,229.00000000000142,73.99999999999629,-146.00000000000168,-1405.0000000000011,-480.99999999999807,1052.9999999999973,-556.0000000000009,-978.9999999999966,280.9999999999917,316.99999999999307,-263.0000000000021,-410.99999999998363,,-1946.9999999999748
2015.06.16,-14.999999999998348,583.0000000000002,594.0000000000057,19.999999999997797,-261.99999999999557,-91.00000000000774,-632.9999999999947,492.999999999995,-78.99999999999574,205.99999999999508,63.99999999999739,-156.00000000000057,-1419.0000000000111,-517.0000000000119,1137.0000000000005,-598.999999999994,-983.9999999999849,320.99999999999795,308.9999999999975,-221.00000000000452,-388.9999999999949,,-1638.0000000000068
2015.06.16,-14.999999999998348,601.9999999999915,635.0000000000077,-5.999999999994898,-302.9999999999977,-102.99999999999754,-651.9999999999859,487.99999999999955,-90.0000000000012,219.99999999999798,44.99999999999504,-179.00000000000693,-1461.0000000000127,-491.99999999998136,1176.9999999999925,-594.99999999999,-1071.999999999984,317.99999999999784,301.9999999999925,-251.00000000000122,-439.99999999999596,,-1871.9999999999732
2015.06.16,-17.999999999995797,614.0000000000034,651.0000000000016,-18.0000000000069,-263.99999999999756,-70.0000000000034,-626.9999999999998,513.0000000000052,-95.00000000000064,229.00000000000142,43.00000000000415,-177.00000000000495,-1433.9999999999975,-486.999999999993,1197.999999999979,-632.9999999999947,-1099.9999999999898,345.9999999999894,304.9999999999926,-226.99999999999943,-437.99999999998283,,-1688.999999999989
2015.06.16,-4.999999999999449,546.000000000002,544.0000000000111,-5.000000000010552,-226.99999999999943,-36.999999999998145,-689.9999999999907,395.00000000001023,-115.99999999999389,182.99999999999983,31.000000000003247,-177.00000000000495,-1421.999999999997,-625.0000000000089,1090.9999999999798,-665.0000000000044,-1107.999999999998,301.00000000000193,227.99999999999443,-157.00000000000713,-407.99999999998613,,-2322.999999999996
2015.06.16,-39.00000000000014,540.9999999999915,567.0000000000064,25.00000000000835,-186.99999999999272,-29.000000000001247,-651.0000000000016,449.0000000000123,-93.99999999999409,136.00000000000279,14.999999999998348,-191.00000000000784,-1409.0000000000202,-670.9999999999993,1120.999999999981,-761.999999999996,-1141.9999999999986,298.0000000000018,228.9999999999992,-141.00000000000225,-387.99999999998835,,-2323.000000000001
2015.06.16,-55.000000000005045,391.9999999999924,453.0000000000145,8.999999999992347,-164.99999999999292,-26.000000000003798,-571.9999999999948,432.9999999999927,-78.99999999999574,15.999999999993797,-31.000000000003247,-192.99999999999872,-1387.0000000000005,-879.9999999999919,993.9999999999998,-897.9999999999987,-1150.999999999991,257.99999999999557,191.0000000000025,-109.00000000000354,-333.9999999999899,,-3133.9999999999864
2015.06.16,-212.00000000000108,401.99999999999125,482.00000000000466,9.999999999998899,-107.99999999999699,-74.00000000000739,-654.9999999999834,376.0000000000048,-107.99999999999699,-67.00000000000594,-102.00000000000209,-380.999999999998,-1608.000000000004,-950.0000000000064,1064.9999999999977,-1309.0000000000045,-1573.0000000000023,274.0000000000009,206.99999999999363,-41.9999999999976,-258.0000000000027,,-4631.000000000017
2015.06.16,-249.99999999999466,620.9999999999827,909.0000000000042,11.999999999989797,-103.99999999999298,-69.00000000000794,-496.99999999999187,664.999999999992,53.999999999998494,-118.00000000000699,-119.99999999999788,-416.00000000000523,-1640.0000000000148,-1135.9999999999814,1551.9999999999925,-1533.0000000000066,-1774.9999999999932,218.00000000000352,230.99999999999454,-80.00000000000229,-237.99999999998266,,-3714.0000000000205
