date,GBPUSD,USDCAD,AUDUSD,NZDUSD,AUDCHF,GBPJPY,GBPAUD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.03.16,570.0000000000039,89.00000000000574,92.99999999999864,-200.00000000000017,219.00000000000253,355.99999999999454,-657.0000000000186,-21.00000000000435,-134.00000000000034,-33.00000000000125,-305.9999999999974,29.000000000001247,-276.00000000000955,,-271.00000000002524
2021.03.16,815.9999999999945,175.00000000001404,209.9999999999991,-121.99999999999989,295.99999999999625,554.9999999999784,-584.0000000000067,107.99999999999699,-123.99999999999523,55.999999999997385,-256.0000000000002,119.99999999999788,-236.00000000000287,,1013.9999999999699
2021.03.16,784.0000000000069,123.00000000000644,294.00000000000534,-122.99999999999534,314.0000000000032,518.0000000000007,-371.00000000001023,269.9999999999925,-146.0000000000008,131.9999999999908,-248.99999999999523,207.99999999999707,-226.00000000000398,,1527.9999999999973
2021.03.16,751.0000000000127,110.99999999999443,270.0000000000036,-121.99999999999989,351.99999999999676,492.999999999995,-443.99999999999994,322.00000000000006,-159.9999999999966,120.99999999999511,-253.0000000000001,246.99999999999721,-207.00000000000162,,1480.9999999999966
2021.03.16,919.0000000000032,35.00000000000725,302.9999999999977,-70.99999999999883,319.99999999999807,678.9999999999736,-524.0000000000133,415.99999999999415,-183.9999999999975,165.99999999999682,-194.00000000000261,299.00000000000483,-151.00000000000114,,2012.999999999962
2021.03.16,885.0000000000025,24.000000000001798,334.00000000000097,-10.999999999994348,380.00000000000256,656.9999999999823,-455.0000000000054,493.99999999999443,-182.99999999999272,200.9999999999934,-110.99999999999,334.00000000000097,-31.999999999998696,,2516.9999999999977
2021.03.16,771.9999999999949,4.000000000004,214.00000000000307,-80.99999999999774,368.00000000000165,549.999999999983,-501.0000000000181,354.9999999999942,-215.99999999999397,87.0000000000033,-185.00000000000227,253.0000000000032,-67.00000000000594,,1552.999999999969
2021.03.16,693.0000000000102,-75.00000000000284,156.99999999999602,-153.00000000000313,426.9999999999996,555.9999999999832,-547.0000000000086,325.99999999998187,-215.99999999999397,70.99999999999795,-215.99999999999397,245.0000000000063,-99.00000000000463,,1168.999999999968
2021.03.16,560.0000000000049,-119.00000000000244,112.99999999999643,-165.9999999999995,400.00000000000034,424.99999999998295,-508.00000000001955,303.9999999999932,-245.00000000000455,43.99999999999693,-233.99999999999466,221.99999999999997,-100.00000000000009,,695.999999999954
2021.03.16,449.9999999999948,-113.99999999999189,89.00000000000574,-210.99999999999451,365.0000000000042,405.00000000000114,-437.0000000000207,243.99999999999977,-207.9999999999984,49.99999999999716,-221.9999999999942,170.99999999999892,-146.00000000000168,,436.00000000000034
2021.03.16,388.0000000000106,-153.00000000000313,19.999999999997797,-302.9999999999977,295.99999999999625,436.9999999999834,-442.00000000000904,66.99999999999484,-183.9999999999975,46.999999999997044,-265.99999999999113,129.00000000000134,-229.00000000000142,,-193.00000000001873
2021.03.16,347.0000000000084,-112.99999999998533,22.999999999995246,-273.000000000001,251.00000000000122,376.9999999999811,-486.00000000000864,-63.000000000013046,-153.99999999999636,33.00000000000125,-245.9999999999951,106.00000000000608,-221.99999999999997,,-420.00000000000614
2021.03.16,263.00000000001324,-95.999999999985,-7.0000000000014495,-285.00000000000193,236.00000000000287,389.99999999998636,-371.00000000001023,-248.00000000000378,-111.0000000000042,105.99999999999454,-186.9999999999976,41.9999999999976,-269.00000000000813,,-537.0000000000177
2021.03.16,226.00000000001506,-120.99999999999334,51.000000000001044,-236.99999999999832,246.99999999999721,473.99999999998954,-226.99999999999943,-307.00000000001285,-3.0000000000001137,171.99999999999704,-107.99999999998988,119.00000000000244,-196.00000000000728,,90.00000000000108
2021.03.16,214.00000000000307,-109.99999999998789,56.99999999999594,-205.99999999999508,287.9999999999994,384.9999999999909,-136.00000000000279,-295.0000000000008,-13.999999999995794,171.99999999999704,-80.99999999998886,131.00000000000333,-185.00000000000182,,220.0000000000167
2021.03.16,232.00000000000998,-102.00000000000209,-0.999999999995449,-261.99999999999557,214.00000000000307,378.9999999999907,-275.000000000003,-475.0000000000032,-54.000000000002046,132.99999999999557,-138.9999999999958,60.00000000000449,-231.0000000000034,,-520.9999999999968
2021.03.16,266.999999999995,-205.99999999999508,55.000000000005045,-232.99999999999432,280.9999999999979,304.9999999999784,-188.00000000001037,-448.000000000004,-191.0000000000025,131.00000000000023,-137.00000000000045,141.99999999999767,-175.00000000000293,,-397.00000000003536
2021.03.16,222.00000000001108,-258.99999999998704,60.00000000000449,-185.99999999999727,263.0000000000021,168.99999999998272,-125.00000000001954,-497.99999999999847,-256.0000000000002,52.99999999999727,-174.99999999999716,272.00000000000557,-37.00000000000925,,-497.00000000000574
2021.03.16,160.00000000000458,-285.00000000000193,26.000000000003798,-226.00000000000398,234.99999999999633,187.99999999998818,-147.00000000000824,-543.0000000000045,-245.00000000000455,48.00000000000182,-185.00000000000227,229.00000000000142,-59.000000000009045,,-804.0000000000384
2021.03.16,175.99999999999838,-275.9999999999874,45.000000000006146,-192.00000000000327,253.0000000000032,159.9999999999966,-110.00000000001009,-497.0000000000141,-259.00000000000034,46.999999999997044,-171.99999999999704,241.99999999999778,-24.000000000001798,,-607.000000000015
2021.03.16,109.00000000000354,-319.999999999987,-19.999999999997797,-265.0000000000041,234.00000000000088,166.99999999997317,-193.00000000002092,-531.9999999999991,-265.00000000000057,24.00000000000091,-205.99999999998886,214.00000000000307,-56.0000000000005,,-1109.0000000000173
2021.03.16,126.0000000000039,-350.00000000000585,12.000000000000899,-241.00000000000233,300.0000000000003,167.99999999997794,-148.00000000001478,-460.000000000016,-292.0000000000016,51.9999999999925,-194.00000000000261,251.00000000000122,-39.00000000000014,,-815.0000000000666
2021.03.16,165.9999999999995,-381.99999999999346,16.0000000000049,-226.99999999999943,300.99999999999574,175.99999999998772,-131.00000000001444,-419.0000000000138,-310.0000000000023,40.99999999999682,-185.99999999999284,302.9999999999977,10.999999999994348,,-641.0000000000396
2021.03.16,168.99999999999693,-370.999999999988,75.9999999999983,-200.99999999999562,354.9999999999942,179.9999999999784,-37.00000000002035,-337.0000000000095,-298.9999999999924,101.99999999998965,-159.9999999999966,367.0000000000062,51.99999999999649,,-104.00000000004233
2021.03.16,171.00000000001003,-387.000000000004,67.00000000000594,-198.99999999999363,370.00000000000364,184.99999999997385,-45.000000000006146,-345.0000000000175,-325.9999999999934,78.99999999999352,-170.99999999999227,350.00000000000585,41.9999999999976,,-209.00000000001654
2021.03.16,131.00000000001444,-384.9999999999909,46.999999999997044,-209.00000000000364,380.00000000000256,159.9999999999966,-18.0000000000069,-343.00000000000443,-304.9999999999926,72.99999999999329,-164.99999999999204,343.00000000000443,37.99999999999359,,-252.99999999998857
2021.03.16,180.0000000000024,-361.9999999999957,53.999999999998494,-202.0000000000022,365.99999999999966,183.9999999999975,-59.000000000009045,-378.00000000001165,-305.9999999999974,67.99999999999784,-171.99999999999704,329.999999999997,35.999999999991594,,-261.0000000000286
2021.03.16,222.00000000001108,-322.00000000000006,99.00000000000463,-168.99999999999693,402.00000000000233,184.99999999997385,-121.99999999999989,-360.0000000000048,-304.9999999999926,95.99999999998943,-147.99999999999613,326.9999999999995,48.99999999999905,,-46.00000000001056
2021.03.16,212.99999999999653,-408.9999999999927,100.00000000000009,-178.00000000000037,383.99999999999545,228.999999999985,-204.00000000000418,-458.00000000000284,-286.9999999999919,102.99999999999443,-144.99999999999602,345.0000000000064,43.999999999999595,,-263.0000000000106
2021.03.16,234.00000000000088,-354.9999999999942,117.00000000000044,-151.9999999999966,417.0000000000007,238.9999999999759,-98.0000000000203,-348.00000000001495,-278.99999999999636,129.99999999999545,-126.99999999999534,382.00000000000455,83.9999999999952,,243.99999999995535
2021.03.17,209.00000000001472,-350.00000000000585,92.99999999999864,-166.99999999999494,405.9999999999952,193.9999999999884,-84.0000000000174,-341.00000000001353,-302.99999999999727,103.9999999999992,-146.0000000000008,358.9999999999982,76.99999999999375,,50.999999999958334
2021.03.17,168.99999999999693,-356.9999999999851,82.00000000000429,-202.0000000000022,395.99999999999636,153.99999999999636,-1.0000000000065512,-356.00000000000074,-305.9999999999974,85.99999999999852,-180.99999999999739,368.9999999999971,39.00000000000014,,-107.99999999999957
2021.03.17,141.00000000001333,-373.99999999998545,90.99999999999665,-198.99999999999363,397.0000000000029,94.99999999999886,48.99999999998794,-339.0000000000004,-322.00000000000273,79.9999999999983,-191.99999999999307,380.00000000000256,48.99999999999905,,-143.99999999997567
2021.03.17,124.99999999999733,-346.0000000000019,82.00000000000429,-195.9999999999962,380.00000000000256,34.99999999999659,55.99999999998939,-347.0000000000084,-341.99999999999875,51.9999999999925,-207.9999999999984,361.0000000000002,39.00000000000014,,-309.0000000000207
2021.03.17,116.00000000000499,-322.9999999999844,92.99999999999864,-182.99999999999983,380.00000000000256,-11.000000000024102,62.99999999999084,-348.00000000001495,-356.9999999999993,67.99999999999784,-219.99999999999886,356.9999999999962,39.00000000000014,,-326.00000000003024
2021.03.17,117.99999999999588,-310.9999999999946,143.9999999999997,-159.9999999999935,397.99999999999835,-42.00000000000159,200.99999999998454,-216.00000000001617,-350.9999999999991,78.99999999999352,-212.99999999999386,412.00000000000125,45.99999999999049,,104.99999999996491
2021.03.17,219.99999999999798,-265.99999999998846,175.99999999999838,-122.99999999999534,412.00000000000125,38.99999999998727,153.9999999999875,-191.00000000000784,-343.0000000000035,91.99999999999875,-185.00000000000227,417.99999999999613,69.9999999999923,,472.99999999996214
2021.03.17,287.000000000015,-246.99999999999721,206.00000000000617,-121.99999999999989,410.9999999999947,82.99999999999841,154.99999999999403,-168.0000000000126,-341.99999999999875,111.99999999999477,-197.00000000000273,438.00000000000506,64.99999999999284,,680.9999999999897
2021.03.17,296.0000000000074,-242.99999999999324,204.00000000000418,-112.99999999999643,395.99999999999636,97.99999999998477,131.99999999999878,-167.00000000000603,-340.999999999994,109.99999999999943,-186.9999999999976,421.0000000000047,65.99999999999939,,672.0000000000076
2021.03.17,287.9999999999994,-226.99999999999943,190.99999999999673,-115.99999999999389,402.9999999999978,132.99999999998136,104.99999999999955,-179.00000000001802,-308.9999999999975,116.99999999999022,-167.0000000000016,407.99999999999727,61.999999999995396,,708.9999999999472
2021.03.17,256.99999999999613,-234.00000000000088,175.00000000000293,-136.00000000000279,392.9999999999989,127.9999999999859,96.99999999999153,-165.9999999999995,-292.99999999999216,118.99999999999977,-176.00000000000193,392.00000000000347,30.999999999992145,,586.9999999999735
