date,AUDJPY,NZDCAD,empty,sum
2017.09.27,-699.9999999999886,917.0000000000011,,217.0000000000125
2017.09.27,-662.9999999999967,892.9999999999993,,230.00000000000261
2017.09.27,-716.9999999999987,853.9999999999992,,137.00000000000045
2017.09.27,-753.9999999999907,933.000000000006,,179.00000000001535
2017.09.27,-754.9999999999955,897.9999999999987,,143.0000000000033
2017.09.27,-908.0000000000013,923.0000000000072,,15.000000000005912
2017.09.27,-933.9999999999975,914.0000000000038,,-19.999999999993747
2017.09.27,-920.9999999999923,958.0000000000033,,37.00000000001103
2017.09.27,-905.0000000000011,956.9999999999967,,51.999999999995566
2017.09.27,-878.0000000000001,980.9999999999985,,102.99999999999841
2017.09.27,-771.0000000000008,1033.0000000000061,,262.00000000000534
2017.09.27,-759.9999999999909,1000.0000000000009,,240.00000000001
2017.09.27,-721.9999999999942,870.9999999999995,,149.00000000000534
2017.09.27,-783.0000000000013,792.0000000000039,,9.000000000002615
2017.09.27,-756.9999999999908,768.000000000002,,11.000000000011255
2017.09.27,-732.9999999999899,800.0000000000007,,67.0000000000108
2017.09.27,-694.9999999999932,787.0000000000043,,92.00000000001114
2017.09.27,-697.9999999999933,770.000000000004,,72.00000000001069
2017.09.27,-603.9999999999992,712.9999999999969,,108.99999999999773
2017.09.27,-522.9999999999961,692.9999999999992,,170.00000000000307
2017.09.27,-573.9999999999981,663.999999999998,,89.99999999999989
2017.09.27,-629.9999999999955,653.999999999999,,24.000000000003524
2017.09.27,-631.0000000000002,753.9999999999991,,122.99999999999886
2017.09.27,-469.99999999999886,868.9999999999975,,398.99999999999864
2017.09.27,-425.9999999999877,790.0000000000018,,364.0000000000141
2017.09.27,-487.99999999999955,814.0000000000036,,326.0000000000041
2017.09.27,-691.9999999999931,758.0000000000031,,66.00000000001
2017.09.27,-678.9999999999878,756.9999999999966,,78.00000000000875
2017.09.27,-649.0000000000009,336.00000000000296,,-312.99999999999795
2017.09.27,-700.9999999999934,179.00000000000693,,-521.9999999999865
2017.09.27,-730.9999999999945,67.00000000000594,,-663.9999999999886
2017.09.27,-628.9999999999907,53.999999999998494,,-574.9999999999922
2017.09.27,-637.999999999991,48.000000000003595,,-589.9999999999874
2017.09.27,-590.999999999994,-26.999999999999247,,-617.9999999999932
2017.09.27,-637.0000000000005,-56.99999999999594,,-693.9999999999964
2017.09.27,-637.999999999991,14.999999999998348,,-622.9999999999927
2017.09.27,-677.9999999999973,-80.00000000000229,,-757.9999999999995
2017.09.27,-705.9999999999889,-92.99999999999864,,-798.9999999999875
2017.09.27,-711.9999999999891,68.99999999999685,,-642.9999999999923
2017.09.28,-746.9999999999999,151.00000000000114,,-595.9999999999987
2017.09.28,-691.9999999999931,131.00000000000333,,-560.9999999999898
2017.09.28,-698.9999999999981,133.00000000000534,,-565.9999999999927
2017.09.28,-638.9999999999958,121.99999999999989,,-516.9999999999959
2017.09.28,-628.0000000000001,68.00000000000139,,-559.9999999999987
2017.09.28,-644.999999999996,-109.00000000000354,,-753.9999999999995
2017.09.28,-703.9999999999935,-102.00000000000209,,-805.9999999999956
2017.09.28,-697.9999999999933,-198.99999999999363,,-896.9999999999869
2017.09.28,-717.9999999999893,-193.99999999999417,,-911.9999999999835
2017.09.28,-916.9999999999874,-217.99999999999596,,-1134.9999999999834
2017.09.28,-936.9999999999976,-125.99999999999278,,-1062.9999999999905
2017.09.28,-917.9999999999922,-100.99999999999554,,-1018.9999999999877
2017.09.28,-952.9999999999887,-87.99999999999919,,-1040.999999999988
2017.09.28,-930.9999999999974,39.00000000000014,,-891.9999999999973
2017.09.28,-824.9999999999886,46.999999999997044,,-777.9999999999916
2017.09.28,-872.9999999999905,57.00000000000705,,-815.9999999999834
2017.09.28,-913.9999999999873,40.00000000000669,,-873.9999999999806
2017.09.28,-903.9999999999964,114.00000000000298,,-789.9999999999934
2017.09.28,-887.0000000000005,46.00000000000159,,-840.9999999999989
2017.09.28,-945.999999999998,57.00000000000705,,-888.9999999999909
2017.09.28,-1050.9999999999877,200.00000000000017,,-850.9999999999875
2017.09.28,-1051.9999999999925,92.99999999999864,,-958.9999999999939
2017.09.28,-1053.9999999999877,55.000000000005045,,-998.9999999999827
2017.09.28,-1015.0000000000006,139.00000000000023,,-876.0000000000003
2017.09.28,-989.9999999999949,228.00000000000597,,-761.9999999999889
2017.09.28,-1063.999999999993,241.00000000000233,,-822.9999999999907
2017.09.28,-1143.9999999999914,282.0000000000045,,-861.9999999999868
2017.09.28,-1138.999999999996,158.99999999999804,,-979.9999999999978
2017.09.28,-1114.999999999995,216.0000000000051,,-898.9999999999899
2017.09.28,-1179.9999999999927,292.00000000000335,,-887.9999999999893
2017.09.28,-1210.9999999999986,226.99999999999943,,-983.9999999999992
2017.09.28,-1182.9999999999927,251.00000000000122,,-931.9999999999915
2017.09.28,-1201.9999999999982,187.00000000000384,,-1014.9999999999943
2017.09.28,-1205.9999999999889,146.00000000000168,,-1059.9999999999873
2017.09.28,-1161.9999999999918,73.00000000000084,,-1088.999999999991
2017.09.28,-1035.9999999999873,2.000000000002,,-1033.9999999999852
2017.09.28,-1007.9999999999956,43.00000000000415,,-964.9999999999914
2017.09.28,-1031.9999999999964,39.00000000000014,,-992.9999999999962
2017.09.28,-1027.9999999999916,38.0000000000047,,-989.9999999999869
2017.09.28,-1030.9999999999918,28.000000000005798,,-1002.999999999986
2017.09.28,-1033.0000000000014,53.999999999998494,,-979.0000000000028
2017.09.28,-960.9999999999985,65.00000000000395,,-895.9999999999945
2017.09.28,-985.99999999999,121.99999999999989,,-863.9999999999901
2017.09.28,-969.9999999999989,73.99999999999629,,-896.0000000000026
2017.09.28,-942.9999999999978,94.00000000000519,,-848.9999999999926
2017.09.28,-963.9999999999986,53.00000000000304,,-910.9999999999956
2017.09.28,-1000.0,-7.9999999999968985,,-1007.9999999999969
2017.09.28,-1043.9999999999968,11.00000000000545,,-1032.9999999999914
2017.09.29,-1060.9999999999927,109.99999999999899,,-950.9999999999937
2017.09.29,-1055.9999999999973,80.00000000000229,,-975.999999999995
2017.09.29,-1039.999999999992,65.99999999999939,,-973.9999999999926
2017.09.29,-1019.999999999996,72.0000000000054,,-947.9999999999907
2017.09.29,-1045.9999999999923,77.00000000000485,,-968.9999999999874
2017.09.29,-1024.9999999999914,104.99999999999955,,-919.9999999999918
2017.09.29,-986.9999999999948,199.00000000000472,,-787.99999999999
2017.09.29,-922.9999999999876,190.00000000000128,,-732.9999999999864
2017.09.29,-891.9999999999959,200.00000000000017,,-691.9999999999957
2017.09.29,-928.9999999999878,177.00000000000495,,-751.999999999983
2017.09.29,-962.9999999999939,223.00000000000654,,-739.9999999999873
2017.09.29,-945.999999999998,209.00000000000364,,-736.9999999999943
2017.09.29,-931.999999999988,231.99999999999886,,-699.9999999999891
2017.09.29,-910.9999999999872,260.00000000000466,,-650.9999999999825
2017.09.29,-920.9999999999923,258.9999999999981,,-661.9999999999941
2017.09.29,-945.999999999998,261.0000000000001,,-684.9999999999978
2017.09.29,-964.9999999999892,297.9999999999983,,-666.9999999999909
2017.09.29,-970.9999999999894,277.000000000005,,-693.9999999999844
2017.09.29,-931.999999999988,233.00000000000543,,-698.9999999999825
2017.09.29,-905.0000000000011,184.00000000000637,,-720.9999999999948
2017.09.29,-1013.9999999999958,226.99999999999943,,-786.9999999999964
2017.09.29,-1058.9999999999975,297.9999999999983,,-760.9999999999992
2017.09.29,-1039.999999999992,278.00000000000045,,-761.9999999999916
2017.09.29,-1072.9999999999932,311.00000000000574,,-761.9999999999875
2017.09.29,-1104.9999999999898,273.000000000001,,-831.9999999999887
2017.09.29,-1122.0,261.0000000000001,,-860.9999999999999
2017.09.29,-1100.999999999999,251.99999999999667,,-849.0000000000024
2017.09.29,-1099.9999999999943,258.9999999999981,,-840.9999999999961
2017.09.29,-1075.9999999999934,246.99999999999721,,-828.9999999999961
2017.09.29,-1087.9999999999939,194.0000000000053,,-893.9999999999886
2017.09.29,-1143.9999999999914,209.9999999999991,,-933.9999999999923
2017.09.29,-1298.9999999999923,-290.9999999999968,,-1589.999999999989
2017.09.29,-1155.0000000000011,-268.0000000000016,,-1423.0000000000027
2017.09.29,-1147.9999999999961,-210.99999999999451,,-1358.9999999999907
2017.09.29,-1128.0,-207.00000000000162,,-1335.0000000000016
2017.09.29,-1171.999999999997,-497.000000000003,,-1669.0
2017.09.29,-950.9999999999934,-397.99999999999835,,-1348.9999999999918
2017.09.29,-1009.9999999999909,-500.00000000000045,,-1509.9999999999914
2017.09.29,-930.9999999999974,-392.00000000000347,,-1323.000000000001
2017.09.29,-933.9999999999975,-356.9999999999962,,-1290.9999999999936
2017.09.29,-1007.9999999999956,-185.00000000000182,,-1192.9999999999973
2017.09.29,-1043.9999999999968,-134.0000000000008,,-1177.9999999999977
2017.09.29,-1053.9999999999877,-78.99999999999574,,-1132.9999999999834
2017.09.29,-1054.9999999999927,-93.99999999999409,,-1148.9999999999868
2017.09.29,-1054.9999999999927,-124.00000000000189,,-1178.9999999999945
2017.09.29,-1027.9999999999916,-153.99999999999858,,-1181.9999999999902
2017.09.29,-1042.9999999999923,-117.99999999999588,,-1160.9999999999882
2017.09.29,-1160.9999999999873,-110.99999999999443,,-1271.9999999999818
