date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2018.04.03,402.0000000000135,190.00000000001194,-59.000000000009045,-17.999999999995797,-86.99999999999264,-844.9999999999847,-187.00000000000384,316.99999999999307,-329.00000000000153,-219.99999999999798,129.9999999999968,203.00000000000873,-181.0000000000116,361.0000000000113,717.000000000012,358.0000000000041,-139.00000000000023,-126.99999999998823,-401.99999999999125,27.000000000001023,-280.00000000000114,-36.999999999998145,-293.99999999999426,,-499.9999999999179
2018.04.03,405.0000000000109,130.00000000000966,-42.0000000000087,-27.999999999994696,-137.9999999999937,-848.9999999999886,-214.00000000000307,278.99999999999636,-329.999999999997,-171.99999999999437,175.00000000000293,172.00000000000549,-243.99999999999977,344.00000000001097,827.0,290.00000000002046,-105.99999999998388,-18.999999999991246,-299.00000000000483,-5.000000000009663,-322.00000000000273,-61.999999999995396,-131.99999999999878,,-339.9999999999096
2018.04.03,451.0000000000014,100.00000000000853,-26.0000000000149,2.000000000002,-264.999999999993,-892.0000000000039,-202.9999999999976,173.00000000000182,-358.9999999999982,-306.9999999999906,185.00000000000182,173.00000000000094,-381.0000000000002,301.0000000000179,521.0000000000159,213.00000000002228,-221.99999999998886,-324.9999999999975,-286.99999999999284,-112.99999999999955,-213.99999999999864,-29.999999999996696,-167.9999999999904,,-1672.9999999998902
2018.04.03,482.00000000000466,98.00000000001319,80.99999999999774,162.0000000000066,-396.9999999999918,-842.9999999999937,-194.0000000000053,120.99999999999511,-361.0000000000002,-307.99999999999716,295.0000000000008,153.00000000000313,-407.0000000000107,266.0000000000107,437.0000000000207,124.00000000002365,-215.99999999999397,-312.9999999999855,-5.999999999994898,-115.0000000000091,-191.0000000000025,70.99999999999883,-170.99999999998784,,-1231.9999999998977
2018.04.03,514.0000000000144,129.0000000000049,78.00000000000028,142.00000000000878,-376.99999999999403,-828.9999999999909,-225.00000000000853,54.000000000002046,-295.0000000000008,-264.999999999993,298.9999999999937,124.00000000000189,-521.000000000015,314.00000000001427,498.00000000002063,18.000000000000682,-74.99999999998064,-220.99999999998232,-45.99999999999049,-81.00000000000307,-78.99999999999352,68.00000000000139,-29.999999999996696,,-805.999999999886
2018.04.03,602.999999999998,72.00000000000273,29.999999999996696,98.0000000000092,-330.9999999999924,-947.9999999999933,-248.00000000000378,28.000000000005798,-285.9999999999974,-200.00000000000017,281.99999999999335,180.0000000000024,-623.9999999999952,504.0000000000156,810.0000000000218,-18.999999999977035,5.000000000010552,-34.99999999998504,-72.99999999998974,-96.00000000000364,-75.9999999999934,36.0000000000027,5.000000000010552,,-282.99999999986176
2018.04.03,615.9999999999943,-27.999999999991587,-28.000000000005798,71.00000000000995,-347.9999999999928,-966.0000000000002,-263.99999999999756,-60.000000000002274,-306.00000000000625,-234.00000000000088,319.99999999999807,189.00000000000583,-723.0000000000132,457.00000000001853,811.0000000000061,-119.99999999997613,-29.999999999996696,-69.9999999999923,-75.00000000000284,-210.99999999999852,-66.0000000000025,-8.999999999992347,19.999999999997797,,-1053.9999999999409
2018.04.03,636.0000000000143,-3.0000000000001137,104.99999999999955,43.00000000000415,-339.99999999999585,-865.999999999989,-182.99999999999983,-88.99999999999864,-324.9999999999975,-159.9999999999935,226.00000000000398,200.00000000000017,-712.9999999999939,363.0000000000022,830.0000000000196,-72.00000000000273,-257.99999999998045,-74.99999999998064,-76.99999999999375,-228.9999999999992,-75.00000000000284,-119.99999999999788,-24.999999999986144,,-1206.9999999998681
2018.04.03,561.9999999999958,44.00000000001114,90.99999999999665,24.000000000001798,-276.9999999999939,-940.9999999999918,-158.0000000000137,12.000000000000455,-357.00000000000733,-166.99999999999494,263.99999999999756,257.0000000000072,-593.9999999999941,355.0000000000164,945.0000000000181,124.00000000002365,-270.99999999999903,-88.99999999998354,32.0000000000098,-173.00000000000182,-135.99999999999568,-114.99999999999844,39.00000000001125,,-528.9999999998846
2018.04.03,553.0000000000035,-40.99999999999682,92.00000000000318,13.00000000000745,-297.9999999999983,-1000.9999999999852,-197.00000000000273,25.99999999999625,-421.0000000000047,-182.99999999999983,317.0000000000006,265.0000000000041,-712.9999999999939,281.0000000000201,976.0000000000213,58.000000000021146,-348.9999999999993,-72.99999999998974,120.99999999999334,-261.0000000000099,-85.99999999999852,-161.99999999999548,75.00000000000284,,-1007.9999999999003
2018.04.03,504.9999999999999,-70.99999999999795,116.00000000000499,15.00000000000945,-313.99999999999204,-974.9999999999925,-239.99999999999577,22.999999999996135,-431.99999999999903,-217.0000000000005,353.99999999999875,210.00000000001017,-675.0000000000114,207.00000000000162,826.0000000000156,34.000000000020236,-339.0000000000004,-47.99999999998139,143.00000000000423,-276.00000000001046,-45.99999999999227,-159.9999999999935,112.000000000001,,-1247.9999999999052
2018.04.03,140.0000000000068,-101.99999999998965,69.9999999999923,-43.999999999999595,-297.9999999999983,-954.9999999999948,-231.0000000000034,102.99999999999443,-507.9999999999973,-268.99999999999704,387.000000000004,156.00000000000057,-536.0000000000014,-145.99999999997948,564.000000000009,85.00000000000796,-486.999999999993,-203.99999999998198,180.0000000000024,-296.0000000000065,-90.00000000000341,-175.99999999999838,97.9999999999981,,-2558.999999999928
2018.04.03,80.00000000001339,-64.99999999999773,7.999999999985796,-44.99999999999504,-240.99999999999122,-878.9999999999853,-219.99999999999798,173.00000000000182,-490.00000000000153,-256.99999999999613,414.00000000000324,119.00000000000244,-391.9999999999959,-191.99999999999218,465.0000000000043,191.0000000000025,-482.999999999989,-191.99999999999218,239.00000000001143,-207.9999999999984,-123.99999999999523,-161.99999999999548,108.00000000001918,,-2152.9999999998795
2018.04.03,212.00000000001216,-106.99999999999932,26.999999999999247,-56.0000000000005,-242.99999999999324,-964.9999999999936,-284.00000000001756,141.00000000000534,-526.9999999999997,-268.99999999999704,392.00000000000347,143.00000000000423,-552.9999999999973,-2.999999999997449,655.0000000000056,58.000000000021146,-423.99999999997993,-94.99999999997843,120.99999999999334,-299.0000000000066,-82.99999999999841,-213.99999999999199,70.99999999999883,,-2301.999999999907
2018.04.03,337.0000000000095,-134.9999999999909,123.99999999999079,-6.999999999990347,-424.9999999999976,-1062.9999999999918,-343.00000000000443,134.00000000000034,-700.0000000000006,-381.99999999999346,417.0000000000007,166.00000000001057,-676.9999999999925,-252.99999999999213,586.0000000000198,-10.99999999999568,-730.9999999999927,-279.99999999999136,140.99999999999113,-520.0000000000102,-24.00000000000091,-256.99999999999613,67.00000000001705,,-3835.999999999901
2018.04.03,419.9999999999982,-137.00000000000045,463.9999999999977,109.00000000000354,-469.99999999999267,-1112.9999999999861,-337.0000000000095,81.99999999999363,-777.0000000000055,-434.000000000001,578.9999999999961,243.99999999999977,-699.9999999999886,-393.99999999998323,524.0000000000133,-21.99999999999136,-961.9999999999961,-475.99999999998755,473.99999999999665,-576.0000000000076,78.00000000000296,-303.9999999999932,150.00000000000568,,-3577.9999999999354
2018.04.03,270.00000000001467,-373.9999999999952,326.0000000000041,-21.999999999999797,-427.99999999999505,-1198.9999999999945,-194.0000000000053,43.99999999999693,-828.0000000000065,-441.99999999999795,541.9999999999981,308.00000000000824,-817.0000000000073,-395.99999999999636,601.000000000007,85.00000000000796,-1235.9999999999927,-628.9999999999907,670.9999999999993,-662.0000000000061,84.00000000000318,-384.9999999999909,182.99999999999983,,-4497.999999999938
2018.04.03,192.99999999999872,-407.99999999998704,377.0000000000051,-39.00000000000014,-413.99999999999216,-1203.999999999983,-200.00000000000017,87.0000000000033,-950.0000000000064,-515.9999999999942,658.0000000000031,379.0000000000071,-866.0000000000139,-687.9999999999998,446.0000000000131,124.00000000002365,-1452.9999999999932,-776.9999999999833,954.9999999999948,-810.0000000000023,143.00000000000068,-441.99999999999795,196.0000000000184,,-5208.999999999886
2018.04.03,202.9999999999976,-318.9999999999884,360.9999999999891,-167.9999999999904,-351.99999999999676,-1183.999999999985,-182.0000000000155,164.00000000000148,-907.9999999999977,-428.9999999999905,598.999999999994,378.00000000000057,-745.0000000000045,-608.9999999999928,576.0000000000209,234.00000000000887,-1408.9999999999936,-646.9999999999976,790.0000000000018,-725.0000000000085,-82.99999999999841,-624.9999999999977,217.0000000000005,,-4862.999999999941
2018.04.03,198.00000000000927,-426.9999999999925,497.99999999999847,-150.99999999999002,-357.99999999999164,-1180.9999999999877,-273.0000000000121,45.000000000001705,-1119.0000000000034,-374.999999999992,656.000000000001,328.0000000000061,-860.0000000000136,-1140.999999999992,756.0000000000011,-8.99999999998613,-1745.999999999981,-414.9999999999876,778.000000000012,-1016.0000000000053,-3.0000000000001137,-827.9999999999955,314.99999999999864,,-6327.999999999904
2018.04.03,253.99999999999866,-411.9999999999919,828.9999999999909,-110.99999999999443,-401.99999999999125,-1398.9999999999948,-300.00000000001137,96.00000000000364,-1148.0000000000045,-419.9999999999982,676.9999999999943,330.0000000000081,-1042.0000000000016,-1101.9999999999807,759.0000000000208,-6.9999999999765805,-1751.999999999998,-400.9999999999847,797.0000000000033,-1030.0000000000011,97.00000000000841,-868.9999999999975,330.0000000000081,,-6225.99999999989
2018.04.03,499.000000000005,-375.0,858.9999999999875,-121.99999999999989,-395.99999999999636,-1471.9999999999845,-241.00000000000233,97.99999999999898,-1244.0000000000007,-425.99999999999307,685.0000000000023,519.0000000000028,-1066.0000000000025,-1007.9999999999867,1073.0000000000127,70.0000000000216,-1999.9999999999795,-495.99999999998533,897.9999999999987,-1067.9999999999977,5.000000000009663,-942.9999999999939,357.00000000000733,,-5793.999999999876
2018.04.03,465.0000000000043,-331.99999999999363,818.9999999999919,-109.99999999999899,-413.99999999999216,-1479.9999999999925,-243.00000000001543,206.99999999999363,-1168.0000000000023,-412.9999999999967,714.999999999999,535.0000000000077,-1022.9999999999961,-835.9999999999923,1062.0000000000073,205.0000000000125,-1845.999999999992,-482.999999999989,1021.0000000000052,-975.0000000000085,1.0000000000047748,-873.999999999997,404.0000000000044,,-4762.999999999935
2018.04.03,419.0000000000138,-314.9999999999977,899.0000000000053,-40.99999999999105,-426.9999999999996,-1458.9999999999882,-250.00000000001688,209.99999999999375,-1204.000000000005,-467.9999999999906,744.9999999999957,485.0000000000021,-938.0000000000166,-1000.0000000000009,856.0000000000123,195.0000000000216,-1922.0000000000016,-568.9999999999973,1049.9999999999955,-996.9999999999999,61.00000000000705,-817.9999999999965,358.00000000001387,,-5129.999999999941
2018.04.03,409.99999999999926,-366.9999999999902,890.9999999999974,-20.999999999993246,-450.9999999999903,-1461.9999999999854,-317.0000000000117,197.9999999999933,-1234.9999999999973,-502.9999999999979,771.9999999999949,487.0000000000041,-1037.0000000000061,-1006.9999999999801,839.0000000000119,75.00000000001705,-1899.9999999999907,-563.9999999999867,1059.9999999999943,-1067.0000000000073,91.99999999999875,-817.000000000001,339.0000000000004,,-5584.999999999926
2018.04.03,399.00000000001603,-410.99999999998715,863.9999999999981,-10.999999999994348,-429.99999999999704,-1454.999999999984,-331.0000000000146,177.0000000000067,-1236.9999999999993,-507.9999999999973,761.0000000000006,473.0000000000012,-991.0000000000139,-1006.9999999999801,798.0000000000098,52.00000000002092,-1869.9999999999939,-558.9999999999984,961.0000000000118,-1052.9999999999973,185.00000000000227,-798.9999999999942,272.00000000000557,,-5719.999999999878
2018.04.03,358.9999999999982,-405.9999999999917,770.000000000004,-48.99999999999905,-380.999999999998,-1384.9999999999918,-289.0000000000059,194.99999999999318,-1189.0000000000068,-496.99999999999187,739.9999999999962,474.00000000000773,-951.9999999999982,-980.9999999999875,781.0000000000094,106.99999999999932,-1813.9999999999823,-573.9999999999857,994.000000000006,-1017.0000000000101,114.00000000000432,-746.9999999999976,275.000000000003,,-5471.9999999999245
2018.04.03,380.00000000000256,-411.9999999999919,678.9999999999852,-79.99999999999119,-391.9999999999924,-1351.9999999999977,-280.0000000000136,121.99999999999989,-1100.000000000001,-444.9999999999954,695.0000000000011,458.00000000000284,-1000.0,-820.9999999999828,862.0000000000072,41.00000000002524,-1648.9999999999893,-477.99999999997846,892.0000000000039,-954.9999999999983,40.00000000000625,-727.9999999999953,326.0000000000041,,-5196.999999999889
2018.04.03,401.00000000000693,-490.99999999999966,746.9999999999866,-58.99999999999794,-401.99999999999125,-1397.9999999999882,-302.0000000000023,43.00000000000637,-1163.000000000003,-508.9999999999928,720.9999999999939,468.00000000000176,-1149.000000000001,-922.999999999985,750.0000000000063,-63.99999999999295,-1758.9999999999995,-600.0000000000006,933.000000000006,-1073.9999999999982,165.99999999999682,-724.9999999999978,231.0000000000034,,-6157.999999999944
2018.04.03,388.0000000000106,-490.99999999999966,760.9999999999894,-47.9999999999925,-330.9999999999924,-1386.9999999999827,-282.0000000000045,63.00000000000239,-1153.9999999999995,-493.99999999999443,653.0000000000035,482.00000000000466,-1110.99999999999,-892.9999999999883,794.0000000000058,-18.999999999977035,-1744.9999999999966,-572.9999999999791,761.0000000000117,-1048.0000000000018,180.00000000000682,-717.000000000001,187.00000000000384,,-6023.999999999861
2018.04.03,394.00000000000546,-482.9999999999899,770.000000000004,-48.99999999999905,-309.99999999999915,-1336.9999999999882,-251.00000000000122,27.000000000001023,-1102.9999999999984,-436.9999999999985,642.9999999999936,470.00000000000375,-1094.9999999999989,-831.9999999999883,866.0000000000113,-40.99999999999682,-1682.99999999999,-488.9999999999839,771.9999999999949,-1019.0000000000055,206.00000000000307,-714.999999999999,192.00000000001438,,-5503.999999999905
2018.04.03,422.00000000001125,-486.99999999999477,807.0000000000022,-11.999999999989797,-340.9999999999913,-1339.9999999999857,-267.0000000000172,18.000000000000682,-1085.0000000000027,-446.9999999999974,620.9999999999937,463.0000000000023,-1131.0000000000002,-805.9999999999956,783.0000000000003,-75.9999999999934,-1649.999999999996,-523.9999999999911,785.9999999999978,-1029.0000000000105,233.0000000000041,-707.9999999999975,209.00000000001472,,-5560.999999999935
2018.04.04,392.9999999999989,-485.99999999999,794.9999999999901,-17.000000000000348,-326.9999999999995,-1350.9999999999911,-273.9999999999965,-27.000000000001023,-1073.9999999999973,-428.9999999999905,595.9999999999966,458.00000000000284,-1140.0000000000148,-865.999999999989,780.000000000003,-54.000000000002046,-1662.9999999999923,-532.9999999999835,859.9999999999941,-1022.0000000000056,255.00000000000966,-706.999999999991,242.00000000000887,,-5590.999999999939
2018.04.04,432.0000000000102,-488.9999999999901,817.9999999999854,-25.999999999992696,-326.9999999999995,-1370.9999999999889,-273.9999999999965,75.9999999999934,-1090.9999999999975,-448.9999999999994,670.000000000004,484.00000000000665,-1128.9999999999907,-817.000000000001,825.0000000000091,-36.000000000001364,-1688.999999999985,-550.9999999999903,839.0000000000119,-1018.0000000000007,250.0,-720.9999999999939,217.0000000000005,,-5376.999999999906
2018.04.04,452.00000000000796,-449.99999999998863,795.9999999999967,-0.999999999995449,-366.9999999999951,-1360.99999999999,-249.00000000001032,67.99999999999784,-1095.0000000000016,-449.9999999999948,671.9999999999948,477.0000000000052,-1099.9999999999943,-807.9999999999865,827.0,-9.999999999990905,-1682.99999999999,-557.9999999999918,873.999999999997,-1003.0000000000001,224.00000000000375,-692.9999999999992,223.00000000001762,,-5214.999999999907
2018.04.04,493.0000000000101,-391.9999999999959,875.0000000000035,0.0,-393.9999999999944,-1349.9999999999845,-248.00000000000378,91.99999999999875,-1092.9999999999995,-444.9999999999954,707.9999999999975,498.00000000000955,-1048.0000000000018,-802.9999999999982,853.0000000000149,37.00000000000614,-1683.9999999999966,-538.9999999999784,927.0000000000111,-990.9999999999997,180.00000000000682,-725.9999999999933,253.00000000001432,,-4796.999999999868
2018.04.04,475.0000000000032,-375.99999999999056,836.9999999999989,-41.9999999999976,-398.9999999999938,-1383.000000000001,-265.0000000000041,115.99999999999966,-1101.0000000000075,-443.99999999999994,710.999999999995,486.00000000000864,-1026.0000000000105,-817.000000000001,875.0000000000035,54.000000000002046,-1669.9999999999936,-499.9999999999893,910.0000000000108,-972.999999999999,156.0000000000059,-753.9999999999991,273.0000000000121,,-4856.999999999947
2018.04.04,489.0000000000061,-381.0000000000002,781.9999999999939,-39.00000000000014,-419.9999999999982,-1370.9999999999889,-276.00000000000955,131.00000000000023,-1088.0,-391.9999999999924,724.0000000000024,476.0000000000098,-1019.0000000000055,-783.9999999999848,994.000000000006,61.00000000000705,-1647.9999999999827,-394.9999999999898,900.9999999999962,-960.9999999999985,94.0000000000083,-756.0000000000011,363.0000000000022,,-4514.999999999919
2018.04.04,495.000000000001,-315.9999999999883,800.0000000000007,-35.999999999991594,-426.9999999999996,-1377.9999999999905,-280.0000000000136,168.00000000000637,-1070.0000000000043,-420.9999999999936,695.0000000000011,474.00000000000773,-966.0000000000082,-739.9999999999851,967.0000000000067,85.00000000000796,-1596.9999999999818,-426.9999999999996,873.999999999997,-901.0000000000105,84.00000000000318,-736.9999999999987,309.0000000000037,,-4344.99999999993
2018.04.04,496.00000000000756,-423.9999999999924,831.000000000004,-22.999999999995246,-392.9999999999989,-1471.9999999999845,-273.0000000000121,63.99999999999295,-1095.999999999997,-442.9999999999934,663.999999999998,484.00000000000665,-1203.000000000003,-757.999999999992,915.0000000000214,-38.99999999998727,-1651.9999999999868,-480.99999999999807,792.9999999999993,-1011.0000000000099,134.00000000000034,-726.9999999999999,216.00000000001617,,-5397.9999999999045
2018.04.04,622.9999999999958,-385.9999999999957,916.99999999999,-29.999999999996696,-443.99999999999994,-1469.9999999999936,-266.0000000000107,78.00000000000296,-1111.0000000000064,-417.99999999999613,692.9999999999992,541.0000000000026,-1201.9999999999982,-718.9999999999808,1092.000000000004,-9.999999999990905,-1701.9999999999814,-444.9999999999843,846.9999999999977,-1013.0000000000052,124.00000000000944,-802.9999999999982,263.00000000001324,,-4840.999999999924
2018.04.04,622.9999999999958,-419.9999999999875,922.0000000000006,-10.999999999994348,-497.99999999999847,-1475.000000000004,-251.00000000000122,43.99999999999693,-1124.0000000000027,-539.0000000000006,726.9999999999999,537.0000000000097,-1217.9999999999893,-756.9999999999854,746.0000000000023,-32.99999999998704,-1734.9999999999977,-722.9999999999848,970.0000000000042,-1044.0000000000111,192.00000000000728,-785.9999999999978,226.99999999999943,,-5625.999999999926
2018.04.04,663.999999999998,-379.99999999999545,992.9999999999994,165.9999999999995,-646.9999999999976,-1529.9999999999868,-269.00000000000813,46.00000000000648,-1151.000000000002,-650.9999999999905,797.9999999999987,552.0000000000081,-1304.000000000002,-750.9999999999906,571.0000000000103,-45.99999999999227,-1780.9999999999882,-942.9999999999827,1127.9999999999957,-1096.0000000000036,362.99999999999955,-600.0000000000006,175.99999999999838,,-5691.999999999926
2018.04.04,740.0000000000073,-351.99999999998965,1021.0000000000052,232.00000000000998,-649.999999999995,-1505.0000000000007,-253.00000000001432,66.99999999999307,-1149.0,-625.9999999999932,905.0000000000002,575.0000000000033,-1248.9999999999952,-735.9999999999811,617.0000000000009,-4.9999999999954525,-1776.999999999984,-900.9999999999962,1380.0000000000034,-1070.0000000000073,401.00000000001046,-545.9999999999909,304.00000000001535,,-4576.999999999894
2018.04.04,700.999999999996,-393.99999999999125,991.9999999999928,201.00000000000674,-645.999999999991,-1505.9999999999852,-259.0000000000092,58.9999999999975,-1134.0000000000016,-605.0,907.9999999999977,569.0000000000084,-1280.0000000000011,-705.9999999999844,678.0000000000008,-21.99999999999136,-1767.9999999999918,-865.999999999989,1381.00000000001,-1067.9999999999977,385.0000000000051,-561.9999999999958,357.00000000000733,,-4584.999999999906
2018.04.04,714.0000000000147,-375.0,991.9999999999928,201.00000000000674,-720.9999999999939,-1507.9999999999982,-251.00000000000122,52.99999999999727,-1156.9999999999968,-629.9999999999973,934.9999999999969,587.0000000000042,-1278.9999999999964,-746.9999999999866,613.0000000000191,-20.999999999986585,-1814.9999999999889,-921.9999999999784,1465.0000000000052,-1096.0000000000036,398.00000000001035,-557.9999999999918,353.0000000000033,,-4768.999999999869
2018.04.04,751.0000000000127,-349.9999999999943,1066.9999999999957,265.0000000000041,-723.9999999999914,-1495.0000000000018,-246.99999999999721,19.000000000005457,-1153.000000000004,-625.9999999999932,939.9999999999964,582.0000000000048,-1286.0000000000014,-768.9999999999975,591.0000000000082,-36.000000000001364,-1793.9999999999845,-925.9999999999824,1505.0000000000007,-1094.0000000000082,459.0000000000032,-548.9999999999995,357.00000000000733,,-4512.99999999992
2018.04.04,713.0000000000081,-381.9999999999908,1055.9999999999902,225.00000000000853,-723.9999999999914,-1475.9999999999884,-229.99999999999687,-3.0000000000001137,-1141.9999999999986,-619.9999999999983,948.9999999999999,574.0000000000078,-1290.9999999999968,-778.9999999999964,560.0000000000049,-48.99999999997817,-1797.9999999999884,-937.9999999999944,1520.9999999999945,-1108.000000000004,448.99999999999807,-578.9999999999961,365.99999999999966,,-4705.999999999907
2018.04.04,662.000000000007,-425.9999999999877,975.9999999999991,142.00000000000878,-669.9999999999928,-1446.9999999999982,-223.00000000001762,-4.0000000000048885,-1136.999999999999,-567.9999999999907,880.000000000003,560.0000000000049,-1278.9999999999964,-797.9999999999876,682.0000000000048,-52.99999999999727,-1811.9999999999914,-822.9999999999959,1381.00000000001,-1103.0000000000086,392.0000000000101,-622.0000000000003,387.000000000004,,-4902.999999999917
2018.04.04,625.0000000000089,-424.99999999999716,926.999999999989,115.00000000000954,-663.999999999998,-1425.9999999999939,-219.99999999999798,6.000000000000227,-1121.0000000000052,-517.0000000000008,871.999999999995,544.0,-1253.9999999999907,-808.9999999999931,765.0000000000157,-34.99999999999659,-1776.999999999984,-713.9999999999924,1374.0000000000086,-1085.9999999999986,317.99999999999784,-661.0000000000005,411.0000000000058,,-4751.999999999918
2018.04.04,527.9999999999951,-454.9999999999983,842.9999999999937,41.000000000002146,-648.9999999999995,-1421.99999999999,-216.00000000001617,10.99999999999568,-1127.0000000000002,-507.9999999999973,892.0000000000039,531.0000000000036,-1200.9999999999934,-828.9999999999909,759.0000000000208,-14.999999999986358,-1807.9999999999875,-709.9999999999884,1431.0000000000045,-1079.9999999999982,286.00000000000136,-664.9999999999934,468.00000000000176,,-4894.999999999917
2018.04.04,519.0000000000028,-519.999999999996,849.9999999999952,50.0000000000056,-633.9999999999901,-1422.9999999999966,-243.00000000001543,-4.0000000000048885,-1138.0000000000057,-518.9999999999917,895.9999999999968,519.0000000000028,-1269.0000000000055,-833.9999999999792,748.0000000000153,-68.9999999999884,-1814.9999999999889,-700.999999999996,1442.9999999999943,-1108.000000000004,299.0000000000066,-667.9999999999908,486.00000000000864,,-5134.999999999927
2018.04.04,415.0000000000098,-484.99999999999943,919.0000000000032,64.0000000000085,-689.9999999999907,-1461.9999999999854,-279.00000000000705,13.00000000000523,-1243.0000000000052,-585.9999999999976,964.9999999999936,491.0000000000081,-1217.000000000013,-1039.9999999999966,644.0000000000001,-22.999999999996135,-1954.9999999999957,-787.9999999999887,1567.0000000000073,-1100.999999999999,252.00000000000955,-712.9999999999969,531.0000000000148,,-5720.999999999912
2018.04.04,446.0000000000131,-348.99999999998954,710.999999999995,-90.99999999999665,-657.9999999999919,-1473.9999999999975,-314.99999999999864,219.99999999999886,-1243.0000000000052,-585.9999999999976,812.0000000000016,416.00000000000523,-990.0000000000091,-998.9999999999943,669.0000000000085,142.00000000002433,-1955.99999999998,-787.9999999999887,1207.0000000000025,-1029.0000000000105,-143.99999999999125,-742.9999999999936,520.0000000000093,,-6221.999999999886
2018.04.04,551.9999999999969,-47.99999999998761,568.9999999999973,-189.99999999999017,-670.9999999999993,-1322.9999999999852,-309.0000000000037,256.0000000000002,-904.0000000000048,-210.99999999999451,641.9999999999982,325.00000000000864,-770.0000000000102,-439.99999999999596,1299.0000000000057,210.00000000000796,-1222.9999999999964,18.0000000000069,794.9999999999901,-635.0000000000051,-390.00000000000057,-828.9999999999909,709.0000000000041,,-2567.9999999999486
2018.04.04,600.0000000000006,-55.999999999997385,626.9999999999998,-139.00000000000023,-655.9999999999899,-1402.9999999999986,-372.00000000001677,313.0000000000024,-945.0000000000069,-305.99999999999517,775.9999999999989,334.00000000000097,-752.0000000000095,-403.99999999998215,1244.0000000000007,219.99999999999886,-1212.9999999999975,-73.99999999999629,998.00000000001,-611.0000000000042,-304.00000000000205,-722.0000000000005,724.0000000000135,,-2120.9999999999714
2018.04.04,441.0000000000025,-45.99999999999227,573.9999999999857,-132.99999999999423,-662.9999999999914,-1420.9999999999834,-374.0000000000077,355.99999999999454,-948.0000000000044,-322.9999999999955,814.9999999999991,313.00000000000773,-711.9999999999891,-522.0000000000002,1139.0000000000011,248.00000000001887,-1210.0,-94.99999999997843,1103.0000000000095,-594.0000000000083,-257.99999999999557,-692.9999999999992,766.0,,-2236.999999999921
2018.04.04,368.9999999999971,-6.999999999990791,558.9999999999984,-159.9999999999935,-664.9999999999934,-1224.9999999999873,-336.00000000000296,397.99999999999613,-922.0000000000006,-329.00000000000153,861.9999999999961,303.0000000000088,-442.0000000000073,-640.9999999999804,903.0000000000093,313.0000000000166,-1237.9999999999836,-143.99999999998857,1171.9999999999952,-551.0000000000019,-259.00000000000034,-698.9999999999941,760.0000000000051,,-1978.9999999999036
2018.04.04,234.00000000000088,-9.999999999990905,445.0000000000065,-211.99999999998997,-600.0000000000006,-1219.9999999999989,-331.999999999999,465.999999999994,-919.0000000000032,-295.0000000000008,792.0000000000039,241.00000000000233,-361.99999999999477,-649.999999999995,930.0000000000086,401.00000000001046,-1225.9999999999939,-117.99999999999588,1075.0000000000036,-510.0000000000051,-403.99999999999636,-698.9999999999941,723.0000000000069,,-2249.999999999921
2018.04.04,158.0000000000137,-6.999999999990791,527.9999999999951,-131.99999999999878,-605.0,-1153.000000000004,-388.0000000000106,465.0000000000034,-951.9999999999973,-354.9999999999942,873.999999999997,238.0000000000049,-322.00000000000273,-841.9999999999872,750.0000000000063,382.000000000005,-1251.9999999999864,-190.99999999998562,1187.0000000000048,-521.0000000000008,-313.99999999999295,-669.9999999999928,682.0000000000048,,-2439.999999999909
2018.04.04,234.00000000000088,-70.99999999999795,567.9999999999907,-111.99999999998988,-614.9999999999989,-1149.9999999999843,-391.000000000008,415.9999999999968,-951.9999999999973,-395.99999999999636,880.9999999999984,211.00000000000563,-373.9999999999952,-756.0000000000011,706.0000000000066,259.00000000001455,-1189.99999999998,-222.99999999999542,1149.0,-581.0000000000031,-209.99999999999375,-656.000000000001,675.0000000000034,,-2577.9999999999254
2018.04.04,205.99999999999508,-81.99999999999363,548.9999999999995,-52.99999999999194,-646.9999999999976,-1183.0000000000007,-394.00000000000546,420.0000000000017,-948.0000000000044,-419.9999999999982,931.0000000000041,218.00000000000708,-395.00000000001023,-747.9999999999931,610.0000000000216,272.0000000000198,-1200.0000000000011,-303.9999999999932,1269.9999999999934,-578.000000000003,-105.99999999999454,-575.9999999999987,652.0000000000082,,-2505.999999999935
2018.04.04,24.000000000001798,-111.99999999999477,462.9999999999912,-84.99999999999064,-654.9999999999944,-1129.9999999999866,-384.00000000000654,438.0000000000024,-955.0000000000058,-465.9999999999998,946.0000000000024,169.00000000000804,-330.0000000000125,-922.999999999985,354.0000000000099,292.0000000000016,-1239.9999999999966,-407.99999999998613,1299.99999999999,-540.0000000000063,-200.00000000000284,-544.0,651.0000000000016,,-3334.999999999959
2018.04.04,114.0000000000141,-110.99999999999,465.0000000000043,-69.9999999999923,-705.0000000000001,-1353.000000000004,-459.0000000000094,320.99999999999795,-939.0000000000009,-437.999999999994,973.0000000000016,230.000000000008,-712.9999999999939,-790.9999999999861,569.0000000000194,88.00000000002228,-1203.999999999983,-305.9999999999841,1293.9999999999952,-609.0000000000089,-158.00000000000125,-537.9999999999941,699.0000000000052,,-3640.9999999998745
