date,EURUSD,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.10.04,549.0000000000217,-231.99999999999886,1513.9999999999932,191.0000000000025,584.0000000000067,-869.0000000000086,-478.9999999999992,-778.9999999999964,-1019.9999999999986,,-540.9999999999777
2017.10.04,495.000000000001,-229.00000000000142,1505.9999999999852,178.0000000000257,580.0000000000027,-790.0000000000018,-448.99999999999807,-717.000000000001,-959.9999999999831,,-385.9999999999709
2017.10.04,510.00000000001046,-209.00000000000364,1479.9999999999925,156.0000000000059,557.0000000000075,-782.000000000016,-429.00000000000205,-692.9999999999992,-946.9999999999867,,-356.99999999999113
2017.10.04,456.00000000001194,-151.00000000000114,1488.0000000000005,112.99999999999955,514.0000000000144,-672.0000000000059,-354.99999999998977,-629.0000000000018,-913.9999999999926,,-149.99999999996464
2017.10.04,255.00000000000523,-151.9999999999966,1522.9999999999854,88.00000000002228,544.0000000000111,-700.0000000000117,-367.999999999995,-608.9999999999928,-900.9999999999962,,-319.9999999999686
2017.10.04,150.00000000000568,-114.00000000000298,1598.9999999999948,111.00000000001842,567.0000000000064,-636.9999999999986,-339.9999999999892,-564.9999999999933,-849.9999999999952,,-78.99999999995396
2017.10.04,182.0000000000155,-26.999999999999247,1692.9999999999889,109.00000000000887,577.0000000000052,-497.99999999999847,-263.9999999999958,-439.0000000000005,-810.999999999984,,522.0000000000406
2017.10.04,211.00000000000563,14.999999999998348,1666.9999999999964,76.99999999999818,602.0000000000136,-414.00000000000324,-214.9999999999892,-383.0,-767.9999999999909,,792.0000000000291
2017.10.04,148.00000000001478,71.99999999999429,1839.9999999999973,66.0000000000025,756.0000000000011,-304.9999999999997,-114.99999999999488,-359.99999999999363,-786.9999999999822,,1315.0000000000396
2017.10.04,247.00000000001944,46.999999999997044,1678.9999999999861,80.0000000000125,683.0000000000114,-354.0000000000099,-150.99999999999625,-410.9999999999947,-780.9999999999873,,1039.0000000000384
2017.10.04,228.00000000000597,9.00000000000345,1719.9999999999882,88.99999999999864,761.0000000000117,-436.00000000001415,-212.99999999999386,-464.9999999999932,-876.9999999999944,,816.0000000000124
2017.10.04,252.0000000000078,-9.00000000000345,1701.9999999999814,92.00000000001296,718.0000000000186,-524.9999999999977,-239.99999999999488,-485.99999999999756,-888.9999999999842,,615.0000000000429
2017.10.04,239.00000000001143,-23.00000000000635,1714.9999999999998,106.00000000002296,711.0000000000172,-531.9999999999991,-289.0000000000015,-498.9999999999939,-920.9999999999941,,507.0000000000566
2017.10.04,274.00000000001864,-82.99999999999974,1740.9999999999925,144.00000000000546,754.0000000000102,-628.0000000000064,-334.99999999999375,-585.0000000000022,-989.9999999999798,,292.00000000004525
2017.10.04,207.00000000000162,-85.00000000000173,1739.999999999986,144.00000000000546,702.0000000000026,-661.0000000000005,-399.0000000000009,-598.999999999994,-990.9999999999864,,58.00000000001228
2017.10.04,212.00000000001216,-60.00000000000449,1684.999999999981,185.00000000000227,725.0000000000201,-598.0000000000097,-354.99999999998977,-556.9999999999964,-961.9999999999961,,275.0000000000191
2017.10.04,177.00000000000495,-50.0000000000056,1648.9999999999893,179.00000000000205,740.0000000000073,-588.0000000000107,-364.9999999999949,-566.9999999999953,-946.9999999999867,,228.00000000001012
2017.10.04,209.00000000001472,-96.00000000000719,1615.9999999999952,188.0000000000166,709.0000000000041,-723.0000000000069,-393.99999999999125,-664.9999999999934,-1013.9999999999816,,-169.99999999994952
2017.10.04,303.0000000000088,-82.99999999999974,1607.9999999999873,198.0000000000075,704.0000000000157,-680.0000000000139,-448.99999999999807,-619.0000000000028,-1015.9999999999947,,-33.99999999999022
2017.10.04,309.0000000000037,-53.00000000000304,1770.9999999999893,271.000000000015,738.0000000000164,-665.0000000000044,-473.99999999998954,-612.0000000000015,-1019.9999999999986,,265.0000000000273
2017.10.04,281.0000000000201,-75.00000000000284,1668.9999999999873,273.00000000002456,615.00000000001,-781.0000000000094,-467.9999999999893,-597.9999999999985,-977.99999999999,,-61.99999999994827
2017.10.04,293.0000000000099,-68.00000000000139,1404.9999999999895,231.00000000002296,621.0000000000049,-785.9999999999978,-466.99999999999875,-658.9999999999985,-1034.999999999986,,-464.99999999995487
2017.10.04,355.0000000000164,-75.00000000000284,1478.999999999986,337.0000000000175,763.0000000000026,-722.0000000000005,-485.99999999999,-678.9999999999962,-1041.9999999999873,,-69.99999999995396
2017.10.04,353.0000000000033,-60.00000000000449,1495.0000000000018,343.00000000001774,767.0000000000066,-706.0000000000066,-479.99999999998977,-692.9999999999992,-1058.9999999999877,,-39.999999999958504
2017.10.04,207.00000000000162,-73.99999999999629,1679.9999999999927,272.0000000000198,807.0000000000022,-733.0000000000059,-456.99999999999363,-654.9999999999944,-1089.999999999991,,-42.99999999996453
2017.10.04,138.0000000000159,-28.000000000005798,1662.9999999999923,235.00000000001364,776.0000000000211,-687.0000000000153,-432.00000000000216,-607.9999999999974,-1040.999999999981,,16.000000000041382
2017.10.04,201.00000000000674,-43.999999999999595,1584.999999999992,308.00000000002115,706.0000000000066,-705.0000000000001,-453.9999999999935,-600.999999999996,-1054.9999999999836,,-58.99999999994691
2017.10.04,75.00000000000284,-57.00000000000705,1584.999999999992,276.00000000001046,643.0000000000158,-697.0000000000143,-450.9999999999934,-598.999999999994,-983.0000000000006,,-207.99999999998818
2017.10.04,69.00000000000794,-67.00000000000594,1605.9999999999964,193.00000000001205,599.0000000000161,-673.0000000000125,-427.99999999999727,-624.0000000000023,-930.999999999993,,-255.99999999997863
2017.10.04,224.000000000002,-84.0000000000063,1558.9999999999993,247.0000000000141,597.0000000000031,-730.0000000000084,-429.9999999999926,-603.9999999999934,-934.9999999999969,,-155.99999999997897
2017.10.04,214.00000000000307,-104.00000000000409,1400.0000000000011,163.0000000000109,543.0000000000045,-750.0000000000063,-414.0000000000015,-624.9999999999977,-956.9999999999857,,-529.9999999999757
2017.10.04,267.0000000000172,-126.0000000000039,1414.9999999999884,127.00000000000955,583.0000000000002,-804.0000000000047,-423.0000000000018,-646.9999999999976,-985.999999999998,,-593.9999999999901
2017.10.04,309.0000000000037,-134.0000000000008,1313.999999999993,44.00000000001114,575.0000000000144,-865.0000000000047,-411.9999999999919,-666.9999999999953,-1044.9999999999848,,-880.9999999999552
2017.10.04,294.0000000000165,-104.99999999999955,1309.9999999999889,78.00000000000296,687.0000000000153,-819.0000000000142,-408.00000000000125,-697.0000000000032,-1113.9999999999927,,-773.9999999999873
2017.10.04,316.0000000000052,-80.00000000000229,1430.9999999999823,36.000000000001364,702.0000000000026,-934.0000000000126,-417.0000000000016,-709.9999999999995,-1143.9999999999895,,-800.0000000000143
2017.10.04,302.0000000000023,-29.000000000001247,1536.9999999999884,-39.99999999999204,734.0000000000124,-934.0000000000126,-384.00000000000034,-702.9999999999981,-1185.9999999999982,,-702.9999999999994
2017.10.04,281.0000000000201,-16.0000000000049,1520.9999999999945,-135.99999999999568,686.0000000000089,-1007.0000000000024,-381.9999999999908,-724.0000000000024,-1202.9999999999984,,-979.9999999999711
2017.10.04,291.00000000001904,-24.999999999997247,1505.0000000000007,-60.99999999997863,693.0000000000102,-974.0000000000082,-370.9999999999951,-683.0000000000002,-1170.9999999999886,,-795.9999999999379
2017.10.04,318.00000000001825,-2.999999999997449,1518.9999999999816,-10.99999999999568,686.0000000000089,-914.9999999999991,-372.99999999999045,-688.9999999999952,-1154.999999999995,,-622.9999999999643
2017.10.04,299.00000000000483,9.00000000000345,1749.999999999985,14.000000000010004,770.000000000004,-889.0000000000065,-384.9999999999909,-646.9999999999976,-1169.9999999999823,,-248.99999999996987
2017.10.04,294.0000000000165,-7.0000000000014495,1861.999999999986,6.000000000000227,774.000000000008,-935.0000000000191,-387.999999999991,-626.9999999999998,-1179.9999999999811,,-200.9999999999818
2017.10.04,288.0000000000216,10.999999999994348,1949.0000000000007,15.00000000001478,818.0000000000076,-827.0,-361.99999999999477,-656.000000000001,-1145.9999999999804,,90.00000000006321
2017.10.04,300.00000000001137,-1.0000000000065512,1923.9999999999923,37.00000000000614,817.000000000001,-850.0000000000174,-367.999999999995,-653.999999999999,-1145.9999999999804,,59.00000000001273
2017.10.04,286.00000000000847,27.999999999994696,1926.9999999999898,64.00000000002137,855.0000000000058,-758.9999999999985,-363.9999999999901,-629.9999999999973,-1129.9999999999866,,277.0000000000475
2017.10.04,285.00000000000193,4.999999999999449,1932.9999999999848,53.00000000002569,834.0000000000014,-821.000000000005,-356.9999999999993,-625.9999999999932,-1135.9999999999814,,170.00000000003433
2017.10.04,300.00000000001137,0.999999999995449,1930.9999999999939,94.00000000002251,863.0000000000138,-757.0000000000076,-361.99999999999477,-656.9999999999965,-1145.9999999999804,,267.00000000005775
2017.10.05,333.0000000000055,-50.0000000000056,2057.9999999999823,100.00000000002274,895.0000000000014,-828.0000000000065,-402.000000000001,-736.0000000000033,-1237.9999999999836,,132.00000000001228
2017.10.05,364.00000000000875,-31.999999999998696,2046.9999999999989,76.99999999999818,864.0000000000203,-886.000000000009,-414.99999999999204,-736.9999999999987,-1242.999999999994,,39.00000000003365
2017.10.05,314.00000000001427,-7.0000000000014495,2068.9999999999877,68.00000000001205,894.000000000017,-846.9999999999977,-390.99999999999113,-703.9999999999935,-1218.9999999999923,,177.00000000005502
