date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,GBPJPY,GBPAUD,EURJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.04.26,-341.99999999999784,-226.99999999999943,-375.0000000000031,-281.99999999999335,-99.00000000000375,-210.00000000000796,-345.0000000000175,-90.99999999997976,-177.99999999999727,-268.0000000000007,-189.99999999999773,,-2606.9999999999986
2021.04.26,-358.9999999999982,-241.99999999998667,-375.0000000000031,-287.9999999999994,-114.00000000000432,-206.00000000001728,-327.00000000001063,-69.99999999999318,-189.00000000000716,-281.0000000000059,-185.99999999999284,,-2637.0000000000186
2021.04.26,-384.00000000000654,-258.99999999998704,-418.0000000000073,-340.9999999999913,-147.00000000000557,-240.0000000000091,-407.0000000000018,-105.99999999999454,-192.00000000000728,-308.00000000000693,-228.9999999999992,,-3031.0000000000164
2021.04.26,-346.0000000000019,-228.99999999999034,-380.00000000000256,-302.9999999999977,-100.00000000000853,-171.99999999999704,-365.99999999999966,-67.99999999998363,-159.9999999999966,-273.00000000001035,-191.99999999999307,,-2588.999999999982
2021.04.26,-384.9999999999909,-254.999999999983,-419.00000000000273,-309.99999999999915,-93.00000000000352,-171.99999999999704,-422.00000000001125,-28.999999999996362,-168.99999999999693,-309.0000000000117,-191.99999999999307,,-2754.9999999999854
2021.04.26,-374.999999999992,-258.0000000000027,-375.0000000000031,-318.99999999999153,-87.0000000000033,-162.00000000000614,-312.00000000000114,-8.99999999998613,-159.00000000000603,-249.00000000000944,-191.99999999999307,,-2496.999999999995
2021.04.26,-346.0000000000019,-197.00000000000273,-375.9999999999986,-288.9999999999948,-93.00000000000352,-185.00000000000227,-328.00000000001717,-27.999999999991587,-146.0000000000008,-267.0000000000101,-188.99999999999295,,-2444.0000000000164
2021.04.26,-380.9999999999869,-217.99999999998488,-404.99999999999983,-278.9999999999959,-161.00000000000136,-229.00000000001342,-348.9999999999993,-93.99999999999409,-174.0000000000066,-300.00000000001137,-176.00000000000193,,-2765.999999999995
2021.04.26,-357.00000000000733,-202.9999999999976,-328.0000000000061,-239.0000000000003,-169.00000000001114,-282.0000000000107,-321.0000000000157,-159.9999999999966,-216.00000000000819,-272.00000000000557,-174.99999999999716,,-2722.0000000000564
2021.04.26,-445.99999999999085,-207.00000000000162,-331.0000000000035,-231.99999999999886,-133.00000000000978,-403.00000000002,-231.0000000000034,-126.00000000000477,-201.99999999999818,-277.000000000001,-170.0000000000017,,-2758.0000000000337
2021.04.26,-598.999999999994,-151.9999999999966,-404.0000000000044,-276.9999999999939,-35.0000000000108,-492.00000000001864,-126.0000000000039,10.99999999999568,-141.00000000000534,-329.9999999999983,-188.0000000000024,,-2733.0000000000323
2021.04.26,-567.9999999999907,-153.9999999999875,-399.0000000000049,-262.999999999991,69.99999999999318,-451.9999999999982,-178.00000000001148,99.00000000001796,-128.0000000000001,-310.0000000000023,-161.00000000000136,,-2443.9999999999764
2021.04.26,-601.000000000007,-151.9999999999966,-457.0000000000074,-301.9999999999912,73.99999999999807,-487.0000000000232,-226.99999999999943,99.00000000001796,-141.00000000000534,-346.00000000000364,-188.0000000000024,,-2728.0000000000205
2021.04.26,-578.9999999999961,-146.99999999998602,-417.0000000000007,-287.9999999999994,120.99999999999511,-368.9999999999998,-400.00000000000034,106.99999999999932,-96.00000000000364,-288.0000000000109,-156.99999999999648,,-2512.999999999998
2021.04.26,-575.9999999999987,-207.99999999998596,-517.0000000000008,-345.99999999999073,49.99999999999716,-377.00000000000955,-419.0000000000138,44.00000000001114,-141.9999999999959,-404.0000000000106,-218.9999999999941,,-3113.9999999999914
2021.04.26,-536.0000000000032,-215.99999999999397,-541.0000000000026,-371.99999999999454,-13.00000000000523,-353.00000000000864,-598.0000000000097,58.9999999999975,-164.00000000000148,-453.00000000000296,-277.9999999999916,,-3465.0000000000164
2021.04.26,-499.000000000005,-330.9999999999924,-583.0000000000002,-395.0000000000009,18.000000000000682,-335.00000000000796,-709.0000000000041,99.00000000001796,-240.99999999999966,-510.0000000000051,-307.9999999999927,,-3793.999999999989
2021.04.26,-434.000000000001,-353.99999999998766,-552.0000000000081,-391.9999999999924,52.99999999999727,-296.0000000000207,-662.000000000007,93.99999999999409,-299.99999999999716,-465.0000000000034,-313.0000000000024,,-3621.0000000000286
2021.04.26,-353.0000000000033,-341.99999999999784,-496.00000000000756,-356.9999999999962,94.99999999999886,-360.00000000001364,-767.0000000000066,4.9999999999954525,-340.0000000000034,-496.9999999999999,-343.0000000000035,,-3755.000000000038
2021.04.26,-331.999999999999,-383.0,-496.00000000000756,-353.99999999999875,1.9999999999953388,-435.0000000000023,-716.0000000000056,-86.99999999998909,-469.0000000000083,-576.0000000000076,-423.0000000000018,,-4269.000000000025
2021.04.26,-286.00000000000847,-419.9999999999982,-509.9999999999993,-391.9999999999924,-83.00000000001262,-599.000000000018,-841.0000000000028,-242.999999999995,-647.0000000000056,-716.0000000000082,-576.9999999999982,,-5314.000000000038
2021.04.26,-147.00000000000824,-368.9999999999971,-570.0000000000039,-390.99999999999693,-29.000000000010573,-432.00000000001637,-1165.000000000016,-138.00000000000523,-540.9999999999968,-716.9999999999987,-498.9999999999952,,-4998.000000000045
2021.04.26,-156.00000000000057,-339.99999999998477,-536.9999999999986,-349.99999999999477,-64.00000000000716,-380.0000000000239,-1127.0000000000114,-150.00000000000568,-507.000000000005,-721.0000000000036,-493.9999999999998,,-4826.000000000035
2021.04.26,-265.0000000000041,-502.00000000000244,-591.0000000000082,-384.9999999999909,-15.000000000000568,-471.00000000000364,-974.0000000000082,-26.999999999986812,-605.9999999999945,-725.0000000000085,-486.0000000000042,,-5047.000000000013
2021.04.26,-278.00000000000045,-678.9999999999852,-631.9999999999992,-387.99999999999943,-23.000000000010346,-430.0000000000068,-1070.9999999999998,84.00000000000318,-665.0000000000063,-719.9999999999989,-435.99999999999284,,-5237.999999999996
2021.04.26,-356.00000000000074,-905.9999999999845,-748.9999999999997,-495.9999999999964,-268.0000000000007,-569.0000000000168,-1276.0000000000105,-156.99999999998226,-879.0000000000049,-917.0000000000016,-652.000000000001,,-7224.999999999998
2021.04.26,-290.9999999999968,-897.9999999999987,-758.0000000000031,-510.99999999999477,-352.00000000000387,-689.9999999999977,-1293.000000000011,-227.99999999998022,-980.9999999999945,-1002.0000000000095,-709.0000000000032,,-7712.999999999993
2021.04.26,-214.00000000000307,-824.0000000000025,-663.999999999998,-456.9999999999963,-273.00000000001035,-593.0000000000177,-1211.0000000000066,-215.0000000000034,-921.999999999997,-913.0000000000109,-667.0000000000016,,-6953.000000000048
2021.04.26,-211.99999999998997,-763.9999999999869,-623.0000000000069,-470.9999999999992,-289.0000000000015,-608.0000000000041,-1154.0000000000105,-265.99999999999113,-885.9999999999957,-865.9999999999997,-682.9999999999927,,-6821.999999999978
2021.04.26,-195.9999999999962,-712.9999999999859,-633.0000000000058,-505.99999999999534,-316.0000000000025,-576.9999999999982,-1182.0000000000164,-286.00000000000136,-832.9999999999984,-871.0000000000093,-709.0000000000032,,-6822.000000000013
2021.04.26,-217.0000000000005,-688.9999999999841,-653.0000000000035,-511.9999999999902,-323.0000000000075,-627.0000000000095,-1141.9999999999986,-293.00000000000637,-814.0000000000072,-890.0000000000006,-727.9999999999944,,-6888.000000000003
2021.04.26,-262.00000000000665,-672.9999999999902,-650.0000000000061,-542.9999999999935,-301.00000000000193,-643.0000000000007,-1155.000000000017,-260.9999999999957,-808.0000000000069,-885.0000000000051,-757.9999999999956,,-6939.00000000002
2021.04.26,-334.9999999999964,-682.9999999999892,-680.0000000000028,-554.9999999999944,-299.0000000000066,-705.0000000000125,-1097.999999999999,-269.00000000000546,-802.0000000000067,-906.0000000000059,-757.000000000005,,-7089.0000000000255
2021.04.26,-377.0000000000051,-760.9999999999894,-669.0000000000085,-544.0,-324.0000000000123,-753.0000000000143,-1024.0000000000027,-323.99999999998386,-858.0000000000041,-898.0000000000103,-742.999999999995,,-7275.0000000000255
2021.04.26,-392.9999999999989,-786.9999999999822,-668.0000000000019,-530.9999999999926,-337.0000000000033,-768.0000000000007,-960.0000000000053,-313.99999999999295,-875.0,-895.0000000000102,-724.9999999999943,,-7252.999999999983
2021.04.26,-384.00000000000654,-810.999999999984,-644.0000000000001,-535.999999999992,-321.00000000001216,-780.0000000000011,-968.0000000000133,-298.0000000000018,-900.9999999999962,-871.9999999999999,-737.9999999999995,,-7253.000000000007
2021.04.26,-377.9999999999894,-811.9999999999905,-638.0000000000052,-522.9999999999957,-316.0000000000025,-762.0000000000005,-912.0000000000017,-282.99999999998704,-897.9999999999961,-871.0000000000093,-722.999999999999,,-7115.999999999977
2021.04.26,-375.9999999999986,-842.9999999999937,-635.0000000000077,-498.9999999999939,-313.0000000000024,-716.0000000000082,-1062.0000000000073,-271.99999999999136,-891.9999999999959,-840.0000000000034,-674.9999999999972,,-7123.000000000001
2021.04.27,-323.99999999999096,-841.9999999999872,-640.0000000000073,-491.99999999999244,-292.0000000000016,-676.0000000000161,-1188.0000000000114,-259.9999999999909,-881.0000000000002,-856.0000000000088,-667.0000000000016,,-7118.000000000009
2021.04.27,-323.99999999999096,-844.9999999999847,-638.0000000000052,-485.99999999999756,-288.0000000000109,-664.0000000000157,-1157.000000000008,-259.9999999999909,-896.0000000000008,-878.0000000000001,-673.0000000000018,,-7109.000000000007
2021.04.27,-309.99999999998806,-835.9999999999923,-634.0000000000013,-481.9999999999935,-321.00000000001216,-697.0000000000027,-1059.00000000001,-263.9999999999816,-903.9999999999964,-832.9999999999984,-658.9999999999918,,-6998.999999999968
2021.04.27,-302.0000000000023,-808.9999999999931,-611.000000000006,-465.9999999999998,-343.0000000000035,-778.9999999999964,-935.0000000000191,-325.9999999999934,-948.0000000000075,-881.0000000000002,-703.000000000003,,-7103.000000000024
2021.04.27,-290.9999999999968,-790.9999999999861,-595.0000000000011,-443.99999999999994,-356.00000000000875,-766.0000000000196,-918.0000000000188,-294.9999999999875,-933.9999999999975,-874.0000000000094,-682.0000000000022,,-6946.000000000026
2021.04.27,-289.9999999999903,-827.9999999999843,-604.0000000000045,-445.99999999999085,-331.00000000000307,-745.0000000000045,-958.9999999999987,-264.99999999998636,-941.0000000000025,-868.0000000000092,-670.0000000000017,,-6946.999999999976
2021.04.27,-331.999999999999,-863.9999999999981,-647.0000000000086,-495.9999999999964,-335.00000000000796,-754.0000000000191,-998.00000000001,-278.99999999999636,-953.000000000003,-890.0000000000006,-697.9999999999933,,-7246.000000000033
2021.04.27,-292.00000000000335,-802.9999999999982,-592.9999999999991,-454.9999999999943,-347.0000000000084,-722.0000000000084,-903.0000000000093,-239.99999999998067,-912.9999999999967,-847.0000000000084,-667.9999999999922,,-6782.999999999998
2021.04.27,-258.0000000000027,-817.9999999999854,-578.0000000000007,-452.99999999999227,-362.000000000009,-761.0000000000241,-914.0000000000148,-298.0000000000018,-965.0000000000034,-847.999999999999,-671.999999999997,,-6927.000000000031
2021.04.27,-214.00000000000307,-750.9999999999906,-541.0000000000026,-395.99999999999636,-373.00000000000466,-843.0000000000177,-914.0000000000148,-352.00000000000387,-1016.0000000000053,-922.0000000000113,-691.9999999999931,,-7014.000000000043
2021.04.27,-209.9999999999991,-730.9999999999927,-517.0000000000008,-356.9999999999962,-411.00000000000136,-874.0000000000236,-853.0000000000149,-405.00000000000114,-1025.0000000000057,-908.0000000000013,-706.9999999999936,,-6998.00000000003
2021.04.27,-107.99999999999699,-707.9999999999975,-468.00000000000176,-281.99999999999335,-365.99999999999966,-798.0000000000018,-861.0000000000007,-366.9999999999902,-1004.0000000000049,-868.9999999999998,-640.0000000000006,,-6470.999999999987
2021.04.27,-144.99999999999514,-730.9999999999927,-531.9999999999991,-334.9999999999964,-322.00000000000273,-775.0000000000057,-956.0000000000013,-318.9999999999884,-1010.0000000000051,-897.0000000000056,-656.9999999999965,,-6678.999999999989
2021.04.27,-157.99999999999147,-733.9999999999902,-519.0000000000028,-320.9999999999935,-264.00000000001,-718.0000000000177,-930.0000000000086,-258.99999999998613,-960.9999999999985,-858.0000000000041,-612.9999999999995,,-6335.000000000004
2021.04.27,-218.00000000000708,-748.9999999999997,-516.0000000000053,-365.99999999999966,-294.00000000001114,-766.0000000000196,-838.0000000000055,-284.9999999999966,-957.0000000000078,-838.9999999999986,-646.0000000000008,,-6474.000000000052
2021.04.27,-214.00000000000307,-753.9999999999881,-519.9999999999983,-375.9999999999986,-289.0000000000015,-758.0000000000098,-849.0000000000109,-266.9999999999959,-948.9999999999981,-828.000000000003,-643.0000000000007,,-6447.000000000007
2021.04.27,-238.99999999998923,-729.0000000000018,-557.0000000000075,-378.00000000000057,-280.00000000000114,-804.000000000002,-911.0000000000174,-266.9999999999959,-948.0000000000075,-889.00000000001,-664.0000000000015,,-6666.000000000034
2021.04.27,-275.000000000003,-784.9999999999912,-606.0000000000065,-432.9999999999945,-276.00000000001046,-805.0000000000068,-1018.0000000000077,-266.9999999999959,-953.000000000003,-910.0000000000108,-692.9999999999978,,-7021.000000000028
2021.04.27,-285.00000000000193,-809.9999999999997,-606.0000000000065,-433.99999999998994,-278.0000000000058,-800.0000000000114,-973.0000000000016,-295.99999999999227,-981.9999999999993,-923.0000000000018,-700.9999999999934,,-7088.000000000004
2021.04.27,-268.0000000000016,-739.9999999999851,-558.000000000003,-361.9999999999957,-206.00000000000307,-759.0000000000146,-941.0000000000141,-257.99999999998136,-963.0000000000081,-855.000000000004,-620.9999999999951,,-6531.0000000000055
2021.04.27,-320.9999999999935,-739.9999999999851,-539.0000000000006,-386.9999999999929,-368.0000000000092,-862.9999999999995,-906.0000000000068,-329.9999999999841,-984.9999999999994,-862.9999999999995,-707.9999999999984,,-7009.999999999967
2021.04.27,-202.9999999999976,-696.999999999992,-487.99999999999955,-322.9999999999955,-342.00000000001296,-842.000000000013,-924.0000000000136,-332.9999999999984,-978.9999999999992,-835.9999999999985,-628.0000000000001,,-6595.000000000019
2021.04.27,-202.9999999999976,-702.0000000000026,-455.0000000000054,-257.9999999999916,-317.0000000000073,-886.0000000000241,-728.0000000000175,-343.9999999999941,-998.9999999999952,-835.000000000008,-587.9999999999939,,-6315.000000000037
2021.04.27,-87.99999999999919,-617.0000000000009,-373.00000000000114,-226.99999999999943,-258.0000000000098,-773.0000000000246,-795.0000000000124,-287.9999999999825,-951.9999999999982,-765.0000000000006,-563.0000000000024,,-5699.000000000032
2021.04.27,-18.0000000000069,-672.9999999999902,-341.0000000000024,-235.99999999999176,-393.0000000000007,-774.0000000000009,-770.000000000004,-337.99999999999386,-1031.000000000006,-768.0000000000007,-621.9999999999999,,-5963.999999999997
2021.04.27,-170.99999999998784,-679.9999999999917,-340.00000000000693,-203.99999999999307,-525.0000000000057,-810.0000000000023,-702.0000000000026,-359.9999999999852,-1001.9999999999953,-733.0000000000041,-546.999999999997,,-6073.999999999972
2021.04.27,-283.99999999999534,-733.9999999999902,-358.0000000000028,-242.99999999999324,-556.0000000000116,-923.0000000000018,-448.000000000004,-332.9999999999984,-995.9999999999951,-713.9999999999986,-551.0000000000019,,-6139.999999999993
2021.04.27,-479.0000000000072,-797.0000000000033,-443.0000000000045,-330.9999999999924,-629.0000000000049,-1118.0000000000234,-365.99999999999966,-436.9999999999834,-1028.9999999999964,-785.0000000000108,-632.000000000005,,-7046.000000000031
2021.04.27,-468.00000000000176,-791.9999999999927,-456.00000000000085,-397.99999999999835,-587.0000000000033,-1132.000000000005,-442.00000000000904,-421.99999999999704,-1040.9999999999968,-811.000000000007,-712.9999999999939,,-7262.000000000006
2021.04.27,-485.0000000000021,-802.9999999999982,-483.0000000000001,-417.0000000000007,-628.0000000000001,-1067.0000000000073,-529.0000000000017,-424.99999999998295,-1010.9999999999957,-815.0000000000119,-715.0000000000034,,-7378.000000000004
2021.04.27,-476.9999999999941,-820.9999999999828,-474.00000000000773,-412.9999999999967,-638.0000000000052,-1064.0000000000214,-514.9999999999987,-459.99999999997954,-1009.0000000000003,-780.0000000000011,-715.999999999994,,-7366.99999999998
2021.04.27,-384.00000000000654,-783.0000000000003,-419.00000000000273,-358.9999999999982,-600.0000000000085,-993.0000000000234,-479.0000000000072,-409.9999999999966,-996.9999999999999,-751.0000000000048,-664.999999999992,,-6840.00000000004
2021.04.27,-364.9999999999931,-795.9999999999967,-407.0000000000018,-332.99999999999443,-634.0000000000003,-971.0000000000036,-457.00000000001853,-506.0000000000002,-1046.0000000000064,-768.0000000000007,-632.000000000005,,-6915.000000000022
2021.04.27,-356.00000000000074,-761.999999999996,-375.9999999999986,-322.9999999999955,-705.0000000000125,-1165.9999999999968,-499.000000000005,-645.9999999999866,-1106.9999999999993,-814.0000000000072,-713.9999999999986,,-7467.999999999996
2021.04.27,-432.9999999999945,-766.0,-367.0000000000062,-325.99999999999295,-754.0000000000049,-1253.0000000000143,-286.00000000000847,-646.9999999999914,-1114.999999999995,-802.0000000000067,-709.0000000000032,,-7458.000000000016
2021.04.27,-550.000000000006,-734.9999999999968,-383.0,-289.9999999999903,-920.0000000000017,-1423.0000000000018,-286.00000000000847,-685.0000000000023,-1138.0000000000052,-832.9999999999984,-691.9999999999931,,-7935.000000000004
2021.04.27,-523.9999999999911,-716.9999999999899,-347.0000000000084,-256.99999999999613,-878.0000000000001,-1495.0000000000045,-139.00000000000023,-658.9999999999918,-1164.0000000000014,-865.9999999999997,-727.0000000000039,,-7772.999999999987
2021.04.27,-533.99999999999,-808.9999999999931,-375.9999999999986,-274.9999999999919,-886.0000000000099,-1491.0000000000139,-238.0000000000049,-704.9999999999841,-1237.9999999999995,-915.0000000000063,-757.000000000005,,-8223.999999999996
2021.04.27,-434.000000000001,-790.9999999999861,-365.99999999999966,-268.99999999999704,-914.0000000000015,-1475.999999999999,-273.0000000000121,-728.999999999985,-1275.0000000000057,-941.0000000000025,-786.0000000000014,,-8253.99999999999
2021.04.27,-458.9999999999872,-713.9999999999924,-339.0000000000004,-253.99999999999866,-942.0000000000073,-1552.9999999999973,-226.99999999999943,-745.0000000000045,-1251.0000000000048,-937.0000000000118,-795.0000000000017,,-8216.000000000005
2021.04.27,-458.00000000000284,-740.9999999999917,-331.999999999999,-259.9999999999936,-983.0000000000041,-1576.0000000000218,-112.000000000001,-792.0000000000016,-1260.000000000005,-941.0000000000025,-811.9999999999976,,-8267.00000000002
2021.04.27,-439.99999999999596,-791.9999999999927,-318.00000000000716,-256.99999999999613,-1042.0000000000016,-1588.0000000000223,-97.00000000001374,-889.9999999999864,-1293.0000000000064,-947.0000000000027,-802.9999999999973,,-8467.000000000022
2021.04.27,-414.9999999999876,-705.0000000000001,-300.0000000000003,-223.99999999999088,-1036.0000000000014,-1632.000000000005,-83.00000000001084,-1004.9999999999955,-1302.0000000000068,-966.9999999999987,-828.000000000003,,-8497.0
2021.04.27,-398.9999999999938,-706.999999999991,-299.00000000000483,-220.99999999999343,-1019.0000000000055,-1627.0000000000095,-116.00000000000499,-1020.9999999999866,-1320.999999999998,-969.0000000000083,-825.0000000000028,,-8523.999999999998
2021.04.27,-360.0000000000048,-748.9999999999997,-297.9999999999983,-226.99999999999943,-989.0000000000043,-1582.9999999999984,-148.99999999999915,-1015.9999999999911,-1335.9999999999986,-963.0000000000081,-829.9999999999983,,-8500.0
2021.04.27,-380.00000000000256,-781.9999999999939,-297.9999999999983,-218.99999999999142,-1032.0000000000107,-1624.0000000000236,-167.00000000000603,-1024.000000000001,-1373.0000000000045,-975.0000000000085,-829.9999999999983,,-8704.000000000038
2021.04.27,-387.000000000004,-774.9999999999924,-292.9999999999988,-205.99999999999508,-1035.000000000011,-1647.0000000000198,-123.00000000000644,-1058.9999999999975,-1372.0,-993.9999999999998,-826.9999999999982,,-8718.000000000022
2021.04.27,-417.0000000000007,-773.9999999999858,-304.00000000000426,-228.99999999999034,-1053.0000000000114,-1649.000000000001,-159.00000000002024,-1063.999999999993,-1376.0000000000048,-1013.0000000000052,-840.999999999994,,-8879.00000000001
2021.04.28,-419.9999999999982,-773.9999999999858,-287.9999999999994,-198.99999999999363,-1046.0000000000064,-1596.0000000000036,-231.0000000000034,-1022.9999999999961,-1293.0000000000064,-948.0000000000075,-771.9999999999914,,-8589.999999999993
2021.04.28,-390.0000000000015,-736.9999999999877,-319.0000000000026,-215.99999999999397,-1000.0,-1564.9999999999977,-311.0000000000168,-1019.0000000000055,-1284.9999999999966,-969.9999999999989,-795.9999999999923,,-8607.999999999993
2021.04.28,-367.0000000000062,-731.9999999999993,-301.0000000000068,-188.9999999999947,-1024.000000000001,-1578.000000000003,-228.00000000000597,-1025.0000000000057,-1308.0000000000068,-963.0000000000081,-780.9999999999917,,-8496.00000000003
2021.04.28,-364.9999999999931,-712.0000000000015,-297.9999999999983,-195.9999999999962,-1048.0000000000018,-1616.0000000000139,-142.0000000000199,-1055.0000000000068,-1326.9999999999982,-978.9999999999992,-813.999999999993,,-8552.000000000022
2021.04.28,-365.99999999999966,-740.9999999999917,-314.99999999999864,-204.99999999999963,-1073.0000000000075,-1639.00000000001,-176.00000000002058,-1081.9999999999936,-1356.9999999999993,-1013.0000000000052,-838.9999999999986,,-8806.000000000025
2021.04.28,-380.00000000000256,-708.9999999999818,-311.00000000000574,-193.99999999999417,-1061.000000000007,-1663.000000000011,-178.00000000001148,-1078.000000000003,-1335.000000000008,-1018.0000000000007,-822.0000000000027,,-8749.00000000003
2021.04.28,-337.99999999999386,-691.9999999999815,-285.00000000000193,-161.00000000000003,-1111.000000000004,-1717.000000000013,-127.00000000001043,-1128.9999999999907,-1399.000000000001,-1019.0000000000055,-796.999999999997,,-8774.999999999998
2021.04.28,-246.99999999999721,-658.0000000000031,-208.00000000000819,-80.99999999999774,-1120.0000000000045,-1695.0000000000216,-78.00000000000028,-1150.999999999982,-1418.9999999999968,-980.000000000004,-787.9999999999967,,-8425.000000000013
2021.04.28,-232.99999999999432,-661.0000000000005,-216.0000000000051,-79.99999999999119,-1072.0000000000027,-1682.0000000000164,-201.00000000000674,-1132.9999999999814,-1418.9999999999968,-1003.0000000000001,-799.9999999999972,,-8499.99999999999
2021.04.28,-139.00000000000023,-662.9999999999914,-111.00000000000554,-119.99999999999788,-1093.0000000000036,-1598.0000000000132,-26.0000000000149,-1150.0000000000057,-1423.0000000000018,-969.0000000000083,-846.9999999999942,,-8139.000000000037
2021.04.28,-153.00000000000313,-697.9999999999986,-46.00000000000159,-134.0000000000008,-1078.000000000003,-1540.0000000000205,160.99999999998892,-1108.000000000004,-1418.0000000000064,-796.0000000000065,-832.9999999999984,,-7643.000000000054
2021.04.28,-143.99999999998857,-698.999999999983,-9.00000000000345,-83.9999999999952,-1046.0000000000064,-1528.00000000002,205.99999999999508,-1094.9999999999989,-1397.0000000000055,-762.0000000000005,-760.9999999999957,,-7319.000000000001
2021.04.28,-106.00000000000608,-661.9999999999848,-16.0000000000049,-83.9999999999952,-1067.0000000000073,-1539.0000000000157,145.99999999997948,-1112.9999999999995,-1406.9999999999964,-794.0000000000111,-784.9999999999966,,-7427.000000000037
2021.04.28,-82.00000000000429,-678.9999999999852,-43.999999999999595,-115.99999999999389,-1054.000000000002,-1483.000000000004,74.99999999998064,-1079.999999999984,-1400.9999999999964,-796.0000000000065,-807.9999999999927,,-7467.999999999988
2021.04.28,-116.99999999998934,-668.9999999999862,-103.00000000000864,-192.99999999999872,-1023.0000000000103,-1496.0000000000093,-2.0000000000131024,-1040.9999999999968,-1387.0000000000005,-855.000000000004,-888.9999999999958,,-7775.000000000012
2021.04.28,-109.00000000000354,-690.9999999999972,-102.00000000000209,-220.99999999999343,-1011.0000000000099,-1493.9999999999998,0.0,-1032.999999999987,-1400.0000000000057,-853.9999999999992,-917.9999999999922,,-7832.999999999989
2021.04.28,-170.00000000000347,-734.9999999999968,-80.00000000000229,-226.99999999999943,-959.0000000000032,-1532.0000000000107,47.99999999998139,-1006.0000000000002,-1418.9999999999968,-823.9999999999981,-917.0000000000016,,-7821.000000000031
2021.04.28,-192.99999999999872,-746.9999999999866,-90.0000000000012,-245.99999999999068,-986.0000000000042,-1599.000000000018,98.99999999998244,-1036.0000000000014,-1448.0000000000075,-844.0000000000083,-942.9999999999978,,-8033.000000000032
2021.04.28,-231.0000000000034,-750.9999999999906,-109.99999999999899,-222.99999999999542,-1003.0000000000001,-1691.0000000000025,89.99999999999008,-1117.999999999995,-1486.000000000004,-899.0000000000009,-957.9999999999984,,-8380.0
2021.04.28,-95.00000000000064,-705.9999999999844,-51.000000000001044,-190.99999999999673,-983.0000000000041,-1656.000000000006,48.99999999998794,-1110.99999999999,-1551.0000000000018,-901.0000000000105,-986.9999999999948,,-8183.000000000002
2021.04.28,-79.99999999999119,-736.0000000000033,-8.000000000008,-154.99999999999403,-929.000000000002,-1723.0000000000132,101.99999999997988,-1132.9999999999814,-1591.0000000000082,-905.0000000000011,-989.9999999999949,,-8148.000000000016
2021.04.28,-120.99999999999334,-710.999999999995,-56.0000000000005,-191.99999999999218,-1095.0000000000132,-1703.000000000003,72.99999999998974,-1233.000000000004,-1524.000000000001,-921.0000000000065,-989.0000000000043,,-8472.000000000024
2021.04.28,-151.9999999999966,-680.9999999999983,-53.999999999998494,-192.99999999999872,-1072.0000000000027,-1671.0000000000207,56.99999999999594,-1206.9999999999936,-1516.0000000000055,-910.0000000000108,-962.9999999999939,,-8362.000000000024
