date,EURCHF,CADJPY,empty,sum
2018.06.22,465.99999999998863,-1376.0000000000048,,-910.0000000000161
2018.06.22,431.0000000000036,-1371.0000000000093,,-940.0000000000057
2018.06.22,425.99999999999307,-1362.000000000009,,-936.000000000016
2018.06.22,419.9999999999982,-1356.9999999999993,,-937.0000000000011
2018.06.22,426.9999999999996,-1292.0000000000016,,-865.000000000002
2018.06.22,446.9999999999974,-1262.0000000000005,,-815.0000000000031
2018.06.22,448.9999999999883,-1257.000000000005,,-808.0000000000167
2018.06.22,431.99999999998795,-1219.9999999999989,,-788.0000000000109
2018.06.22,465.0000000000043,-1250.0,,-784.9999999999957
2018.06.22,485.0000000000021,-1212.0000000000032,,-727.0000000000011
2018.06.22,470.9999999999992,-1236.000000000004,,-765.0000000000049
2018.06.22,417.99999999998505,-1212.0000000000032,,-794.0000000000182
2018.06.22,424.00000000000216,-1206.0000000000032,,-782.000000000001
2018.06.22,346.9999999999862,-1187.0000000000118,,-840.0000000000257
2018.06.22,314.99999999999864,-1222.999999999999,,-908.0000000000005
2018.06.22,348.9999999999993,-1227.0000000000039,,-878.0000000000045
2018.06.22,316.0000000000052,-1234.0000000000089,,-918.0000000000036
2018.06.22,133.99999999998968,-1237.9999999999995,,-1104.0000000000098
2018.06.22,109.99999999998789,-1085.000000000008,,-975.00000000002
2018.06.22,166.99999999998383,-1065.0000000000118,,-898.000000000028
2018.06.22,41.000000000002146,-1034.000000000006,,-993.0000000000038
2018.06.22,51.99999999998539,-996.0000000000093,,-944.0000000000239
2018.06.22,29.999999999996696,-984.9999999999994,,-955.0000000000027
2018.06.22,175.99999999999838,-1041.000000000011,,-865.0000000000125
2018.06.22,248.99999999998812,-995.0000000000045,,-746.0000000000164
2018.06.22,190.99999999998562,-978.0000000000086,,-787.000000000023
2018.06.22,177.99999999998929,-972.0000000000084,,-794.0000000000191
2018.06.22,170.00000000000347,-1000.0,,-829.9999999999966
2018.06.22,163.9999999999864,-1631.0000000000002,,-1467.0000000000139
2018.06.22,78.00000000000028,-1350.0000000000086,,-1272.0000000000084
2018.06.22,112.000000000001,-1356.9999999999993,,-1244.9999999999984
2018.06.22,137.9999999999937,-1489.0000000000043,,-1351.0000000000107
2018.06.22,287.9999999999994,-1618.9999999999998,,-1331.0000000000005
2018.06.22,322.9999999999844,-1511.00000000001,,-1188.0000000000255
2018.06.22,373.00000000000114,-1457.9999999999984,,-1084.9999999999973
2018.06.22,300.99999999999574,-1350.999999999999,,-1050.0000000000034
2018.06.22,285.99999999998624,-1396.000000000001,,-1110.0000000000146
2018.06.22,276.9999999999939,-1352.0000000000039,,-1075.00000000001
2018.06.22,309.99999999998806,-1207.9999999999984,,-898.0000000000103
2018.06.22,302.0000000000023,-1166.000000000011,,-864.0000000000086
2018.06.22,322.9999999999844,-1210.9999999999986,,-888.0000000000142
2018.06.22,316.99999999998954,-1137.0000000000005,,-820.0000000000109
2018.06.22,286.99999999999284,-1097.0000000000084,,-810.0000000000156
2018.06.22,320.9999999999935,-1093.0000000000036,,-772.0000000000101
2018.06.22,343.00000000000443,-1067.0000000000073,,-724.0000000000028
