date,USDCHF,GBPUSD,EURUSD,AUDUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.02.23,-383.0,-2452.999999999994,-978.9999999999966,-523.0000000000068,-171.99999999999437,478.00000000000864,-208.99999999999253,-792.9999999999993,2791.9999999999945,-4708.999999999985,1483.9999999999945,-1743.0000000000057,286.00000000000136,851.0000000000017,-412.9999999999967,-678.0000000000008,,-7163.999999999972
2016.02.23,-302.0000000000023,-2454.0000000000005,-951.9999999999973,-560.0000000000049,-190.00000000000128,382.000000000005,-194.99999999998963,-763.9999999999981,2951.0000000000146,-4831.999999999992,1378.0,-1780.0000000000039,237.99999999999955,855.0000000000058,-395.0000000000009,-622.0000000000115,,-7241.999999999976
2016.02.23,-265.0000000000041,-2446.999999999999,-961.0000000000118,-605.0,-248.99999999999923,414.0000000000015,-196.99999999999162,-778.0000000000009,3076.9999999999964,-4881.999999999986,1451.9999999999982,-1829.9999999999982,212.99999999999386,872.0000000000061,-407.0000000000018,-655.0000000000056,,-7248.000000000002
2016.02.23,-251.99999999999667,-2486.9999999999945,-950.0000000000064,-604.0000000000045,-290.00000000000136,439.00000000000716,-233.99999999998977,-776.9999999999943,3127.000000000013,-4922.000000000005,1456.9999999999936,-2045.000000000008,220.99999999998943,844.0000000000003,-493.99999999999443,-544.0000000000111,,-7511.000000000004
2016.02.23,-373.99999999999653,-2417.999999999987,-1066.9999999999957,-652.0000000000082,-307.0000000000017,552.0000000000067,-486.999999999993,-934.9999999999969,3278.000000000003,-4993.000000000003,1596.999999999994,-2279.0000000000086,18.999999999991246,707.000000000002,-441.99999999999795,-527.9999999999951,,-8328.999999999987
2016.02.23,-417.0000000000007,-2495.0000000000027,-1061.000000000001,-640.0000000000073,-285.00000000000193,642.0000000000101,-440.9999999999914,-932.999999999995,3493.0000000000127,-5125.999999999986,1668.9999999999968,-2211.999999999992,105.99999999999454,767.0000000000066,-334.00000000000097,-575.9999999999987,,-7842.999999999958
2016.02.23,-409.99999999999926,-2536.000000000005,-1042.9999999999939,-605.0,-246.99999999999721,695.0000000000074,-422.00000000000017,-917.9999999999966,3523.9999999999936,-5061.999999999989,1683.9999999999975,-2075.0000000000045,189.99999999999773,740.0000000000073,-319.0000000000026,-601.000000000007,,-7404.999999999992
2016.02.23,-383.0,-2499.999999999991,-1032.0000000000107,-607.0000000000019,-199.00000000000472,611.0000000000042,-375.9999999999986,-883.9999999999959,3414.000000000006,-5024.999999999991,1560.0000000000023,-1958.9999999999995,165.99999999999682,792.0000000000039,-304.9999999999997,-699.0000000000052,,-7425.999999999987
2016.02.23,-334.9999999999964,-2513.999999999994,-978.0000000000122,-605.0,-178.99999999999582,594.9999999999989,-340.9999999999913,-861.9999999999961,3405.0000000000136,-5031.999999999992,1569.9999999999932,-1829.9999999999982,185.99999999999284,736.0000000000033,-304.9999999999997,-703.0000000000092,,-7191.999999999982
2016.02.23,-338.00000000000495,-2525.9999999999836,-974.0000000000082,-529.9999999999972,-97.00000000000264,550.0000000000114,-318.99999999999153,-785.9999999999978,3014.0000000000055,-4877.999999999983,1548.0000000000018,-1615.000000000011,224.99999999999432,750.0000000000063,-224.000000000002,-825.0000000000091,,-7024.999999999971
2016.02.24,-290.9999999999968,-2458.999999999989,-944.0000000000115,-468.9999999999972,-17.999999999995797,552.0000000000067,-184.99999999999073,-693.9999999999947,3011.000000000008,-4816.999999999983,1557.0000000000023,-1391.9999999999932,326.9999999999982,755.0000000000057,-204.99999999999963,-768.9999999999975,,-6040.999999999928
2016.02.24,-322.9999999999955,-2393.999999999985,-924.0000000000136,-446.00000000000193,4.999999999999449,656.0000000000059,-188.9999999999947,-685.9999999999977,2963.0000000000045,-4513.999999999995,1602.0000000000039,-1289.9999999999911,394.999999999996,575.0000000000033,-164.99999999999292,-790.0000000000018,,-5524.999999999955
2016.02.24,-365.0000000000042,-2391.999999999994,-960.0000000000053,-384.00000000000654,63.00000000000195,652.000000000001,-204.99999999999963,-646.0000000000022,2978.999999999998,-4346.99999999999,1632.000000000005,-1170.0000000000043,396.0000000000008,580.0000000000027,-49.99999999999449,-808.9999999999931,,-5025.999999999984
2016.02.24,-353.0000000000033,-2556.0000000000027,-953.0000000000039,-430.00000000000813,53.999999999998494,702.0000000000124,-188.9999999999947,-658.9999999999985,2976.000000000001,-4574.999999999995,1635.9999999999957,-1143.0000000000052,420.0000000000017,675.0000000000034,-136.99999999999824,-801.0000000000073,,-5333.0000000000055
2016.02.24,-324.9999999999975,-2760.9999999999914,-973.0000000000016,-426.9999999999996,41.000000000002146,691.0000000000025,-195.9999999999962,-670.9999999999993,3167.0000000000086,-4855.999999999994,1710.9999999999986,-1166.0000000000005,462.99999999999386,729.0000000000018,-148.99999999999915,-941.9999999999984,,-5663.999999999971
2016.02.24,-353.0000000000033,-2698.0000000000005,-1008.0000000000089,-507.0000000000019,67.00000000000594,696.0000000000122,-192.99999999999872,-741.9999999999982,3133.000000000008,-4909.999999999992,1676.9999999999925,-1235.0000000000084,402.000000000001,766.0,-103.99999999999298,-964.9999999999936,,-5973.999999999977
2016.02.24,-371.99999999999454,-2594.999999999992,-1076.0000000000102,-556.0000000000009,51.000000000001044,695.0000000000074,-241.99999999999778,-824.999999999998,3188.000000000013,-5013.000000000001,1754.9999999999955,-1401.999999999992,354.99999999998977,739.0000000000008,-100.99999999999554,-992.9999999999994,,-6391.999999999973
2016.02.24,-407.0000000000018,-2763.9999999999886,-1113.0000000000084,-441.0000000000025,155.00000000000514,765.0000000000006,-213.99999999999199,-739.9999999999962,3200.0000000000027,-4959.999999999986,1795.9999999999923,-1093.0000000000107,433.9999999999975,745.0000000000068,9.999999999998899,-1052.0000000000084,,-5678.999999999991
2016.02.24,-404.0000000000044,-2970.000000000006,-1113.0000000000084,-462.0000000000068,190.00000000000128,822.0000000000027,-201.99999999999108,-753.9999999999991,3412.9999999999995,-5186.000000000002,1843.0000000000036,-1090.9999999999975,486.99999999999477,795.0000000000013,-14.999999999998348,-1083.9999999999961,,-5731.000000000007
2016.02.24,-412.9999999999967,-2883.9999999999977,-1036.999999999999,-414.9999999999987,178.99999999999582,824.0000000000123,-186.99999999999272,-702.9999999999981,3374.9999999999945,-5032.999999999998,1783.9999999999918,-980.0000000000031,521.0000000000008,768.000000000002,-2.000000000002,-1076.9999999999945,,-5279.999999999984
2016.02.24,-419.00000000000273,-2844.9999999999864,-980.0000000000031,-365.0000000000042,258.9999999999981,883.0000000000098,-184.99999999999073,-687.9999999999998,3261.0000000000027,-4861.999999999988,1783.0000000000014,-730.9999999999927,566.0000000000025,536.0000000000032,63.00000000000195,-1032.999999999995,,-4756.999999999944
2016.02.24,-448.000000000004,-2852.9999999999945,-939.0000000000009,-226.99999999999943,243.99999999999977,883.0000000000098,-180.99999999999784,-561.0000000000003,3259.000000000012,-4481.000000000002,1733.9999999999945,-714.999999999999,603.9999999999992,520.0000000000093,30.000000000007798,-859.9999999999941,,-3990.99999999996
2016.02.24,-455.0000000000054,-2852.9999999999945,-947.000000000009,-213.00000000000762,204.99999999999963,959.0000000000032,-184.99999999999073,-554.9999999999944,3275.0000000000055,-4475.999999999991,1792.9999999999923,-768.9999999999975,609.9999999999994,540.0000000000072,-13.999999999991797,-771.9999999999949,,-3856.999999999969
2016.02.24,-468.9999999999972,-2847.999999999984,-971.0000000000107,-285.9999999999974,172.00000000000549,1085.9999999999986,-216.99999999998943,-639.9999999999961,3347.000000000011,-4689.9999999999945,1935.0000000000023,-936.0000000000035,679.9999999999926,586.0000000000088,-41.9999999999976,-791.0000000000084,,-4083.99999999996
2016.02.24,-463.9999999999977,-2922.999999999987,-971.0000000000107,-275.99999999999847,170.00000000000347,1061.000000000007,-198.99999999999363,-612.9999999999969,3437.0000000000014,-4675.999999999991,1926.0000000000018,-906.0000000000068,670.0000000000017,595.0000000000011,-36.999999999998145,-883.9999999999959,,-4089.9999999999604
2016.02.24,-482.00000000000466,-2959.0000000000005,-998.00000000001,-282.0000000000045,194.0000000000053,1103.999999999999,-229.99999999999687,-630.9999999999927,3483.0000000000136,-4732.999999999987,1974.9999999999943,-910.9999999999951,673.9999999999924,596.0000000000076,-14.999999999998348,-836.9999999999989,,-4051.9999999999754
2016.02.24,-512.9999999999968,-2953.0000000000055,-1062.0000000000073,-368.00000000000165,131.99999999999878,1019.0000000000055,-289.9999999999903,-741.0000000000027,3486.9999999999955,-4987.999999999993,1908.0000000000014,-1124.9999999999982,549.9999999999972,638.0000000000052,-54.999999999993946,-859.0000000000098,,-5219.999999999995
2016.02.24,-495.9999999999964,-2895.9999999999873,-1042.0000000000095,-380.00000000000256,117.99999999999588,984.9999999999994,-290.9999999999968,-744.9999999999957,3380.000000000005,-4987.999999999993,1858.9999999999945,-1175.9999999999993,504.99999999999545,678.0000000000008,-36.999999999998145,-849.0000000000109,,-5374.999999999997
2016.02.24,-517.9999999999962,-2811.9999999999923,-1076.0000000000102,-468.00000000000176,112.99999999999643,663.0000000000109,-386.9999999999929,-848.9999999999998,3241.000000000005,-4888.000000000004,1477.9999999999945,-1175.9999999999993,214.9999999999892,653.999999999999,-17.000000000000348,-951.9999999999973,,-6778.999999999999
2016.02.24,-629.9999999999973,-2780.999999999989,-1158.9999999999989,-456.00000000000085,148.99999999999915,656.0000000000059,-469.99999999999267,-890.0000000000019,3316.0000000000077,-4891.000000000001,1474.0000000000036,-1147.000000000009,167.99999999999216,531.9999999999991,74.00000000000739,-1062.9999999999918,,-7117.999999999968
2016.02.24,-668.9999999999974,-2902.999999999989,-1202.000000000014,-402.00000000000233,163.99999999999747,891.0000000000053,-414.9999999999987,-824.0000000000025,3465.000000000007,-5052.999999999996,1768.0000000000007,-1153.000000000004,335.9999999999985,531.9999999999991,78.00000000000028,-995.0000000000125,,-6382.00000000001
2016.02.24,-565.0000000000044,-2862.999999999993,-1150.0000000000066,-485.99999999999756,136.99999999999824,821.0000000000122,-456.9999999999963,-907.9999999999977,3502.000000000005,-5198.999999999998,1724.0000000000036,-1278.0000000000014,206.99999999999363,640.0000000000073,75.00000000000284,-1066.0000000000114,,-6865.999999999984
2016.02.24,-568.0000000000018,-3363.000000000005,-1350.0000000000068,-428.00000000000614,211.00000000000563,832.9999999999984,-404.99999999999983,-846.0000000000023,3832.000000000013,-5364.999999999997,1784.9999999999966,-1309.0000000000045,301.9999999999925,451.0000000000014,68.00000000000139,-1042.9999999999939,,-7195.000000000007
2016.02.24,-490.999999999997,-3479.999999999994,-1326.000000000005,-219.99999999999798,258.0000000000027,893.0000000000007,-267.99999999999045,-548.9999999999995,3913.000000000011,-5210.999999999988,2138.0000000000055,-1235.9999999999927,490.99999999999966,438.00000000000506,26.999999999999247,-811.0000000000061,,-5433.999999999948
2016.02.24,-455.0000000000054,-3485.0000000000045,-1343.0000000000052,-204.00000000000418,275.000000000003,902.000000000001,-273.9999999999965,-544.9999999999955,4235.000000000011,-5227.000000000004,2150.0000000000055,-1205.999999999996,489.9999999999949,365.0000000000042,155.00000000000514,-827.0,,-4993.999999999986
2016.02.24,-409.99999999999926,-3716.9999999999927,-1339.0000000000014,-194.0000000000053,283.99999999999534,956.0000000000031,-194.99999999998963,-495.000000000001,4184.00000000001,-5444.999999999989,2298.9999999999923,-1235.0000000000084,637.0000000000005,486.00000000000864,92.00000000000318,-1025.0000000000093,,-5116.999999999983
2016.02.24,-434.000000000001,-3807.000000000005,-1385.9999999999984,-153.99999999999858,339.99999999999585,920.0000000000017,-113.99999999999189,-459.99999999999375,4174.000000000011,-5597.999999999992,2272.0000000000055,-1076.9999999999945,729.9999999999898,555.0000000000055,70.0000000000034,-984.9999999999915,,-4953.999999999954
2016.02.24,-583.9999999999957,-3827.999999999987,-1540.000000000008,-170.99999999999892,392.00000000000347,1008.0000000000098,-167.9999999999904,-600.0000000000006,4088.0000000000027,-5689.999999999995,2355.9999999999945,-1201.999999999992,738.9999999999901,560.0000000000049,58.99999999999794,-984.000000000007,,-5564.999999999972
2016.02.24,-616.0000000000055,-3814.9999999999905,-1519.0000000000036,-82.99999999999974,434.000000000001,1174.0000000000066,-124.99999999999733,-537.9999999999941,3923.00000000001,-5398.999999999998,2438.9999999999927,-1096.0000000000082,859.9999999999994,599.0000000000051,-12.999999999996348,-893.9999999999948,,-4668.9999999999745
2016.02.24,-595.9999999999966,-3817.0000000000036,-1519.0000000000036,-91.00000000000774,431.99999999999903,1008.0000000000098,-161.00000000000003,-490.999999999997,4089.9999999999936,-5294.999999999983,2256.0,-990.000000000002,701.9999999999982,504.9999999999999,97.00000000000264,-940.9999999999918,,-4810.999999999982
2016.02.24,-546.9999999999975,-3673.9999999999995,-1350.0000000000068,-124.99999999999733,292.00000000000335,899.0000000000009,-137.9999999999937,-524.9999999999977,3760.0000000000077,-5255.999999999994,2132.000000000005,-1161.000000000012,700.0000000000028,590.0000000000016,-75.9999999999983,-896.000000000008,,-5374.999999999981
2016.02.24,-488.999999999995,-3405.9999999999977,-1303.999999999994,-189.00000000000583,260.00000000000466,932.0000000000022,-117.99999999999588,-504.9999999999999,3530.000000000011,-5032.999999999998,2105.000000000004,-1122.0000000000007,781.9999999999965,622.0000000000003,-100.99999999999554,-818.0000000000076,,-4853.999999999973
2016.02.24,-451.0000000000014,-3425.999999999996,-1351.0000000000132,-174.00000000000747,263.0000000000021,981.9999999999993,-41.9999999999976,-457.99999999999176,3296.9999999999945,-5007.99999999999,2149.000000000001,-1042.9999999999939,798.9999999999924,502.00000000000244,-74.99999999999174,-774.9999999999924,,-4810.999999999984
2016.02.24,-439.99999999999596,-3503.999999999996,-1373.000000000002,-53.999999999998494,270.0000000000036,868.0000000000092,0.0,-295.99999999999625,3337.9999999999964,-4744.999999999999,2301.9999999999927,-963.0000000000027,921.999999999997,487.99999999999955,-146.99999999999713,-707.9999999999975,,-4041.9999999999864
2016.02.24,-63.00000000000195,-3275.99999999999,-1035.0000000000082,-174.00000000000747,136.00000000000279,745.0000000000045,219.00000000000253,-147.99999999999258,3378.0000000000146,-4986.999999999985,2197.0000000000027,-876.0000000000101,1018.0000000000007,536.0000000000032,-207.00000000000162,-607.0000000000019,,-3143.9999999999677
2016.02.24,-29.000000000001247,-3312.999999999988,-978.9999999999966,-302.0000000000023,61.999999999995396,928.0000000000115,-91.99999999999208,-305.99999999999517,3777.000000000008,-5264.000000000002,2379.000000000005,-1210.0,787.9999999999967,339.0000000000004,-197.99999999999818,-629.9999999999973,,-4049.9999999999563
2016.02.24,94.00000000000519,-3310.9999999999973,-920.0000000000097,-253.0000000000032,72.0000000000054,850.0000000000085,64.0000000000085,-158.0000000000026,3969.0000000000005,-5143.999999999993,2329.999999999998,-1089.999999999991,893.0000000000007,375.0000000000031,-103.99999999999298,-581.9999999999936,,-2914.9999999999536
2016.02.24,153.00000000000313,-3326.999999999991,-941.0000000000141,-253.0000000000032,106.00000000000608,707.0000000000078,-2.999999999997449,-148.99999999999915,4024.0000000000055,-5127.999999999999,2329.999999999998,-1008.0000000000089,676.0000000000019,265.99999999999955,-73.00000000000084,-629.9999999999973,,-3249.9999999999895
2016.02.24,205.99999999999508,-3364.999999999996,-958.9999999999987,-275.000000000003,73.00000000000084,626.0000000000048,-54.999999999993946,-131.99999999999878,4520.000000000013,-5228.9999999999945,2263.0000000000055,-1153.000000000004,527.9999999999916,117.00000000000044,129.00000000000134,-601.000000000007,,-3306.9999999999845
2016.02.24,209.9999999999991,-3376.9999999999854,-922.0000000000006,-243.99999999999977,119.99999999999788,635.0000000000051,-58.99999999999794,-104.99999999999955,4754.999999999998,-5284.9999999999845,2228.999999999999,-964.0000000000093,545.0000000000017,126.0000000000039,282.0000000000045,-663.999999999998,,-2717.9999999999645
2016.02.24,153.99999999999858,-3488.0000000000023,-924.0000000000136,-375.0000000000031,-17.000000000000348,560.0000000000023,-124.99999999999733,-246.00000000000176,4883.999999999999,-5733.9999999999945,2137.0000000000005,-1317.999999999997,387.00000000000045,164.00000000000858,143.9999999999997,-642.9999999999936,,-4439.9999999999945
2016.02.24,172.00000000000549,-3454.999999999986,-880.0000000000141,-407.0000000000018,-36.999999999998145,633.0000000000098,-157.99999999999147,-295.99999999999625,5147.999999999997,-5825.999999999998,2141.999999999996,-1289.0000000000068,417.99999999999216,276.00000000000955,84.0000000000063,-649.0000000000107,,-4123.999999999987
2016.02.24,80.99999999999774,-3488.9999999999864,-985.0000000000136,-517.0000000000008,-153.99999999999858,514.00000000001,-250.9999999999901,-465.9999999999998,5218.999999999995,-6189.0,2010.9999999999957,-1757.999999999993,214.9999999999892,339.0000000000004,30.000000000007798,-641.0000000000027,,-6040.999999999988
2016.02.24,24.000000000001798,-3583.0000000000027,-1022.0000000000118,-540.0000000000072,-185.99999999999727,528.0000000000058,-381.99999999999346,-522.9999999999957,5479.000000000012,-6322.99999999999,2021.000000000001,-1848.0000000000052,134.00000000000034,226.99999999999943,19.999999999997797,-625.9999999999932,,-6599.99999999998
2016.02.24,-48.99999999999905,-3491.999999999984,-1061.000000000001,-544.0,-265.99999999999955,421.0000000000065,-522.0000000000002,-580.0000000000027,5611.9999999999945,-6125.999999999987,1844.9999999999989,-2123.000000000008,-164.00000000000148,148.99999999999915,124.00000000000189,-595.0000000000122,,-7370.9999999999945
2016.02.24,-70.0000000000034,-3353.000000000006,-1066.0000000000114,-574.0000000000078,-307.0000000000017,358.0000000000041,-554.9999999999944,-592.9999999999991,5647.000000000002,-6108.999999999986,1790.9999999999968,-2194.0000000000073,-219.0000000000083,63.00000000000195,99.00000000000463,-443.99999999999994,,-7526.000000000016
2016.02.24,-99.00000000000463,-3359.000000000001,-1063.9999999999982,-504.00000000000443,-249.99999999999466,310.0000000000023,-538.9999999999895,-569.9999999999927,5435.000000000012,-5898.999999999987,1673.0000000000018,-2089.999999999992,-239.00000000000432,70.0000000000034,97.9999999999981,-412.9999999999967,,-7439.999999999946
2016.02.24,-60.99999999999994,-3414.000000000006,-1063.9999999999982,-492.999999999999,-243.00000000000432,210.99999999999852,-522.9999999999957,-551.0000000000015,5580.000000000007,-5895.99999999999,1548.9999999999923,-2049.9999999999964,-284.000000000006,14.000000000002899,162.0000000000066,-439.0000000000116,,-7502.000000000002
2016.02.25,-33.000000000005244,-3380.9999999999895,-994.000000000006,-414.00000000000324,-180.99999999999784,179.00000000000205,-457.99999999999176,-454.9999999999943,5501.0,-5816.999999999984,1487.9999999999995,-1896.0000000000089,-259.00000000000034,31.999999999998696,180.99999999999784,-395.000000000012,,-6901.9999999999945
2016.02.25,-51.000000000001044,-3333.9999999999927,-1005.0000000000115,-402.00000000000233,-178.99999999999582,231.00000000000875,-459.99999999999375,-452.99999999999227,5496.999999999996,-5637.000000000003,1506.0000000000002,-1839.9999999999973,-234.99999999999943,-9.999999999998899,204.00000000000418,-425.99999999999307,,-6593.99999999997
2016.02.25,-34.000000000000696,-3387.999999999991,-971.9999999999951,-361.0000000000002,-202.9999999999976,350.0000000000085,-445.99999999999085,-398.9999999999938,5552.000000000002,-5633.999999999984,1658.9999999999918,-1859.999999999995,-121.99999999999989,-5.999999999994898,141.99999999999767,-385.99999999999744,,-6107.99999999994
2016.02.25,-80.00000000000229,-3395.999999999999,-990.000000000002,-406.00000000000637,-210.99999999999451,334.0000000000032,-463.9999999999977,-480.0000000000027,5520.000000000014,-5694.999999999984,1626.0000000000048,-1920.999999999995,-158.00000000000125,30.000000000007798,99.00000000000463,-330.0000000000081,,-6521.99999999996
2016.02.25,-126.0000000000039,-3376.0000000000014,-1036.0000000000148,-375.0000000000031,-209.00000000000364,277.000000000001,-487.99999999999955,-478.0000000000006,5465.999999999993,-5641.999999999992,1564.9999999999977,-1967.999999999992,-209.00000000000318,-0.999999999995449,97.9999999999981,-368.9999999999971,,-6871.000000000016
2016.02.25,-94.00000000000519,-3405.9999999999977,-1044.0000000000005,-460.00000000000483,-215.99999999999397,215.0000000000034,-493.99999999999443,-507.9999999999973,5523.999999999995,-5867.9999999999845,1537.9999999999968,-2004.0000000000057,-227.00000000000387,-314.99999999999864,87.00000000000374,-439.99999999999596,,-7711.999999999982
2016.02.25,-95.00000000000064,-3397.99999999999,-1029.0000000000132,-170.99999999999892,-182.00000000000438,213.00000000000807,-469.99999999999267,-243.99999999999977,5515.000000000004,-5088.000000000004,1525.9999999999964,-1888.0000000000007,-228.00000000000864,-336.9999999999984,143.9999999999997,-55.000000000005045,,-5787.000000000009
2016.02.25,-73.00000000000084,-3398.9999999999964,-961.0000000000118,-146.99999999999713,-144.99999999999514,266.00000000000534,-458.9999999999983,-221.99999999999997,5373.0000000000055,-5042.999999999997,1510.9999999999957,-1706.9999999999918,-207.9999999999984,-359.99999999999363,169.00000000000804,-78.00000000000028,,-5482.999999999966
2016.02.25,-87.99999999999919,-3398.9999999999964,-920.9999999999941,-172.00000000000549,-175.00000000000293,263.00000000000523,-429.99999999999704,-251.99999999999667,5401.000000000011,-5139.999999999989,1474.0000000000036,-1716.0000000000064,-162.00000000000614,-270.99999999999903,104.00000000000409,-83.9999999999952,,-5567.999999999963
2016.02.25,-114.00000000000298,-3464.9999999999845,-937.00000000001,-262.00000000000665,-246.00000000000176,34.000000000006025,-446.9999999999974,-339.99999999999585,5320.000000000014,-5337.999999999998,1219.9999999999989,-1933.9999999999914,-355.000000000004,-169.99999999999238,14.999999999998348,-97.9999999999981,,-7116.999999999965
2016.02.25,-85.99999999999719,-3313.9999999999945,-909.0000000000042,-250.00000000000577,-227.99999999999488,35.0000000000108,-422.9999999999956,-324.9999999999975,5205.999999999999,-5232.999999999999,1219.9999999999989,-1815.0000000000111,-308.9999999999975,-174.99999999999181,21.00000000000435,-165.9999999999995,,-6750.999999999974
2016.02.25,-82.00000000000429,-3308.0,-905.0000000000002,-179.00000000000693,-102.99999999999754,93.00000000000352,-356.9999999999962,-254.99999999999412,5098.000000000003,-4943.999999999993,1275.0000000000057,-1529.0000000000025,-203.00000000000296,-170.99999999999892,126.99999999999933,-207.00000000000162,,-5649.999999999988
2016.02.25,-92.00000000000318,-3247.0,-914.0000000000148,-195.00000000000074,-107.00000000000153,23.000000000010346,-400.9999999999958,-285.9999999999974,5145.0,-5010.999999999987,1179.000000000002,-1540.000000000008,-311.9999999999976,-148.99999999999915,158.0000000000026,-214.00000000000307,,-5962.999999999994
2016.02.25,-78.00000000000028,-3221.9999999999914,-876.0000000000101,-195.00000000000074,-121.99999999999989,-243.99999999999977,-378.999999999996,-256.0000000000007,4981.999999999997,-4962.9999999999845,867.0000000000044,-1517.0000000000127,-439.00000000000716,-137.9999999999937,134.0000000000008,-262.00000000000665,,-6708.000000000002
2016.02.25,-39.00000000000014,-3288.000000000002,-848.0000000000043,-253.99999999999866,-138.00000000000477,-210.99999999999852,-397.99999999999835,-300.0000000000003,5164.999999999997,-5145.0,899.0000000000009,-1510.0000000000114,-472.999999999999,-115.99999999999389,119.99999999999788,-219.99999999999798,,-6756.000000000013
2016.02.25,-51.000000000001044,-3295.0000000000036,-839.9999999999964,-302.9999999999977,-212.99999999999653,-146.0000000000008,-431.99999999999903,-356.00000000000074,5269.999999999997,-5352.000000000001,974.0000000000038,-1714.9999999999998,-453.00000000000296,-56.99999999999594,73.00000000000084,-207.00000000000162,,-7102.999999999995
2016.02.25,-4.000000000004,-3361.999999999998,-807.0000000000022,-299.00000000000483,-212.00000000000108,-206.99999999999363,-393.9999999999944,-324.00000000000205,5247.000000000002,-5247.000000000002,920.9999999999923,-1612.9999999999977,-436.00000000000705,-54.999999999993946,57.00000000000705,-174.00000000000747,,-6909.000000000006
2016.02.25,12.999999999996348,-3383.0000000000027,-822.0000000000116,-235.00000000000742,-251.99999999999667,12.000000000000455,-316.99999999998954,-236.99999999999832,5169.000000000002,-5234.99999999999,1194.9999999999932,-1757.999999999993,-209.00000000000318,-54.999999999993946,-41.000000000002146,-113.00000000000753,,-6268.000000000003
2016.02.25,-97.00000000000264,-3533.9999999999927,-883.0000000000116,-206.00000000000617,-244.99999999999523,149.0000000000009,-349.99999999999477,-237.99999999999378,5180.000000000007,-5262.999999999995,1362.9999999999995,-1757.999999999993,-115.0000000000091,-127.99999999999478,-42.999999999993044,-69.00000000000794,,-6236.999999999983
2016.02.25,-170.00000000000347,-3527.9999999999977,-951.9999999999973,-292.00000000000335,-312.9999999999966,332.00000000000784,-544.9999999999955,-422.9999999999956,5371.999999999999,-5569.999999999986,1439.9999999999977,-2090.9999999999986,-234.00000000000887,-108.99999999999244,-51.000000000001044,-83.00000000001084,,-7216.999999999983
2016.02.25,-304.9999999999997,-3424.000000000005,-971.0000000000107,-350.00000000000585,-270.99999999999903,326.0000000000076,-688.9999999999952,-564.9999999999933,5020.000000000002,-5501.9999999999845,1340.999999999994,-2024.0000000000036,-402.000000000001,-112.000000000001,62.000000000006494,-200.00000000000017,,-8065.99999999999
2016.02.25,-234.99999999999633,-3289.9999999999927,-995.0000000000125,-240.00000000000688,-195.00000000000074,396.0000000000008,-573.9999999999967,-403.99999999999324,5084.0,-5084.999999999984,1515.0000000000005,-1842.0000000000102,-222.99999999999898,-188.9999999999947,87.00000000000374,-154.99999999999403,,-6344.999999999976
2016.02.25,-287.9999999999994,-3505.999999999987,-1066.9999999999957,-233.00000000000543,-212.99999999999653,373.00000000000466,-557.9999999999918,-448.9999999999994,5330.000000000013,-5408.999999999997,1480.000000000004,-1971.999999999996,-195.99999999999795,-90.0000000000012,40.00000000000669,-161.00000000001114,,-6918.999999999951
2016.02.25,-290.00000000000136,-3612.9999999999995,-1058.0000000000034,-214.99999999999852,-266.999999999995,436.00000000000705,-588.9999999999951,-441.99999999999795,5296.000000000012,-5467.999999999984,1548.0000000000018,-2083.0000000000127,-203.00000000000296,-165.9999999999995,-7.0000000000014495,-65.00000000000395,,-7185.9999999999745
2016.02.25,-305.99999999999517,-3522.0000000000027,-1015.9999999999947,-194.0000000000053,-239.99999999999577,426.00000000000193,-608.9999999999928,-429.99999999999704,5471.000000000004,-5326.999999999993,1472.999999999999,-2011.0000000000073,-245.00000000000455,-187.9999999999993,7.0000000000014495,21.00000000000435,,-6689.999999999976
2016.02.25,-304.00000000000426,-3422.999999999998,-981.0000000000097,-275.000000000003,-266.999999999995,328.00000000000296,-644.0000000000001,-457.99999999999176,5506.999999999995,-5352.999999999985,1393.0000000000007,-2001.0000000000084,-350.9999999999991,-229.99999999999687,60.00000000000449,-59.000000000009045,,-7057.999999999996
2016.02.25,-270.0000000000036,-3454.0000000000014,-912.0000000000017,-217.0000000000005,-229.00000000000142,331.00000000000307,-691.9999999999926,-422.00000000000017,5537.000000000015,-5275.999999999992,1265.0000000000005,-1845.0000000000077,-375.0,-283.99999999999534,135.00000000000733,-46.999999999997044,,-6754.999999999969
2016.02.25,-312.00000000000114,-3310.9999999999973,-859.9999999999941,-374.0000000000077,-314.99999999999864,266.00000000000534,-828.9999999999909,-564.9999999999933,5659.999999999998,-5338.999999999983,1117.999999999995,-1916.0000000000066,-597.0000000000084,-287.9999999999994,180.0000000000024,-160.00000000000458,,-7641.999999999983
2016.02.25,-297.9999999999983,-3105.9999999999864,-870.9999999999995,-577.0000000000052,-504.9999999999999,-46.999999999997044,-1040.999999999992,-735.9999999999923,5750.000000000011,-5464.000000000002,799.9999999999972,-2219.9999999999995,-1020.0000000000102,-361.0000000000002,258.0000000000027,-235.00000000000742,,-9672.99999999998
2016.02.25,-272.00000000000557,-2862.999999999993,-783.0000000000003,-558.9999999999984,-507.9999999999973,-62.99999999998818,-1086.9999999999936,-768.9999999999975,5794.9999999999945,-5322.999999999989,810.0000000000023,-2350.0000000000077,-1002.0000000000095,-384.9999999999909,304.9999999999997,-134.99999999999625,,-9188.999999999969
