date,USDCHF,GBPUSD,USDJPY,USDCAD,NZDUSD,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.02.06,-95.00000000000064,46.0000000000127,-682.0000000000022,-794.0000000000058,-177.00000000000495,370.00000000000364,-380.00000000000256,-146.00000000000168,110.99999999999443,-534.9999999999966,-319.999999999987,-157.00000000000713,605.9999999999955,-990.9999999999997,332.9999999999984,-805.0000000000001,174.99999999999181,,-3441.000000000012
2017.02.06,-48.99999999999905,36.999999999998145,-766.0000000000053,-692.0000000000038,-199.00000000000472,398.00000000000944,-384.00000000000654,-156.99999999999602,102.99999999999754,-421.0000000000047,-306.9999999999906,-160.00000000000458,611.000000000006,-1003.9999999999907,302.0000000000067,-802.9999999999982,181.9999999999933,,-3308.9999999999936
2017.02.06,-41.000000000002146,136.00000000000279,-716.9999999999987,-683.9999999999957,-166.99999999999494,395.000000000012,-343.00000000000443,-176.99999999999383,114.99999999999844,-435.0000000000076,-230.9999999999812,-139.00000000000023,628.0000000000064,-914.999999999992,304.00000000000205,-744.0000000000002,214.00000000000307,,-2800.999999999946
2017.02.06,-18.0000000000069,134.99999999999625,-722.999999999999,-635.0000000000077,-192.99999999999872,383.0,-347.0000000000084,-170.99999999999892,126.99999999999933,-346.0000000000019,-258.0000000000027,-116.99999999998934,618.9999999999918,-935.9999999999928,343.0000000000035,-741.9999999999982,221.00000000000452,,-2658.0000000000086
2017.02.06,-16.0000000000049,129.00000000000134,-734.9999999999994,-668.0000000000019,-178.00000000000037,383.0,-348.00000000000387,-143.9999999999997,119.99999999999788,-327.00000000001063,-289.9999999999903,-154.99999999999403,597.0000000000031,-953.9999999999935,353.9999999999992,-739.9999999999962,192.99999999999872,,-2778.9999999999955
2017.02.06,5.999999999994898,146.00000000000168,-715.999999999994,-629.0000000000128,-182.00000000000438,402.0000000000135,-339.0000000000004,-176.99999999999383,105.99999999999498,-324.0000000000132,-230.9999999999812,-137.9999999999937,645.0000000000067,-902.9999999999916,329.9999999999983,-744.0000000000002,215.99999999999397,,-2531.9999999999814
2017.02.07,-56.0000000000005,137.9999999999937,-698.9999999999981,-646.0000000000132,-161.99999999999548,381.0000000000091,-341.99999999999784,-197.99999999999818,109.99999999999899,-303.0000000000088,-221.99999999998886,-218.99999999999142,669.9999999999928,-926.9999999999925,292.0000000000016,-708.999999999993,198.99999999999363,,-2692.9999999999873
2017.02.07,-60.99999999999994,134.00000000001188,-608.9999999999947,-646.9999999999976,-161.00000000000003,363.0000000000022,-360.0000000000048,-202.0000000000022,106.99999999999044,-418.9999999999916,-215.99999999999397,-143.00000000000423,651.9999999999859,-858.9999999999947,269.999999999996,-717.9999999999964,226.99999999999943,,-2641.999999999994
2017.02.07,-31.000000000003247,113.00000000000753,-682.0000000000022,-581.9999999999936,-166.99999999999494,402.0000000000135,-304.9999999999997,-221.99999999999997,107.99999999999699,-492.0000000000035,-140.99999999999113,-137.9999999999937,600.0000000000006,-865.9999999999997,295.0000000000017,-680.9999999999983,231.99999999998778,,-2556.999999999972
2017.02.07,-65.99999999999939,137.00000000000932,-664.0000000000015,-614.0000000000034,-166.99999999999494,405.0000000000109,-290.00000000000136,-241.99999999999778,113.99999999999189,-612.0000000000125,-136.99999999998712,-69.00000000000794,612.9999999999969,-859.9999999999994,323.0000000000075,-688.9999999999952,280.9999999999979,,-2536.999999999987
2017.02.07,-138.00000000000477,151.9999999999966,-668.0000000000064,-676.0000000000099,-143.9999999999997,409.0000000000149,-292.9999999999988,-261.99999999999557,134.99999999999625,-687.9999999999998,-140.99999999999113,-21.00000000000435,662.9999999999914,-912.9999999999967,293.99999999999693,-712.9999999999969,351.99999999999676,,-2652.0000000000114
2017.02.07,-185.00000000000182,90.00000000001229,-796.0000000000065,-760.0000000000051,-139.99999999999568,424.00000000000216,-282.0000000000045,-246.99999999999721,125.99999999999278,-856.0000000000123,-104.99999999999955,-49.99999999999449,668.0000000000019,-1030.9999999999918,361.0000000000042,-720.9999999999939,302.0000000000023,,-3201.9999999999877
2017.02.07,-226.99999999999943,129.00000000000134,-686.000000000007,-774.000000000008,-104.99999999999955,435.0000000000076,-282.0000000000045,-256.99999999999613,107.99999999999699,-827.0,-93.99999999999409,-134.99999999999625,636.9999999999986,-991.9999999999902,370.9999999999951,-701.9999999999915,252.99999999999213,,-3147.999999999995
2017.02.07,-158.0000000000026,52.000000000007596,-665.9999999999968,-706.0000000000066,-110.99999999999443,433.0000000000167,-282.0000000000045,-256.0000000000007,151.9999999999966,-845.0000000000068,-60.99999999999994,-116.99999999998934,754.9999999999945,-947.0000000000027,304.00000000000205,-710.999999999995,356.00000000000074,,-2807.9999999999814
2017.02.07,-190.00000000000128,-25.999999999992696,-626.9999999999953,-700.0000000000117,-629.0000000000018,457.00000000001853,-262.00000000000665,-195.00000000000074,196.99999999999162,-778.000000000012,-24.000000000001798,-289.9999999999903,845.9999999999912,-899.0000000000009,-218.9999999999941,-1308.9999999999934,370.999999999988,,-4277.000000000013
2017.02.07,-207.00000000000162,46.0000000000127,-635.9999999999957,-685.0000000000023,-658.9999999999985,443.0000000000156,-217.0000000000005,-126.99999999999933,627.9999999999952,-713.9999999999924,40.0000000000178,-378.999999999996,1692.9999999999889,-896.0000000000008,-266.00000000000534,-1403.999999999994,862.0000000000072,,-2477.999999999949
2017.02.07,-268.0000000000016,100.99999999999554,-596.9999999999942,-720.0000000000095,-660.000000000005,446.0000000000131,-199.00000000000472,-127.99999999999478,687.9999999999998,-645.0000000000067,91.00000000001884,-398.00000000000944,1827.000000000001,-868.9999999999998,-284.000000000006,-1405.9999999999961,943.9999999999893,,-2077.00000000001
2017.02.07,-367.0000000000062,79.00000000000685,-531.0000000000059,-740.0000000000073,-707.000000000002,436.00000000001415,-189.00000000000583,-195.00000000000074,669.9999999999928,-831.000000000004,112.000000000001,-913.9999999999926,1801.9999999999925,-834.9999999999937,-367.999999999995,-1416.9999999999905,665.0000000000044,,-3329.9999999999927
2017.02.07,-362.00000000000676,139.00000000000023,-582.9999999999984,-773.0000000000015,-622.9999999999958,426.00000000001523,-168.00000000000148,217.0000000000005,786.9999999999933,-66.99999999999484,148.99999999999915,-981.999999999994,2022.999999999997,-914.0000000000015,-271.0000000000008,-1420.9999999999945,607.0000000000019,,-1815.9999999999827
2017.02.07,-341.99999999999784,161.00000000001114,-578.000000000003,-844.0000000000003,-634.0000000000013,438.00000000000506,-204.00000000000418,213.00000000000762,693.9999999999947,-15.999999999993797,69.00000000000794,-957.9999999999922,1834.9999999999866,-930.9999999999974,-287.00000000000614,-1453.9999999999998,479.0000000000072,,-2358.999999999976
2017.02.07,-341.99999999999784,198.99999999999363,-549.9999999999972,-851.0000000000017,-554.9999999999944,445.0000000000065,-214.00000000000307,208.00000000000819,726.9999999999999,-28.000000000005798,63.000000000013046,-866.0000000000113,1889.9999999999916,-960.9999999999985,-200.00000000000284,-1407.9999999999982,561.9999999999958,,-1881.0000000000023
2017.02.07,-338.00000000000495,133.00000000000534,-600.9999999999991,-852.0000000000083,-588.9999999999951,458.00000000000284,-230.000000000008,202.0000000000022,752.9999999999926,-46.999999999997044,35.00000000000725,-984.000000000007,1958.9999999999995,-991.9999999999902,-206.00000000000307,-1434.9999999999975,524.9999999999977,,-2209.0000000000023
2017.02.07,-445.0000000000065,161.99999999999548,-644.0000000000055,-880.0000000000141,-578.0000000000007,458.00000000000284,-212.00000000000108,187.00000000000384,749.9999999999951,-151.00000000001222,68.00000000000139,-981.999999999994,1958.9999999999995,-1013.9999999999958,-197.9999999999933,-1416.9999999999905,548.9999999999995,,-2388.0000000000155
2017.02.07,-480.0000000000027,226.99999999999943,-596.0000000000036,-988.0000000000111,-536.0000000000032,458.00000000000284,-180.0000000000024,208.00000000000819,759.999999999994,-73.99999999999629,134.00000000001188,-943.000000000005,2010.0000000000007,-1024.000000000001,-156.99999999999648,-1411.9999999999911,604.9999999999889,,-1988.0000000000066
2017.02.07,-556.0000000000009,385.99999999999744,-618.9999999999998,-1103.0000000000095,-444.9999999999954,436.00000000001415,-224.000000000002,52.000000000007596,696.999999999992,-319.0000000000026,43.999999999999595,-873.999999999997,1858.000000000004,-1111.9999999999948,-78.00000000000296,-1349.9999999999957,605.9999999999955,,-2600.99999999999
2017.02.07,-570.9999999999993,412.9999999999967,-468.0000000000035,-1249.0000000000111,-307.99999999999716,429.00000000001273,-253.0000000000032,67.00000000000594,563.9999999999978,-370.00000000000364,-17.000000000000348,-690.9999999999972,1566.0000000000007,-1067.9999999999977,-4.0000000000048885,-1271.9999999999955,489.0000000000061,,-2742.999999999994
2017.02.07,-897.9999999999987,493.0000000000101,-304.00000000000205,-1700.999999999997,-187.9999999999993,259.0000000000092,-301.0000000000068,23.00000000000635,517.0000000000008,-384.00000000000654,-243.99999999999977,-655.9999999999899,1374.999999999993,-1207.9999999999984,10.99999999999568,-1236.9999999999993,466.9999999999952,,-3975.9999999999873
2017.02.07,-863.9999999999981,1080.9999999999986,-287.00000000000614,-1656.9999999999973,-100.99999999999554,275.000000000003,-284.0000000000065,126.0000000000039,609.9999999999994,175.99999999999838,-253.99999999999866,-581.9999999999936,1455.9999999999907,-1251.9999999999955,118.99999999999977,-1336.9999999999993,516.0000000000053,,-2258.9999999999914
2017.02.07,-936.0000000000035,1099.0000000000055,-296.0000000000065,-1791.0000000000093,-97.00000000000264,254.00000000002086,-297.00000000000284,106.00000000000608,536.9999999999986,211.99999999998997,-274.9999999999808,-618.9999999999918,1327.999999999996,-1295.9999999999923,144.99999999999602,-1355.9999999999905,432.9999999999945,,-2848.9999999999727
2017.02.07,-981.999999999994,1158.0000000000146,-140.00000000000057,-1787.0000000000052,53.00000000000304,273.0000000000121,-287.9999999999994,75.9999999999983,541.9999999999981,-76.0000000000094,-287.9999999999994,-527.9999999999951,1289.0000000000068,-1251.9999999999955,146.0000000000008,-1227.9999999999957,425.99999999999307,,-2605.999999999967
2017.02.07,-964.9999999999936,1076.9999999999945,-128.0000000000001,-1744.9999999999966,39.999999999995595,284.00000000001756,-331.999999999999,60.00000000000449,518.9999999999917,-39.00000000001125,-278.9999999999848,-492.0000000000035,1312.9999999999864,-1206.9999999999936,144.00000000000546,-1241.9999999999986,446.9999999999974,,-2544.999999999988
2017.02.07,-853.9999999999992,991.0000000000085,-146.0000000000008,-1757.0000000000086,58.000000000002494,307.00000000001285,-340.00000000000693,80.00000000000229,495.000000000001,-49.00000000001015,-353.99999999998766,-539.0000000000006,1238.0000000000057,-1220.9999999999895,189.99999999999773,-1244.0000000000007,391.9999999999924,,-2752.9999999999814
2017.02.07,-939.0000000000009,1073.0000000000127,-93.00000000000352,-1879.9999999999927,102.00000000000209,248.00000000000378,-389.000000000006,31.000000000003247,435.9999999999919,-8.000000000008,-483.99999999999557,-482.00000000000466,1096.9999999999925,-1188.0000000000023,147.00000000000557,-1214.9999999999993,394.00000000000546,,-3149.9999999999955
2017.02.07,-927.9999999999955,1053.9999999999993,13.999999999995794,-1854.0,121.99999999999989,229.00000000001253,-368.00000000000165,55.000000000005045,456.00000000000085,-58.000000000002494,-478.999999999985,-361.9999999999957,1089.0000000000066,-1143.9999999999914,147.99999999999613,-1202.9999999999984,383.0,,-2845.999999999954
2017.02.07,-875.0000000000035,1049.9999999999955,-99.00000000000375,-1750.000000000007,48.000000000003595,245.0000000000063,-334.00000000000097,58.99999999999794,475.99999999999864,-60.99999999999994,-439.99999999999596,-374.999999999992,1120.9999999999943,-1134.999999999991,132.000000000005,-1201.999999999992,395.99999999999636,,-2743.999999999988
2017.02.07,-800.0000000000007,1076.9999999999945,-105.00000000000398,-1683.9999999999966,0.0,275.000000000003,-340.00000000000693,51.000000000001044,465.9999999999998,69.9999999999923,-404.9999999999887,-402.9999999999978,1144.999999999996,-1091.9999999999986,102.99999999999443,-1207.999999999998,411.99999999999017,,-2438.00000000002
2017.02.07,-856.0000000000013,1117.9999999999968,-106.99999999999932,-1635.0000000000086,21.00000000000435,296.0000000000074,-318.00000000000716,-7.0000000000014495,429.99999999999704,86.0000000000083,-298.9999999999826,-395.99999999999636,1164.9999999999939,-1100.999999999999,131.00000000000023,-1170.9999999999998,402.9999999999978,,-2239.9999999999895
2017.02.07,-829.0000000000019,1158.0000000000146,-51.00000000000193,-1593.0,68.00000000000139,325.0000000000197,-282.0000000000045,14.999999999998348,419.9999999999982,119.99999999998678,-217.0000000000005,-388.0000000000106,1114.9999999999993,-980.9999999999945,105.00000000000398,-1050.999999999991,394.9999999999898,,-1670.999999999993
2017.02.07,-852.0000000000083,829.0000000000131,-87.0000000000033,-1526.0000000000052,41.000000000002146,265.0000000000041,-240.00000000000688,19.00000000000235,439.0000000000005,-283.99999999999534,-197.99999999998707,-354.9999999999942,1140.999999999992,-1007.9999999999956,128.0000000000001,-1079.999999999992,414.9999999999876,,-2352.999999999986
2017.02.07,-843.0000000000049,887.0000000000156,-141.9999999999959,-1486.9999999999939,21.999999999999797,276.00000000000955,-225.00000000000853,28.000000000005798,432.9999999999945,-197.00000000000273,-176.99999999998272,-394.00000000000546,1131.9999999999998,-1021.9999999999914,114.00000000000432,-1092.9999999999995,395.99999999999636,,-2291.999999999959
2017.02.07,-870.9999999999995,985.0000000000136,-40.99999999999682,-1527.0000000000116,102.99999999999754,288.0000000000216,-229.00000000000142,-14.999999999998348,361.0000000000002,-178.00000000001148,-153.9999999999875,-378.999999999996,1002.9999999999983,-935.0000000000023,129.0000000000049,-974.9999999999925,306.00000000000625,,-2128.9999999999554
2017.02.07,-769.0000000000085,537.9999999999941,-173.00000000000182,-1368.999999999998,-51.000000000001044,275.000000000003,-230.000000000008,60.00000000000449,418.9999999999916,-261.0000000000001,-159.99999999998238,-583.0000000000002,1082.9999999999895,-980.9999999999945,70.00000000000739,-1092.9999999999995,324.9999999999975,,-2900.0000000000064
