date,GBPCHF,GBPJPY,empty,sum
2016.11.15,-784.9999999999912,-2092.0000000000127,,-2877.000000000004
2016.11.15,-556.9999999999853,-1819.9999999999932,,-2376.9999999999786
2016.11.15,-541.9999999999981,-1830.9999999999889,,-2372.999999999987
2016.11.15,-527.9999999999951,-1723.9999999999895,,-2251.9999999999845
2016.11.16,-580.999999999987,-1771.9999999999914,,-2352.999999999978
2016.11.16,-452.99999999999227,-1586.999999999989,,-2039.9999999999814
2016.11.16,-458.00000000000284,-1581.9999999999936,,-2039.9999999999964
2016.11.16,-493.99999999999443,-1581.9999999999936,,-2075.999999999988
2016.11.16,-556.0000000000009,-1597.0000000000084,,-2153.000000000009
2016.11.16,-448.000000000004,-1555.0000000000068,,-2003.000000000011
2016.11.16,-478.999999999985,-1568.9999999999884,,-2047.9999999999734
2016.11.16,-495.99999999998533,-1599.9999999999943,,-2095.9999999999795
2016.11.16,-598.999999999994,-1784.9999999999966,,-2383.9999999999905
2016.11.16,-519.0000000000028,-1800.9999999999877,,-2319.9999999999905
2016.11.16,-431.0000000000036,-1931.0000000000116,,-2362.000000000015
2016.11.16,-444.9999999999843,-1925.0000000000114,,-2369.9999999999955
2016.11.16,-435.9999999999919,-1786.0000000000014,,-2221.999999999993
2016.11.16,-417.99999999998505,-1753.9999999999907,,-2171.999999999976
2016.11.16,-405.9999999999952,-1712.9999999999939,,-2118.999999999989
2016.11.16,-497.99999999999847,-1889.00000000001,,-2387.0000000000086
2016.11.16,-510.99999999999477,-1925.0000000000114,,-2436.0000000000064
2016.11.16,-523.9999999999911,-2026.9999999999868,,-2550.999999999978
2016.11.16,-848.0000000000043,-2442.0000000000073,,-3290.000000000012
2016.11.16,-912.999999999986,-2462.9999999999936,,-3375.9999999999795
2016.11.16,-892.0000000000039,-2401.999999999987,,-3293.999999999991
2016.11.16,-862.9999999999916,-2490.000000000009,,-3353.000000000001
2016.11.16,-774.9999999999924,-2366.99999999999,,-3141.9999999999823
2016.11.16,-839.9999999999964,-2288.000000000011,,-3128.0000000000073
2016.11.16,-829.9999999999974,-2268.000000000001,,-3097.999999999998
2016.11.16,-848.9999999999886,-2219.999999999999,,-3068.9999999999877
2016.11.16,-707.9999999999975,-2271.9999999999914,,-2979.999999999989
2016.11.16,-625.9999999999932,-2093.999999999994,,-2719.9999999999873
2016.11.16,-668.9999999999862,-2094.999999999999,,-2763.9999999999854
2016.11.16,-675.0000000000034,-2094.999999999999,,-2770.0000000000027
2016.11.16,-646.9999999999976,-2000.0,,-2646.9999999999977
2016.11.16,-690.9999999999972,-1932.9999999999927,,-2623.99999999999
2016.11.16,-919.9999999999875,-2069.999999999993,,-2989.999999999981
2016.11.16,-807.9999999999865,-1868.9999999999998,,-2676.9999999999864
2016.11.16,-834.0000000000014,-1871.0000000000093,,-2705.000000000011
2016.11.16,-960.0000000000053,-2146.9999999999914,,-3106.999999999997
2016.11.16,-757.999999999992,-1908.9999999999918,,-2666.9999999999836
2016.11.16,-719.9999999999873,-1781.000000000006,,-2500.999999999993
2016.11.16,-539.0000000000006,-1707.9999999999984,,-2246.999999999999
2016.11.16,-492.0000000000035,-1746.9999999999857,,-2238.999999999989
2016.11.16,-483.99999999999557,-1668.0000000000064,,-2152.000000000002
2016.11.16,-583.0000000000002,-1750.0,,-2333.0
2016.11.16,-598.999999999994,-1769.0000000000055,,-2367.9999999999995
2016.11.16,-581.9999999999936,-1681.999999999988,,-2263.999999999982
2016.11.16,-527.9999999999951,-1592.000000000013,,-2120.000000000008
2016.11.16,-512.0000000000014,-1570.999999999998,,-2082.999999999999
2016.11.16,-455.0000000000054,-1497.9999999999905,,-1952.999999999996
2016.11.16,-465.99999999998863,-1473.9999999999895,,-1939.9999999999782
2016.11.17,-448.000000000004,-1525.0000000000057,,-1973.0000000000095
2016.11.17,-425.99999999999307,-1245.0000000000045,,-1670.9999999999977
2016.11.17,-409.99999999999926,-1260.9999999999957,,-1670.999999999995
2016.11.17,-404.9999999999887,-1170.9999999999923,,-1575.999999999981
2016.11.17,-275.000000000003,-1199.9999999999886,,-1474.9999999999916
2016.11.17,-253.99999999999866,-1156.000000000006,,-1410.0000000000045
2016.11.17,-243.99999999999977,-1413.9999999999873,,-1657.999999999987
2016.11.17,-160.00000000000458,-1258.0000000000098,,-1418.0000000000143
2016.11.17,-156.00000000000057,-1313.999999999993,,-1469.9999999999936
2016.11.17,-211.00000000000563,-1189.9999999999977,,-1401.0000000000034
2016.11.17,-180.99999999998673,-1064.9999999999977,,-1245.9999999999845
2016.11.17,-170.99999999998784,-1118.9999999999998,,-1289.9999999999877
2016.11.17,-270.99999999999903,-1180.0000000000068,,-1451.000000000006
2016.11.17,-322.9999999999844,-1295.9999999999923,,-1618.9999999999768
2016.11.17,-303.9999999999932,-1353.0000000000086,,-1657.0000000000018
2016.11.17,-265.99999999998846,-1370.0000000000045,,-1635.999999999993
2016.11.17,-319.0000000000026,-1487.9999999999995,,-1807.0000000000023
2016.11.17,-397.0000000000029,-1645.9999999999866,,-2042.9999999999895
2016.11.17,-371.99999999999454,-1694.9999999999932,,-2066.9999999999877
2016.11.17,-445.99999999999085,-1737.9999999999995,,-2183.9999999999905
2016.11.17,-617.0000000000009,-1699.9999999999886,,-2316.9999999999895
2016.11.17,-621.9999999999892,-1662.0000000000061,,-2283.9999999999955
2016.11.17,-750.9999999999906,-1941.0000000000025,,-2691.999999999993
2016.11.17,-926.0000000000045,-2186.0000000000073,,-3112.000000000012
2016.11.17,-644.9999999999844,-1913.000000000011,,-2557.9999999999955
2016.11.17,-587.9999999999885,-1812.0000000000118,,-2400.0000000000005
2016.11.17,-571.9999999999948,-1794.9999999999875,,-2366.9999999999823
2016.11.17,-655.9999999999899,-1877.0000000000095,,-2532.9999999999995
2016.11.17,-702.0000000000026,-2022.9999999999961,,-2724.9999999999986
2016.11.17,-785.9999999999978,-1984.0000000000089,,-2770.000000000007
2016.11.17,-812.999999999997,-2080.999999999989,,-2893.9999999999864
2016.11.17,-604.0000000000045,-2082.999999999998,,-2687.0000000000027
2016.11.17,-600.0000000000006,-2068.000000000012,,-2668.0000000000123
2016.11.17,-658.0000000000031,-2025.0000000000057,,-2683.0000000000086
2016.11.17,-658.0000000000031,-2024.000000000001,,-2682.000000000004
2016.11.17,-661.0000000000005,-1973.0000000000132,,-2634.0000000000136
2016.11.17,-973.999999999986,-2139.9999999999864,,-3113.9999999999723
2016.11.17,-922.0000000000006,-2218.999999999994,,-3140.9999999999945
2016.11.17,-961.9999999999961,-2348.9999999999895,,-3310.9999999999854
2016.11.17,-966.9999999999845,-2361.9999999999945,,-3328.999999999979
2016.11.17,-905.9999999999845,-2366.99999999999,,-3272.9999999999745
2016.11.17,-869.999999999993,-2377.999999999986,,-3247.999999999979
2016.11.17,-802.9999999999982,-2317.0000000000073,,-3120.0000000000055
2016.11.17,-853.9999999999992,-2258.00000000001,,-3112.000000000009
2016.11.17,-861.0000000000007,-2265.999999999991,,-3126.999999999992
2016.11.17,-871.9999999999839,-2346.0000000000036,,-3217.9999999999873
2016.11.17,-892.9999999999883,-2406.000000000006,,-3298.999999999994
2016.11.17,-922.0000000000006,-2622.9999999999905,,-3544.999999999991
2016.11.18,-845.9999999999912,-2623.9999999999955,,-3469.999999999987
2016.11.18,-845.9999999999912,-2762.0000000000005,,-3607.999999999992
2016.11.18,-775.9999999999989,-2628.999999999991,,-3404.99999999999
2016.11.18,-804.0000000000047,-2634.999999999991,,-3438.9999999999955
2016.11.18,-831.9999999999883,-2530.000000000001,,-3361.999999999989
2016.11.18,-870.9999999999995,-2522.9999999999964,,-3393.999999999996
2016.11.18,-903.9999999999937,-2598.9999999999895,,-3502.999999999983
2016.11.18,-903.9999999999937,-2766.999999999996,,-3670.9999999999895
2016.11.18,-855.0000000000058,-2832.999999999998,,-3688.000000000004
2016.11.18,-801.9999999999916,-2973.000000000013,,-3775.0000000000045
2016.11.18,-844.0000000000003,-2943.000000000012,,-3787.0000000000123
2016.11.18,-882.9999999999893,-2902.999999999992,,-3785.999999999981
2016.11.18,-861.0000000000007,-2933.9999999999973,,-3794.999999999998
2016.11.18,-882.9999999999893,-2991.99999999999,,-3874.999999999979
2016.11.18,-800.9999999999851,-2887.0000000000005,,-3687.9999999999854
2016.11.18,-875.999999999988,-3036.0000000000014,,-3911.999999999989
2016.11.18,-872.9999999999905,-2995.0000000000045,,-3867.999999999995
2016.11.18,-795.9999999999967,-3020.9999999999864,,-3816.999999999983
2016.11.18,-885.0000000000025,-3050.0000000000114,,-3935.0000000000136
2016.11.18,-1166.0000000000005,-3125.0,,-4291.0
2016.11.18,-1383.9999999999852,-3256.0,,-4639.999999999985
2016.11.18,-1330.9999999999934,-3312.000000000012,,-4643.0000000000055
2016.11.18,-1256.999999999997,-3223.000000000013,,-4480.00000000001
2016.11.18,-1082.0000000000052,-3158.999999999992,,-4240.999999999997
2016.11.18,-1024.0000000000027,-3165.999999999997,,-4190.0
2016.11.18,-1041.000000000003,-3074.0000000000123,,-4115.0000000000155
2016.11.18,-1052.9999999999927,-2979.99999999999,,-4032.9999999999827
2016.11.18,-943.9999999999893,-2954.0000000000077,,-3897.9999999999973
2016.11.18,-838.9999999999898,-2663.000000000011,,-3502.000000000001
2016.11.18,-570.9999999999882,-2129.9999999999955,,-2700.9999999999836
2016.11.18,-397.0000000000029,-1932.9999999999927,,-2329.9999999999955
2016.11.18,-276.9999999999939,-1848.9999999999895,,-2125.9999999999836
2016.11.18,-299.00000000000483,-1856.9999999999993,,-2156.000000000004
2016.11.18,-451.99999999998573,-2015.9999999999911,,-2467.999999999977
2016.11.18,-424.99999999998647,-2062.000000000012,,-2486.999999999998
2016.11.18,-488.9999999999839,-2213.9999999999986,,-2702.9999999999827
2016.11.18,-356.9999999999851,-2250.0,,-2606.999999999985
2016.11.18,-431.0000000000036,-2283.999999999992,,-2714.9999999999955
2016.11.18,-323.99999999999096,-2093.999999999994,,-2417.999999999985
2016.11.18,-546.9999999999864,-2426.9999999999927,,-2973.999999999979
2016.11.18,-566.9999999999842,-2423.000000000002,,-2989.999999999986
2016.11.18,-512.0000000000014,-2467.999999999989,,-2979.9999999999905
2016.11.18,-507.9999999999973,-2465.0000000000036,,-2973.000000000001
2016.11.18,-600.9999999999849,-2520.00000000001,,-3120.999999999995
2016.11.18,-692.0000000000038,-2635.9999999999955,,-3327.999999999999
2016.11.18,-658.0000000000031,-2737.9999999999995,,-3396.0000000000027
2016.11.18,-573.0000000000013,-2765.999999999991,,-3338.9999999999923
2016.11.18,-556.0000000000009,-2780.000000000001,,-3336.000000000002
