date,USDCHF,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2020.02.10,-68.00000000000139,286.00000000000847,27.000000000001023,-156.00000000000057,296.9999999999917,45.99999999999227,-35.00000000000725,-214.00000000000307,349.99999999999477,306.0000000000116,512.0000000000014,30.0000000000189,-763.9999999999869,-28.000000000005798,162.9999999999967,-141.00000000000534,-326.9999999999995,,284.0000000000069
2020.02.10,-66.99999999999484,287.9999999999994,40.99999999999682,-160.00000000000458,299.99999999998914,66.0000000000025,-36.0000000000027,-224.000000000002,349.99999999999477,337.0000000000175,507.9999999999973,4.000000000004,-798.9999999999942,-22.999999999996135,188.0000000000024,-134.00000000000034,-336.00000000000296,,303.000000000006
2020.02.10,-74.99999999999174,309.0000000000037,57.999999999992724,-195.9999999999962,302.0000000000023,63.00000000000239,-41.000000000002146,-265.0000000000041,364.9999999999931,342.00000000001296,514.9999999999987,-75.99999999998718,-903.9999999999937,-16.999999999995907,225.9999999999991,-137.00000000000045,-386.0000000000086,,83.00000000002495
2020.02.11,-64.99999999999284,306.00000000000625,49.99999999999716,-197.99999999999818,309.99999999998806,-5.000000000009663,-20.0000000000089,-240.00000000000688,386.9999999999929,318.00000000001205,470.9999999999992,-171.99999999999437,-909.9999999999886,-16.999999999995907,230.00000000000398,-225.9999999999991,-377.0000000000051,,-158.0
2020.02.11,-51.99999999999649,287.000000000015,64.99999999999773,-199.00000000000472,313.99999999999204,39.99999999999204,-27.00000000001035,-255.00000000000523,386.9999999999929,319.0000000000168,441.0000000000025,-200.99999999998454,-916.99999999999,0.0,239.00000000000432,-150.99999999999625,-382.00000000000455,,-91.99999999997874
2020.02.11,-75.9999999999983,292.00000000000335,60.99999999999284,-202.0000000000022,303.9999999999932,52.99999999999727,-31.000000000003247,-263.0000000000021,371.99999999999454,373.0000000000189,540.0000000000072,-69.9999999999923,-899.9999999999897,-6.000000000000227,236.99999999999477,-150.99999999999625,-387.99999999999943,,145.0000000000183
2020.02.11,-78.00000000000028,312.00000000000114,67.99999999999784,-246.00000000000176,309.0000000000037,60.99999999999284,-34.000000000000696,-304.9999999999997,385.99999999999744,378.0000000000143,558.9999999999984,-176.99999999998272,-1000.0000000000009,-7.999999999995566,269.999999999996,-144.99999999999602,-450.00000000000597,,-99.99999999998198
2020.02.11,-85.99999999999719,318.00000000001825,52.99999999999727,-226.00000000000398,314.99999999999864,42.00000000000159,-46.00000000000159,-287.0000000000039,387.99999999999943,356.00000000002296,530.0000000000082,-105.99999999998388,-968.9999999999976,-16.999999999995907,200.9999999999934,-192.00000000000728,-419.00000000000273,,-144.9999999999544
2020.02.11,-105.99999999999498,311.0000000000168,64.99999999999773,-278.00000000000045,276.9999999999939,48.00000000000182,-71.00000000000995,-362.00000000000676,383.0,355.0000000000182,512.0000000000014,-299.99999999998914,-1098.9999999999834,7.000000000005002,248.00000000000466,-192.00000000000728,-480.0000000000027,,-681.999999999955
2020.02.11,-117.99999999999588,272.00000000000557,115.99999999999966,-404.99999999999983,229.99999999999687,67.99999999999784,-113.00000000000753,-484.00000000000665,387.99999999999943,444.0000000000168,513.0000000000078,-539.0000000000006,-1326.9999999999893,54.99999999999261,371.9999999999999,-141.00000000000534,-592.0000000000036,,-1260.9999999999923
2020.02.11,-124.99999999999733,272.00000000000557,128.0000000000001,-365.99999999999966,219.99999999999798,75.9999999999934,-119.00000000000244,-451.0000000000014,378.00000000000057,517.0000000000243,492.0000000000035,-451.99999999998573,-1254.9999999999839,91.99999999999875,448.99999999999807,-91.00000000000819,-550.000000000006,,-784.9999999999624
2020.02.11,-146.00000000000168,273.0000000000121,144.99999999999602,-378.999999999996,194.0000000000053,72.00000000000273,-139.00000000000023,-480.0000000000027,361.0000000000002,472.0000000000084,459.0000000000094,-546.9999999999864,-1275.9999999999882,97.99999999999898,435.0000000000023,-132.000000000005,-565.0000000000044,,-1154.999999999949
2020.02.11,-165.9999999999995,263.00000000001324,168.99999999999693,-407.99999999999727,177.00000000000495,60.000000000002274,-170.00000000000347,-514.9999999999987,368.9999999999971,544.0000000000111,443.99999999999994,-575.9999999999987,-1329.9999999999868,141.9999999999959,510.9999999999957,-63.00000000000239,-572.0000000000058,,-1120.9999999999757
2020.02.11,-159.9999999999935,257.0000000000183,156.99999999999648,-429.0000000000016,170.00000000000347,72.00000000000273,-163.00000000000205,-538.0000000000051,373.99999999999653,554.000000000002,446.9999999999974,-655.9999999999899,-1376.9999999999839,144.99999999999602,540.9999999999968,-22.00000000000557,-611.000000000006,,-1238.999999999978
2020.02.11,-166.99999999999494,253.00000000001432,158.99999999999181,-426.00000000000415,170.00000000000347,66.99999999999307,-192.00000000000327,-546.000000000002,378.999999999996,554.000000000002,415.99999999999415,-648.9999999999885,-1397.9999999999882,153.99999999999636,521.0000000000008,-31.999999999996476,-585.0000000000022,,-1321.9999999999877
2020.02.11,-163.00000000000205,286.00000000000847,173.99999999999238,-434.9999999999965,185.99999999999727,69.00000000000261,-182.00000000000438,-546.000000000002,373.00000000000114,511.0000000000241,392.9999999999989,-712.9999999999859,-1424.9999999999875,159.00000000000603,548.0000000000018,-42.00000000000159,-597.0000000000031,,-1403.99999999995
2020.02.11,-174.99999999999181,304.00000000001535,179.00000000000205,-421.0000000000047,197.00000000000273,70.99999999999795,-198.00000000000927,-543.0000000000045,370.9999999999991,515.0000000000148,348.9999999999993,-703.9999999999935,-1449.9999999999957,167.0000000000016,546.0000000000065,-45.000000000001705,-574.0000000000078,,-1410.9999999999695
2020.02.11,-165.9999999999995,298.00000000002046,185.99999999999284,-461.0000000000003,194.0000000000053,73.99999999999807,-208.00000000000819,-580.0000000000027,391.9999999999924,529.0000000000248,340.9999999999913,-794.9999999999901,-1525.999999999983,167.99999999999216,582.9999999999984,-13.00000000000523,-623.0000000000069,,-1606.99999999998
2020.02.11,-195.9999999999962,296.0000000000074,188.0000000000024,-480.0000000000027,170.00000000000347,63.99999999999295,-231.0000000000034,-614.9999999999989,381.99999999999346,551.0000000000161,314.99999999999864,-862.9999999999916,-1554.9999999999952,203.00000000000296,590.999999999994,-6.000000000000227,-626.0000000000043,,-1811.9999999999814
2020.02.11,-203.99999999999307,302.0000000000023,206.99999999999363,-523.0000000000068,163.00000000000205,72.00000000000273,-246.00000000000176,-658.0000000000031,380.999999999998,570.0000000000216,272.00000000000557,-981.999999999994,-1690.999999999998,231.99999999999932,671.0000000000065,69.00000000000261,-669.0000000000085,,-2033.9999999999714
2020.02.11,-185.99999999999727,312.00000000000114,209.00000000000318,-502.9999999999979,194.0000000000053,84.00000000000318,-241.00000000000233,-634.0000000000013,405.9999999999952,596.0000000000036,303.9999999999932,-909.9999999999886,-1654.9999999999843,233.0000000000041,682.0000000000022,72.00000000000273,-646.0000000000022,,-1682.99999999996
2020.02.11,-168.99999999999693,308.0000000000194,173.99999999999238,-487.99999999999955,194.99999999998963,76.99999999999818,-243.00000000000432,-609.9999999999994,312.9999999999966,386.0000000000241,106.00000000000608,-1059.9999999999943,-1612.9999999999977,194.99999999999318,593.0000000000035,-15.000000000000568,-635.0000000000077,,-2485.9999999999773
2020.02.11,-152.99999999999204,281.0000000000201,164.99999999999204,-468.9999999999972,225.99999999999287,99.99999999999432,-239.0000000000003,-587.0000000000042,304.9999999999997,413.0000000000109,93.99999999999409,-960.9999999999897,-1566.0000000000007,222.99999999999898,579.9999999999983,-3.0000000000001137,-577.0000000000052,,-2167.999999999988
2020.02.11,-173.9999999999964,271.0000000000212,204.9999999999983,-450.00000000000597,202.9999999999976,115.99999999999966,-241.00000000000233,-552.0000000000081,292.00000000000335,390.0000000000148,69.9999999999923,-967.9999999999911,-1523.999999999992,224.00000000000375,587.9999999999939,-30.000000000001137,-569.0000000000084,,-2148.999999999981
2020.02.11,-136.99999999999824,306.00000000000625,174.99999999999716,-472.00000000000574,251.99999999998556,126.99999999999534,-220.00000000000907,-563.9999999999978,302.9999999999977,385.0000000000193,82.00000000000429,-992.9999999999994,-1586.999999999983,224.00000000000375,573.9999999999981,-15.000000000000568,-578.0000000000007,,-2137.9999999999873
2020.02.11,-83.9999999999952,277.00000000001614,146.99999999999136,-434.9999999999965,297.9999999999983,161.99999999999193,-172.00000000000549,-495.000000000001,314.99999999999864,403.00000000002,113.99999999999189,-890.9999999999974,-1464.999999999983,186.9999999999976,522.9999999999961,0.999999999990564,-544.0,,-1658.999999999986
2020.02.11,-81.9999999999932,267.0000000000172,158.00000000000125,-446.00000000000193,258.0000000000027,161.00000000000136,-161.00000000000003,-504.00000000000443,432.9999999999945,624.0000000000236,415.99999999999415,-544.9999999999955,-1435.9999999999927,176.9999999999925,546.999999999997,16.999999999995907,-558.9999999999984,,-674.9999999999659
2020.02.11,-82.99999999999974,257.0000000000183,146.0000000000008,-416.00000000000523,265.0000000000041,152.9999999999916,-155.00000000000514,-483.0000000000001,424.00000000000216,652.0000000000152,476.0000000000098,-490.999999999997,-1393.999999999984,180.99999999999739,522.9999999999961,-7.999999999995566,-531.9999999999991,,-484.99999999995043
2020.02.11,-66.99999999999484,229.00000000001253,165.99999999999682,-424.9999999999976,226.99999999999943,179.00000000000205,-163.00000000000205,-487.99999999999955,385.000000000002,617.0000000000186,357.00000000000733,-523.9999999999911,-1325.9999999999827,189.99999999999773,522.9999999999961,7.999999999995566,-530.0000000000082,,-641.9999999999478
2020.02.11,-112.000000000001,218.00000000000708,152.00000000000102,-417.99999999999613,212.99999999999653,107.99999999998988,-193.00000000000983,-490.00000000000153,341.0000000000024,549.0000000000066,293.0000000000099,-613.9999999999812,-1319.999999999988,201.99999999999818,534.000000000006,12.999999999991019,-524.0000000000023,,-1047.9999999999714
2020.02.11,-149.99999999999457,247.00000000001944,147.99999999999613,-424.00000000000216,190.99999999998562,72.99999999999329,-252.0000000000078,-541.0000000000026,398.9999999999938,586.0000000000127,381.0000000000091,-508.9999999999817,-1394.9999999999907,195.99999999999795,539.0000000000015,9.999999999990905,-519.0000000000028,,-1019.999999999982
2020.02.11,-143.9999999999997,275.000000000003,147.99999999999613,-434.000000000001,201.99999999999108,75.00000000000284,-235.00000000000742,-521.0000000000048,422.9999999999956,618.0000000000234,317.9999999999961,-546.9999999999864,-1416.9999999999793,204.9999999999983,516.0000000000053,-12.000000000000455,-528.0000000000063,,-1057.9999999999736
2020.02.11,-151.00000000000114,263.00000000001324,128.0000000000001,-446.00000000000193,226.99999999999943,57.999999999992724,-227.00000000001052,-533.0000000000057,471.99999999999466,671.999999999997,441.0000000000025,-497.99999999999847,-1444.9999999999852,218.00000000000352,551.0000000000019,9.999999999990905,-531.0000000000036,,-791.0000000000105
2020.02.11,-193.99999999999417,327.00000000001063,72.00000000000273,-411.0000000000058,239.99999999999577,-55.999999999997385,-259.0000000000092,-535.0000000000077,529.0000000000017,625.0,483.0000000000112,-369.99999999998147,-1495.9999999999861,93.99999999999409,454.9999999999983,-69.00000000000261,-535.0000000000077,,-1099.999999999978
2020.02.11,-212.99999999999653,385.00000000001313,63.00000000000239,-434.9999999999965,248.99999999998812,-72.00000000000273,-221.00000000000452,-577.0000000000052,590.0000000000016,603.0000000000086,652.0000000000082,-384.9999999999909,-1576.999999999984,54.000000000002046,433.00000000000693,-78.00000000000296,-580.0000000000027,,-1108.999999999955
2020.02.11,-195.00000000000074,250.00000000001688,75.00000000000284,-570.9999999999993,180.0000000000024,-52.99999999999727,-242.00000000000887,-670.9999999999993,571.9999999999948,661.0000000000014,631.0000000000038,-487.99999999999955,-1701.9999999999814,120.99999999999511,537.0000000000061,13.999999999995794,-690.0000000000017,,-1570.9999999999693
2020.02.11,-125.99999999999278,195.00000000001182,60.000000000002274,-628.0000000000064,185.99999999999727,31.999999999996476,-241.00000000000233,-701.0000000000072,607.0000000000019,814.0000000000214,792.9999999999993,-522.9999999999845,-1799.9999999999793,126.00000000000477,623.0000000000047,87.99999999999386,-741.9999999999982,,-1236.9999999999372
2020.02.11,-107.00000000000153,177.00000000000495,114.00000000000432,-695.9999999999966,177.99999999998929,101.99999999998965,-260.00000000000466,-758.9999999999985,575.0000000000033,978.0000000000086,682.0000000000048,-711.9999999999793,-1926.9999999999898,239.99999999999488,750.0,182.00000000000216,-787.0000000000043,,-1269.9999999999727
2020.02.11,-130.99999999999224,213.00000000001873,192.99999999999784,-611.000000000006,219.99999999999798,176.00000000000193,-274.00000000000756,-669.0000000000085,541.9999999999981,899.0000000000009,539.0000000000006,-670.9999999999993,-1778.9999999999973,292.0000000000016,733.9999999999947,209.99999999999375,-719.9999999999984,,-837.0000000000032
2020.02.11,-49.99999999999449,208.00000000000819,161.99999999999193,-561.0000000000003,273.9999999999965,240.99999999999966,-188.00000000001037,-595.0000000000011,490.999999999997,820.0000000000216,473.0000000000123,-686.9999999999932,-1699.9999999999905,246.9999999999999,679.000000000002,164.00000000000148,-656.000000000001,,-677.9999999999606
