date,USDCHF,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,GBPJPY,GBPCAD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2021.03.22,-596.0000000000076,-462.0000000000068,36.99999999999193,-309.0000000000037,189.00000000001694,-948.0000000000075,-461.99999999999574,22.999999999995246,-170.99999999999227,-191.99999999999218,-721.000000000016,-123.00000000000644,27.000000000001023,-387.00000000000045,355.99999999999454,300.99999999999574,,-3438.0000000000337
2021.03.22,-683.0000000000002,-567.0000000000064,-15.000000000000568,-385.000000000002,280.0000000000136,-1020.0000000000102,-522.0000000000002,92.99999999999864,-217.9999999999893,-308.9999999999815,-748.0000000000153,-103.00000000000864,6.000000000000227,-418.00000000000637,364.0000000000043,304.9999999999997,,-3940.000000000005
2021.03.22,-614.9999999999989,-533.0000000000057,-5.000000000009663,-358.9999999999982,280.0000000000136,-949.0000000000123,-485.0000000000021,95.99999999999609,-331.99999999999363,-305.9999999999841,-692.0000000000038,-103.00000000000864,33.00000000000125,-390.00000000000057,379.99999999999545,347.9999999999928,,-3632.000000000018
2021.03.22,-626.0000000000043,-563.0000000000024,17.99999999998647,-336.00000000000296,246.99999999999721,-971.0000000000036,-461.99999999999574,121.99999999999989,-370.00000000000455,-293.99999999999426,-685.0000000000023,-177.00000000000495,72.99999999999329,-378.0000000000001,373.9999999999952,304.9999999999997,,-3723.000000000044
2021.03.22,-640.0000000000073,-611.9999999999903,42.999999999992156,-365.99999999999966,229.00000000001253,-990.9999999999997,-463.0000000000023,121.99999999999989,-391.9999999999959,-259.9999999999936,-719.000000000003,-241.00000000000233,116.99999999999022,-411.00000000000136,367.999999999995,283.99999999999534,,-3932.000000000012
2021.03.22,-662.000000000007,-638.9999999999895,65.99999999998829,-370.00000000000364,202.00000000001327,-1064.0000000000073,-456.9999999999963,110.99999999999443,-479.0000000000134,-256.99999999999613,-702.0000000000026,-239.99999999999577,158.00000000000125,-444.0000000000026,423.0000000000018,269.9999999999925,,-4084.0000000000227
2021.03.22,-594.0000000000057,-615.00000000001,86.99999999998909,-387.000000000004,188.00000000001037,-1004.0000000000049,-405.9999999999952,90.0000000000012,-506.0000000000002,-211.99999999998997,-669.0000000000085,-190.00000000000128,191.0000000000025,-487.99999999999955,441.0000000000025,278.9999999999959,,-3795.0000000000177
2021.03.22,-580.9999999999982,-600.0000000000006,106.99999999999932,-399.0000000000049,175.99999999999838,-990.9999999999997,-365.99999999999966,85.00000000000173,-485.00000000001364,-178.99999999999582,-602.0000000000136,-177.99999999998929,240.99999999999966,-503.0000000000001,465.999999999994,249.99999999999466,,-3559.0000000000277
2021.03.22,-567.0000000000064,-594.0000000000057,109.99999999999943,-383.99999999999545,170.00000000000347,-981.0000000000088,-375.0000000000031,93.99999999999409,-479.99999999998977,-219.99999999999798,-620.0000000000206,-238.99999999998923,203.00000000000296,-495.00000000000455,409.000000000006,209.9999999999991,,-3759.000000000017
2021.03.22,-555.0000000000055,-564.9999999999933,103.9999999999992,-334.9999999999964,168.0000000000126,-971.0000000000036,-431.99999999999903,131.99999999999878,-478.00000000000864,-304.9999999999997,-721.000000000016,-289.0000000000059,137.99999999999102,-442.0000000000073,388.9999999999958,231.0000000000034,,-3931.0000000000355
2021.03.22,-587.9999999999997,-548.9999999999995,122.99999999999045,-319.0000000000026,202.00000000001327,-1031.000000000006,-451.0000000000014,151.00000000000114,-497.99999999999045,-312.9999999999855,-716.0000000000056,-446.9999999999974,153.99999999999636,-425.00000000001137,326.9999999999982,169.99999999999238,,-4210.000000000007
2021.03.22,-597.0000000000031,-543.999999999989,125.99999999999056,-317.9999999999961,255.00000000000523,-1070.0000000000073,-461.0000000000003,226.00000000000398,-556.0000000000116,-347.9999999999928,-693.0000000000102,-507.9999999999973,167.0000000000016,-451.0000000000076,302.0000000000067,114.99999999999844,,-4355.000000000008
2021.03.22,-651.0000000000016,-523.9999999999911,146.99999999999136,-302.0000000000023,297.9999999999983,-1083.0000000000127,-544.0,256.0000000000007,-510.9999999999957,-295.99999999998516,-648.0000000000041,-614.9999999999877,155.00000000000114,-431.0000000000116,162.00000000000614,-92.99999999999864,,-4679.999999999993
2021.03.22,-643.0000000000047,-517.9999999999962,146.99999999999136,-290.9999999999968,306.00000000000625,-1060.0000000000023,-520.9999999999936,315.9999999999941,-502.00000000000955,-268.9999999999859,-639.0000000000118,-516.0000000000053,164.99999999999204,-422.00000000001125,262.00000000000045,-29.000000000001247,,-4214.000000000034
2021.03.23,-629.0000000000018,-520.9999999999936,131.9999999999908,-309.0000000000037,250.00000000001688,-1055.0000000000068,-551.0000000000015,295.99999999999625,-498.9999999999952,-264.9999999999819,-634.0000000000013,-916.0000000000057,170.0000000000017,-431.0000000000116,73.99999999999807,-117.00000000000044,,-5004.999999999999
2021.03.23,-597.9999999999985,-516.9999999999897,119.99999999999034,-239.0000000000003,258.0000000000027,-1024.000000000001,-465.9999999999998,427.99999999999505,-451.9999999999982,-290.9999999999968,-663.0000000000135,-1069.9999999999932,150.99999999999625,-344.99999999999886,1.0000000000047748,-182.00000000000438,,-4889.000000000006
2021.03.23,-586.0000000000088,-529.0000000000017,117.999999999995,-236.00000000000287,253.00000000001432,-1007.000000000005,-461.0000000000003,465.9999999999998,-469.99999999999886,-305.9999999999841,-674.000000000019,-1269.000000000009,138.9999999999958,-337.0000000000033,-93.99999999999409,-289.0000000000059,,-5282.000000000029
2021.03.23,-580.0000000000027,-503.99999999999335,101.99999999998965,-287.9999999999994,274.00000000001864,-987.9999999999995,-448.000000000004,525.9999999999932,-468.9999999999941,-303.9999999999932,-652.0000000000082,-1265.9999999999893,143.99999999999125,-381.0000000000002,-103.9999999999992,-309.99999999999915,,-5247.99999999999
2021.03.23,-582.0000000000048,-578.9999999999961,88.99999999999864,-302.0000000000023,177.00000000000495,-981.0000000000088,-426.00000000000415,512.9999999999968,-406.0000000000059,-221.99999999998886,-696.0000000000077,-1371.9999999999955,149.0000000000009,-388.00000000000523,-141.9999999999959,-333.0000000000055,,-5501.000000000018
2021.03.23,-504.9999999999999,-512.0000000000014,129.99999999999545,-209.00000000000364,172.0000000000166,-941.0000000000025,-410.9999999999947,544.9999999999955,-373.9999999999952,-200.00000000000017,-704.0000000000157,-1649.999999999996,143.00000000000068,-322.00000000000273,-242.999999999995,-465.0000000000043,,-5546.000000000003
2021.03.23,-499.000000000005,-536.0000000000032,143.99999999999125,-180.99999999999784,144.0000000000108,-943.000000000012,-405.9999999999952,578.9999999999961,-399.0000000000009,-183.99999999998417,-735.000000000019,-1697.9999999999995,152.00000000000102,-297.00000000001125,-253.0000000000001,-490.00000000000153,,-5602.00000000003
2021.03.23,-499.000000000005,-541.9999999999981,93.99999999999409,-133.00000000000534,138.0000000000159,-921.0000000000065,-417.99999999999613,639.9999999999961,-316.0000000000025,-173.00000000000094,-739.0000000000008,-1743.99999999999,81.99999999999363,-246.00000000000932,-299.99999999999716,-500.00000000000045,,-5577.000000000013
2021.03.23,-519.0000000000028,-503.99999999999335,16.999999999995907,-100.99999999999554,209.00000000001472,-859.9999999999994,-454.9999999999943,646.9999999999976,-223.0000000000132,-213.99999999998087,-737.0000000000099,-1590.0000000000025,-5.000000000009663,-168.00000000000637,-355.000000000004,-426.00000000000415,,-5284.000000000008
2021.03.23,-504.00000000000443,-446.9999999999974,67.99999999999784,-17.999999999995797,226.00000000001506,-858.0000000000041,-478.9999999999961,683.9999999999957,-163.0000000000109,-258.99999999998704,-763.0000000000026,-2011.9999999999916,0.999999999990564,-66.0000000000025,-510.9999999999957,-619.0000000000028,,-5719.999999999992
2021.03.23,-496.00000000000756,-465.0000000000043,43.99999999999693,19.00000000000235,221.00000000000452,-849.0000000000038,-478.0000000000006,771.9999999999949,-197.00000000000273,-284.9999999999797,-773.0000000000015,-1902.0000000000036,-21.000000000000796,-23.000000000010346,-474.00000000000375,-565.0000000000044,,-5472.000000000025
2021.03.23,-521.0000000000048,-493.99999999999443,32.99999999998704,19.999999999997797,222.00000000001108,-854.0000000000134,-468.9999999999972,797.0000000000033,-211.00000000001273,-283.99999999999534,-765.0000000000157,-1988.9999999999964,9.999999999990905,-19.000000000005457,-498.9999999999952,-616.0000000000055,,-5639.000000000046
2021.03.23,-525.0000000000088,-506.0000000000064,24.999999999991473,9.999999999998899,215.00000000000963,-843.0000000000035,-487.0000000000041,802.9999999999982,-207.9999999999984,-324.9999999999975,-801.0000000000073,-2002.9999999999993,-10.000000000005116,-6.000000000000227,-510.9999999999957,-602.999999999998,,-5775.000000000026
2021.03.23,-494.00000000000557,-445.99999999999085,50.99999999998772,85.00000000000173,231.0000000000034,-817.0000000000073,-504.00000000000443,848.9999999999998,-145.00000000001023,-316.99999999998954,-833.000000000017,-2100.9999999999973,-58.000000000006935,69.99999999999318,-581.0000000000031,-640.0000000000073,,-5650.000000000054
2021.03.23,-485.0000000000021,-425.99999999999307,56.99999999998795,148.99999999999915,230.00000000001907,-823.0000000000075,-507.0000000000019,866.9999999999956,-99.99999999999432,-300.99999999999574,-835.000000000008,-2185.999999999999,-64.00000000000716,118.99999999999977,-617.0000000000044,-670.000000000004,,-5592.0000000000155
2021.03.23,-470.9999999999992,-428.00000000000614,67.99999999999784,260.00000000000466,212.00000000001216,-817.0000000000073,-517.9999999999962,893.9999999999948,-54.000000000002046,-285.99999999998624,-875.0000000000035,-2275.999999999989,-70.00000000000739,239.99999999999488,-649.0000000000009,-699.0000000000052,,-5468.999999999999
2021.03.23,-473.0000000000012,-449.0000000000105,41.99999999998738,271.9999999999945,202.9999999999976,-799.0000000000066,-529.0000000000017,922.0000000000006,-97.00000000000841,-328.9999999999793,-906.0000000000068,-2449.999999999997,-129.0000000000049,271.0000000000008,-763.0000000000052,-770.000000000004,,-5984.000000000044
2021.03.23,-473.0000000000012,-462.9999999999912,9.000000000000341,295.99999999999625,181.00000000000892,-803.0000000000115,-509.00000000000387,968.9999999999976,-122.99999999999045,-400.9999999999847,-867.0000000000177,-2442.999999999995,-96.00000000000364,293.99999999999693,-742.999999999995,-812.0000000000016,,-5983.999999999996
2021.03.23,-513.0000000000078,-492.0000000000035,3.0000000000001137,165.00000000000404,189.00000000001694,-842.000000000013,-520.9999999999936,919.9999999999986,-211.00000000001273,-397.99999999998727,-860.0000000000163,-2421.999999999991,-88.99999999999864,164.00000000000148,-748.0000000000047,-802.0000000000027,,-6457.000000000009
2021.03.23,-477.0000000000052,-472.9999999999901,42.999999999992156,151.9999999999966,-58.000000000002494,-794.0000000000111,-448.000000000004,795.0000000000013,-236.99999999999477,-444.9999999999843,-777.0000000000055,-2388.999999999997,-73.99999999999807,147.99999999999613,-801.9999999999925,-904.0000000000048,,-6740.000000000003
2021.03.23,-159.00000000000912,-251.00000000000122,58.9999999999975,231.0000000000034,-35.999999999991594,-409.000000000006,-304.00000000000426,768.000000000002,-198.0000000000075,-377.9999999999894,-685.0000000000023,-2475.9999999999895,-121.99999999999989,214.9999999999892,-881.0000000000002,-938.0000000000055,,-5564.000000000015
2021.03.23,-73.00000000000084,-164.00000000000858,80.99999999998886,273.000000000001,-24.000000000001798,-341.0000000000082,-246.99999999999721,744.0000000000002,103.00000000000864,-109.99999999998789,-572.0000000000169,-2173.0000000000027,-106.99999999999932,247.99999999999045,-801.9999999999925,-868.000000000002,,-4032.000000000028
2021.03.23,-95.00000000000064,-174.00000000000747,69.99999999999318,248.00000000000378,-21.999999999988695,-352.00000000000387,-314.0000000000032,747.9999999999931,134.9999999999909,-109.99999999998789,-733.0000000000059,-2483.9999999999973,-209.00000000000318,221.9999999999942,-923.9999999999924,-912.9999999999972,,-4907.000000000013
2021.03.23,-57.00000000000705,-160.00000000000458,-34.000000000006025,395.0000000000009,-51.99999999998539,-286.00000000000136,-343.00000000000443,864.9999999999935,430.0000000000068,-51.99999999998539,-870.0000000000152,-2587.000000000006,-350.9999999999991,396.0000000000008,-1060.0000000000023,-890.0000000000019,,-4656.000000000016
2021.03.23,-78.00000000000028,-171.00000000001003,-264.00000000001,414.00000000000324,-27.999999999983594,-134.00000000000034,-392.00000000000347,931.0000000000041,679.000000000002,-105.99999999998388,-939.0000000000009,-3041.000000000005,-633.0000000000098,536.0000000000014,-1456.0000000000032,-1082.0000000000052,,-5764.0000000000055
2021.03.23,-26.000000000003798,-106.99999999999044,-248.00000000000466,471.99999999999466,-34.99999999998504,43.99999999999693,-400.9999999999958,966.0000000000002,969.9999999999989,37.00000000002035,-935.0000000000191,-3031.000000000006,-594.9999999999989,661.0000000000014,-1426.0000000000018,-1102.9999999999984,,-4756.999999999992
2021.03.23,24.000000000001798,-28.999999999990145,-213.00000000000807,458.00000000000284,-3.999999999981796,20.999999999986585,-341.0000000000024,924.0000000000026,872.0000000000141,-1.999999999990898,-803.0000000000203,-2703.9999999999955,-534.000000000006,616.9999999999902,-1290.0000000000064,-988.0,,-3992.0000000000036
2021.03.23,34.000000000000696,-11.999999999989797,-193.00000000001205,407.0000000000018,-28.999999999990145,40.99999999999682,-280.00000000000244,873.0000000000016,661.0000000000014,-124.99999999999733,-696.0000000000077,-2627.0000000000014,-442.99999999999784,565.9999999999883,-1242.999999999995,-1009.9999999999998,,-4076.0000000000027
2021.03.23,57.99999999999139,-68.00000000000139,-178.00000000001148,400.9999999999958,-134.99999999999625,85.99999999999852,-270.99999999999903,929.9999999999975,570.999999999998,-90.99999999999665,-719.000000000003,-2910.999999999997,-465.0000000000034,551.9999999999925,-1331.9999999999936,-1205.0000000000005,,-4777.000000000029
2021.03.23,71.99999999999429,-120.00000000000898,-143.00000000000068,312.9999999999966,-161.99999999999548,70.99999999999795,-200.99999999999562,912.9999999999972,534.9999999999966,-106.99999999999044,-692.0000000000038,-2906.9999999999927,-381.0000000000002,439.9999999999977,-1301.0000000000018,-1155.000000000006,,-4825.0000000000155
2021.03.23,124.99999999999733,-86.0000000000083,-124.00000000000944,343.9999999999999,-258.99999999998704,128.99999999999068,-151.00000000000114,887.9999999999999,562.9999999999882,-126.99999999998823,-657.0000000000186,-2983.0000000000023,-386.0000000000099,468.9999999999941,-1368.9999999999998,-1245.0000000000073,,-4869.000000000062
2021.03.23,191.99999999999218,8.999999999992347,-107.00000000001353,326.9999999999995,-243.99999999999977,190.9999999999883,-134.99999999999625,856.0000000000013,622.0000000000141,-62.99999999999084,-571.0000000000103,-2943.999999999991,-368.9999999999998,439.9999999999977,-1364.999999999995,-1305.0000000000007,,-4466.000000000012
2021.03.23,319.99999999999807,70.99999999999883,-42.00000000000159,322.00000000000006,-316.99999999998954,296.99999999999704,26.000000000003798,819.9999999999985,461.9999999999891,140.0000000000068,-382.0000000000157,-2899.0000000000073,-252.00000000000955,357.9999999999899,-1320.999999999998,-1400.9999999999966,,-3798.0000000000364
2021.03.23,329.999999999997,72.99999999998974,-89.00000000001285,346.9999999999973,-298.9999999999826,315.9999999999883,50.0000000000056,781.9999999999939,481.9999999999993,9.999999999998899,-402.0000000000135,-2905.000000000002,-302.99999999999727,426.00000000000193,-1359.9999999999995,-1383.000000000001,,-3925.0000000000364
2021.03.23,330.9999999999924,60.99999999999994,-51.00000000000193,298.9999999999937,-306.9999999999906,294.9999999999875,70.0000000000034,737.9999999999942,417.0000000000016,11.00000000000545,-344.00000000001097,-2750.000000000008,-234.99999999999943,356.9999999999993,-1248.9999999999952,-1305.0000000000007,,-3662.000000000029
2021.03.23,351.99999999999676,96.00000000000719,-78.00000000000296,322.00000000000006,-329.00000000000153,318.9999999999884,97.9999999999981,754.9999999999945,508.99999999998613,119.00000000000244,-278.00000000000045,-2845.999999999993,-204.00000000000773,381.0000000000002,-1319.0000000000027,-1358.0000000000036,,-3461.000000000038
2021.03.23,363.99999999999767,100.0000000000112,-65.00000000001194,343.00000000000443,-293.99999999999426,345.9999999999894,102.00000000000209,780.000000000003,526.9999999999868,164.00000000000858,-241.00000000000233,-2706.000000000008,-221.00000000000364,430.9999999999974,-1287.9999999999968,-1339.9999999999968,,-2998.0000000000136
2021.03.23,364.9999999999931,167.00000000000603,-14.000000000010004,446.9999999999974,-262.999999999991,324.99999999998863,111.00000000000554,831.000000000004,562.9999999999882,293.0000000000099,-216.00000000001617,-2906.9999999999927,-186.00000000000705,509.00000000000034,-1385.9999999999957,-1439.0000000000014,,-2800.000000000021
2021.03.23,375.9999999999986,164.99999999999292,9.999999999990905,475.99999999999864,-258.0000000000027,289.99999999999204,90.0000000000012,837.9999999999943,562.9999999999882,247.00000000001944,-249.00000000001032,-2899.9999999999914,-195.99999999999795,506.0000000000002,-1361.000000000004,-1582.0000000000057,,-2985.0000000000364
2021.03.23,391.9999999999924,192.99999999999872,24.999999999991473,534.0000000000011,-258.0000000000027,316.99999999999307,133.00000000000534,880.000000000003,627.0000000000095,497.0000000000141,-140.0000000000068,-2997.000000000005,-165.99999999999682,552.9999999999973,-1433.9999999999975,-1573.9999999999977,,-2418.0
