date,EURCAD,empty,sum
2018.09.26,-639.0000000000118,,-639.0000000000118
2018.09.26,-656.9999999999965,,-656.9999999999965
2018.09.26,-673.9999999999968,,-673.9999999999968
2018.09.26,-710.999999999995,,-710.999999999995
2018.09.26,-722.0000000000005,,-722.0000000000005
2018.09.26,-727.9999999999953,,-727.9999999999953
2018.09.26,-739.0000000000008,,-739.0000000000008
2018.09.26,-757.999999999992,,-757.999999999992
2018.09.26,-839.0000000000119,,-839.0000000000119
2018.09.26,-835.9999999999923,,-835.9999999999923
2018.09.26,-800.0000000000007,,-800.0000000000007
2018.09.26,-798.9999999999942,,-798.9999999999942
2018.09.26,-754.0000000000102,,-754.0000000000102
2018.09.26,-751.9999999999972,,-751.9999999999972
2018.09.26,-736.0000000000033,,-736.0000000000033
2018.09.26,-686.0000000000089,,-686.0000000000089
2018.09.26,-520.0000000000093,,-520.0000000000093
2018.09.26,-556.0000000000009,,-556.0000000000009
2018.09.26,-489.0000000000061,,-489.0000000000061
2018.09.26,-462.0000000000068,,-462.0000000000068
2018.09.26,-431.0000000000036,,-431.0000000000036
2018.09.26,-429.00000000001273,,-429.00000000001273
2018.09.26,-546.000000000002,,-546.000000000002
2018.09.26,-707.0000000000132,,-707.0000000000132
2018.09.26,-726.0000000000044,,-726.0000000000044
2018.09.26,-736.0000000000033,,-736.0000000000033
2018.09.26,-739.0000000000008,,-739.0000000000008
2018.09.26,-760.0000000000051,,-760.0000000000051
2018.09.26,-947.000000000009,,-947.000000000009
2018.09.26,-1395.000000000013,,-1395.000000000013
2018.09.26,-1401.0000000000077,,-1401.0000000000077
2018.09.26,-1339.0000000000014,,-1339.0000000000014
2018.09.26,-1317.999999999997,,-1317.999999999997
2018.09.26,-1188.0000000000114,,-1188.0000000000114
2018.09.26,-1192.9999999999995,,-1192.9999999999995
2018.09.26,-1207.0000000000025,,-1207.0000000000025
2018.09.27,-1337.9999999999948,,-1337.9999999999948
2018.09.27,-1476.0000000000107,,-1476.0000000000107
2018.09.27,-1509.0000000000048,,-1509.0000000000048
2018.09.27,-1496.0000000000084,,-1496.0000000000084
2018.09.27,-1530.9999999999934,,-1530.9999999999934
2018.09.27,-1499.000000000006,,-1499.000000000006
2018.09.27,-1520.9999999999945,,-1520.9999999999945
2018.09.27,-1496.0000000000084,,-1496.0000000000084
2018.09.27,-1516.0000000000061,,-1516.0000000000061
2018.09.27,-1516.0000000000061,,-1516.0000000000061
2018.09.27,-1522.0000000000011,,-1522.0000000000011
2018.09.27,-1536.000000000004,,-1536.000000000004
2018.09.27,-1527.9999999999961,,-1527.9999999999961
2018.09.27,-1506.0000000000073,,-1506.0000000000073
2018.09.27,-1526.0000000000052,,-1526.0000000000052
2018.09.27,-1506.0000000000073,,-1506.0000000000073
2018.09.27,-1520.9999999999945,,-1520.9999999999945
2018.09.27,-1141.9999999999986,,-1141.9999999999986
2018.09.27,-1099.0000000000055,,-1099.0000000000055
2018.09.27,-1099.0000000000055,,-1099.0000000000055
2018.09.27,-1194.0000000000061,,-1194.0000000000061
2018.09.27,-1149.0,,-1149.0
2018.09.27,-1187.0000000000048,,-1187.0000000000048
2018.09.27,-1336.0000000000039,,-1336.0000000000039
2018.09.27,-1326.000000000005,,-1326.000000000005
2018.09.27,-1296.0000000000082,,-1296.0000000000082
2018.09.27,-1340.000000000008,,-1340.000000000008
2018.09.27,-1357.0000000000082,,-1357.0000000000082
2018.09.27,-1336.0000000000039,,-1336.0000000000039
2018.09.27,-1239.9999999999966,,-1239.9999999999966
2018.09.27,-1353.000000000004,,-1353.000000000004
2018.09.27,-1134.999999999997,,-1134.999999999997
2018.09.27,-1015.9999999999947,,-1015.9999999999947
2018.09.27,-958.9999999999987,,-958.9999999999987
2018.09.27,-1025.9999999999936,,-1025.9999999999936
2018.09.27,-981.0000000000097,,-981.0000000000097
2018.09.27,-879.9999999999919,,-879.9999999999919
2018.09.27,-614.0000000000034,,-614.0000000000034
2018.09.27,-469.99999999999267,,-469.99999999999267
2018.09.27,-452.00000000000796,,-452.00000000000796
2018.09.27,-361.0000000000113,,-361.0000000000113
2018.09.27,-373.00000000000114,,-373.00000000000114
2018.09.27,-229.00000000001253,,-229.00000000001253
2018.09.27,-340.00000000000693,,-340.00000000000693
2018.09.27,-341.99999999999784,,-341.99999999999784
2018.09.27,-290.00000000001245,,-290.00000000001245
2018.09.27,-334.00000000001205,,-334.00000000001205
2018.09.27,-238.0000000000049,,-238.0000000000049
2018.09.28,-185.00000000001293,,-185.00000000001293
2018.09.28,-177.00000000000495,,-177.00000000000495
2018.09.28,-49.00000000001015,,-49.00000000001015
2018.09.28,-25.00000000000835,,-25.00000000000835
2018.09.28,-25.00000000000835,,-25.00000000000835
2018.09.28,-22.0000000000109,,-22.0000000000109
2018.09.28,-76.0000000000094,,-76.0000000000094
2018.09.28,-100.99999999999554,,-100.99999999999554
2018.09.28,-75.00000000000284,,-75.00000000000284
2018.09.28,-69.00000000000794,,-69.00000000000794
2018.09.28,-46.0000000000127,,-46.0000000000127
2018.09.28,-18.0000000000069,,-18.0000000000069
2018.09.28,-46.999999999997044,,-46.999999999997044
2018.09.28,-35.999999999991594,,-35.999999999991594
2018.09.28,-38.0000000000047,,-38.0000000000047
2018.09.28,-26.999999999999247,,-26.999999999999247
2018.09.28,-32.999999999994145,,-32.999999999994145
2018.09.28,-42.999999999993044,,-42.999999999993044
2018.09.28,-52.000000000007596,,-52.000000000007596
2018.09.28,143.00000000000423,,143.00000000000423
2018.09.28,192.99999999999872,,192.99999999999872
2018.09.28,383.0,,383.0
2018.09.28,353.0000000000033,,353.0000000000033
2018.09.28,424.00000000000216,,424.00000000000216
2018.09.28,503.99999999999335,,503.99999999999335
2018.09.28,652.0000000000082,,652.0000000000082
2018.09.28,729.0000000000018,,729.0000000000018
2018.09.28,792.9999999999993,,792.9999999999993
2018.09.28,940.0000000000075,,940.0000000000075
2018.09.28,910.9999999999951,,910.9999999999951
2018.09.28,960.0000000000053,,960.0000000000053
2018.09.28,1248.999999999989,,1248.999999999989
2018.09.28,1244.0000000000007,,1244.0000000000007
2018.09.28,1380.0000000000034,,1380.0000000000034
2018.09.28,1401.999999999992,,1401.999999999992
2018.09.28,1358.999999999999,,1358.999999999999
2018.09.28,1387.000000000005,,1387.000000000005
2018.09.28,1434.000000000002,,1434.000000000002
2018.09.28,1448.0000000000048,,1448.0000000000048
2018.09.28,1400.0000000000011,,1400.0000000000011
2018.09.28,1407.0000000000027,,1407.0000000000027
2018.09.28,1462.0000000000077,,1462.0000000000077
2018.09.28,1524.9999999999986,,1524.9999999999986
2018.09.28,1462.0000000000077,,1462.0000000000077
2018.09.28,1520.9999999999945,,1520.9999999999945
2018.09.28,1539.0000000000014,,1539.0000000000014
2018.09.28,1600.0000000000014,,1600.0000000000014
2018.09.28,1608.9999999999939,,1608.9999999999939
