date,USDCHF,USDJPY,USDCAD,AUDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.07.31,-566.9999999999953,563.999999999993,-418.0000000000073,-390.0000000000015,253.99999999999866,150.00000000000568,-22.999999999995246,51.000000000001044,-1579.0000000000077,-287.000000000015,-696.0000000000077,127.00000000001043,452.00000000000796,-917.0000000000016,-1107.99999999999,631.0000000000002,19.00000000000235,-173.9999999999964,,-3910.9999999999986
2018.07.31,-448.9999999999994,836.9999999999891,-208.99999999999253,-363.0000000000022,275.9999999999874,164.00000000000858,-9.00000000000345,39.00000000000014,-1497.000000000014,70.99999999999883,-678.0000000000008,96.99999999999153,295.0000000000008,-871.9999999999999,-1045.0000000000018,801.0000000000019,197.00000000000273,-226.00000000000398,,-2571.0000000000373
2018.07.31,-456.00000000000085,901.9999999999868,-136.00000000000279,-302.9999999999977,261.0000000000001,178.00000000000037,19.00000000000235,47.00000000000814,-1569.9999999999932,136.99999999998712,-641.0000000000027,103.00000000000864,304.00000000001535,-887.0000000000005,-1054.9999999999927,784.9999999999966,226.99999999999943,-187.00000000000384,,-2271.9999999999886
2018.07.31,-478.9999999999961,884.9999999999909,-327.00000000001063,-363.0000000000022,350.9999999999902,36.0000000000027,-70.99999999999883,35.00000000000725,-1442.0000000000073,131.99999999999878,-639.0000000000118,-112.000000000001,258.0000000000027,-1037.0000000000061,-1138.999999999996,808.9999999999975,157.00000000000713,-229.00000000000142,,-3175.000000000033
2018.07.31,-371.99999999999454,940.9999999999883,-343.00000000000443,-351.0000000000013,347.9999999999928,12.000000000000899,-75.9999999999983,56.0000000000005,-1419.0000000000111,452.99999999999227,-289.0000000000059,-140.99999999999113,299.00000000000483,-1046.999999999997,-1125.9999999999905,802.9999999999973,126.0000000000039,-36.0000000000027,,-2162.000000000016
2018.07.31,-408.9999999999927,933.9999999999975,-415.0000000000098,-412.9999999999967,337.99999999999386,29.000000000001247,-70.0000000000034,63.00000000000195,-1438.999999999993,482.999999999989,-300.00000000001137,-143.00000000000423,309.0000000000037,-1061.000000000007,-1164.999999999992,838.9999999999986,169.00000000000804,-48.000000000003595,,-2299.0000000000196
2018.07.31,-397.99999999999835,930.9999999999974,-425.99999999999307,-378.00000000000057,283.99999999999534,14.000000000002899,-73.99999999999629,39.00000000000014,-1463.9999999999986,344.99999999999534,-239.00000000001143,-100.99999999999554,290.00000000001245,-1055.0000000000068,-1126.9999999999955,834.0000000000032,113.00000000000753,-11.00000000000545,,-2422.9999999999873
2018.07.31,-386.9999999999929,860.99999999999,-424.00000000000216,-402.9999999999978,287.9999999999994,-6.999999999990347,-87.99999999999919,7.0000000000014495,-1424.0000000000066,411.0000000000058,-207.00000000000162,-127.99999999999478,219.99999999999798,-1025.0000000000057,-1109.9999999999995,835.000000000008,148.99999999999915,-38.0000000000047,,-2469.9999999999936
2018.07.31,-398.9999999999938,863.9999999999901,-446.9999999999974,-385.99999999999744,297.9999999999983,-51.99999999999649,-85.99999999999719,-9.999999999998899,-1360.99999999999,452.99999999999227,-150.00000000000568,-178.99999999999582,126.0000000000039,-1049.9999999999973,-1084.0000000000032,835.9999999999985,96.00000000000719,-23.00000000000635,,-2553.999999999989
2018.07.31,-325.99999999999295,869.9999999999903,-500.00000000001154,-402.00000000000233,245.99999999999068,-100.00000000000009,-141.00000000000225,-68.00000000000139,-1387.0000000000005,499.9999999999893,-5.000000000010552,-221.00000000000452,32.0000000000098,-1091.0000000000082,-1122.9999999999905,853.9999999999992,95.00000000000064,-4.999999999999449,,-2772.0000000000446
2018.07.31,-336.00000000000296,847.999999999999,-541.9999999999981,-400.00000000000034,225.00000000000853,-91.99999999999208,-134.0000000000008,-68.99999999999685,-1387.0000000000005,470.9999999999992,9.999999999998899,-224.000000000002,28.000000000005798,-1085.9999999999986,-1119.9999999999905,882.9999999999956,79.00000000000685,-16.0000000000049,,-2861.999999999974
2018.07.31,-351.0000000000013,845.9999999999894,-578.0000000000118,-412.00000000000125,245.0000000000063,-106.99999999999044,-116.00000000000499,-74.99999999999174,-1378.9999999999907,482.999999999989,2.999999999997449,-225.00000000000853,-41.99999999998649,-1114.0000000000043,-1102.0000000000039,890.0000000000006,70.99999999999883,-21.999999999999797,,-2985.0000000000136
2018.07.31,-336.9999999999984,847.999999999999,-551.9999999999969,-378.00000000000057,259.9999999999936,-102.99999999999754,-92.99999999999864,-74.99999999999174,-1359.0000000000089,417.0000000000007,42.0000000000087,-192.99999999999872,-56.99999999999594,-1084.0000000000032,-1075.0000000000027,891.0000000000053,28.000000000005798,-26.999999999999247,,-2846.999999999979
2018.07.31,-346.9999999999973,775.9999999999962,-683.9999999999957,-381.99999999999346,249.99999999999466,-169.99999999999238,-80.99999999999774,-86.99999999999264,-1376.0000000000048,228.00000000000597,11.999999999989797,-160.00000000000458,-64.99999999998174,-1162.9999999999968,-1058.9999999999975,838.9999999999986,-46.999999999997044,-48.99999999999905,,-3564.9999999999654
2018.07.31,-349.99999999999477,841.9999999999987,-461.0000000000003,-322.9999999999955,251.00000000000122,-50.99999999998994,-32.999999999994145,-30.999999999992145,-1365.000000000009,265.99999999998846,-35.999999999991594,-102.00000000000209,32.0000000000098,-1025.9999999999964,-1007.9999999999956,843.0000000000035,28.000000000005798,-26.999999999999247,,-2550.9999999999527
2018.07.31,-347.9999999999928,852.9999999999944,-458.00000000000284,-320.9999999999935,219.99999999999798,-66.99999999999484,-36.0000000000027,-58.99999999999794,-1420.9999999999923,282.9999999999888,-107.00000000001265,-123.00000000000644,-132.99999999998312,-1064.9999999999977,-1033.0000000000014,855.000000000004,-52.99999999999194,-79.00000000000685,,-3091.9999999999914
2018.08.01,-356.9999999999962,824.9999999999886,-426.9999999999996,-286.99999999999284,238.0000000000049,-36.999999999998145,-26.000000000003798,-57.99999999999139,-1372.9999999999905,229.99999999999687,-17.000000000000348,-143.00000000000423,-170.99999999998784,-1021.0000000000008,-1000.9999999999906,814.0000000000072,-39.00000000000014,-65.00000000000395,,-2914.9999999999627
2018.08.01,-319.0000000000026,842.9999999999893,-394.00000000000546,-285.00000000000193,275.000000000003,-39.00000000000014,-21.00000000000435,-37.99999999999359,-1330.9999999999889,249.99999999999466,-17.000000000000348,-147.99999999999258,-64.99999999998174,-1009.0000000000003,-983.9999999999947,841.0000000000082,-10.999999999994348,-33.000000000005244,,-2484.9999999999714
2018.08.01,-315.9999999999941,897.9999999999961,-407.0000000000018,-274.9999999999919,249.99999999999466,-44.99999999999504,-34.000000000000696,-63.00000000000195,-1382.000000000005,258.99999999998704,11.999999999989797,-117.99999999999588,-69.9999999999923,-1018.0000000000007,-995.9999999999951,858.9999999999947,14.000000000002899,-70.0000000000034,,-2502.0000000000127
2018.08.01,-298.9999999999937,777.9999999999916,-398.9999999999938,-295.99999999999625,245.0000000000063,-45.99999999999049,-43.999999999999595,-78.99999999999574,-1408.9999999999918,-39.00000000001125,-29.00000000001235,-110.99999999999443,-131.99999999999878,-1049.0000000000066,-1033.0000000000014,665.9999999999968,-140.99999999999113,-84.0000000000063,,-3500.999999999989
2018.08.01,-300.0000000000003,768.9999999999912,-330.0000000000081,-195.00000000000074,309.99999999998806,2.000000000002,43.999999999999595,55.000000000005045,-1179.000000000002,38.0000000000047,-59.000000000009045,58.000000000002494,205.00000000001074,-906.0000000000059,-831.0000000000031,664.0000000000015,-78.99999999999574,31.999999999998696,,-1702.0000000000211
2018.08.01,-287.9999999999994,809.9999999999881,-314.99999999999864,-213.99999999999199,303.0000000000088,-0.999999999995449,36.0000000000027,64.0000000000085,-1271.000000000015,129.00000000000134,-49.99999999999449,46.999999999997044,242.00000000000887,-942.9999999999978,-879.9999999999955,662.0000000000061,-37.99999999999359,56.0000000000005,,-1650.9999999999598
2018.08.01,-290.9999999999968,851.9999999999897,-371.99999999999454,-246.00000000000176,285.00000000000193,-26.999999999999247,9.00000000000345,39.00000000000014,-1314.9999999999977,140.99999999999113,-42.0000000000087,1.999999999990898,213.00000000001873,-981.9999999999993,-935.0000000000023,698.9999999999981,-25.999999999992696,48.99999999999905,,-1947.0
2018.08.01,-287.9999999999994,859.9999999999994,-378.999999999996,-237.99999999999378,280.9999999999979,-36.999999999998145,4.999999999999449,21.999999999999797,-1313.999999999993,166.99999999998383,-15.999999999993797,4.000000000004,175.99999999999838,-992.999999999995,-935.0000000000023,739.9999999999949,-29.000000000001247,42.999999999993044,,-1931.0000000000014
2018.08.01,-278.9999999999959,855.9999999999945,-370.00000000000364,-237.99999999999378,286.99999999999284,-39.999999999995595,6.0000000000060005,28.000000000005798,-1282.0000000000107,86.99999999999264,1.0000000000065512,5.000000000010552,184.00000000000637,-995.9999999999951,-914.0000000000015,724.0000000000038,-105.99999999999498,51.99999999999649,,-1994.9999999999757
2018.08.01,-259.9999999999936,806.999999999988,-428.9999999999905,-210.99999999999451,272.00000000000557,-84.99999999999064,24.000000000001798,6.0000000000060005,-1259.999999999991,62.99999999999084,21.999999999988695,75.00000000000284,165.00000000001512,-998.9999999999952,-863.9999999999901,689.9999999999977,-144.99999999999514,51.000000000001044,,-2077.999999999943
2018.08.01,-259.9999999999936,818.9999999999884,-428.9999999999905,-215.99999999999397,229.99999999999687,-117.99999999999588,-16.0000000000049,-2.999999999997449,-1205.0000000000125,133.00000000000534,52.99999999999194,29.00000000001235,158.0000000000137,-995.9999999999951,-869.9999999999903,691.0000000000025,-107.00000000000153,100.99999999999554,,-2005.9999999999695
2018.08.01,-183.99999999999528,890.9999999999911,-391.9999999999924,-185.99999999999727,170.00000000000347,-148.99999999999915,-14.999999999998348,3.0000000000085514,-1283.0000000000155,129.00000000000134,73.99999999999629,56.000000000011596,238.0000000000049,-1034.9999999999966,-881.0000000000002,706.0000000000031,-124.99999999999733,124.00000000000189,,-1858.9999999999695
2018.08.01,-154.99999999999403,920.9999999999923,-390.0000000000015,-180.99999999999784,163.00000000000205,-142.99999999999312,-46.00000000000159,0.0,-1277.0000000000152,146.99999999998602,48.99999999998794,60.99999999999994,294.0000000000165,-1034.9999999999966,-899.0000000000009,713.0000000000081,-107.00000000000153,142.99999999999312,,-1742.0000000000166
2018.08.01,-115.99999999999389,938.999999999993,-353.0000000000033,-158.99999999999804,120.99999999999334,-165.9999999999995,-51.99999999999649,-5.999999999994898,-1348.0000000000132,136.99999999998712,68.00000000000139,69.9999999999923,284.00000000001756,-1055.9999999999973,-923.9999999999924,710.9999999999985,-98.99999999999353,142.99999999999312,,-1806.000000000006
2018.08.01,-92.00000000000318,965.999999999994,-360.0000000000048,-175.99999999999838,119.00000000000244,-171.99999999999437,-70.0000000000034,-4.999999999999449,-1325.000000000017,153.00000000000313,82.00000000000429,32.999999999994145,316.0000000000052,-1061.9999999999977,-941.9999999999931,710.9999999999985,-92.99999999999864,165.9999999999995,,-1751.0000000000086
2018.08.01,-66.99999999999484,990.9999999999997,-336.00000000000296,-148.99999999999915,104.99999999999955,-187.9999999999993,-78.99999999999574,3.0000000000085514,-1322.0000000000027,177.00000000000495,100.99999999999554,26.999999999999247,331.999999999999,-1060.0000000000023,-933.9999999999975,692.0000000000073,-90.99999999999665,183.99999999999528,,-1613.9999999999823
2018.08.01,-75.9999999999983,970.9999999999894,-346.0000000000019,-168.99999999999693,109.00000000000354,-195.9999999999962,-99.00000000000463,-10.999999999994348,-1301.9999999999925,187.00000000000384,69.9999999999923,19.999999999997797,346.0000000000019,-1046.999999999997,-914.999999999992,682.0000000000022,-93.99999999999409,173.00000000000094,,-1696.999999999976
2018.08.01,-56.0000000000005,1004.9999999999955,-317.9999999999961,-129.9999999999968,110.99999999999443,-200.00000000000017,-56.99999999999594,-17.999999999995797,-1275.0000000000057,102.00000000000209,15.999999999993797,93.99999999999409,352.000000000019,-1052.0000000000068,-899.0000000000009,695.999999999998,-151.00000000000114,159.9999999999935,,-1620.0000000000098
2018.08.01,-47.9999999999925,1051.9999999999925,-323.99999999999096,-107.00000000000153,99.99999999998899,-217.0000000000005,-56.99999999999594,-21.999999999999797,-1418.0000000000064,80.99999999999774,31.999999999987594,130.99999999999224,375.0000000000142,-1115.000000000009,-941.9999999999931,716.0000000000082,-157.99999999999147,183.99999999999528,,-1737.0000000000043
2018.08.01,-107.99999999999699,1113.99999999999,-347.9999999999928,-100.99999999999554,69.9999999999923,-178.00000000000037,-21.00000000000435,31.999999999998696,-1610.0000000000136,-80.00000000001339,38.99999999998904,174.00000000000747,383.0,-1171.999999999997,-979.9999999999898,730.9999999999945,-174.99999999999181,195.9999999999962,,-2034.0000000000275
2018.08.01,-202.9999999999976,1131.0000000000002,-346.0000000000019,-114.99999999999844,72.0000000000054,-154.99999999999403,12.999999999996348,48.000000000003595,-1711.999999999989,-207.00000000000162,-38.0000000000047,205.99999999999508,431.0000000000036,-1177.9999999999973,-985.99999999999,731.9999999999993,-193.99999999999417,165.00000000000404,,-2335.999999999961
2018.08.01,-197.99999999999818,1152.9999999999916,-329.00000000000153,-102.99999999999754,96.99999999999153,-108.99999999999244,70.0000000000034,45.000000000006146,-1691.0000000000025,-194.0000000000053,-114.99999999999844,285.00000000000193,434.000000000001,-1165.0000000000064,-968.0000000000035,825.0000000000028,-197.99999999999818,136.00000000000279,,-2025.0000000000032
2018.08.01,-165.9999999999995,1068.9999999999884,-329.00000000000153,-76.99999999999375,42.999999999993044,-143.9999999999997,19.999999999997797,-3.999999999992898,-1586.0000000000127,-147.00000000000824,-31.000000000003247,273.0000000000121,356.00000000000074,-1159.000000000006,-935.0000000000023,781.9999999999965,-205.99999999999508,119.99999999999788,,-2121.0000000000286
2018.08.01,-146.00000000000168,1062.9999999999882,-337.99999999999386,-100.99999999999554,65.00000000000395,-139.00000000000023,12.000000000000899,-3.999999999992898,-1530.0000000000011,-147.00000000000824,-45.000000000006146,231.0000000000034,311.0000000000168,-1106.9999999999993,-923.0000000000018,766.0000000000053,-176.99999999999383,112.99999999999643,,-2095.999999999979
2018.08.01,-142.99999999999312,1018.9999999999912,-302.0000000000023,-102.99999999999754,110.99999999999443,-133.99999999998968,4.000000000004,6.0000000000060005,-1451.9999999999982,-56.99999999999594,-55.000000000005045,194.0000000000053,331.999999999999,-1076.9999999999982,-911.9999999999919,756.0000000000002,-147.99999999999258,92.00000000000318,,-1868.999999999961
2018.08.01,-129.00000000000134,1018.9999999999912,-235.99999999999176,-110.99999999999443,53.999999999998494,-83.9999999999952,7.0000000000014495,-8.999999999992347,-1532.0000000000107,-110.00000000001009,-72.0000000000054,137.00000000000932,226.99999999999943,-1019.0000000000055,-908.9999999999918,751.0000000000048,-92.99999999999864,44.99999999999504,,-2063.9999999999977
2018.08.01,-188.9999999999947,968.9999999999941,-313.00000000000773,-166.99999999999494,52.000000000007596,-85.99999999999719,-0.999999999995449,-8.999999999992347,-1533.9999999999918,-80.00000000001339,-76.99999999999375,86.0000000000083,194.0000000000053,-1037.9999999999968,-927.9999999999973,765.0000000000006,-48.99999999999905,32.999999999994145,,-2371.9999999999645
2018.08.01,-222.99999999999542,939.9999999999977,-314.99999999999864,-209.9999999999991,92.99999999998754,-93.99999999999409,-21.999999999999797,-24.000000000001798,-1514.00000000001,19.999999999997797,-15.999999999993797,2.999999999997449,110.00000000001009,-1015.0000000000006,-950.0000000000028,795.0000000000017,-46.999999999997044,7.0000000000014495,,-2461.9999999999995
2018.08.01,-236.99999999999832,900.9999999999962,-351.0000000000124,-203.99999999999307,11.00000000000545,-80.99999999999774,-12.999999999996348,-21.999999999999797,-1548.0000000000018,-121.99999999999989,-12.000000000012001,0.0,104.00000000001519,-1022.0000000000056,-923.0000000000018,766.9999999999959,-68.99999999999685,17.000000000000348,,-2804.0000000000023
2018.08.01,-247.99999999999267,869.9999999999903,-346.0000000000019,-205.99999999999508,42.999999999993044,-59.99999999999339,12.000000000000899,-8.999999999992347,-1518.0000000000007,-151.00000000001222,-96.99999999999153,38.0000000000047,124.99999999999733,-978.9999999999992,-884.9999999999909,750.0,-51.000000000001044,17.999999999995797,,-2693.9999999999886
2018.08.01,-276.9999999999939,918.9999999999969,-302.0000000000023,-170.99999999999892,34.000000000000696,-35.999999999991594,43.999999999999595,9.999999999998899,-1575.000000000017,-263.00000000001324,-157.99999999999147,144.99999999999514,235.00000000000742,-980.000000000004,-875.0,742.999999999995,-74.99999999999174,-9.999999999998899,,-2592.0000000000095
2018.08.01,-291.99999999999227,907.999999999987,-422.9999999999956,-170.99999999999892,-43.999999999999595,-125.99999999999278,24.000000000001798,-34.000000000000696,-1628.9999999999907,-277.00000000001614,-180.0000000000024,181.00000000000892,169.00000000001913,-1052.0000000000068,-894.999999999996,795.0000000000017,-156.00000000000057,-17.000000000000348,,-3218.999999999974
2018.08.01,-193.99999999999417,974.9999999999943,-534.9999999999966,-165.9999999999995,-55.000000000005045,-234.99999999999633,2.999999999997449,-63.99999999999739,-1640.9999999999911,-296.0000000000074,8.999999999992347,157.00000000000713,141.99999999999767,-1186.9999999999977,-908.9999999999918,834.0000000000032,-252.99999999999213,48.000000000003595,,-3366.9999999999736
2018.08.01,-134.99999999999625,995.9999999999951,-506.9999999999908,-139.00000000000023,-25.999999999992696,-274.9999999999919,-4.999999999999449,-63.00000000000195,-1592.9999999999893,-215.00000000000963,117.99999999999588,154.0000000000097,154.0000000000097,-1158.0000000000014,-921.999999999997,757.000000000005,-312.9999999999966,109.00000000000354,,-3062.999999999948
2018.08.01,-142.99999999999312,921.999999999997,-661.0000000000005,-144.99999999999514,-4.000000000004,-348.9999999999993,-21.999999999999797,-43.999999999999595,-1423.0000000000018,-148.00000000001478,248.99999999998812,93.00000000000975,171.00000000001003,-1213.9999999999986,-857.9999999999899,721.0000000000036,-352.9999999999922,207.00000000000162,,-3000.9999999999786
2018.08.01,-178.00000000000037,919.9999999999875,-748.9999999999997,-174.99999999999181,-78.00000000000028,-440.9999999999914,-56.99999999999594,-69.9999999999923,-1534.9999999999966,-221.00000000000452,314.99999999999864,12.999999999996348,102.00000000000209,-1332.9999999999984,-881.9999999999908,715.0000000000034,-481.9999999999935,280.00000000000244,,-3855.999999999965
2018.08.01,-103.99999999999298,922.9999999999876,-682.0000000000048,-63.00000000000195,-59.000000000009045,-402.9999999999978,9.00000000000345,-53.999999999998494,-1524.000000000001,-323.0000000000066,361.9999999999957,133.00000000000534,141.99999999999767,-1308.0000000000068,-834.0000000000032,617.999999999995,-461.0000000000003,297.00000000000284,,-3331.0000000000355
2018.08.01,-134.99999999999625,772.9999999999961,-591.0000000000082,-78.00000000000028,-1.999999999990898,-284.9999999999908,46.00000000000159,24.000000000001798,-1330.0000000000125,-270.00000000001467,363.0000000000022,107.99999999999699,187.00000000000384,-1070.999999999998,-716.9999999999987,531.9999999999965,-376.99999999999403,285.00000000000193,,-2538.0000000000036
2018.08.01,-120.99999999999334,736.9999999999948,-441.0000000000025,-21.999999999999797,26.999999999999247,-218.99999999999142,83.9999999999952,45.000000000006146,-1189.9999999999977,-426.00000000001523,340.00000000000693,121.99999999999989,202.00000000001327,-945.0000000000074,-599.9999999999943,471.00000000000364,-417.99999999999613,276.9999999999939,,-2076.999999999985
2018.08.01,-149.99999999999457,700.9999999999934,-465.0000000000043,33.000000000005244,72.0000000000054,-196.99999999999162,165.00000000000404,84.0000000000063,-1145.0000000000102,-460.000000000016,350.00000000000585,273.0000000000121,252.0000000000078,-944.0000000000026,-536.0000000000014,459.0000000000032,-426.9999999999996,302.9999999999977,,-1631.999999999979
2018.08.01,-146.00000000000168,737.9999999999995,-422.00000000001125,45.000000000006146,124.99999999999733,-187.9999999999993,172.00000000000549,121.00000000000443,-1052.9999999999973,-404.0000000000044,361.9999999999957,239.00000000001143,323.0000000000066,-924.9999999999972,-515.9999999999911,426.00000000000193,-419.9999999999982,329.00000000000153,,-1193.9999999999702
2018.08.01,-182.99999999999983,697.9999999999933,-612.9999999999969,-29.000000000001247,72.0000000000054,-256.0000000000007,133.00000000000534,97.9999999999981,-1138.0000000000052,-394.00000000000546,387.000000000004,157.00000000000713,208.00000000000819,-1000.0,-569.0000000000026,418.00000000000637,-458.9999999999983,363.0000000000022,,-2106.99999999998
2018.08.01,-275.000000000003,453.9999999999935,-635.0000000000077,-78.00000000000028,72.99999999998974,-233.99999999998977,150.00000000000568,92.99999999999864,-1110.99999999999,-452.00000000000796,438.00000000000506,148.99999999999915,185.00000000001293,-990.0000000000091,-551.9999999999925,376.0000000000048,-496.99999999999187,326.0000000000041,,-2579.9999999999786
2018.08.01,-229.00000000000142,520.9999999999866,-665.0000000000044,-56.0000000000005,8.000000000008,-262.999999999991,124.00000000000189,87.00000000000374,-1038.000000000011,-446.9999999999974,478.0000000000006,107.99999999999699,199.00000000001583,-914.0000000000015,-478.9999999999992,382.000000000005,-474.9999999999921,361.9999999999957,,-2296.9999999999836
2018.08.01,-183.99999999999528,591.9999999999987,-602.999999999998,-34.99999999999615,17.000000000000348,-270.99999999999903,119.99999999999788,109.00000000000354,-1051.0000000000161,-414.00000000000324,554.9999999999944,86.0000000000083,175.00000000001404,-933.9999999999975,-501.99999999999534,393.0000000000007,-444.9999999999954,393.9999999999944,,-1997.9999999999834
2018.08.01,-158.99999999999804,643.9999999999912,-574.9999999999922,-24.999999999997247,15.00000000000945,-273.9999999999965,107.99999999999699,131.99999999999878,-1105.9999999999945,-387.000000000004,553.0000000000035,92.00000000000318,273.0000000000121,-968.0000000000035,-533.0000000000013,391.00000000000534,-439.99999999999596,417.0000000000007,,-1841.9999999999616
2018.08.01,-148.99999999999915,658.9999999999918,-530.0000000000082,-14.999999999998348,17.000000000000348,-245.99999999999068,112.000000000001,119.99999999999788,-1091.0000000000082,-405.0000000000109,547.999999999993,102.00000000000209,257.0000000000183,-936.9999999999976,-527.000000000001,391.00000000000534,-415.99999999999415,395.0000000000009,,-1714.9999999999973
2018.08.01,-137.9999999999937,609.9999999999994,-556.0000000000009,-75.9999999999983,1.0000000000065512,-254.99999999999412,58.99999999999794,86.0000000000083,-1241.0000000000139,-395.99999999999636,502.00000000000244,-31.000000000003247,168.0000000000126,-1025.0000000000057,-670.9999999999923,379.0000000000049,-420.9999999999936,351.99999999999676,,-2652.999999999963
2018.08.02,-239.99999999999577,754.9999999999955,-527.9999999999951,-54.999999999993946,-15.00000000000945,-239.0000000000003,63.00000000000195,53.00000000000304,-1213.9999999999986,-314.99999999999864,448.000000000004,-8.000000000008,112.000000000001,-995.9999999999951,-628.9999999999907,495.00000000000455,-364.9999999999931,314.0000000000032,,-2363.9999999999654
2018.08.02,-151.00000000000114,726.9999999999897,-489.99999999999045,-64.99999999999284,15.999999999993797,-197.99999999999818,80.99999999999774,75.9999999999983,-1210.000000000008,-293.0000000000099,463.9999999999977,-39.999999999995595,107.00000000001265,-957.0000000000078,-634.9999999999909,498.9999999999952,-320.9999999999935,312.00000000000114,,-2078.0000000000027
2018.08.02,-147.99999999999258,725.9999999999991,-512.0000000000014,-58.000000000002494,9.999999999998899,-217.99999999999596,80.00000000000229,70.0000000000034,-1176.9999999999925,-290.9999999999968,509.99999999998823,-11.999999999989797,114.99999999999844,-960.000000000008,-617.999999999995,506.0000000000002,-342.9999999999933,326.0000000000041,,-1993.9999999999736
2018.08.02,-168.99999999999693,729.9999999999898,-513.0000000000078,-73.99999999999629,17.000000000000348,-226.99999999999943,70.99999999999883,60.99999999999994,-1188.999999999993,-286.00000000000847,514.9999999999987,-5.999999999994898,108.00000000001918,-968.0000000000035,-634.9999999999909,528.0000000000058,-337.99999999999386,314.99999999999864,,-2059.999999999974
2018.08.02,-161.00000000000003,676.9999999999925,-547.999999999993,-107.99999999999699,32.999999999994145,-231.99999999999886,58.99999999999794,51.000000000001044,-1156.000000000006,-283.99999999999534,531.9999999999991,-41.000000000002146,76.0000000000094,-950.0000000000028,-618.9999999999998,507.99999999999557,-351.0000000000013,309.99999999999915,,-2204.0000000000077
2018.08.02,-161.99999999999548,661.9999999999919,-537.9999999999941,-88.99999999999464,45.000000000006146,-227.99999999999488,73.00000000000084,60.00000000000449,-1109.0000000000089,-269.00000000000813,523.9999999999911,-5.999999999994898,104.00000000001519,-930.9999999999974,-600.9999999999991,477.00000000000387,-347.9999999999928,317.9999999999961,,-2017.9999999999707
2018.08.02,-151.00000000000114,686.9999999999976,-526.0000000000042,-59.99999999999339,52.99999999999194,-234.99999999999633,92.99999999999864,82.99999999999974,-1128.0000000000143,-312.00000000000114,529.0000000000017,35.999999999991594,162.00000000001768,-966.0000000000082,-594.9999999999989,454.9999999999983,-380.999999999998,346.0000000000019,,-1910.0000000000168
2018.08.02,-146.00000000000168,708.999999999989,-524.9999999999977,-52.99999999999194,42.0000000000087,-240.99999999999122,87.99999999999919,77.00000000000485,-1140.9999999999911,-314.00000000001427,523.0000000000068,56.99999999999594,171.00000000001003,-977.0000000000039,-599.0000000000038,483.99999999999466,-385.99999999999744,351.99999999999676,,-1878.9999999999873
2018.08.02,-151.9999999999966,707.9999999999984,-558.9999999999984,-69.9999999999923,48.000000000003595,-242.99999999999324,82.99999999999974,57.00000000000705,-1155.0000000000011,-304.9999999999997,526.0000000000042,41.000000000002146,124.99999999999733,-992.0000000000044,-612.9999999999995,495.9999999999951,-393.9999999999944,337.99999999999386,,-2060.999999999979
2018.08.02,-154.99999999999403,606.9999999999993,-561.9999999999958,-119.00000000000244,59.99999999999339,-240.99999999999122,43.999999999999595,56.0000000000005,-1104.0000000000134,-309.0000000000037,519.9999999999872,-55.99999999998939,108.00000000001918,-957.9999999999984,-643.9999999999912,403.99999999999636,-404.99999999999983,336.00000000000296,,-2417.999999999981
2018.08.02,-139.99999999999568,626.9999999999953,-534.0000000000123,-31.999999999998696,78.00000000000028,-234.99999999999633,109.00000000000354,78.00000000000028,-1003.0000000000143,-348.9999999999993,520.9999999999936,95.00000000000064,169.00000000001913,-918.0000000000064,-539.0000000000015,399.0000000000009,-422.9999999999956,346.0000000000019,,-1751.0000000000045
2018.08.02,-129.00000000000134,665.9999999999968,-506.0000000000064,-36.0000000000027,100.99999999999554,-239.0000000000003,99.00000000000463,80.00000000000229,-1013.0000000000052,-360.0000000000048,536.0000000000032,59.99999999999339,172.0000000000166,-941.0000000000025,-561.9999999999976,373.00000000000466,-457.99999999999176,351.99999999999676,,-1804.9999999999986
2018.08.02,-64.99999999999284,672.9999999999876,-446.9999999999974,53.00000000000304,102.00000000000209,-243.99999999999977,146.00000000000168,84.0000000000063,-926.0000000000161,-371.99999999999454,534.9999999999966,171.99999999999437,189.00000000001694,-887.0000000000005,-450.9999999999934,373.00000000000466,-471.99999999999466,373.99999999999653,,-1162.9999999999793
2018.08.02,-64.99999999999284,589.9999999999892,-456.00000000001194,58.000000000002494,79.00000000000685,-250.9999999999901,141.99999999999767,72.0000000000054,-896.000000000015,-473.0000000000123,554.9999999999944,168.0000000000126,174.00000000000747,-876.0000000000048,-426.9999999999925,272.99999999999613,-522.0000000000002,370.00000000000364,,-1485.0000000000036
2018.08.02,-48.99999999999905,585.9999999999985,-405.9999999999952,124.99999999999733,97.9999999999981,-239.0000000000003,185.99999999999727,118.00000000000699,-799.0000000000066,-556.0000000000009,523.0000000000068,275.000000000003,276.00000000000955,-813.0000000000024,-334.0000000000032,243.99999999999977,-553.999999999999,412.9999999999967,,-905.9999999999924
2018.08.02,-51.99999999999649,601.9999999999897,-377.0000000000051,158.99999999999804,114.99999999999844,-221.99999999999997,238.0000000000049,142.00000000000878,-801.9999999999925,-561.0000000000115,530.0000000000082,303.9999999999932,266.0000000000107,-802.0000000000067,-283.00000000000125,245.9999999999951,-549.9999999999949,405.9999999999952,,-641.0000000000061
