date,EURUSD,NZDCAD,empty,sum
2018.01.09,-1032.999999999995,-651.0000000000016,,-1683.9999999999966
2018.01.09,-970.9999999999885,-573.9999999999967,,-1544.9999999999852
2018.01.09,-1051.9999999999864,-695.0000000000011,,-1746.9999999999875
2018.01.09,-1058.0000000000034,-646.0000000000022,,-1704.0000000000055
2018.01.09,-1038.0000000000057,-592.9999999999991,,-1631.0000000000048
2018.01.09,-1055.9999999999902,-598.999999999994,,-1654.999999999984
2018.01.09,-1031.9999999999884,-517.9999999999962,,-1549.9999999999845
2018.01.09,-961.9999999999961,-502.00000000000244,,-1463.9999999999986
2018.01.09,-933.000000000006,-517.0000000000008,,-1450.0000000000068
2018.01.09,-947.9999999999933,-573.9999999999967,,-1521.99999999999
2018.01.09,-934.9999999999969,-526.0000000000042,,-1461.0000000000011
2018.01.09,-892.9999999999883,-509.9999999999993,,-1402.9999999999877
2018.01.09,-889.9999999999908,-488.999999999995,,-1378.999999999986
2018.01.09,-903.9999999999937,-441.0000000000025,,-1344.9999999999964
2018.01.10,-900.9999999999962,-385.000000000002,,-1285.9999999999982
2018.01.10,-913.9999999999926,-348.9999999999993,,-1262.9999999999918
2018.01.10,-937.9999999999944,-343.00000000000443,,-1280.9999999999989
2018.01.10,-984.000000000007,-324.00000000000205,,-1308.000000000009
2018.01.10,-916.99999999999,-363.0000000000022,,-1279.9999999999923
2018.01.10,-890.9999999999974,-368.9999999999971,,-1259.9999999999945
2018.01.10,-912.999999999986,-334.9999999999964,,-1247.9999999999825
2018.01.10,-815.9999999999945,-441.99999999999795,,-1257.9999999999925
2018.01.10,-818.0000000000076,-441.0000000000025,,-1259.00000000001
2018.01.10,-787.0000000000043,-493.99999999999443,,-1280.9999999999986
2018.01.10,-801.0000000000073,-502.9999999999979,,-1304.0000000000052
2018.01.10,-848.9999999999886,-487.99999999999955,,-1336.9999999999882
2018.01.10,-868.000000000002,-590.999999999997,,-1458.999999999999
2018.01.10,-906.0000000000068,-571.9999999999948,,-1478.0000000000016
2018.01.10,-868.000000000002,-620.9999999999937,,-1488.999999999996
2018.01.10,-987.9999999999889,-520.9999999999936,,-1508.9999999999825
2018.01.10,-977.0000000000057,-539.0000000000006,,-1516.0000000000064
2018.01.10,-978.9999999999966,-595.0000000000011,,-1573.9999999999977
2018.01.10,-910.9999999999951,-666.9999999999953,,-1577.9999999999905
2018.01.10,-920.9999999999941,-639.0000000000007,,-1559.9999999999948
2018.01.10,-760.9999999999894,-697.0000000000032,,-1457.9999999999927
2018.01.10,-804.9999999999891,-792.9999999999993,,-1597.9999999999884
2018.01.10,-814.0000000000036,-771.9999999999949,,-1585.9999999999986
2018.01.10,-880.9999999999984,-754.9999999999945,,-1635.999999999993
2018.01.10,-880.9999999999984,-724.0000000000024,,-1605.000000000001
2018.01.10,-323.99999999999096,-939.0000000000009,,-1262.9999999999918
2018.01.10,-303.9999999999932,-951.9999999999973,,-1255.9999999999905
2018.01.10,-212.99999999999653,-946.0000000000024,,-1158.9999999999989
2018.01.10,-160.00000000000458,-858.9999999999986,,-1019.0000000000032
2018.01.10,-287.9999999999994,-868.000000000002,,-1156.0000000000014
2018.01.10,-279.00000000000705,-912.9999999999972,,-1192.000000000004
2018.01.10,-319.999999999987,-1031.9999999999995,,-1351.9999999999866
2018.01.10,-306.00000000000625,-1112.9999999999973,,-1419.0000000000036
2018.01.10,-408.9999999999927,-1019.9999999999986,,-1428.9999999999914
2018.01.10,-387.000000000004,-1141.0000000000032,,-1528.0000000000073
2018.01.10,-441.0000000000025,-1056.9999999999968,,-1497.9999999999993
2018.01.10,-544.9999999999955,-995.0000000000015,,-1539.9999999999968
2018.01.10,-687.9999999999998,-956.9999999999967,,-1644.9999999999964
2018.01.10,-675.0000000000034,-907.0000000000023,,-1582.0000000000057
2018.01.10,-666.9999999999953,-926.0000000000045,,-1593.0
2018.01.10,-618.9999999999918,-1002.0000000000028,,-1620.9999999999945
2018.01.10,-682.0000000000048,-1024.9999999999982,,-1707.000000000003
2018.01.10,-780.9999999999873,-1527.9999999999961,,-2308.9999999999836
2018.01.10,-692.0000000000038,-1690.0000000000025,,-2382.0000000000064
2018.01.10,-679.9999999999917,-1480.0000000000036,,-2159.9999999999955
2018.01.10,-699.9999999999895,-1470.0000000000045,,-2169.999999999994
2018.01.10,-767.0000000000066,-1436.0000000000039,,-2203.0000000000105
2018.01.10,-794.0000000000058,-1485.000000000003,,-2279.0000000000086
2018.01.11,-774.9999999999924,-1507.0000000000027,,-2281.999999999995
2018.01.11,-774.000000000008,-1539.9999999999968,,-2314.0000000000045
2018.01.11,-727.9999999999953,-1510.0000000000002,,-2237.9999999999955
2018.01.11,-709.9999999999884,-1507.9999999999982,,-2217.9999999999864
2018.01.11,-760.0000000000051,-1610.0000000000002,,-2370.0000000000055
2018.01.11,-665.9999999999889,-1485.000000000003,,-2150.999999999992
2018.01.11,-696.0000000000077,-1458.0000000000036,,-2154.0000000000114
2018.01.11,-673.9999999999968,-1434.000000000002,,-2107.999999999999
2018.01.11,-615.9999999999943,-1492.0000000000045,,-2107.999999999999
2018.01.11,-601.9999999999915,-1488.0000000000005,,-2089.999999999992
2018.01.11,-692.0000000000038,-1400.9999999999966,,-2093.0000000000005
2018.01.11,-733.0000000000059,-1454.9999999999952,,-2188.000000000001
2018.01.11,-804.0000000000047,-1419.999999999999,,-2224.0000000000036
2018.01.11,-800.0000000000007,-1436.0000000000039,,-2236.0000000000045
2018.01.11,-775.9999999999989,-1481.9999999999945,,-2257.9999999999936
2018.01.11,-746.0000000000023,-1490.0000000000025,,-2236.0000000000045
2018.01.11,-804.0000000000047,-1527.0000000000007,,-2331.0000000000055
2018.01.11,-846.9999999999977,-1536.9999999999995,,-2383.9999999999973
2018.01.11,-841.0000000000028,-1536.000000000004,,-2377.000000000007
2018.01.11,-868.000000000002,-1627.9999999999961,,-2495.999999999998
2018.01.11,-939.0000000000009,-1810.999999999996,,-2749.999999999997
2018.01.11,-887.9999999999999,-1832.9999999999957,,-2720.9999999999955
2018.01.11,-853.9999999999992,-1812.999999999998,,-2666.9999999999973
2018.01.11,-790.0000000000018,-1754.9999999999955,,-2544.9999999999973
2018.01.11,-792.9999999999993,-1727.0000000000007,,-2520.0
2018.01.11,-802.9999999999982,-1990.9999999999984,,-2793.9999999999964
2018.01.11,-774.000000000008,-1961.999999999997,,-2736.000000000005
2018.01.11,-832.9999999999949,-2066.0000000000014,,-2898.9999999999964
2018.01.11,-899.9999999999897,-1983.9999999999968,,-2883.9999999999864
2018.01.11,-226.99999999999943,-1919.000000000004,,-2146.0000000000036
2018.01.11,-144.99999999999514,-1815.0,,-1959.9999999999952
2018.01.11,45.000000000006146,-1976.0,,-1930.9999999999939
2018.01.11,73.99999999999629,-1936.9999999999998,,-1863.0000000000034
2018.01.11,208.99999999999253,-1991.9999999999939,,-1783.0000000000014
2018.01.11,141.00000000001333,-1895.9999999999977,,-1754.9999999999843
2018.01.11,222.99999999999542,-1949.9999999999961,,-1727.0000000000007
2018.01.11,204.00000000000418,-1927.9999999999964,,-1723.9999999999923
2018.01.11,76.0000000000094,-1939.9999999999973,,-1863.999999999988
2018.01.11,120.00000000000898,-2044.0000000000014,,-1923.9999999999923
2018.01.11,109.00000000000354,-1954.0000000000002,,-1844.9999999999966
2018.01.11,52.99999999999194,-1988.000000000001,,-1935.0000000000089
2018.01.11,99.00000000000463,-2007.9999999999986,,-1908.999999999994
2018.01.11,150.00000000000568,-2071.0000000000005,,-1920.9999999999948
2018.01.11,121.99999999999989,-2149.000000000001,,-2027.000000000001
2018.01.11,112.000000000001,-2102.0000000000036,,-1990.0000000000027
2018.01.11,38.0000000000047,-2071.0000000000005,,-2032.9999999999957
2018.01.11,59.000000000009045,-2144.999999999997,,-2085.9999999999877
2018.01.11,46.0000000000127,-2095.0000000000023,,-2048.9999999999895
2018.01.12,80.00000000001339,-2149.9999999999964,,-2069.999999999983
2018.01.12,117.00000000001154,-2185.999999999999,,-2068.9999999999877
2018.01.12,87.99999999999919,-2239.9999999999977,,-2151.9999999999986
2018.01.12,161.00000000001114,-2141.9999999999995,,-1980.9999999999884
2018.01.12,309.0000000000037,-2185.0000000000036,,-1876.0
2018.01.12,317.0000000000117,-2176.9999999999955,,-1859.9999999999836
2018.01.12,265.0000000000041,-2064.9999999999945,,-1799.9999999999905
2018.01.12,185.99999999999727,-2107.000000000003,,-1921.000000000006
2018.01.12,212.00000000001216,-2122.9999999999973,,-1910.999999999985
2018.01.12,200.00000000000017,-2144.0000000000014,,-1944.0000000000011
2018.01.12,211.00000000000563,-2130.999999999994,,-1919.9999999999884
2018.01.12,246.99999999999721,-2091.999999999994,,-1844.9999999999968
2018.01.12,242.99999999999324,-2108.999999999994,,-1866.000000000001
2018.01.12,266.999999999995,-2088.9999999999964,,-1822.0000000000014
2018.01.12,245.0000000000063,-2069.999999999994,,-1824.9999999999877
2018.01.12,173.00000000000094,-2091.999999999994,,-1918.9999999999932
2018.01.12,188.00000000001037,-2061.9999999999973,,-1873.9999999999868
2018.01.12,215.99999999999397,-2063.0000000000036,,-1847.0000000000095
2018.01.12,317.9999999999961,-2078.0000000000023,,-1760.0000000000061
2018.01.12,358.00000000001387,-2151.999999999998,,-1793.9999999999843
2018.01.12,463.0000000000134,-2059.999999999995,,-1596.9999999999816
2018.01.12,845.0000000000068,-2046.0000000000034,,-1200.9999999999966
2018.01.12,1022.0000000000118,-2049.9999999999964,,-1027.9999999999845
2018.01.12,985.999999999998,-2041.0000000000039,,-1055.000000000006
2018.01.12,887.9999999999999,-2015.0000000000002,,-1127.0000000000005
2018.01.12,920.9999999999941,-2064.9999999999945,,-1144.0000000000005
2018.01.12,985.999999999998,-1988.9999999999964,,-1002.9999999999984
2018.01.12,974.0000000000082,-2027.000000000001,,-1052.9999999999927
2018.01.12,974.9999999999925,-2063.999999999999,,-1089.0000000000066
2018.01.12,1065.0000000000048,-2064.9999999999945,,-999.9999999999898
2018.01.12,1129.0000000000023,-1964.9999999999945,,-835.9999999999923
2018.01.12,933.000000000006,-1822.9999999999968,,-889.9999999999908
2018.01.12,1175.9999999999993,-1780.0000000000039,,-604.0000000000045
2018.01.12,1110.9999999999952,-1722.9999999999968,,-612.0000000000016
2018.01.12,1093.0000000000107,-1719.0000000000039,,-625.9999999999932
2018.01.12,1212.000000000013,-1824.0000000000034,,-611.9999999999905
2018.01.12,1269.000000000009,-1780.0000000000039,,-510.99999999999477
2018.01.12,1034.0000000000016,-1808.9999999999939,,-774.9999999999923
2018.01.12,1007.0000000000024,-1810.999999999996,,-803.9999999999935
2018.01.12,1076.0000000000102,-1778.0000000000018,,-701.9999999999916
2018.01.12,1218.9999999999923,-1717.9999999999973,,-499.000000000005
2018.01.12,1356.0000000000016,-1720.9999999999948,,-364.9999999999932
2018.01.12,1462.0000000000077,-1888.9999999999961,,-426.9999999999884
2018.01.12,1544.000000000012,-1824.9999999999989,,-280.9999999999868
2018.01.12,1529.0000000000025,-1768.9999999999984,,-239.9999999999959
2018.01.12,1601.9999999999923,-1705.9999999999964,,-104.00000000000409
2018.01.12,1703.00000000001,-1700.0000000000016,,3.000000000008413
2018.01.12,1732.0000000000002,-1525.999999999994,,206.00000000000614
